DeltaOmega,ITERATIONS,Traj,RewardStd,NormDeltaVar,ReturnsStd,Wins,ConfortViolation,TimestepsStd,Omega,OmegaBefore,NormDeltaOmega,TimestepsMean,ReturnsMean,RewardMean
0.05051057845868634,33,250,0.10476874829481182,0.1703897199491219,75.99346837301194,98.8,0,11.616707967406258,8.450499630313825,8.399989051855139,0.05051057845868634,199.936,1288.648906362852,6.445307030063881
0.013760742489685285,34,250,0.09189967049416801,0.16914655895584008,3.32441103081214,100.0,0,0.0,8.46426037280351,8.450499630313825,0.013760742489685285,201.0,1287.2451169591216,6.404204561985679
-0.01331451062550748,35,250,0.09338662396973535,0.15225751914770794,3.8229295604517826,100.0,0,0.0,8.450945862178003,8.46426037280351,0.01331451062550748,201.0,1284.560888674165,6.390850192408781
-0.00921356111014937,36,250,0.09601932368203114,0.1300579115370892,7.861161332494637,99.6,0,1.009902965635808,8.441732301067853,8.450945862178003,0.00921356111014937,200.936,1286.5546584423575,6.402808150069463
0.011958289398000588,37,250,0.13268580939942512,0.11153336633694799,26.07361427449251,95.6,0,3.8082457903869593,8.453690590465854,8.441732301067853,0.011958289398000588,200.292,1283.2070442914116,6.406681466515946
0.0016088197993457953,38,250,0.16776534732381046,0.1066734196941959,81.63085922652289,90.4,0,12.500677741626651,8.4552994102652,8.453690590465854,0.0016088197993457953,198.584,1270.4250490318211,6.397418971477164
0.015252239287566027,39,250,0.2176909882499018,0.08913226894777983,49.254426410444324,81.2,0,7.299863012413315,8.470551649552766,8.4552994102652,0.015252239287566027,198.4,1267.6597124578104,6.389413873275253
0.008910826733641741,40,250,0.2807348526961386,0.08091648566894359,97.09629351433537,66.4,0,14.824984856653312,8.479462476286407,8.470551649552766,0.008910826733641741,194.732,1240.700396018021,6.371322617844118
0.02625714293012571,41,250,0.2691714168804007,0.07967353141551685,68.83931506376646,69.19999999999999,0,10.365403995985877,8.505719619216533,8.479462476286407,0.02625714293012571,195.92,1246.999625626344,6.3648408821271145
0.001731593074962845,42,250,0.2354755636022193,0.08169270504693521,101.59072272294523,77.2,0,15.659680711943013,8.507451212291496,8.505719619216533,0.001731593074962845,196.52,1247.1477752012454,6.346162096485068
-0.022314608707960204,43,250,0.18590227044818144,0.07956180209968808,32.79963459069908,87.2,0,4.807961730296946,8.485136603583536,8.507451212291496,0.022314608707960204,199.748,1267.8857181745625,6.347426348071383
0.00025172942664397624,44,250,0.1792340744977441,0.06804032673852752,23.777207986204942,88.4,0,3.372415158310139,8.48538833301018,8.485136603583536,0.00025172942664397624,200.104,1273.6743474673049,6.36506190514585
-0.004635446503316487,45,250,0.1324277212617626,0.07375592096178507,16.67555925725027,95.6,0,2.317805858996823,8.480752886506863,8.48538833301018,0.004635446503316487,200.576,1277.6757143243494,6.370032876936173
0.013208454559277882,46,250,0.12714147026451006,0.07334624616042583,68.09754595945246,96.39999999999999,0,10.557196597582145,8.493961341066141,8.480752886506863,0.013208454559277882,200.04,1274.5879441383136,6.371665387614045
0.033402869607241925,47,250,0.110352188551082,0.07243419308548746,15.695868370779285,98.4,0,2.1241506537908275,8.527364210673383,8.493961341066141,0.033402869607241925,200.772,1277.209329008686,6.361491288669167
0.0501599789884839,48,250,0.11625414455000473,0.07183322476495864,14.649839301254335,97.6,0,2.092749387767202,8.577524189661867,8.527364210673383,0.0501599789884839,200.78,1271.5286406515906,6.332944718854421
0.05479116433840936,49,250,0.0941172856909481,0.07143570540215342,3.4282238445158257,100.0,0,0.0,8.632315354000276,8.577524189661867,0.05479116433840936,201.0,1264.803438653905,6.292554421163707
0.05873263098298054,50,250,0.0995517351177277,0.06430153704565195,59.53125695403887,99.6,0,9.404721367483463,8.691047984983257,8.632315354000276,0.05873263098298054,200.404,1251.060225308571,6.24269089094315
0.0423354266089504,51,250,0.09930686082026095,0.06243740375890265,4.4791361520393105,99.6,0,0.3155946767611899,8.733383411592207,8.691047984983257,0.0423354266089504,200.98,1244.637179336938,6.192840975902768
0.025687426606751274,52,250,0.09988465140403503,0.06383746386387597,70.5351027450031,99.6,0,11.361408363402841,8.759070838198959,8.733383411592207,0.025687426606751274,200.28,1232.6933697168,6.154850058502096
0.025033123437742333,53,250,0.10055069656730051,0.06943453529390337,34.15564998472878,99.6,0,5.428228440292468,8.784103961636701,8.759070838198959,0.025033123437742333,200.656,1230.2927918839525,6.1313531211822845
0.019161109882801952,54,250,0.10250828630425603,0.06175556561160202,38.95766390258179,99.6,0,6.248774599871563,8.803265071519503,8.784103961636701,0.019161109882801952,200.604,1225.3310611722575,6.108208516142537
0.03567480966417946,55,250,0.09574287208622069,0.07709880666849141,3.504644162596619,100.0,0,0.0,8.838939881183682,8.803265071519503,0.03567480966417946,201.0,1225.192719282201,6.09548616558309
0.02860009895612947,56,250,0.09745169226076858,0.05957876526482385,4.048301194076615,100.0,0,0.0,8.867539980139812,8.838939881183682,0.02860009895612947,201.0,1218.4567861373782,6.061974060384967
0.02162074773482736,57,250,0.09702523496073132,0.057296417849033505,3.7331472967931276,100.0,0,0.0,8.88916072787464,8.867539980139812,0.02162074773482736,201.0,1213.3573988980102,6.036603974616966
0.01659320607897108,58,250,0.10558876002475923,0.056575792162472424,7.685088421618522,99.2,0,0.8227174484596764,8.90575393395361,8.88916072787464,0.01659320607897108,200.944,1209.1247605073434,6.017222512278762
0.010606776844552357,59,250,0.0969596660166196,0.060154413508836095,4.0023997837280625,100.0,0,0.0,8.916360710798163,8.90575393395361,0.010606776844552357,201.0,1206.907718276945,6.004516011328086
0.02632043883354207,60,250,0.09702746990158194,0.07073609436960947,3.5441674925126763,100.0,0,0.0,8.942681149631705,8.916360710798163,0.02632043883354207,201.0,1204.7768910823222,5.993914881006578
0.030105853442060848,61,250,0.09668342711102199,0.08532630777081503,3.6173257345771224,100.0,0,0.0,8.972787003073766,8.942681149631705,0.030105853442060848,201.0,1200.3432043359828,5.971856737989965
0.026610437791884323,62,250,0.09766914308100404,0.08162661972105589,3.892694019119002,100.0,0,0.0,8.99939744086565,8.972787003073766,0.026610437791884323,201.0,1194.8852162514352,5.944702568415102
0.025330492864959808,63,250,0.09702335439339496,0.06781578934784795,3.813713901421699,100.0,0,0.0,9.02472793373061,8.99939744086565,0.025330492864959808,201.0,1190.2087556148563,5.921436595098787
0.03312617040919541,64,250,0.09715824161397907,0.05299763903882422,4.034299271818131,100.0,0,0.0,9.057854104139805,9.02472793373061,0.03312617040919541,201.0,1186.0304632814457,5.900649071051968
0.022918440451478617,65,250,0.09999960011391208,0.05196243513273209,4.2939123008154265,99.6,0,0.252475741408952,9.080772544591284,9.057854104139805,0.022918440451478617,200.984,1180.3852951912638,5.873031162636149
0.02894161739108725,66,250,0.10019864954484045,0.0627911021717637,29.323002199609256,99.6,0,4.8601580221223255,9.109714161982371,9.080772544591284,0.02894161739108725,200.692,1174.358340224584,5.851545354197397
0.019482277438520157,67,250,0.09685135842341583,0.05516027847683141,3.3527785496892744,100.0,0,0.0,9.129196439420891,9.109714161982371,0.019482277438520157,201.0,1171.196444965551,5.82684798490324
0.024369244625750852,68,250,0.09758015695427169,0.04499649699563823,3.7331379770997706,100.0,0,0.0,9.153565684046642,9.129196439420891,0.024369244625750852,201.0,1167.4513992328314,5.808215916581249
0.015311680183755172,69,250,0.09656110305334592,0.02804917237933706,3.0376498934130955,100.0,0,0.0,9.168877364230397,9.153565684046642,0.015311680183755172,201.0,1163.4980319438125,5.788547422606032
-0.011899642748055328,70,250,0.09654192381498923,0.030863381227785727,3.0176065354653647,100.0,0,0.0,9.156977721482342,9.168877364230397,0.011899642748055328,201.0,1160.7879076057184,5.775064216943872
-0.023423184965086108,71,250,0.10060264132027426,0.017476620865980404,5.408119781263237,99.6,0,0.5680704181701419,9.133554536517256,9.156977721482342,0.023423184965086108,200.964,1162.336652358628,5.783805320150018
-0.020608333177809968,72,250,0.09649146065611529,0.038908202071261756,3.0960653165049927,100.0,0,0.0,9.112946203339446,9.133554536517256,0.020608333177809968,201.0,1167.4795678119253,5.808356058765799
-0.02090275082850468,73,250,0.09569996247918144,0.024767841154480105,2.967955918093337,100.0,0,0.0,9.092043452510941,9.112946203339446,0.02090275082850468,201.0,1171.0487798216286,5.826113332445914
-0.028944027763465385,74,250,0.09563857128981522,0.033351319836095177,3.069404270942785,100.0,0,0.0,9.063099424747476,9.092043452510941,0.028944027763465385,201.0,1175.1382494023553,5.846458952250525
-0.02767431578828372,75,250,0.09528547167925978,0.049091681039188886,2.96961020108757,100.0,0,0.0,9.035425108959192,9.063099424747476,0.02767431578828372,201.0,1180.2666888718525,5.8719735764768775
-0.018180146440991862,76,250,0.09857996338640014,0.049702993447880824,41.021857987363006,99.6,0,6.753726082689466,9.0172449625182,9.035425108959192,0.018180146440991862,200.572,1182.8053796384875,5.897161017681868
-0.013858483767078766,77,250,0.09420751169776194,0.047930634955883705,2.894644702048602,100.0,0,0.0,9.003386478751121,9.0172449625182,0.013858483767078766,201.0,1189.2593427246293,5.916713147883727
-0.01742911901187938,78,250,0.09447963602659804,0.03922290984452667,2.8301222387208305,100.0,0,0.0,8.985957359739242,9.003386478751121,0.01742911901187938,201.0,1191.7288194444109,5.928999101713488
0.0005620890270403578,79,250,0.09730992679821181,0.041700247975559976,24.698511873517912,99.6,0,3.976492927190995,8.986519448766282,8.985957359739242,0.0005620890270403578,200.748,1193.437863976053,5.944955187479093
0.009794599575759122,80,250,0.09398232181199138,0.03852091207358994,2.924259829166333,100.0,0,0.0,8.996314048342041,8.986519448766282,0.009794599575759122,201.0,1194.5781534541861,5.943174892806896
0.00903102968965186,81,250,0.09284199023898676,0.06034449305961497,2.5128201782083424,100.0,0,0.0,9.005345078031693,8.996314048342041,0.00903102968965186,201.0,1193.2107378366518,5.936371830033092
0.01791852905959601,82,250,0.09360052800172391,0.06555764248198998,2.63263808701947,100.0,0,0.0,9.02326360709129,9.005345078031693,0.01791852905959601,201.0,1191.669652344799,5.928704738033828
0.035261559480570526,83,250,0.09377436087842227,0.05988556731770108,2.719936544984366,100.0,0,0.0,9.05852516657186,9.02326360709129,0.035261559480570526,201.0,1188.1756968224095,5.911321874738356
0.036796686775081966,84,250,0.09381663536326824,0.048362906184922116,2.759103981151381,100.0,0,0.0,9.095321853346942,9.05852516657186,0.036796686775081966,201.0,1181.9590414942186,5.88039324126477
0.004564660336031423,85,250,0.09425034333167402,0.04448748110047458,2.713248960313741,100.0,0,0.0,9.099886513682973,9.095321853346942,0.004564660336031423,201.0,1175.4566597253217,5.848043083210555
0.007737864032103303,86,250,0.09425754071033975,0.044763861089497994,2.6364310737678367,100.0,0,0.0,9.107624377715076,9.099886513682973,0.007737864032103303,201.0,1174.1322171954657,5.841453816892865
0.021608288063463377,87,250,0.09446377583551663,0.04185089064895822,2.5005424577057687,100.0,0,0.0,9.12923266577854,9.107624377715076,0.021608288063463377,201.0,1172.8218135978775,5.834934396009342
0.019077526037468928,88,250,0.0942246681384625,0.056141002516280535,2.6010156288370814,100.0,0,0.0,9.148310191816009,9.12923266577854,0.019077526037468928,201.0,1168.8505225089345,5.815176728900173
0.019043855971693446,89,250,0.09486219421029136,0.06049722247475392,2.9818784860842182,100.0,0,0.0,9.167354047787702,9.148310191816009,0.019043855971693446,201.0,1165.385648232891,5.797938548422343
0.031115544676502793,90,250,0.09498337050619501,0.06455202948877348,2.5942572457701547,100.0,0,0.0,9.198469592464205,9.167354047787702,0.031115544676502793,201.0,1161.8476752512674,5.780336692792375
0.016706304576077358,91,250,0.09896015624000044,0.06770699391883576,16.300829629464843,99.6,0,2.650995284793996,9.215175897040282,9.198469592464205,0.016706304576077358,200.832,1155.1734536608842,5.751939201227314
0.01877972158374952,92,250,0.09616478380176448,0.053562043786680495,2.8540302989753035,100.0,0,0.0,9.233955618624032,9.215175897040282,0.01877972158374952,201.0,1152.7190546494685,5.7349206698978525
0.016749663934872316,93,250,0.09603096062424339,0.05733256325849207,2.9077435205218225,100.0,0,0.0,9.250705282558904,9.233955618624032,0.016749663934872316,201.0,1149.317988705397,5.717999943807946
0.018954796641560634,94,250,0.09597057207184725,0.04162411500330848,2.556780897992762,100.0,0,0.0,9.269660079200465,9.250705282558904,0.018954796641560634,201.0,1146.2110547159295,5.70254256077577
0.0015035182744007614,95,250,0.09559036664806445,0.05490129646766545,2.3200234873462797,100.0,0,0.0,9.271163597474866,9.269660079200465,0.0015035182744007614,201.0,1143.0000148290735,5.68656723795559
0.00801048534841442,96,250,0.09550414050564898,0.05281731487237028,2.355007570784809,100.0,0,0.0,9.27917408282328,9.271163597474866,0.00801048534841442,201.0,1142.636413062531,5.684758273942939
0.005776450293609514,97,250,0.09555756269606629,0.04074873980985912,2.291149781554291,100.0,0,0.0,9.28495053311689,9.27917408282328,0.005776450293609514,201.0,1141.0233971049217,5.676733318929959
0.014907546817326534,98,250,0.09669302906270708,0.033130792471771926,2.5511307477748715,100.0,0,0.0,9.299858079934216,9.28495053311689,0.014907546817326534,201.0,1139.8755730084022,5.671022751285584
0.014874132727173972,99,250,0.09565701063675129,0.03726894162622438,2.2104175852287486,100.0,0,0.0,9.31473221266139,9.299858079934216,0.014874132727173972,201.0,1137.4415011950027,5.658912941268669
0.007735247297112835,100,250,0.0957270725005265,0.0747928974574706,2.3458463159233607,100.0,0,0.0,9.322467459958503,9.31473221266139,0.007735247297112835,201.0,1134.5668451093372,5.644611169698195
0.014026102452758593,101,250,0.0958805983873956,0.040781110835283026,2.4039314021004476,100.0,0,0.0,9.336493562411261,9.322467459958503,0.014026102452758593,201.0,1133.107765828256,5.637352068797294
0.019957183652456578,102,250,0.09608880113185198,0.03130149161667031,2.3575165010575483,100.0,0,0.0,9.356450746063718,9.336493562411261,0.019957183652456578,201.0,1130.582866392807,5.624790380063717
0.025161095325945126,103,250,0.09606547525669909,0.020791901613081757,2.3986490409420034,100.0,0,0.0,9.381611841389663,9.356450746063718,0.025161095325945126,201.0,1127.0201258433895,5.60706530270343
0.011546270579197326,104,250,0.09596209144351042,0.048493618087992005,2.0607963771648086,100.0,0,0.0,9.39315811196886,9.381611841389663,0.011546270579197326,201.0,1122.5258197585274,5.584705570937949
-0.005408672219806121,105,250,0.09616581463422764,0.0615163271102422,2.3905234656306273,100.0,0,0.0,9.387749439749054,9.39315811196886,0.005408672219806121,201.0,1120.3353560749795,5.573807741666565
0.013333735810602931,106,250,0.0963097475162626,0.02289884878093983,2.6466649798981723,100.0,0,0.0,9.401083175559657,9.387749439749054,0.013333735810602931,201.0,1120.8244175200998,5.576240883184575
0.00932276003821464,107,250,0.09617830513317668,0.0524287547323503,2.271085334831804,100.0,0,0.0,9.410405935597872,9.401083175559657,0.00932276003821464,201.0,1118.734172059506,5.565841652037343
0.024175909782540472,108,250,0.09674902364889078,0.04635921317780319,2.4086804327651365,100.0,0,0.0,9.434581845380412,9.410405935597872,0.024175909782540472,201.0,1116.8689600753928,5.55656199042484
0.02119114833185698,109,250,0.09659076020643066,0.05370766850564228,2.4459543606704113,100.0,0,0.0,9.45577299371227,9.434581845380412,0.02119114833185698,201.0,1112.3451308981962,5.534055377602966
-0.0017386825348886248,110,250,0.0970207218693511,0.030866729030997138,2.2847266890145668,100.0,0,0.0,9.45403431117738,9.45577299371227,0.0017386825348886248,201.0,1108.6431913268907,5.515637767795476
0.002894812385603629,111,250,0.0972087401601267,0.05990720060409842,2.2040201598009044,100.0,0,0.0,9.456929123562984,9.45403431117738,0.002894812385603629,201.0,1108.8727958525485,5.5167800788684005
-0.005086636050759097,112,250,0.09668375017907975,0.08077334269784943,2.2313330938935882,100.0,0,0.0,9.451842487512225,9.456929123562984,0.005086636050759097,201.0,1108.3273783226307,5.514066558819058
0.0016319788487066944,113,250,0.09655644319237756,0.08943572549496974,2.2695822590252432,100.0,0,0.0,9.453474466360932,9.451842487512225,0.0016319788487066944,201.0,1109.1596809857724,5.5182073680884205
0.007081420164301022,114,250,0.09713486468243128,0.10373423401090429,2.4010465364124856,100.0,0,0.0,9.460555886525233,9.453474466360932,0.007081420164301022,201.0,1109.049988893212,5.517661636284638
0.00511125612167973,115,250,0.09753804316154566,0.07277217506074457,2.421844039741117,100.0,0,0.0,9.465667142646913,9.460555886525233,0.00511125612167973,201.0,1107.4130073063775,5.509517449285461
-0.0003684748408083749,116,250,0.09792254131385239,0.049444946614005,2.749803494737393,100.0,0,0.0,9.465298667806104,9.465667142646913,0.0003684748408083749,201.0,1106.154352439076,5.5032554847715245
-0.010201739606253923,117,250,0.09797269916976259,0.04298965387301376,2.6804086121925574,100.0,0,0.0,9.45509692819985,9.465298667806104,0.010201739606253923,201.0,1106.2556817297673,5.503759610595856
-0.012230490582100018,118,250,0.09725363736228258,0.04753508561066623,2.5840596630034507,100.0,0,0.0,9.44286643761775,9.45509692819985,0.012230490582100018,201.0,1108.1928286046236,5.513397157236932
-0.034818224695102984,119,250,0.09811771252939566,0.05640925969487364,2.9080300497388896,100.0,0,0.0,9.408048212922647,9.44286643761775,0.034818224695102984,201.0,1110.204051856635,5.523403243067836
-0.037425835786381256,120,250,0.09765893023209787,0.046543069324089845,2.5453528774485794,100.0,0,0.0,9.370622377136266,9.408048212922647,0.037425835786381256,201.0,1116.8864671089514,5.556649090094284
-0.018484772475940048,121,250,0.09691427624786118,0.057015876880663854,2.686493795176707,100.0,0,0.0,9.352137604660326,9.370622377136266,0.018484772475940048,201.0,1123.7963580745165,5.591026657087147
-0.024619257088337676,122,250,0.09727646311414914,0.06662899561761819,3.0775360677759505,100.0,0,0.0,9.327518347571988,9.352137604660326,0.024619257088337676,201.0,1127.0193780096893,5.607061582137757
-0.03755886454178636,123,250,0.09690557881453123,0.04925137764986853,2.7776643523580313,100.0,0,0.0,9.289959483030202,9.327518347571988,0.03755886454178636,201.0,1131.758829809953,5.630640944328126
-0.028976696864146945,124,250,0.09673959784612694,0.03831940008055177,2.8413463433153456,100.0,0,0.0,9.260982786166055,9.289959483030202,0.028976696864146945,201.0,1138.2431447218953,5.662901217521868
-0.025719848340250095,125,250,0.09735673197424734,0.038215891658087225,3.112129052264883,100.0,0,0.0,9.235262937825805,9.260982786166055,0.025719848340250095,201.0,1143.4733831713147,5.688922304334898
-0.02343592067493283,126,250,0.09707039234421773,0.04538686909483882,3.023457430736647,100.0,0,0.0,9.211827017150872,9.235262937825805,0.02343592067493283,201.0,1148.0807788234563,5.711844670763465
-0.012759894118186565,127,250,0.09622937942955535,0.061707304402352225,2.910418831623485,100.0,0,0.0,9.199067123032686,9.211827017150872,0.012759894118186565,201.0,1152.502479415345,5.7338431811708706
-0.01102706095040773,128,250,0.09568951906964923,0.07079661445714441,2.5843690628658655,100.0,0,0.0,9.188040062082278,9.199067123032686,0.01102706095040773,201.0,1155.1403842199027,5.746967085671156
-0.0021887851065738317,129,250,0.10288467652886232,0.0357055960491369,7.312960529272165,99.2,0,1.0888526071052957,9.185851276975704,9.188040062082278,0.0021887851065738317,200.92,1156.6650089977122,5.756843564591439
-0.010825489208736272,130,250,0.09928259732077366,0.04551765192748961,6.556900796569441,99.6,0,0.94678403028357,9.175025787766968,9.185851276975704,0.010825489208736272,200.94,1157.3665832933912,5.759762034902913
-0.013581618460584366,131,250,0.11492441891798427,0.03665846111945634,12.312168996939041,97.6,0,1.9006567286072464,9.161444169306384,9.175025787766968,0.013581618460584366,200.748,1157.961587182944,5.76823473799462
-0.01941357530834864,132,250,0.11992183119483721,0.02461676524800124,31.14903462442465,96.8,0,5.131237667463864,9.142030593998035,9.161444169306384,0.01941357530834864,200.28,1157.8563231255202,5.781187952494109
-0.010851282271136853,133,250,0.12304283543936402,0.049928205881751134,16.33151957753041,96.39999999999999,0,2.585807417423038,9.131179311726898,9.142030593998035,0.010851282271136853,200.56,1163.2001204162725,5.799761270523894
0.004270021201140395,134,250,0.1477444725262626,0.02186881351513926,45.41952717212468,92.4,0,7.543500513687262,9.135449332928038,9.131179311726898,0.004270021201140395,199.26,1157.0808282933094,5.806889633109049
-0.0011270416303066355,135,250,0.16904337178917644,0.03314688392607322,38.43425795769584,88.4,0,6.241360108181549,9.134322291297732,9.135449332928038,0.0011270416303066355,199.132,1155.6382153252405,5.803377736000443
-7.723641431134354e-05,136,250,0.1848856674077846,0.008314690316728483,51.37238208452405,85.2,0,8.42782154533424,9.13424505488342,9.134322291297732,7.723641431134354e-05,198.268,1150.4808380183545,5.802655183985085
-0.006222210252358806,137,250,0.17514791313263464,0.02983494937050597,48.70744106239785,87.2,0,7.990438285851409,9.128022844631062,9.13424505488342,0.006222210252358806,198.664,1153.06077518485,5.8040750975760576
-0.020684016535895466,138,250,0.18698143995388064,0.021699305222214145,52.33492774941823,84.8,0,8.552333015031628,9.107338828095166,9.128022844631062,0.020684016535895466,198.16,1150.9653769360796,5.808262903391599
-0.024824960952905428,139,250,0.161584363808908,0.059551590941949964,40.59630655714817,90.0,0,6.641908159557763,9.08251386714226,9.107338828095166,0.024824960952905428,199.416,1162.4657034708166,5.829350219996472
-0.026297674824030892,140,250,0.12822976453181228,0.07787236432020438,26.955473607355724,95.6,0,4.3831605035636105,9.05621619231823,9.08251386714226,0.026297674824030892,200.352,1172.6069848293732,5.852734112109554
