ITERATIONS,DeltaOmega,RewardMean,Wins,RewardStd,NormDeltaVar,NormDeltaOmega,TimestepsMean,Omega,TimestepsStd,ConfortViolation,Traj,ReturnsStd,OmegaBefore,ReturnsMean
338,0.004106212227124928,7.885760537556809,100.0,0.06846453920024624,0.04414088842319003,0.004106212227124928,201.0,6.482218445082501,0.0,0,250,2.139100969543624,6.478112232855376,1585.0378680489187
339,-0.003877441049303876,7.882964367621243,100.0,0.06869319085504358,0.024239195067065435,0.003877441049303876,201.0,6.478341004033197,0.0,0,250,2.311955802871077,6.482218445082501,1584.4758378918702
340,0.005944722070676534,7.884389177524134,100.0,0.0687233428317381,0.02560237130336619,0.005944722070676534,201.0,6.484285726103874,0.0,0,250,2.365998548741753,6.478341004033197,1584.7622246823507
341,0.007277723089973875,7.88092607990654,100.0,0.06860844528986502,0.03140151439631917,0.007277723089973875,201.0,6.491563449193848,0.0,0,250,2.312206356363518,6.484285726103874,1584.0661420612144
342,-0.012564442798669084,7.8752559698564975,100.0,0.06921062811299115,0.018314722090029784,0.012564442798669084,201.0,6.478999006395179,0.0,0,250,2.5015730832749736,6.491563449193848,1582.926449941156
343,-0.012224370750675284,7.8825694274850076,100.0,0.06888739017397852,0.03126816605549229,0.012224370750675284,201.0,6.466774635644503,0.0,0,250,2.3623399044420856,6.478999006395179,1584.3964549244863
344,-0.01227258535466369,7.892512781744284,100.0,0.06848173720445476,0.019776039129244454,0.01227258535466369,201.0,6.45450205028984,0.0,0,250,2.3753145738834047,6.466774635644503,1586.395069130601
345,0.010848384597403005,7.89898237508318,100.0,0.06870848421948197,0.01821959034605381,0.010848384597403005,201.0,6.465350434887243,0.0,0,250,2.3795050530926725,6.45450205028984,1587.695457391719
346,0.013085226632933988,7.892809281135113,100.0,0.06871062677431354,0.034492638616081185,0.013085226632933988,201.0,6.478435661520177,0.0,0,250,2.55401415521235,6.465350434887243,1586.4546655081576
347,0.023985781225075442,7.883599380492434,100.0,0.06914546918747333,0.029253615884083234,0.023985781225075442,201.0,6.502421442745252,0.0,0,250,2.4897418991770306,6.478435661520177,1584.6034754789791
348,0.023809380651083956,7.867458880508959,100.0,0.06961150635535887,0.04517810393899097,0.023809380651083956,201.0,6.526230823396336,0.0,0,250,2.4760706793082536,6.502421442745252,1581.359234982301
349,0.02534840791926829,7.852193665347383,100.0,0.06934614822785538,0.04942643564648563,0.02534840791926829,201.0,6.551579231315604,0.0,0,250,2.565989236840493,6.526230823396336,1578.2909267348239
350,0.014824315837699054,7.8362639123666336,100.0,0.06982663653856254,0.050390185589751765,0.014824315837699054,201.0,6.566403547153303,0.0,0,250,2.4695645856872552,6.551579231315604,1575.0890463856933
351,0.0260926594615718,7.826186309003937,100.0,0.06964371199068733,0.04201227465724886,0.0260926594615718,201.0,6.592496206614875,0.0,0,250,2.3681162971062646,6.566403547153303,1573.0634481097914
352,0.026789126806849417,7.808222781937042,100.0,0.07037506537144173,0.026317365786180075,0.026789126806849417,201.0,6.6192853334217245,0.0,0,250,2.6465717659907875,6.592496206614875,1569.4527791693458
353,0.027976518947669504,7.790458286796818,100.0,0.07044989759102131,0.021022457305644726,0.027976518947669504,201.0,6.647261852369394,0.0,0,250,2.4971878893908306,6.6192853334217245,1565.8821156461606
354,0.009745910871721719,7.7737763902915855,100.0,0.06983877374018925,0.04274526358633963,0.009745910871721719,201.0,6.657007763241116,0.0,0,250,2.3432004322148248,6.647261852369394,1562.5290544486086
355,0.012630806562294872,7.764537369223035,100.0,0.07086874892006287,0.05243915308486969,0.012630806562294872,201.0,6.669638569803411,0.0,0,250,2.4162234568898566,6.657007763241116,1560.67201121383
356,0.007419644991863095,7.757136599295398,100.0,0.07075648426335172,0.08612927128585007,0.007419644991863095,201.0,6.677058214795274,0.0,0,250,2.2940353877346937,6.669638569803411,1559.1844564583748
357,0.00484856250681176,7.750775370093174,100.0,0.0716275254689889,0.07173895318046601,0.00484856250681176,201.0,6.6819067773020855,0.0,0,250,2.6197764116314666,6.677058214795274,1557.905849388728
358,-0.007190111056585735,7.74761692969336,100.0,0.07139157810867945,0.060128064178377176,0.007190111056585735,201.0,6.6747166662455,0.0,0,250,2.6319170288832385,6.6819067773020855,1557.2710028683657
359,-0.002419936002670653,7.7522728576880775,100.0,0.07118552569833467,0.0560398578812115,0.002419936002670653,201.0,6.672296730242829,0.0,0,250,2.36247502471852,6.6747166662455,1558.2068443953042
360,0.017198445827185438,7.752482619413119,100.0,0.07151496763012882,0.047604544288969895,0.017198445827185438,201.0,6.6894951760700145,0.0,0,250,2.4719456528018218,6.672296730242829,1558.249006502037
361,0.012625154268294025,7.741222127664491,100.0,0.07171775266759972,0.06428049811707018,0.012625154268294025,201.0,6.702120330338309,0.0,0,250,2.2215624599419437,6.6894951760700145,1555.985647660563
362,-0.004847159193427153,7.7318329604366545,100.0,0.07220082972339133,0.06610652257518022,0.004847159193427153,201.0,6.697273171144881,0.0,0,250,2.4962178789709273,6.702120330338309,1554.0984250477675
363,-0.002701737209918953,7.734439859259777,100.0,0.07281633790518527,0.055706397197003224,0.002701737209918953,201.0,6.6945714339349625,0.0,0,250,2.65301400742727,6.697273171144881,1554.6224117112154
364,-0.02628835840965138,7.737185853530503,100.0,0.07236095406499855,0.05360875816350249,0.02628835840965138,201.0,6.668283075525311,0.0,0,250,2.322469466828707,6.6945714339349625,1555.1743565596314
365,-0.02350682517373759,7.750892006306067,100.0,0.07355935317331917,0.0694568240388009,0.02350682517373759,201.0,6.6447762503515735,0.0,0,250,2.8156709374598634,6.668283075525311,1557.9292932675194
366,-0.025617756103057054,7.766636462989403,100.0,0.0726249405976899,0.049489752867621584,0.025617756103057054,201.0,6.619158494248516,0.0,0,250,2.5320445480496234,6.6447762503515735,1561.0939290608703
367,-0.020205283454882483,7.7831866477125295,100.0,0.07341343175115542,0.044183738704882264,0.020205283454882483,201.0,6.598953210793634,0.0,0,250,2.5926704427679357,6.619158494248516,1564.4205161902187
368,-0.013643233808195099,7.795619192172165,100.0,0.0732524820044932,0.05313475952303301,0.013643233808195099,201.0,6.585309976985439,0.0,0,250,2.809011309602042,6.598953210793634,1566.9194576266052
369,-0.01898883242141558,7.805355835949912,100.0,0.0729787180865161,0.02607782345244268,0.01898883242141558,201.0,6.566321144564023,0.0,0,250,2.7740072696810834,6.585309976985439,1568.8765230259323
370,-0.014638760173976806,7.8170524902673035,99.6,0.08103781082632118,0.032552716499409745,0.014638760173976806,200.608,6.5516823843900465,6.185655664519325,0,250,49.28544437680782,6.566321144564023,1568.1632659675433
371,-0.0050286906284995325,7.82616740171116,100.0,0.07323043536210663,0.07834139879324177,0.0050286906284995325,201.0,6.546653693761547,0.0,0,250,2.7500022902256496,6.5516823843900465,1573.0596477439433
372,-0.012456077402474897,7.828187851269416,99.6,0.08208666468042831,0.05524721019040334,0.012456077402474897,200.316,6.534197616359072,10.793337945232697,0,250,85.27507022780985,6.546653693761547,1568.1112776148843
373,-0.016906556388622818,7.838281537118333,100.0,0.0728806822739962,0.017158390146298108,0.016906556388622818,201.0,6.517291059970449,0.0,0,250,2.724454798298128,6.534197616359072,1575.494588960785
374,-0.015951404921032086,7.848461924889246,100.0,0.07312704279534167,0.039987395246486465,0.015951404921032086,201.0,6.501339655049417,0.0,0,250,2.681766852372758,6.517291059970449,1577.5408469027388
375,-0.02090153121316618,7.859843550601361,100.0,0.0726087857472061,0.03170856249266744,0.02090153121316618,201.0,6.480438123836251,0.0,0,250,2.7632898211957597,6.501339655049417,1579.8285536708736
376,-0.022266154027880347,7.872506099215294,100.0,0.07220724344494295,0.03846927641392732,0.022266154027880347,201.0,6.458171969808371,0.0,0,250,2.7877550045259087,6.480438123836251,1582.373725942274
377,-0.01218699813131252,7.886273576872555,100.0,0.07278698496857418,0.03290825059843926,0.01218699813131252,201.0,6.445984971677058,0.0,0,250,2.702337694028014,6.458171969808371,1585.1409889513836
378,0.0009480829082315623,7.893479484997186,100.0,0.07256418394645747,0.03336596991788509,0.0009480829082315623,201.0,6.44693305458529,0.0,0,250,2.8623201663326205,6.445984971677058,1586.5893764844345
379,-0.004710598823163714,7.894492140486043,100.0,0.0724708631310137,0.02742932630045972,0.004710598823163714,201.0,6.442222455762126,0.0,0,250,2.770113039683552,6.44693305458529,1586.7929202376947
380,-0.007874670962870312,7.897921679229909,100.0,0.07197754191042835,0.0583017318268223,0.007874670962870312,201.0,6.434347784799256,0.0,0,250,2.633994769266582,6.442222455762126,1587.4822575252117
381,-0.02201067813935431,7.901615531032305,100.0,0.07234711226893874,0.05768065141312635,0.02201067813935431,201.0,6.412337106659901,0.0,0,250,2.683605580715858,6.434347784799256,1588.2247217374932
382,-0.025318712823746203,7.9169074533324535,100.0,0.07185890978254192,0.056733780062847614,0.025318712823746203,201.0,6.387018393836155,0.0,0,250,2.7001010290812184,6.412337106659901,1591.2983981198236
383,-0.021270250485011744,7.932709168482066,100.0,0.07179016416486815,0.07222319657634041,0.021270250485011744,201.0,6.365748143351143,0.0,0,250,2.723395302468113,6.387018393836155,1594.474542864895
384,-0.02414696425292462,7.947042318667971,100.0,0.07086344029786329,0.06992162917431716,0.02414696425292462,201.0,6.341601179098219,0.0,0,250,2.8305884978426885,6.365748143351143,1597.3555060522622
385,-0.011672073881459966,7.960926198506861,100.0,0.07140081384432241,0.061203985051437065,0.011672073881459966,201.0,6.329929105216759,0.0,0,250,2.787774983273552,6.341601179098219,1600.1461658998792
386,-0.015467424507543903,7.968729902331695,100.0,0.07141626604946438,0.049894672322245315,0.015467424507543903,201.0,6.314461680709215,0.0,0,250,2.803323278437994,6.329929105216759,1601.7147103686705
387,-0.00841154131321531,7.979142153792435,100.0,0.07101687214355068,0.0585936132125672,0.00841154131321531,201.0,6.306050139396,0.0,0,250,3.0285447731007373,6.314461680709215,1603.8075729122795
388,-0.01485190578797102,7.9837032796147245,100.0,0.07108059643699415,0.04580360623348325,0.01485190578797102,201.0,6.2911982336080285,0.0,0,250,2.858713190233776,6.306050139396,1604.7243592025595
389,0.002775909332857651,7.9933221970927635,100.0,0.07063586036026101,0.05173304327637392,0.002775909332857651,201.0,6.293974142940886,0.0,0,250,2.7997733249254324,6.2911982336080285,1606.657761615645
390,0.009796196404822766,7.992614757831996,100.0,0.06929794760890161,0.055064675749512154,0.009796196404822766,201.0,6.303770339345709,0.0,0,250,2.5960391710701036,6.293974142940886,1606.5155663242313
391,0.009803472122896117,7.986660194979347,100.0,0.07006941333727984,0.06729760216025159,0.009803472122896117,201.0,6.313573811468605,0.0,0,250,2.782611000460251,6.303770339345709,1605.3186991908487
392,0.016460255404638247,7.979889250262319,100.0,0.0702828260745704,0.044234819906938616,0.016460255404638247,201.0,6.330034066873243,0.0,0,250,2.8153521516694946,6.313573811468605,1603.957739302726
393,0.016153874214451136,7.970353086297633,100.0,0.06976493041971714,0.07225089575293117,0.016153874214451136,201.0,6.3461879410876945,0.0,0,250,2.8400462220326244,6.330034066873243,1602.040970345824
394,0.014413738573517243,7.960847232607865,100.0,0.0700634410990859,0.08273045842724591,0.014413738573517243,201.0,6.360601679661212,0.0,0,250,2.874457856763989,6.3461879410876945,1600.130293754181
395,0.015124724700924297,7.951714182318819,100.0,0.07054581211036812,0.05664132791220201,0.015124724700924297,201.0,6.375726404362136,0.0,0,250,2.7192496382454885,6.360601679661212,1598.2945506460828
396,0.025526472531002042,7.941509079457159,100.0,0.07116238467698345,0.0247318569469907,0.025526472531002042,201.0,6.401252876893138,0.0,0,250,2.6874973250349856,6.375726404362136,1596.2433249708888
397,0.027492201570754382,7.924927385109545,100.0,0.07104648032690421,0.04443800176829931,0.027492201570754382,201.0,6.428745078463892,0.0,0,250,2.4733467080842124,6.401252876893138,1592.9104044070184
398,0.027654019018634735,7.908396178971091,100.0,0.07086003522295083,0.02922709917579996,0.027654019018634735,201.0,6.456399097482527,0.0,0,250,2.5302508910069723,6.428745078463892,1589.5876319731892
399,0.03149137042582861,7.889572689276931,100.0,0.07149878998875572,0.035637079326772444,0.03149137042582861,201.0,6.487890467908356,0.0,0,250,2.3211691935989913,6.456399097482527,1585.804110544663
400,0.007857927887796379,7.869506620332038,100.0,0.07116673525196561,0.05059017249218294,0.007857927887796379,201.0,6.495748395796152,0.0,0,250,2.404841529087418,6.487890467908356,1581.7708306867398
401,0.0014699179763120185,7.864797098700444,100.0,0.07207359318646343,0.03380651101881724,0.0014699179763120185,201.0,6.497218313772464,0.0,0,250,2.6126283180025247,6.495748395796152,1580.8242168387892
402,0.010653156682299603,7.862626845637604,100.0,0.071431954624552,0.06864430022393292,0.010653156682299603,201.0,6.507871470454764,0.0,0,250,2.293930986652286,6.497218313772464,1580.3879959731585
403,0.011277644895002048,7.856121792045762,100.0,0.07251823198560098,0.08430077858937912,0.011277644895002048,201.0,6.519149115349766,0.0,0,250,2.389670315119927,6.507871470454764,1579.0804802011983
404,0.004831970915486927,7.848397077686551,100.0,0.07262162870476313,0.08002933350929528,0.004831970915486927,201.0,6.523981086265253,0.0,0,250,2.4738627339367434,6.519149115349766,1577.5278126149965
405,0.02592641919638794,7.8443603976757235,100.0,0.07240795703056173,0.058151420309631684,0.02592641919638794,201.0,6.549907505461641,0.0,0,250,2.5290686341731057,6.523981086265253,1576.7164399328203
406,0.01744989645249806,7.82877257249515,100.0,0.07270449922830485,0.10408911037035047,0.01744989645249806,201.0,6.567357401914139,0.0,0,250,2.25999350801166,6.549907505461641,1573.583287071525
407,-0.008077381084529378,7.816804955839732,100.0,0.07339493707648213,0.09730621866276701,0.008077381084529378,201.0,6.559280020829609,0.0,0,250,2.4086363228516245,6.567357401914139,1571.177796123786
408,-0.029358665926409344,7.820478614771003,96.0,0.1326370067213367,0.05257848342096938,0.029358665926409344,200.704,6.5299213549032,2.168959197403215,0,250,18.300462419541994,6.559280020829609,1569.6013398989994
409,-0.008615919697279928,7.83369269424314,84.39999999999999,0.23110971760899798,0.03096701938346541,0.008615919697279928,199.736,6.52130543520592,3.702202587649682,0,250,31.43381884512804,6.5299213549032,1564.6704439773478
410,-0.01325920999980923,7.840672811501532,86.8,0.2149666691762964,0.051590372215616,0.01325920999980923,198.888,6.508046225206111,7.156217995561622,0,250,58.73545714334851,6.52130543520592,1559.4157341339167
411,-0.0031437622543926125,7.849666624613223,89.2,0.19702040959764078,0.036046804115826676,0.0031437622543926125,199.072,6.504902462951718,6.635873416514213,0,250,54.645400859274474,6.508046225206111,1562.6488342950036
412,-0.006934467956908108,7.851470731442939,86.0,0.220509330813567,0.05245504409317912,0.006934467956908108,199.64,6.49796799499481,4.397089946771614,0,250,37.11651505700009,6.504902462951718,1567.4676168252681
413,-0.00157035164233843,7.856275234387848,88.0,0.206325498610571,0.03945837951648286,0.00157035164233843,199.54,6.496397643352472,4.720211859652064,0,250,39.494106457125824,6.49796799499481,1567.6411602697513
414,0.018110853412994565,7.857050288224428,86.8,0.21491375555002282,0.055413222810954975,0.018110853412994565,199.48,6.514508496765466,5.080314950866728,0,250,42.29578614455161,6.496397643352472,1567.324391495009
415,0.003352192318551772,7.8477722803819026,90.0,0.19024558546716092,0.06498867495726257,0.003352192318551772,199.484,6.517860689084018,5.591577952599785,0,250,46.15288718317485,6.514508496765466,1565.505005579704
416,0.007342712865436418,7.845680709147529,88.8,0.19944261318441894,0.08979703555714365,0.007342712865436418,199.872,6.5252034019494545,4.646677953118766,0,250,38.473296294727284,6.517860689084018,1568.131894698735
417,0.01198373927255858,7.843898670419926,97.2,0.11776828495299703,0.0691167910338739,0.01198373927255858,200.732,6.537187141222013,2.2298376622525686,0,250,18.657855367684892,6.5252034019494545,1574.5214679107326
418,0.003040178730473464,7.8373481391269975,99.2,0.08776045037620502,0.038480928406396955,0.003040178730473464,200.924,6.5402273199524865,1.0799185154445687,0,250,9.468092322629142,6.537187141222013,1574.7113375059532
419,-0.019938403432864682,7.836130696095455,99.6,0.0805560072973407,0.03333197114633302,0.019938403432864682,200.996,6.520288916519622,0.063118935352238,0,250,2.2646732012477284,6.5402273199524865,1575.0309253924022
420,-0.0007391553342683821,7.84767720082168,99.2,0.0878158894939849,0.04067422593523427,0.0007391553342683821,200.976,6.5195497611853535,0.28182263926093665,0,250,3.697251393078863,6.520288916519622,1577.194773112338
421,-0.0003272696700546973,7.846805916656947,98.0,0.10727549695891286,0.061207234291873414,0.0003272696700546973,200.888,6.519222491515299,1.089704547113574,0,250,9.587638079795914,6.5195497611853535,1576.3291469853807
422,-0.0043075932428209285,7.843141362784581,94.39999999999999,0.15078726650915,0.08842716665985392,0.0043075932428209285,200.596,6.514914898272478,2.490137345609676,0,250,21.064935703343316,6.519222491515299,1573.3027848091358
423,-0.02412844865223196,7.844841807852308,92.4,0.1701119940182096,0.1068866035518834,0.02412844865223196,200.06,6.490786449620246,4.341474403932378,0,250,35.950044742961445,6.514914898272478,1569.4390520789327
424,-0.025644940689352858,7.857029639504746,92.80000000000001,0.16740269471761973,0.1393626017378897,0.025644940689352858,200.304,6.465141508930893,4.1727190176190865,0,250,34.417564422019346,6.490786449620246,1573.7944649113588
425,-0.03272661689085421,7.8700668983460655,91.60000000000001,0.17916093217552323,0.13516853086552208,0.03272661689085421,199.936,6.432414892040039,4.958619162629854,0,250,40.94511762546248,6.465141508930893,1573.509695387719
426,-0.025982837302645834,7.88131962212309,77.2,0.28035131529831814,0.08759314624982883,0.025982837302645834,195.9,6.406432054737393,13.330341330963735,0,250,108.55874621766546,6.432414892040039,1543.9505139739133
427,-0.011651886052085558,7.894976560121083,81.6,0.25456471705056033,0.11904904874654693,0.011651886052085558,197.572,6.394780168685307,13.201697466613906,0,250,106.3864715237384,6.406432054737393,1559.8263089362422
428,-0.029504070160805362,7.903367443686523,92.80000000000001,0.1720130404365574,0.13685042399529762,0.029504070160805362,199.568,6.365276098524502,6.856630076065064,0,250,56.03010227456519,6.394780168685307,1577.2592340016322
429,-0.027743524069049563,7.921959536926235,97.6,0.12068514417603729,0.1225713708998866,0.027743524069049563,200.616,6.3375325744554525,3.5083534599581045,0,250,29.133623622207388,6.365276098524502,1589.2718344599932
430,-0.0295297365764835,7.936454570928215,100.0,0.08621463670873572,0.07169334355721951,0.0295297365764835,201.0,6.308002837878969,0.0,0,250,3.8548583027566243,6.3375325744554525,1595.2273687565714
431,-0.034333247061924865,7.950798713960819,100.0,0.08938503659902378,0.0800553196270508,0.034333247061924865,201.0,6.273669590817044,0.0,0,250,4.5059076834095775,6.308002837878969,1598.1105415061247
432,-0.03719407908520633,7.968645371718635,99.6,0.0964515120782344,0.07042651724302484,0.03719407908520633,200.344,6.236475511731838,10.351505397767035,0,250,83.24800933069909,6.273669590817044,1596.470288351598
433,-0.04999314321906301,7.987968778452844,99.2,0.10563541859064299,0.08434229633330535,0.04999314321906301,199.956,6.186482368512775,12.099672061671756,0,250,97.81727545816888,6.236475511731838,1597.2422850643168
434,-0.03511265538559982,8.016446632799086,98.8,0.11239424505845567,0.07667755914107888,0.03511265538559982,199.552,6.151369713127175,13.79707563217655,0,250,111.90652174301601,6.186482368512775,1599.6979584683231
435,-0.03106838201672346,8.030393117253,96.8,0.1420562109076657,0.08322021344603871,0.03106838201672346,197.12,6.1203013311104515,22.479537361787497,0,250,182.81463790937022,6.151369713127175,1582.9510912729115
436,-0.02762061803444915,8.046989677900427,94.8,0.16399496862624158,0.048269126717596623,0.02762061803444915,195.5,6.092680713076002,26.048915524451303,0,250,212.28678024667792,6.1203013311104515,1573.1864820295334
437,-0.021079406615958085,8.061348768254158,90.8,0.20191369956686733,0.09047747478330333,0.021079406615958085,194.128,6.071601306460044,27.111318964594847,0,250,221.82314845544096,6.092680713076002,1564.933513683643
438,-0.018814711026656994,8.079005582220791,97.6,0.1328184027310674,0.14281258112460646,0.018814711026656994,198.592,6.052786595433387,19.34697743834938,0,250,157.84311641361873,6.071601306460044,1604.425876584391
439,-0.03117345454032261,8.09363543655595,97.6,0.13194560637060657,0.15618208097884895,0.03117345454032261,198.0,6.021613140893065,19.83108670749034,0,250,162.63358516386714,6.052786595433387,1602.5398164380774
440,-0.03413643077990347,8.116831191267346,98.4,0.11925246803122524,0.15931572840958813,0.03413643077990347,199.1,5.987476710113161,15.442085351402513,0,250,127.07540546580749,6.021613140893065,1616.0610901813286
441,-0.00627165418030895,8.14136141271044,99.2,0.10581399231117133,0.14529902214716908,0.00627165418030895,200.132,5.981205055932852,9.666570022505399,0,250,80.36991758100658,5.987476710113161,1629.3469422485657
442,0.0006296745852552021,8.150401588771672,99.6,0.09651882525990318,0.1349016410809704,0.0006296745852552021,200.328,5.981834730518107,10.603981139175982,0,250,87.18863718624023,5.981205055932852,1632.7536494754513
443,-0.0021693727866107793,8.154013100665928,98.8,0.10746674037564086,0.13771470577888517,0.0021693727866107793,199.292,5.979665357731497,15.875475929873723,0,250,130.85873997430855,5.981834730518107,1625.0295788579142
444,-0.017843597034777225,8.158523448201722,99.6,0.09281574576052992,0.10782412758176087,0.017843597034777225,200.556,5.961821760696719,7.006201824098419,0,250,58.213584128341544,5.979665357731497,1636.2408286775444
445,-0.023633966045853327,8.174000912610486,99.6,0.09019021975724463,0.13407597221165438,0.023633966045853327,200.304,5.938187794650866,10.982694751289412,0,250,90.50913997560205,5.961821760696719,1637.2850787995305
446,-0.03168440168416087,8.191075170793221,99.2,0.09519476520196041,0.11704826509414641,0.03168440168416087,200.02,5.906503392966705,10.91364283820943,0,250,90.8505844308672,5.938187794650866,1638.3788556620596
447,-0.03076329890658691,8.211973284215818,100.0,0.07860845081026933,0.11888405646067723,0.03076329890658691,201.0,5.875740094060118,0.0,0,250,3.1664470637689437,5.906503392966705,1650.6066301273793
448,-0.023780096575958254,8.232013337893177,99.6,0.08489111475258575,0.10591121081555861,0.023780096575958254,200.608,5.85195999748416,6.185655664519324,0,250,51.741164791262676,5.875740094060118,1651.4077316880748
449,-0.040752526181153215,8.246527619534618,100.0,0.07731625180438752,0.08557276533519394,0.040752526181153215,201.0,5.811207471303007,0.0,0,250,3.702232317413309,5.85195999748416,1657.5520515264582
450,-0.0324231059838711,8.273617739358965,100.0,0.0728872594934218,0.08326482781266281,0.0324231059838711,201.0,5.778784365319136,0.0,0,250,3.1724202709675904,5.811207471303007,1662.9971656111516
451,-0.0595869201440955,8.294151415119481,100.0,0.07240223960128732,0.08880304166856084,0.0595869201440955,201.0,5.71919744517504,0.0,0,250,3.2939471819846218,5.778784365319136,1667.124434439016
452,-0.048171363960017644,8.328101232425832,99.6,0.08100258573146016,0.09699685269765464,0.048171363960017644,200.564,5.671026081215023,6.8799639533939425,0,250,58.34882614942196,5.71919744517504,1670.3172955802543
453,-0.03982846798733597,8.356336501854484,99.6,0.0813621770598488,0.07379434834729609,0.03982846798733597,200.528,5.631197613227687,7.448034371564082,0,250,63.412717992188824,5.671026081215023,1675.679446043876
454,-0.029634719288458733,8.377633849608223,99.6,0.08077176127499462,0.06741721286596075,0.029634719288458733,200.476,5.601562893939228,8.268580531143177,0,250,70.3037192673562,5.631197613227687,1679.514523634058
455,-0.03799403948044233,8.395577897244145,100.0,0.07015353570588793,0.04938152037241768,0.03799403948044233,201.0,5.563568854458786,0.0,0,250,3.3680963782801117,5.601562893939228,1687.5111573460733
456,-0.03094531837622938,8.416899262971182,100.0,0.0702721599801201,0.05940464510681196,0.03094531837622938,201.0,5.532623536082556,0.0,0,250,3.545059675071566,5.563568854458786,1691.7967518572082
457,-0.022116369967357663,8.43407462860374,100.0,0.07008679206669544,0.05613837933502635,0.022116369967357663,201.0,5.5105071661151985,0.0,0,250,3.892227621370081,5.532623536082556,1695.2490003493517
458,-0.012365502430625952,8.44685819695284,100.0,0.06993865221250407,0.055675499664231104,0.012365502430625952,201.0,5.498141663684573,0.0,0,250,3.9759118042468233,5.5105071661151985,1697.8184975875213
459,-0.007058699421546244,8.451552129688798,100.0,0.07129737159312063,0.08049505821921914,0.007058699421546244,201.0,5.491082964263026,0.0,0,250,4.136674244540511,5.498141663684573,1698.7619780674486
460,-0.018442800671590653,8.456648074332882,100.0,0.06971403033979014,0.04607984463635919,0.018442800671590653,201.0,5.472640163591436,0.0,0,250,3.833871554223681,5.491082964263026,1699.7862629409092
461,-0.02770929130271771,8.466991250302083,100.0,0.06885233900718234,0.05608100079377143,0.02770929130271771,201.0,5.444930872288718,0.0,0,250,3.5079750102070575,5.472640163591436,1701.8652413107186
462,-0.037465571902936645,8.482726814738903,100.0,0.06743741697217294,0.05906051157067975,0.037465571902936645,201.0,5.407465300385781,0.0,0,250,3.0784544756947354,5.444930872288718,1705.0280897625196
463,-0.030895803124835197,8.504829953545627,100.0,0.06715645974505756,0.08386151956858644,0.030895803124835197,201.0,5.376569497260946,0.0,0,250,3.2915957699135334,5.407465300385781,1709.470820662671
464,-0.029752699214431466,8.520674282205768,100.0,0.06719286442043182,0.09553315430135137,0.029752699214431466,201.0,5.346816798046515,0.0,0,250,3.4265235897805866,5.376569497260946,1712.6555307233593
465,-0.04168291394548351,8.537855103039746,100.0,0.0664915359824107,0.11374636775516202,0.04168291394548351,201.0,5.305133884101031,0.0,0,250,3.1947437934556726,5.346816798046515,1716.108875710989
466,-0.038331647345759556,8.558329184974658,99.6,0.07689983935339081,0.11144888678842953,0.038331647345759556,200.292,5.266802236755272,11.172051557346125,0,250,96.34104926491841,5.305133884101031,1714.1648691169444
467,-0.046046357040440355,8.58006141496313,100.0,0.065010040729358,0.10681036846484673,0.046046357040440355,201.0,5.220755879714831,0.0,0,250,2.9454572955379157,5.266802236755272,1724.5923444075893
468,-0.047507177126032474,8.60356461843582,100.0,0.06585495209912566,0.09099671402840785,0.047507177126032474,201.0,5.173248702588799,0.0,0,250,3.2459092200808968,5.220755879714831,1729.3164883055997
469,-0.030335010040004384,8.627565406774483,100.0,0.06468989126217636,0.07389336682593876,0.030335010040004384,201.0,5.142913692548794,0.0,0,250,3.0289729271648116,5.173248702588799,1734.140646761671
470,-0.03383306933764807,8.645842709717618,100.0,0.06381560725923292,0.09601449758019129,0.03383306933764807,201.0,5.109080623211146,0.0,0,250,3.014649870484649,5.142913692548794,1737.8143846532414
471,-0.024789425541421828,8.6633853491536,100.0,0.06270135299370685,0.09896110813399613,0.024789425541421828,201.0,5.0842911976697245,0.0,0,250,2.8908764420728033,5.109080623211146,1741.3404551798737
472,-0.015034753045148008,8.675376292564955,100.0,0.06264426568862681,0.06378125484310868,0.015034753045148008,201.0,5.0692564446245765,0.0,0,250,2.7860933381761948,5.0842911976697245,1743.750634805556
473,-0.020063723242931708,8.683982694935038,100.0,0.06281862312301281,0.03398289362066005,0.020063723242931708,201.0,5.049192721381645,0.0,0,250,2.9925358257518773,5.0692564446245765,1745.4805216819425
474,-0.009818041712470027,8.694843258908595,100.0,0.06117412398425008,0.044720928778891604,0.009818041712470027,201.0,5.039374679669175,0.0,0,250,2.622330236977142,5.049192721381645,1747.6634950406276
475,0.0004027481567208113,8.698076343150952,100.0,0.06253887022442917,0.032567319339859284,0.0004027481567208113,201.0,5.0397774278258956,0.0,0,250,2.839758062623087,5.039374679669175,1748.3133449733414
476,-0.0038072761988772186,8.69726127343147,100.0,0.06282180791621333,0.04262824714731466,0.0038072761988772186,201.0,5.035970151627018,0.0,0,250,2.8629562476795254,5.0397774278258956,1748.1495159597255
477,0.023215045514978883,8.699754123624132,100.0,0.06236921692323209,0.05410582895873415,0.023215045514978883,201.0,5.059185197141997,0.0,0,250,2.635313398928488,5.035970151627018,1748.6505788484506
478,0.016164155880639797,8.686465409991182,99.6,0.07522376668018223,0.07253890039436915,0.016164155880639797,200.556,5.075349353022637,7.00620182409842,0,250,62.113642157368716,5.059185197141997,1742.1227567661917
479,-0.0038743046665654646,8.67917022554226,100.0,0.06309133543893268,0.06454617528606742,0.0038743046665654646,201.0,5.0714750483560715,0.0,0,250,2.778837621924653,5.075349353022637,1744.5132153339941
