TimestepsStd,OmegaBefore,NormDeltaOmega,DeltaOmega,Wins,Omega,ReturnsStd,ITERATIONS,Traj,NormDeltaVar,RewardMean,TimestepsMean,RewardStd,ReturnsMean,ConfortViolation
11.929478781572982,9.042360078816008,0.007109309798719821,0.007109309798719821,99.6,9.049469388614728,70.84273789790396,1893,250,0.024807246676108848,5.895918232113261,200.244,0.09968064943654141,1180.622250471288,0
0.0,9.049469388614728,0.01064947618303691,0.01064947618303691,100.0,9.060118864797765,1.6248157621652326,1894,250,0.02735484902397598,5.88809851965526,201.0,0.09686211710535954,1183.5078024507072,0
0.0,9.060118864797765,0.0039954860445483575,0.0039954860445483575,100.0,9.064114350842313,1.5648524877577743,1895,250,0.05814463546560533,5.879248674959855,201.0,0.09612721866905809,1181.7289836669308,0
0.0,9.064114350842313,0.004630654070496121,0.004630654070496121,100.0,9.06874500491281,1.5704586176800124,1896,250,0.06604962008282149,5.875365346467166,201.0,0.09624382645567661,1180.9484346399004,0
0.0,9.06874500491281,0.0014561903248182517,-0.0014561903248182517,100.0,9.067288814587991,1.6572420307504634,1897,250,0.06634698334175161,5.870779313629221,201.0,0.09668888079528287,1180.0266420394737,0
11.424527298755077,9.067288814587991,0.02473804265571289,-0.02473804265571289,99.6,9.042550771932278,67.67088724467204,1898,250,0.059368045826569335,5.872848372494267,200.276,0.10002563345533298,1176.1905806496618,0
16.61426904802014,9.042550771932278,0.02787607328672337,-0.02787607328672337,99.2,9.014674698645555,98.63687232635802,1899,250,0.06636861603519689,5.894601604455721,199.508,0.10397128484758326,1176.020176901752,0
11.740121975516267,9.014674698645555,0.04380428325298347,-0.04380428325298347,99.6,8.970870415392572,69.99917291425646,1900,250,0.0677169050949193,5.919606553388609,200.256,0.10015085622974765,1185.4367299553887,0
11.740121975516267,8.970870415392572,0.018332129133980857,-0.018332129133980857,99.6,8.95253828625859,70.44327425589549,1901,250,0.060409185799031484,5.956820451728252,200.256,0.10038915191910615,1192.8890363812932,0
0.0,8.95253828625859,0.03368934381930622,-0.03368934381930622,100.0,8.918848942439284,1.7693747227805665,1902,250,0.05995555074712409,5.975092723590604,201.0,0.09687464603387592,1200.9936374417116,0
