ITERATIONS,DeltaOmega,OmegaBefore,RewardMean,ReturnsMean,Traj,NormDeltaVar,ConfortViolation,RewardStd,TimestepsMean,NormDeltaOmega,TimestepsStd,Wins,ReturnsStd,Omega
823,-0.04076793757936592,7.86740485754213,6.884293452960389,1383.6328353497906,250,0.02543860004229311,0,0.09079483519923065,200.984,0.04076793757936592,0.252475741408952,99.6,4.564555247508175,7.826636919962764
824,-0.052595190973129924,7.826636919962764,6.916386090813027,1389.9722798985124,250,0.027632200146273187,0,0.09089928477310542,200.968,0.052595190973129924,0.504951482817904,99.6,5.852581555649595,7.774041728989634
825,-0.05483485963674983,7.774041728989634,6.956929171865778,1397.5357597610853,250,0.041755787883192806,0,0.10096506927544156,200.884,0.05483485963674983,1.2159539464963298,98.8,10.87557541169054,7.719206869352885
826,-0.03927038644899561,7.719206869352885,7.001786352555821,1407.35905686372,250,0.029809799410806147,0,0.0826637779975764,201.0,0.03927038644899561,0.0,100.0,3.0473772746407315,7.679936482903889
827,-0.04210269536078037,7.679936482903889,7.029209595405772,1412.0838572018747,250,0.023623421877408415,0,0.0950610550988618,200.888,0.04210269536078037,1.534749490959356,99.2,12.660514122025184,7.637833787543109
828,-0.024931817797352984,7.637833787543109,7.062944797572988,1419.6519043121705,250,0.04259364740040127,0,0.08234378073412693,201.0,0.024931817797352984,0.0,100.0,3.3886420927415757,7.612901969745756
829,-0.02127825473189837,7.612901969745756,7.07971094794382,1422.5404801922477,250,0.04434820650615306,0,0.08993362447912205,200.932,0.02127825473189837,1.0730219009880453,99.6,9.213515938996402,7.591623715013857
830,-0.020766137313856348,7.591623715013857,7.096296947158538,1426.3556863788663,250,0.023760020792855264,0,0.0832538411740587,201.0,0.020766137313856348,0.0,100.0,3.7222289162841995,7.570857577700001
831,-0.01571860483169818,7.570857577700001,7.110471688765667,1428.8066230273284,250,0.05705167806504488,0,0.0957302055771297,200.944,0.01571860483169818,0.718932542037151,99.2,7.65979271945105,7.555138972868303
832,-0.0031107604659892374,7.555138972868303,7.12357183995557,1431.5245026701116,250,0.06060666122839396,0,0.0890355313926756,200.956,0.0031107604659892374,0.6943082888746179,99.6,7.123241483937419,7.5520282124023135
833,-0.015151268388358119,7.5520282124023135,7.126318639605953,1432.3900465607962,250,0.06780346426571876,0,0.08348449325379297,201.0,0.015151268388358119,0.0,100.0,3.5992409723074275,7.536876944013955
834,0.013664718885670446,7.536876944013955,7.1368792330489645,1434.0845130888588,250,0.05631503815622469,0,0.08871475821210782,200.94,0.013664718885670446,0.9467840302835702,99.6,8.508774582926243,7.550541662899626
835,0.026188889229376677,7.550541662899626,7.12783508894906,1432.694852878761,250,0.04293254678498383,0,0.08450228762481826,201.0,0.026188889229376677,0.0,100.0,4.004586236861307,7.5767305521290025
836,0.013792249020847969,7.5767305521290025,7.1068252480705,1426.9368006085872,250,0.05482209237957725,0,0.09596381094721318,200.784,0.013792249020847969,2.405274204742569,99.2,18.91390112294021,7.5905228011498505
837,0.010031938984530697,7.5905228011498505,7.096902632989366,1426.4774292308628,250,0.03231512610346546,0,0.0847396615949794,201.0,0.010031938984530697,0.0,100.0,4.036897863208714,7.600554740134381
838,0.014223686541847691,7.600554740134381,7.091082046421456,1424.7969334233705,250,0.03781816154219334,0,0.0891010386768523,200.928,0.014223686541847691,1.1361408363402836,99.6,9.983442467488876,7.614778426676229
839,0.018722923035678463,7.614778426676229,7.079549383066125,1421.9133344900647,250,0.023677201226926497,0,0.09487598345055741,200.848,0.018722923035678463,1.7756396030726505,99.2,15.001720018158561,7.633501349711907
840,0.03164437679641985,7.633501349711907,7.063574188881794,1418.619985798264,250,0.03075614816439917,0,0.0956908164613223,200.836,0.03164437679641985,2.239889282978068,99.2,17.399602351242862,7.665145726508327
841,0.041684874970128405,7.665145726508327,7.041104857905345,1415.2620764389746,250,0.028155520136502285,0,0.08403349392818964,201.0,0.041684874970128405,0.0,100.0,3.565016006565925,7.7068306014784556
842,0.049282185732090866,7.7068306014784556,7.008372449429436,1408.458594416935,250,0.04222885678048363,0,0.09070346408401429,200.968,0.049282185732090866,0.504951482817904,99.6,6.006708232616014,7.756112787210546
843,0.04186614366417096,7.756112787210546,6.97120350083513,1400.5984377597872,250,0.05974625726613826,0,0.10052415961012771,200.912,0.04186614366417096,1.2067543246245278,98.8,10.784172213105204,7.797978930874717
844,0.036889530091496425,7.797978930874717,6.937274663796774,1394.2257128312206,250,0.04984124126653298,0,0.09672093324772263,200.976,0.036889530091496425,0.2818226392609366,99.2,5.219679021173748,7.834868460966214
845,0.033264831458239996,7.834868460966214,6.9108412908100725,1389.0790994528243,250,0.04854280170600157,0,0.08537318765871367,201.0,0.033264831458239996,0.0,100.0,3.7531156753674564,7.868133292424454
846,0.0403665771203654,7.868133292424454,6.88338978161156,1383.341077630912,250,0.045339408333778926,0,0.09110743703135371,200.968,0.0403665771203654,0.504951482817904,99.6,6.04944631694481,7.908499869544819
847,0.054979622012876206,7.908499869544819,6.85344616667419,1377.542679501512,250,0.04640305635171009,0,0.0852188542834996,201.0,0.054979622012876206,0.0,100.0,3.4834799546393396,7.963479491557695
848,0.0360136721008848,7.963479491557695,6.807786309355123,1368.1744301637177,250,0.04359422914295432,0,0.09742333753051419,200.972,0.0360136721008848,0.3149857139617605,99.2,5.566348729765419,7.99949316365858
849,0.028383164407888906,7.99949316365858,6.7804837580084625,1362.7416256845406,250,0.041887711782175076,0,0.0914718120591233,200.98,0.028383164407888906,0.3155946767611899,99.6,4.918342901820387,8.02787632806647
850,0.03281376883290399,8.02787632806647,6.759009433491591,1358.5608961318098,250,0.06863531265835357,0,0.08607456856180205,201.0,0.03281376883290399,0.0,100.0,3.6262426981669975,8.060690096899373
851,0.00820469339897123,8.060690096899373,6.732195804053164,1352.9828551321723,250,0.06260889239161192,0,0.09155722027997126,200.972,0.00820469339897123,0.4418325474656661,99.6,5.1975139265022845,8.068894790298344
852,-0.0065239630925617575,8.068894790298344,6.72689227331548,1352.1053469364115,250,0.05171575053804711,0,0.0860246170570225,201.0,0.0065239630925617575,0.0,100.0,3.160064062229744,8.062370827205783
853,-0.006403612194157304,8.062370827205783,6.731568400059865,1352.3182390248262,250,0.06051149980979932,0,0.09623349793133147,200.892,0.006403612194157304,1.4725270795472658,99.2,11.770990282683286,8.055967215011625
854,0.004480647823422501,8.055967215011625,6.733563581292972,1353.0153317706845,250,0.04232461371759611,0,0.09263099159117907,200.936,0.004480647823422501,1.009902965635808,99.6,8.520506859969908,8.060447862835048
855,0.006534262153456538,8.060447862835048,6.73146784899025,1352.7557789330804,250,0.03751470490453652,0,0.09146499930653057,200.96,0.006534262153456538,0.6311893535223799,99.6,6.699713793675803,8.066982124988504
856,0.01831876300488844,8.066982124988504,6.7264681755112,1352.0201032777516,250,0.04525834857595167,0,0.08728608055341631,201.0,0.01831876300488844,0.0,100.0,3.9210019393931907,8.085300887993393
857,0.0018093948490705003,8.085300887993393,6.712298283943163,1349.1719550725754,250,0.05163730344634665,0,0.08708440136523865,201.0,0.0018093948490705003,0.0,100.0,3.5838549297182727,8.087110282842463
858,0.021107006565204145,8.087110282842463,6.70758934526015,1347.6620208922884,250,0.0493720005616061,0,0.09803488360281443,200.916,0.021107006565204145,1.1510621182195164,99.2,9.82137642041984,8.108217289407667
859,0.03150616986671828,8.108217289407667,6.692935120231719,1345.2799591665753,250,0.05456775450189416,0,0.08744290416239643,201.0,0.03150616986671828,0.0,100.0,3.5530507568234655,8.139723459274386
860,0.036429615245705094,8.139723459274386,6.665783427371658,1338.116028344296,250,0.05738886710797595,0,0.09820202649383125,200.744,0.036429615245705094,3.736102782312072,99.2,26.454195666755293,8.17615307452009
861,0.0345758101302831,8.17615307452009,6.6337265166283155,1333.219820405892,250,0.04666297586539924,0,0.09436556753341514,200.976,0.0345758101302831,0.378713612113428,99.6,5.216851978548229,8.210728884650374
862,0.04089735948650741,8.210728884650374,6.606835111065373,1327.6567292388086,250,0.05627483444768921,0,0.09424728671688397,200.952,0.04089735948650741,0.7574272242268562,99.6,7.159285438078004,8.251626244136881
863,0.01105856340431366,8.251626244136881,6.571716980574283,1319.9687858502282,250,0.04690115576669282,0,0.09563659502936557,200.856,0.01105856340431366,2.2722816726805677,99.6,16.661895098819983,8.262684807541195
864,-0.005143563458533507,8.262684807541195,6.56136119757799,1316.8389469091123,250,0.054084874116233,0,0.10017310888452327,200.696,0.005143563458533507,3.9612604054770246,99.2,27.452981987107588,8.257541244082661
865,-0.0006983987798818703,8.257541244082661,6.565673928989335,1318.2034860710469,250,0.053499663725481136,0,0.10399095290324595,200.772,0.0006983987798818703,2.3220714889942555,98.8,17.419023769563207,8.25684284530278
866,0.01391810106286151,8.25684284530278,6.56509240829294,1317.5615256051265,250,0.052397320323437906,0,0.10871091880042978,200.692,0.01391810106286151,3.150418384913343,98.4,22.569282178148477,8.270760946365641
867,0.012831713154506375,8.270760946365641,6.555012541653878,1315.9056577119327,250,0.05620530007966691,0,0.09981928818494355,200.748,0.012831713154506375,2.84894647194362,99.2,20.544559483420716,8.283592659520147
868,0.014686709986907687,8.283592659520147,6.543288241114988,1314.5204344870365,250,0.04328172681758497,0,0.09531767225859966,200.896,0.014686709986907687,1.6410923191581877,99.6,12.545038192032917,8.298279369507055
869,0.013237175567129,8.298279369507055,6.529409215203986,1311.444899692151,250,0.027010048996255493,0,0.10224779071469937,200.852,0.013237175567129,2.27290474943408,99.2,16.50020040535129,8.311516545074184
870,0.016912653297689317,8.311516545074184,6.519690548748793,1307.745609030228,250,0.03291941876206206,0,0.1083550212836285,200.584,0.016912653297689317,4.303828992885289,98.4,30.074644310399496,8.328429198371873
871,0.03376204156935003,8.328429198371873,6.503534303336508,1306.6640980891575,250,0.04689636526796214,0,0.09716644013897384,200.916,0.03376204156935003,1.3254976423969977,99.6,10.536534270187207,8.362191239941223
872,0.03522514611643501,8.362191239941223,6.481436648619115,1301.9909939746078,250,0.07256306185622431,0,0.09476125285733468,200.88,0.03522514611643501,1.89356806056714,99.6,13.783907230641654,8.397416386057658
873,0.018629361480437368,8.397416386057658,6.4454363233088365,1295.5327009850762,250,0.045286490814123496,0,0.094472213524845,201.0,0.018629361480437368,0.0,100.0,4.499334954138302,8.416045747538096
874,0.025375956058868,8.416045747538096,6.428188729273702,1292.065934584014,250,0.03938370065187871,0,0.0943942647775499,201.0,0.025375956058868,0.0,100.0,4.435497137376212,8.441421703596964
875,0.02099273357936049,8.441421703596964,6.411139459910812,1288.6390314420732,250,0.033777193446629744,0,0.09197473460537937,201.0,0.02099273357936049,0.0,100.0,3.765242627206179,8.462414437176324
876,0.01485576658491361,8.462414437176324,6.393102532854035,1284.655595361821,250,0.06406050081582376,0,0.09711171642750717,200.944,0.01485576658491361,0.883665094931332,99.6,7.883449438246126,8.477270203761238
877,-0.00995343643628921,8.477270203761238,6.380923118211151,1281.4680279841089,250,0.06303390760255138,0,0.09767371012598541,200.828,0.00995343643628921,2.7141142201462336,99.6,18.656521501508838,8.467316767324949
878,0.015527840176742913,8.467316767324949,6.387010111749126,1283.3036196930814,250,0.08404236873809015,0,0.09718143428520833,200.924,0.015527840176742913,1.1992597716925222,99.6,9.848318870742112,8.482844607501692
879,0.016278003839110156,8.482844607501692,6.371615490089721,1280.1594978068667,250,0.07151759360246447,0,0.09885474272067495,200.916,0.016278003839110156,1.3254976423969977,99.6,10.377748402144398,8.499122611340802
880,-0.008719855030436818,8.499122611340802,6.3576369700902,1277.325558934762,250,0.057337137547378396,0,0.09979181714284856,200.912,0.008719855030436818,1.388616577749236,99.6,10.747307221938213,8.490402756310365
881,-0.02610441120626028,8.490402756310365,6.368015425751312,1279.9711005760141,250,0.027989571109081905,0,0.09317665339008506,201.0,0.02610441120626028,0.0,100.0,4.037208207913058,8.464298345104105
882,-0.028851126136331118,8.464298345104105,6.389069106738734,1284.1262216252046,250,0.027648602761147938,0,0.09673630347256207,200.988,0.028851126136331118,0.18935680605671404,99.6,4.43184708419402,8.435447218967774
883,-0.010404729987303796,8.435447218967774,6.411173244708634,1288.6458221864355,250,0.017700764793139364,0,0.09432498849662532,201.0,0.010404729987303796,0.0,100.0,4.499902713269416,8.42504248898047
884,-0.013229420857426177,8.42504248898047,6.419237972110077,1289.4451699336953,250,0.04557361224466173,0,0.09872166838820662,200.872,0.013229420857426177,2.019805931271616,99.6,14.604520774415226,8.411813068123044
885,-0.012042101420240314,8.411813068123044,6.429151637517483,1290.7936325676603,250,0.06307650930910257,0,0.1073734359866277,200.772,0.012042101420240314,2.442952312264813,98.8,18.15614322152634,8.399770966702803
886,-0.026684142741276062,8.399770966702803,6.438796941490626,1293.1422225412111,250,0.10975041461609011,0,0.09975327699737241,200.836,0.026684142741276062,2.5878763494417583,99.6,18.400420750571325,8.373086823961527
887,-0.03109924762152616,8.373086823961527,6.457217132098844,1297.409895049828,250,0.1046370913033704,0,0.10173783475735353,200.924,0.03109924762152616,1.1992597716925226,99.6,10.337629471751193,8.341987576340001
888,-0.024496457289318485,8.341987576340001,6.478049943564232,1298.8231014848543,250,0.13947950780151164,0,0.11895254837930527,200.496,0.024496457289318485,5.332352576490043,98.0,36.02030744533294,8.317491119050683
889,-0.04546697253095999,8.317491119050683,6.4984767302202995,1302.7106392468825,250,0.11276251702984519,0,0.11893668759635469,200.464,0.04546697253095999,4.0743961515787825,98.0,28.823094926332285,8.272024146519723
890,-0.04437899156413572,8.272024146519723,6.533090635908938,1310.1459961251785,250,0.11370790170903407,0,0.11672550819813604,200.54,0.04437899156413572,3.6639323137852857,98.4,26.522322448777494,8.227645154955587
891,-0.042623462918191635,8.227645154955587,6.568442252357492,1315.2386028430549,250,0.05920710819439024,0,0.1345824867161287,200.236,0.042623462918191635,4.549758674918923,96.39999999999999,33.211826323838494,8.185021692037395
892,-0.0475290110706208,8.185021692037395,6.59714776552722,1319.3503873322575,250,0.07159354377436618,0,0.15255576567820583,199.988,0.0475290110706208,5.346013093885947,94.39999999999999,38.419258910854,8.137492680966774
893,-0.05686475920390066,8.137492680966774,6.63725428151446,1324.2915232648916,250,0.072070501550312,0,0.16531666401545886,199.524,0.05686475920390066,6.118286034503454,92.4,44.48225605826312,8.080627921762874
894,-0.042838799981204545,8.080627921762874,6.677542755406502,1334.7072459506514,250,0.04039039710808138,0,0.15159863914666533,199.88,0.042838799981204545,5.409768941461364,94.8,39.59894247558728,8.03778912178167
895,-0.032215207434351356,8.03778912178167,6.713652138958803,1342.8915554430957,250,0.056882595162290335,0,0.1533938805421176,200.024,0.032215207434351356,4.946860014190819,94.39999999999999,36.58751089438796,8.005573914347318
896,-0.04432719328776802,8.005573914347318,6.738190320684303,1346.7755757758127,250,0.06959131634915366,0,0.15063392513725396,199.872,0.04432719328776802,5.410324944030626,94.8,39.73540794536142,7.96124672105955
897,-0.04445025759754717,7.96124672105955,6.77079354537433,1352.2899700563423,250,0.028964895687864416,0,0.16069136885447582,199.724,0.04445025759754717,5.489610550849669,93.60000000000001,40.85909320091362,7.916796463462003
898,-0.04190657169307954,7.916796463462003,6.808140381405589,1362.2544251962072,250,0.048188045158202054,0,0.1446280761384124,200.092,0.04190657169307954,4.840199995867939,95.6,35.940539025727865,7.874889891768923
899,-0.032986104157925134,7.874889891768923,6.838897165334149,1365.2080077326643,250,0.03511049573088965,0,0.16931728315904668,199.624,0.032986104157925134,5.337660910923435,92.4,40.34836882918665,7.841903787610998
900,-0.034387366955071386,7.841903787610998,6.866434392444217,1370.2656473561678,250,0.04269139240765851,0,0.17381592233668533,199.56,0.034387366955071386,5.609135405746593,91.60000000000001,42.29175274607463,7.807516420655927
901,-0.04670125731752606,7.807516420655927,6.892617055044518,1378.1649949220412,250,0.04150670298328672,0,0.16124513195122048,199.948,0.04670125731752606,4.760808334726363,93.60000000000001,36.54367514664428,7.760815163338401
902,-0.052357058244840715,7.760815163338401,6.926403833792764,1380.6539289975794,250,0.04501594459257676,0,0.16544764778312188,199.332,0.052357058244840715,7.854029284386455,93.2,57.391589248452426,7.70845810509356
903,-0.03361128971741145,7.70845810509356,6.968345671436649,1393.2789069297291,250,0.05040904386491581,0,0.14217153387428066,199.944,0.03361128971741145,7.223078568034547,96.0,52.58489560085599,7.674846815376148
904,-0.04559098185889798,7.674846815376148,6.996163974887888,1399.3447336011754,250,0.05018316408017022,0,0.15821176880770316,200.016,0.04559098185889798,4.900586087398119,94.0,37.63875468956984,7.6292558335172505
905,-0.014396506662195385,7.6292558335172505,7.028007944803205,1406.3043897551213,250,0.03755826198152433,0,0.14600165092020911,200.1,0.014396506662195385,4.751631298827804,95.6,36.34483714125473,7.614859326855055
906,-0.00997557045004882,7.614859326855055,7.0443463459447715,1409.8273002920025,250,0.08277762507678517,0,0.13707863206174953,200.136,0.00997557045004882,6.617968268282947,96.39999999999999,48.843044488805944,7.604883756405006
907,-0.0011215564044428916,7.604883756405006,7.0453231569503725,1410.9245967035092,250,0.12665063664033901,0,0.13916771014856272,200.264,0.0011215564044428916,4.374734734815359,96.39999999999999,34.0197929462605,7.603762200000563
908,-0.012204110787899403,7.603762200000563,7.049462267163076,1411.9226985655582,250,0.12877385198148988,0,0.14532191046659082,200.288,0.012204110787899403,3.8027695170756797,95.6,30.524251263077197,7.591558089212664
909,-0.027346304623919515,7.591558089212664,7.059204947601054,1416.895380262693,250,0.12469025916653592,0,0.11793764627010664,200.716,0.027346304623919515,2.348476953261411,98.4,19.518966274063704,7.564211784588744
910,-0.02019993653176755,7.564211784588744,7.077842723831544,1421.2874416871646,250,0.16369667726114923,0,0.12614645117259735,200.808,0.02019993653176755,1.351715946491718,97.6,12.956826516686611,7.544011848056977
911,-0.011086902257523512,7.544011848056977,7.089846780917882,1422.2232642521271,250,0.18456115772509515,0,0.12336684766941027,200.6,0.011086902257523512,3.304542328371661,98.0,26.13587095506018,7.532924945799453
912,-0.011722026978641331,7.532924945799453,7.098720183401092,1422.3563657077098,250,0.22196848772730468,0,0.1304704906230912,200.368,0.011722026978641331,6.54466011340543,97.2,48.16786220999391,7.521202918820812
913,-0.022344044479140734,7.521202918820812,7.108737363507762,1428.5718605705197,250,0.21021092480908699,0,0.10349172191363917,200.96,0.022344044479140734,0.63118935352238,99.6,7.478281154476187,7.498858874341671
914,-0.01055676055568,7.498858874341671,7.12611815347368,1429.299770278523,250,0.1800014794394112,0,0.10615277647857582,200.572,0.01055676055568,5.827934110814912,99.2,42.77618604097815,7.488302113785991
915,-0.02124749220225919,7.488302113785991,7.132982827642791,1433.2730374552323,250,0.17619207685322133,0,0.1022047322787352,200.936,0.02124749220225919,1.009902965635808,99.6,9.908093850819522,7.467054621583732
916,-0.0176825561946492,7.467054621583732,7.146453811127009,1435.7225706554161,250,0.15215531750707897,0,0.10717113288096325,200.9,0.0176825561946492,1.2561846997953763,99.2,11.495738393910687,7.449372065389083
917,-0.017215038274977168,7.449372065389083,7.162208592959863,1439.6039271849324,250,0.14774798957653115,0,0.09568660801733127,201.0,0.017215038274977168,0.0,100.0,4.747007473495212,7.432157027114106
918,0.010253653290923204,7.432157027114106,7.1737819020667795,1441.9301623154229,250,0.09448628305455224,0,0.09573963423412045,201.0,0.010253653290923204,0.0,100.0,4.734087718177839,7.442410680405029
919,0.017210200556764477,7.442410680405029,7.170286718327471,1441.227630383822,250,0.10648316547326203,0,0.09447060207974446,201.0,0.017210200556764477,0.0,100.0,4.3920649608048565,7.459620880961793
920,0.003590686223028605,7.459620880961793,7.155443996920906,1438.244243381102,250,0.09563986619723101,0,0.09460639153172934,201.0,0.003590686223028605,0.0,100.0,4.34366497794063,7.463211567184822
921,0.0235651469556295,7.463211567184822,7.154094937543199,1437.973082446183,250,0.13473639083978928,0,0.09360144862011577,201.0,0.0235651469556295,0.0,100.0,4.16759985179222,7.4867767141404515
922,0.03945200278852834,7.4867767141404515,7.135785401095271,1434.2928656201495,250,0.1044800367164356,0,0.09457123685696465,201.0,0.03945200278852834,0.0,100.0,4.113544003336302,7.52622871692898
923,0.02429103599504323,7.52622871692898,7.107822637655838,1428.6723501688232,250,0.11738069538252492,0,0.09387035048638687,201.0,0.02429103599504323,0.0,100.0,3.9110436611828368,7.550519752924023
924,0.03131814460727611,7.550519752924023,7.091781281261674,1425.448037533596,250,0.10836003624135566,0,0.09210937700519685,201.0,0.03131814460727611,0.0,100.0,3.7494645705520524,7.581837897531299
925,0.03657841357826275,7.581837897531299,7.069879485634297,1421.0457766124937,250,0.10477714590586609,0,0.09216826439863743,201.0,0.03657841357826275,0.0,100.0,3.8700892838096213,7.618416311109562
926,0.03843882558255718,7.618416311109562,7.04297152519388,1415.6372765639699,250,0.10421221080047076,0,0.09084059824502791,201.0,0.03843882558255718,0.0,100.0,3.307883313941968,7.656855136692119
927,0.03231290141539844,7.656855136692119,7.012192364351605,1409.4506652346724,250,0.10077507363565391,0,0.09219238008553948,201.0,0.03231290141539844,0.0,100.0,3.5329863501458685,7.689168038107518
928,0.02950752890994135,7.689168038107518,6.990719680263787,1405.134655733021,250,0.05774801148538568,0,0.0909305798625888,201.0,0.02950752890994135,0.0,100.0,3.1895001540560104,7.718675567017459
929,0.04365990281789234,7.718675567017459,6.96559604626056,1400.0848052983727,250,0.052954524117709935,0,0.09145659470283649,201.0,0.04365990281789234,0.0,100.0,3.3118508900686745,7.762335469835351
930,0.05356669935807279,7.762335469835351,6.932073839736295,1393.3468417869956,250,0.052349948300293256,0,0.09205406335506695,201.0,0.05356669935807279,0.0,100.0,3.208883164910066,7.815902169193424
931,0.05343147006560223,7.815902169193424,6.888929767201596,1384.6748832075207,250,0.050029931163803144,0,0.09423851372053244,201.0,0.05343147006560223,0.0,100.0,3.716814712846936,7.869333639259026
932,0.039977569474750396,7.869333639259026,6.847887527491161,1376.4253930257232,250,0.0731770695904204,0,0.0935560861563513,201.0,0.039977569474750396,0.0,100.0,3.5347131718570792,7.909311208733777
933,0.024363431139012626,7.909311208733777,6.814600388408943,1368.1809491816402,250,0.07132850191805341,0,0.0999655602488682,200.772,0.024363431139012626,3.597779315077567,99.6,25.508263592412924,7.933674639872789
934,0.014632102013503179,7.933674639872789,6.79335689449403,1365.4647357933004,250,0.10471694347867816,0,0.09643744400860538,201.0,0.014632102013503179,0.0,100.0,3.8337640560609665,7.9483067418862925
935,0.015207129932309549,7.9483067418862925,6.77987479375029,1362.7548335438082,250,0.08582002505321996,0,0.09668222466649894,201.0,0.015207129932309549,0.0,100.0,3.6073534785093964,7.963513871818602
936,0.020293432811980594,7.963513871818602,6.764000450031807,1359.5640904563932,250,0.07899467941596998,0,0.09909840600556502,201.0,0.020293432811980594,0.0,100.0,3.848524003891883,7.983807304630583
937,0.007436959309359281,7.983807304630583,6.745493974053109,1353.7396946647702,250,0.12743761428956446,0,0.10500549148442025,200.688,0.007436959309359281,4.923276957474565,99.6,34.03762239036199,7.991244263939942
938,0.002177574026219986,7.991244263939942,6.73748055329833,1352.0506475136958,250,0.13454556134180054,0,0.10636408062619483,200.676,0.002177574026219986,5.112633763531278,99.6,35.46275553382254,7.993421837966162
939,-0.01752443303081197,7.993421837966162,6.734112002169108,1351.7248339714008,250,0.15207602182654198,0,0.10864419914625315,200.728,0.01752443303081197,4.292087603952182,99.6,30.182730585598613,7.97589740493535
940,-0.02102726222975626,7.97589740493535,6.746161674875302,1355.9515120032365,250,0.15603928604036965,0,0.10791951616976529,200.996,0.02102726222975626,0.063118935352238,99.6,4.770264460441326,7.954870142705594
941,-0.02267251589896979,7.954870142705594,6.762606716265628,1355.307537220227,250,0.19038195386664084,0,0.112072286440822,200.412,0.02267251589896979,6.551507918029254,99.2,45.81553902825193,7.932197626806624
942,-0.02725844370111119,7.932197626806624,6.778155924676959,1357.9899831971793,250,0.17296578305372998,0,0.11423309311559829,200.348,0.02725844370111119,7.267110567481411,99.2,50.64160970649276,7.904939183105513
943,-0.03758476786761911,7.904939183105513,6.799212355673525,1359.4073215439419,250,0.18450657050159933,0,0.11698363733076626,199.936,0.03758476786761911,9.65877342109235,98.8,67.30832869879004,7.867354415237894
944,-0.02854242314798139,7.867354415237894,6.82702613827208,1369.747216278357,250,0.18928497830125235,0,0.11352393965981433,200.636,0.02854242314798139,5.318599815740981,99.2,37.70016985320977,7.838811992089912
945,-0.025073531108324332,7.838811992089912,6.847618996264278,1375.7688277774491,250,0.1598071281541608,0,0.11062735472557411,200.912,0.025073531108324332,1.3886165777492359,99.6,11.50447962025347,7.813738460981588
946,-0.025899268241370343,7.813738460981588,6.8679174139152455,1377.5119315438085,250,0.16025744552253207,0,0.11432384464547775,200.572,0.025899268241370343,5.629637288493818,99.2,39.795906002086,7.7878391927402175
947,-0.03321536035814887,7.7878391927402175,6.887830366025848,1380.8446804593973,250,0.1337320960500509,0,0.12275191404423466,200.476,0.03321536035814887,6.15998571426915,98.4,43.83798633164082,7.754623832382069
948,-0.011080909620315715,7.754623832382069,6.913432404709345,1385.5071613629905,250,0.12079399274695028,0,0.12125171116343549,200.408,0.011080909620315715,6.025407538084043,98.4,43.28097544836663,7.743542922761753
949,-0.007017371365355629,7.743542922761753,6.923216893415248,1390.9573524898442,250,0.1375031095477443,0,0.11472743724059394,200.912,0.007017371365355629,1.2681703355622227,99.2,11.425452918535845,7.736525551396397
950,-0.01687453198793598,7.736525551396397,6.9286646924294,1384.4026348649338,250,0.11641322678494227,0,0.11846010657648234,199.808,0.01687453198793598,10.828625766919824,98.8,76.324038735736,7.719651019408461
951,-0.01738627247057245,7.719651019408461,6.940467122738896,1389.453756103836,250,0.09914001292841945,0,0.1261531265503184,200.196,0.01738627247057245,6.7425205969281246,98.0,48.708171514140645,7.702264746937889
952,-0.007910453680583629,7.702264746937889,6.958884309267649,1392.4170792099821,250,0.1079195712063924,0,0.1162316290623346,200.092,0.007910453680583629,8.665998846065005,98.8,61.92230349265019,7.694354293257305
953,-0.009596742110231204,7.694354293257305,6.966055616582356,1396.6384226798298,250,0.10871607640352554,0,0.11194744736994294,200.492,0.009596742110231204,7.021248891757078,99.2,50.110335574279475,7.684757551147074
954,0.0002597399880990281,7.684757551147074,6.977639518228208,1397.5095532688183,250,0.13252456040906205,0,0.1096840418141012,200.284,0.0002597399880990281,8.001208908658743,99.2,57.105693946042045,7.685017291135173
955,0.00013216833744156276,7.685017291135173,6.978836517209357,1399.0613142779944,250,0.13357501872676716,0,0.1090831388314856,200.472,0.00013216833744156276,7.227808519876548,99.2,51.523861663859904,7.685149459472615
956,-0.010862047107115025,7.685149459472615,6.985002814981014,1403.9855658111835,250,0.18830848799890046,0,0.09674243535107895,201.0,0.010862047107115025,0.0,100.0,4.707992755667579,7.6742874123655
957,-0.0068755706323013754,7.6742874123655,6.998739885102729,1402.7714326509101,250,0.19134383413356018,0,0.1042191297135554,200.432,0.0068755706323013754,7.497024476417295,99.2,53.62093827199447,7.667411841733198
958,-0.003239522156994745,7.667411841733198,7.006304129979078,1408.2671301257951,250,0.16761457547473813,0,0.09321918273938233,201.0,0.003239522156994745,0.0,100.0,4.504068881628486,7.6641723195762035
959,-0.021608987414768244,7.6641723195762035,7.0144088070124635,1409.8961702095048,250,0.1619129743596503,0,0.09155867781147886,201.0,0.021608987414768244,0.0,100.0,4.404968006515177,7.642563332161435
960,-0.022098875495145442,7.642563332161435,7.031023446878893,1413.2357128226574,250,0.12076116545953988,0,0.0902584278596292,201.0,0.022098875495145442,0.0,100.0,4.0363945597648305,7.62046445666629
961,-0.02326145380082334,7.62046445666629,7.050741977742827,1417.199137526308,250,0.10548201698501439,0,0.08874988731582703,201.0,0.02326145380082334,0.0,100.0,3.8718452085318957,7.5972030028654665
962,-0.025405626289591865,7.5972030028654665,7.070585995960392,1421.1877851880388,250,0.11409923311604997,0,0.08835069691264763,201.0,0.025405626289591865,0.0,100.0,3.952709079347145,7.571797376575875
