NormDeltaOmega,ConfortViolation,ITERATIONS,TimestepsStd,OmegaBefore,RewardMean,TimestepsMean,NormDeltaVar,DeltaOmega,Traj,Omega,RewardStd,Wins,ReturnsMean,ReturnsStd
0.021331730975478358,0,417,0.0,5.25812628203127,8.59965246543402,201.0,0.0637524034697029,0.021331730975478358,250,5.2794580130067486,0.05932703051997913,100.0,1728.5301455522379,2.7678085140837925
0.03578222422618893,0,418,0.0,5.2794580130067486,8.588995625467957,201.0,0.0775967476528942,0.03578222422618893,250,5.3152402372329375,0.05911487081543132,100.0,1726.3881207190593,2.597564855234815
0.02779396965965919,0,419,0.0,5.3152402372329375,8.5691351070063,201.0,0.08370436464455297,0.02779396965965919,250,5.343034206892597,0.06063794019379021,100.0,1722.396156508266,2.890838169420699
0.03578770222719285,0,420,0.0,5.343034206892597,8.553007571026715,201.0,0.05511507472954969,0.03578770222719285,250,5.3788219091197895,0.060650536272263994,100.0,1719.1545217763698,2.605428109000245
0.037229135624556875,0,421,0.0,5.3788219091197895,8.533772842408215,201.0,0.06538843755964464,0.037229135624556875,250,5.416051044744346,0.06172311338802906,100.0,1715.2883413240513,3.1320522254280276
0.019909308955742944,0,422,0.0,5.416051044744346,8.513361482881018,201.0,0.05780590357096109,0.019909308955742944,250,5.435960353700089,0.062371338522795555,100.0,1711.1856580590847,3.16529052087394
0.022103385382351348,0,423,0.0,5.435960353700089,8.503798924068716,201.0,0.07272012902188402,0.022103385382351348,250,5.458063739082441,0.06091696262034738,100.0,1709.263583737812,2.6931891713811065
0.020239691303053142,0,424,0.0,5.458063739082441,8.48990512482191,201.0,0.06921153076276979,0.020239691303053142,250,5.478303430385494,0.06300264688109615,100.0,1706.4709300892036,3.274489129672693
0.016336610094949577,0,425,10.25458414563945,5.478303430385494,8.47751475760068,199.748,0.05854142498583995,0.016336610094949577,250,5.494640040480443,0.09917849544587297,98.4,1693.3666178012206,88.6968093467114
0.020670663451989313,0,426,0.0,5.494640040480443,8.467057007649162,201.0,0.04679283615913408,0.020670663451989313,250,5.515310703932433,0.06571541091407171,100.0,1701.8784585374813,3.6308175321647402
0.026777064152843977,0,427,5.690594345057465,5.515310703932433,8.456695296436063,200.556,0.042098098564220775,0.026777064152843977,250,5.542087768085277,0.08332564744379072,99.2,1696.040981872031,49.51501842657301
0.033635590695437756,0,428,5.806942052405896,5.542087768085277,8.442536379675103,200.632,0.039798766606395385,0.033635590695437756,250,5.5757233587807145,0.07519459940478503,99.6,1693.8429589269754,50.370403584388605
0.0315940796327947,0,429,0.0,5.5757233587807145,8.42401005608726,201.0,0.05755794927239058,0.0315940796327947,250,5.607317438413509,0.06424211400373012,100.0,1693.2260212735393,3.1905960322372358
0.03904583958711161,0,430,0.0,5.607317438413509,8.40618427750085,201.0,0.0636925692877028,0.03904583958711161,250,5.646363278000621,0.06449016290407604,100.0,1689.643039777671,3.103397898534036
0.03746111387168405,0,431,6.354155805455198,5.646363278000621,8.383771391269114,200.448,0.06606621727274892,0.03746111387168405,250,5.683824391872305,0.0835343794327319,99.2,1680.5102078371112,54.62314313647824
0.021713400765874802,0,432,6.943082888746181,5.683824391872305,8.362334617406221,200.56,0.07097265350912466,0.021713400765874802,250,5.70553779263818,0.07527966106314739,99.6,1677.1498308669916,58.9638867692125
0.043028570659585874,0,433,1.1361408363402838,5.70553779263818,8.348559063100696,200.928,0.04791500560265582,0.043028570659585874,250,5.7485663632977655,0.07607581172749037,99.6,1677.4592754306964,11.126166463401306
0.044113587146814126,0,434,0.0,5.7485663632977655,8.32459950972264,201.0,0.02973158869132288,0.044113587146814126,250,5.79267995044458,0.0660720962949757,100.0,1673.2445014542507,2.9892876538694075
0.052899554806973725,0,435,0.0,5.79267995044458,8.29985596414719,201.0,0.03784525554476578,0.052899554806973725,250,5.845579505251553,0.06653736179885163,100.0,1668.2710487935851,3.280750754305706
0.05238915525264254,0,436,0.0,5.845579505251553,8.26801675577471,201.0,0.025176236368606726,0.05238915525264254,250,5.897968660504196,0.06731782432128568,100.0,1661.8713679107166,3.4180188899371826
0.04862749120854293,0,437,0.0,5.897968660504196,8.23914127308446,201.0,0.030926359296369655,0.04862749120854293,250,5.946596151712739,0.06619634065061696,100.0,1656.0673958899765,3.1092343950149894
0.04294963992269718,0,438,0.0,5.946596151712739,8.21085742707194,201.0,0.040866958327469685,0.04294963992269718,250,5.989545791635436,0.06757131368187587,100.0,1650.3823428414594,3.23270153619853
0.05747232121857593,0,439,4.860158022122325,5.989545791635436,8.184158069503363,200.692,0.040532692625641124,0.05747232121857593,250,6.047018112854012,0.0767613719043405,99.6,1642.495051284769,40.76641703479843
0.05335667817828771,0,440,0.0,6.047018112854012,8.149722680547926,201.0,0.03543273903286569,0.05335667817828771,250,6.1003747910323,0.06813882850306122,100.0,1638.0942587901336,3.1341162848161517
0.03445781812209425,0,441,5.845532995373478,6.1003747910323,8.117740578618292,200.588,0.02645391856190698,0.03445781812209425,250,6.134832609154394,0.08531273672435384,99.2,1628.3213471838856,48.51515433145958
0.035314046106416974,0,442,5.101899254199361,6.134832609154394,8.097163295342227,200.568,0.031019529778321602,0.035314046106416974,250,6.170146655260811,0.08524405414291636,99.2,1624.0318478201996,42.624811890852605
0.030630414196767042,0,443,0.0,6.170146655260811,8.075328278972156,201.0,0.025733276078039834,0.030630414196767042,250,6.200777069457578,0.06862937368700145,100.0,1623.1409840734034,2.9296344367260785
0.04122850932774824,0,444,0.0,6.200777069457578,8.05779663707058,201.0,0.03051262124524003,0.04122850932774824,250,6.242005578785326,0.06759039065073916,100.0,1619.6171240511865,2.4717283734306443
0.035870076404719065,0,445,5.743823117053658,6.242005578785326,8.031034198998146,200.636,0.03083944251861954,0.035870076404719065,250,6.277875655190045,0.0781844164011321,99.6,1611.3145775501914,47.07871742177168
0.04906525095469849,0,446,0.0,6.277875655190045,8.009100329925843,201.0,0.034638797124601634,0.04906525095469849,250,6.326940906144744,0.06928696302952861,100.0,1609.8291663150944,2.832271167233883
0.04963263467393819,0,447,0.0,6.326940906144744,7.978276057082139,201.0,0.04385065657868257,0.04963263467393819,250,6.376573540818682,0.07013158750145251,100.0,1603.63348747351,3.282536723599363
0.042250224269322345,0,448,0.0,6.376573540818682,7.948670428878206,201.0,0.07385019376165575,0.042250224269322345,250,6.418823765088004,0.0685253742468651,100.0,1597.6827562045194,2.2161784639635576
0.03610842450063778,0,449,0.5680704181701419,6.418823765088004,7.921400415608267,200.964,0.05974403851186556,0.03610842450063778,250,6.454932189588642,0.07783586557028002,99.6,1591.9163131222997,6.410657603614676
0.010708906385010764,0,450,0.0,6.454932189588642,7.899164251114869,201.0,0.06431813013614653,0.010708906385010764,250,6.465641095973653,0.06941623718387367,100.0,1587.7320144740888,2.6266924418801403
0.008082117865519933,0,451,0.0,6.465641095973653,7.890927316077409,201.0,0.06342750246256419,0.008082117865519933,250,6.473723213839173,0.07050227951599343,100.0,1586.0763905315596,2.6052007146678875
0.018498820357379486,0,452,0.0,6.473723213839173,7.886886201887206,201.0,0.1021103383924053,0.018498820357379486,250,6.492222034196552,0.0691065990979384,100.0,1585.2641265793288,2.3783201550043156
0.022959739766832854,0,453,0.0,6.492222034196552,7.87462339117088,201.0,0.057848148926155946,0.022959739766832854,250,6.515181773963385,0.06926416809138863,100.0,1582.799301625347,2.3790082726703248
0.02167106043341427,0,454,0.0,6.515181773963385,7.860425147215048,201.0,0.07113788762699272,0.02167106043341427,250,6.536852834396799,0.06997939691830161,100.0,1579.9454545902247,2.5324571491863517
