DualReg,Primal,Traj,OmegaBefore,DualBefore,ReturnsStd,DeltaOmega,Eta,NormDeltaOmega,TimestepsMean,ReturnsMean,WeightMean,Epsilon,LossReg,WeightMin,ConfortViolation,DualAfter,ITERATIONS,WeightMax,TimestepsStd,WeightMedian,NormDeltaVar,RewardStd,RewardMean,Omega,Wins
0.0001,9.295912223087063,1139,3.1933399225748245,9.38591240815855,206.99232680539794,-0.01084654654702133,13.229461232211163,0.01084654654702133,43.92003514938489,403.5071687658069,0.4839738457473201,0.001,0.0,0.4839738457473201,0,9.278411779781575,56,1.0,21.937836027270265,0.9879628473137263,0.09494686557512036,1.4073275233168672,9.187211664059621,3.182493376027803,0.0
0.0001,9.301753028553502,1128,3.182493376027803,9.390503005443541,226.72503325226816,-0.0106046432734348,13.17617024074248,0.0106046432734348,44.351375332741796,407.758745445641,0.48249792422245835,0.001,0.0,0.48249792422245835,0,9.28439293273064,57,1.0,24.020710809588895,0.9880286014255839,0.10456313441980888,1.401123748311473,9.193737881659136,3.1718887327543683,0.0
0.0001,9.304547992475364,1130,3.1718887327543683,9.393567257781827,213.46780773288023,-0.010974274554722996,13.18703385089261,0.010974274554722996,44.2577502214349,407.0048084493106,0.4828365806527302,0.001,0.0,0.4828365806527302,0,9.287159235086488,58,1.0,22.601919439359115,0.988452422490725,0.15884064510236873,1.402487813374893,9.19638875450712,3.1609144581996453,0.0
0.0001,9.310427890244267,1096,3.1609144581996453,9.396142954289465,237.88233679312006,-0.010378732556296288,13.020267215979835,0.010378732556296288,45.65662100456621,420.24749466645056,0.47788094098352396,0.001,0.0,0.47788094098352396,0,9.293476916119335,59,1.0,25.192861377411592,0.9875127340060924,0.07850875294751174,1.3824351226805642,9.204435955104696,3.150535725643349,0.0
0.0001,9.317672738032504,1077,3.150535725643349,9.401364675927592,230.95160534359246,-0.009820728491548802,12.92356048993591,0.009820728491548802,46.43122676579926,427.7634964911603,0.47516254251025086,0.001,0.0,0.47516254251025086,0,9.300972644295566,60,1.0,24.456583007411144,0.9876000214007553,0.020788520100326068,1.371050933115769,9.212917672624387,3.1407149971518002,0.0
0.0001,9.321565530414457,1078,3.1407149971518002,9.405230062394567,229.54611199284864,-0.010019681516697965,12.928294143620668,0.010019681516697965,46.42246982358403,427.86676678014044,0.47485078146555354,0.001,0.0,0.47485078146555354,0,9.304853174647263,61,1.0,24.27517074690385,0.9869211227277991,0.07646309291771233,1.3717995581515794,9.21674124451878,3.1306953156351023,0.0927643784786642
0.0001,9.32601852062144,1062,3.1306953156351023,9.408224026437324,231.88417874770533,-0.010306035717003947,12.85072197248978,0.010306035717003947,47.104618284637134,434.40953746469285,0.4731015538032915,0.001,0.0,0.4731015538032915,0,9.309506126133103,62,1.0,24.51477054555924,0.9879054963305604,0.06376136556825877,1.3625665568144143,9.222187216860236,3.1203892799180983,0.09416195856873823
0.0001,9.331324764382456,1048,3.1203892799180983,9.412080886977217,244.46058032351013,-0.009353371071362915,12.780571436408485,0.009353371071362915,47.73638968481375,440.52197346203525,0.4706359494114256,0.001,0.0,0.4706359494114256,0,9.314992078580023,63,1.0,25.824979273794,0.9870177422998747,0.592206198338073,1.3543623766758817,9.228381223876159,3.1110359088467354,0.0
0.0001,9.339845992907772,990,3.1110359088467354,9.414742467943338,251.45613026451886,-0.008837077815170069,12.468722115549483,0.008837077815170069,50.48331648129424,466.4992440824181,0.46197957116111427,0.001,0.0,0.46197957116111427,0,9.3243002980357,64,1.0,26.572391434988653,0.9870213354654128,0.05600735406101519,1.317446939492,9.240831984770795,3.1021988310315654,0.10101010101010101
0.0001,9.341843631398499,1001,3.1021988310315654,9.417981419815707,254.4674130233466,-0.008966306758673603,12.536523836990208,0.008966306758673603,49.966,461.78350924993316,0.4642227124955547,0.001,0.0,0.4642227124955547,0,9.326128487221036,65,1.0,26.895442811004248,0.9880987359043977,0.0669985163242779,1.3255504896907695,9.241977120132342,3.0932325242728917,0.0
0.0001,9.34728713709725,981,3.0932325242728917,9.421480159015049,253.15460203335357,-0.009396727637202673,12.429798151454147,0.009396727637202673,50.98673469387755,471.563382164619,0.4608599455284607,0.001,0.0,0.4608599455284607,0,9.331838347903508,66,1.0,26.74007211442622,0.9875749753705214,0.031139108834706587,1.3130245777953446,9.248751337487942,3.083835796635689,0.0
0.0001,9.342408107296238,1028,3.083835796635689,9.421395141357317,238.30365016823137,-0.009394531621858881,12.68386643425259,0.009394531621858881,48.67478091528724,449.7842160419414,0.4680872086040454,0.001,0.0,0.4680872086040454,0,9.326321657716548,67,1.0,25.174897019593413,0.9879578159898373,0.035586348565364974,1.3430528853949066,9.240684085984599,3.07444126501383,0.0
0.0001,9.343617291696148,1030,3.07444126501383,9.422844223832566,244.17693531195965,-0.009243730946457696,12.694004100522003,0.009243730946457696,48.555879494655,448.7313534218745,0.468302463974403,0.001,0.0,0.468302463974403,0,9.327505166308072,68,1.0,25.8033988187915,0.9880365035359405,0.15801366598058397,1.344267046093062,9.241764694357919,3.0651975340673725,0.0
0.0001,9.352739281787958,1014,3.0651975340673725,9.430097670293359,256.4188552047677,-0.009190507845207918,12.612269159622093,0.009190507845207918,49.264560710760115,455.7737332679394,0.4658219828223656,0.001,0.0,0.4658219828223656,0,9.336833658799032,69,1.0,27.06102747541543,0.9879455530588691,0.019147913181715177,1.3349828688039396,9.251899648581695,3.0560070262221646,0.09861932938856016
0.0001,9.352747983121404,1012,3.0560070262221646,9.430243795728897,245.63645635639998,-0.009414434351200818,12.610284097041653,0.009414434351200818,49.44213649851632,457.4415323629139,0.4656186292230842,0.001,0.0,0.4656186292230842,0,9.336847517080226,70,1.0,25.930695217942365,0.9877573240003303,0.3157857118166492,1.334629927218787,9.251939284305873,3.0465925918709638,0.0
0.0001,9.35665802473009,1012,3.0465925918709638,9.433974953654934,251.95511022264148,-0.008676505183490946,12.60529104068962,0.008676505183490946,49.4272997032641,457.48009128614626,0.4651724245879685,0.001,0.0,0.4651724245879685,0,9.340770088101348,71,1.0,26.593831166474853,0.9873664300685959,0.08030341505632785,1.3341979895325187,9.255904895324278,3.037916086687473,0.0
0.0001,9.362678606687021,993,3.037916086687473,9.438045599586308,251.6399324967481,-0.00885457453899674,12.504684868621395,0.00885457453899674,50.377016129032256,466.63545784271486,0.46230220613797907,0.001,0.0,0.46230220613797907,0,9.34704310418359,72,1.0,26.546539245921,0.9874928704476036,0.05747987581016177,1.3224559989560047,9.263181183757,3.029061512148476,0.0
0.0001,9.365244708426822,988,3.029061512148476,9.44024067711329,260.05010013734596,-0.008377515187884654,12.48554134881361,0.008377515187884654,50.645390070921984,469.2833591712558,0.46169865321027626,0.001,0.0,0.46169865321027626,0,9.349657022771016,73,1.0,27.428822624424303,0.9875153850054308,0.05021396334991162,1.3202689685012805,9.265983445286267,3.0206839969605914,0.0
0.0001,9.369615857050109,972,3.0206839969605914,9.443054976398658,262.7263655337039,-0.008579260581122572,12.398128125667643,0.008579260581122572,51.44696189495366,476.97906288066144,0.4593878211207359,0.001,0.0,0.4593878211207359,0,9.35424564765485,74,1.0,27.707684422247056,0.9880828929277123,0.08185098091967641,1.3100050006124913,9.271442628682303,3.012104736379469,0.0
