ReturnsMean,WeightMean,WeightMax,Eta,DualReg,OmegaBefore,Traj,Wins,ReturnsStd,TimestepsMean,NormDeltaOmega,WeightMin,ITERATIONS,DualBefore,DualAfter,ConfortViolation,LossReg,TimestepsStd,Omega,Epsilon,WeightMedian,RewardStd,DeltaOmega,NormDeltaVar,Primal,RewardMean
1953.7270046384126,6.944308185260025e-06,1.0,0.8294604824194639,0.0001,2.091338177751158,250,96.8,103.95434566761634,200.05220883534136,0.006609548880317284,6.944308185260025e-06,1506,9.769162644228972,9.769126414624077,0,0.0,10.480872094439578,2.084728628870841,0.001,0.9070820914146132,0.12729391575168036,-0.006609548880317284,0.20297516604561044,9.768758004423345,9.766097300343883
1945.878257238228,1.7593745181375606e-05,1.0,0.8997147141743574,0.0001,2.084728628870841,251,94.42231075697211,119.88773354936355,199.24,0.006892303694613577,1.7593745181375606e-05,1507,9.770708115452504,9.770696543999797,0,0.0,12.03720897882894,2.0778363251762273,0.001,0.918009193844328,0.16669201207365036,-0.006892303694613577,0.046510760616726515,9.770402394217012,9.766531769798043
1955.8293239727316,8.526477122185586e-06,1.0,0.8446025669063985,0.0001,2.0778363251762273,250,97.2,64.03790196945047,200.2128514056225,0.006604740955395094,8.526477122185586e-06,1508,9.771676656868273,9.771646303912608,0,0.0,6.3085709770993645,2.071231584220832,0.001,0.9047459763880397,0.12002161701330061,-0.006604740955395094,0.37763444178703354,9.771296307114051,9.768735429335706
1956.615884415212,5.250506891134695e-06,1.0,0.8112541351209626,0.0001,2.071231584220832,250,98.8,99.08811683982655,200.2449799196787,0.006668682555623917,5.250506891134695e-06,1509,9.773381434578173,9.773333398673135,0,0.0,10.017666367843766,2.0645629016652083,0.001,0.8980872956594615,0.08206905393504708,-0.006668682555623917,0.06854772848363182,9.772941356740883,9.771161484043382
1953.921382129442,7.493503497862992e-06,1.0,0.8354430806317062,0.0001,2.0645629016652083,251,97.60956175298804,102.58790693644397,199.956,0.0069227881877833575,7.493503497862992e-06,1510,9.774506551756424,9.774471907864363,0,0.0,10.337217420563428,2.057640113477425,0.001,0.90574795186132,0.11164030012647612,-0.0069227881877833575,0.33209769843132025,9.77411084817791,9.771748447311792
1955.909944819006,2.410003633427437e-05,1.0,0.9274077480909747,0.0001,2.057640113477425,250,96.0,62.376279207694,200.1726907630522,0.00599210914917947,2.410003633427437e-05,1511,9.77473981530414,9.77473349798428,0,0.0,6.034563864347329,2.0516480043282455,0.001,0.9140743405298816,0.14305201985628982,-0.00599210914917947,0.12796850267563797,9.774468813713034,9.771124950142173
1952.4790399673386,1.7490488119133322e-05,1.0,0.9002044499594996,0.0001,2.0516480043282455,251,96.01593625498009,76.90986944525156,199.776,0.005822707688190043,1.7490488119133322e-05,1512,9.77690774078685,9.776895528571966,0,0.0,7.545450549834649,2.0458252966400554,0.001,0.9138989245057992,0.14245000497666496,-0.005822707688190043,0.07805613696960789,9.77660159621188,9.773362099784155
1958.7996929638787,5.775373715584103e-06,1.0,0.8174288864037762,0.0001,2.0458252966400554,250,97.2,48.840237091177976,200.35341365461846,0.008028031104770683,5.775373715584103e-06,1513,9.779633870005684,9.77959160211006,0,0.0,4.752044412457249,2.0377972655352847,0.001,0.9087089554800317,0.11952862372612819,-0.008028031104770683,0.2511527518766748,9.779207825414598,9.776754409339143
1963.046145220381,3.6560139466921972e-06,1.0,0.7884623509420066,0.0001,2.0377972655352847,250,97.2,26.3362965877618,200.74698795180723,0.0075513516091070265,3.6560139466921972e-06,1514,9.781545420589532,9.781487842698755,0,0.0,2.5389023344965183,2.0302459139261777,0.001,0.8944083494343257,0.1188145779922335,-0.0075513516091070265,0.20812089111923263,9.781064332788544,9.778736794824722
1957.5579654874073,4.497778819042206e-06,1.0,0.8022086365618337,0.0001,2.0302459139261777,250,98.0,103.1357235933077,200.140562248996,0.007054389701354857,4.497778819042206e-06,1515,9.783467081279191,9.783415863361594,0,0.0,10.418180032322539,2.023191524224823,0.001,0.891854386354649,0.10242656067084147,-0.007054389701354857,0.07747805043098963,9.783011624441723,9.780938686451393
