DeltaOmega,ReturnsMean,RewardStd,ITERATIONS,NormDeltaOmega,Omega,ConfortViolation,TimestepsMean,RewardMean,Eta,DualAfter,DualBefore,WeightMin,DualReg,OmegaBefore,Traj,WeightMean,TimestepsStd,ReturnsStd,LossReg,Primal,WeightMedian,Wins,WeightMax,Epsilon,NormDeltaVar
-0.03133146170271317,146.48043975677712,1.0185331426118596,15,0.03133146170271317,9.428375326462092,0,27.974818130945717,5.236105439837123,10.985744216890723,5.300006292346367,5.4056583619744645,0.5844713546763145,0.0001,9.459706788164805,1788,0.5844713546763145,17.703108127952532,96.31611454155298,0.0,5.312072628061204,0.9594183175785932,0.0,1.0,0.001,0.02680589095900698
-0.03061575200229605,146.29917806652367,1.0264082379140547,16,0.03061575200229605,9.397759574459796,0,27.803670745272527,5.2620159139973826,11.05027517452106,5.3265221411112424,5.433599725999955,0.5864776553573365,0.0001,9.428375326462092,1799,0.5864776553573365,18.12375109076916,99.09671777453325,0.0,5.338730707930969,0.9622661024872106,0.0,1.0,0.001,0.07970033129310965
-0.030929319038778047,151.208569249204,1.0193558797287225,17,0.030929319038778047,9.366830255421018,0,28.545402627070246,5.29721735300832,10.976634469400832,5.361113052240279,5.4655828375526925,0.5825400937569659,0.0001,9.397759574459796,1752,0.5825400937569659,18.334479420799585,100.77352797614324,0.0,5.373159377955945,0.9617623864625844,0.0,1.0,0.001,0.47932985658507166
-0.030009813881967773,154.73024427218613,1.0162464296784235,18,0.030009813881967773,9.33682044153905,0,29.044741429401512,5.32731025067086,10.940780148527416,5.390922733034181,5.494057287775811,0.5796191044319254,0.0001,9.366830255421018,1722,0.5796191044319254,18.81892607054237,104.0255727335211,0.0,5.402890448270667,0.9610233256129534,0.0,1.0,0.001,0.07594309013282873
-0.030981705187146602,156.42791467232075,1.0191731808257134,19,0.030981705187146602,9.305838736351904,0,29.199766355140188,5.357164512808007,10.95913838649964,5.420977214587842,5.524140366791055,0.5801977377768573,0.0001,9.33682044153905,1713,0.5801977377768573,18.58115063239935,103.24421990560506,0.0,5.432985148140944,0.9638454398884977,0.0,1.0,0.001,0.24205357194948351
-0.029696645329496008,159.08052321700356,1.0183591022080534,20,0.029696645329496008,9.276142091022407,0,29.534278959810873,5.38639955622747,10.94368026704596,5.450112037234619,5.55241441836891,0.5788556271969593,0.0001,9.305838736351904,1693,0.5788556271969593,19.123911792776045,106.83681392330679,0.0,5.462086025028886,0.9646448012782032,0.0,1.0,0.001,0.07398756672350709
-0.029284616011503672,164.91101842855727,1.0080652269418955,21,0.029284616011503672,9.246857475010904,0,30.442143727161998,5.417271675015749,10.842172732217524,5.480123507795714,5.579367323134828,0.5714050436684941,0.0001,9.276142091022407,1643,0.5714050436684941,19.615689543868022,110.05300808081167,0.0,5.491876525665896,0.9590996509115202,0.0,1.0,0.001,0.11927887177472103
-0.029099134302141394,170.99694051187154,0.9992656405914344,22,0.029099134302141394,9.217758340708762,0,31.371625863151287,5.450736980996465,10.75356402135283,5.512848339255617,5.609432829774609,0.5700912652901216,0.0001,9.246857475010904,1594,0.5700912652901216,20.372889151019002,114.81906136713604,0.0,5.524409684485245,0.9635987423365694,0.0,1.0,0.001,0.040572740048512176
-0.028443904812009535,174.91935951071716,0.9951855045722419,23,0.028443904812009535,9.189314435896753,0,31.935463258785944,5.477226060894727,10.709081245129724,5.538980953414819,5.634068573144,0.565419445049417,0.0001,9.217758340708762,1566,0.565419445049417,20.770624405730363,117.47704200007932,0.0,5.550446788622729,0.9599696658671768,0.0,1.0,0.001,0.12294147449079856
-0.0279515334063003,185.48175601587175,0.9756866253853091,24,0.0279515334063003,9.161362902490453,0,33.63728129205922,5.5142081188005285,10.521241208526446,5.574373061771017,5.664455481113287,0.5587146570352205,0.0001,9.189314435896753,1487,0.5587146570352205,21.78577787244892,123.9052632966103,0.0,5.585440055688634,0.9602057830722397,0.0,1.0,0.001,0.13264667208013003
-0.02769014975039852,188.28241085629756,0.9751712866428055,25,0.02769014975039852,9.133672752740054,0,33.97551020408163,5.54186163417063,10.509060907966,5.601955022747385,5.69141821332115,0.5561583941386825,0.0001,9.161362902490453,1471,0.5561583941386825,21.571887701946856,123.31923935527098,0.0,5.612997061957228,0.9589368780457364,0.0,1.0,0.001,0.13459226319064427
-0.026481569819079454,189.06326374731253,0.9793571536859481,26,0.026481569819079454,9.107191182920975,0,33.9755268524813,5.564711313993879,10.540880335830744,5.625108988748755,5.714985555415762,0.5580508940785931,0.0001,9.133672752740054,1472,0.5580508940785931,22.38102647334274,128.46591575816285,0.0,5.636217730803339,0.9627597558819584,0.0,1.0,0.001,0.10616129432170948
-0.02574286342099974,193.818832937233,0.9740493079301086,27,0.02574286342099974,9.081448319499975,0,34.66851595006935,5.590562597366773,10.485227824485927,5.650510239265422,5.738731750809084,0.5532706659706788,0.0001,9.107191182920975,1443,0.5532706659706788,21.827363735573517,125.87275562265177,0.0,5.661501037902314,0.9593512625246509,0.0,1.0,0.001,0.11098703320352166
-0.02487367270157037,201.90882957562232,0.9609081868913109,28,0.02487367270157037,9.056574646798405,0,35.93314162473041,5.619072558486395,10.356658546934625,5.677950765110931,5.762857505183469,0.5491223721641391,0.0001,9.081448319499975,1392,0.5491223721641391,22.64254760447508,131.03655265125496,0.0,5.688673978146767,0.9607845668491546,0.0,1.0,0.001,0.1066460257429813
-0.026036685586946717,205.20511558673982,0.9593637021841585,29,0.026036685586946717,9.030537961211458,0,36.34788937409025,5.645811020270258,10.335280698041412,5.70453815478973,5.788659288144681,0.5431051169984034,0.0001,9.056574646798405,1375,0.5431051169984034,22.938270889110857,133.36883416582208,0.0,5.715217163296034,0.9537852927441184,0.0,1.0,0.001,0.17658386256346761
-0.025786169592542763,204.41943171068942,0.9669860394172046,30,0.025786169592542763,9.004751791618915,0,36.08303249097473,5.665228469436315,10.400256081258515,5.724534838283911,5.809919134933451,0.5473336122920838,0.0001,9.030537961211458,1386,0.5473336122920838,22.28945536362175,129.93011283422365,0.0,5.73534853515343,0.9598773127351308,0.0,1.0,0.001,0.09825345439216603
-0.026188131824138594,212.14136698205814,0.956334104300802,31,0.026188131824138594,8.978563659794776,0,37.246646795827125,5.695653685142228,10.293685281813039,5.754086388072757,5.836678735363373,0.5403200346823821,0.0001,9.004751791618915,1343,0.5403200346823821,22.350002749086826,131.06495605483505,0.0,5.764679549411989,0.9555318839049359,0.0,1.0,0.001,0.008100306379703347
-0.02567006511565495,212.17363326812924,0.9616965404133027,32,0.02567006511565495,8.952893594679121,0,37.11804008908686,5.716117617100011,10.337591115281398,5.774949567780423,5.85830415993843,0.5421660024863222,0.0001,8.978563659794776,1348,0.5421660024863222,22.46046153384134,132.1545548654558,0.0,5.7856335203813005,0.9585283505070512,0.0,1.0,0.001,0.06931265228011774
-0.025743757462413086,208.8149866733484,0.9740151203997718,33,0.025743757462413086,8.927149837216708,0,36.405680990531685,5.735885848539057,10.44506081428599,5.795665601460277,5.881171673301811,0.5458860222962895,0.0001,8.952893594679121,1374,0.5458860222962895,22.33211274795841,131.86721163610693,0.0,5.806572828949002,0.9615731494572863,0.0,1.0,0.001,0.11756517058736196
-0.025138139407177462,215.64484369033394,0.9652974797439428,34,0.025138139407177462,8.902011697809531,0,37.422904191616766,5.762290490612031,10.357805426112106,5.821352721059372,5.904579061126947,0.5403824399836766,0.0001,8.927149837216708,1337,0.5403824399836766,22.78512060330137,135.07885034017912,0.0,5.832078237315443,0.9585141792276455,0.0,1.0,0.001,0.047499385064591
-0.02471894005781472,218.81362796856178,0.9641946342307424,35,0.02471894005781472,8.877292757751716,0,37.80484114977307,5.787978514674512,10.339797788666557,5.846921826047149,5.929336536313059,0.5406084007564571,0.0001,8.902011697809531,1323,0.5406084007564571,23.39795252393111,139.32004993934248,0.0,5.857610172194603,0.9621617927112378,0.0,1.0,0.001,0.2841536959262987
-0.025256589555528564,221.23984127794023,0.9639848711262842,36,0.025256589555528564,8.852036168196188,0,38.076981707317074,5.8105122484643195,10.332180575631366,5.869415510158655,5.951469028709901,0.5379183402155626,0.0001,8.877292757751716,1313,0.5379183402155626,24.83732477271896,148.35828008519928,0.0,5.8800880983792085,0.9598808044046133,0.0,1.0,0.001,0.2719241280891332
-0.025773059980817692,222.8490282886713,0.9659889778831042,37,0.025773059980817692,8.82626310821537,0,38.20734506503443,5.832791525049157,10.344512241779226,5.891827871247298,5.973923526308563,0.5381466920783387,0.0001,8.852036168196188,1308,0.5381466920783387,22.990647269875115,137.96884138503717,0.0,5.9025267826720675,0.9616434258807606,0.0,1.0,0.001,0.17822607434936588
-0.024864254568697675,226.98796549435343,0.9634434799389413,38,0.024864254568697675,8.801398853646672,0,38.74961240310078,5.857838128814923,10.313735833417885,5.916643615441106,5.997693703795102,0.5350318075501651,0.0001,8.82626310821537,1291,0.5350318075501651,23.766991063044852,143.17735414846922,0.0,5.927278126726185,0.9598700354113741,0.0,1.0,0.001,0.021525418951922067
-0.02328216955345752,233.84131409559748,0.9546000015801159,39,0.02328216955345752,8.778116684093215,0,39.77486077963405,5.879047995083943,10.227284837673196,5.937138426369485,6.016207150826962,0.5308151418416361,0.0001,8.801398853646672,1258,0.5308151418416361,23.87042863558025,144.21659900134748,0.0,5.947595359012615,0.9588192938691285,0.0,1.0,0.001,0.10320605915449248
-0.02449677201042455,235.51909245966968,0.9560149950547865,40,0.02449677201042455,8.75361991208279,0,39.896249002394256,5.903547855813244,10.23288029327412,5.961719364269749,6.040556600088733,0.5304284913713385,0.0001,8.778116684093215,1254,0.5304284913713385,24.4802722400462,148.47653524197221,0.0,5.97218836602212,0.960051957580584,0.0,1.0,0.001,0.062372749965748736
-0.023985810399150154,242.26048683216416,0.9486642457192139,41,0.023985810399150154,8.72963410168364,0,40.877350776778414,5.92648497899707,10.158999401377738,5.984055888759858,6.061116759427614,0.5275515492663801,0.0001,8.75361991208279,1224,0.5275515492663801,24.205471000214086,147.27986877246727,0.0,5.994373701626049,0.9608123302874481,0.0,1.0,0.001,0.027735560465922283
-0.022865226338153022,251.07638414658174,0.9373802569548609,42,0.022865226338153022,8.706768875345487,0,42.19324894514768,5.95059880212158,10.048667496321503,6.007264748432859,6.081888752057329,0.5207087991791963,0.0001,8.72963410168364,1186,0.5207087991791963,25.004417263621654,152.580303232407,0.0,6.017359416279053,0.9566113123960694,0.0,1.0,0.001,0.13975402427947495
-0.02377709550837359,244.17680466627354,0.9534912757447198,43,0.02377709550837359,8.682991779837113,0,40.923013923013926,5.9670254716507065,10.192417778788087,6.024928860894953,6.102258923415824,0.525790081041047,0.0001,8.706768875345487,1222,0.525790081041047,24.682202259137767,151.1691475617729,0.0,6.035314781721665,0.9596790267997598,0.08183306055646482,1.0,0.001,0.008548193998856356
-0.023511661916998605,246.96356877640187,0.9539521939915581,44,0.023511661916998605,8.659480117920115,0,41.228547854785475,5.990113742238418,10.189480246472202,6.048024217786667,6.124936511230915,0.5241487406288488,0.0001,8.682991779837113,1213,0.5241487406288488,24.440229716276065,150.17166947722677,0.0,6.058404144497341,0.9589934784591908,0.08244023083264633,1.0,0.001,0.06169640003575511
-0.02219083196155225,254.7418874472109,0.9443769559340915,45,0.02219083196155225,8.637289285958563,0,42.37913486005089,6.011058438796966,10.095973822648693,6.068199607955414,6.143057290391918,0.5223279688748944,0.0001,8.659480117920115,1180,0.5223279688748944,24.541037738111388,151.24666552952343,0.0,6.078389536366707,0.9626702673815355,0.0,1.0,0.001,0.5529263940748568
-0.0231067993562295,263.7055640580689,0.9337539289510622,46,0.0231067993562295,8.614182486602333,0,43.69318181818182,6.0353957899137125,9.991258674202726,6.091684172570683,6.164243658040866,0.5163400400777921,0.0001,8.637289285958563,1145,0.5163400400777921,25.64768195911734,158.56407873337523,0.0,6.1016638500730105,0.9597505088679462,0.0,1.0,0.001,0.28032659932147724
-0.02243886869081635,264.7327526196846,0.936161068201803,47,0.02243886869081635,8.591743617911517,0,43.7156605424322,6.05586457934557,10.007363490018271,6.11231547734578,6.18492722370542,0.5162142878496423,0.0001,8.614182486602333,1144,0.5162142878496423,26.483336177299666,164.2809278717594,0.0,6.122327592869682,0.9604388264025383,0.0,1.0,0.001,0.10903260101031734
-0.02185195904925763,276.0304886106556,0.9224846247941486,48,0.02185195904925763,8.56989165886226,0,45.39782016348774,6.080293397702188,9.873429758566884,6.135655611492991,6.2053943794557975,0.5115968730467264,0.0001,8.591743617911517,1102,0.5115968730467264,26.4547280897023,164.6533165530659,0.0,6.145401278323986,0.9618477040712032,0.0,1.0,0.001,0.032185815952914545
-0.020525169551914857,278.55261196044677,0.9221387727432759,49,0.020525169551914857,8.549366489310344,0,45.68555758683729,6.097255013321429,9.866212831029557,6.1525743628604905,6.222099412839604,0.5094724179980858,0.0001,8.56989165886226,1095,0.5094724179980858,26.7398228826774,166.9022591476418,0.0,6.162305784407195,0.9599173900950699,0.0,1.0,0.001,0.07269683800964945
-0.022659258695785667,280.3043973915837,0.9229125907810412,50,0.022659258695785667,8.526707230614559,0,45.80606617647059,6.119692497720587,9.865892351560394,6.175042265666609,6.244191023537021,0.5083503345065468,0.0001,8.549366489310344,1089,0.5083503345065468,25.8069059948114,161.7070801905452,0.0,6.184773053785607,0.9599685186173278,0.0,1.0,0.001,0.059388493144841875
-0.020322448420472483,287.3982922205826,0.9169282127785753,51,0.020322448420472483,8.506384782194086,0,46.82099343955014,6.138124669411015,9.805547165847385,6.192993510756383,6.26089039678819,0.5048212500066629,0.0001,8.526707230614559,1068,0.5048212500066629,27.58782193582942,173.25796621237805,0.0,6.202605601402335,0.9586409847267031,0.0,1.0,0.001,0.04482580484741364
-0.020897331102815997,296.56576701245154,0.9059972694626678,52,0.020897331102815997,8.48548745109127,0,48.15057915057915,6.159429817095243,9.697810457496779,6.213434032365784,6.279172626115178,0.5014985944044626,0.0001,8.506384782194086,1037,0.5014985944044626,27.933396199114565,175.96510365939645,0.0,6.222836013536659,0.9609522640312026,0.09643201542912247,1.0,0.001,0.15378696973353384
-0.020955815958693336,295.7963042800364,0.912035012999951,53,0.020955815958693336,8.464531635132577,0,47.898370086289546,6.175438123725353,9.750542625269082,6.229892365175131,6.296540596645889,0.501764217436538,0.0001,8.48548745109127,1044,0.501764217436538,29.432491409244818,185.98150124888306,0.0,6.239396900500527,0.9597428081209186,0.0,1.0,0.001,0.13675332366576365
-0.02039216311572467,310.6305861235184,0.8951360471724898,54,0.02039216311572467,8.444139472016852,0,50.09528585757272,6.200798534868684,9.584494181765155,6.253924145080231,6.317244560823055,0.4944233847751205,0.0001,8.464531635132577,998,0.4944233847751205,28.68278323324895,181.76028900865333,0.0,6.263107560830922,0.9583517431715531,0.0,1.0,0.001,0.07145426027351198
-0.021403993602945093,326.9568959604615,0.8766147191263157,55,0.021403993602945093,8.422735478413907,0,52.50788643533123,6.2271357375684815,9.401773340499965,6.27881570985508,6.338626734402315,0.4855120334393969,0.0001,8.444139472016852,952,0.4855120334393969,30.96216766220541,196.91932000143285,0.0,6.287652197619341,0.955356020152008,0.10504201680672269,1.0,0.001,0.04731299340797587
-0.019320682867254746,343.51001601122914,0.8602620301475539,56,0.019320682867254746,8.403414795546652,0,54.985698569856986,6.247332982577889,9.241334068699079,6.297750936096629,6.354718636411229,0.47917809883121143,0.0001,8.422735478413907,910,0.47917809883121143,31.96874873339754,203.63620347120087,0.0,6.306287713894512,0.9556047658188781,0.10989010989010989,1.0,0.001,0.04518587353558558
-0.02026758102798709,345.1818315123662,0.8613378180108463,57,0.02026758102798709,8.383147214518665,0,55.09713024282561,6.265107316325082,9.246575582283645,6.3155878218313735,6.372501532965821,0.47856630068532047,0.0001,8.403414795546652,907,0.47856630068532047,31.76933720533811,202.9607088863392,0.0,6.3241342626501975,0.95593043124319,0.11025358324145534,1.0,0.001,0.20553639166761445
-0.01943236470088472,352.7874444652384,0.855796260900063,58,0.01943236470088472,8.36371484981778,0,56.13820224719101,6.284410443931985,9.188049670773145,6.334450165871701,6.390216775085835,0.47829780263629473,0.0001,8.383147214518665,891,0.47829780263629473,32.59234074778567,208.91724198485687,0.0,6.342888641614832,0.9614735875594437,0.11223344556677892,1.0,0.001,0.145105955752224
-0.018421215151269266,353.39589292198406,0.8587486219814012,59,0.018421215151269266,8.345293634666511,0,56.113483146067416,6.297905369925029,9.2124793851462,6.348154297308491,6.404231251240007,0.4748810147238931,0.0001,8.36371484981778,891,0.4748810147238931,32.41666131118877,208.0876466918199,0.0,6.3566377444768225,0.9542245710485078,0.0,1.0,0.001,0.10118450197610049
-0.019404071200888495,359.99872984732764,0.8538557985294656,60,0.019404071200888495,8.325889563465623,0,56.99771689497717,6.3161649396721256,9.160671454313569,6.366025095576271,6.421121206816524,0.4737454116802541,0.0001,8.345293634666511,877,0.4737454116802541,32.693156172826995,210.45000361142775,0.0,6.374413987755064,0.9575681887819384,0.11402508551881414,1.0,0.001,0.12403790544836493
-0.01980062017993589,359.2076033357956,0.8569729467237132,61,0.01980062017993589,8.306088943285687,0,56.74120317820658,6.330569352353548,9.186789568655321,6.38065136326319,6.4361168310517405,0.4756112539145382,0.0001,8.325889563465623,882,0.4756112539145382,33.02784905320519,213.2133738645147,0.0,6.389088463609257,0.9609432310207666,0.3401360544217687,1.0,0.001,0.008482352641493607
-0.019841214471501445,365.841627883937,0.8532718704903096,62,0.019841214471501445,8.286247728814185,0,57.621683967704726,6.349141697818741,9.146121355096435,6.398923793390858,6.453563059486872,0.47167901194638745,0.0001,8.306088943285687,868,0.47167901194638745,33.759989975054935,218.44931106218556,0.0,6.407285694135977,0.9577221420646649,0.1152073732718894,1.0,0.001,0.12086803856778632
-0.018637390377271856,376.67604050615927,0.8449680813442031,63,0.018637390377271856,8.267610338436914,0,59.13388625592417,6.370130662228291,9.060096731228533,6.419262403191022,6.472305663713131,0.4681837741234199,0.0001,8.286247728814185,845,0.4681837741234199,33.45078210274971,217.11195247174493,0.0,6.42746732142578,0.9589852299743301,0.1183431952662722,1.0,0.001,0.06298497518174034
-0.01889302238512336,387.6411246025419,0.835969114404364,64,0.01889302238512336,8.24871731605179,0,60.70559610705596,6.385687337347171,8.969932874402868,6.4341287655383255,6.485697800010265,0.46399184249396824,0.0001,8.267610338436914,823,0.46399184249396824,32.08733433373138,208.56695077078533,0.0,6.44217101501178,0.9587080318576846,0.12150668286755771,1.0,0.001,0.010226283073919812
-0.0194294686088039,393.9404426002085,0.8323770343399322,65,0.0194294686088039,8.229287847442986,0,61.533251231527096,6.4021916467849,8.931409079802737,6.450348978662182,6.5012719959742284,0.4627403899182954,0.0001,8.24871731605179,813,0.4627403899182954,34.750732745876114,226.4908212229128,0.0,6.458322229533281,0.9607296624392802,0.24600246002460024,1.0,0.001,0.18333722185132617
-0.01887656556290196,391.7151925624017,0.8377615069682106,66,0.01887656556290196,8.210411281880084,0,61.034188034188034,6.417996032962864,8.978389561888829,6.466539332959362,6.5180518612303,0.4627916834585706,0.0001,8.229287847442986,820,0.4627916834585706,33.63618906137706,219.79558137155422,0.0,6.474596764435015,0.9590587724645611,0.24390243902439024,1.0,0.001,0.03839353115602744
-0.019030186843103536,390.9762959725352,0.8420631895015461,67,0.019030186843103536,8.19138109503698,0,60.744835965978126,6.436384102660287,9.013220995225387,6.485226418092961,6.537027522202442,0.46242358171175746,0.0001,8.210411281880084,824,0.46242358171175746,34.67853439720104,227.33688644618613,0.0,6.493345855359771,0.9575700545138859,0.24271844660194172,1.0,0.001,0.2923052718397109
-0.01812931949436347,387.979500252807,0.8462932775478443,68,0.01812931949436347,8.173251775542617,0,60.15764139590854,6.44953709052454,9.049468590924894,6.498681673145823,6.550904612339642,0.46389954780297465,0.0001,8.19138109503698,832,0.46389954780297465,34.48525293874558,226.7798424584214,0.0,6.506866763922774,0.9592852552298776,0.4807692307692308,1.0,0.001,0.13437754883852726
-0.01930123642600101,404.04071498863794,0.8351546480930122,69,0.01930123642600101,8.153950539116616,0,62.475,6.467290763087743,8.93876914089515,6.515584962341,6.56608932256094,0.45908702584961886,0.0001,8.173251775542617,801,0.45908702584961886,35.11928779175341,231.11493674755832,0.0,6.523571203349302,0.9595271219561614,0.0,1.0,0.001,0.09470715349670508
-0.018562907965449682,408.6918217466625,0.8318998061829379,70,0.018562907965449682,8.135387631151167,0,63.017699115044245,6.48568247139416,8.901212937642219,6.533710488268117,6.583434761810302,0.4573080888881637,0.0001,8.153950539116616,792,0.4573080888881637,34.493146907476714,227.75820595747365,0.0,6.5416298455196396,0.9606527838483372,0.25252525252525254,1.0,0.001,0.1802696367415969
-0.017620002384282074,408.577657304117,0.8358187608128239,71,0.017620002384282074,8.117767628766885,0,62.88035264483627,6.497818532553868,8.937018119149947,6.5461323428337765,6.596446102732247,0.4562531826164947,0.0001,8.135387631151167,795,0.4562531826164947,35.0731806640167,231.87899255647022,0.0,6.554115526697734,0.9571042841169193,0.12578616352201258,1.0,0.001,0.06820162664829006
-0.018947540536229823,409.53083694393155,0.83624828015565,72,0.018947540536229823,8.098820088230655,0,62.87405541561713,6.513450606414036,8.934927721344089,6.56177429359433,6.6118049408307895,0.45456186874498083,0.0001,8.117767628766885,795,0.45456186874498083,35.223957912328984,233.5183716784946,0.0,6.569753821644769,0.9552103908922819,0.37735849056603776,1.0,0.001,0.12040507885640749
-0.018950371953188494,417.36667199227554,0.8321903912102943,73,0.018950371953188494,8.079869716277466,0,63.90281329923274,6.531323910916512,8.890523766252391,6.579324918221478,6.628565707885102,0.4537314803364603,0.0001,8.098820088230655,783,0.4537314803364603,35.23542694190666,234.31085166775767,0.0,6.58722643876017,0.9587243896243334,0.2554278416347382,1.0,0.001,0.24593933214630276
-0.018045175490218668,428.9897821445156,0.8236534027120612,74,0.018045175490218668,8.061824540787248,0,65.50327653997378,6.549280037032651,8.80373810373638,6.59662662487803,6.644500352348452,0.44972698295936514,0.0001,8.079869716277466,764,0.44972698295936514,37.41949404362033,249.38918982805006,0.0,6.604373499654774,0.9591316849112572,0.3926701570680628,1.0,0.001,0.14044409453385817
