Eta,Primal,Epsilon,WeightMax,ConfortViolation,Traj,NormDeltaVar,ITERATIONS,OmegaBefore,TimestepsMean,WeightMedian,ReturnsStd,TimestepsStd,RewardMean,WeightMean,DeltaOmega,NormDeltaOmega,DualReg,Wins,WeightMin,DualBefore,DualAfter,Omega,ReturnsMean,LossReg,RewardStd
1.2185133486327375,9.532244278403946,0.001,1.0,0,252,0.08459397610703176,445,2.985265078514547,199.11155378486055,0.901927248455159,118.97077725799205,12.28591596308098,9.528029096693146,0.0003593582593294717,-0.006979471438518736,0.006979471438518736,0.0001,96.03174603174604,0.0003593582593294717,9.532354433031282,9.53229840233002,2.978285607076028,1897.1324049645125,0.0,0.14515660523181373
1.1032394710049338,9.535940868515976,0.001,1.0,0,250,0.4880895823617714,446,2.978285607076028,200.0843373493976,0.8987370861980847,67.76323568104817,6.8033859145472295,9.532648999395922,0.00015768149179749873,-0.007215889774163653,0.007215889774163653,0.0001,97.6,0.00015768149179749873,9.536071257470372,9.536056995570043,2.9710697173018645,1907.3265240218027,0.0,0.11565535093078774
1.0001131596836657,9.53898598255712,0.001,1.0,0,250,0.025353107861604215,447,2.9710697173018645,200.33333333333334,0.8767925346836833,70.14465109812141,7.211473826642008,9.53627948969146,6.29085634359491e-05,-0.006866230552828423,0.006866230552828423,0.0001,98.8,6.29085634359491e-05,9.539073067826722,9.539073055041312,2.964203486749036,1910.443261986945,0.0,0.08759307471819525
1.0718449823998846,9.541095274781577,0.001,1.0,0,250,0.0502545390384235,448,2.964203486749036,200.33734939759037,0.8881512451051117,59.81484890857125,6.084961596669399,9.53791954403552,0.00012047662246744285,-0.00749931275263549,0.00749931275263549,0.0001,97.6,0.00012047662246744285,9.541245587897068,9.541238926243901,2.9567041739964006,1910.790028001731,0.0,0.11478714430600878
1.0916671598450425,9.543232222452366,0.001,1.0,0,252,0.03484121053792666,449,2.9567041739964006,198.97211155378486,0.8862361337427979,129.6560416295754,13.37667661321927,9.53983858680113,0.00014098858990145704,-0.00764856952471904,0.00764856952471904,0.0001,97.22222222222221,0.00014098858990145704,9.543369983707887,9.543359086702711,2.9490556044716816,1898.1455043692602,0.0,0.12272083044357929
1.1319095253892093,9.545210391117642,0.001,1.0,0,251,0.08037510169729674,450,2.9490556044716816,199.772,0.8883700423965052,91.88572571619547,9.382537822998636,9.541689963475626,0.00019240158060971097,-0.00742630644892639,0.00742630644892639,0.0001,97.21115537848605,0.00019240158060971097,9.545337142408275,9.545315639663468,2.941629298022755,1906.1515972860304,0.0,0.12378531545970546
1.1350473291722065,9.546255589279108,0.001,1.0,0,251,0.021068006551186264,451,2.941629298022755,199.896,0.8967539123218131,68.61635172957548,6.940690455567082,9.542588450925333,0.00019855598654334666,-0.006022934201248997,0.006022934201248997,0.0001,96.81274900398407,0.00019855598654334666,9.546381075944113,9.546358754570926,2.935606363821506,1907.5102146792965,0.0,0.13062359848680985
1.1452171057014933,9.548046124186987,0.001,1.0,0,252,0.061072056736109014,452,2.935606363821506,198.95219123505976,0.8931203383528613,120.66009426376627,12.399625089888955,9.543913634298706,0.00021289331015768152,-0.006377448949731246,0.006377448949731246,0.0001,95.63492063492063,0.00021289331015768152,9.548167161903594,9.548142493034243,2.929228914871775,1898.7802305628427,0.0,0.14973322089721383
1.1825288083837069,9.549757282608288,0.001,1.0,0,251,0.05573092934401517,453,2.929228914871775,199.388,0.8975480264783047,96.21345543873669,9.830028280732463,9.545494035936596,0.0002778077835854421,-0.005961307091260082,0.005961307091260082,0.0001,95.61752988047809,0.0002778077835854421,9.549866858449226,9.549827540904268,2.923267607780515,1903.248703758205,0.0,0.1507490174338832
1.0901089955777787,9.552853220124005,0.001,1.0,0,250,0.0034332121066643533,454,2.923267607780515,200.19678714859438,0.8927512826238261,71.17586564904511,7.266957023154949,9.549752392164322,0.00013897754174576273,-0.0072413835413494,0.0072413835413494,0.0001,98.0,0.00013897754174576273,9.552992105187913,9.55298128987305,2.9160262242391655,1911.826006177856,0.0,0.10755274955484842
