Traj,LossReg,ThetaBefore,WeightMean,Omega,Primal,TimestepsStd,Epsilon,OmegaBefore,Eta,ITERATIONS,Wins,NormDeltaOmega,NormDeltaVar,ReturnsMean,TimestepsMean,DualBefore,WeightMedian,DualAfter,RewardMean,ReturnsStd,RewardStd,WeightMin,DeltaOmega,ConfortViolation,WeightMax,Theta,DualReg
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,77,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,78,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,79,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,80,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,81,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,82,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,83,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,84,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,85,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,86,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,87,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,88,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,89,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,90,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,91,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,92,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,93,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,94,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,95,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,96,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,97,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,98,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
20,0.0,0.9999999959036405,1.7154523370568488e-140,7.935117353301228e-09,9.999999999999508,0.0,0.01,7.935117353301228e-09,0.03107305485617784,99,0.0,0.0,0.0,4990.0,500.0,10.007998088311146,1.0,10.000248522209754,9.98,0.0,0.44676615807377346,1.7154523370568488e-140,[[0.]],0,1.0,0.9999999959036405,0.0
