WeightMedian,ThetaBefore,Primal,NormDeltaVar,DualReg,NormDeltaOmega,WeightMin,WeightMax,OmegaBefore,DualBefore,DeltaOmega,RewardMean,ReturnsMean,Traj,Omega,TimestepsMean,Wins,Theta,ITERATIONS,ConfortViolation,Epsilon,Eta,LossReg,ReturnsStd,WeightMean,RewardStd,DualAfter,TimestepsStd
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,77,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,78,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,79,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,80,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,81,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,82,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,83,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,84,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,85,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,86,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,87,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,88,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,89,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,90,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,91,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,92,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,93,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,94,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,95,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,96,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,97,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,98,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
1.0,0.9999999934985933,9.999999999999508,0.0,0.0,0.0,1.7154523370568488e-140,1.0,1.2769233735955688e-08,10.007998088311146,[[0.]],9.98,4990.0,20,1.2769233735955688e-08,500.0,0.0,0.9999999934985933,99,0,0.01,0.03107305485617784,0.0,0.0,1.7154523370568488e-140,0.44676615807377346,10.000248522209754,0.0
