NormDeltaVar,ThetaBefore,WeightMax,TimestepsStd,Wins,Traj,DeltaOmega,WeightMedian,ITERATIONS,RewardStd,Eta,DualAfter,OmegaBefore,ConfortViolation,WeightMean,Primal,Omega,WeightMin,LossReg,TimestepsMean,NormDeltaOmega,RewardMean,Epsilon,DualReg,ReturnsStd,DualBefore,ReturnsMean,Theta
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,77,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,78,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,79,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,80,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,81,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,82,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,83,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,84,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,85,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,86,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,87,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,88,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,89,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,90,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,91,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,92,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,93,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,94,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,95,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,96,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,97,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,98,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
0.0,0.9999999955654142,1.0,0.0,0.0,20,[[0.]],1.0,99,0.44676615807377346,0.03107305485617784,10.000248522209754,8.780665493595793e-09,0,1.7154523370568488e-140,9.999999999999508,8.780665493595793e-09,1.7154523370568488e-140,0.0,500.0,0.0,9.98,0.01,0.0,0.0,10.007998088311146,4990.0,0.9999999955654142
