Primal,NormDeltaOmega,DualReg,ReturnsStd,OmegaBefore,LossReg,NormDeltaVar,ThetaBefore,TimestepsStd,RewardStd,RewardMean,Eta,WeightMin,DeltaOmega,DualBefore,ITERATIONS,WeightMax,WeightMedian,WeightMean,Wins,Theta,DualAfter,Omega,TimestepsMean,ReturnsMean,ConfortViolation,Epsilon,Traj
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,74,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,75,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,76,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,77,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,78,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,79,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,80,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,81,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,82,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,83,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,84,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,85,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,86,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,87,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,88,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,89,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,90,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,91,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,92,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,93,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,94,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,95,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,96,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,97,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,98,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
9.999999999999508,0.0,0.0,0.0,6.316046939167466e-09,0.0,0.0,0.999999985691066,0.0,0.44676615807377346,9.98,0.03107305485617784,1.7154523370568488e-140,[[0.]],10.007998088311146,99,1.0,1.0,1.7154523370568488e-140,0.0,0.999999985691066,10.000248522209754,6.316046939167466e-09,500.0,4990.0,0,0.01,20
