LossReg,Eta,NormDeltaVar,TimestepsStd,RewardStd,DualBefore,WeightMax,ReturnsMean,NormDeltaOmega,DualAfter,TimestepsMean,WeightMin,WeightMedian,Traj,DeltaOmega,Wins,Omega,Primal,ThetaBefore,ReturnsStd,Epsilon,Theta,OmegaBefore,RewardMean,DualReg,WeightMean,ConfortViolation,ITERATIONS
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,76
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,77
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,78
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,79
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,80
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,81
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,82
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,83
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,84
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,85
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,86
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,87
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,88
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,89
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,90
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,91
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,92
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,93
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,94
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,95
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,96
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,97
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,98
0.0,0.03107305485617784,0.0,0.0,0.44676615807377346,10.007998088311146,1.0,4990.0,0.0,10.000248522209754,500.0,1.7154523370568488e-140,1.0,20,[[0.]],0.0,6.031289049849498e-09,9.999999999999508,0.9999999893452692,0.0,0.01,0.9999999893452692,6.031289049849498e-09,9.98,0.0,1.7154523370568488e-140,0,99
