WeightMax,NormDeltaVar,OmegaBefore,Omega,DualReg,Traj,ReturnsMean,RewardStd,ThetaBefore,WeightMean,DualBefore,WeightMedian,NormDeltaOmega,LossReg,ITERATIONS,Wins,Theta,ReturnsStd,Epsilon,WeightMin,DualAfter,ConfortViolation,TimestepsStd,DeltaOmega,Eta,RewardMean,Primal,TimestepsMean
1.0,0.0,4.2231092767849016e-09,4.2231092767849016e-09,0.0,20,4990.0,0.44676615807377346,0.9999999917948031,1.7154523370568488e-140,10.007998088311146,1.0,0.0,0.0,82,0.0,0.9999999917948031,0.0,0.01,1.7154523370568488e-140,10.000248522209754,0,0.0,[[0.]],0.03107305485617784,9.98,9.999999999999508,500.0
1.0,0.0,4.2231092767849016e-09,4.2231092767849016e-09,0.0,20,4990.0,0.44676615807377346,0.9999999917948031,1.7154523370568488e-140,10.007998088311146,1.0,0.0,0.0,83,0.0,0.9999999917948031,0.0,0.01,1.7154523370568488e-140,10.000248522209754,0,0.0,[[0.]],0.03107305485617784,9.98,9.999999999999508,500.0
1.0,0.0,4.2231092767849016e-09,4.2231092767849016e-09,0.0,20,4990.0,0.44676615807377346,0.9999999917948031,1.7154523370568488e-140,10.007998088311146,1.0,0.0,0.0,84,0.0,0.9999999917948031,0.0,0.01,1.7154523370568488e-140,10.000248522209754,0,0.0,[[0.]],0.03107305485617784,9.98,9.999999999999508,500.0
1.0,0.0,4.2231092767849016e-09,4.2231092767849016e-09,0.0,20,4990.0,0.44676615807377346,0.9999999917948031,1.7154523370568488e-140,10.007998088311146,1.0,0.0,0.0,85,0.0,0.9999999917948031,0.0,0.01,1.7154523370568488e-140,10.000248522209754,0,0.0,[[0.]],0.03107305485617784,9.98,9.999999999999508,500.0
1.0,0.0,4.2231092767849016e-09,4.2231092767849016e-09,0.0,20,4990.0,0.44676615807377346,0.9999999917948031,1.7154523370568488e-140,10.007998088311146,1.0,0.0,0.0,86,0.0,0.9999999917948031,0.0,0.01,1.7154523370568488e-140,10.000248522209754,0,0.0,[[0.]],0.03107305485617784,9.98,9.999999999999508,500.0
1.0,0.0,4.2231092767849016e-09,4.2231092767849016e-09,0.0,20,4990.0,0.44676615807377346,0.9999999917948031,1.7154523370568488e-140,10.007998088311146,1.0,0.0,0.0,87,0.0,0.9999999917948031,0.0,0.01,1.7154523370568488e-140,10.000248522209754,0,0.0,[[0.]],0.03107305485617784,9.98,9.999999999999508,500.0
1.0,0.0,4.2231092767849016e-09,4.2231092767849016e-09,0.0,20,4990.0,0.44676615807377346,0.9999999917948031,1.7154523370568488e-140,10.007998088311146,1.0,0.0,0.0,88,0.0,0.9999999917948031,0.0,0.01,1.7154523370568488e-140,10.000248522209754,0,0.0,[[0.]],0.03107305485617784,9.98,9.999999999999508,500.0
1.0,0.0,4.2231092767849016e-09,4.2231092767849016e-09,0.0,20,4990.0,0.44676615807377346,0.9999999917948031,1.7154523370568488e-140,10.007998088311146,1.0,0.0,0.0,89,0.0,0.9999999917948031,0.0,0.01,1.7154523370568488e-140,10.000248522209754,0,0.0,[[0.]],0.03107305485617784,9.98,9.999999999999508,500.0
1.0,0.0,4.2231092767849016e-09,4.2231092767849016e-09,0.0,20,4990.0,0.44676615807377346,0.9999999917948031,1.7154523370568488e-140,10.007998088311146,1.0,0.0,0.0,90,0.0,0.9999999917948031,0.0,0.01,1.7154523370568488e-140,10.000248522209754,0,0.0,[[0.]],0.03107305485617784,9.98,9.999999999999508,500.0
1.0,0.0,4.2231092767849016e-09,4.2231092767849016e-09,0.0,20,4990.0,0.44676615807377346,0.9999999917948031,1.7154523370568488e-140,10.007998088311146,1.0,0.0,0.0,91,0.0,0.9999999917948031,0.0,0.01,1.7154523370568488e-140,10.000248522209754,0,0.0,[[0.]],0.03107305485617784,9.98,9.999999999999508,500.0
1.0,0.0,4.2231092767849016e-09,4.2231092767849016e-09,0.0,20,4990.0,0.44676615807377346,0.9999999917948031,1.7154523370568488e-140,10.007998088311146,1.0,0.0,0.0,92,0.0,0.9999999917948031,0.0,0.01,1.7154523370568488e-140,10.000248522209754,0,0.0,[[0.]],0.03107305485617784,9.98,9.999999999999508,500.0
1.0,0.0,4.2231092767849016e-09,4.2231092767849016e-09,0.0,20,4990.0,0.44676615807377346,0.9999999917948031,1.7154523370568488e-140,10.007998088311146,1.0,0.0,0.0,93,0.0,0.9999999917948031,0.0,0.01,1.7154523370568488e-140,10.000248522209754,0,0.0,[[0.]],0.03107305485617784,9.98,9.999999999999508,500.0
1.0,0.0,4.2231092767849016e-09,4.2231092767849016e-09,0.0,20,4990.0,0.44676615807377346,0.9999999917948031,1.7154523370568488e-140,10.007998088311146,1.0,0.0,0.0,94,0.0,0.9999999917948031,0.0,0.01,1.7154523370568488e-140,10.000248522209754,0,0.0,[[0.]],0.03107305485617784,9.98,9.999999999999508,500.0
1.0,0.0,4.2231092767849016e-09,4.2231092767849016e-09,0.0,20,4990.0,0.44676615807377346,0.9999999917948031,1.7154523370568488e-140,10.007998088311146,1.0,0.0,0.0,95,0.0,0.9999999917948031,0.0,0.01,1.7154523370568488e-140,10.000248522209754,0,0.0,[[0.]],0.03107305485617784,9.98,9.999999999999508,500.0
1.0,0.0,4.2231092767849016e-09,4.2231092767849016e-09,0.0,20,4990.0,0.44676615807377346,0.9999999917948031,1.7154523370568488e-140,10.007998088311146,1.0,0.0,0.0,96,0.0,0.9999999917948031,0.0,0.01,1.7154523370568488e-140,10.000248522209754,0,0.0,[[0.]],0.03107305485617784,9.98,9.999999999999508,500.0
1.0,0.0,4.2231092767849016e-09,4.2231092767849016e-09,0.0,20,4990.0,0.44676615807377346,0.9999999917948031,1.7154523370568488e-140,10.007998088311146,1.0,0.0,0.0,97,0.0,0.9999999917948031,0.0,0.01,1.7154523370568488e-140,10.000248522209754,0,0.0,[[0.]],0.03107305485617784,9.98,9.999999999999508,500.0
1.0,0.0,4.2231092767849016e-09,4.2231092767849016e-09,0.0,20,4990.0,0.44676615807377346,0.9999999917948031,1.7154523370568488e-140,10.007998088311146,1.0,0.0,0.0,98,0.0,0.9999999917948031,0.0,0.01,1.7154523370568488e-140,10.000248522209754,0,0.0,[[0.]],0.03107305485617784,9.98,9.999999999999508,500.0
1.0,0.0,4.2231092767849016e-09,4.2231092767849016e-09,0.0,20,4990.0,0.44676615807377346,0.9999999917948031,1.7154523370568488e-140,10.007998088311146,1.0,0.0,0.0,99,0.0,0.9999999917948031,0.0,0.01,1.7154523370568488e-140,10.000248522209754,0,0.0,[[0.]],0.03107305485617784,9.98,9.999999999999508,500.0
