Theta,RewardStd,ReturnsStd,NormDeltaVar,TimestepsMean,TimestepsStd,WeightMedian,Traj,OmegaBefore,Epsilon,WeightMean,DualAfter,NormDeltaOmega,ITERATIONS,WeightMin,LossReg,ThetaBefore,ConfortViolation,Wins,Omega,ReturnsMean,Primal,DualReg,WeightMax,DualBefore,DeltaOmega,RewardMean,Eta
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,77,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,78,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,79,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,80,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,81,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,82,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,83,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,84,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,85,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,86,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,87,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,88,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,89,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,90,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,91,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,92,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,93,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,94,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,95,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,96,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,97,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,98,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
0.9999999887532492,0.44676615807377346,0.0,0.0,500.0,0.0,1.0,20,6.094654675177586e-09,0.01,1.7154523370568488e-140,10.000248522209754,0.0,99,1.7154523370568488e-140,0.0,0.9999999887532492,0,0.0,6.094654675177586e-09,4990.0,9.999999999999508,0.0,1.0,10.007998088311146,[[0.]],9.98,0.03107305485617784
