NormDeltaVar,ITERATIONS,ReturnsMean,Wins,Traj,NormDeltaOmega,RewardStd,ConfortViolation,OmegaBefore,TimestepsMean,ReturnsStd,DeltaOmega,Theta,RewardMean,Omega,TimestepsStd
0.7807845578658146,81,4613.35,0.0,40,0.0011302754315331634,2.5387806344778983,0,0.019871476817152126,500.0,82.37886561491364,[[-0.00113028]],0.9787849168102305,9.2267,0.018741201385618963,0.0
0.7782635139297085,82,4645.5,0.0,40,0.0010436156318870508,2.440680028188865,0,0.018741201385618963,500.0,81.88253782095423,[[-0.00104362]],0.9798871395533096,9.291,0.017697585753731912,0.0
0.7604245698971823,83,4673.4,0.0,40,0.0009587077427605367,2.351112451585419,0,0.017697585753731912,500.0,62.9971427923521,[[-0.00095871]],0.980909842948385,9.3468,0.016738878010971375,0.0
0.7554980187223634,84,4667.45,0.0,40,0.0008775460796643098,2.371464102616778,0,0.016738878010971375,500.0,68.76916096623545,[[-0.00087755]],0.9818753691053991,9.3349,0.015861331931307066,0.0
0.7426311695403669,85,4697.5,0.0,40,0.0008272946216153782,2.268914938908024,0,0.015861331931307066,500.0,74.20074123618981,[[-0.00082729]],0.982777680303289,9.395,0.015034037309691687,0.0
0.7164584053642713,86,4724.3,0.0,40,0.0007633701564441746,2.172822597452447,0,0.015034037309691687,500.0,49.96708916877188,[[-0.00076337]],0.9836063035216212,9.4486,0.014270667153247513,0.0
0.6974685267687448,87,4720.25,0.0,40,0.000707692777007423,2.188963167803424,0,0.014270667153247513,500.0,58.80508056282212,[[-0.00070769]],0.9843752597737725,9.4405,0.01356297437624009,0.0
0.696560921285311,88,4720.45,0.0,40,0.0006706291784500766,2.187785910458334,0,0.01356297437624009,500.0,78.95883421125212,[[-0.00067063]],0.9851077617039868,9.4409,0.012892345197790013,0.0
0.689081215332294,89,4731.1,0.0,40,0.000639502164618666,2.1495979065862527,0,0.012892345197790013,500.0,73.90798333062538,[[-0.0006395]],0.9857990905797054,9.4622,0.012252843033171347,0.0
0.6887294682522693,90,4774.8,0.0,40,0.0006054224368776603,1.978165776672926,0,0.012252843033171347,500.0,71.07151328063868,[[-0.00060542]],0.9864584387640957,9.5496,0.011647420596293687,0.0
0.6711273897057453,91,4774.65,0.0,40,0.0005699528935147868,1.9788556061522025,0,0.011647420596293687,500.0,59.78693419134317,[[-0.00056995]],0.9870718604240367,9.5493,0.0110774677027789,0.0
0.677154277093102,92,4772.95,0.0,40,0.0005191989828088623,1.9854453379531753,0,0.0110774677027789,500.0,62.84582325023677,[[-0.0005192]],0.9876629838625579,9.5459,0.010558268719970038,0.0
0.6585598456449517,93,4796.9,0.0,40,0.0004962598708513101,1.8838793910439173,0,0.010558268719970038,500.0,61.19959150190465,[[-0.00049626]],0.9882122486975687,9.5938,0.010062008849118727,0.0
0.6390727117882165,94,4791.55,0.0,40,0.0004672261191903653,1.9070381197029072,0,0.010062008849118727,500.0,55.47519716053292,[[-0.00046723]],0.9887221377035321,9.5831,0.009594782729928362,0.0
0.6320947294643844,95,4806.1,0.0,40,0.00044062062571442913,1.8433695126045673,0,0.009594782729928362,500.0,61.6262119556281,[[-0.00044062]],0.9892049971038993,9.6122,0.009154162104213933,0.0
0.6191347809642309,96,4824.2,0.0,40,0.00041352819946378905,1.7587431421330404,0,0.009154162104213933,500.0,54.023698503527136,[[-0.00041353]],0.9896581180583998,9.6484,0.008740633904750144,0.0
0.61145009004683,97,4825.0,0.0,40,0.00037644028319771573,1.7554201776213012,0,0.008740633904750144,500.0,45.04220243282959,[[-0.00037644]],0.9900871315657621,9.65,0.008364193621552428,0.0
0.6050112677160939,98,4829.5,0.0,40,0.0003550482802925081,1.732777827651312,0,0.008364193621552428,500.0,53.815889846772954,[[-0.00035505]],0.9904942763861493,9.659,0.00800914534125992,0.0
0.5931792772717017,99,4850.45,0.0,40,0.00033674196308781934,1.6279862376568177,0,0.00800914534125992,500.0,51.93936368497404,[[-0.00033674]],0.990877369013751,9.7009,0.007672403378172101,0.0
