RewardMean,ReturnsStd,RewardStd,ITERATIONS,DeltaOmega,Wins,ConfortViolation,Traj,NormDeltaOmega,Omega,TimestepsMean,OmegaBefore,TimestepsStd,ReturnsMean,NormDeltaVar
8.86672422767561,1.1286948668939407,0.04912103718867001,586,-0.0021433879787782217,100.0,0,250,0.0021433879787782217,4.739251656733023,201.0,4.741395044711801,0.0,1782.2115697627978,0.020622729822975805
8.866619098108778,1.2023763500967242,0.04923886915697393,587,0.014665564985057777,100.0,0,250,0.014665564985057777,4.753917221718081,201.0,4.739251656733023,0.0,1782.1904387198645,0.03871992398068628
8.859836221920869,1.1939972535716352,0.04939808172280943,588,0.02321156307027561,100.0,0,250,0.02321156307027561,4.777128784788356,201.0,4.753917221718081,0.0,1780.827080606095,0.015683608526083956
8.848644306990385,1.216557866326109,0.04964370183611525,589,0.007558014947395719,100.0,0,250,0.007558014947395719,4.784686799735752,201.0,4.777128784788356,0.0,1778.5775057050673,0.030973599777898365
8.845263343234326,1.1835540917985348,0.049975143252984744,590,0.017156883971039427,100.0,0,250,0.017156883971039427,4.8018436837067915,201.0,4.784686799735752,0.0,1777.8979319900996,0.035127422222631745
8.837539984895523,0.934177913573013,0.049916983280280464,591,0.00857589171438633,100.0,0,250,0.00857589171438633,4.810419575421178,201.0,4.8018436837067915,0.0,1776.3455369640003,0.03556158795266632
8.832184920917925,1.1700616759911655,0.05025449911285146,592,0.013212378827630822,100.0,0,250,0.013212378827630822,4.823631954248809,201.0,4.810419575421178,0.0,1775.269169104503,0.038956411876556074
8.826200345763645,1.1605781058969011,0.050208872824336885,593,0.007151572771274317,100.0,0,250,0.007151572771274317,4.830783527020083,201.0,4.823631954248809,0.0,1774.0662694984928,0.0625964745210051
8.82212134302678,1.133628087751061,0.05054973121989418,594,0.010928352963702537,100.0,0,250,0.010928352963702537,4.8417118799837855,201.0,4.830783527020083,0.0,1773.2463899483823,0.057448334546088664
8.816969406470463,1.1615162280332785,0.0507870940158485,595,0.009062041821793265,100.0,0,250,0.009062041821793265,4.850773921805579,201.0,4.8417118799837855,0.0,1772.210850700563,0.04334671774820616
8.811554481690166,1.2540351406353036,0.05125897078395379,596,0.015837470443746504,100.0,0,250,0.015837470443746504,4.866611392249325,201.0,4.850773921805579,0.0,1771.1224508197236,0.03091956838633288
8.803794821505377,1.2981256740493239,0.05140565039446045,597,0.02224864183270192,100.0,0,250,0.02224864183270192,4.888860034082027,201.0,4.866611392249325,0.0,1769.562759122581,0.014694148652659124
8.793556850705313,1.291813307272823,0.05141855980827494,598,0.01541028287952173,100.0,0,250,0.01541028287952173,4.904270316961549,201.0,4.888860034082027,0.0,1767.504926991768,0.020882336337384396
8.786671899747361,1.1732163173775714,0.05119535173410035,599,0.013547590555213596,100.0,0,250,0.013547590555213596,4.9178179075167625,201.0,4.904270316961549,0.0,1766.1210518492194,0.020567069577650976
8.779864585362873,1.1176170785577517,0.05129643024673169,600,0.007580184749183871,100.0,0,250,0.007580184749183871,4.925398092265946,201.0,4.9178179075167625,0.0,1764.7527816579375,0.043570141374653155
