TimestepsMean,ReturnsStd,TimestepsStd,NormDeltaVar,Wins,RewardMean,OmegaBefore,ITERATIONS,ConfortViolation,Omega,ReturnsMean,RewardStd,NormDeltaOmega,DeltaOmega,Traj
33.176,89.58991930632723,8.95460909252883,0.039475247627391595,0.0,9.617930597897253,-0.145704153080501,579,0,-0.15990038651172406,319.0844655158393,1.698800771317928,0.01419623343122306,-0.01419623343122306,250
33.124,80.10220501945246,8.005786906981726,0.03447594002830809,0.0,9.617508790025918,-0.15990038651172406,580,0,-0.16865691131131622,318.5703611608185,1.7000961886929966,0.008756524799592158,-0.008756524799592158,250
32.652,80.43818566652531,8.038587935701146,0.030812049237287326,0.0,9.612729320979705,-0.16865691131131622,581,0,-0.17361613002355436,313.87483778862935,1.7118371717284224,0.004959218712238145,-0.004959218712238145,250
32.964,91.56250755522476,9.153944723451197,0.028505507887703573,0.0,9.616160483173521,-0.17361613002355436,582,0,-0.17489035117212812,316.98711416733187,1.7040791032809328,0.0012742211485737565,-0.0012742211485737565,250
33.32,92.47017429306209,9.24259703762963,0.025685600521630658,0.0,9.62076766248161,-0.17489035117212812,583,0,-0.17302195194711936,320.56397851388726,1.69548961627228,0.0018683992250087544,0.0018683992250087544,250
32.98,82.18656592571566,8.213866324697523,0.022441388457296152,0.0,9.616298958065192,-0.17302195194711936,584,0,-0.16833766637410413,317.14553963699007,1.7036879637209936,0.004684285573015229,0.004684285573015229,250
32.924,92.43221541127058,9.238951455657725,0.020101808077319646,0.0,9.615613057235388,-0.16833766637410413,585,0,-0.16035984271506373,316.584444296418,1.705034977721607,0.0079778236590404,0.0079778236590404,250
33.24,84.14138375995847,8.409898929238093,0.017800885270814536,0.0,9.619880769155952,-0.16035984271506373,586,0,-0.1491337508237029,319.76483676674394,1.6974085857578294,0.01122609189136084,0.01122609189136084,250
33.4,87.54539976793767,8.749399979427162,0.016569716763025547,0.0,9.620695770113192,-0.1491337508237029,587,0,-0.13543474073471598,321.3312387217806,1.693410928742561,0.013699010088986913,0.013699010088986913,250
34.196,98.35824319868284,9.83044169913031,0.014561273391207939,0.0,9.62867728487724,-0.13543474073471598,588,0,-0.11932751277756325,329.26224843366214,1.6744374581568156,0.016107227957152734,0.016107227957152734,250
35.1,104.9764823989743,10.493140616612358,0.012047669727863747,0.0,9.637831240267568,-0.11932751277756325,589,0,-0.09985654949913747,338.2878765333916,1.653700960218671,0.019470963278425776,0.019470963278425776,250
35.22,87.5072702172295,8.745947633046976,0.010841966319750335,0.0,9.638681940745284,-0.09985654949913747,590,0,-0.07760278158827771,339.4743779530489,1.6509534959375343,0.022253767910859756,0.022253767910859756,250
36.384,100.954421148668,10.091805784893008,0.009554255999111872,0.0,9.650057571771933,-0.07760278158827771,591,0,-0.054265860874591884,351.10769469135,1.6255062883370164,0.02333692071368583,0.02333692071368583,250
36.72,98.85339550616108,9.881781215954945,0.00862815050304922,0.0,9.65194586005272,-0.054265860874591884,592,0,-0.029558137527708306,354.41945198113586,1.6182276050363829,0.02470772334688358,0.02470772334688358,250
36.796,114.19173288507751,11.415532576275186,0.008207614253968454,0.0,9.650999805413843,-0.029558137527708306,593,0,-0.002548650958797912,355.11818884000775,1.6163973314866975,0.027009486568910394,0.027009486568910394,250
38.772,121.3912211937124,12.137545715670859,0.006047285834474108,0.0,9.668042827005454,-0.002548650958797912,594,0,0.025738897436927886,374.84935648865553,1.5763777340126086,0.0282875483957258,0.0282875483957258,250
39.684,118.80189443476281,11.876032334075214,0.0051481868419091335,0.0,9.674998162153463,0.025738897436927886,595,0,0.05515466803451244,383.94262706689807,1.558828364405163,0.029415770597584552,0.029415770597584552,250
41.5,125.79357023766266,12.574975149080812,0.005507881008507674,0.0,9.687337819428382,0.05515466803451244,596,0,0.08520990556733246,402.02451950627784,1.5255171095284323,0.030055237532820023,0.030055237532820023,250
44.04,171.4278056492069,17.140781779137146,0.0059528840870189045,0.0,9.703376407059796,0.08520990556733246,597,0,0.11682179215336806,427.3366969669134,1.4824057224081704,0.0316118865860356,0.0316118865860356,250
45.084,174.2100525422504,17.419900803391506,0.007760084857039347,0.0,9.708922189075965,0.11682179215336806,598,0,0.14857073525874828,437.7170479723008,1.4655914895542612,0.03174894310538022,0.03174894310538022,250
48.204,179.3879813830736,17.938851245272087,0.00721850695492764,0.0,9.725370335163715,0.14857073525874828,599,0,0.1806106705141865,468.8017516362317,1.4188371946299827,0.03203993525543822,0.03203993525543822,250
50.756,198.9522250238769,19.897951251322333,0.008381064555590893,0.0,9.737056888111908,0.1806106705141865,600,0,0.21423906918412672,494.21405941300793,1.38373785145735,0.03362839866994022,0.03362839866994022,250
52.36,194.07765217010547,19.411501745099475,0.008133197888831087,0.0,9.743113723967213,0.21423906918412672,601,0,0.2474731944910531,510.1494345869233,1.3628072150796078,0.033234125306926376,0.033234125306926376,250
58.216,237.16731101772893,23.726132091008846,0.014351032504538947,0.0,9.765423430813065,0.2474731944910531,602,0,0.28383142428808383,568.5038904482133,1.2943602192991315,0.03635822979703074,0.03635822979703074,250
58.124,231.71061479147275,23.18405969626545,0.015243671004830211,0.0,9.762301008542224,0.28383142428808383,603,0,0.3194475396883528,567.4239838205083,1.2950155761707118,0.03561611540026899,0.03561611540026899,250
63.08,269.1130670658856,26.90519652409177,0.018573390791996644,0.4,9.778471277198387,0.3194475396883528,604,0,0.3531702565918631,616.8259681656742,1.2418773930965588,0.03372271690351025,0.03372271690351025,250
73.32,300.15208407602603,29.977084581393168,0.044086207042012174,1.2,9.806409860772252,0.3531702565918631,605,0,0.3826239727404651,719.0059709918216,1.149392427839495,0.029453716148602038,0.029453716148602038,250
79.268,381.3669142273375,38.0442397216714,0.07184846117199327,3.2,9.820956583695002,0.3826239727404651,606,0,0.40036333503486865,778.4875864763355,1.095251152233689,0.017739362294403538,0.017739362294403538,250
87.504,437.19773333216904,43.56220820849191,0.10166600197844106,6.0,9.839217952999936,0.40036333503486865,607,0,0.39557697882063014,860.9709277593065,1.0284994637820666,0.0047863562142385074,-0.0047863562142385074,250
84.064,437.8658473961806,43.6682482359895,0.10720550647660476,4.8,9.831314116334802,0.39557697882063014,608,0,0.38832191706125807,826.4595898755688,1.0554189505344755,0.007255061759372072,-0.007255061759372072,250
85.136,420.01532931531625,41.86995944588435,0.09843840754894059,4.8,9.83431388530834,0.38832191706125807,609,0,0.3789189983940427,837.2541469396108,1.0489924544797762,0.009402918667215376,-0.009402918667215376,250
88.492,475.6768573722451,47.39959847931204,0.1263925838143922,6.800000000000001,9.844158228118323,0.3789189983940427,610,0,0.35416206350884716,871.1292499226465,1.018782993632651,0.024756934885195536,-0.024756934885195536,250
84.76,492.57766943027593,49.02968896495265,0.14246490283226468,8.799999999999999,9.8425000606439,0.35416206350884716,611,0,0.3240690005148467,834.250305140177,1.02962598024634,0.03009306299400044,-0.03009306299400044,250
76.752,433.54688716813246,43.25351426184929,0.13804589513602455,3.5999999999999996,9.820517453383232,0.3240690005148467,612,0,0.29055711878678603,753.7443555820698,1.110821417053997,0.03351188172806069,-0.03351188172806069,250
71.644,387.6328199785106,38.69921528920192,0.13114118829348362,2.0,9.808755874082884,0.29055711878678603,613,0,0.2600983279335589,702.7385058427942,1.1583421218525394,0.030458790853227113,-0.030458790853227113,250
63.884,371.52825959375076,37.11558357348029,0.12940094275342584,1.2,9.786762471321365,0.2600983279335589,614,0,0.2294403226759463,625.217533717894,1.2298945548081193,0.030658005257612614,-0.030658005257612614,250
61.524,349.76679143299253,34.88623545182254,0.1250372951362461,2.0,9.782703109791651,0.2294403226759463,615,0,0.20082608424685838,601.8710261268214,1.2479172243844627,0.028614238429087918,-0.028614238429087918,250
58.532,321.3779706011203,32.122032563335715,0.1190402590970763,0.4,9.770862515596097,0.20082608424685838,616,0,0.17426786749295786,571.9081247628706,1.2888746998332523,0.02655821675390052,-0.02655821675390052,250
54.712,287.8039566332285,28.733622396071123,0.11082307799455478,0.8,9.757653181487852,0.17426786749295786,617,0,0.15210412911569782,533.8607208655634,1.329280606423576,0.022163738377260045,-0.022163738377260045,250
54.868,284.62274110116357,28.421304966521156,0.10061466514514407,0.8,9.759443666283616,0.15210412911569782,618,0,0.13444766192411947,535.4811550816495,1.3276244870273672,0.017656467191578346,-0.017656467191578346,250
49.568,231.8941061942102,23.192700920763844,0.09309678733657806,0.0,9.733326263811193,0.13444766192411947,619,0,0.1238235204692005,482.4615162445932,1.3999738546520903,0.010624141454918967,-0.010624141454918967,250
50.628,235.67268751734852,23.570015188794425,0.08921731412421494,0.0,9.739664651482654,0.1238235204692005,620,0,0.11810207270010395,493.0997419752638,1.3858544111236213,0.005721447769096555,-0.005721447769096555,250
48.356,234.8045564540076,23.482871715358833,0.08712098718193931,0.0,9.727590137395001,0.11810207270010395,621,0,0.11626314506583384,470.38734868387263,1.4169118735947484,0.0018389276342701127,-0.0018389276342701127,250
45.764,207.7349581448565,20.77354818031816,0.08161042447326014,0.0,9.712543546830325,0.11626314506583384,622,0,0.11674446216858045,444.48484287714297,1.455015258820502,0.00048131710274661177,0.00048131710274661177,250
49.256,241.7128911629126,24.171521755983836,0.07571670959422502,0.0,9.733025018524991,0.11674446216858045,623,0,0.12209311182261351,479.40988031246695,1.4043824650832475,0.005348649654033061,0.005348649654033061,250
51.972,282.21282026672634,28.194382702942796,0.07015150599275523,0.4,9.747408349864214,0.12209311182261351,624,0,0.13031997666898612,506.59230675914296,1.3657947646997688,0.008226864846372611,0.008226864846372611,250
49.928,212.9124689556786,21.293257524390203,0.06610061891172574,0.0,9.735871560778273,0.13031997666898612,625,0,0.1398934059081773,486.0925952865375,1.395171031678254,0.009573429239191189,0.009573429239191189,250
51.88,253.7275394040137,25.374979802947628,0.06397317277790827,0.0,9.745192565384006,0.1398934059081773,626,0,0.14838731320955625,505.5805902921222,1.3694970108297748,0.008493907301378945,0.008493907301378945,250
51.728,252.53756136100722,25.227723163218673,0.06177777922987729,0.4,9.74450578954204,0.14838731320955625,627,0,0.1587238264153857,504.06379548143065,1.368702450448285,0.010336513205829456,0.010336513205829456,250
52.78,266.42192050071264,26.644541654905606,0.06031570474125933,0.0,9.747623691754539,0.1587238264153857,628,0,0.17351304545386556,514.4795784508045,1.3579697049693045,0.01478921903847985,0.01478921903847985,250
58.748,322.4753301370293,32.20590778102676,0.06238625965911111,0.8,9.774515096055945,0.17351304545386556,629,0,0.1886709298196702,574.2332128630946,1.28426239769865,0.015157884365804647,0.015157884365804647,250
58.872,342.65879338547427,34.23564832159602,0.06236676772422922,0.8,9.773919966484709,0.1886709298196702,630,0,0.2008360407990648,575.4102162668877,1.282813374889669,0.0121651109793946,0.0121651109793946,250
59.576,331.3750690553203,33.14568183036819,0.06135134838721998,0.0,9.7736994634769,0.2008360407990648,631,0,0.21229642434496815,582.2779192360998,1.2803337511363144,0.011460383545903341,0.011460383545903341,250
58.384,315.7467891904944,31.558398945447152,0.05774402292314909,0.4,9.769274201242029,0.21229642434496815,632,0,0.22360291456921938,570.3693049653145,1.2903218958568283,0.011306490224251231,0.011306490224251231,250
58.904,336.6783667136694,33.61819126603929,0.05813796249903659,1.2,9.772276461127092,0.22360291456921938,633,0,0.24255626354507603,575.6261726662302,1.279653065347486,0.018953348975856654,0.018953348975856654,250
62.656,331.02181692256295,33.074002842111504,0.056573717117072625,0.8,9.783335539974932,0.24255626354507603,634,0,0.2629389840828472,612.9846715926693,1.24415585648357,0.020382720537771182,0.020382720537771182,250
71.216,442.4069841835614,44.143055444769566,0.06920115758786356,3.2,9.811757056020015,0.2629389840828472,635,0,0.2836031524585149,698.7540905015213,1.1549809918340164,0.020664168375667702,0.020664168375667702,250
74.496,486.7439565206607,48.51080275567495,0.08397350665844758,5.6000000000000005,9.822306410669315,0.2836031524585149,636,0,0.30772738232668456,731.7225383692214,1.1159515696651128,0.024124229868169644,0.024124229868169644,250
82.328,504.269793706717,50.246397044962336,0.09570045784039431,6.800000000000001,9.839186808745325,0.30772738232668456,637,0,0.33832719383241955,810.040571590385,1.0559357591755139,0.030599811505734986,0.030599811505734986,250
97.58,616.1081678698472,61.2492253012232,0.1224637129832054,18.0,9.876127690421917,0.33832719383241955,638,0,0.37326358586254643,963.7125400313705,0.9121232870482465,0.034936392030126884,0.034936392030126884,250
117.756,693.6316328574046,68.84888135619924,0.16044228910873573,34.8,9.913475243794963,0.37326358586254643,639,0,0.4197800270557221,1167.3711908083196,0.7422785920214272,0.04651644119317566,0.04651644119317566,250
139.66,691.9650434749736,68.64325458484613,0.18566392140851984,50.8,9.937934097571723,0.4197800270557221,640,0,0.4922590601373659,1387.9318760668668,0.5931412034525365,0.07247903308164383,0.07247903308164383,250
174.504,550.6202366513816,54.592471861970125,0.15756331331505727,79.2,9.967051785568604,0.4922590601373659,641,0,0.5693604722704163,1739.2904047888637,0.3457959938766019,0.07710141213305038,0.07710141213305038,250
187.752,402.17389640510163,39.851656126188786,0.15859047761895642,88.4,9.97114027944189,0.5693604722704163,642,0,0.6483669970794251,1872.1015297457739,0.249138776167071,0.07900652480900883,0.07900652480900883,250
199.968,111.86024719594994,11.06666056224731,0.13413871603605282,98.8,9.975308695919924,0.6483669970794251,643,0,0.7041869078932596,1994.7425293057154,0.0778998188029177,0.05581991081383442,0.05581991081383442,250
200.496,80.34997045152504,7.952985854381989,0.13123498940166034,99.6,9.972229472866665,0.7041869078932596,644,0,0.7183963685398318,1999.392120391875,0.04551622240036876,0.014209460646572247,0.014209460646572247,250
200.456,86.59210409038536,8.584175207904364,0.16311834193827987,99.6,9.971221101796354,0.7183963685398318,645,0,0.7000260730119103,1998.79109718169,0.045495523684598825,0.018370295527921465,-0.018370295527921465,250
201.0,0.4269830426675466,0.0,0.1460563505380283,100.0,9.972612051261711,0.7000260730119103,646,0,0.6586514790138832,2004.495022303604,0.00813437314583956,0.04137459399802712,-0.04137459399802712,250
198.932,163.05481192378778,16.145320560459616,0.1221254421262566,98.0,9.973691392812844,0.6586514790138832,647,0,0.6029894232269827,1984.0863761550447,0.10075492377918027,0.05566205578690053,-0.05566205578690053,250
193.832,305.6169400697602,30.289070239939687,0.10171022235757704,94.39999999999999,9.974295361929597,0.6029894232269827,648,0,0.5223757335922862,1933.3376185935374,0.17046764742378154,0.0806136896346965,-0.0806136896346965,250
177.06,514.666178387646,50.99412122980451,0.09246301805599766,80.80000000000001,9.967139430383883,0.5223757335922862,649,0,0.43986176455858483,1764.7817075437704,0.3298731407838347,0.08251396903370134,-0.08251396903370134,250
155.924,670.6040308212226,66.50929426779389,0.10444472334995987,66.8,9.95692603763715,0.43986176455858483,650,0,0.36436438364116697,1552.523735492535,0.4617631422937646,0.07549738091741787,-0.07549738091741787,250
121.136,697.213410790015,69.22061473289585,0.11329589345203502,35.6,9.916881287686275,0.36436438364116697,651,0,0.2939147353357049,1201.2913316651643,0.7275396565694408,0.07044964830546208,-0.07044964830546208,250
86.004,577.5841749606939,57.46480648188072,0.11518926113098983,12.4,9.855275138915019,0.2939147353357049,652,0,0.2306456850908737,847.5930830472472,1.0027224081912063,0.0632690502448312,-0.0632690502448312,250
67.588,421.4615802611226,42.028778902080894,0.10381423956460795,3.2,9.804441377392529,0.2306456850908737,653,0,0.17425467366097838,662.6625838152062,1.185040302496927,0.056391011429895305,-0.056391011429895305,250
58.892,337.5104547095951,33.713859701908945,0.09965063249917509,0.8,9.774818616234388,0.17425467366097838,654,0,0.12168493696200375,575.6586179472754,1.2827146889441357,0.052569736698974634,-0.052569736698974634,250
45.156,199.1151999116281,19.912299314745145,0.09155031915219218,0.0,9.708203539160587,0.12168493696200375,655,0,0.07428049865459746,438.38363901433553,1.4643383218401191,0.04740443830740629,-0.04740443830740629,250
43.664,193.16292078293358,19.315876992774623,0.08307857138876673,0.0,9.701574447300233,0.07428049865459746,656,0,0.03510799944933734,423.60954666691737,1.4885890355693012,0.03917249920526012,-0.03917249920526012,250
40.936,151.4328411315907,15.13974583670413,0.07535898345264114,0.0,9.683835603139407,0.03510799944933734,657,0,0.004301400168830589,396.4174942501148,1.5356803691181784,0.03080659928050675,-0.03080659928050675,250
38.784,122.45005436835524,12.241296663344123,0.0670431852713646,0.0,9.667949414085511,0.004301400168830589,658,0,-0.01870836796679887,374.9617500758924,1.5761060866810348,0.02300976813562946,-0.02300976813562946,250
38.808,122.8748478918003,12.284100943903058,0.06118321743832791,0.0,9.669202829894123,-0.01870836796679887,659,0,-0.03508231470697293,375.24242342253115,1.5758030753949746,0.016373946740174058,-0.016373946740174058,250
37.124,109.82125159768839,10.97800637638729,0.056148509598280175,0.0,9.65506947342512,-0.03508231470697293,660,0,-0.04825895738428569,358.43479913143415,1.6096926060400987,0.013176642677312764,-0.013176642677312764,250
37.444,112.05436093760842,11.201377772399251,0.05114760947709054,0.0,9.658980276465199,-0.04825895738428569,661,0,-0.0569090509092661,361.6708574719629,1.6032470327320807,0.008650093524980411,-0.008650093524980411,250
35.784,97.434284258157,9.739473497063381,0.04577977364966376,0.0,9.642584337908717,-0.0569090509092661,662,0,-0.06315947862542699,345.0502379477256,1.6382158612201263,0.00625042771616089,-0.00625042771616089,250
36.932,108.195536911373,10.815145676318927,0.04141348170804787,0.0,9.654948399012355,-0.06315947862542699,663,0,-0.06628763105383804,356.5765542723243,1.6139228337201708,0.003128152428411052,-0.003128152428411052,250
36.256,99.69506267660833,9.964660756894837,0.03675888926502877,0.0,9.647879139048893,-0.06628763105383804,664,0,-0.06553017711800742,349.79350606535667,1.6281309039190357,0.0007574539358306265,0.0007574539358306265,250
36.852,115.7831025386205,11.574026784140427,0.03123278959267724,0.0,9.653596510883812,-0.06553017711800742,665,0,-0.06134674373147294,355.7543386190903,1.6155392231184185,0.004183433386534478,0.004183433386534478,250
36.616,110.97663642262921,11.092183914811365,0.028831386242761884,0.0,9.650870446362438,-0.06134674373147294,666,0,-0.05403124378793272,353.376272264007,1.620431133773437,0.007315499943540221,0.007315499943540221,250
36.432,105.16342565822102,10.511963470256163,0.025973722445831963,0.0,9.649567168797015,-0.05403124378793272,667,0,-0.04553918452938226,351.5530310936129,1.6243504055000477,0.008492059258550462,0.008492059258550462,250
36.684,111.20915286786455,11.116480738075339,0.02284784407623497,0.0,9.651260934083389,-0.04553918452938226,668,0,-0.03571441876079723,354.046856105915,1.6189403578835841,0.009824765768585028,0.009824765768585028,250
37.936,118.21221003128042,11.816763685544363,0.02073029512088289,0.0,9.6621810484988,-0.03571441876079723,669,0,-0.023331468428870274,366.5445002558505,1.5931102879174546,0.012382950331926955,0.012382950331926955,250
37.244,111.38618744906135,11.1341126274167,0.01764174148281928,0.0,9.655549405169083,-0.023331468428870274,670,0,-0.008267946929403693,359.6112820461173,1.6071010376009622,0.01506352149946658,0.01506352149946658,250
38.872,137.85812752814658,13.78258379259854,0.015567756949904832,0.0,9.66921681996193,-0.008267946929403693,671,0,0.0071754119509843325,375.8617962255601,1.5745062718486509,0.015443358880388025,0.015443358880388025,250
38.336,119.09018859042847,11.905255310156099,0.014263051000544126,0.0,9.664459882769373,0.0071754119509843325,672,0,0.023621189843095036,370.4967340658467,1.5848957353705067,0.016445777892110703,0.016445777892110703,250
42.36,150.0151863308128,14.999146642392693,0.012162899138318074,0.0,9.694675358608617,0.023621189843095036,673,0,0.04409446088747493,410.666448190661,1.510804478005532,0.020473271044379893,0.020473271044379893,250
40.26,128.62451516104923,12.858631342409659,0.011459430231504706,0.0,9.678228796291107,0.04409446088747493,674,0,0.06409972503333056,389.64549133867996,1.547903920570249,0.020005264145855628,0.020005264145855628,250
44.968,193.07725331556344,19.26673236436319,0.008405878311696346,0.4,9.711957374139752,0.06409972503333056,675,0,0.08428956435867346,436.72729920031645,1.464987112351036,0.020189839325342906,0.020189839325342906,250
43.344,167.16463556141923,16.715072958261356,0.007912420333768237,0.0,9.699030123035758,0.08428956435867346,676,0,0.10545652351929943,420.39476165286186,1.4937953794354515,0.02116695916062597,0.02116695916062597,250
46.136,192.23364099892197,19.223046168596692,0.006004398648665011,0.0,9.715559013669393,0.10545652351929943,677,0,0.12424734390351999,448.23703065465116,1.4494601087859136,0.018790820384220558,0.018790820384220558,250
50.62,253.84884443172237,25.386051288059747,0.010192226204858632,0.0,9.739563584668723,0.12424734390351999,678,0,0.14461361055020286,493.01670865593064,1.3859686584881352,0.020366266646682868,0.020366266646682868,250
51.924,237.79218559751789,23.78298181473467,0.013360581519387347,0.0,9.744867515869517,0.14461361055020286,679,0,0.16703153976622526,505.9925008940088,1.3688748177304755,0.022417929216022398,0.022417929216022398,250
55.168,281.27808978355887,28.133321453394018,0.014479236990699923,0.0,9.758257880452591,0.16703153976622526,680,0,0.19182254959562126,538.3435707488085,1.3291638484232198,0.024791009829396,0.024791009829396,250
56.812,323.19590197774545,32.306046740509736,0.022003086826637295,0.4,9.764623374872846,0.19182254959562126,681,0,0.21615693501176486,554.7477831732762,1.307674399614716,0.024334385416143606,0.024334385416143606,250
67.872,451.04838010520774,44.9812362658031,0.033101845995312684,3.5999999999999996,9.80667057709185,0.21615693501176486,682,0,0.23829442233687154,665.5983454083779,1.1803462240739535,0.022137487325106675,0.022137487325106675,250
75.82,514.6542539891019,51.27053344758566,0.028491406406053542,6.800000000000001,9.830778712155048,0.23829442233687154,683,0,0.25768394908056674,745.3696419555956,1.0998383797520286,0.019389526743695207,0.019389526743695207,250
75.624,536.0843956963643,53.32941612281162,0.04253209954965983,10.0,9.834199949658283,0.25768394908056674,684,0,0.2786478992831719,743.7015369929578,1.0823874129730005,0.020963950202605164,0.020963950202605164,250
83.216,602.6821954051641,59.935242921006,0.06146373102370558,14.399999999999999,9.854109166640113,0.2786478992831719,685,0,0.2964904853039702,820.0195484111237,1.007647548761274,0.0178425860207983,0.0178425860207983,250
96.652,662.5214085538058,65.85355644154687,0.07846224255663817,20.8,9.881960089970061,0.2964904853039702,686,0,0.3069259375425209,955.1112066157863,0.9010555943174268,0.010435452238550691,0.010435452238550691,250
96.104,659.6937167317496,65.5486169495589,0.09540847533302102,21.6,9.88179698701884,0.3069259375425209,687,0,0.32297679897418147,949.6802176404585,0.8990398607789769,0.016050861431660568,0.016050861431660568,250
112.808,693.4771252993276,68.89362188185493,0.09868690275917708,29.2,9.906017533308004,0.32297679897418147,688,0,0.3385743973521345,1117.4780258974092,0.7899064322644969,0.015597598377953048,0.015597598377953048,250
113.268,705.8002648193749,70.08597702821871,0.10449803730246042,32.4,9.909541473589764,0.3385743973521345,689,0,0.3666678136230876,1122.4339436305654,0.7704139742869812,0.028093416270953075,0.028093416270953075,250
121.232,729.0892709564307,72.38487532627241,0.10321496559767203,39.2,9.920686834098866,0.3666678136230876,690,0,0.4134361237359251,1202.7047062714737,0.7068158546590656,0.0467683101128375,0.0467683101128375,250
140.868,709.954189760042,70.43165890421722,0.11246803315689712,54.400000000000006,9.942410909720433,0.4134361237359251,691,0,0.4659399402598089,1400.5675400304976,0.5687604399705313,0.052503816523883806,0.052503816523883806,250
157.352,671.3041064198417,66.59078086341982,0.11801798671118159,68.0,9.956865766233417,0.4659399402598089,692,0,0.5211255021050555,1566.7327420483605,0.45127330925107306,0.05518556184524659,0.05518556184524659,250
180.112,503.3973275379974,49.91299886803035,0.09889306941657723,84.0,9.969905177103916,0.5211255021050555,693,0,0.5707520089304755,1795.6995612585406,0.2986747165020779,0.049626506825420025,0.049626506825420025,250
187.86,401.6932703169737,39.80925018133348,0.10002886998991986,89.2,9.971555631773725,0.5707520089304755,694,0,0.6189805858223364,1873.256440985012,0.24034918036578418,0.048228576891860886,0.048228576891860886,250
199.46,139.06586826291212,13.76809354994365,0.12315556092446464,98.0,9.975519540318194,0.6189805858223364,695,0,0.6628309146237329,1989.7171275118671,0.10069869760796328,0.0438503288013965,0.0438503288013965,250
198.972,153.67279252323308,15.199579467866867,0.133894535011246,98.0,9.97298433004816,0.6628309146237329,696,0,0.6751177043678875,1984.3446381183421,0.10090287161978803,0.012286789744154647,0.012286789744154647,250
199.268,156.32664987373838,15.505746547651288,0.1218459351965116,98.0,9.972356696922725,0.6751177043678875,697,0,0.6677640853777687,1987.1715742823976,0.1007438328979679,0.007353618990118882,-0.007353618990118882,250
199.808,115.73621331450965,11.440416775624916,0.11455676797033476,98.8,9.973231322551287,0.6677640853777687,698,0,0.6453029872630829,1992.7314040963272,0.07802078173743782,0.022461098114685774,-0.022461098114685774,250
198.86,167.82718991600044,16.627218648950283,0.13228576189615607,98.0,9.974090162730333,0.6453029872630829,699,0,0.606480829436498,1983.447569760554,0.1008016680793779,0.038822157826584935,-0.038822157826584935,250
194.988,282.0993730168894,27.966334332550634,0.15296086038626908,94.39999999999999,9.9732829194606,0.606480829436498,700,0,0.5696897997711132,1944.6704898997834,0.17000717293282192,0.03679102966538472,-0.03679102966538472,250
189.628,369.47866070567034,36.59652464374179,0.12872950714809436,90.4,9.97215905707507,0.5696897997711132,701,0,0.5367668246265785,1891.000577675031,0.22558991543023138,0.03292297514453468,-0.03292297514453468,250
175.672,527.7786531661903,52.31608181047201,0.11226837859231853,78.4,9.963465412006032,0.5367668246265785,702,0,0.5131854923672324,1750.3018958579237,0.35119374016047766,0.02358133225934611,-0.02358133225934611,250
172.32,544.4522966435475,53.96066715673556,0.10493836895925121,74.8,9.96101069818011,0.5131854923672324,703,0,0.4951866695519518,1716.4813635103967,0.38295612041355725,0.017998822815280646,-0.017998822815280646,250
173.82,549.0957740079627,54.436711877188166,0.09986469677280492,78.4,9.965403268783394,0.4951866695519518,704,0,0.47597634680882445,1732.1863961799297,0.35316052590384467,0.01921032274312734,-0.01921032274312734,250
159.188,633.7452870257482,62.84775776429896,0.1114873024063587,65.60000000000001,9.95377638757562,0.47597634680882445,705,0,0.4653962098759413,1584.5217555853878,0.4651065569110103,0.010580136932883122,-0.010580136932883122,250
161.788,623.7627769822301,61.86642915184292,0.15969425026909273,67.2,9.955692962685843,0.4653962098759413,706,0,0.4583677641859373,1610.7116530470169,0.45061231369581795,0.007028445690004048,-0.007028445690004048,250
156.372,636.2615296494988,63.09441826342486,0.16984461248199434,62.0,9.950639662549657,0.4583677641859373,707,0,0.453630051919906,1556.001425312215,0.4931116287282563,0.004737712266031258,-0.004737712266031258,250
159.072,643.3682484545906,63.82691294430587,0.1810640531733053,64.8,9.954146427751219,0.453630051919906,708,0,0.4594147129175705,1583.425980555242,0.47069992631273255,0.005784660997664504,0.005784660997664504,250
162.512,628.1186352571132,62.319000762207345,0.19661183406301008,67.2,9.956147955489072,0.4594147129175705,709,0,0.46312388440482444,1617.9935165424404,0.4496452462305287,0.003709171487253915,0.003709171487253915,250
161.272,643.9792171050142,63.9059779363402,0.21350361113457544,67.2,9.955322531858695,0.46312388440482444,710,0,0.45225739911277557,1605.5147753579156,0.45141164268054323,0.010866485292048866,-0.010866485292048866,250
168.112,594.2677465531284,58.96408615420068,0.2002268634302463,69.6,9.96005208525022,0.45225739911277557,711,0,0.42808933983006575,1674.4042761555852,0.4256856719079329,0.02416805928270982,-0.02416805928270982,250
147.852,696.7042655843605,69.13128160246994,0.1853119387459458,59.199999999999996,9.947098142740955,0.42808933983006575,712,0,0.38816977238200606,1470.698354600536,0.5253946532665623,0.03991956744805969,-0.03991956744805969,250
126.124,733.8921136004999,72.86725344076034,0.17565485834970274,42.8,9.92529099189761,0.38816977238200606,713,0,0.34270898947983297,1251.8174010620942,0.6724073255459665,0.04546078290217309,-0.04546078290217309,250
120.184,724.4955135780756,71.94363171261233,0.17526715217008118,37.6,9.919126596703704,0.34270898947983297,714,0,0.2987426544812713,1192.1203108982377,0.7190996586781966,0.043966334998561674,-0.043966334998561674,250
107.296,692.7536593419208,68.84812549372714,0.1749208376444188,26.400000000000002,9.898953604200294,0.2987426544812713,715,0,0.25014272231921253,1062.118125916275,0.8253890606844702,0.04859993216205877,-0.04859993216205877,250
