DualReg,TimestepsStd,Epsilon,TimestepsMean,ReturnsMean,WeightMean,Primal,WeightMin,DualBefore,DualAfter,ITERATIONS,Eta,ConfortViolation,OmegaBefore,ReturnsStd,DeltaOmega,NormDeltaOmega,Traj,WeightMedian,RewardMean,NormDeltaVar,LossReg,WeightMax,Omega,Wins,RewardStd
0.0001,39.984318579055525,0.001,181.35636363636362,1756.04666860553,0.02125093109100746,9.697422134320814,0.02125093109100746,9.697874891803277,9.696818851146292,1027,2.5469617544369325,0,2.3398319438245867,394.31433903590204,-0.0008421023901736824,0.0008421023901736824,276,0.9614600386650038,9.682986916505905,0.019797851867291782,0.0,1.0,2.338989841434413,75.0,0.36467626621615695
0.0001,37.2614732336666,0.001,183.6764705882353,1778.3409895910404,0.021322033705073358,9.696365509495084,0.021322033705073358,9.696860974777412,9.695762520282997,1028,2.547699799231319,0,2.338989841434413,367.321099499643,-0.0005515890751288666,0.0005515890751288666,273,0.9635173436893801,9.682039838280163,0.060067137788209775,0.0,1.0,2.338438252359284,75.0915750915751,0.3621377871494343
0.0001,37.52237059817907,0.001,183.24632352941177,1773.9715714561937,0.02219203895092417,9.695316171598215,0.02219203895092417,9.695857117317807,9.69469794375825,1029,2.575642600239761,0,2.338438252359284,369.73641763459807,-0.0003587633817283553,0.0003587633817283553,273,0.9622119280558386,9.680917372828448,0.05957584848969628,0.0,1.0,2.338079488977556,75.0915750915751,0.36276765585040505
0.0001,33.67107822622144,0.001,185.11851851851853,1792.080112879756,0.025040909721838304,9.695755843724058,0.025040909721838304,9.69630603690429,9.695089094969008,1030,2.6622598042975496,0,2.338079488977556,332.5963677333078,-0.00018728705339077223,0.00018728705339077223,271,0.9604463236962726,9.680806817343429,0.009787400876559193,0.0,1.0,2.337892201924165,73.43173431734317,0.37217087452882097
0.0001,36.38541892794989,0.001,184.65925925925927,1788.470493688642,0.012170455908160661,9.698045077630201,0.012170455908160661,9.69837389100535,9.697611787819607,1031,2.224432274941182,0,2.337892201924165,358.9671384738452,-0.0017724960769722742,0.0017724960769722742,271,0.9572369588468663,9.685392128985676,0.038502309009459286,0.0,1.0,2.3361197058471928,78.59778597785979,0.33529524878513733
0.0001,34.33318263676093,0.001,185.39776951672863,1795.1590166174644,0.019599453406030864,9.696869899888206,0.019599453406030864,9.697344024034008,9.696295712897083,1032,2.49434778834634,0,2.3361197058471928,339.19163201547065,3.701062112382303e-05,3.701062112382303e-05,270,0.9611216965958176,9.682840911328615,0.5973410091273791,0.0,1.0,2.3361567164683166,75.55555555555556,0.35727833047584223
0.0001,33.71605183543909,0.001,186.37686567164178,1805.3450200640968,0.012062558957720083,9.699378980705928,0.012062558957720083,9.699681521074034,9.698947292353944,1033,2.2215701149526708,0,2.3361567164683166,332.9031440123358,-0.00039483404276774436,0.00039483404276774436,269,0.9542870463646365,9.686634535431581,0.036753407834978824,0.0,1.0,2.335761882425549,78.06691449814126,0.3375443289306483
0.0001,32.942269417343724,0.001,187.8421052631579,1820.0040849136037,0.004926066100041621,9.699771575331496,0.004926066100041621,9.699944941535136,9.69951284539858,1034,1.8474436278293247,0,2.335761882425549,325.0058604993147,-4.6962846595111074e-05,4.6962846595111074e-05,267,0.9443713912835302,9.68910764559691,0.054869251353900576,0.0,1.0,2.3357149195789537,82.39700374531836,0.30192444833386034
0.0001,34.90661257569043,0.001,187.06367041198502,1812.5789760472567,0.0064437719885476735,9.700899220653781,0.0064437719885476735,9.701106820543671,9.700596584720397,1035,1.9477510699957137,0,2.3357149195789537,344.39503080111643,-0.001832366400418728,0.001832366400418728,268,0.9427593832487594,9.689685079527358,0.04942755711701404,0.0,1.0,2.333882553178535,81.34328358208955,0.31141953296732694
0.0001,27.520211776311204,0.001,192.05769230769232,1861.504492092823,0.0022745320484250956,9.701333830568013,0.0022745320484250956,9.701461859829193,9.701193790874743,1036,1.6126824043837615,0,2.333882553178535,271.6740450989665,-0.0006242418024084984,0.0006242418024084984,261,0.9374550922241338,9.692402727863634,0.041849301415799914,0.0,1.0,2.3332583113761265,85.82375478927203,0.2690827605278059
0.0001,32.19471199191071,0.001,188.35094339622643,1825.226336527018,0.0063608671739026615,9.701893344928227,0.0063608671739026615,9.702094376174054,9.701594245545229,1037,1.940587404888441,0,2.3332583113761265,317.89962125752294,-0.0020519148802704557,0.0020519148802704557,266,0.9483283116268487,9.690688614136317,0.047646898778363866,0.0,1.0,2.331206396495856,81.203007518797,0.31147292344043426
0.0001,34.27356437954264,0.001,187.02621722846442,1812.183224976496,0.007335763551640754,9.701007662033064,0.007335763551640754,9.701243308971375,9.700683924979076,1038,1.998058952063595,0,2.331206396495856,338.5255027646268,-0.0013348894871971773,0.0013348894871971773,268,0.9469526721508581,9.689583854560643,0.02489650973595816,0.0,1.0,2.329871507008659,80.97014925373134,0.3146550080732956
0.0001,30.539057352343065,0.001,187.6203007518797,1817.2534238361425,0.013574998692463485,9.69891081460796,0.013574998692463485,9.699260914882261,9.698449066765795,1039,2.280632827636225,0,2.329871507008659,302.3446757912276,0.00015322825418762065,0.00015322825418762065,267,0.9592876774257374,9.685938473438615,0.5579116616006391,0.0,1.0,2.3300247352628465,77.52808988764045,0.3407024316503972
0.0001,26.25690485339324,0.001,191.01532567049807,1851.062790799131,0.004973811199477769,9.701351810396504,0.004973811199477769,9.701537053554025,9.701092317193028,1040,1.8497179868038818,0,2.3300247352628465,260.2551943485441,-0.0021416092810313536,0.0021416092810313536,262,0.9481633564176247,9.690788274279402,0.03806178507975786,0.0,1.0,2.327883125981815,82.44274809160305,0.299428904830804
0.0001,33.4223290688866,0.001,187.28195488721803,1814.844902677503,0.007041252236069856,9.701956269013191,0.007041252236069856,9.702175116425055,9.701640382754228,1041,1.9803010871637656,0,2.327883125981815,330.00486355397504,-0.0007789713055825764,0.0007789713055825764,267,0.9498064304040841,9.690552664562167,0.3752981605789583,0.0,1.0,2.3271041546762326,80.89887640449437,0.31482831529588096
0.0001,36.85417414080799,0.001,185.1375464684015,1794.0325480875767,0.008007591641906711,9.702081880423528,0.008007591641906711,9.702314306529672,9.7017407232615,1042,2.034275216490856,0,2.3271041546762326,363.7175103672966,-0.0007543054288801088,0.0007543054288801088,270,0.9484880722368303,9.690343159515454,0.2549433628698085,0.0,1.0,2.3263498492473524,80.37037037037037,0.3207828143145653
0.0001,33.530102164246074,0.001,187.80827067669173,1820.5538460885423,0.005120570595759965,9.704078112474528,0.005120570595759965,9.704258468643266,9.703818852088645,1043,1.8605072269561271,0,2.3263498492473524,331.26615959290984,-0.002525951202687615,0.002525951202687615,267,0.9478612892429487,9.693386507436378,0.03061616558597406,0.0,1.0,2.323823898044665,82.39700374531836,0.3023160340852998
0.0001,31.816938110537865,0.001,188.0566037735849,1822.8416152204202,0.00450818275863373,9.703654547408675,0.00450818275863373,9.70381747518372,9.70341134736954,1044,1.8183831303883897,0,2.323823898044665,314.8865086188099,-0.001493018652337419,0.001493018652337419,266,0.9417332273442613,9.693152358893858,0.04574536864458349,0.0,1.0,2.3223308793923274,82.70676691729322,0.29923710934636505
0.0001,32.16486190000877,0.001,187.94716981132075,1821.6175433428891,0.007162962619631338,9.703911972381956,0.007162962619631338,9.704102131829082,9.703594085397912,1045,1.9859726721799198,0,2.3223308793923274,317.48363457033287,-0.0013847039774614878,0.0013847039774614878,266,0.9533627544758959,9.692264902157659,0.04928312183744851,0.0,1.0,2.320946175414866,80.07518796992481,0.3203790547114689
0.0001,30.92569673273549,0.001,188.45283018867926,1826.4599805890243,0.007205263658209762,9.703229655449544,0.007205263658209762,9.703457763784346,9.702910542723203,1046,1.9884487968728703,0,2.320946175414866,306.0256776377073,-0.0003974346531507855,0.0003974346531507855,266,0.9534470259284982,9.691824522148691,0.006817219575668004,0.0,1.0,2.320548740761715,80.82706766917293,0.3146016604846984
0.0001,35.20458233826125,0.001,184.2250922509225,1784.1494270278622,0.022654891184154338,9.699166559356007,0.022654891184154338,9.699736863045231,9.698540506944749,1047,2.589777826955463,0,2.320548740761715,348.1291092786517,-0.0001430787336644812,0.0001430787336644812,272,0.9638747736970501,9.684742797552502,0.31039007827751575,0.0,1.0,2.3204056620280507,75.0,0.3628249021561247
0.0001,32.756332894228,0.001,187.81578947368422,1820.7721842675749,0.004812337015443361,9.70525786768431,0.004812337015443361,9.705411741059791,9.705003196729757,1048,1.838715455169269,0,2.3204056620280507,323.4407494099574,-0.0016184024529870555,0.0016184024529870555,267,0.948293249822535,9.694483903394254,0.038279369336162786,0.0,1.0,2.3187872595750636,82.02247191011236,0.30489775045671036
0.0001,32.71672651055761,0.001,187.6766917293233,1818.293961095242,0.011666167905115848,9.700956795901158,0.011666167905115848,9.701316479525891,9.700533072531128,1049,2.207859170173772,0,2.3187872595750636,323.0960754743417,-0.0012270470727857585,0.0012270470727857585,267,0.9498935062796441,9.688560019996872,0.2684270297907362,0.0,1.0,2.317560212502278,79.02621722846442,0.32996506683887483
0.0001,26.962463143046975,0.001,190.73282442748092,1849.0020965070637,0.005114462436594736,9.704954608642577,0.005114462436594736,9.705136133898908,9.704695982445042,1050,1.8591150658920332,0,2.317560212502278,267.51939886380353,-0.0012303627904479697,0.0012303627904479697,263,0.9511492545465198,9.694272982072068,0.06392499785116727,0.0,1.0,2.31632984971183,82.12927756653993,0.30216350070951425
0.0001,30.138038047202972,0.001,190.54580152671755,1847.6849904369553,0.002607105477351792,9.706286224414814,0.002607105477351792,9.706408489704017,9.706124062841807,1051,1.6496598178495674,0,2.31632984971183,297.3498577917101,-0.0009340905159076485,0.0009340905159076485,263,0.9416223297690853,9.696878615624545,0.2560624563408025,0.0,1.0,2.315395759195922,84.79087452471484,0.27930277973813067
0.0001,32.79195047480572,0.001,187.5751879699248,1818.0565353219315,0.00667070763174648,9.703524030289142,0.00667070763174648,9.703772777542408,9.703216358240187,1052,1.9596865065655364,0,2.315395759195922,324.3980603782938,-0.0010132585383093584,0.0010132585383093584,267,0.9487992515768753,9.692511290523006,0.1477349053352898,0.0,1.0,2.314382500657613,82.02247191011236,0.3061879062349947
0.0001,30.563308520130622,0.001,188.03396226415094,1822.40976477375,0.009770327141365201,9.704135396809068,0.009770327141365201,9.7044133354074,9.70375416471614,1053,2.1199954345633696,0,2.314382500657613,302.36639871630575,-0.0013324271888945916,0.0013324271888945916,266,0.9552798984833263,9.692007726074136,0.035296329120867276,0.0,1.0,2.3130500734687183,79.32330827067669,0.3268708775884756
0.0001,31.49738033645411,0.001,187.7593984962406,1819.9849149280196,0.007116272390133694,9.704793948665237,0.007116272390133694,9.705002920499133,9.704476601127293,1054,1.9848129598287807,0,2.3130500734687183,311.39580602887787,-0.0016173663750493894,0.0016173663750493894,267,0.9506570144091964,9.693280797793804,0.07596189459321635,0.0,1.0,2.311432707093669,80.52434456928839,0.31730551016212816
0.0001,34.847370286378215,0.001,185.4981412639405,1797.7173331087051,0.01321668638853012,9.704211186743755,0.01321668638853012,9.704568541588394,9.703755538222735,1055,2.267541663231234,0,2.311432707093669,344.74919555653867,-0.0019141295205789,0.0019141295205789,270,0.9594896973606448,9.691361454568396,0.07222465095631618,0.0,1.0,2.30951857757309,78.14814814814814,0.3383275247200645
0.0001,31.310925487811453,0.001,187.1385767790262,1813.631222151301,0.012749307692862049,9.704170897931808,0.012749307692862049,9.704532825908094,9.703732781719314,1056,2.250697011362259,0,2.30951857757309,310.0486750305526,-0.0012954931259874236,0.0012954931259874236,268,0.9556964365326472,9.6914879720645,0.13021618581187505,0.0,1.0,2.3082230844471026,78.35820895522389,0.33540673100728124
0.0001,35.84395974267801,0.001,184.01476014760146,1782.6822221074053,0.02429070220595829,9.702612508896278,0.02429070220595829,9.703152991671475,9.701958136207775,1057,2.6404346479472425,0,2.3082230844471026,353.9521797027308,-0.0005094534492142699,0.0005094534492142699,272,0.9626076624497919,9.687780656015931,0.029793442743947848,0.0,1.0,2.3077136309978883,73.89705882352942,0.3703530881287208
0.0001,36.38226493602938,0.001,182.2810218978102,1765.697577652634,0.028473850955385127,9.702127700350973,0.028473850955385127,9.702736901607548,9.701407620892173,1058,2.7596425229544663,0,2.3077136309978883,359.3282122727883,-0.00013221514243033639,0.00013221514243033639,275,0.962605374954143,9.686678300633158,0.041198248317731556,0.0,1.0,2.307581415855458,72.72727272727273,0.38006447472925364
0.0001,36.502635153011276,0.001,184.51481481481483,1787.8259693344642,0.01684748927101645,9.70273943991479,0.01684748927101645,9.703170945219574,9.702213153051009,1059,2.40359277435995,0,2.307581415855458,360.1997317259567,-0.0003355998572422969,0.0003355998572422969,271,0.9595101985326412,9.689188210427526,0.009472788532829698,0.0,1.0,2.3072458159982157,76.75276752767527,0.3496265317587773
0.0001,36.214560188272934,0.001,184.44649446494466,1787.2800091907955,0.01618459261722161,9.703190113010942,0.01618459261722161,9.703593259138312,9.702674782584726,1060,2.3803807732007503,0,2.3072458159982157,357.3117063600555,-0.00048434592290869105,0.00048434592290869105,272,0.958771155293227,9.689703574443184,0.004127737814051412,0.0,1.0,2.306761470075307,76.83823529411765,0.34893895590124935
0.0001,38.505201966908274,0.001,181.61818181818182,1759.0249977148667,0.029316415180833832,9.70095528382724,0.029316415180833832,9.701612530308692,9.700221173530513,1061,2.7814441031992687,0,2.306761470075307,379.94329906481266,0.0014002832675616972,0.0014002832675616972,276,0.9638799321499235,9.685455461928393,0.12065874382490327,0.0,1.0,2.3081617533428687,72.82608695652173,0.38030403103067517
0.0001,38.312413196752274,0.001,181.11636363636364,1754.506216363136,0.02612736048087122,9.702400967264936,0.02612736048087122,9.702954513924357,9.701718287678158,1062,2.6926060072501956,0,2.3081617533428687,378.2946946896998,-0.00044401116478987035,0.00044401116478987035,276,0.9640191608433122,9.68726271789235,0.12638843858892604,0.0,1.0,2.307717742178079,73.55072463768117,0.3754615616230736
0.0001,37.61182667955439,0.001,184.4777777777778,1787.8145184065997,0.011019733743314365,9.703822467798183,0.011019733743314365,9.704120778168233,9.703411649996957,1063,2.177945885308229,0,2.307717742178079,370.7875381877986,0.0013034495886805608,0.0013034495886805608,271,0.9538530736578041,9.691357713030147,0.043040823629312455,0.0,1.0,2.3090211917667594,78.96678966789668,0.33262229383877034
0.0001,38.9124523012367,0.001,183.80514705882354,1780.6214023018895,0.015307968347361142,9.700798800550661,0.015307968347361142,9.70121585639764,9.700301956786157,1064,2.3467394338426155,0,2.3090211917667594,383.3028410799621,0.0011980096801371687,0.0011980096801371687,273,0.9609368848433191,9.68759496431226,0.007379280079032868,0.0,1.0,2.3102192014468965,77.65567765567766,0.34363249505031407
0.0001,38.142957886923725,0.001,181.28,1755.7612657357147,0.028757201884433883,9.700986190460306,0.028757201884433883,9.70160316980405,9.700262324452662,1065,2.7663636849329016,0,2.3102192014468965,376.4159821512359,0.0014784335192570275,0.0014784335192570275,276,0.963547336262449,9.685510678286967,0.03841308938047345,0.0,1.0,2.3116976349661535,72.82608695652173,0.3803978841780526
0.0001,43.15755298973014,0.001,176.93971631205673,1712.7064172494831,0.042622309263852756,9.696910057596632,0.042622309263852756,9.697867114007078,9.695974216282886,1066,3.109840069517675,0,2.3116976349661535,425.32766680722915,0.002661273133405917,0.002661273133405917,283,0.9685101233454253,9.679764038127395,0.004301715509192731,0.0,1.0,2.3143589080995595,69.96466431095406,0.40471236862105797
0.0001,36.93237044224977,0.001,183.62132352941177,1778.2292486532858,0.022609597991889642,9.698619721122165,0.022609597991889642,9.699190928602412,9.697993875850038,1067,2.589408288297524,0,2.3143589080995595,364.24820421419156,0.0010935095537418782,0.0010935095537418782,273,0.9623259897986244,9.684200180963705,0.058399091906468886,0.0,1.0,2.3154524176533013,75.0915750915751,0.362738454720514
0.0001,36.65461623905471,0.001,184.48518518518517,1787.1456894735932,0.017131952964055452,9.700889429359169,0.017131952964055452,9.70130661039609,9.70035681465391,1068,2.4155774326051773,0,2.3154524176533013,361.5529941355289,0.0008233346124857377,0.0008233346124857377,271,0.9553917551118731,9.687212849454186,0.009172165966997211,0.0,1.0,2.316275752265787,76.38376383763837,0.3520770447119057
0.0001,37.81387565808549,0.001,182.3978102189781,1766.793952212043,0.023697305028742715,9.701276343775087,0.023697305028742715,9.701791839843041,9.700631736513781,1069,2.623244284549826,0,2.316275752265787,373.34649336444227,0.000158048560539914,0.000158048560539914,275,0.9614102839195449,9.68649854096867,0.1388892525328827,0.0,1.0,2.316433800826327,74.18181818181819,0.36976177586177517
0.0001,37.52481849048019,0.001,184.6851851851852,1789.2768877903852,0.0133555297335435,9.701220175669157,0.0133555297335435,9.701586676823705,9.700761478439965,1070,2.273993155936154,0,2.316433800826327,369.8635513323422,0.0015189379088056398,0.0015189379088056398,271,0.9567793798937781,9.688357952698563,0.02848256987365737,0.0,1.0,2.3179527387351326,78.22878228782287,0.3383776621126058
0.0001,34.400642200596245,0.001,184.53703703703704,1787.4906420386617,0.021409465855900468,9.700895862328819,0.021409465855900468,9.701362984190332,9.700288677956351,1071,2.555053882713858,0,2.3179527387351326,339.9384291729633,7.61137566152037e-05,7.61137566152037e-05,271,0.9586684226443031,9.686435807911485,0.18309255699559282,0.0,1.0,2.318028852491748,74.53874538745387,0.3650086895954298
0.0001,37.49987221954463,0.001,182.63003663003664,1769.03698672314,0.01991629170209227,9.700703803995841,0.01991629170209227,9.70116194647683,9.700121205786614,1072,2.505024987987876,0,2.318028852491748,370.3126344054537,0.0012590959072191765,0.0012590959072191765,274,0.9621099081951838,9.686542979843702,0.12032015830657186,0.0,1.0,2.319287948398967,75.54744525547446,0.3598637544730677
0.0001,38.69169924005205,0.001,181.54909090909092,1758.0087922216926,0.031087103652674364,9.698852154263092,0.031087103652674364,9.699504911418858,9.698092994717689,1073,2.827871714620492,0,2.319287948398967,381.52380935949014,0.0014394879868788735,0.0014394879868788735,276,0.9641860283912852,9.683055389997161,0.05762368248475521,0.0,1.0,2.320727436385846,72.10144927536231,0.38538254175037
0.0001,37.49638254913233,0.001,180.33935018050542,1745.5358900840088,0.03844816580055323,9.695939945418994,0.03844816580055323,9.696800819522341,9.69506357692062,1074,3.0104094646511053,0,2.320727436385846,370.37343793214035,0.0011679898715701853,0.0011679898715701853,278,0.9680639238157277,9.679291105000756,0.03788478640478676,0.0,1.0,2.321895426257416,70.50359712230215,0.3973112648284088
0.0001,35.77475958609515,0.001,183.61029411764707,1777.86404907121,0.023393810834650017,9.697148376260786,0.023393810834650017,9.697728531309041,9.696508022566745,1075,2.615023584733715,0,2.321895426257416,353.38121051314374,0.001246847860729261,0.001246847860729261,273,0.9593093138700258,9.682574516849565,0.221327585474864,0.0,1.0,2.3231422741181453,74.72527472527473,0.36531867802660706
0.0001,40.49433883852151,0.001,181.85036496350364,1760.9187186647666,0.025309471685250502,9.698010211761346,0.025309471685250502,9.698644166250507,9.697341227409447,1076,2.6681773771244934,0,2.3231422741181453,399.1679759200223,0.000309684015229017,0.000309684015229017,275,0.9641683026304438,9.683213305702315,0.057493628159934904,0.0,1.0,2.3234519581333744,74.54545454545455,0.3684596973051512
0.0001,38.228026564685194,0.001,183.4816176470588,1776.9731771860093,0.017082729867415117,9.698547031102759,0.017082729867415117,9.698961837452783,9.698017003360086,1077,2.410654085124822,0,2.3234519581333744,376.69094282430285,0.001294239460953861,0.001294239460953861,273,0.9597083766757136,9.684896184464735,0.05467564844367103,0.0,1.0,2.324746197594328,76.55677655677655,0.3516487919039818
0.0001,35.19137137682396,0.001,184.19926199261994,1783.9688539332653,0.0176970645078444,9.698826984817194,0.0176970645078444,9.69926961860543,9.698286423572615,1078,2.4307178657363693,0,2.324746197594328,347.79503010788204,0.0009496466107572488,0.0009496466107572488,272,0.9616370929070615,9.68513397124046,0.038323660754277844,0.0,1.0,2.3256958442050855,76.47058823529412,0.3518682896349364
0.0001,33.60881855018852,0.001,186.29850746268656,1804.440888498957,0.01510978115345435,9.69877945952773,0.01510978115345435,9.699187116836873,9.698284324868885,1079,2.3435363727329617,0,2.3256958442050855,331.9198867411754,0.0008225471053351363,0.0008225471053351363,269,0.952744092236508,9.68557287047534,0.005564859110571068,0.0,1.0,2.3265183913104206,77.32342007434944,0.34379259565961956
0.0001,34.80451146267522,0.001,186.28731343283582,1804.313385249209,0.011328285087764789,9.698140529839407,0.011328285087764789,9.698481237998678,9.697727030545561,1080,2.1910785570716467,0,2.3265183913104206,343.4175399457098,0.0010210504415502086,0.0010210504415502086,269,0.9526429010443623,9.685786428171767,0.2134310345160377,0.0,1.0,2.327539441751971,79.182156133829,0.32965694543640106
0.0001,36.036236906347064,0.001,184.73333333333332,1788.9777458274775,0.019009923476663276,9.697986308981418,0.019009923476663276,9.698464831429275,9.697422138012037,1081,2.4751887714431278,0,2.327539441751971,355.45459676917613,0.0010175034000377003,0.0010175034000377003,271,0.9613360351070139,9.684096083663839,0.020385782826775705,0.0,1.0,2.3285569451520085,76.01476014760148,0.3547778159057909
0.0001,33.12414207111351,0.001,187.56015037593986,1817.5272961879614,0.006497847989688314,9.701573699011675,0.006497847989688314,9.70179587373001,9.701271854274939,1082,1.9470270117641277,0,2.3285569451520085,327.38225275467164,-0.0005942371308820249,0.0005942371308820249,267,0.9531427657256726,9.69047189272545,0.2481573307681643,0.0,1.0,2.3279627080211265,81.64794007490637,0.3088009603621416
0.0001,34.84470131708038,0.001,185.07777777777778,1792.9715590812762,0.012671882391091158,9.70054326787608,0.012671882391091158,9.700880659115423,9.70010509236645,1083,2.25062876104368,0,2.3279627080211265,344.34203867574973,0.001297508812900361,0.001297508812900361,271,0.9482917025268763,9.687759412833769,0.015562728161403994,0.0,1.0,2.329260216834027,78.22878228782287,0.33774895562243024
0.0001,33.10794324654396,0.001,188.1735849056604,1823.7202027212627,0.004562778766682705,9.702297372975703,0.004562778766682705,9.702462711474631,9.702052747827885,1084,1.8211967406560003,0,2.329260216834027,326.7244231268304,-0.0017346042107186932,0.0017346042107186932,266,0.9445156961943874,9.691794329097549,0.059830361191771826,0.0,1.0,2.327525612623308,82.70676691729322,0.2991381204155541
0.0001,31.436289551004887,0.001,188.7348484848485,1828.4251856663032,0.00974288072850273,9.699502817745106,0.00974288072850273,9.699822115986267,9.699122484141336,1085,2.1181772531937124,0,2.327525612623308,310.67480842841854,-0.0008321583531341048,0.0008321583531341048,265,0.9548846978513051,9.687605368818506,0.020937762804694126,0.0,1.0,2.326693454270174,80.0,0.3214649700359915
0.0001,34.308789248829044,0.001,185.63940520446096,1797.8771611478319,0.018601379052318,9.698777365333752,0.018601379052318,9.699238335201734,9.698219662927887,1086,2.4630364897501456,0,2.326693454270174,338.97943198546255,0.00018210004489471743,0.00018210004489471743,270,0.9593134212928282,9.68491917611491,0.0665225091363658,0.0,1.0,2.3268755543150688,75.92592592592592,0.35449524874286586
0.0001,34.55928396269207,0.001,185.36802973977694,1795.5785991724676,0.01495555469430273,9.699891631192296,0.01495555469430273,9.700255217264989,9.699401772002819,1087,2.3335760038885165,0,2.3268755543150688,341.6936243880753,0.00028607496353094675,0.00028607496353094675,270,0.9599876216980671,9.686595482417193,0.01865420743572081,0.0,1.0,2.3271616292785997,77.03703703703704,0.3462643549939485
0.0001,35.961322341726664,0.001,184.49077490774908,1786.918599153536,0.01317498924838854,9.698628601847897,0.01317498924838854,9.698991743185745,9.698173083044447,1088,2.267268216964942,0,2.3271616292785997,354.62096328569805,0.0008384031848676088,0.0008384031848676088,272,0.9547276498310975,9.685799550848998,0.11735142120213517,0.0,1.0,2.3280000324634673,78.30882352941177,0.33782823442440213
0.0001,36.01460589163021,0.001,184.08487084870848,1782.8809533250849,0.01632473848690181,9.698374270583049,0.01632473848690181,9.698780188465605,9.697856723799585,1089,2.3868189594599873,0,2.3280000324634673,355.65267799308174,0.000353390571651957,0.000353390571651957,272,0.9544266713856784,9.684861544068548,0.08216460060892877,0.0,1.0,2.3283534230351193,76.83823529411765,0.3493154735941243
0.0001,38.17164882746224,0.001,180.79710144927537,1749.6472833943603,0.03806933340431518,9.69418825794927,0.03806933340431518,9.695029222849012,9.69331808044119,1090,3.005290864963011,0,2.3283534230351193,376.7037134997433,0.0006694452422664199,0.0006694452422664199,277,0.9631782319341348,9.677553161028534,0.23681455373982696,0.0,1.0,2.3290228682773857,70.3971119133574,0.3973169544526878
0.0001,41.06318418313761,0.001,178.9641577060932,1731.9437052798216,0.04020942545086467,9.694230425924625,0.04020942545086467,9.695145322687244,9.693330951303341,1091,3.052649424177711,0,2.3290228682773857,404.7724524068715,-0.0006079645413006318,0.0006079645413006318,280,0.967815152461415,9.677400080773456,0.04130346080018219,0.0,1.0,2.328414903736085,70.35714285714286,0.3998386706640543
0.0001,40.738125384354085,0.001,180.33574007220216,1745.8246606238079,0.030359820735324842,9.69675230551514,0.030359820735324842,9.697418867382197,9.696002293663499,1092,2.806997199705984,0,2.328414903736085,401.3364836594475,-0.00027157209113637393,0.00027157209113637393,278,0.9653976454334088,9.681108316308299,0.006454234541678287,0.0,1.0,2.3281433316449487,72.66187050359713,0.3825460525776886
0.0001,40.561306584437524,0.001,178.45714285714286,1726.8199244228936,0.04831404151659301,9.694274071578603,0.04831404151659301,9.695310513366861,9.693255978649306,1093,3.2362939700136377,0,2.3281433316449487,399.90546353182725,0.001195944827536266,0.001195944827536266,281,0.9707949542755401,9.676417904454848,0.04123736735989932,0.0,1.0,2.329339276472485,67.97153024911033,0.415590441987792
0.0001,43.066367059840104,0.001,177.30960854092527,1715.4587679304161,0.045447357742873964,9.692452465354597,0.045447357742873964,9.69347126487942,9.691476336718887,1094,3.173993139778136,0,2.329339276472485,423.7919309666064,0.0005441175299991663,0.0005441175299991663,282,0.9681808722798189,9.674979911343344,0.14240068250751683,0.0,1.0,2.329883394002484,69.14893617021278,0.40949199278595494
0.0001,40.66750421655712,0.001,180.29241877256317,1745.196336518417,0.03045538944424931,9.69509899033761,0.03045538944424931,9.695818230507838,9.694343880292251,1095,2.8119470964067808,0,2.329883394002484,400.6791535222354,-0.00039273902431835594,0.00039273902431835594,278,0.9623320043565982,9.679511837619243,0.06760461182192554,0.0,1.0,2.3294906549781658,73.02158273381295,0.3809355324650488
0.0001,36.99039071108438,0.001,181.68363636363637,1758.2899475183267,0.03858167715297721,9.694528274534079,0.03858167715297721,9.695344011453816,9.693651732819765,1096,3.015629239887237,0,2.3294906549781658,364.9131462333269,0.00149045272338455,0.00149045272338455,276,0.9652795109339589,9.677791799604938,0.018749500310066596,0.0,1.0,2.3309811077015503,69.92753623188406,0.3992280982767033
0.0001,37.01914912113584,0.001,181.80727272727273,1758.780761352999,0.03943555128942802,9.690623441980705,0.03943555128942802,9.691616681956376,9.68973431312506,1097,3.0357262225718737,0,2.3309811077015503,365.19141612541944,0.0008331020536398448,0.0008331020536398448,276,0.9654617937883151,9.674015545686917,0.06379767835004535,0.0,1.0,2.33181420975519,70.65217391304348,0.39535360373582284
0.0001,37.698227739659,0.001,180.768115942029,1749.9456995964574,0.03479281759150844,9.696477153593412,0.03479281759150844,9.697193154260003,9.695660064270887,1098,2.9190101991594615,0,2.33181420975519,372.0946431406095,-0.0005971552840549066,0.0005971552840549066,277,0.9686266245417122,9.680203515835355,0.037770653494312294,0.0,1.0,2.3312170544711353,71.11913357400722,0.39254934487404197
0.0001,37.19618852942974,0.001,182.6849816849817,1768.3181540169237,0.028545808908733518,9.694574693882812,0.028545808908733518,9.695269771713155,9.693852823365287,1099,2.758780723430468,0,2.3312170544711353,366.9351365106621,0.00024257592514276283,0.00024257592514276283,274,0.9639555015625236,9.67929747992544,0.028354877257873157,0.0,1.0,2.331459630396278,73.35766423357664,0.37596522685305966
