ITERATIONS,WeightMedian,DualAfter,WeightMax,NormDeltaVar,DualBefore,OmegaBefore,TimestepsMean,WeightMean,Eta,Epsilon,DeltaOmega,WeightMin,RewardStd,LossReg,ReturnsStd,NormDeltaOmega,RewardMean,ReturnsMean,DualReg,Traj,TimestepsStd,Primal,Wins,ConfortViolation,Omega
849,0.9222492158311868,9.816182569618679,1.0,0.08624689311644801,9.816195314441353,1.8465406089122747,198.6414342629482,1.6455068639287326e-05,0.8981065386932058,0.001,-0.0013109861138931311,1.6455068639287326e-05,0.1430683356185324,0.0,147.16629513450937,0.0013109861138931311,9.812643648945272,1949.194503015691,0.0001,252,14.677642303866802,9.815886230855089,96.03174603174604,0,1.8452296227983815
850,0.9137760552150359,9.816635493279351,1.0,0.05192928176661846,9.816660134497381,1.8452296227983815,199.712,9.968983930328169e-06,0.8594694002125925,0.001,-0.002030266300286021,9.968983930328169e-06,0.12082065176847938,0.0,87.95213604590487,0.002030266300286021,9.813675306745932,1959.9044490372833,0.0001,251,8.680844198578846,9.816302737739171,97.21115537848605,0,1.8431993564980955
851,0.9232962817358852,9.817070857070759,1.0,0.023137488363927018,9.817083340568962,1.8431993564980955,199.18725099601593,1.6662736151809365e-05,0.8991284522060526,0.001,-0.002267202755444009,1.6662736151809365e-05,0.14291926450196213,0.0,103.77747803789812,0.002267202755444009,9.813533303047983,1954.7253879037726,0.0001,252,10.275914515808518,9.816775690186796,96.03174603174604,0,1.8409321537426515
852,0.9209793398278315,9.817265071157408,1.0,0.05880588342181723,9.817282116858781,1.8409321537426515,198.6175298804781,1.3618110517226166e-05,0.8830084056868552,0.001,0.00014212526097012734,1.3618110517226166e-05,0.14282138417843618,0.0,156.5855956159276,0.00014212526097012734,9.813766500363515,1949.1764493852468,0.0001,252,15.731472105802467,9.816950718039742,96.03174603174604,0,1.8410742790036216
853,0.9183968573481242,9.817099791027434,1.0,0.0228233538931267,9.817126054076857,1.8410742790036216,199.516,9.435764751962044e-06,0.8550045886163631,0.001,-0.0005721647559184806,9.435764751962044e-06,0.12078793294398579,0.0,103.00835078860796,0.0005721647559184806,9.814150540606684,1958.0784116088776,0.0001,251,10.263028013213253,9.816761940978076,97.21115537848605,0,1.8405021142477032
854,0.9261937857647775,9.81654429046084,1.0,0.02651058688009792,9.816544293836014,1.8405021142477032,196.85375494071147,5.028404175069363e-05,0.9999418754271897,0.001,-0.0019538564792569435,5.028404175069363e-05,0.16859982782532598,0.0,202.08012254565514,0.0019538564792569435,9.812180708606537,1931.562408907415,0.0001,254,20.24138805142192,9.816286239280556,94.48818897637796,0,1.8385482577684462
855,0.9271243427256426,9.815500419905547,1.0,0.06418713922201601,9.815500421747462,1.8385482577684462,197.73809523809524,5.0381303877386034e-05,1.0000429422929162,0.001,-0.00044428061383694484,5.0381303877386034e-05,0.1746577226516907,0.0,158.64415870291475,0.00044428061383694484,9.810877734181236,1939.9757964362723,0.0001,253,15.77554797248576,9.815343301277693,94.0711462450593,0,1.8381039771546093
856,0.9242593442762821,9.817170314501062,1.0,0.0488608051514238,9.81719473028979,1.8381039771546093,198.72509960159363,1.0297054057612465e-05,0.8611198324941837,0.001,-0.0001624404557254433,1.0297054057612465e-05,0.11283310421726668,0.0,159.85463258254626,0.0001624404557254433,9.814364772207583,1950.36074293309,0.0001,252,16.051713226320725,9.816839415985013,97.61904761904762,0,1.8379415366988838
857,0.920444099314327,9.8182960077759,1.0,0.12215541259167607,9.818318944813043,1.8379415366988838,198.83266932270917,1.1010416655742109e-05,0.866568773084431,0.001,-0.0011908116986265593,1.1010416655742109e-05,0.135669099885009,0.0,147.63588074871964,0.0011908116986265593,9.815005340578006,1951.54622280709,0.0001,252,14.812637561222328,9.817960336151785,96.42857142857143,0,1.8367507250002573
858,0.9122331459633426,9.817994501503835,1.0,0.0738624865481632,9.81804708223243,1.8367507250002573,200.46987951807228,4.616679371466013e-06,0.8054238676894405,0.001,-0.0011213090701478468,4.616679371466013e-06,0.054473895136553104,0.0,82.87361082989823,0.0011213090701478468,9.816162272045458,1967.8375299571846,0.0001,250,8.348345697747463,9.817594513739822,99.6,0,1.8356294159301094
859,0.9136276602817506,9.81864222649519,1.0,0.06208194006184232,9.818662133330951,1.8356294159301094,199.19521912350598,1.2199826871763447e-05,0.8751081615952718,0.001,-0.0019285819070695709,1.2199826871763447e-05,0.1357319718679423,0.0,122.56114085716612,0.0019285819070695709,9.815329431287758,1955.1676358654795,0.0001,252,12.216740239665366,9.818317764462137,96.42857142857143,0,1.8337008340230398
860,0.9236222741285011,9.817781876698154,1.0,0.07156663031442582,9.817789639210071,1.8337008340230398,198.90438247011951,2.097201111876988e-05,0.9185353147292588,0.001,-0.0008016203731875393,2.097201111876988e-05,0.15593550411944987,0.0,112.57781940347839,0.0008016203731875393,9.813876096409206,1952.0171709154738,0.0001,252,11.155136593848674,9.817508121196745,95.23809523809523,0,1.8328992136498523
861,0.9227797028324052,9.817385492177149,1.0,0.0900381100552322,9.81739730648213,1.8328992136498523,199.508,1.7636146739556912e-05,0.9039445927023577,0.001,-0.0010147278257950365,1.7636146739556912e-05,0.1217980981912182,0.0,105.22434436950208,0.0010147278257950365,9.814308261351917,1958.0354666620508,0.0001,251,10.42851552235504,9.817095572159015,97.21115537848605,0,1.8318844858240573
862,0.9217885041838977,9.818982919941048,1.0,0.10768285601070464,9.818989846226277,1.8318844858240573,198.34126984126985,2.1819704270164297e-05,0.9222152358724773,0.001,-0.002122827684699402,2.1819704270164297e-05,0.16188734937660984,0.0,147.20570941067052,0.002122827684699402,9.814908921756452,1946.708407026065,0.0001,253,14.7169930387219,9.818713030625867,94.86166007905138,0,1.8297616581393579
863,0.9222197876640333,9.819544798923099,1.0,0.26688589035361404,9.819561740930608,1.8297616581393579,198.4223107569721,1.3509359979315707e-05,0.8824586084034998,0.001,-0.0009983447260621947,1.3509359979315707e-05,0.1493743005723816,0.0,147.42235438596967,0.0009983447260621947,9.815886142217565,1947.6835962007156,0.0001,252,14.720670760819631,9.819229900494374,95.63492063492063,0,1.8287633134132957
864,0.9206089119981495,9.819605729269714,1.0,0.0274688265857206,9.819616286825326,1.8287633134132957,198.98804780876495,1.8024334711266938e-05,0.9061175269102864,0.001,-0.0016100705361723477,1.8024334711266938e-05,0.14967101494232457,0.0,133.95413441599675,0.0016100705361723477,9.81588542459469,1953.3218239651553,0.0001,252,13.395153453006305,9.81931851939085,95.63492063492063,0,1.8271532428771233
865,0.9244831362471301,9.819313410784618,1.0,0.0619634096566935,9.819324037547634,1.8271532428771233,198.47011952191235,1.8205176344926413e-05,0.9066050840799117,0.001,-0.0014639759315513423,1.8205176344926413e-05,0.14331862660372968,0.0,158.3637152396794,0.0014639759315513423,9.815749941402833,1948.1267884213592,0.0001,252,15.862773818371304,9.819026678006539,96.03174603174604,0,1.825689266945572
866,0.9216988801244302,9.818879116480723,1.0,0.07270795686222652,9.81887913005463,1.825689266945572,197.40711462450594,4.9870237727683115e-05,0.9998834403389351,0.001,-0.0007942544160519649,4.9870237727683115e-05,0.156411524099703,0.0,183.25131500574156,0.0007942544160519649,9.814896282040296,1937.5297674804551,0.0001,254,18.341196118950855,9.818562700878248,95.2755905511811,0,1.82489501252952
867,0.9185235910668903,9.82001293436406,1.0,0.031098712608014688,9.820032183961086,1.82489501252952,199.42,1.2696994424927154e-05,0.8779669711605144,0.001,-0.0011346850114402063,1.2696994424927154e-05,0.12883215094659917,0.0,105.14455178324044,0.0011346850114402063,9.81684863413884,1957.6730789354951,0.0001,251,10.46649893708493,9.819691982948424,96.81274900398407,0,1.8237603275180798
868,0.9168541501287679,9.820661384583193,1.0,0.06293879117261254,9.820670260191541,1.8237603275180798,198.71314741035857,1.9602154471534332e-05,0.913634132312531,0.001,-0.0037714316621855204,1.9602154471534332e-05,0.14984984889350966,0.0,129.89679440716915,0.0037714316621855204,9.8169201057935,1950.746780471759,0.0001,252,12.919509724756237,9.820382375021028,95.63492063492063,0,1.8199888958558943
869,0.9240755662354518,9.82129075590734,1.0,0.006156454349722245,9.821314293491255,1.8199888958558943,199.08764940239044,1.030661480072091e-05,0.861536246828272,0.001,-0.0005269117438724269,1.030661480072091e-05,0.12852343946883898,0.0,139.29153767797513,0.0005269117438724269,9.818162967473766,1954.735167390737,0.0001,252,13.94726432402044,9.820960343286902,96.82539682539682,0,1.8194619841120219
870,0.9210545427518151,9.820176714595126,1.0,0.02711245343388413,9.820176714824623,1.8194619841120219,197.05533596837944,4.98099702518634e-05,0.9999848429566637,0.001,-0.0013245704492492738,4.98099702518634e-05,0.17432336290002032,0.0,186.11798455097895,0.0013245704492492738,9.815615351148901,1934.2087763637358,0.0001,254,18.60035544057112,9.819961577397837,94.09448818897637,0,1.8181374136627726
871,0.9233978697913192,9.82205475752823,1.0,0.03465932843691568,9.822081345680193,1.8181374136627726,199.512,9.302716693288067e-06,0.8539520432941099,0.001,-0.0016664429869388542,9.302716693288067e-06,0.12087327636133835,0.0,103.89713693813319,0.0016664429869388542,9.819104297458978,1959.02091554942,0.0001,251,10.318229305457406,9.82171569305834,97.21115537848605,0,1.8164709706758337
872,0.9168266535794434,9.82225418108901,1.0,0.04114179798040499,9.8222985722001,1.8164709706758337,200.59036144578315,5.570388637003373e-06,0.8180377117005949,0.001,-0.0011819310755056822,5.570388637003373e-06,0.0826638141935106,0.0,40.925768551572304,0.0011819310755056822,9.820055626866067,1969.8056378813585,0.0001,250,3.9648135461459386,9.821871067045768,98.8,0,1.815289039600328
873,0.926538479387257,9.821632205143814,1.0,0.04246179023353268,9.821642832193664,1.815289039600328,198.13888888888889,1.8193227669646417e-05,0.9065591278220857,0.001,-0.0009484353711244342,1.8193227669646417e-05,0.14322324936738207,0.0,168.93184718315865,0.0009484353711244342,9.81807016982178,1945.3376371230931,0.0001,253,16.920934119127253,9.82134541658659,96.04743083003953,0,1.8143406042292036
874,0.9142981134777792,9.822348328376197,1.0,0.0043142979242727884,9.822381327255357,1.8143406042292036,199.15537848605578,7.5078264601869175e-06,0.839077929923307,0.001,-0.0005882169834998674,7.5078264601869175e-06,0.11228113441351888,0.0,150.61657252856375,0.0005882169834998674,9.819605252059718,1955.6253944419798,0.0001,252,15.145633039115696,9.821991687227168,97.61904761904762,0,1.8137523872457038
875,0.9235760554879753,9.822938602438256,1.0,0.03608635224953516,9.822948820374693,1.8137523872457038,198.29761904761904,1.831995492236508e-05,0.907501815452822,0.001,-0.0020916914418618315,1.831995492236508e-05,0.14967853500023642,0.0,162.69193423764577,0.0020916914418618315,9.819213710459952,1947.119558246079,0.0001,253,16.270369232626113,9.82265291720645,95.65217391304348,0,1.811660695803842
876,0.9312301186143385,9.82260915666724,1.0,0.6855479138805703,9.82260917128881,1.811660695803842,197.28853754940712,5.021469749224588e-05,0.9998790286380624,0.001,-0.0017738153921198485,5.021469749224588e-05,0.16807323938786597,0.0,203.0848189188219,0.0017738153921198485,9.818318066658613,1937.0365510119022,0.0001,254,20.39510295005769,9.822288324439311,94.48818897637796,0,1.809886880411722
877,0.9307382004294393,9.822450152831287,1.0,0.02043072076871798,9.822450170064302,1.809886880411722,198.50597609561754,5.018900403199477e-05,0.9998686693475703,0.001,-0.0009239347717120427,5.018900403199477e-05,0.16242803620161658,0.0,144.23317636504606,0.0009239347717120427,9.81832283278244,1948.990960684536,0.0001,252,14.353635661969411,9.822118975806733,94.84126984126983,0,1.80896294564001
878,0.9280342878074072,9.822046088202462,1.0,0.03930823889194315,9.822046093016418,1.80896294564001,198.35714285714286,5.007033158977952e-05,0.9999305841564504,0.001,-0.0015199362276987483,5.007033158977952e-05,0.16828934677542862,0.0,139.4657746540102,0.0015199362276987483,9.81770409316673,1947.409733492869,0.0001,253,13.867836652630299,9.821776759062553,94.46640316205533,0,1.8074430094123113
879,0.9276125378056957,9.82242382094127,1.0,0.052248404015168996,9.82242383087124,1.8074430094123113,197.92460317460316,5.002367059047839e-05,0.9999003051997206,0.001,-0.0015940588616176754,5.002367059047839e-05,0.16258942699225046,0.0,159.75178838854626,0.0015940588616176754,9.818263394379166,1943.2671273525814,0.0001,253,15.970902045411115,9.822124248470642,94.86166007905138,0,1.8058489505506936
880,0.9225981853507185,9.822606337910107,1.0,0.12102835641646097,9.822618094633787,1.8058489505506936,199.644,1.7132407874019076e-05,0.902013270478202,0.001,0.0001423187083564592,1.7132407874019076e-05,0.14314160899123415,0.0,81.82514192541363,0.0001423187083564592,9.81905853502153,1960.3047608271766,0.0001,251,7.978299568203741,9.822314461646402,96.01593625498009,0,1.80599126925905
881,0.9286816170370532,9.823788758105279,1.0,0.004785816392578284,9.823795459301936,1.80599126925905,197.6706349206349,2.231422023883645e-05,0.9239640192589834,0.001,-0.002347165124860995,2.231422023883645e-05,0.15634959531270223,0.0,183.99922176856634,0.002347165124860995,9.819857569086896,1941.0890593997535,0.0001,253,18.444647210179625,9.823520627740061,95.25691699604744,0,1.803644104134189
882,0.9250629251036224,9.823428255827181,1.0,0.12292970917392973,9.823440396330094,1.803644104134189,199.16334661354583,1.6842301220119972e-05,0.9004604533113092,0.001,-0.0013629437641318187,1.6842301220119972e-05,0.14303997471516855,0.0,113.54935717215108,0.0013629437641318187,9.819885559620312,1955.7552163213124,0.0001,252,11.285555198166154,9.82313461221587,96.03174603174604,0,1.8022811603700573
883,0.9320587299493104,9.821297392349438,1.0,0.09185570116346302,9.821305837781379,1.8022811603700573,196.84584980237153,0.00011336125493399282,1.0901434034641588,0.001,-0.0003227800946219439,0.00011336125493399282,0.19602530489516656,0.0,176.27566721759612,0.0003227800946219439,9.815900184834225,1932.2122776548902,0.0001,254,17.501777226785215,9.821168295998298,92.51968503937007,0,1.8019583802754353
884,0.9260916019193457,9.823348601088993,1.0,0.17213817586593427,9.823353963272865,1.8019583802754353,198.6613545816733,2.4496663900717788e-05,0.9323986668319106,0.001,-0.0004939992709400709,2.4496663900717788e-05,0.15022735129555123,0.0,137.40610077439527,0.0004939992709400709,9.819557875623511,1950.7560505383758,0.0001,252,13.683126425006751,9.823088947490954,95.63492063492063,0,1.8014643810044952
885,0.9296613739426391,9.823084855489121,1.0,0.05124224527939871,9.823084873790567,1.8014643810044952,198.68525896414343,5.009105409948144e-05,0.9998646598361676,0.001,5.6511692494432e-06,5.009105409948144e-05,0.16233116495521596,0.0,116.39805167645142,5.6511692494432e-06,9.81896433942596,1950.8746473219355,0.0001,252,11.488802006583777,9.822749672910202,94.84126984126983,0,1.8014700321737447
886,0.9224922317161667,9.824169289046576,1.0,0.18197497948790314,9.82418007852955,1.8014700321737447,198.9760956175299,1.7759422822543258e-05,0.9051325520841773,0.001,-0.0010746089685615967,1.7759422822543258e-05,0.14984841702300777,0.0,124.89024476418288,0.0010746089685615967,9.820447652003523,1954.1008497599082,0.0001,252,12.451636570414905,9.823880986681356,95.63492063492063,0,1.800395423205183
887,0.9366355124582818,9.82218387202906,1.0,0.1688303294399227,9.822189574881682,1.800395423205183,196.03529411764706,0.00010117953553150986,1.076031123888684,0.001,0.00035603677903273123,0.00010117953553150986,0.20484605107987117,0.0,198.88318119572904,0.00035603677903273123,9.81652639405282,1924.383664740264,0.0001,256,19.841991751792477,9.822043018142578,91.796875,0,1.8007514599842158
888,0.922578447974274,9.822427886530905,1.0,0.16292543125746048,9.822427888019638,1.8007514599842158,197.69444444444446,4.9759682914084395e-05,0.9999613967039852,0.001,-0.0002063172704422911,4.9759682914084395e-05,0.17423277414004898,0.0,172.22352859451752,0.0002063172704422911,9.817892041633332,1940.977996440516,0.0001,253,17.261236531492173,9.822189332270447,94.0711462450593,0,1.8005451427137735
889,0.9336808983909302,9.821516805989337,1.0,0.06779022191763233,9.821516822949496,1.8005451427137735,195.203125,5.045591784747778e-05,1.0001303124257113,0.001,-0.0002616308312273219,5.045591784747778e-05,0.19536395999327485,0.0,231.01802421623094,0.0002616308312273219,9.816186228815228,1916.1447463800228,0.0001,257,23.099938911918684,9.821446931722159,92.60700389105058,0,1.8002835118825462
890,0.9329358726712751,9.82226619591329,1.0,0.09118231311240402,9.82226619892858,1.8002835118825462,197.10276679841897,5.035839241507327e-05,1.000054942426569,0.001,5.5620997569283404e-05,5.035839241507327e-05,0.19024191423772427,0.0,167.66867331859504,5.5620997569283404e-05,9.817165542344386,1934.9770188424732,0.0001,254,16.703568535824687,9.822121065306936,92.91338582677166,0,1.8003391328801155
891,0.9303623912522873,9.823883292519032,1.0,0.17348666586604083,9.823883301861619,1.8003391328801155,198.01984126984127,5.010976932927754e-05,0.9999032993936158,0.001,-0.0018943028813140916,5.010976932927754e-05,0.1682867590060375,0.0,151.7933805601285,0.0018943028813140916,9.819564692473335,1944.466060599974,0.0001,253,15.156184341196454,9.8235867073964,94.46640316205533,0,1.7984448299988014
892,0.9391450707160997,9.821567351815972,1.0,0.03603099153984087,9.821581791694511,1.7984448299988014,196.33464566929135,0.00014982472805357495,1.1240385358351357,0.001,6.538872587835698e-05,0.00014982472805357495,0.21009975934652073,0.0,197.59513595525195,6.538872587835698e-05,9.81565690636385,1927.14073873498,0.0001,255,19.715751239090377,9.821456714018433,91.37254901960785,0,1.7985102187246798
893,0.9400575933232442,9.822218329858588,1.0,0.024354024003836315,9.822234067910207,1.7985102187246798,194.4591439688716,0.0001564902462911487,1.1295731581528838,0.001,-0.0014143253114011767,0.0001564902462911487,0.2100043943153932,0.0,252.63715797719362,0.0014143253114011767,9.81630017448539,1908.8644620707294,0.0001,258,25.266503333601573,9.822111389390574,91.47286821705426,0,1.7970958934132786
894,0.9309300830558058,9.823452771801394,1.0,0.14224256846586106,9.823452772523888,1.7970958934132786,197.0513833992095,5.017882212963807e-05,1.0000268940683583,0.001,-0.0011840835542225037,5.017882212963807e-05,0.1799570498344646,0.0,176.59057036029083,0.0011840835542225037,9.818690624272369,1934.8017057119243,0.0001,254,17.59248087853731,9.823279629539623,93.7007874015748,0,1.795911809859056
895,0.925286059959257,9.823462501094514,1.0,0.3826457582245858,9.823462502935232,1.795911809859056,197.5415019762846,4.989158091320409e-05,1.0000429271183977,0.001,-0.0011914290580317122,4.989158091320409e-05,0.18999365563532652,0.0,145.5975597952779,0.0011914290580317122,9.818380572993677,1939.5285983963138,0.0001,254,14.395433815627603,9.823305372040613,92.91338582677166,0,1.7947203808010244
896,0.9366099993281468,9.823338960274512,1.0,0.046860293626999824,9.823350381648423,1.7947203808010244,195.85098039215686,0.00013113567725085124,1.1076202523660905,0.001,-0.0005540260772485261,0.00013113567725085124,0.21427332672511404,0.0,209.28121514976561,0.0005540260772485261,9.817305644891844,1922.7225708221902,0.0001,256,20.924358378421914,9.823224793455582,91.015625,0,1.7941663547237758
897,0.9290456367716842,9.821183829235585,1.0,0.054098987124828975,9.821193548072397,1.7941663547237758,196.45669291338584,0.00011777899314009097,1.0952826305739636,0.001,-0.0003388346151278476,0.00011777899314009097,0.1910313838216623,0.0,189.36411508151383,0.0003388346151278476,9.81593582276576,1928.4025092350803,0.0001,255,18.899133799053246,9.821059223208099,92.94117647058823,0,1.793827520108648
898,0.9304162913821388,9.823049193034507,1.0,0.03192211398569651,9.823049198055788,1.793827520108648,196.2755905511811,5.019051890614722e-05,1.0000709024157477,0.001,-0.0011622616697988253,5.019051890614722e-05,0.1853780978333806,0.0,195.49889502215305,0.0011622616697988253,9.818084712508327,1927.0459821538002,0.0001,255,19.502948359927263,9.822919996542147,93.33333333333333,0,1.7926652584388492
899,0.9268293867178805,9.82252759900984,1.0,0.06977883004382344,9.822527606121994,1.7926652584388492,198.69721115537848,4.992664774644425e-05,0.9999156240636715,0.001,-0.0007296912250749354,4.992664774644425e-05,0.14427326363840617,0.0,136.57978930083968,0.0007296912250749354,9.818819473608757,1950.9677553357528,0.0001,252,13.618154634481153,9.822243339113768,96.03174603174604,0,1.7919355672137742
900,0.9284761629966592,9.822951625868575,1.0,0.02474547791445188,9.822951630502478,1.7919355672137742,196.06692913385828,5.009470199000196e-05,1.0000681112162182,0.001,0.0006356893051104873,5.009470199000196e-05,0.1953043652202101,0.0,207.97005340626774,0.0006356893051104873,9.817680307090752,1924.9115676110264,0.0001,255,20.777397452532156,9.822819647173597,92.54901960784314,0,1.7925712565188847
901,0.9297647722433122,9.82271620864867,1.0,0.006131159024431002,9.822716227290808,1.7925712565188847,196.59448818897638,5.018901610951473e-05,1.000136620981483,0.001,-0.0005184225878847037,5.018901610951473e-05,0.20022899429179533,0.0,176.6695982895267,0.0005184225878847037,9.817222126221033,1930.0084286651293,0.0001,255,17.577189974942378,9.822652637324897,92.15686274509804,0,1.792052833931
902,0.9426166451606712,9.821237433144328,1.0,0.06655536718407962,9.821274958958108,1.792052833931,195.72156862745098,0.00026905492135554916,1.204227656076079,0.001,0.00040114416179548584,0.00026905492135554916,0.22792009753485218,0.0,204.69101039343786,0.00040114416179548584,9.81457640761627,1920.9138202705285,0.0001,256,20.43576558845953,9.821182720574592,89.84375,0,1.7924539780927955
903,0.9427582107942456,9.821055975962869,1.0,0.07220625884580786,9.82109193147717,1.7924539780927955,194.59375,0.00026236649458393537,1.2004645305910573,0.001,0.00010169299722662117,0.00026236649458393537,0.22808047758148126,0.0,222.61766108236944,0.00010169299722662117,9.81439477220775,1909.8117755707497,0.0001,257,22.232942021637623,9.820998312255778,89.88326848249028,0,1.7925556710900221
904,0.9404497629042119,9.822183172137562,1.0,0.029978707175121314,9.822201792711942,1.7925556710900221,195.3372549019608,0.00017216629633939597,1.1420945036190202,0.001,-0.000532825782819879,0.00017216629633939597,0.21483553486673687,0.0,221.83543791542317,0.000532825782819879,9.81608198508832,1917.4370590379976,0.0001,256,22.179923449578055,9.8220845619084,91.015625,0,1.7920228453072022
905,0.9458149208261588,9.821699639671357,1.0,0.07182761432982258,9.821752075105941,1.7920228453072022,193.65503875968992,0.00038378026145838995,1.258469231039823,0.001,-0.00012245952873612964,0.00038378026145838995,0.24404435621660378,0.0,254.9775569459197,0.00012245952873612964,9.814370369177697,1900.596487651373,0.0001,259,25.52611510062353,9.821666525518038,88.41698841698842,0,1.791900385778466
906,0.9343093656533095,9.822773450991292,1.0,0.00567778588572822,9.822793672580655,1.791900385778466,194.42023346303503,0.00018471117226187415,1.1524015955322424,0.001,-0.000944600856559008,0.00018471117226187415,0.2272903766155527,0.0,233.18536301313355,0.000944600856559008,9.81621681403255,1908.4580749308484,0.0001,258,23.301827284771214,9.82268167388809,89.92248062015504,0,1.790955784921907
907,0.9243719951582874,9.823320128277143,1.0,0.1691261353578872,9.82332014962061,1.790955784921907,195.87450980392157,4.986451058826109e-05,1.0001461861178698,0.001,-0.0016795084471261656,4.986451058826109e-05,0.20026459456166382,0.0,211.65439656341803,0.0016795084471261656,9.817816982068209,1923.0506357282443,0.0001,256,21.120753135127586,9.823266105830998,92.1875,0,1.789276276474781
908,0.9376957854974438,9.823185051965204,1.0,0.08884959503719331,9.823225111577974,1.789276276474781,194.8359375,0.0002937269295432087,1.2182544171965624,0.001,-0.0009876731164566444,0.0002937269295432087,0.2322161927554457,0.0,222.983123213309,0.0009876731164566444,9.816352050996992,1912.5639254883697,0.0001,257,22.240966334583884,9.823130840881747,89.49416342412452,0,1.7882886033583243
909,0.937854102327037,9.822785689187953,1.0,0.05716779352739932,9.822809005041885,1.7882886033583243,193.7898832684825,0.00019851116592405933,1.161759108268051,0.001,0.00021476983426360619,0.00019851116592405933,0.2235919414736827,0.0,250.77971533640562,0.00021476983426360619,9.81634752855614,1902.299309226321,0.0001,258,25.082793154625655,9.82270025509839,90.31007751937985,0,1.788503373192588
910,0.9217704241860676,9.824249612550334,1.0,0.005930332832534131,9.824249613567465,1.788503373192588,197.11462450592884,4.965438762110155e-05,1.0000319096749215,0.001,-0.0008774539058618025,4.965438762110155e-05,0.1901185315256058,0.0,165.5233857985917,0.0008774539058618025,9.819174573621961,1935.4961172586009,0.0001,254,16.477757902439738,9.82408148109165,92.91338582677166,0,1.787625919286726
911,0.9481198016545234,9.821318075128891,1.0,0.04164023091774155,9.82140412104228,1.787625919286726,193.5581395348837,0.0005817981146963244,1.3289547111340456,0.001,0.00018503915401724136,0.0005817981146963244,0.24853758915851945,0.0,252.48779659492962,0.00018503915401724136,9.813716957744747,1899.5147835707396,0.0001,259,25.204560611294873,9.82132935229563,88.03088803088804,0,1.7878109584407433
912,0.9463751345785012,9.822236286016082,1.0,0.16396811442739953,9.822286224042003,1.7878109584407433,192.84942084942085,0.0003496344633902802,1.2436750073860245,0.001,0.000528123445986628,0.0003496344633902802,0.2322925502788033,0.0,279.40288096667257,0.000528123445986628,9.815364228393513,1892.8703676777102,0.0001,260,27.975660091937822,9.82219571824025,89.61538461538461,0,1.78833908188673
913,0.9445284410289723,9.821824566338838,1.0,0.1991198393680783,9.821892572401053,1.78833908188673,194.58984375,0.0004604804573384059,1.288869631471984,0.001,8.994488904456865e-05,0.0004604804573384059,0.2408724487472805,0.0,215.1809634356542,8.994488904456865e-05,9.814570357406005,1909.800743215436,0.0001,257,21.439771526314967,9.821810926345595,88.715953307393,0,1.7884290267757745
914,0.936718135016289,9.822575961938943,1.0,0.005408559726036611,9.822585557725,1.7884290267757745,195.72156862745098,0.00011981763700827513,1.0964598410657274,0.001,-0.00044720556228061703,0.00011981763700827513,0.20062729449049116,0.0,211.2739044985632,0.00044720556228061703,9.817021537496741,1921.3875464253017,0.0001,256,21.087049401027368,9.822452188779693,92.1875,0,1.787981821213494
915,0.9463522666691259,9.822335325762083,1.0,0.052083663105332335,9.822419947169326,1.787981821213494,193.5077519379845,0.0006073787198530402,1.3371097927998101,0.001,-0.0010875581439186988,0.0006073787198530402,0.25612228067653936,0.0,245.419883547772,0.0010875581439186988,9.814432867609177,1899.216427538262,0.0001,259,24.51676253777839,9.82234662593895,87.25868725868726,0,1.7868942630695752
916,0.9293487909119715,9.823876380802691,1.0,0.04218315872582704,9.823885825080165,1.7868942630695752,195.015625,0.00012074347342740979,1.0984459925734342,0.001,-0.001084937862044999,0.00012074347342740979,0.21417708782134137,0.0,222.61001413480756,0.001084937862044999,9.81786486185681,1914.6211348870556,0.0001,257,22.243146548080265,9.823754015294462,91.05058365758755,0,1.7858093252075302
917,0.9345083353113978,9.824591728389457,1.0,0.005447882009682518,9.824597229219986,1.7858093252075302,194.96484375,9.964349871151609e-05,1.074755140868862,0.001,-0.0009275408658722117,9.964349871151609e-05,0.20503293000174794,0.0,226.09314689100427,0.0009275408658722117,9.818930603258217,1914.3394529010957,0.0001,257,22.60035636418342,9.824449851097105,91.82879377431907,0,1.784881784341658
918,0.9314768022934536,9.824909710891898,1.0,0.006097515526270788,9.824909710891898,1.784881784341658,198.2420634920635,5.0122333875027566e-05,1.0,0.001,-0.0007465240924247052,5.0122333875027566e-05,0.17427167456055426,0.0,145.15953845472407,0.0007465240924247052,9.820345507124587,1946.800876546305,0.0001,253,14.446430070219648,9.824701053608866,94.0711462450593,0,1.7841352602492333
919,0.9360451731711843,9.82398534342532,1.0,0.03588857596919302,9.824000227063236,1.7841352602492333,195.50980392156862,0.00015114646699365878,1.1258849507766846,0.001,-0.00042809829451839754,0.00015114646699365878,0.21019028682468593,0.0,218.73341859284272,0.00042809829451839754,9.818069828862697,1919.5157244719264,0.0001,256,21.84129256124433,9.823875936598355,91.40625,0,1.783707161954715
920,0.9363864974380531,9.82638000788463,1.0,0.4838147434252014,9.826380010240113,1.783707161954715,196.12992125984252,5.0370999137528064e-05,1.0000485592724524,0.001,-0.0009966647524877192,5.0370999137528064e-05,0.20003964875053562,0.0,203.20932780326376,0.0009966647524877192,9.820969518839073,1926.1762719125904,0.0001,255,20.29630048505458,9.826228507036078,92.15686274509804,0,1.7827104972022272
