ReturnsMean,DeltaOmega,RewardStd,Epsilon,OmegaBefore,NormDeltaOmega,Omega,TimestepsMean,TimestepsStd,Traj,Eta,ITERATIONS,WeightMean,DualBefore,ReturnsStd,NormDeltaVar,LossReg,DualReg,WeightMin,DualAfter,Wins,WeightMedian,ConfortViolation,Primal,RewardMean,WeightMax
274.2959063264317,-0.02343069975530021,1.1836423192129175,0.001,7.120222884080623,0.02343069975530021,7.096792184325323,38.21788990825688,23.40970846878244,1309,11.908593554837738,31,0.5211121941727624,7.3534871970713676,172.88768288153528,0.0694270794385046,0.0,0.0001,0.5211121941727624,7.252297469841956,0.0,0.9694396882284028,0,7.266477099611564,7.177304777269708,1.0
292.5135876725328,-0.02236737191624716,1.1525146631710634,0.001,7.096792184325323,0.02236737191624716,7.074424812409076,40.59626320064988,24.472075679582225,1232,11.630384022945972,32,0.5138695057086428,7.372045637166576,181.0979142385033,0.14043555012758632,0.0,0.0001,0.5138695057086428,7.277716826192111,0.0,0.9716096132437189,0,7.291241129589937,7.205326744721269,1.0
301.0758006392217,-0.02148971898718255,1.1410935179390067,0.001,7.074424812409076,0.02148971898718255,7.052935093421893,41.660833333333336,25.11057146513308,1201,11.524477085247495,33,0.5102845925447586,7.389829409721598,186.2585690965988,0.06296954387347035,0.0,0.0001,0.5102845925447586,7.298152409452292,0.0,0.9719666132013718,0,7.311432129445547,7.2267256287984685,1.0
313.8998139164636,-0.02127374097893142,1.1213220803601327,0.001,7.052935093421893,0.02127374097893142,7.031661352442962,43.3122289679098,25.8344116164073,1154,11.3458131442475,34,0.5043710582932284,7.404941207590317,192.00254861630592,0.03927113935993812,0.0,0.0001,0.5043710582932284,7.317318829028158,0.0,0.9717524500654731,0,7.330189766119085,7.2475289710538915,1.0
325.5340041970146,-0.01988615739946642,1.1055594726307707,0.001,7.031661352442962,0.01988615739946642,7.011775195043495,44.799283154121866,25.937736299852457,1117,11.202378259494083,35,0.4986276714736888,7.419626666831429,193.22885322756946,0.06332177689210794,0.0,0.0001,0.4986276714736888,7.33514053259362,0.0,0.97009252197652,0,7.347687471634719,7.266650731801071,1.0
337.0747708825113,-0.020048063974048347,1.0902196066558387,0.001,7.011775195043495,0.020048063974048347,6.991727131069447,46.27777777777778,26.720997892950436,1081,11.062587986770783,36,0.4919910130148059,7.432509296639732,199.2719591843845,0.3691347061874822,0.0,0.0001,0.4919910130148059,7.350971888268829,0.0,0.9663358695872132,0,7.3632074752585,7.283739541963977,1.0
353.7627720075057,-0.019743031781733755,1.0696516965816176,0.001,6.991727131069447,0.019743031781733755,6.971984099287713,48.393030009680544,27.93008193816609,1034,10.870027925404038,37,0.4848516934549374,7.452804177300264,208.90939776834242,0.05937218546507029,0.0,0.0001,0.4848516934549374,7.375695088165556,0.0,0.965413807308499,0,7.387508304045885,7.3101563976027695,1.0
352.3183760111614,-0.019708318115388757,1.0739832572745767,0.001,6.971984099287713,0.019708318115388757,6.952275781172324,48.11934552454283,27.883422950093802,1040,10.905712487368515,38,0.486669851868342,7.465425869641931,209.02657127467822,0.11843783078475238,0.0,0.0001,0.486669851868342,7.3876764246071485,0.0,0.9678615894501517,0,7.3995673712300425,7.32180313798621,1.0
349.6317176263705,-0.01938366268291869,1.079750673802738,0.001,6.952275781172324,0.01938366268291869,6.932892118489406,47.69847328244275,27.91834326744523,1049,10.955678668445358,39,0.48894539159732814,7.475444545500441,209.5266034066087,0.028518579865929275,0.0,0.0001,0.48894539159732814,7.396645317990939,0.0,0.9703398130363422,0,7.40864563056581,7.330315233643496,1.0
365.1363648816028,-0.018617044477514888,1.0616471239991347,0.001,6.932892118489406,0.018617044477514888,6.914275074011891,49.65143992055611,28.596786914950805,1008,10.787018275894983,40,0.4833017293165106,7.493997126286177,215.10803241427016,0.14694346047415463,0.0,0.0001,0.4833017293165106,7.41880381379407,0.0992063492063492,0.9711842939667763,0,7.4304374222926795,7.353954826233554,1.0
369.25869546252557,-0.017740920213869416,1.0586358248395242,0.001,6.914275074011891,0.017740920213869416,6.896534153798021,50.1283851554664,29.47633167623411,998,10.756765521401153,41,0.4824173594133997,7.505501124616199,221.92970242976102,0.031421708615796635,0.0,0.0001,0.4824173594133997,7.430971017676739,0.0,0.9722363662617475,0,7.442539321485438,7.366376729137857,1.0
376.8737971711842,-0.017064382463022554,1.0505580371249117,0.001,6.896534153798021,0.017064382463022554,6.879469771334999,51.06128702757916,30.34406584070417,980,10.679869477258297,42,0.4773965985783751,7.5178380874057575,228.8287746472639,0.06549765289069914,0.0,0.0001,0.4773965985783751,7.444947404114779,0.0,0.9680611564151497,0,7.456350738160209,7.38101611908578,1.0
395.891177910091,-0.015396568644688635,1.0293565325404839,0.001,6.879469771334999,0.015396568644688635,6.86407320269031,53.5117773019272,32.65856345702829,935,10.485037337898218,43,0.47113289888601795,7.529590499347726,246.73308005025174,0.053168250649354806,0.0,0.0001,0.47113289888601795,7.460330244967907,0.0,0.9690391371208094,0,7.471321108857091,7.39809891174669,1.0
411.2552138639422,-0.015351409105156755,1.01218973137165,0.001,6.86407320269031,0.015351409105156755,6.848721793585153,55.476137624861266,32.573774151002965,902,10.325404483681918,44,0.46353841532394363,7.540359292409757,246.36207721266845,0.08679403886743906,0.0,0.0001,0.46353841532394363,7.474059822507407,0.11086474501108648,0.9650959597189082,0,7.484718413979804,7.413200557984732,1.0
427.08734357879223,-0.015910273203711967,0.9962561824344504,0.001,6.848721793585153,0.015910273203711967,6.8328115203814415,57.4632183908046,34.796821148716354,871,10.173275911577973,45,0.4603838809991793,7.555381708929078,263.92913443892644,0.21950780547448578,0.0,0.0001,0.4603838809991793,7.492058984272731,0.1148105625717566,0.9704420945568455,0,7.502405642008513,7.4324789887028295,1.0
440.9919061933882,-0.014670481502428778,0.9834984884960295,0.001,6.8328115203814415,0.014670481502428778,6.818141038879013,59.23815165876777,33.05662833914486,845,10.054323130567996,46,0.4546499019844435,7.564220926096426,250.71407144135136,0.03714362667412236,0.0,0.0001,0.4546499019844435,7.502874719942987,0.1183431952662722,0.9675780842567966,0,7.512979984547007,7.4443018343445555,1.0
438.8097371864668,-0.013092173345451208,0.9870609594978105,0.001,6.818141038879013,0.013092173345451208,6.8050488655335615,58.875,35.16575893415489,849,10.084180774376852,47,0.4562172377119812,7.573914238312888,267.22981341025496,0.004321988228200998,0.0,0.0001,0.4562172377119812,7.512147667213775,0.11778563015312131,0.9697069584995575,0,7.52231378721161,7.453307466245198,1.0
431.45372390760735,-0.014967068770727288,0.9956034613444344,0.001,6.8050488655335615,0.014967068770727288,6.790081796762834,57.83449074074074,34.37661329843713,865,10.161052723625298,48,0.45706878728841766,7.582921801632502,261.62066364301165,0.12297629019931748,0.0,0.0001,0.45706878728841766,7.519836206842187,0.3468208092485549,0.9669772571729243,0,7.530158009505568,7.460333356060674,1.0
436.8799907837037,-0.013775853657113757,0.9932426659346502,0.001,6.790081796762834,0.013775853657113757,6.77630594310572,58.46783625730994,35.242963969469216,856,10.135078804784976,49,0.4563379477597649,7.593833558963604,268.46290659562334,0.006541062376370685,0.0,0.0001,0.4563379477597649,7.531396010312345,0.11682242990654204,0.9682323646311705,0,7.541665078664751,7.472095366943227,1.0
461.13991556986775,-0.012919136724005575,0.9663001009998193,0.001,6.77630594310572,0.012919136724005575,6.763386806381715,61.57090012330456,37.217901922069395,812,9.882954415634133,50,0.4480649882688672,7.604925628514783,284.2225257582813,0.23197881378098195,0.0,0.0001,0.4480649882688672,7.5467427456150915,0.8620689655172413,0.9701539485469196,0,7.556507299743395,7.489559893084235,1.0
450.8272926449595,-0.014269785543015168,0.9818902953750159,0.001,6.763386806381715,0.014269785543015168,6.7491170208387,60.13477737665463,34.17515062875322,832,10.023100133975767,51,0.45293389157956493,7.615534311269078,261.22316392521503,0.012450471453090847,0.0,0.0001,0.45293389157956493,7.555257196050938,0.2403846153846154,0.9711646703231198,0,7.565300658614734,7.49687481523252,1.0
476.33169554806,-0.012055726733557925,0.9569278139327813,0.001,6.7491170208387,0.012055726733557925,6.737061294105142,63.42258883248731,36.78280810348973,789,9.790302576151756,52,0.44231201218048105,7.623360923145788,281.3989197350683,0.07718932643524974,0.0,0.0001,0.44231201218048105,7.566809608681078,0.38022813688212925,0.9664843775212836,0,7.576391805808579,7.5103766212822505,1.0
467.1755999562546,-0.012779661373850004,0.9664076705352617,0.001,6.737061294105142,0.012779661373850004,6.724281632731292,62.16293532338308,35.91538659640115,805,9.876700498847034,53,0.44554864319684606,7.630614717707981,274.9829846684184,0.05334646396331115,0.0,0.0001,0.44554864319684606,7.572697402992652,0.4968944099378882,0.9676568289866285,0,7.582449551182814,7.51553506667752,1.0
484.3144626910503,-0.012172134514166544,0.9529268937791434,0.001,6.724281632731292,0.012172134514166544,6.712109498217125,64.33204633204633,36.79698962363735,778,9.748298295366615,54,0.441361231149845,7.640098630180457,281.81292520172167,0.2923684356327942,0.0,0.0001,0.441361231149845,7.58431460803766,0.3856041131105398,0.9693116604592259,0,7.593814691057125,7.52821036240231,1.0
483.1941987869906,-0.013303478675480207,0.9529982910461351,0.001,6.712109498217125,0.013303478675480207,6.698806019541645,64.10012836970475,38.950780138669785,780,9.745667851656117,55,0.4396494960833627,7.649952753968687,298.8964701252212,0.005023931840782579,0.0,0.0001,0.4396494960833627,7.594324920203223,0.7692307692307693,0.966693042393795,0,7.603819741663632,7.53822800137256,1.0
504.2568724025086,-0.012951211320356038,0.9381144900497475,0.001,6.698806019541645,0.012951211320356038,6.685854808221289,66.78475935828877,38.68507751405308,749,9.605145476920017,56,0.434531494020025,7.6590249838697675,297.19682161811704,0.12340648404025782,0.0,0.0001,0.434531494020025,7.605503473692214,0.26702269692923897,0.9674909052886792,0,7.614726789628372,7.550562019991663,1.0
495.8025327843453,-0.012343710696158361,0.9454512912755746,0.001,6.685854808221289,0.012343710696158361,6.673511097525131,65.60761154855643,39.21335536079838,763,9.670927433244598,57,0.43676638482435,7.666979267095628,301.8194646276983,0.09005005914400349,0.0,0.0001,0.43676638482435,7.612563620832782,0.655307994757536,0.9679574199640941,0,7.621913437504418,7.557067326869929,1.0
508.28558289599704,-0.012087539222846111,0.9366523478809218,0.001,6.673511097525131,0.012087539222846111,6.6614235583022845,67.14381720430107,38.843247353933265,745,9.584501753119458,58,0.4335279704385195,7.677785849185647,299.3209718755271,0.31010483143431233,0.0,0.0001,0.4335279704385195,7.624847906117196,0.5369127516778524,0.9687164109982043,0,7.634031331970603,7.5700456089894335,1.0
535.3822836394357,-0.012083101857654377,0.9113825150678916,0.001,6.6614235583022845,0.012083101857654377,6.64934045644463,70.590395480226,43.110834932116084,709,9.344393337932745,59,0.4234750910536737,7.686502433869798,332.6691776944666,0.0706130081646359,0.0,0.0001,0.4234750910536737,7.637138011918249,1.4104372355430184,0.9667995549783834,0,7.645866361688567,7.5842821626110135,1.0
564.4105794305278,-0.0113463772636333,0.890434874475182,0.001,6.64934045644463,0.0113463772636333,6.637994079180997,74.26597325408618,43.732052413560524,674,9.141036547195522,60,0.41492320853313336,7.6974168574983315,337.7388640742377,0.08213851110374008,0.0,0.0001,0.41492320853313336,7.651093949282731,1.3353115727002967,0.9659043092978018,0,7.659446297313582,7.599848309291537,1.0
586.5607870278546,-0.01043573909105433,0.8748951963581848,0.001,6.637994079180997,0.01043573909105433,6.6275583400899425,77.10510046367851,43.12744589159091,648,8.992508550344269,61,0.4090841818780058,7.701965222836223,333.4790039413119,0.16018722389511797,0.0,0.0001,0.4090841818780058,7.657577584735203,1.2345679012345678,0.9661537505999118,0,7.6656605049113935,7.607507443538626,1.0
589.6956732463237,-0.011784556449717876,0.8720628458142464,0.001,6.6275583400899425,0.011784556449717876,6.615773783640225,77.4046511627907,44.26567757218706,646,8.962177946315611,62,0.406852610918923,7.712106471877229,342.87633203076706,0.051783902369020904,0.0,0.0001,0.406852610918923,7.668201249034735,1.8575851393188854,0.9647874937039612,0,7.676229712553525,7.618356175792474,1.0
606.7262225793298,-0.012209587883786455,0.8578531692005693,0.001,6.615773783640225,0.012209587883786455,6.603564195756438,79.51114649681529,46.49585492747861,629,8.821052944611838,63,0.4006228251558091,7.7213422053107585,360.54461408682545,0.1133845833758862,0.0,0.0001,0.4006228251558091,7.679463403669725,2.7027027027027026,0.9640887670239542,0,7.687240898164829,7.630701414536995,1.0
626.8892972656447,-0.011017459061910095,0.8468942710091252,0.001,6.603564195756438,0.011017459061910095,6.592546736694528,82.04433497536945,43.73543018864666,610,8.713830538831463,64,0.39697211025281737,7.729373093530119,339.4900290302636,0.2528748428530291,0.0,0.0001,0.39697211025281737,7.688827245728282,2.459016393442623,0.9665388724891858,0,7.696416605709519,7.640890001162119,1.0
622.7574434629316,-0.010957974060787024,0.8439293635744989,0.001,6.592546736694528,0.010957974060787024,6.581588762633741,81.42088091353996,47.67698910297775,614,8.681618402414276,65,0.39458895574377884,7.736396907721271,370.6254420934912,0.1849670927024139,0.0,0.0001,0.39458895574377884,7.696380379603105,3.908794788273615,0.9646956114290283,0,7.703913741113447,7.648676294040422,1.0
648.8929925520553,-0.00984928703336152,0.8287286981775203,0.001,6.581588762633741,0.00984928703336152,6.5717394756003795,84.74237288135593,48.357686376186045,591,8.534819919134955,66,0.3869731553977588,7.742207600515134,376.1644379213359,0.10737584590991635,0.0,0.0001,0.3869731553977588,7.703845875822176,4.060913705583756,0.9614394798882214,0,7.711126237985464,7.657269405282517,1.0
669.9618276691606,-0.011122253918448344,0.81669127528219,0.001,6.5717394756003795,0.011122253918448344,6.560617221681931,87.3409090909091,49.48239997075588,573,8.41123664583553,67,0.3819038775779389,7.752935727064869,385.12356810785883,0.025768370098795994,0.0,0.0001,0.3819038775779389,7.716281868044299,4.18848167539267,0.9627312442570755,0,7.723352737289697,7.670615619073839,1.0
681.5532674977413,-0.010238287778019384,0.8072109298650675,0.001,6.560617221681931,0.010238287778019384,6.550378933903912,88.76156583629893,48.06682866049083,563,8.317800025756979,68,0.37687802171295337,7.759266505686019,374.7382989584929,0.037952122016969375,0.0,0.0001,0.37687802171295337,7.7236352982734555,4.9733570159857905,0.9607011980794304,0,7.730549680975886,7.678669380617498,1.0
684.4576120889901,-0.009172144947551253,0.8134509646413972,0.001,6.550378933903912,0.009172144947551253,6.5412067889563605,89.10338680926917,48.8529753145668,562,8.37816221859552,69,0.3810375830565455,7.763385112088898,380.8290011374887,0.11612580883774895,0.0,0.0001,0.3810375830565455,7.727052817086995,3.3807829181494666,0.9653525206166715,0,7.7340680645721385,7.681630880718521,1.0
659.4451592712115,-0.008165399138447604,0.8234216145206762,0.001,6.5412067889563605,0.008165399138447604,6.533041389817913,85.78865979381443,48.79649523276337,583,8.47391812208774,70,0.3836758573038859,7.770494850931813,380.9797654524463,0.11613278569260237,0.0,0.0001,0.3836758573038859,7.7330503148581125,4.802744425385934,0.9626700492254044,0,7.740227067381096,7.686898838247267,1.0
676.4084362815751,-0.010385869355649113,0.8121402585838888,0.001,6.533041389817913,0.010385869355649113,6.522655520462264,87.86291739894551,49.77621815459159,570,8.359062089432008,71,0.3793130742056786,7.779587551267878,389.2897085206754,0.036913681135226084,0.0,0.0001,0.3793130742056786,7.743643488327467,5.43859649122807,0.9647727961712566,0,7.75062679520254,7.698339402931573,1.0
686.1975248606872,-0.009610284594852025,0.8013624975145014,0.001,6.522655520462264,0.009610284594852025,6.513045235867412,89.0445632798574,51.89722954832416,562,8.25234745442869,72,0.3708857080384253,7.7854793874134005,406.32093017248593,0.0550260671018818,0.0,0.0001,0.3708857080384253,7.750712556391964,6.93950177935943,0.9555403870735362,0,7.757518401556906,7.706203561131495,1.0
686.0235725995857,-0.008514931873066622,0.8142656324081349,0.001,6.513045235867412,0.008514931873066622,6.504530303994345,89.01782531194296,49.55728822229979,562,8.379690952693084,73,0.37978021989836164,7.7883052335988205,387.5279786122774,0.026313748123147986,0.0,0.0001,0.37978021989836164,7.752004151443873,3.9145907473309607,0.9648287830546953,0,7.759021957226919,7.706545259151466,1.0
695.9776001432675,-0.007493417501761357,0.7961908316583824,0.001,6.504530303994345,0.007493417501761357,6.497036886492584,90.20397111913357,52.15178401826706,555,8.19953950600082,74,0.3695618917921175,7.794059289082855,408.52055755349005,0.003027967997621087,0.0,0.0001,0.3695618917921175,7.759876810172682,7.027027027027027,0.958895950565078,0,7.766595689184344,7.7157532579688475,1.0
