Iterations, Omega_mean, Omega_std, Omega_low, Omega_sup, Ret_mean, Ret_std, Rets_low, Rets_sup, Ts_mean, Ts_std, Ts_low, Ts_sup
1.548000000000000000e+03,3.455849597807702622e+00,4.454114650736042402e-01,3.137221430276846856e+00,3.774477765338558388e+00,1.790262876008171133e+03,1.081080360978000812e+02,1.712927045796639959e+03,1.867598706219702308e+03,1.910047265679694988e+02,8.596829279847572280e+00,1.848549253733352487e+02,1.971545277626037489e+02
1.558000000000000000e+03,3.435342317966025405e+00,4.549597101380750130e-01,3.109883747388573205e+00,3.760800888543477605e+00,1.794135796903986147e+03,1.000971975716937123e+02,1.722530575354576058e+03,1.865741018453396237e+03,1.912774237241293918e+02,7.617268768085818209e+00,1.858283579063823652e+02,1.967264895418764183e+02
1.568000000000000000e+03,3.414882364340337428e+00,4.648074600487152597e-01,3.082379137856214868e+00,3.747385590824459989e+00,1.802783837996822285e+03,9.409141370797271975e+01,1.735474895409983446e+03,1.870092780583661124e+03,1.920702304383121373e+02,6.965792432926793509e+00,1.870872027159857964e+02,1.970532581606384781e+02
1.578000000000000000e+03,3.394819892507368486e+00,4.741607682544863311e-01,3.055625712404744565e+00,3.734014072609992407e+00,1.798780451690240170e+03,9.568957678662506794e+01,1.730328252108248989e+03,1.867232651272231351e+03,1.915112738359358957e+02,6.996956029964039203e+00,1.865059530192546333e+02,1.965165946526171581e+02
1.588000000000000000e+03,3.375030409283637844e+00,4.838139275520717542e-01,3.028930775013225940e+00,3.721130043554049749e+00,1.800233780217473395e+03,9.649260845764102612e+01,1.731207126383922287e+03,1.869260434051024504e+03,1.915244185817340679e+02,6.983918465847795076e+00,1.865284242765801537e+02,1.965204128868879820e+02
1.598000000000000000e+03,3.355020384893759200e+00,4.931143674090531781e-01,3.002267616743258927e+00,3.707773153044259473e+00,1.794858089976625706e+03,9.652252173763076826e+01,1.725810037471654368e+03,1.863906142481597044e+03,1.908520861427635111e+02,6.900704818298053489e+00,1.859156192950538014e+02,1.957885529904732209e+02
1.608000000000000000e+03,3.335872674806573457e+00,5.023124722367496853e-01,2.976539978845905043e+00,3.695205370767241870e+00,1.797379681698881541e+03,1.007303868142012249e+02,1.725321503852068872e+03,1.869437859545694209e+03,1.909859260779162753e+02,7.264251230568691042e+00,1.857893937935544955e+02,1.961824583622780551e+02
1.618000000000000000e+03,3.317982636952578446e+00,5.118526941727344903e-01,2.951825277345682785e+00,3.684139996559474106e+00,1.788758902920199489e+03,9.764869034859400188e+01,1.718905237922108427e+03,1.858612567918290551e+03,1.899855909564375906e+02,6.967115364281544210e+00,1.850016168660305311e+02,1.949695650468446502e+02
1.628000000000000000e+03,3.300603830367932368e+00,5.210663558827963726e-01,2.927855414227633180e+00,3.673352246508231556e+00,1.794852440034005440e+03,9.719238761755249811e+01,1.725325194345769887e+03,1.864379685722240993e+03,1.905093421890379659e+02,6.760309102721374863e+00,1.856733083860322040e+02,1.953453759920437278e+02
1.638000000000000000e+03,3.283512257896874509e+00,5.298141904758013609e-01,2.904506017868338397e+00,3.662518497925410621e+00,1.799368053384108862e+03,9.686615037828542540e+01,1.730074183757961919e+03,1.868661923010255805e+03,1.908766967553587506e+02,6.728201603696210675e+00,1.860636312735134936e+02,1.956897622372040075e+02
1.648000000000000000e+03,3.265475088039258900e+00,5.390534603096923671e-01,2.879859472529089803e+00,3.651090703549427996e+00,1.803754118068269236e+03,9.630326879782698768e+01,1.734862909667936947e+03,1.872645326468601525e+03,1.912328914209275013e+02,6.578777579741385217e+00,1.865267174465335529e+02,1.959390653953214496e+02
1.658000000000000000e+03,3.246575153711822814e+00,5.472445471133909889e-01,2.855099987689370789e+00,3.638050319734274840e+00,1.807430768614969111e+03,9.443406770505336567e+01,1.739876706124966404e+03,1.874984831104971818e+03,1.915111693543482545e+02,6.435825477293286134e+00,1.869072571536609928e+02,1.961150815550355162e+02
1.668000000000000000e+03,3.228845364679163943e+00,5.555693183260852486e-01,2.831415016079235958e+00,3.626275713279091928e+00,1.807589017873396642e+03,9.262191045714861559e+01,1.741331294585354499e+03,1.873846741161438786e+03,1.914193436338753145e+02,6.517161721293214249e+00,1.867572469893384550e+02,1.960814402784121739e+02
1.678000000000000000e+03,3.211110868496346971e+00,5.627231953425146926e-01,2.808562944568380626e+00,3.613658792424313315e+00,1.805708545135883469e+03,9.394768227835912455e+01,1.738502421819821166e+03,1.872914668451945772e+03,1.911266053997698862e+02,6.553667301479433327e+00,1.864383942363410256e+02,1.958148165631987467e+02
1.688000000000000000e+03,3.194449523578343442e+00,5.707166945139658942e-01,2.786183394815353598e+00,3.602715652341333286e+00,1.793053712849436124e+03,1.067304171669172064e+02,1.716703371853883027e+03,1.869404053844989221e+03,1.896884196362032640e+02,7.625604211068865546e+00,1.842333910017541427e+02,1.951434482706523852e+02
1.698000000000000000e+03,3.178730901881220650e+00,5.792725835204259877e-01,2.764344258830895740e+00,3.593117544931545559e+00,1.788981164119593359e+03,1.041895343573208379e+02,1.714448461189101181e+03,1.863513867050085537e+03,1.891863230271729037e+02,7.383812128192239754e+00,1.839042620290142338e+02,1.944683840253315736e+02
1.708000000000000000e+03,3.162417861314061440e+00,5.866399856127948453e-01,2.742760896298030993e+00,3.582074826330091888e+00,1.794534370858361854e+03,1.038196862999736965e+02,1.720266241289845993e+03,1.868802500426877714e+03,1.896841512320628169e+02,7.591742800823605641e+00,1.842533455912779345e+02,1.951149568728476993e+02
1.718000000000000000e+03,3.146359564042881196e+00,5.944736456058333784e-01,2.721098736251946093e+00,3.571620391833816299e+00,1.796641590018428815e+03,1.011493877963229266e+02,1.724283676925454301e+03,1.868999503111403328e+03,1.898016605132823997e+02,7.052786198877168289e+00,1.847564011997086197e+02,1.948469198268561797e+02
1.728000000000000000e+03,3.129992059500550816e+00,6.018506746634508797e-01,2.699454023027836325e+00,3.560530095973265308e+00,1.806804407084829563e+03,9.844203191715351409e+01,1.736383219716890380e+03,1.877225594452768746e+03,1.907750756737024176e+02,7.155183630594733835e+00,1.856565656501976775e+02,1.958935856972071576e+02
1.738000000000000000e+03,3.113894808772870615e+00,6.092846687769802871e-01,2.678038813272232144e+00,3.549750804273509086e+00,1.800474227418063720e+03,1.021146145858324275e+02,1.727425832675403171e+03,1.873522622160724268e+03,1.900248073165122946e+02,7.343146537436145316e+00,1.847718367295356359e+02,1.952777779034889534e+02
1.748000000000000000e+03,3.098595497478735084e+00,6.158868218387961724e-01,2.658016606191170972e+00,3.539174388766299195e+00,1.794211630672798492e+03,1.090064565490669537e+02,1.716233109187004402e+03,1.872190152158592582e+03,1.892853217853541423e+02,8.257296955778022252e+00,1.833784073835371942e+02,1.951922361871710905e+02
1.758000000000000000e+03,3.084617069285243041e+00,6.220423048367061947e-01,2.639634810725650205e+00,3.529599327844835877e+00,1.796858565467368408e+03,9.948870812893360949e+01,1.725688631043035912e+03,1.868028499891700903e+03,1.895007111539070763e+02,7.092880827189168791e+00,1.844267698710787045e+02,1.945746524367354482e+02
1.768000000000000000e+03,3.071399981320138028e+00,6.272996557845612609e-01,2.622656840452980642e+00,3.520143122187295415e+00,1.783680429689135508e+03,1.043981490021881768e+02,1.708998492831754675e+03,1.858362366546516341e+03,1.880602175494696553e+02,7.529610032436010236e+00,1.826738590136367861e+02,1.934465760853025245e+02
