Wins,TimestepsStd,RewardStd,ITERATIONS,WeightMean,OmegaBefore,DualReg,NormDeltaVar,ConfortViolation,DeltaOmega,Eta,DualBefore,Omega,NormDeltaOmega,ReturnsStd,WeightMin,Epsilon,LossReg,RewardMean,TimestepsMean,ReturnsMean,Traj,WeightMax,WeightMedian,DualAfter,Primal
0.0,21.962915954162234,1.2329136436505446,28,0.5345067477695009,7.190531359172613,0.0001,0.2745988628091609,0,-0.022795138022623007,12.349110388151392,7.301118365438728,7.16773622114999,0.022795138022623007,160.98654740849855,0.5345067477695009,0.001,0.0,7.109205593027816,34.63756063756064,246.2468233194669,1444,1.0,0.9686213356797861,7.18838569796954,7.203633729383358
0.0,21.979543850905106,1.240560626708538,29,0.5376116734182838,7.16773622114999,0.0001,0.09372083205449475,0,-0.023139520584233075,12.410163764410846,7.31743995705091,7.144596700565757,0.023139520584233075,161.36192571829156,0.5376116734182838,0.001,0.0,7.123560310877786,34.35463917525773,244.72942548594676,1456,1.0,0.9727062375597169,7.203363117668683,7.218762584071208
0.0,22.108215236117832,1.2244872895617935,30,0.5346958334460239,7.144596700565757,0.0001,0.4666216143534526,0,-0.02265465295919622,12.266638268865988,7.335423647656721,7.121942047606561,0.02265465295919622,162.71949246671073,0.5346958334460239,0.001,0.0,7.146913110916711,35.44468085106383,253.31700028099925,1411,1.0,0.9754719973075207,7.225337900373958,7.240382950420109
0.0,22.290695774290448,1.2206490999620305,31,0.532055926914747,7.121942047606561,0.0001,0.04559374388908025,0,-0.023042897196416057,12.229312065205287,7.351569482616328,7.098899150410145,0.023042897196416057,164.37433334245023,0.532055926914747,0.001,0.0,7.164486384252078,35.86585365853659,256.96234189944147,1395,1.0,0.9737863145741522,7.242569405469503,7.257523769766995
0.0,23.65917395929087,1.207970084982734,32,0.527776436150094,7.098899150410145,0.0001,0.09364386709135167,0,-0.021351569960215144,12.114907739740437,7.367930919351397,7.07754758044993,0.021351569960215144,174.83740472639374,0.527776436150094,0.001,0.0,7.185072367582655,36.816642120765835,264.5340571222793,1359,1.0,0.9727103019118555,7.26207041878176,7.276745475410883
0.0,24.07617143662592,1.1910138536098747,33,0.522837209604284,7.07754758044993,0.0001,0.2114623199890288,0,-0.02125077733385794,11.962783611080342,7.384901219185831,7.056296803116072,0.02125077733385794,178.32626326787855,0.522837209604284,0.001,0.0,7.207445177377955,38.06016755521706,274.3144394043643,1314,1.0,0.9724773704665824,7.283005543664668,7.297314546060256
0.0778816199376947,25.01054939079646,1.1796105757180912,34,0.5184141603914935,7.056296803116072,0.0001,0.027215672828406628,0,-0.019519136966111184,11.859965344521108,7.398719854597373,7.036777666149961,0.019519136966111184,185.60663851451636,0.5184141603914935,0.001,0.0,7.224790281229553,38.93686671862822,281.30655431068374,1284,1.0,0.9705390774648572,7.299386517377355,7.3134502889587845
0.0,23.640145914799845,1.2032589083408447,35,0.5224443885340153,7.036777666149961,0.0001,0.0416477096736207,0,-0.02001834867100083,12.061647557974375,7.411624836526458,7.01675931747896,0.02001834867100083,175.61667406975374,0.5224443885340153,0.001,0.0,7.231111893502228,37.54545454545455,271.4961606435276,1332,1.0,0.9689335844974588,7.3076586943432575,7.322205254135982
0.0,23.831223621834408,1.2095709386191218,36,0.5243360853232085,7.01675931747896,0.0001,0.04665382896496207,0,-0.02025103676729678,12.111537844478072,7.427368462922298,6.996508280711663,0.02025103676729678,177.6143223617525,0.5243360853232085,0.001,0.0,7.245405154917885,37.309701492537314,270.32677112773064,1341,1.0,0.9713409693984579,7.322457309447905,7.3371244859799685
0.0,25.19691477822257,1.1749747436811453,37,0.5155741431199152,6.996508280711663,0.0001,0.0833617123045,0,-0.018243379873218224,11.807067415805355,7.441824027633093,6.978264900838445,0.018243379873218224,188.12126453775014,0.5155741431199152,0.001,0.0,7.270149677320781,39.77406523468576,289.16697154419444,1258,1.0,0.9713469929490666,7.344304948227301,7.358243681827464
0.0,26.21568295398919,1.1645153289645498,38,0.5129013470090293,6.978264900838445,0.0001,0.18045884288915984,0,-0.019173404154711804,11.71119677716795,7.457054197619184,6.959091496683733,0.019173404154711804,196.0915189512226,0.5129013470090293,0.001,0.0,7.288686764127689,40.640358014646054,296.21246304915314,1230,1.0,0.9726121609522408,7.361956701084918,7.375669709053433
0.08250825082508251,26.254788291324086,1.1566789095130234,39,0.5072092159380868,6.959091496683733,0.0001,0.06402800951364493,0,-0.01846580725437441,11.639384903438996,7.468910736338307,6.940625689429359,0.01846580725437441,196.74371019241124,0.5072092159380868,0.001,0.0,7.302901482735582,41.285714285714285,301.49219242084996,1212,1.0,0.9666084212317231,7.375511384666832,7.389057982745378
0.0,25.348703638973152,1.1592183169227168,40,0.5103284928595021,6.940625689429359,0.0001,0.15480278764836408,0,-0.019900342703723872,11.656878504037245,7.483326544128462,6.920725346725635,0.019900342703723872,190.19374610880118,0.5103284928595021,0.001,0.0,7.31703703730293,41.29917355371901,302.18156457102987,1211,1.0,0.9728042317311857,7.389834526971865,7.4034210645173735
0.0,26.058471825209285,1.1489372470423864,41,0.5059833564365047,6.920725346725635,0.0001,0.07120972489426775,0,-0.019015078140918185,11.562454966349486,7.498320442580527,6.901710268584717,0.019015078140918185,196.07641782273146,0.5059833564365047,0.001,0.0,7.335176232876435,42.29526226734349,310.2465292695264,1183,1.0,0.9708841800383948,7.407108268114587,7.420475054665525
0.0,26.18005175290426,1.1538476809261544,42,0.5078380572112147,6.901710268584717,0.0001,0.006889056650946191,0,-0.01803288839189765,11.602133010060518,7.510970816556092,6.883677380192819,0.01803288839189765,197.2269956522134,0.5078380572112147,0.001,0.0,7.3466851975972824,42.03195962994113,308.79026103292534,1190,1.0,0.9733584042963793,7.419005612263031,7.4324643649560125
0.0,25.783981799018306,1.1409374073802894,43,0.5017752572990452,6.883677380192819,0.0001,0.04865008306638421,0,-0.01846384673585355,11.485465989171473,7.523009282778579,6.8652135334569655,0.01846384673585355,194.5324365693448,0.5017752572990452,0.001,0.0,7.362450247218591,43.16767502160761,317.81424556000627,1158,1.0,0.9690546923797752,7.433695947207859,7.446885454568197
0.0855431993156544,25.672342348578184,1.147232500391762,44,0.5037374609295104,6.8652135334569655,0.0001,0.09126194206291327,0,-0.017179599742471297,11.53743493321199,7.535042443666881,6.848033933714494,0.017179599742471297,193.9886866945756,0.5037374609295104,0.001,0.0,7.372969422991404,42.763698630136986,315.2901514925298,1169,1.0,0.9709625974314616,7.44471666220495,7.45802626858402
0.0,25.931562176790788,1.1307760890611558,45,0.5001751048459283,6.848033933714494,0.0001,0.39944550811079316,0,-0.0183948423951259,11.387622894013306,7.549612588653452,6.829639091319368,0.0183948423951259,196.3824663429484,0.5001751048459283,0.001,0.0,7.392428284948224,44.260407440212575,327.1856640571986,1130,1.0,0.973618507090391,7.462805541166857,7.4757708364121775
0.0,26.075786383121972,1.1398217957602474,46,0.5011440394594754,6.829639091319368,0.0001,0.3337451692696524,0,-0.017577847848081696,11.464860452643943,7.560850666072261,6.812061243471287,0.017577847848081696,197.64848476734846,0.5011440394594754,0.001,0.0,7.401308966516817,43.730533683289586,323.6664160460965,1144,1.0,0.9721846881093513,7.472415119969976,7.485557144083063
0.0,27.62039874065539,1.112433118356302,47,0.4927613110592145,6.812061243471287,0.0001,0.2714769860521612,0,-0.01712161674068735,11.217184303976879,7.576608281132563,6.794939626730599,0.01712161674068735,209.97536894950065,0.4927613110592145,0.001,0.0,7.424854180937363,46.1578947368421,342.7209673302731,1084,1.0,0.9712655866935234,7.49370106477532,7.506281472176784
0.0,27.250100720675714,1.1265386958755947,48,0.49562838056726904,6.794939626730599,0.0001,0.027260515616462287,0,-0.01883244556790764,11.338709527664324,7.588216242395614,6.776107181162692,0.01883244556790764,207.45317457328608,0.49562838056726904,0.001,0.0,7.43294674655603,45.088447653429604,335.1446380923054,1109,1.0,0.9708338316391758,7.502927465848782,7.5157817615008815
0.0,27.292433240222547,1.1224420318434345,49,0.4937653561370226,6.776107181162692,0.0001,0.007155004882804184,0,-0.01699384423087924,11.301411588918473,7.596177030110243,6.759113336931812,0.01699384423087924,207.80475743873328,0.4937653561370226,0.001,0.0,7.441928415036703,45.56244302643574,339.0762448426028,1098,1.0,0.9700950502096557,7.5115698901129475,7.524339724437438
0.0,26.32052822849538,1.1199052071733446,50,0.4938575403253545,6.759113336931812,0.0001,0.08628367842374007,0,-0.01688370919600235,11.274393990701588,7.610309831031826,6.74222962773581,0.01688370919600235,200.8819401587903,0.4938575403253545,0.001,0.0,7.457068876422263,45.890625,342.20624701817115,1089,1.0,0.9730213279762435,7.52648413457221,7.539193570949276
0.0,25.958449284361862,1.1295670109246512,51,0.49473231027836456,6.74222962773581,0.0001,0.007067518960673008,0,-0.017041610761903137,11.355960525439093,7.622013816576049,6.725188016973907,0.017041610761903137,198.3754826380687,0.49473231027836456,0.001,0.0,7.466520744619129,45.23800904977376,337.770088447404,1106,1.0,0.9709502938108326,7.536706653121041,7.549600109029634
0.0,26.951346264249143,1.1236812416660245,52,0.49274995971754204,6.725188016973907,0.0001,0.04634994090081854,0,-0.01698814810422178,11.30141845955194,7.633336300101956,6.708199868869685,0.01698814810422178,206.33473702305804,0.49274995971754204,0.001,0.0,7.479474380563096,45.90633608815427,343.35974148962833,1090,1.0,0.97127468291466,7.549169103315735,7.56193955420881
0.0,27.75250457104031,1.1111465599142794,53,0.488522928617519,6.708199868869685,0.0001,0.03201940783654226,0,-0.015312972510608702,11.186060687936495,7.645204690660047,6.692886896359076,0.015312972510608702,212.62717284276073,0.488522928617519,0.001,0.0,7.495002122891968,47.10273327049953,353.0357821131979,1062,1.0,0.9705989968219615,7.563658250821561,7.576168655137872
0.0,26.891928113914283,1.1079510375067403,54,0.4879919587806863,6.692886896359076,0.0001,0.24945347605519747,0,-0.016638466423232856,11.15540714721062,7.656297858361151,6.6762484299358436,0.016638466423232856,206.30946277077317,0.4879919587806863,0.001,0.0,7.50697166508782,47.49239543726236,356.51777474492815,1053,1.0,0.9724595056923991,7.575358177757967,7.587800084380772
0.0,26.23834732439609,1.1125806551332214,55,0.48788882135921996,6.6762484299358436,0.0001,0.006782797838231318,0,-0.017619776836500733,11.193433862295773,7.666756917423207,6.658628653099343,0.017619776836500733,201.71042630536033,0.48788882135921996,0.001,0.0,7.516419399454959,47.24007561436673,355.08181671906095,1059,1.0,0.9708229515144862,7.585168339908891,7.597695251867675
0.0,27.209338983976057,1.1035772930182748,56,0.48502952229479135,6.658628653099343,0.0001,0.32695205641937963,0,-0.017670092940536897,11.108651683631972,7.680613294220753,6.640958560158806,0.017670092940536897,209.66301533807015,0.48502952229479135,0.001,0.0,7.532980367940525,48.208293153326906,363.1533672181453,1038,1.0,0.9713685159980039,7.6009784712661705,7.6133163948183
0.0,27.21236058370204,1.094564580051559,57,0.4826938935553193,6.640958560158806,0.0001,0.10529727080671154,0,-0.016878241142821437,11.024114354629402,7.692911158068623,6.6240803190159845,0.016878241142821437,210.00564757463442,0.4826938935553193,0.001,0.0,7.547912389912669,49.14945919370698,370.97164250901847,1018,1.0,0.972892218971388,7.615163126786735,7.6273137696564115
0.0,28.175089495363764,1.0923208885450062,58,0.48166137887291854,6.6240803190159845,0.0001,0.2042207966062323,0,-0.015524900861814572,11.002045099617254,7.702450334838566,6.60855541815417,0.015524900861814572,217.49567716578738,0.48166137887291854,0.001,0.0,7.558071182513405,49.45049504950495,373.7324459750891,1011,1.0,0.972950897235485,7.625131624417808,7.637233647493051
0.0,29.501712160621516,1.0779840217058574,59,0.476468881741116,6.60855541815417,0.0001,0.03586232133825318,0,-0.016278914757873686,10.869659418290155,7.71479945317981,6.592276503396296,0.016278914757873686,228.20550169245234,0.476468881741116,0.001,0.0,7.57430510571227,51.0,386.28749991117724,981,1.0,0.9718463517921379,7.640193715579953,7.652007594493537
0.0,29.15559158215061,1.0845836432263707,60,0.4766905639313438,6.592276503396296,0.0001,0.0871214812512538,0,-0.01664303046032689,10.924748024712532,7.727762015986331,6.575633472935969,0.01664303046032689,225.95471977091054,0.4766905639313438,0.001,0.0,7.58584769581053,50.55566801619433,383.50345562476133,989,1.0,0.970062724976945,7.652250856227395,7.664185830112629
0.20491803278688525,30.430162482176303,1.0778904024109208,61,0.4761631186393017,6.575633472935969,0.0001,0.01828019100986915,0,-0.015460951954577418,10.862549899579745,7.737108533878096,6.560172520981392,0.015460951954577418,236.12734968878155,0.4761631186393017,0.001,0.0,7.597006654047477,51.25435897435897,389.3840393221918,976,1.0,0.9737355086874528,7.662860199959468,7.6746572758490625
0.0,29.988058389287612,1.0727801168259776,62,0.4737683547939808,6.560172520981392,0.0001,0.029150859661778016,0,-0.014662352411343171,10.81541500543159,7.745695642098788,6.545510168570049,0.014662352411343171,232.8163806615809,0.4737683547939808,0.001,0.0,7.60682177975922,52.02081165452653,395.71611912893104,962,1.0,0.9726802978627511,7.672259034899318,7.683954041428371
0.0,29.398402351762233,1.069323450889663,63,0.4703877676112282,6.545510168570049,0.0001,0.22677005509937045,0,-0.015139953164553965,10.780154742413448,7.7564506264284585,6.530370215405495,0.015139953164553965,228.63517474624433,0.4703877676112282,0.001,0.0,7.618763165265057,52.47268907563025,399.7761918624194,953,1.0,0.9689532236542004,7.683905811434799,7.695524887620119
0.21097046413502107,29.32581226341822,1.066738500920653,64,0.4702304617230882,6.530370215405495,0.0001,0.039984877068634385,0,-0.014667795564102803,10.753356460031918,7.767500072085815,6.515702419841392,0.014667795564102803,228.39336899862533,0.4702304617230882,0.001,0.0,7.630687249553067,52.77507919746568,402.7119264307828,948,1.0,0.9712065393288954,7.695607583429496,7.70716849020631
0.0,30.374966137994917,1.0447023184540976,65,0.4634236584584083,6.515702419841392,0.0001,0.14492652675747295,0,-0.015003547885603652,10.551412644905776,7.77803629958679,6.500698871955788,0.015003547885603652,236.7555428595587,0.4634236584584083,0.001,0.0,7.646750845422824,55.33997785160576,423.17719467793637,904,1.0,0.971516374887823,7.709899082159241,7.721029718012448
0.0,30.181811670703343,1.0619233300262176,66,0.46819798521185946,6.500698871955788,0.0001,0.00583348211994982,0,-0.014635826896381765,10.705202199040698,7.786347574597791,6.486063045059407,0.014635826896381765,235.58357790588295,0.46819798521185946,0.001,0.0,7.650917120515652,53.52518756698821,409.50250298093187,934,1.0,0.9719220796443728,7.715431523857694,7.726889077585551
0.22197558268590456,31.384972794061024,1.044508476533002,67,0.46341782555160993,6.486063045059407,0.0001,0.06911620377912173,0,-0.014380255264663688,10.545560184163413,7.795927187577534,6.471682789794743,0.014380255264663688,245.3702076227298,0.46341782555160993,0.001,0.0,7.6648082274185985,55.51222222222222,425.4895044353181,901,1.0,0.9735658016432905,7.727923509257345,7.739041695563999
0.22988505747126436,32.37916842993689,1.0275753755333794,68,0.4562567461370969,6.471682789794743,0.0001,0.023956025048633804,0,-0.011892838949240314,10.38904447896848,7.803065756513854,6.459789950845503,0.011892838949240314,253.21852653732245,0.4562567461370969,0.001,0.0,7.676171950232724,57.52359033371692,441.56522157795723,870,1.0,0.9698975105943989,7.737932328899038,7.748722787923833
0.11312217194570137,32.69400453264683,1.0376172979457172,69,0.4604290101760112,6.459789950845503,0.0001,0.044820603103094096,0,-0.013385543955317658,10.47686892674433,7.813739644183608,6.446404406890185,0.013385543955317658,256.18664951535703,0.4604290101760112,0.001,0.0,7.684644577903318,56.56625141562854,434.6907763427791,884,1.0,0.9735956150364701,7.747187715050985,7.758163186102036
0.1152073732718894,33.203689650883405,1.0296009089778493,70,0.4565484940729061,6.446404406890185,0.0001,0.007847510914862181,0,-0.01300236512229791,10.39962649633022,7.8248616320569475,6.433402041767887,0.01300236512229791,260.549004851831,0.4565484940729061,0.001,0.0,7.698022410730844,57.65282583621684,443.8172689328957,868,1.0,0.9718329158544255,7.759911319035622,7.770723737133564
0.22446689113355783,32.845695489021935,1.0429708201039394,71,0.45930121359528225,6.433402041767887,0.0001,0.00770539117266647,0,-0.013019133049559706,10.521863423340584,7.830107290275545,6.420382908718327,0.013019133049559706,257.83749556223745,0.45930121359528225,0.001,0.0,7.699934181626764,56.15955056179775,432.42630041870876,891,1.0,0.9696310909459477,7.762883978797494,7.773947729413807
0.1141552511415525,32.686161155786415,1.036154167113962,72,0.45784921542882656,6.420382908718327,0.0001,0.047469524210017155,0,-0.01244333144177645,10.456097751739605,7.839566572595833,6.407939577276551,0.01244333144177645,256.90192917049956,0.45784921542882656,0.001,0.0,7.711217000078432,57.139428571428574,440.6152562658597,876,1.0,0.9720007091592061,7.773612451945141,7.784543432171171
0.33975084937712347,33.97088891762914,1.040399856972264,73,0.4564965864017166,6.407939577276551,0.0001,0.07773576891592332,0,-0.01367896701450455,10.49272619814252,7.848600018986761,6.394260610262046,0.01367896701450455,267.37953528806054,0.4564965864017166,0.001,0.0,7.71928780001915,56.62471655328798,437.09824244556495,883,1.0,0.9673461037102329,7.782011754022113,7.793018846502479
0.11494252873563218,33.18522449638329,1.034529024816819,74,0.455627967875846,6.394260610262046,0.0001,0.12795180998727687,0,-0.012095121148872678,10.43723643552653,7.855311280748258,6.382165489113174,0.012095121148872678,261.331350637408,0.455627967875846,0.001,0.0,7.7275048719476205,57.53509781357883,444.59840116318156,870,1.0,0.9700389999148485,7.789754400045512,7.800646142184885
