ConfortViolation,Wins,RewardStd,NormDeltaOmega,OmegaBefore,ReturnsStd,TimestepsMean,RewardMean,NormDeltaVar,ITERATIONS,DeltaOmega,Traj,TimestepsStd,Omega,ReturnsMean
0,0.0,1.2868609191473308,0.0037162142990250224,0.32850716929664603,252.8644988619313,58.864,9.763310085546273,0.03460887932610301,217,0.0037162142990250224,250,25.305286088088394,0.33222338359567105,574.7074848755958
0,0.0,1.2844703155824029,0.0038143678479529153,0.33222338359567105,249.63292056705794,59.088,9.763499917677882,0.03532749127569637,218,0.0038143678479529153,250,24.97935659699825,0.33603775144362397,576.9056831357507
0,0.8,1.2546833520457112,0.0017998561055769247,0.33603775144362397,323.3099428096385,61.512,9.773569810763664,0.03708827618380233,219,0.0017998561055769247,250,32.31213171550277,0.3378376075492009,601.1918261996946
0,0.0,1.3041492827196692,0.0024204793422089033,0.3378376075492009,242.59835536464405,57.256,9.75608343154661,0.03768575485274727,220,0.0024204793422089033,250,24.27736526067028,0.3402580868914098,558.5943129566326
0,0.8,1.2988596032852513,0.001230251258100612,0.3402580868914098,278.81396948516795,57.272,9.757381199914327,0.03823453751332072,221,0.001230251258100612,250,27.847693189921497,0.3414883381495104,558.8247360814934
0,0.0,1.245447204050474,0.0010793128511056849,0.3414883381495104,304.63891641952085,62.968,9.777484252468781,0.03850178969450067,222,0.0010793128511056849,250,30.48486470365253,0.3425676510006161,615.6686284094543
0,0.8,1.2695075971876542,0.0008982533612962307,0.3425676510006161,306.13261385051806,60.04,9.768208208048177,0.04034456370332587,223,-0.0008982533612962307,250,30.58794533799222,0.34166939763931986,586.4832208112125
0,0.8,1.270330036145002,0.0004042235143062456,0.34166939763931986,289.9891143684003,59.96,9.767895221730427,0.0422479080109179,224,0.0004042235143062456,250,28.966573839513707,0.3420736211536261,585.6829974949563
0,1.6,1.1864951795322658,0.00039987262712937177,0.3420736211536261,356.38971144590005,68.448,9.796732092270153,0.05219234699058386,225,0.00039987262712937177,250,35.59425931242284,0.3424734937807555,670.5667182517074
0,0.0,1.2513484951739628,0.00029527496669051745,0.3424734937807555,289.9740007269525,62.352,9.774345690623852,0.05086392474406449,226,0.00029527496669051745,250,29.019512332222263,0.342768768747446,609.4500025017784
0,0.8,1.2519005186379073,0.0015852516180158704,0.342768768747446,300.9791739605288,61.792,9.77437397675359,0.050234963705242885,227,-0.0015852516180158704,250,30.072524603032583,0.3411835171294301,603.9781167715578
0,0.8,1.2261265590845212,0.00026422177747414954,0.3411835171294301,325.0729119167767,64.496,9.783186452301054,0.05484839797885726,228,-0.00026422177747414954,250,32.498030463398855,0.340919295351956,630.9763934276087
0,0.0,1.2349694741060242,0.0011670514504144025,0.340919295351956,322.66717475169526,64.064,9.780149343666597,0.05620515124793535,229,0.0011670514504144025,250,32.291855072138546,0.3420863468023704,626.555487552657
0,0.8,1.2495843201617527,0.0009094345514215063,0.3420863468023704,325.5088632780704,62.032,9.775893292235512,0.05577932854212585,230,-0.0009094345514215063,250,32.528125922038605,0.34117691225094887,606.4182127039533
0,0.0,1.300911070786683,0.0012780340301754567,0.34117691225094887,283.02630783618235,57.544,9.756680165788758,0.056716921561658355,231,-0.0012780340301754567,250,28.324266345308928,0.3398988782207734,561.4384034601483
0,0.0,1.2580992377996256,0.0005334859852574869,0.3398988782207734,315.74534802692364,61.656,9.771926300099318,0.0571081879887972,232,-0.0005334859852574869,250,31.597494584222968,0.33936539223551593,602.4978879589236
0,0.0,1.2341865007620154,0.0013173688499549252,0.33936539223551593,316.51576340167986,64.152,9.78060173392494,0.05633044245452689,233,-0.0013173688499549252,250,31.674609642424958,0.338048023385561,627.4451624347527
0,0.0,1.2479561890700963,0.002619676103643498,0.338048023385561,309.826932396688,62.704,9.776470718922837,0.0548788996442419,234,-0.002619676103643498,250,31.006328128303096,0.3354283472819175,613.0238199593376
0,0.8,1.30261312414095,0.003998742353664708,0.3354283472819175,275.4083914751775,56.928,9.75591979588341,0.05478593720058144,235,-0.003998742353664708,250,27.512666464739475,0.3314296049282528,555.3850021400509
0,0.8,1.2674943741205071,0.0031012400265544304,0.3314296049282528,295.723850827565,60.248,9.769896765473023,0.05561325634909892,236,-0.0031012400265544304,250,29.54147078261338,0.32832836490169837,588.6167403262186
0,0.0,1.31156685216605,0.0023302043458356403,0.32832836490169837,260.47259289036975,56.592,9.753667902087606,0.05440226884888571,237,-0.0023302043458356403,250,26.065485531637425,0.3259981605558627,551.9795739149419
0,0.8,1.2536194945574781,0.002689636099829029,0.3259981605558627,341.43942228100184,61.632,9.775011177246002,0.05605637451402651,238,-0.002689636099829029,250,34.12296259119363,0.3233085244560337,602.4534888760255
0,0.8,1.2629950438585158,0.0019276798027841324,0.3233085244560337,335.9054534709201,60.696,9.772224130426588,0.053472608226887694,239,-0.0019276798027841324,250,33.57266125882784,0.32138084465324956,593.1349158203723
0,0.0,1.2695089331200298,0.0029485180865397864,0.32138084465324956,278.87177826578676,60.544,9.770353345501183,0.05032038422596806,240,-0.0029485180865397864,250,27.90483943691488,0.3184323265667098,591.5362729500237
0,0.0,1.2886982432930185,0.00354187813026563,0.3184323265667098,260.1173249175208,58.696,9.762764392693521,0.048746602929395075,241,-0.00354187813026563,250,26.02836114702576,0.31489044843644415,573.035218793539
0,0.0,1.2831354470792034,0.0018398880669812656,0.31489044843644415,257.69865976414127,59.224,9.765368277262759,0.05074711597729921,242,-0.0018398880669812656,250,25.786155665395338,0.3130505603694629,578.3441708526095
0,0.0,1.3082851229970656,0.0010842138758359043,0.3130505603694629,260.54799341798093,56.904,9.756670279998547,0.0512966484902099,243,-0.0010842138758359043,250,26.071416992561034,0.311966346493627,555.1935656130374
0,0.0,1.250821083512043,0.0018885574906336577,0.311966346493627,286.4422911618995,62.432,9.777331312483206,0.050729719269490485,244,-0.0018885574906336577,250,28.663101297661424,0.3100777890029933,610.4183485009515
0,0.0,1.275165622754235,0.0010372819513347897,0.3100777890029933,306.24184575703384,60.0,9.768370602176024,0.046986667390322756,245,-0.0010372819513347897,250,30.644542744182036,0.30904050705165853,586.1022361305614
0,0.0,1.3116770345983644,0.0014065479382228685,0.30904050705165853,255.28574867569804,56.6,9.755070382229006,0.045086366276847714,246,0.0014065479382228685,250,25.545880294090473,0.3104470549898814,552.1369836341618
0,0.0,1.3026353124283037,0.0009179023859979818,0.3104470549898814,258.9547930790797,57.416,9.759313052430363,0.04416860551684298,247,0.0009179023859979818,250,25.912524848034398,0.3113649573758794,560.3407182183415
0,0.8,1.2429530230184593,0.0001806623121925477,0.3113649573758794,337.7032284749896,62.744,9.780206642724075,0.047732796620770235,248,-0.0001806623121925477,250,33.747273430604736,0.31118429506368683,613.6492855910794
0,1.6,1.2452422042913878,0.0007674622345301141,0.31118429506368683,304.00143184973416,62.0,9.779549906674474,0.04792180843174672,249,-0.0007674622345301141,250,30.33176552724882,0.3104168328291567,606.3320942138175
0,0.0,1.310268922087387,0.003335281059582973,0.3104168328291567,275.6119646839575,56.728,9.755597354091243,0.04537050372748221,250,-0.003335281059582973,250,27.576910922001396,0.30708155176957375,553.4155267028881
0,0.0,1.2793487299890598,0.0024602326743894953,0.30708155176957375,307.8304327770076,59.6,9.76797969541319,0.04431012188544423,251,-0.0024602326743894953,250,30.801298673919582,0.30462131909518425,582.1715898466261
0,0.8,1.311274191759046,0.002358885932937982,0.30462131909518425,261.3374274720093,56.184,9.755380353722773,0.044010842243069635,252,-0.002358885932937982,250,26.09042245729264,0.30226243316224627,548.0962897935602
0,1.6,1.282093885947429,0.002217073828012228,0.30226243316224627,301.47914624985003,58.384,9.766409202972522,0.04312104767032758,253,-0.002217073828012228,250,30.06227775801428,0.30004535933423404,570.2020349063478
0,0.0,1.2986560396534073,0.0016646540146124655,0.30004535933423404,265.108135178076,57.784,9.760308572074154,0.044662569577419695,254,-0.0016646540146124655,250,26.52382596836286,0.2983807053196216,563.989670528733
0,0.0,1.3173975706717609,0.002422292688556593,0.2983807053196216,242.80480056280786,56.104,9.754308258277526,0.04022812202285252,255,-0.002422292688556593,250,24.297760884493037,0.295958412631065,547.2557105224024
0,0.0,1.2986797342928353,0.0030313388197119595,0.295958412631065,248.08053120875516,57.792,9.760955053028152,0.0377780188022878,256,-0.0030313388197119595,250,24.822665771427534,0.292927073811353,564.105114424603
0,0.0,1.289193933259323,0.0007965528794381393,0.292927073811353,303.64993155018425,58.672,9.764709983106863,0.03728202159885274,257,0.0007965528794381393,250,30.380987739044958,0.29372362669079116,572.915064128846
0,0.0,1.2907071121793083,0.00034521783424840136,0.29372362669079116,276.48490109130637,58.528,9.763988144440265,0.03828852323298585,258,-0.00034521783424840136,250,27.66443955694747,0.29337840885654276,571.4666981177999
0,0.0,1.2782955580196007,0.0016979911328531272,0.29337840885654276,264.5936912598878,59.712,9.769115024090677,0.03935998189553158,259,-0.0016979911328531272,250,26.47075850821053,0.29168041772368963,583.3333963185025
0,0.0,1.3085757193106604,0.00045579098379033844,0.29168041772368963,278.9149658554684,56.888,9.757519410493462,0.04149689590186319,260,-0.00045579098379033844,250,27.909916803888898,0.2912246267398993,555.0857642241521
0,0.8,1.3093744988777036,0.0017752213796526917,0.2912246267398993,261.2308335190242,56.368,9.757330571936826,0.04379905693766212,261,0.0017752213796526917,250,26.077587618489563,0.292999848119552,550.001209678935
0,0.0,1.2878295674823705,0.0017963960574173266,0.292999848119552,272.1613715321207,58.8,9.765354451513126,0.04837050942300235,262,0.0017963960574173266,250,27.234096276542758,0.2947962441769693,574.2028417489718
0,0.0,1.3121050655910198,0.002749278065037941,0.2947962441769693,250.02125954796986,56.568,9.755937439828383,0.05172643954863488,263,0.002749278065037941,250,25.018820435823905,0.29754552224200725,551.8738690962118
0,0.8,1.327145565506832,0.001929238136988476,0.29754552224200725,238.37240504530405,54.808,9.749964323174046,0.0509519715913884,264,0.001929238136988476,250,23.785607749225164,0.29947476037899573,534.3760446245233
0,1.6,1.2662027142464993,0.00022335170847009866,0.29947476037899573,330.38252302523455,59.904,9.771915413170877,0.05104295199719702,265,-0.00022335170847009866,250,32.976943217951536,0.29925140867052563,585.3768209105881
0,0.0,1.3269856546947596,0.0012152975338269312,0.29925140867052563,261.1881588000914,55.264,9.749975879362648,0.04990465305307596,266,-0.0012152975338269312,250,26.136914584548805,0.2980361111366987,538.8226669970975
0,0.0,1.2685696687692658,0.00037329377712408407,0.2980361111366987,301.3023119456067,60.656,9.772001358860182,0.051235032158105015,267,-0.00037329377712408407,250,30.146868228723193,0.2976628173595746,592.7305144230232
0,0.0,1.3576495080705708,0.001090188441332296,0.2976628173595746,205.82272764956616,52.712,9.738466895253822,0.04767187153773801,268,0.001090188441332296,250,20.5974041082851,0.2987530058009069,513.3340669826194
0,0.0,1.2931180989863382,0.0012223908826443641,0.2987530058009069,241.80746842600627,58.296,9.76245068078853,0.04606814549008029,269,0.0012223908826443641,250,24.1928994541787,0.2999753966835513,569.1118248872482
0,0.0,1.3162725515563798,0.0010988523822331175,0.2999753966835513,219.43510114336544,56.2,9.754352188220134,0.0417582344943234,270,0.0010988523822331175,250,21.95814199790137,0.3010742490657844,548.1945929779715
0,0.0,1.3267553090770943,0.0023151711490819737,0.3010742490657844,271.5625254454578,55.28,9.7497499583101,0.04230197089922369,271,0.0023151711490819737,250,27.172515525802908,0.30338942021486637,538.9661776953823
0,0.0,1.3088171369398516,0.0023192741452879306,0.30338942021486637,235.3415922163103,56.856,9.756479587186536,0.040853624512439256,272,0.0023192741452879306,250,23.548657371493604,0.3057086943601543,554.7144034090777
0,1.6,1.226204063090161,0.0037446865789425576,0.3057086943601543,349.2166406202682,64.0,9.785638338892731,0.0459578416215935,273,0.0037446865789425576,250,34.870962131836855,0.30945338093909686,626.2808536891348
0,0.8,1.2711362967207387,0.006468248387051845,0.30945338093909686,299.0505842560246,59.904,9.769472064987184,0.04753257576772749,274,0.006468248387051845,250,29.873178337766472,0.3159216293261487,585.2304545809923
0,0.8,1.2644155669284463,0.0025171522580350048,0.3159216293261487,291.4287598924082,60.56,9.772047704315804,0.051054264560462796,275,0.0025171522580350048,250,29.109558567590817,0.3184387815841837,591.7952089733652
0,0.8,1.2902970585769955,0.002878217769397118,0.3184387815841837,320.9683806041318,58.072,9.761560451231025,0.05263848412878461,276,0.002878217769397118,250,32.07221252112177,0.3213169993535808,566.8733385238883
0,1.6,1.2129941712359258,0.0013719658475881968,0.3213169993535808,365.0045193869245,65.424,9.789065631116902,0.0559434311165204,277,0.0013719658475881968,250,36.454742133225956,0.322688965201169,640.439829850192
0,0.0,1.255907292714164,8.563588899973551e-05,0.322688965201169,300.10417954473394,61.896,9.774378043293616,0.055373545044398995,278,-8.563588899973551e-05,250,30.029272119050773,0.3226033293121693,604.9949033677017
0,0.0,1.262949300061154,0.0011557334823223409,0.3226033293121693,268.076197106999,61.184,9.771512421126976,0.05512433094848871,279,0.0011557334823223409,250,26.830544981419965,0.3237590627944916,597.8602159742328
0,0.0,1.2883909273939165,0.0009932848855403464,0.3237590627944916,257.4342610294509,58.72,9.762338832578775,0.05198290380489594,280,-0.0009932848855403464,250,25.763415922582936,0.3227657779089513,573.2445362490257
0,0.8,1.2434535837841953,0.003664604494848678,0.3227657779089513,334.95197357295984,62.672,9.778341054444127,0.05532471551943402,281,-0.003664604494848678,250,33.47614697064164,0.3191011734141026,612.8281905641225
0,0.0,1.2735538815917449,0.004734323617932523,0.3191011734141026,277.75102844603765,60.144,9.768092781536312,0.05629373305985603,282,-0.004734323617932523,250,27.793439225831694,0.3143668497961701,587.4921722527199
0,2.4,1.2303377538611335,0.006496103126545305,0.3143668497961701,348.59956235507286,63.032,9.783437308691346,0.061145913359434305,283,-0.006496103126545305,250,34.766866065263926,0.3078707466696248,616.6696204414329
0,0.8,1.2490691703863486,0.005897507254172374,0.3078707466696248,311.0763727432214,62.104,9.777188324573915,0.06145509281320694,284,-0.005897507254172374,250,31.09130399323901,0.3019732394154524,607.2025037093383
0,0.8,1.286031120402252,0.005239658654455859,0.3019732394154524,329.7329447293726,58.488,9.764917552529381,0.060305083570027784,285,-0.005239658654455859,250,32.94956533855948,0.29673358076099654,571.1304978123384
0,0.0,1.3319290151994017,0.003378165255655652,0.29673358076099654,248.3112743356823,54.84,9.747948736606737,0.059862922833704854,286,-0.003378165255655652,250,24.84814681218702,0.2933554155053409,534.5775087155134
0,0.8,1.2470835280980674,1.6965746499564283e-05,0.2933554155053409,346.5945444848487,62.328,9.779923561493845,0.05719993208362819,287,-1.6965746499564283e-05,250,34.63288056168589,0.2933384497588413,609.5630757407883
0,0.0,1.298006284032969,0.0024576602264363423,0.2933384497588413,286.5135325985609,57.848,9.760957902175257,0.058563823853882944,288,0.0024576602264363423,250,28.668604709681983,0.29579610998527767,564.6518927250344
0,0.0,1.3054016303418752,0.0012919687368954658,0.29579610998527767,301.23206320475066,57.176,9.75882479852841,0.053665110341943725,289,0.0012919687368954658,250,30.14075354067977,0.29708807872217313,557.9705666806605
0,0.8,1.246885698036272,0.004519208756953275,0.29708807872217313,323.5486236189756,62.344,9.779364807990964,0.054139811928037324,290,0.004519208756953275,250,32.328094035992905,0.3016072874791264,609.6847195893887
0,1.6,1.280993791931295,0.0036407075447932313,0.3016072874791264,337.0966612532526,58.488,9.766880569725618,0.0545324674264095,291,0.0036407075447932313,250,33.643689690638865,0.30524799502391964,571.2453107621118
0,0.0,1.2608939534944144,0.004714193859600702,0.30524799502391964,336.6809415984586,61.408,9.77366298421093,0.05159878828595743,292,0.004714193859600702,250,33.689427659133656,0.30996218888352034,600.1810965344248
0,0.0,1.2743834455087473,0.005501617335197773,0.30996218888352034,284.76140401959384,60.064,9.768276914940484,0.05472499875747748,293,0.005501617335197773,250,28.495261079695343,0.3154638062187181,586.7217846189853
0,1.6,1.2501962862880167,0.005128807647210798,0.3154638062187181,332.3774313365606,61.488,9.776720955088255,0.058589157685137776,294,0.005128807647210798,250,33.167602506060035,0.3205926138659289,601.1510180864666
0,0.0,1.2575266830678757,0.0022367327218393296,0.3205926138659289,339.6245409478121,61.736,9.773885118711037,0.05833394184145617,295,0.0022367327218393296,250,33.98308850001718,0.32282934658776824,603.4005716887447
0,0.0,1.295376978495979,0.004474929811950079,0.32282934658776824,262.3550625311839,58.064,9.760117330241446,0.05679670245356549,296,0.004474929811950079,250,26.25193143370598,0.3273042763997183,566.7114526631393
0,0.8,1.188489196942284,0.001882419247159428,0.3273042763997183,370.8083688267314,68.784,9.797234525195183,0.05905686005062758,297,0.001882419247159428,250,37.069574370364705,0.32918669564687775,673.8929795810254
0,2.4,1.223701805054475,0.003691652903962117,0.32918669564687775,345.9516519946931,63.72,9.785081914412421,0.059620522080802,298,0.003691652903962117,250,34.492573113642884,0.33287834855083986,623.5054195863595
0,0.8,1.2639187485293921,0.004185979226942027,0.33287834855083986,311.43443954723796,60.584,9.770075144163824,0.05989180408382464,299,0.004185979226942027,250,31.118916176499464,0.3370643277777819,591.910232534021
0,0.8,1.1554680184747579,0.001225910167382216,0.3370643277777819,451.2441500619072,72.872,9.807325592582075,0.07261294620993218,300,-0.001225910167382216,250,45.124179948227315,0.3358384176103997,714.6794305826412
0,0.0,1.2558335990203302,0.0017167541900572347,0.3358384176103997,336.79732353637183,61.88,9.772220395636511,0.07788696364311797,301,-0.0017167541900572347,250,33.70782698424804,0.33412166342034244,604.7049980819872
0,1.6,1.229439010561449,0.0047820872770300005,0.33412166342034244,366.4115114359081,63.624,9.782200775175259,0.0707814884647485,302,-0.0047820872770300005,250,36.58866797247476,0.32933957614331244,622.3827421197507
0,0.0,1.2130291288102444,0.005290101524239754,0.32933957614331244,339.8635469740759,66.48,9.788166793004466,0.07202001110133284,303,-0.005290101524239754,250,34.00955159951393,0.3240494746190727,650.7173283989368
0,0.0,1.2489425986081881,0.001651534913477637,0.3240494746190727,291.4187619862468,62.6,9.775996390375347,0.0705333670279431,304,-0.001651534913477637,250,29.161069939218624,0.32239793970559505,611.9773740374967
0,0.0,1.2637762219179858,0.0010005020976889267,0.32239793970559505,313.94337510960213,61.096,9.77058028820824,0.07120400980971232,305,-0.0010005020976889267,250,31.417555347289515,0.3213974376079061,596.9433732883707
0,1.6,1.202789148759337,0.0004968764838781392,0.3213974376079061,370.9330755359989,66.568,9.792160104975974,0.07347643695832064,306,-0.0004968764838781392,250,37.04966094311795,0.320900561124028,651.8445138680406
0,0.0,1.2071119448240266,0.0032427760614745504,0.320900561124028,362.96348070641994,67.16,9.791046590913098,0.07473815273658976,307,-0.0032427760614745504,250,36.324405019215384,0.31765778506255343,657.5666890457235
0,1.6,1.1820759584025478,0.0021867803385436924,0.31765778506255343,397.64139409310604,68.992,9.79978801208918,0.07747142690825284,308,-0.0021867803385436924,250,39.72112707363677,0.31547100472400974,676.1069745300568
0,0.8,1.220268060165956,0.0016980558342292174,0.31547100472400974,319.609301553687,65.152,9.78690786048428,0.07696996397788705,309,-0.0016980558342292174,250,31.938204332742316,0.3137729488897805,637.6366209262717
0,0.0,1.2367220599557203,0.0058588100243617824,0.3137729488897805,326.54523939767756,63.896,9.781514324760048,0.07957643225062491,310,-0.0058588100243617824,250,32.677533321840556,0.30791413886541874,624.999639294868
0,0.0,1.248578893389325,0.006983571003896183,0.30791413886541874,325.81390789927434,62.664,9.778044278457255,0.0749695450702686,311,-0.006983571003896183,250,32.60256284404648,0.30093056786152256,612.7313666652452
0,0.0,1.2672577679306385,0.001450400606546276,0.30093056786152256,341.7567999948154,60.776,9.771648693682842,0.07536419377841592,312,-0.001450400606546276,250,34.19704408278587,0.2994801672549763,593.8817210072684
0,0.8,1.2829284442394333,0.002078177825112326,0.2994801672549763,330.21558829126434,58.776,9.765616210263596,0.07327149045385313,313,-0.002078177825112326,250,33.00154275181692,0.29740198942986396,573.9838583744531
0,0.8,1.2190113937401708,0.001105602296631425,0.29740198942986396,374.18939062827644,65.312,9.78891340753938,0.07385365290093258,314,-0.001105602296631425,250,37.40725405586462,0.29629638713323253,639.333512473212
0,0.0,1.2854514618876085,0.0018209013247555417,0.29629638713323253,330.27729421734625,59.016,9.765357271141788,0.07864739751818203,315,0.0018209013247555417,250,33.04784023200306,0.29811728845798807,576.3123247137038
0,0.8,1.2871490814707796,0.0028440610053243054,0.29811728845798807,298.9050090165471,58.384,9.764716313612704,0.08107038623709864,316,0.0028440610053243054,250,29.866311188360708,0.3009613494633124,570.1031972539641
0,0.8,1.2313577952054853,0.0014653527932134147,0.3009613494633124,348.78489303094017,63.968,9.784322521069427,0.0861223237308289,317,0.0014653527932134147,250,34.85809771057509,0.3024267022565258,625.8835430277691
0,3.2,1.2153384728068353,6.270366323385401e-05,0.3024267022565258,390.2168584595088,64.12,9.789863929174924,0.08357178598374132,318,-6.270366323385401e-05,250,38.89978920251368,0.30236399859329194,627.7260751386962
0,0.8,1.2022317897521189,0.0017565372563702053,0.30236399859329194,401.84906758904134,67.192,9.794034475789177,0.07673473030887715,319,0.0017565372563702053,250,40.173164376235036,0.30412053584966214,658.0807644972264
0,0.8,1.234015811531299,0.0017423218282628383,0.30412053584966214,348.9906258173461,63.68,9.78312829803699,0.07402905176884954,320,0.0017423218282628383,250,34.88417406217324,0.305862857677925,622.9896100189956
0,0.0,1.2870731891316556,0.0010401079048135142,0.305862857677925,298.71528192394527,58.848,9.763509715347498,0.0730863332762078,321,0.0010401079048135142,250,29.89717204017798,0.3069029655827385,574.5630197287695
0,0.8,1.2334679221403606,0.0009002059932530226,0.3069029655827385,362.1258091802786,63.736,9.782895824430964,0.07508162860722833,322,0.0009002059932530226,250,36.194175000958374,0.3078031715759915,623.5226482659318
0,0.8,1.2440089605646891,0.002240543696980679,0.3078031715759915,326.8548376335803,62.624,9.778986821774879,0.07716741585019968,323,0.002240543696980679,250,32.65937268227913,0.3100437152729722,612.39927072683
0,0.0,1.2724066971211658,0.003075985964786143,0.3100437152729722,259.84488545409374,60.256,9.769030255047468,0.0727886555110671,324,0.003075985964786143,250,26.0027395479784,0.31311970123775834,588.6426870481403
0,0.8,1.256302199076685,0.0029438978140565175,0.31311970123775834,333.36231267205767,61.36,9.773791059693496,0.078681501656092,325,0.0029438978140565175,250,33.312436116261445,0.31606359905181486,599.719819422793
0,0.8,1.1796774518485944,0.0032571663684263785,0.31606359905181486,412.8146020731061,69.848,9.800559794024435,0.08352002875505485,326,0.0032571663684263785,250,41.27159914517488,0.31932076542024124,684.5495004930186
0,0.0,1.2843208548680018,0.005800599557591712,0.31932076542024124,274.0150347426306,59.096,9.76342324809588,0.07633653655592944,327,0.005800599557591712,250,27.425367527163605,0.32512136497783295,576.979260269474
0,0.0,1.2283794698043036,0.00030192298196463074,0.32512136497783295,367.50226380022207,64.784,9.783722610616262,0.07349728612510682,328,0.00030192298196463074,250,36.77903402755434,0.3254232879597976,633.828685606164
0,0.8,1.1837480860095158,0.0009539267558360542,0.3254232879597976,391.90170965059855,69.344,9.7983322210937,0.07519755695588931,329,-0.0009539267558360542,250,39.1845079591412,0.3244693612039615,679.4555495395216
0,1.6,1.2023075753286374,0.005899871321903394,0.3244693612039615,367.2397013082737,66.616,9.791381333954613,0.07112538590430191,330,-0.005899871321903394,250,36.684336493931575,0.31856948988205813,652.2626589427203
0,0.0,1.2453085123255851,0.001596922828425662,0.31856948988205813,343.33172966001706,62.984,9.778045829492624,0.08078739229990545,331,-0.001596922828425662,250,34.35717892959199,0.31697256705363247,615.8604385247635
0,0.0,1.2653318478880289,0.00010853321888687484,0.31697256705363247,291.2617289591083,60.944,9.770580010911797,0.08110314493040742,332,0.00010853321888687484,250,29.14660982001166,0.31708110027251935,595.4582281850085
0,0.0,1.236788179676161,0.0008477914670283471,0.31708110027251935,299.18779824988894,63.88,9.780624418285383,0.0801248465614045,333,0.0008477914670283471,250,29.939031380457184,0.3179288917395477,624.7862878400703
0,0.8,1.235498023206554,0.005372618621599934,0.3179288917395477,341.0151095199257,63.504,9.78103956684295,0.08180336374125616,334,0.005372618621599934,250,34.08263463994531,0.3233015103611476,621.1351366527947
0,1.6,1.2176788582259448,0.0061341143189530545,0.3233015103611476,384.2284859621205,64.896,9.786774739432277,0.0819725861491389,335,0.0061341143189530545,250,38.38162560392668,0.3294356246801007,635.1225334901972
0,2.4,1.1896539151861087,0.008476567294177062,0.3294356246801007,394.99838257054427,67.528,9.796064584002636,0.08603742888127529,336,0.008476567294177062,250,39.41889414988705,0.33791219197427774,661.50864922853
0,3.2,1.1222223555487592,0.017961145226038422,0.33791219197427774,441.04191909471973,75.48,9.817006175601987,0.10402255990304138,337,0.017961145226038422,250,44.01592439106556,0.35587333720031616,740.9876261344378
0,2.4,1.150598014984976,0.01788301597718006,0.35587333720031616,427.94998918614357,72.288,9.806849079487563,0.10372534459564708,338,0.01788301597718006,250,42.73524372224873,0.3737563531774962,708.917506257997
0,4.8,1.0803795021407023,0.01680954826030906,0.3737563531774962,495.94454272473854,80.192,9.82697779315627,0.11705047790312766,339,0.01680954826030906,250,49.4856255492441,0.3905659014378053,788.045003188788
0,4.8,1.0656590510553632,0.02323185556896762,0.3905659014378053,493.5218132018739,82.456,9.830132406031627,0.1210654124711944,340,0.02323185556896762,250,49.24997526902933,0.4137977570067729,810.5533976717437
0,1.6,1.0405027255313994,0.02036695073110195,0.4137977570067729,507.9670031223681,89.472,9.836337291921092,0.12793038150962766,341,0.02036695073110195,250,50.804342491562664,0.43416470773787486,880.0767701827639
0,2.4,1.0560099484079872,0.02100047987508985,0.43416470773787486,450.7387468298303,86.056,9.829393652053781,0.13201212363436945,342,0.02100047987508985,250,45.045453311072364,0.4551651876129647,845.8783001211405
0,9.6,0.9548020454097971,0.010697295041379284,0.4551651876129647,520.935176668884,97.872,9.85624444136681,0.1586649354966619,343,0.010697295041379284,250,51.89897509585329,0.465862482654344,964.6503559654525
0,9.6,0.932554333849769,0.009096808446431848,0.465862482654344,547.662953399586,102.68,9.861721852092112,0.18853545323355067,344,0.009096808446431848,250,54.60690066282832,0.47495929110077584,1012.6015997728181
0,15.2,0.8705879479016307,0.0001002881613417772,0.47495929110077584,585.0825965486125,110.752,9.876834328316724,0.20120161527145505,345,-0.0001002881613417772,250,58.268022928532595,0.47485900293943406,1093.8791555297337
0,18.4,0.8324611276824498,0.007199628902294142,0.47485900293943406,605.909877060272,116.712,9.886344961848668,0.22400959158234918,346,0.007199628902294142,250,60.32058567354929,0.4820586318417282,1153.8550931872817
0,17.599999999999998,0.8672689580009397,0.008688910076308565,0.4820586318417282,590.4828242103332,108.432,9.875846604465703,0.2508861633445767,347,0.008688910076308565,250,58.758806795237085,0.49074754191803677,1070.8577990154251
0,20.8,0.8542869242535255,0.00874563820036367,0.49074754191803677,625.5553747267988,107.464,9.877981802449153,0.2617434206454578,348,0.00874563820036367,250,62.23292299096998,0.49949318011840044,1061.5274364183956
0,31.2,0.7358079330014802,0.017031680003325722,0.49949318011840044,647.448531074465,126.312,9.905384999807751,0.25162362890168993,349,0.017031680003325722,250,64.34586743529067,0.5165248601217262,1251.1689900957167
0,36.8,0.6792419343944651,0.01855464244367988,0.5165248601217262,642.6487831358712,136.352,9.913983752866642,0.2138729692127253,350,0.01855464244367988,250,63.872780556352794,0.535079502565406,1351.791512670872
0,35.199999999999996,0.7060291614076103,0.005323404875969495,0.535079502565406,640.4354271119776,129.264,9.907529406850976,0.20366896070929066,351,0.005323404875969495,250,63.6070617463187,0.5404029074413755,1280.6868812471844
0,40.0,0.6743343745396524,0.0039002331456695627,0.5404029074413755,674.9450792227325,131.304,9.912873015084672,0.17895492988455028,352,-0.0039002331456695627,250,67.0520065620709,0.536502674295706,1301.5998783726775
0,48.0,0.5997195521322332,0.030043761253344292,0.536502674295706,663.5607791432286,144.224,9.928226292430596,0.18451075738623046,353,-0.030043761253344292,250,65.90209271335775,0.5064589130423617,1431.8885087995106
