Omega,ReturnsMean,Wins,ReturnsStd,Traj,NormDeltaOmega,DeltaOmega,NormDeltaVar,RewardMean,OmegaBefore,ITERATIONS,TimestepsStd,TimestepsMean,RewardStd,ConfortViolation
0.3025435254932305,577.1535649718791,0.0,281.61342363430765,250,0.0010666768731433796,0.0010666768731433796,0.04283281551680321,9.766372765870429,0.3014768486200871,220,28.180113271596337,59.096,1.2847172252625103,0
0.30436617240586744,585.7297706031941,0.8,295.02145996279773,250,0.0018226469126369493,0.0018226469126369493,0.045284905695575486,9.771282707246666,0.3025435254932305,221,29.467352510872097,59.944,1.2709301845124494,0
0.30689049112187106,538.4200327530788,0.0,259.50670907132155,250,0.002524318716003615,0.002524318716003615,0.043405511987455375,9.74974708012963,0.30436617240586744,222,25.967322233915457,55.224,1.3274735098997008,0
0.3085047772352134,536.9305929399858,0.0,220.916994335104,250,0.0016142861133423558,0.0016142861133423558,0.04986688853169732,9.749611289584289,0.30689049112187106,223,22.103457105167962,55.072,1.329279299139659,0
0.31128178849262167,544.8819994538716,0.0,234.66297246347952,250,0.0027770112574082573,0.0027770112574082573,0.04867170610164622,9.752326737075308,0.3085047772352134,224,23.480366607018723,55.872,1.3199726742444162,0
0.31460171844493334,565.1156681962674,0.0,274.8046714693103,250,0.003319929952311673,0.003319929952311673,0.03676440848262442,9.760875849735173,0.31128178849262167,225,27.497148652178463,57.896,1.2974335542921724,0
0.31909348795208775,516.409139527528,0.0,224.6666489181544,250,0.004491769507154408,0.004491769507154408,0.035361784435475205,9.739158485356215,0.31460171844493334,226,22.483937021794027,53.024,1.3536525494321816,0
0.32385448089522456,540.6940646268115,0.0,244.68552988043973,250,0.00476099294313681,0.00476099294313681,0.030607302020366503,9.74996510074314,0.31909348795208775,227,24.483628489257878,55.456,1.3246732458217214,0
0.32905389522695244,559.1603533114808,0.8,283.2376245981411,250,0.005199414331727881,0.005199414331727881,0.031988494154529167,9.759151656511461,0.32385448089522456,228,28.287671943799122,57.296,1.2988249105770808,0
0.3338352325655521,573.4159285138003,0.0,266.4367638644402,250,0.004781337338599645,0.004781337338599645,0.03490769867256612,9.762597529859034,0.32905389522695244,229,26.662676234766835,58.736,1.2882361693883913,0
0.3391221422363826,546.0506189596136,0.0,223.16748401860713,250,0.0052869096708305086,0.0052869096708305086,0.03383879490173227,9.750903909993102,0.3338352325655521,230,22.333830840229805,56.0,1.3182421219588543,0
0.34360936624913185,553.7402565326623,0.8,265.848564128515,250,0.004487224012749258,0.004487224012749258,0.03467927266107771,9.755818473091301,0.3391221422363826,231,26.55029943333973,56.76,1.3045848162654325,0
0.34738876622578374,577.4353452780636,0.0,284.5561934707661,250,0.003779399976651887,0.003779399976651887,0.03510774244450279,9.763210896761521,0.34360936624913185,232,28.47278110757711,59.144,1.283850253203123,0
0.3513658131441471,529.0661767759825,0.0,213.05620940411563,250,0.003977046918363369,0.003977046918363369,0.03315050595697461,9.742674145108694,0.34738876622578374,233,21.328,54.304,1.3378466879261746,0
0.35442168328605583,528.3120522586894,0.0,184.79960921611845,250,0.003055870141908723,0.003055870141908723,0.030046359953234864,9.741703279589347,0.3513658131441471,234,18.493733425136202,54.232,1.3386934792053868,0
0.35770449973712876,588.1604974636817,0.0,255.91069084267687,250,0.003282816451072923,0.003282816451072923,0.03368025775002111,9.766214423878884,0.35442168328605583,235,25.612454470432933,60.224,1.2724823627969832,0
0.3615892017442378,586.3534455376828,0.0,255.77253995203347,250,0.0038847020071090532,0.0038847020071090532,0.034369635480125026,9.766046727809504,0.35770449973712876,236,25.600437496261666,60.04,1.2744399090489358,0
0.36645515535246925,608.1950169596658,0.0,273.79988840941684,250,0.004865953608231444,0.004865953608231444,0.03996941299814931,9.773027011178591,0.3615892017442378,237,27.400477660070088,62.232,1.2523566938697996,0
0.3704734442478133,563.1158966922661,0.0,232.21626994113606,250,0.004018288895344058,0.004018288895344058,0.035896380319932544,9.755992666186174,0.36645515535246925,238,23.241204788048318,57.72,1.2988213338339185,0
0.37568527176472044,581.1239456678632,0.0,265.1941430147634,250,0.00521182751690713,0.00521182751690713,0.03654150965989962,9.762195028690082,0.3704734442478133,239,26.545229627938802,59.528,1.2794762510875493,0
0.38044369015111745,574.1615109064512,0.0,251.5555804181508,250,0.004758418386397012,0.004758418386397012,0.034615125148196944,9.759340340400655,0.37568527176472044,240,25.17673084417435,58.832,1.2868108560787046,0
0.38552403793481677,610.4593674429406,0.0,249.6555749278332,250,0.005080347783699313,0.005080347783699313,0.04031417704281873,9.771727613057699,0.38044369015111745,241,24.992023047364533,62.472,1.2497557172072267,0
0.392258027436844,573.9093198413792,0.8,285.58133303756813,250,0.006733989502027249,0.006733989502027249,0.04263872864694036,9.76036258233638,0.38552403793481677,242,28.534049835240705,58.8,1.2820340685106568,0
0.3974420738475376,585.8926645202112,0.0,254.99845402688797,250,0.005184046410693588,0.005184046410693588,0.043283426848319186,9.762274468811839,0.392258027436844,243,25.528018802876183,60.016,1.274243549594307,0
0.40448618222630783,606.407237848469,0.0,272.7308521624193,250,0.007044108378770231,0.007044108378770231,0.04547094039497078,9.76941677162761,0.3974420738475376,244,27.300161464723978,62.072,1.2535556625055466,0
0.4088374636504091,626.7392200884822,0.0,280.55994193182136,250,0.004351281424101294,0.004351281424101294,0.05112527990584632,9.775692851392597,0.40448618222630783,245,28.083366180000574,64.112,1.234003497034087,0
0.41203949783188104,693.4658412679429,0.0,308.15152495457374,250,0.0032020341814719133,0.0032020341814719133,0.059342034921448926,9.794715272146087,0.4088374636504091,246,30.851126397588793,70.8,1.1758214103951805,0
0.41311324525736287,633.4848513800894,0.0,292.7136058884616,250,0.0010737474254818302,0.0010737474254818302,0.057616771555801485,9.777207855600837,0.41203949783188104,247,29.30810017725475,64.792,1.2276086993361908,0
0.4143467002633458,657.6271029571789,1.6,343.4377793859959,250,0.0012334550059829308,0.0012334550059829308,0.061191686040388764,9.787282756238522,0.41311324525736287,248,34.30421455156786,67.192,1.1966075697538705,0
0.4129131919409453,723.1536007124795,0.0,345.5550867660626,250,0.001433508322400523,-0.001433508322400523,0.06435049001465284,9.8020169257276,0.4143467002633458,249,34.589446714279774,73.776,1.152406391912556,0
0.412521580548102,671.5333225602212,2.4,365.01816285092286,250,0.00039161139284327184,-0.00039161139284327184,0.07174060998705788,9.79254145123981,0.4129131919409453,250,36.42137043000991,68.576,1.1800887047492299,0
0.41142378737290713,660.5726223401887,0.8,328.65148013964506,250,0.0010977931751948722,-0.0010977931751948722,0.06951540788513831,9.786841032656582,0.412521580548102,251,32.86180128964327,67.496,1.1986937885615783,0
0.41066907279771775,652.4471075358989,0.8,355.592679111158,250,0.0007547145751893858,-0.0007547145751893858,0.0731408597306633,9.783575868760481,0.41142378737290713,252,35.57176768168824,66.688,1.205702291280581,0
0.4095412049557691,665.0924681107078,0.8,367.7787336251648,250,0.0011278678419486265,-0.0011278678419486265,0.07268034374042537,9.78768054083335,0.41066907279771775,253,36.78105077346214,67.952,1.1947381053206296,0
0.40663374356087156,742.3402194440696,1.6,406.44943634622905,250,0.002907461394897559,-0.002907461394897559,0.0707631910331598,9.809972241305497,0.4095412049557691,254,40.621132628226896,75.672,1.1293709566425094,0
0.40168646807304065,682.174960941418,1.6,376.2480888935691,250,0.0049472754878309155,-0.0049472754878309155,0.06808119334423819,9.794609478253763,0.40663374356087156,255,37.58771203465303,69.648,1.1759747997925876,0
0.39265720367277807,647.5056207080295,0.0,311.18633270284823,250,0.009029264400262582,-0.009029264400262582,0.06305788379745225,9.782233815385993,0.40168646807304065,256,31.14834082258636,66.192,1.2149834052504391,0
0.38266306766605573,655.7142219604405,0.8,349.3356978694272,250,0.009994136006722332,-0.009994136006722332,0.0647129018544217,9.78677943224538,0.39265720367277807,257,34.92758222379557,67.0,1.203189523131923,0
0.3730282768135058,611.1510052836954,0.0,306.50113265415405,250,0.009634790852549924,-0.009634790852549924,0.06560552211161556,9.771536922545655,0.38266306766605573,258,30.678592927316597,62.544,1.2489932594085624,0
0.36431433829590115,619.6820908514436,0.0,305.44507333714444,250,0.008713938517604658,-0.008713938517604658,0.0675040735542681,9.77539895967068,0.3730282768135058,259,30.571070246231155,63.392,1.2409700896438491,0
0.3571294567320845,604.8217819349305,0.8,296.891476421448,250,0.007184881563816636,-0.007184881563816636,0.06265281343216653,9.772844201378788,0.36431433829590115,260,29.664312835459377,61.888,1.2507478011345023,0
0.3472938274821521,583.2176923249546,0.0,288.6141394836339,250,0.00983562924993242,-0.00983562924993242,0.06198999442394352,9.763253186101425,0.3571294567320845,261,28.884360889588677,59.736,1.2773870408191892,0
0.3373686703146854,621.4284113220206,0.8,314.95255420853266,250,0.00992515716746667,-0.00992515716746667,0.0583938012374247,9.779497849081277,0.3472938274821521,262,31.48116999096444,63.544,1.234977312990111,0
0.32681067671992586,629.0841025854824,0.0,332.53557871990813,250,0.010557993594759563,-0.010557993594759563,0.060753960760301005,9.781753056746522,0.3373686703146854,263,33.277119106076476,64.312,1.2327036327924799,0
0.3174138115312722,592.583419940785,0.0,239.8113159351009,250,0.00939686518865368,-0.00939686518865368,0.05925775258436918,9.769576298153275,0.32681067671992586,264,23.998367944508225,60.656,1.2682822572425918,0
0.30986539186578743,520.5147763138825,0.0,211.44987682763988,250,0.007548419665484751,-0.007548419665484751,0.05487389382426229,9.740171712460379,0.3174138115312722,265,21.160869547350835,53.44,1.3484750840402122,0
0.3019507786126725,574.6552860800018,0.0,251.05310785776976,250,0.007914613253114933,-0.007914613253114933,0.056900556213278365,9.763750273209222,0.30986539186578743,266,25.121370663242082,58.856,1.2870567136032807,0
0.29483361540850944,579.9237033785306,0.0,313.4378166436358,250,0.007117163204163057,-0.007117163204163057,0.05867231977526214,9.766971560538444,0.3019507786126725,267,31.36180198904393,59.376,1.2817151324492,0
0.2904505508563618,594.8337196961371,0.0,303.37180755169254,250,0.004383064552147653,-0.004383064552147653,0.06529562233352848,9.77316179837239,0.29483361540850944,268,30.35584793742385,60.864,1.2664912081357222,0
0.2895663656542862,583.9032454226361,0.0,305.8285020468547,250,0.0008841852020756158,-0.0008841852020756158,0.06875390664338382,9.769496142126826,0.2904505508563618,269,30.603041940303907,59.768,1.2777426244713888,0
0.2889480732473704,504.05958614749943,0.8,228.08542943042644,250,0.0006182924069157991,-0.0006182924069157991,0.0668450746182871,9.736895111796851,0.2895663656542862,270,22.749465400312154,51.768,1.3643589695672116,0
0.2900972499449386,561.9040872476935,0.0,258.2337722436147,250,0.0011491766975681994,0.0011491766975681994,0.060489423837629216,9.760701904663936,0.2889480732473704,271,25.8383702272415,57.568,1.3011813845709987,0
0.291851791227166,582.1243546633605,0.0,250.9497731226826,250,0.0017545412822274065,0.0017545412822274065,0.061096989101420175,9.768498366615662,0.2900972499449386,272,25.10811693456919,59.592,1.279522806731582,0
0.2928655707436072,522.3194715122792,0.0,225.24112304217,250,0.0010137795164412156,0.0010137795164412156,0.05810732413450343,9.743312033880748,0.291851791227166,273,22.539883229511194,53.608,1.3467560111043848,0
0.2950192544983548,591.7267813169447,0.0,316.6182945779522,250,0.002153683754747615,0.002153683754747615,0.056390486242374936,9.772208701891676,0.2928655707436072,274,31.677741333624155,60.552,1.2696681319193799,0
0.298612627256196,531.9892102746627,0.0,254.9510271894516,250,0.0035933727578411623,0.0035933727578411623,0.05715700339651619,9.747676822681447,0.2950192544983548,275,25.50929681508293,54.576,1.335115430148121,0
0.3032903087082104,573.5083447006009,0.8,307.9000260521878,250,0.004677681452014415,0.004677681452014415,0.05558474148822625,9.76683148332086,0.298612627256196,276,30.75700895730923,58.72,1.2837034266473484,0
0.30522701146808023,534.7746369422078,0.8,244.46595055933378,250,0.001936702759869846,0.001936702759869846,0.049091323603851274,9.750121006093346,0.3032903087082104,277,24.39673945427954,54.848,1.326665253826031,0
0.30770339511022043,574.2206002127556,0.8,282.4859872419782,250,0.002476383642140201,0.002476383642140201,0.04813893810514847,9.765656466203325,0.30522701146808023,278,28.216023816264403,58.8,1.282679636998408,0
0.30845324617717623,591.81552584838,0.0,295.17071433784326,250,0.0007498510669557978,0.0007498510669557978,0.05487439029165311,9.771092422539626,0.30770339511022043,279,29.535154917487734,60.568,1.2693869315123814,0
0.30919584410214845,581.4365938198946,0.8,295.08076239679275,250,0.0007425979249722214,0.0007425979249722214,0.0535016799470963,9.768759976812746,0.30845324617717623,280,29.488058600050287,59.52,1.2751795188865958,0
0.3091849772403303,585.0046407090318,0.8,321.27309191288754,250,1.0866861818170648e-05,-1.0866861818170648e-05,0.05755001890985239,9.769616578307145,0.30919584410214845,281,32.09849840724641,59.88,1.2714349264630636,0
0.3122722909882752,533.183799816915,0.0,238.08249743670484,250,0.0030873137479449086,0.0030873137479449086,0.04905892411127593,9.74670590481345,0.3091849772403303,282,23.826380002006175,54.704,1.3334240553543535,0
0.31709445517730567,627.898623975478,0.8,341.91152250386847,250,0.004822164189030476,0.004822164189030476,0.051101574464440115,9.78400997219331,0.3122722909882752,283,34.18375380206217,64.176,1.229354053222601,0
0.3226278547020368,613.3127641199378,1.6,318.37221904266625,250,0.005533399524731142,0.005533399524731142,0.04803096610847782,9.78107878476553,0.31709445517730567,284,31.767410722311,62.704,1.23835861227838,0
0.32725089687615244,609.2375405319459,0.0,301.6243321507332,250,0.0046230421741156325,0.0046230421741156325,0.052036028983978695,9.775955400063317,0.3226278547020368,285,30.180947632571115,62.32,1.251788395915585,0
0.3290699615285409,582.0427032572658,0.0,296.35219224642157,250,0.001819064652388458,0.001819064652388458,0.05209017600765086,9.76581716874607,0.32725089687615244,286,29.657781440964193,59.6,1.2791257341452924,0
0.32799781331432815,598.5835306823093,0.0,278.3690214023897,250,0.0010721482142127536,-0.0010721482142127536,0.04829208569788167,9.771835096681293,0.3290699615285409,287,27.85617461174452,61.256,1.2622483735132124,0
0.3250890288294333,579.0052690507047,0.8,316.5911589310629,250,0.002908784484894844,-0.002908784484894844,0.04851743289124153,9.765977416183793,0.32799781331432815,288,31.633859328257753,59.288,1.277356229668022,0
0.3192366835508656,594.0894850620601,0.0,278.4199048439336,250,0.0058523452785677055,-0.0058523452785677055,0.050326695408508926,9.769923119689189,0.3250890288294333,289,27.86214521532755,60.808,1.2667215745423877,0
0.31183171107143437,580.7490520058764,0.8,307.9350269175273,250,0.007404972479431227,-0.007404972479431227,0.04877554377297864,9.767711450583224,0.3192366835508656,290,30.766866333768863,59.456,1.2757018330874057,0
0.3083755064371177,624.5678679932269,0.8,338.8462510965181,250,0.003456204634316673,-0.003456204634316673,0.05568221523055049,9.783331265558067,0.31183171107143437,291,33.865475044652776,63.84,1.2325131931236704,0
0.30520799940917215,583.058444277045,0.0,295.544951632518,250,0.0031675070279455486,-0.0031675070279455486,0.055925471798105565,9.767127517372103,0.3083755064371177,292,29.57437377189921,59.696,1.2782444702855194,0
0.30255582570984746,601.012080643547,0.0,309.9417264870307,250,0.002652173699324689,-0.002652173699324689,0.05689533813569677,9.774461368780038,0.30520799940917215,293,31.016283723231577,61.488,1.2601320546774448,0
0.29982620727788345,557.9994466552654,0.0,289.9585173982405,250,0.0027296184319640093,-0.0027296184319640093,0.05622886229592126,9.757964581968125,0.30255582570984746,294,29.01293063446021,57.184,1.3052218621093026,0
0.30000876187383413,543.8218955930909,0.8,302.1326602804167,250,0.00018255459595067913,0.00018255459595067913,0.06363932526205046,9.75430290560143,0.29982620727788345,295,30.178576772273406,55.752,1.3162492190549888,0
0.29991941726385213,563.3586423475201,0.0,259.1851779190865,250,8.934460998200056e-05,-8.934460998200056e-05,0.06284094991306417,9.760198238869025,0.30000876187383413,296,25.93086192165621,57.72,1.2993502496041323,0
0.30035768157121406,593.524816452646,0.8,335.05171360798124,250,0.0004382643073619352,0.0004382643073619352,0.06736837301783659,9.773495199128012,0.29991941726385213,297,33.480352686314404,60.728,1.2628680506171868,0
0.30154055560697446,569.3075771043749,0.8,270.52272036573777,250,0.001182874035760395,0.001182874035760395,0.062418340257391944,9.764468597426845,0.30035768157121406,298,27.01235983767431,58.304,1.288013927034479,0
0.30085340829206403,553.5020262820227,0.8,253.973813532414,250,0.0006871473149104301,-0.0006871473149104301,0.05830430254654985,9.75849834770844,0.30154055560697446,299,25.350850084366005,56.72,1.3053152413676667,0
0.2996942151577338,559.7835821419964,0.0,279.5886171585683,250,0.0011591931343302164,-0.0011591931343302164,0.05510202710210987,9.759128001080832,0.30085340829206403,300,27.97610408902569,57.36,1.3033368849621891,0
0.2960243603738437,573.3743190725495,0.0,260.7943601713099,250,0.003669854783890092,-0.003669854783890092,0.053773610886346274,9.764549030527068,0.2996942151577338,301,26.092634976176708,58.72,1.288662692463313,0
0.294592461347539,570.3969193620212,0.0,280.1360061228247,250,0.001431899026304695,-0.001431899026304695,0.049707480223662975,9.763058321272446,0.2960243603738437,302,28.02977388421105,58.424,1.2917798129511882,0
0.2934497696771697,579.6904913429269,0.0,321.6374983310325,250,0.0011426916703693446,-0.0011426916703693446,0.055772738293884884,9.766991699402325,0.294592461347539,303,32.183537655142885,59.352,1.281996654338306,0
0.29198787783883046,563.7222250465219,0.0,249.96073887450908,250,0.0014618918383392243,-0.0014618918383392243,0.0601960426501082,9.761085764069154,0.2934497696771697,304,25.011567243977336,57.752,1.299077292876835,0
0.2902642682758365,581.6260054844196,0.0,322.88873323653456,250,0.001723609562993944,-0.001723609562993944,0.06199323060888892,9.768003585322107,0.29198787783883046,305,32.305666128405406,59.544,1.2799975593997988,0
0.2924149742692268,543.8811281061495,0.8,302.38714016407465,250,0.0021507059933902894,0.0021507059933902894,0.05739973876140456,9.755365334089351,0.2902642682758365,306,30.207192785825033,55.752,1.3163637423179726,0
0.29825073681633363,583.713741516123,0.0,272.101453604181,250,0.005835762547106826,0.005835762547106826,0.06324315768516692,9.768940646608032,0.2924149742692268,307,27.226650473387284,59.752,1.2778276195148457,0
0.300911946676176,527.173779353026,0.0,242.49174912101665,250,0.0026612098598423617,0.0026612098598423617,0.06497962625468032,9.74515267955165,0.29825073681633363,308,24.266330254078387,54.096,1.340749311519518,0
0.3015128452788513,568.6110351326672,0.0,260.21401240572254,250,0.0006008986026753149,0.0006008986026753149,0.06473370782803692,9.761898007359346,0.300911946676176,309,26.037098455857173,58.248,1.293622433398716,0
0.30240355253127577,590.456736503735,0.0,276.1902819814423,250,0.0008907072524244608,0.0008907072524244608,0.061866733723804156,9.77059730777957,0.3015128452788513,310,27.633989505679413,60.432,1.2707424158153664,0
0.3047600632745727,589.7161344437116,0.0,308.76359552913027,250,0.002356510743296958,0.002356510743296958,0.065510978919274,9.769982346648632,0.30240355253127577,311,30.896834789343714,60.36,1.2714986839631737,0
0.3104973432967798,566.2167026969495,0.0,311.8956036350429,250,0.005737280022207081,0.005737280022207081,0.06811392177440506,9.761010596761645,0.3047600632745727,312,31.20525494207666,58.008,1.2961817553673942,0
0.3179600475028113,560.6778121605353,0.0,248.01639762403306,250,0.007462704206031512,0.007462704206031512,0.07092370942765401,9.758385758850864,0.3104973432967798,313,24.81660863212377,57.456,1.3021064993209213,0
0.32388795927262776,605.8076881157978,0.8,313.3695000714083,250,0.005927911769816441,0.005927911769816441,0.07066474451606138,9.776137492186253,0.3179600475028113,314,31.32000919540095,61.968,1.2503477526725784,0
0.3290748043371894,625.8745762728976,0.8,351.1930261453442,250,0.005186845064561629,0.005186845064561629,0.056197790027142355,9.782958863837965,0.32388795927262776,315,35.103381945333986,63.976,1.2310877317199556,0
0.3356898683901257,533.7191241572904,0.0,230.90734792579062,250,0.006615064052936326,0.006615064052936326,0.052631267889461736,9.745090639740182,0.3290748043371894,316,23.110217999837214,54.768,1.3324238054811035,0
0.34374738968175894,616.704360010821,0.8,338.3020740915444,250,0.00805752129163323,0.00805752129163323,0.057591518802727844,9.779023848960119,0.3356898683901257,317,33.80834074603485,63.064,1.2396327607873916,0
0.3500825533613135,646.7559043970297,0.8,332.3426085150961,250,0.006335163679554556,0.006335163679554556,0.06454538562250127,9.787468286879989,0.34374738968175894,318,33.22688068416896,66.08,1.2116594998109138,0
0.35804731362942427,602.1953120263689,0.0,300.350869140179,250,0.007964760268110771,0.007964760268110771,0.06523568888478927,9.770822170728987,0.3500825533613135,319,30.05981663284059,61.632,1.2582181080119528,0
0.36387213257894246,590.3413091187292,0.0,281.0224383950806,250,0.005824818949518196,0.005824818949518196,0.06514769154904992,9.766101593414657,0.35804731362942427,320,28.125563034364305,60.448,1.2700293866338164,0
0.3716573838950207,651.4104084948141,0.0,358.73867017510247,250,0.007785251316078212,0.007785251316078212,0.07158837444014962,9.785638872954184,0.36387213257894246,321,35.90550620726576,66.568,1.2119000847019834,0
0.3772249201469698,699.1323806291549,1.6,366.22364510222445,250,0.005567536251949112,0.005567536251949112,0.0791688142932737,9.801654057721441,0.3716573838950207,322,36.59022295641282,71.328,1.1626335033815474,0
0.3807520832344207,642.5737578242738,0.0,323.4509692233119,250,0.003527163087450935,0.003527163087450935,0.07017738105033255,9.782209198396568,0.3772249201469698,323,32.37614331571937,65.688,1.219675031523515,0
0.3849117665548529,710.9763349521317,3.2,424.2166750666562,250,0.00415968332043215,0.00415968332043215,0.07685384223672014,9.806029114974779,0.3807520832344207,324,42.34819930056059,72.504,1.1440156382071278,0
0.3872271258666518,802.1010515012235,2.4,478.69334992497636,250,0.002315359311798937,0.002315359311798937,0.1011686155009599,9.825816487421887,0.3849117665548529,325,47.83597575047467,81.632,1.0841526067108511,0
0.3873610821156053,707.492893740146,1.6,403.963478556257,250,0.0001339562489535151,0.0001339562489535151,0.10138159744045583,9.802328942309714,0.3872271258666518,326,40.37406375385069,72.176,1.1557723233711985,0
0.38708691413550705,703.0945949254728,2.4,397.11687792033047,250,0.00027416798009827215,-0.00027416798009827215,0.09749268394815587,9.802233366683481,0.3873610821156053,327,39.654583795571476,71.728,1.1546421099695914,0
0.38928980687159376,715.1731100540331,1.6,394.47504809075184,250,0.0022028927360867034,0.0022028927360867034,0.08849051154153872,9.804413112168694,0.38708691413550705,328,39.41721532528649,72.944,1.1498710392539635,0
0.38630403951446013,756.6200895364824,3.2,421.2744738992919,250,0.0029857673571336285,-0.0029857673571336285,0.09291654217903414,9.817055344826684,0.38928980687159376,329,42.03982416709185,77.072,1.110464229882249,0
0.3848499362859333,751.254205296252,2.4,444.34674945282495,250,0.0014541032285268485,-0.0014541032285268485,0.09708464095350337,9.81467136935948,0.38630403951446013,330,44.38585432319626,76.544,1.1187628469090758,0
0.38333625035146246,663.2365784751494,1.6,361.31122303399724,250,0.001513685934470821,-0.001513685934470821,0.09535793539065492,9.790336833891555,0.3848499362859333,331,36.10116984254111,67.744,1.1920174782607431,0
0.3797878338339098,713.0676252171339,1.6,371.2928196216552,250,0.003548416517552666,-0.003548416517552666,0.0925441152879654,9.804581800917582,0.38333625035146246,332,37.09692731211036,72.728,1.1515842952857214,0
0.37094913123681705,697.9483750165049,0.8,369.6655239939232,250,0.00883870259709274,-0.00883870259709274,0.09315993494345114,9.799342567343942,0.3797878338339098,333,36.965684411356435,71.224,1.1679851917885147,0
0.3586837705669415,682.5677607216221,2.4,369.7794643059285,250,0.012265360669875547,-0.012265360669875547,0.09385550775228771,9.79912370393968,0.37094913123681705,334,36.90205501052753,69.656,1.1714665224875955,0
0.34662841479363515,620.8584604102795,0.8,303.84297210457237,250,0.012055355773306353,-0.012055355773306353,0.0842721576857881,9.777914520761612,0.3586837705669415,335,30.358820530448806,63.496,1.2352533679497626,0
0.33296980911230384,654.5442395647422,0.8,364.3975371511078,250,0.013658605681331315,-0.013658605681331315,0.08383608916137059,9.78918759818052,0.34662841479363515,336,36.438297215978686,66.864,1.2046686953956582,0
0.3166198333518275,617.771847176409,0.0,285.17139904254446,250,0.016349975760476365,-0.016349975760476365,0.07805951522210618,9.777346277165245,0.33296980911230384,337,28.538642995068987,63.184,1.2432509114667432,0
0.30121816590050393,568.3443581518375,0.8,308.4643732413631,250,0.015401667451323542,-0.015401667451323542,0.0780529304644852,9.762683079425544,0.3166198333518275,338,30.822481146072587,58.216,1.2887331122647692,0
0.28854864928220914,567.9020715192066,0.8,286.1146365982714,250,0.012669516618294796,-0.012669516618294796,0.07599693698911499,9.763135598941112,0.30121816590050393,339,28.57404024634948,58.168,1.289395452458447,0
0.27978020747379995,549.1704498952859,0.8,281.91702940760086,250,0.008768441808409189,-0.008768441808409189,0.081869326181093,9.75643920365417,0.28854864928220914,340,28.160629538417638,56.288,1.3101424748089918,0
0.2697368198372535,571.6573321846635,1.6,317.56560904955415,250,0.010043387636546441,-0.010043387636546441,0.08133784642688167,9.768580522636082,0.27978020747379995,341,31.682575652872664,58.52,1.2808568926022343,0
0.26064704517812054,543.0159837079915,0.0,234.67412696047583,250,0.009089774659132965,-0.009089774659132965,0.07354206430655671,9.753843650452497,0.2697368198372535,342,23.480298464883276,55.672,1.3225449642466935,0
0.25265431928660675,559.5578831701547,0.0,283.6698095178017,250,0.007992725891513786,-0.007992725891513786,0.06920855982354786,9.762000753142964,0.26064704517812054,343,28.37621539247262,57.32,1.3041247957786397,0
0.24587689314921082,543.9611382992978,0.0,243.0576021250147,250,0.006777426137395931,-0.006777426137395931,0.061484369941627884,9.755400615123703,0.25265431928660675,344,24.31802623569602,55.76,1.3216572120789782,0
0.2399868152815816,568.7220656086962,0.0,293.44733722447813,250,0.005890077867629212,-0.005890077867629212,0.0590114638016118,9.76648690769158,0.24587689314921082,345,29.353878380888617,58.232,1.2943058264371865,0
0.23764241806066208,556.6440955536924,0.0,301.5549734448282,250,0.0023443972209195307,-0.0023443972209195307,0.06001588870420757,9.761575749749095,0.2399868152815816,346,30.169511497536718,57.024,1.3075114225657118,0
0.23672682126872852,526.4349025795196,0.0,204.22792812533464,250,0.000915596791933565,-0.000915596791933565,0.05681726686937696,9.748794492213326,0.23764241806066208,347,20.42939059296679,54.0,1.3424801378735247,0
0.23668832671100654,536.2248677212978,0.0,262.23940004977203,250,3.849455772197974e-05,-3.849455772197974e-05,0.052175367316520095,9.753799252788447,0.23672682126872852,348,26.23325035141471,54.976,1.3309767925771847,0
0.2394521770904557,542.9913742820144,0.0,289.0875661658162,250,0.002763850379449151,0.002763850379449151,0.052488038304764936,9.756205517500616,0.23668832671100654,349,28.920333054790362,55.656,1.323014120597804,0
0.2442952891505374,522.1719544999078,0.8,260.2347804568741,250,0.0048431120600817,0.0048431120600817,0.05394634863535215,9.747833678687048,0.2394521770904557,350,25.989331965250663,53.568,1.3423884593990096,0
0.24851307079958992,526.737858010407,0.0,241.10379157539325,250,0.004217781649052538,0.004217781649052538,0.048103376548067386,9.748627813340372,0.2442952891505374,351,24.118685204629212,54.032,1.342082394880589,0
0.251684929831465,526.9722398837628,0.0,239.4515490703742,250,0.003171859031875085,0.003171859031875085,0.04483483340879022,9.74863548697208,0.24851307079958992,352,23.954057359871207,54.056,1.3417423396468842,0
0.2555045428145275,549.9980400734612,0.0,247.9166117138426,250,0.0038196129830624925,0.0038196129830624925,0.044397195816383586,9.758659334163616,0.251684929831465,353,24.801419314224738,56.36,1.314880236302918,0
0.260627926776625,555.4889678557646,0.8,283.1759412313241,250,0.005123383962097494,0.005123383962097494,0.04936152393269965,9.761861518623729,0.2555045428145275,354,28.278167974605427,56.904,1.303639982428318,0
0.26728778090252947,601.2945436823832,0.0,329.56363005039424,250,0.006659854125904474,0.006659854125904474,0.056970311605635066,9.777783005112253,0.260627926776625,355,32.97359525438498,61.496,1.2604390420885274,0
0.2789038674718349,560.0482130496157,0.8,280.3643574959439,250,0.011616086569305406,0.011616086569305406,0.06546866886009042,9.762379951359918,0.26728778090252947,356,28.00843758584188,57.368,1.2983846919518536,0
0.29180170984965903,595.5705230283606,0.0,292.3173402169663,250,0.012897842377824154,0.012897842377824154,0.06743152442609429,9.77370557680781,0.2789038674718349,357,29.24646823122409,60.936,1.2658038589683027,0
