Omega,NormDeltaOmega,RewardMean,OmegaBefore,NormDeltaVar,RewardStd,TimestepsStd,ReturnsStd,Wins,Traj,DeltaOmega,ConfortViolation,ITERATIONS,ReturnsMean,TimestepsMean
0.1516067534423638,0.002901021104736473,9.759219411228914,0.15450777454710027,0.07859159568652452,1.3292550840849373,30.626883876751155,306.71300781822873,0.8,250,-0.002901021104736473,0,821,534.102559937736,54.728
0.15279623396585154,0.001189480523487746,9.765885232878079,0.1516067534423638,0.07128302994721053,1.309076642811346,31.458060970123384,314.9354419196378,0.8,250,0.001189480523487746,0,822,551.5771979529538,56.48
0.1533533463898868,0.0005571124240352499,9.761503418694174,0.15279623396585154,0.06542968621276143,1.322787776457184,30.629234662328734,306.25107430142083,0.0,250,0.0005571124240352499,0,823,543.989062516989,55.728
0.158975173323934,0.005621826934047197,9.769576937007372,0.1533533463898868,0.06147727492211357,1.2994987253732373,35.46437085301247,355.36431223133786,1.6,250,0.005621826934047197,0,824,555.6935361769794,56.88
0.1639666475079532,0.004991474184019212,9.768580198482727,0.158975173323934,0.05762587075241712,1.3032955392495849,31.873750955919828,319.1480781870973,0.8,250,0.004991474184019212,0,825,556.8090713135155,57.0
0.17083396718988172,0.006867319681928524,9.783145688303089,0.1639666475079532,0.056058143460150416,1.2604557219491925,38.57488011646958,386.426198530626,1.6,250,0.006867319681928524,0,826,592.5455680491415,60.568
0.18809698885409684,0.017263021664215117,9.799524596728604,0.17083396718988172,0.058723909383197805,1.2095255288561348,42.75182634695271,429.0320938104944,4.0,250,0.017263021664215117,0,827,630.2270258648101,64.312
0.20344456643743583,0.01534757758333899,9.799701960701405,0.18809698885409684,0.069018902407138,1.207182040466485,42.54060159424171,426.56634309629055,3.2,250,0.01534757758333899,0,828,637.9213988338188,65.096
0.20683998858727592,0.003395422149840094,9.808859415701075,0.20344456643743583,0.07647365279559268,1.1742248892552953,46.07542755091916,462.664803037949,5.6000000000000005,250,0.003395422149840094,0,829,658.9199401091355,67.176
0.21791304323459484,0.01107305464731892,9.845230091554217,0.20683998858727592,0.08512240014031122,1.0580798414369177,54.82279000561719,550.1258340979897,7.199999999999999,250,0.01107305464731892,0,830,804.7097267632757,81.736
0.22093391926522574,0.0030208760306308924,9.848588602367114,0.21791304323459484,0.09287238090739564,1.0409399500716552,57.73045449327417,579.7743161730695,10.4,250,0.0030208760306308924,0,831,803.3296751178807,81.568
0.21682464858624706,0.004109270678978677,9.84459859167263,0.22093391926522574,0.09158853702177587,1.0558385269764003,55.89499526791285,561.7168709260571,10.4,250,-0.004109270678978677,0,832,780.1647491928728,79.248
0.22884826989430215,0.012023621308055094,9.832060946697132,0.21682464858624706,0.09684897996422924,1.0966192979494505,55.27255289924648,555.6180223503264,10.4,250,0.012023621308055094,0,833,721.0440215869809,73.336
0.24257429008358034,0.013726020189278182,9.81551714586169,0.22884826989430215,0.09879360210227053,1.1505881314593536,50.08772081059388,503.1523647338843,7.199999999999999,250,0.013726020189278182,0,834,675.6216761839519,68.832
0.2663635246926981,0.02378923460911775,9.861203381783056,0.24257429008358034,0.10232538011634106,0.9893815231912716,60.54129169418175,609.0879340688842,16.0,250,0.02378923460911775,0,835,836.2300467752032,84.8
0.29095199418466106,0.024588469491962972,9.890229258065704,0.2663635246926981,0.11463691898141432,0.8735461359370219,68.02114212507756,684.4245099194869,23.200000000000003,250,0.024588469491962972,0,836,987.3613672912153,99.832
0.31721271264552653,0.026260718460865473,9.907505010980692,0.29095199418466106,0.13515577669220252,0.7919755851762136,72.14762022409333,726.1407409041533,30.4,250,0.026260718460865473,0,837,1093.1544728915655,110.336
0.3227739375891258,0.0055612249435992855,9.911572332763036,0.31721271264552653,0.13149398852739114,0.7649529791398259,71.34911845285826,718.7505685436332,34.4,250,0.0055612249435992855,0,838,1105.497131707058,111.536
0.32001978563243655,0.002754151956689266,9.925546142410779,0.3227739375891258,0.14493317048809104,0.6947112190806245,72.6663168187297,731.8320523990934,40.0,250,-0.002754151956689266,0,839,1229.9736779675436,123.92
0.3066263998940329,0.013393385738403651,9.920940370197858,0.32001978563243655,0.15117818953047657,0.7180663936879227,75.06728118161733,755.919148729985,39.2,250,-0.013393385738403651,0,840,1165.353339644921,117.464
0.272936838515464,0.03368956137856888,9.923936894500999,0.3066263998940329,0.16211061420537234,0.7034218085044293,73.84892427110906,743.6736750936323,40.0,250,-0.03368956137856888,0,841,1199.5261003121248,120.872
0.23193792466011012,0.0409989138553539,9.892335907661677,0.272936838515464,0.1754919257760861,0.8627833525610132,67.87829296616113,683.0683275830153,24.0,250,-0.0409989138553539,0,842,1002.2123354770199,101.312
0.19812896106635844,0.033808963593751684,9.863391497164342,0.23193792466011012,0.17137042960227133,0.984161830677845,61.11541867646822,614.2822424155964,14.399999999999999,250,-0.033808963593751684,0,843,861.6658811922771,87.36
0.16995748219264556,0.02817147887371288,9.797938895219326,0.19812896106635844,0.15948719059915276,1.2097308259508757,44.54469683362993,446.9419583712633,4.0,250,-0.02817147887371288,0,844,629.7331286735365,64.272
0.1467078795968163,0.023249602595829255,9.777943919455446,0.16995748219264556,0.14885408076858422,1.2749834534345357,37.77062901250123,378.80161286981394,2.4,250,-0.023249602595829255,0,845,573.6915256422898,58.672
0.13090234417454197,0.015805535422274336,9.742021469041482,0.1467078795968163,0.13611627135539436,1.3760827467220609,25.140692114577913,251.37189752024997,0.0,250,-0.015805535422274336,0,846,500.3502226499706,51.36
0.12067488717542461,0.010227456999117354,9.7483264115865,0.13090234417454197,0.11878260452562019,1.3618697030495077,26.925561386905194,269.21847474104044,0.0,250,-0.010227456999117354,0,847,511.67015669135225,52.488
0.11975366922423458,0.0009212179511900315,9.749849144991538,0.12067488717542461,0.11021076871740472,1.359440676880463,29.1594633695478,292.07625873646265,0.8,250,-0.0009212179511900315,0,848,509.56611571383775,52.264
0.12749539623559153,0.007741727011356947,9.724044040019958,0.11975366922423458,0.09894289348752527,1.4251283218055824,19.10261301497782,191.04293991171218,0.0,250,0.007741727011356947,0,849,464.57592805599353,47.776
0.13007510589799012,0.002579709662398594,9.745909813319468,0.12749539623559153,0.09526229648743892,1.368445878296254,26.696497448167243,266.95681937786003,0.0,250,0.002579709662398594,0,850,506.47544117858604,51.968
0.1385807123383472,0.008505606440357083,9.7784975618273,0.13007510589799012,0.09707199478834487,1.2798692455250262,40.33884480249776,404.80101480850857,3.2,250,0.008505606440357083,0,851,564.8060191711448,57.76
0.1467625596697134,0.008181847331366204,9.73682249671425,0.1385807123383472,0.0882745465267829,1.3898897076467358,27.343859566637626,273.41285698605657,0.0,250,0.008181847331366204,0,852,489.8790134546874,50.312
0.1558015847299977,0.009039025060284284,9.762412908928974,0.1467625596697134,0.08412179031788192,1.3220126679400388,34.111112558812856,341.07722538046846,0.0,250,0.009039025060284284,0,853,544.7426403182369,55.8
0.1660961591846645,0.010294574454666805,9.762894641889854,0.1558015847299977,0.08076552976384027,1.3187362951037866,31.9368216327173,319.77271161632325,0.8,250,0.010294574454666805,0,854,543.1293547176164,55.632
0.18376418646060674,0.017668027275942244,9.792656415986,0.1660961591846645,0.07584842726244716,1.231874999530643,39.97444463654248,401.76976767198107,4.8,250,0.017668027275942244,0,855,601.5041276955242,61.424
0.20568064034703187,0.02191645388642513,9.783123261793907,0.18376418646060674,0.07610486820811362,1.2573446046034564,39.42050958574737,395.2082620204773,2.4,250,0.02191645388642513,0,856,590.5875850679746,60.368
0.22908265519534304,0.02340201484831117,9.82615623117001,0.20568064034703187,0.07413952738362456,1.1188280720351813,53.25832952693879,535.1076706826829,8.799999999999999,250,0.02340201484831117,0,857,704.1030509007182,71.656
0.25138146845013587,0.022298813254792826,9.843047162915617,0.22908265519534304,0.07957219840591749,1.0575078274023162,57.1730476361021,574.8141998382417,12.0,250,0.022298813254792826,0,858,763.5054823330385,77.568
0.2636756663716811,0.012294197921545236,9.866123420939646,0.25138146845013587,0.08984091921620924,0.9713317735689144,64.12557680052477,645.3214456524993,18.4,250,0.012294197921545236,0,859,843.7508749587585,85.52
0.28372066405131335,0.020044997679632248,9.884047073791402,0.2636756663716811,0.09294735356548349,0.8969436074889459,63.782617820218064,642.3657831726066,22.400000000000002,250,0.020044997679632248,0,860,944.9939726310485,95.608
0.29235400821632673,0.008633344165013379,9.918278512782708,0.28372066405131335,0.11327952445652367,0.7406699680032045,73.23495384036232,737.6533259234458,36.8,250,0.008633344165013379,0,861,1138.062949670739,114.744
0.28457391248824615,0.007780095728080583,9.90953919987388,0.29235400821632673,0.10174006365351371,0.7824164332667861,71.68058035479345,721.7655654919727,32.0,250,-0.007780095728080583,0,862,1094.8058908020664,110.48
0.2816179092675232,0.0029560032207229248,9.886303618070125,0.28457391248824615,0.08845115335569054,0.8851380615183972,65.64816085771177,661.2348458746042,24.0,250,-0.0029560032207229248,0,863,950.8251367715123,96.176
0.2959661351525049,0.014348225884981691,9.899082587757006,0.2816179092675232,0.0842815014619857,0.8296077538586552,70.03923746015515,705.1486040506469,28.000000000000004,250,0.014348225884981691,0,864,1028.554277198304,103.904
0.30442658798702843,0.008460452834523513,9.913567989893014,0.2959661351525049,0.10336561565655751,0.7638886865903535,71.73101042087724,722.8708189211565,35.199999999999996,250,0.008460452834523513,0,865,1095.568225699057,110.512
0.28221919924400146,0.022207388743026968,9.915710634083649,0.30442658798702843,0.1249294039937621,0.7504619353723435,71.1471516225351,716.9517527115512,36.0,250,-0.022207388743026968,0,866,1121.5065355573972,113.104
0.25733868863688153,0.024880510607119932,9.914837270908027,0.28221919924400146,0.14201728767047817,0.7578434013004799,72.61927193245604,731.4272899416884,35.199999999999996,250,-0.024880510607119932,0,867,1113.5552035702221,112.312
0.2418265941673615,0.015512094469520038,9.878842871992953,0.25733868863688153,0.14598522288773416,0.920231614607357,65.08216788030343,655.0124344780984,20.8,250,-0.015512094469520038,0,868,915.0969729184511,92.632
0.23803442914624182,0.0037921650211196756,9.891530035377384,0.2418265941673615,0.15664313002630165,0.8758376557282587,68.10045944044724,685.1076122586235,22.400000000000002,250,-0.0037921650211196756,0,869,992.793086590757,100.368
0.23358348149100536,0.004450947655236459,9.868126397769183,0.23803442914624182,0.15762142814262678,0.967426844342603,65.64122314521569,660.3690597899522,18.4,250,-0.004450947655236459,0,870,850.9482755324323,86.232
0.22608495992538086,0.0074985215656245,9.857073130752722,0.23358348149100536,0.1623934264200674,1.009966505256912,61.03825108896879,613.5781715266594,13.600000000000001,250,-0.0074985215656245,0,871,824.5244532412037,83.648
0.22025387186707965,0.005831088058301209,9.857290418577008,0.22608495992538086,0.1412398116088892,1.008749982620017,60.558876607810355,608.2893173935446,12.0,250,-0.005831088058301209,0,872,841.8914600698251,85.408
0.22076804862182944,0.0005141767547497955,9.831933518244961,0.22025387186707965,0.13601814793603714,1.0993601972170666,53.763829625501934,539.6107893039169,7.199999999999999,250,0.0005141767547497955,0,873,742.9795521067352,75.568
0.22353390113608804,0.0027658525142585932,9.824385507964177,0.22076804862182944,0.14132023102931376,1.1227508004693054,52.634062887069625,527.8931663437241,5.6000000000000005,250,0.0027658525142585932,0,874,723.3891537224182,73.632
0.2245012440979844,0.0009673429618963503,9.854402801314045,0.22353390113608804,0.13720656108428014,1.0200194487326617,59.774373639545566,600.1431459878396,10.4,250,0.0009673429618963503,0,875,837.7819085565148,85.016
0.21727503684831093,0.007226207249673461,9.853177924049852,0.2245012440979844,0.1229491968635601,1.0236058231266905,59.63061012600827,598.8880409173012,11.200000000000001,250,-0.007226207249673461,0,876,824.2774524143144,83.656
0.21508155576929744,0.0021934810790134873,9.84096370179246,0.21727503684831093,0.1166138076084823,1.067863504716347,54.25338831815023,544.9052798513195,8.799999999999999,250,-0.0021934810790134873,0,877,775.6253951204745,78.816
0.22071311461137272,0.005631558842075279,9.793577762043252,0.21508155576929744,0.10460567808744763,1.2187125135566654,43.37498191354089,435.2394275777233,4.0,250,0.005631558842075279,0,878,619.8159494041934,63.288
0.23355506792865044,0.012841953317277721,9.848977445572709,0.22071311461137272,0.10877556948816125,1.0387986605629618,58.44620856822109,587.4131497106155,12.0,250,0.012841953317277721,0,879,792.3305375414333,80.448
0.2580198184105354,0.024464750481884956,9.85242055167411,0.23355506792865044,0.10729703482228256,1.0261334473187917,57.27046512819675,575.5018060274685,11.200000000000001,250,0.024464750481884956,0,880,820.0366673569396,83.232
0.2696466047610936,0.011626786350558194,9.887719683138696,0.2580198184105354,0.1166538756682126,0.8859147305690825,67.38561318263714,677.8275683406468,21.6,250,0.011626786350558194,0,881,979.4379609329868,99.056
0.28210094096091604,0.012454336199822447,9.893057293609267,0.2696466047610936,0.11375193508142448,0.8593300267693408,71.63870417588527,720.7191998045885,25.6,250,0.012454336199822447,0,882,989.2265849025779,99.992
0.2826591154365169,0.0005581744756008589,9.90514782221196,0.28210094096091604,0.12955833793088414,0.8049007229909414,71.40416301589146,718.5639142080424,28.799999999999997,250,0.0005581744756008589,0,883,1082.1175892810122,109.248
0.26838958856077666,0.014269526875740235,9.894948456310397,0.2826591154365169,0.12284466666067173,0.8478327978256144,69.77880205334569,702.5163359803345,27.200000000000003,250,-0.014269526875740235,0,884,994.7193784159716,100.528
0.243653845820289,0.02473574274048765,9.889214414326942,0.26838958856077666,0.11179992783332542,0.8769722394919067,68.24366414547214,687.2799147283073,25.6,250,-0.02473574274048765,0,885,948.8899014834988,95.952
0.2074135391496723,0.0362403066706167,9.87307107195051,0.243653845820289,0.10511410047086184,0.9463524183023485,64.87820170134188,652.802717250514,19.2,250,-0.0362403066706167,0,886,881.5467698723173,89.288
0.16671501816523704,0.04069852098443527,9.833203985843294,0.2074135391496723,0.10272796921323885,1.094613309712336,53.51213454909083,538.0577392239701,10.4,250,-0.04069852098443527,0,887,723.8811446218399,73.616
0.13330169209167234,0.0334133260735647,9.766803898449135,0.16671501816523704,0.09681126520442712,1.3055580903922992,33.234597876309564,332.28972690174464,0.0,250,-0.0334133260735647,0,888,559.1299895784161,57.248
0.11208528890066782,0.021216403191004513,9.752491970841726,0.13330169209167234,0.09665581162838575,1.3514190142239568,29.143348881005423,291.93988788913015,0.8,250,-0.021216403191004513,0,889,515.9458352254107,52.904
0.09664471805432963,0.015440570846338195,9.711882352214973,0.11208528890066782,0.08770089261095662,1.4556555818350563,18.530666474792532,185.27885700374964,0.0,250,-0.015440570846338195,0,890,444.02726114326856,45.72
0.08338265944956674,0.013262058604762886,9.716908386370669,0.09664471805432963,0.08073517862000057,1.4482360002795969,20.9928993709778,209.89713892965344,0.0,250,-0.013262058604762886,0,891,449.1543732515978,46.224
0.07989933290909744,0.003483326540469303,9.715874621093985,0.08338265944956674,0.07748197907090826,1.4530418423533336,22.29619375588578,222.9856504083208,0.0,250,-0.003483326540469303,0,892,446.075235603667,45.912
0.08189810308554005,0.0019987701764426075,9.706781722242697,0.07989933290909744,0.07132595477261451,1.4752309553010055,20.911859219112966,209.13651792413452,0.0,250,0.0019987701764426075,0,893,431.8353052591331,44.488
0.08832085474667059,0.0064227516611305435,9.724072559215527,0.08189810308554005,0.06569858265387299,1.4320800262687463,19.740962489199962,197.44289456788067,0.0,250,0.0064227516611305435,0,894,460.1431135020787,47.32
0.09863793257473,0.010317077828059407,9.712721722039998,0.08832085474667059,0.060011897395698094,1.4592685721892182,19.114235114176033,191.14326337865268,0.0,250,0.010317077828059407,0,895,441.967689239708,45.504
0.10831523803992643,0.009677305465196434,9.73261830952523,0.09863793257473,0.05916859579442124,1.4077441258219092,25.228385283247913,252.27332850101865,0.0,250,0.009677305465196434,0,896,477.1318800061649,49.024
0.12138514945875381,0.013069911418827379,9.729610646064337,0.10831523803992643,0.05678407945783954,1.414849301960283,21.71105377451772,217.09686923467325,0.0,250,0.013069911418827379,0,897,472.00287166187314,48.512
0.13946818297601146,0.01808303351725765,9.744733172211967,0.12138514945875381,0.051392694401053006,1.3723593797275275,24.049833596097915,241.1323297137202,0.8,250,0.01808303351725765,0,898,499.3980856095189,51.248
0.1556527286060528,0.016184545630041347,9.750684385564384,0.13946818297601146,0.04857274645734003,1.3549962044123545,29.616734728865705,296.11797022228365,0.0,250,0.016184545630041347,0,899,517.0982943352504,53.032
0.18245519209439726,0.026802463488344447,9.742275235779575,0.1556527286060528,0.0469949050191542,1.3731864325962415,28.027205069360733,280.2327043925203,0.0,250,0.026802463488344447,0,900,502.46758756056727,51.576
0.20370119291054836,0.021246000816151106,9.783509887141049,0.18245519209439726,0.04861449961032982,1.255383021308808,38.6229577324161,386.84399858943874,1.6,250,0.021246000816151106,0,901,597.3419796692841,61.056
0.23545571610733976,0.031754523196791395,9.826516201630715,0.20370119291054836,0.06377870153093579,1.1218148617306984,49.77822817256556,499.2233407171806,4.8,250,0.031754523196791395,0,902,731.0928054013254,74.4
0.2762271628243902,0.040771446717050436,9.844565491124989,0.23545571610733976,0.0785161899736833,1.050917993013794,56.9577336627784,572.0541358153743,10.4,250,0.040771446717050436,0,903,787.3289697182121,79.976
0.31875646226169774,0.042529299437307544,9.88788156824825,0.2762271628243902,0.09379227615026513,0.8809840007267656,67.75970058965727,681.465239554332,21.6,250,0.042529299437307544,0,904,990.5284239808368,100.176
0.3506852394224367,0.03192877716073894,9.920001187968104,0.31875646226169774,0.09889639129753718,0.7226302053702044,73.3727605041544,739.0235487354003,38.4,250,0.03192877716073894,0,905,1165.5604595815005,117.496
0.35101828501316557,0.0003330455907288865,9.936099973805515,0.3506852394224367,0.10931727364510459,0.6310276554761515,75.96159619175995,765.5521024301291,49.6,250,0.0003330455907288865,0,906,1255.4461038902743,126.352
0.3324240979092385,0.018594187103927073,9.942467731815212,0.35101828501316557,0.12234063970644696,0.5894404125272577,74.40037677323953,749.9769863246398,53.6,250,-0.018594187103927073,0,907,1326.881973617131,133.456
0.30672696629005464,0.025697131619183855,9.921747665788015,0.3324240979092385,0.1209750397863041,0.7105048314007064,74.93532144456312,754.9136980066623,40.8,250,-0.025697131619183855,0,908,1159.2569972706722,116.84
0.26992980140609696,0.03679716488395768,9.930022511020791,0.30672696629005464,0.152494891920399,0.6749701217892982,73.37229995032185,739.304325477336,43.2,250,-0.03679716488395768,0,909,1234.8975994705456,124.36
0.24432815302665356,0.025601648379443398,9.884479475359528,0.26992980140609696,0.14712793392993043,0.8957381039551071,66.39224051046929,668.4831450509057,23.200000000000003,250,-0.025601648379443398,0,910,937.839412622112,94.88
0.201643440438926,0.04268471258772755,9.873837932089016,0.24432815302665356,0.12512388287992615,0.9445106943105563,63.612726273914724,639.8227473486508,17.599999999999998,250,-0.04268471258772755,0,911,902.6267683998495,91.416
0.1653616509830253,0.036281789455900715,9.824063786912658,0.201643440438926,0.12467026357104306,1.1290422596095968,50.57594685223402,508.28958744632746,8.0,250,-0.036281789455900715,0,912,697.1155663193222,70.96
0.1241717780755148,0.0411898729075105,9.811313237724004,0.1653616509830253,0.11595296899961836,1.1766824141970775,44.21373542237751,442.6036572397469,1.6,250,-0.0411898729075105,0,913,684.4372114636265,69.76
0.0839558838183447,0.04021589425717009,9.762303672728551,0.1241717780755148,0.10690308896535215,1.3264192954643135,31.937813575760003,319.8208543448664,0.8,250,-0.04021589425717009,0,914,536.8486035706885,54.992
0.05120622620340231,0.0327496576149424,9.699686695250966,0.0839558838183447,0.0968359106728328,1.4923361668010668,17.1750218631593,171.74590665615597,0.0,250,-0.0327496576149424,0,915,421.27679254813995,43.432
0.027424399553163406,0.023781826650238903,9.700199012555208,0.05120622620340231,0.08829939225043128,1.4948481595749905,17.41448776163112,174.17719221402382,0.0,250,-0.023781826650238903,0,916,419.9798164475903,43.296
0.007140404389102677,0.02028399516406073,9.695374864752022,0.027424399553163406,0.07791863046366185,1.5102531384956053,12.307978550517547,123.132546983147,0.0,250,-0.02028399516406073,0,917,411.0063312665677,42.392
-0.006973586863725342,0.014113991252828018,9.679183736873892,0.007140404389102677,0.06802741417147956,1.5505037918881104,11.69023113543954,116.93306389780874,0.0,250,-0.014113991252828018,0,918,388.4837184631705,40.136
-0.01550844567703871,0.008534858813313369,9.672566398628422,-0.006973586863725342,0.06113518296909058,1.5683857258007279,11.694577204841567,116.97957580450127,0.0,250,-0.008534858813313369,0,919,379.08722229504514,39.192
-0.02006835335212174,0.004559907675083028,9.646712760865688,-0.01550844567703871,0.052447452097786555,1.6260869358873546,9.312309273214673,93.15751461116855,0.0,250,-0.004559907675083028,0,920,350.5229548788156,36.336
-0.01696221119611739,0.0031061421560043476,9.669320031316337,-0.02006835335212174,0.048356267909250225,1.5771234493093595,11.500194085318736,115.04613298079114,0.0,250,0.0031061421560043476,0,921,374.62813529332016,38.744
-0.012187147182894232,0.004775064013223159,9.647688961332474,-0.01696221119611739,0.041993419791084285,1.623710667499468,10.150433291244271,101.54118077472869,0.0,250,0.004775064013223159,0,922,351.63896726264596,36.448
-0.0022340847804641992,0.009953062402430032,9.650252410804223,-0.012187147182894232,0.03945888908460658,1.615319919956284,10.097445221440916,100.99793800215522,0.0,250,0.009953062402430032,0,923,355.5152988140277,36.84
0.011878817825871801,0.014112902606336,9.67443130561815,-0.0022340847804641992,0.03510603736110047,1.562193833586695,12.926014699047808,129.32621969391292,0.0,250,0.014112902606336,0,924,382.25612974758434,39.512
0.025452548723994765,0.013573730898122964,9.656561228972775,0.011878817825871801,0.033877023502809425,1.6001925510739845,9.975438636972312,99.78394822149139,0.0,250,0.013573730898122964,0,925,362.77769225004926,37.568
0.04402943509658893,0.018576886372594165,9.673477141133185,0.025452548723994765,0.03156726318356481,1.55982722487717,13.361834604574327,133.62712101240942,0.0,250,0.018576886372594165,0,926,383.3018582402614,39.624
0.06095115349039194,0.016921718393803013,9.7028781935699,0.04402943509658893,0.02776048549102603,1.4903039711643318,17.49572016237114,174.98156104383312,0.0,250,0.016921718393803013,0,927,422.81262016300195,43.576
0.0777708170228733,0.016819663532481363,9.704790384537926,0.06095115349039194,0.023430994837500867,1.482192435902599,19.051401628226728,190.55941963125395,0.0,250,0.016819663532481363,0,928,427.63188350427924,44.064
0.0971086452840816,0.019337828261208292,9.710265790234558,0.0777708170228733,0.024519124338923448,1.467672440086899,20.758009923882394,207.60029114681504,0.0,250,0.019337828261208292,0,929,436.6512320552676,44.968
0.11494384058145563,0.017835195297374026,9.719796961656112,0.0971086452840816,0.020586422882543257,1.4410630966905087,19.069986470891898,190.68729492506543,0.0,250,0.017835195297374026,0,930,453.95339729718705,46.704
0.13426322351312417,0.019319382931668544,9.725186382220045,0.11494384058145563,0.021212303444785148,1.4243987820414332,20.998185064428785,209.9754300734182,0.0,250,0.019319382931668544,0,931,465.1751150343493,47.832
0.1589620563920383,0.02469883287891414,9.745400919422636,0.13426322351312417,0.024101580641387527,1.3695112977046204,26.23113996760339,262.8196049425587,0.8,250,0.02469883287891414,0,932,501.5373129171665,51.464
0.1843578337903815,0.0253957773983432,9.757356492873095,0.1589620563920383,0.021744084663922546,1.332884461736556,25.745742638347025,257.3878155168659,0.0,250,0.0253957773983432,0,933,535.2495477730466,54.856
0.2053911404675094,0.021033306677127883,9.807256627836683,0.1843578337903815,0.02604067699976783,1.1832071381558822,45.655470822235536,457.88344039221073,4.0,250,0.021033306677127883,0,934,659.7537678678293,67.272
0.22356146883918354,0.01817032837167415,9.85760051473793,0.2053911404675094,0.04415315789153922,1.014405703549732,57.61419602840952,579.3803297476509,12.8,250,0.01817032837167415,0,935,825.0417326815059,83.696
0.26019028900171287,0.03662882016252933,9.842621505739325,0.22356146883918354,0.05246644021174887,1.0618291071437924,54.6951604440466,550.0884133499701,11.200000000000001,250,0.03662882016252933,0,936,764.1023927335552,77.632
0.2775292130310853,0.017338924029372427,9.875643307758631,0.26019028900171287,0.06920172676837123,0.9328079733545425,65.57767132187601,659.9037207388664,20.0,250,0.017338924029372427,0,937,898.9995615918838,91.032
0.2912867213375367,0.013757508306451394,9.906048212901586,0.2775292130310853,0.08083190364207248,0.8012224038805554,71.4799512031171,719.4425319343927,29.599999999999998,250,0.013757508306451394,0,938,1079.9970003633825,109.024
0.27896332270946084,0.012323398628075855,9.911900407515116,0.2912867213375367,0.11139639340945803,0.7703790199003754,71.97080030123328,725.3183574996121,35.199999999999996,250,-0.012323398628075855,0,939,1076.9081554757024,108.648
0.25472584098042755,0.024237481729033283,9.908129848226553,0.27896332270946084,0.1193606108725154,0.7920154357854554,71.02036935978298,715.1918970971295,31.2,250,-0.024237481729033283,0,940,1080.5410087281953,109.056
0.23264683396304056,0.022079007017386992,9.872924722594751,0.25472584098042755,0.11580425109205768,0.9442154364176111,63.28231297922034,637.2229257259792,20.0,250,-0.022079007017386992,0,941,876.7946987641948,88.808
0.20997761614397342,0.02266921781906714,9.871006561446295,0.23264683396304056,0.12137533368296588,0.9594672599255624,65.24329654454931,656.8728028507815,20.0,250,-0.02266921781906714,0,942,848.7486281793981,85.984
0.19473650353535765,0.01524111260861577,9.817584753483706,0.20997761614397342,0.1274724900407909,1.1455044751007972,49.014214428061585,492.4418631578367,7.199999999999999,250,-0.01524111260861577,0,943,682.0472479940202,69.472
0.1810572080131193,0.013679295522238344,9.811360213610874,0.19473650353535765,0.14260430347094064,1.17030591594167,48.898036606800474,491.42387412783546,7.199999999999999,250,-0.013679295522238344,0,944,652.4946996459777,66.504
0.1709763556673581,0.010080852345761199,9.814751744170827,0.1810572080131193,0.14794550861332023,1.1631490373162445,47.34860403433242,474.45447073867655,3.2,250,-0.010080852345761199,0,945,689.6237165524191,70.264
0.16596465350178077,0.005011702165577336,9.772991977216684,0.1709763556673581,0.13316855843043893,1.2881551786658472,39.394402851166554,395.3950859178297,3.2,250,-0.005011702165577336,0,946,556.74780695808,56.968
0.16832761151867853,0.0023629580168977593,9.793213409009677,0.16596465350178077,0.12748377556210524,1.2310297991153214,39.97402836842942,400.3739874798795,1.6,250,0.0023629580168977593,0,947,622.6916813984714,63.584
0.1868271196359949,0.018499508117316377,9.77331155079489,0.16832761151867853,0.12093962016604194,1.2860285298501677,35.75058847068115,358.68924254221804,2.4,250,0.018499508117316377,0,948,563.2554912954112,57.632
0.2086041552812709,0.021777035645276,9.799927304778462,0.1868271196359949,0.11998034475529563,1.2068662784879143,42.45097765658643,425.759798058733,3.2,250,0.021777035645276,0,949,638.32806492405,65.136
0.24178537665912725,0.03318122137785634,9.835129383606933,0.2086041552812709,0.11258781007936432,1.0900533012540121,49.47329364414704,496.90329390704807,7.199999999999999,250,0.03318122137785634,0,950,756.3607901169075,76.904
0.2775881951913318,0.03580281853220457,9.82617014831391,0.24178537665912725,0.10472815961783422,1.110742476155685,49.432372227114485,496.5162129791141,7.199999999999999,250,0.03580281853220457,0,951,726.9007628916696,73.976
0.3214882400523628,0.043900044861030996,9.900453042476558,0.2775881951913318,0.1202316082700475,0.8272003008694961,69.63936541927993,701.1658449743626,28.000000000000004,250,0.043900044861030996,0,952,1034.8745556239899,104.528
0.365181107752219,0.0436928676998562,9.915019155406606,0.3214882400523628,0.144494216323851,0.7466595179609335,70.686621082069,712.5150417102636,36.8,250,0.0436928676998562,0,953,1118.8107614960816,112.84
0.4103546208161135,0.0451735130638945,9.949724506140127,0.365181107752219,0.11510233991881645,0.5447911256638639,71.92769702972562,725.0502107044925,57.599999999999994,250,0.0451735130638945,0,954,1421.6166374373013,142.88
0.4203472503787838,0.009992629562670274,9.963710854176368,0.4103546208161135,0.13360748484535298,0.42419830326510555,65.1374423814752,656.8926539803275,71.2,250,0.009992629562670274,0,955,1598.5777694440562,160.44
0.4248093480956682,0.004462097716884439,9.957492472577304,0.4203472503787838,0.11129459918037513,0.471146404799129,70.39656627989748,709.7230797409246,66.4,250,0.004462097716884439,0,956,1509.7151787222806,151.616
0.4332754690178611,0.008466120922192899,9.962527384928466,0.4248093480956682,0.07598761269064046,0.43207429305647826,65.72529789966723,662.9140976577694,70.39999999999999,250,0.008466120922192899,0,957,1583.0854515746728,158.904
