WeightMin,DualReg,Wins,ReturnsMean,LossReg,Omega,DeltaOmega,RewardStd,WeightMedian,Eta,OmegaBefore,RewardMean,WeightMax,ITERATIONS,WeightMean,DualBefore,DualAfter,Primal,TimestepsMean,ReturnsStd,Epsilon,TimestepsStd,NormDeltaOmega,Traj,ConfortViolation,NormDeltaVar
0.5556417889481398,0.0001,0.0,211.0491529050922,0.0,7.248730752776446,-0.02632725556129678,1.3075952008711322,0.9723347012929047,13.005283585979134,7.2750580083377425,7.01555453696981,1.0,24,0.5556417889481398,7.233057816976398,7.101180262926843,7.1180924100565885,30.083132530120483,130.62928891929636,0.001,17.99020027264582,0.02632725556129678,1663,0,0.027746212825328305
0.5511118732382416,0.0001,0.0,218.5990873857092,0.0,7.223569083405104,-0.02516166937134212,1.2914691472275213,0.9721787201950579,12.861387512278137,7.248730752776446,7.0449672821692015,1.0,25,0.5511118732382416,7.256354888390898,7.129175219327444,7.1457149491152325,31.02983219390926,140.97906099157385,0.001,19.35749458679686,0.02516166937134212,1612,0,0.3920937640411697
0.5507573582872778,0.0001,0.0,216.2401916983935,0.0,7.198202516619665,-0.025366566785439026,1.3023981240711837,0.9691523898969877,12.949707766548672,7.223569083405104,7.058819204808034,1.0,26,0.5507573582872778,7.273467260733692,7.143941882426065,7.160709576071143,30.636196319018406,137.46923948229073,0.001,18.821819742401278,0.025366566785439026,1633,0,0.09926747724794502
0.5467810302680627,0.0001,0.0,227.22334422377622,0.0,7.173624539912974,-0.024577976706690485,1.2782571808232615,0.9724870062638095,12.739570187233943,7.198202516619665,7.086145169537455,1.0,27,0.5467810302680627,7.292519114692304,7.169178856218678,7.1854070766658635,32.06611039794608,146.48960226295398,0.001,20.020211075182814,0.024577976706690485,1561,0,0.02790649890357664
0.5431246379648987,0.0001,0.0,231.4476574425432,0.0,7.1497066248837005,-0.02391791502927365,1.2706247318538455,0.9705956530796969,12.669247665608996,7.173624539912974,7.108537527570937,1.0,28,0.5431246379648987,7.312025488853152,7.190895611108539,7.2069447398894235,32.5619295958279,150.53483031833503,0.001,20.51020696525891,0.02391791502927365,1537,0,0.03042837384855489
0.5448315541914205,0.0001,0.0,233.48762987334732,0.0,7.1251520823433125,-0.024554542540387914,1.270954368000703,0.9749446132572782,12.667264381525218,7.1497066248837005,7.125056615901884,1.0,29,0.5448315541914205,7.328200250973716,7.207419722023953,7.223463833636299,32.76983606557377,149.45200837233784,0.001,20.319387696645,0.024554542540387914,1528,0,0.06865816088173313
0.5439928528287316,0.0001,0.0,233.84294794204038,0.0,7.1018805192554355,-0.023271563087877034,1.2744197319171395,0.9735640268840643,12.692715684426497,7.1251520823433125,7.140208640328578,1.0,30,0.5439928528287316,7.34416253427056,7.222846710640298,7.238955353472784,32.74967234600262,154.12826196889614,0.001,20.916992139908125,0.023271563087877034,1529,0,0.5989954291509423
0.5380266339432425,0.0001,0.0,243.04160446140685,0.0,7.078118747423965,-0.023761771831470213,1.2556430611137492,0.9717720585048265,12.526481139546462,7.1018805192554355,7.166313041969691,1.0,31,0.5380266339432425,7.3638109535406135,7.24732906071453,7.26301870462928,33.915023793337866,159.56453181970394,0.001,21.591982706125506,0.023761771831470213,1474,0,0.07595615480820053
0.5333344321023692,0.0001,0.0,252.91600841224553,0.0,7.055187246620007,-0.022931500803958116,1.236760511368889,0.9723766977900494,12.35934296136192,7.078118747423965,7.191183302368429,1.0,32,0.5333344321023692,7.382428913564407,7.270579607564733,7.285853010121009,35.17124735729387,166.51886219948344,0.001,22.47914054437886,0.022931500803958116,1422,0,0.2320185815139556
0.5315462869302161,0.0001,0.0,254.99016248509545,0.0,7.032861899065935,-0.022325347554072117,1.2360348374998855,0.970734247309376,12.349211542619212,7.055187246620007,7.206150721092997,1.0,33,0.5315462869302161,7.396896283910129,7.2854674384132645,7.300715784932214,35.38456090651558,161.73554924509435,0.001,21.794140248465943,0.022325347554072117,1415,0,0.03413795571740584
0.5291055526721135,0.0001,0.0,259.06196990215443,0.0,7.010450781847608,-0.022411117218327448,1.2299812182547105,0.9705126120318573,12.291108061717582,7.032861899065935,7.227673386316623,1.0,34,0.5291055526721135,7.416005259280408,7.306452403648686,7.3215573076659615,35.8455459770115,172.24621575015297,0.001,23.145556914326406,0.022411117218327448,1395,0,0.18608970311797748
0.5292137420874916,0.0001,0.0,261.5838646359659,0.0,6.988445980026189,-0.02200480182141895,1.2289325762639725,0.972565620261309,12.277724436055212,7.010450781847608,7.243711895542708,1.0,35,0.5292137420874916,7.431388897994067,7.322382448563271,7.337454726295342,36.11287988422576,169.7066856723717,0.001,22.76181315308521,0.02200480182141895,1385,0,0.0060823009930370915
0.5264060763790904,0.0001,0.0,263.1083360108016,0.0,6.966383729150706,-0.02206225087548308,1.2286357126895708,0.9686962085365839,12.272652975194426,6.988445980026189,7.256533995672782,1.0,36,0.5264060763790904,7.4440072431448385,7.33516598722876,7.350223127177728,36.25853304284677,171.8936067650755,0.001,23.022895399802128,0.02206225087548308,1380,0,0.011165046609356877
0.5247297361853832,0.0001,0.0,272.4823444320431,0.0,6.946531753817203,-0.019851975333502914,1.2124950000782213,0.9738260902714531,12.129015806286393,6.966383729150706,7.277284683959968,1.0,37,0.5247297361853832,7.459700228181898,7.354544600688945,7.369254131813619,37.443360840210055,178.12999628103577,0.001,23.826123296613176,0.019851975333502914,1336,0,0.032212267282663964
0.5246870853076219,0.0001,0.0,270.0986864260777,0.0,6.927452366664039,-0.019079387153163374,1.219549334345668,0.971848586025038,12.186612583166937,6.946531753817203,7.287429479236693,1.0,38,0.5246870853076219,7.47168067808996,7.365264322032387,7.380113666430265,37.066072754268745,185.99491874766537,0.001,24.83141554292729,0.019079387153163374,1350,0,0.005002834789129841
0.5224901783348497,0.0001,0.0,276.76540493555035,0.0,6.90506579058965,-0.022386576074389097,1.2086727415918923,0.9740429286273117,12.087846392740826,6.927452366664039,7.307607788326475,1.0,39,0.5224901783348497,7.488284521944277,7.384510508362338,7.399120354662367,37.87784522003035,178.50992417012975,0.001,23.770101038897835,0.022386576074389097,1321,0,0.07842394390507877
0.5143773334787072,0.0001,0.0,294.52232210592405,0.0,6.885764875497457,-0.01930091509219345,1.1788701157111232,0.9738451450231962,11.821552357508125,6.90506579058965,7.33658499314272,1.0,40,0.5143773334787072,7.507874755272016,7.410974281131277,7.424947020781472,40.1456154465004,189.67224021399065,0.001,25.18687426499554,0.01930091509219345,1246,0,0.0926739239223576
0.5140842158751928,0.0001,0.0,294.18520286236736,0.0,6.86619676719266,-0.019568108304796716,1.1821183843261076,0.9728644829204572,11.847351771884275,6.885764875497457,7.347099742945284,1.0,41,0.5140842158751928,7.5192241612415005,7.421746572994396,7.435780339211401,40.042536115569824,191.07176584281686,0.001,25.341246388605068,0.019568108304796716,1249,0,0.11740843561011181
0.5141275790644669,0.0001,0.0,294.0782237292527,0.0,6.846015205311787,-0.02018156188087339,1.1862409707934674,0.972382483556994,11.880645168599406,6.86619676719266,7.359229224889258,1.0,42,0.5141275790644669,7.532494182034517,7.434205958578758,7.448318996649683,39.96076861489191,195.03726304306028,0.001,25.827615350656455,0.02018156188087339,1252,0,0.052909057044927106
0.5063371181234744,0.0001,0.0,311.879189884719,0.0,6.828102775843124,-0.01791242946866234,1.1565636353408069,0.9728203315010963,11.615783428443795,6.846015205311787,7.38404577110784,1.0,43,0.5063371181234744,7.548455962271883,7.456543835600079,7.470034273991168,42.23793395427604,205.73780665591198,0.001,27.180553835853853,0.01791242946866234,1184,0,0.049880903307414896
0.5038152787692497,0.0001,0.0,314.52891474222514,0.0,6.8106359996185475,-0.01746677622457682,1.1551026274409546,0.9697829158454612,11.60066448998318,6.828102775843124,7.394856054421208,1.0,44,0.5038152787692497,7.558784241988302,7.467223288378732,7.480678621388551,42.53321976149915,206.70309055434225,0.001,27.2753984980547,0.01746677622457682,1177,0,0.15661182245581368
0.5039445765278618,0.0001,0.0,314.8178185271835,0.0,6.792957990887462,-0.01767800873108527,1.1562745216901138,0.9705534773441715,11.608013079582031,6.8106359996185475,7.406100940635272,1.0,45,0.5039445765278618,7.570195749391876,7.478551345927697,7.492023743070534,42.508098891730604,206.94873569902964,0.001,27.281382018249825,0.01767800873108527,1176,0,0.457294324621427
0.5015132964909161,0.0001,0.08650519031141869,321.64988352178545,0.0,6.7756822524919205,-0.01727573839554175,1.1475582346719093,0.9716829338419071,11.525115939486342,6.792957990887462,7.425402249836916,1.0,46,0.5015132964909161,7.586475206112621,7.497108226701693,7.510388801048612,43.31830008673027,209.9098642522362,0.001,27.598851489298152,0.01727573839554175,1156,0,0.07092184655581604
0.4975736306702165,0.0001,0.0,330.6908492469106,0.0,6.759136027584068,-0.01654622490785229,1.1340041604749356,0.9715173682481708,11.405323426977166,6.7756822524919205,7.436755310297716,1.0,47,0.4975736306702165,7.594329651889612,7.50734776986364,7.52035296892047,44.46969696969697,220.55004509679264,0.001,28.98708098890864,0.01654622490785229,1125,0,0.019559092152346396
0.49958223400222057,0.0001,0.0,323.47860751691934,0.0,6.741650280340024,-0.01748574724404417,1.1501958405697652,0.9688895295566804,11.542180792670923,6.759136027584068,7.4476469384793855,1.0,48,0.49958223400222057,7.609072330290837,7.519542065940322,7.532862010756458,43.43391304347826,212.30679274893652,0.001,27.829613214067717,0.01748574724404417,1153,0,0.4783500452206446
0.49720435724590706,0.0001,0.0,332.5197565836775,0.0,6.723877691622183,-0.0177725887178406,1.1381231740890794,0.9714286827658447,11.432727070812378,6.741650280340024,7.463524582316937,1.0,49,0.49720435724590706,7.621511702459739,7.534415210804088,7.547483544953756,44.55307760927743,211.2589542824115,0.001,27.65837683223614,0.0177725887178406,1124,0,0.054686575403430915
0.4983342849578873,0.0001,0.0,331.1632953301827,0.0,6.7070949128759105,-0.016782778746272875,1.1415514206622515,0.9730519338076455,11.460060173130529,6.723877691622183,7.473304046257243,1.0,50,0.4983342849578873,7.63204102186737,7.5444626097159135,7.55759347815828,44.315555555555555,216.37140779805992,0.001,28.283940913179812,0.016782778746272875,1128,0,0.05731569237283875
0.49807173839880525,0.0001,0.08710801393728224,325.4181424579318,0.0,6.6905184952501155,-0.01657641762579498,1.1527040600587373,0.968130877630324,11.554573619008021,6.7070949128759105,7.481670834679784,1.0,51,0.49807173839880525,7.6431447288202286,7.55372855339955,7.567076517310549,43.49694323144105,214.98704528800636,0.001,28.03949552744233,0.01657641762579498,1148,0,0.04087733909462113
0.4990216544871326,0.0001,0.0,330.6610454192212,0.0,6.673928858809677,-0.01658963644043876,1.147157789294764,0.973822423576811,11.502947430055388,6.6905184952501155,7.494173926864774,1.0,52,0.4990216544871326,7.653986501409859,7.565763494462817,7.578992866979803,44.123784261715294,207.83703924791513,0.001,27.08405670317429,0.01658963644043876,1134,0,0.06523578692772554
0.4970734566176421,0.0001,0.0,333.453199636022,0.0,6.657365915846354,-0.016562942963322946,1.1454112947614965,0.9720376830509153,11.485226722409228,6.673928858809677,7.506175127020999,1.0,53,0.4970734566176421,7.665466815589104,7.577610572805234,7.590799148454678,44.42602495543672,217.723038010536,0.001,28.341034290626705,0.016562942963322946,1125,0,0.058893991473808305
0.491463402450268,0.0001,0.09149130832570906,344.2059383047886,0.0,6.642035633042072,-0.015330282804281836,1.1311775861916664,0.969354863846096,11.35558002603339,6.657365915846354,7.521919203500668,1.0,54,0.491463402450268,7.677059459481326,7.5921720992759685,7.605065364428744,45.7605504587156,224.9544154441585,0.001,29.227367212809437,0.015330282804281836,1093,0,0.025516664971511772
0.48886288594176064,0.0001,0.09337068160597572,351.0685055324252,0.0,6.627097704666686,-0.0149379283753861,1.1207587750436765,0.9704932387197664,11.260566218297766,6.642035633042072,7.534262671268394,1.0,55,0.48886288594176064,7.6864426796498515,7.603653105906528,7.616330813271258,46.60112359550562,223.85163339183265,0.001,29.059703470247797,0.0149379283753861,1071,0,0.04037215651374318
0.489918681832051,0.0001,0.0,345.31430089988123,0.0,6.611363319702449,-0.015734384964236625,1.1330385695039267,0.9672014145047872,11.367515109391332,6.627097704666686,7.54028131815622,1.0,56,0.489918681832051,7.6957107707722825,7.610665690806724,7.623585407660841,45.79779411764706,222.74281393107327,0.001,28.88376036427982,0.015734384964236625,1091,0,0.2002657566449986
0.485803034044922,0.0001,0.0,363.1115122176959,0.0,6.5963589094969945,-0.015004410205454732,1.1097249584980848,0.9725768516999385,11.156169966723628,6.611363319702449,7.560060012002352,1.0,57,0.485803034044922,7.7089680140101535,7.6285253784330775,7.640969494529489,48.03076923076923,229.60807468883198,0.001,29.723970762161343,0.015004410205454732,1043,0,0.017878252593471086
0.48408794073017236,0.0001,0.0,360.99489882572294,0.0,6.581511691168891,-0.01484721832810365,1.1128424740496705,0.9684658191883396,11.181743225874483,6.5963589094969945,7.568510987200828,1.0,58,0.48408794073017236,7.718145390347408,7.637219762812164,7.649720503277679,47.70019157088122,227.5969782463475,0.001,29.424902138557467,0.01484721832810365,1047,0,0.04420138050011185
0.4828476559428,0.0001,0.0,368.49954691943134,0.0,6.566231283442349,-0.015280407726542045,1.105151021348188,0.97121714142225,11.109894864216226,6.581511691168891,7.581579912133116,1.0,59,0.4828476559428,7.728978206295018,7.649649709455798,7.661990342052768,48.606237816764136,237.77626120248968,0.001,30.69663740272347,0.015280407726542045,1029,0,0.037035771752707135
0.48159259145257804,0.0001,0.09803921568627451,372.2826713860113,0.0,6.55040104247564,-0.01583024096670904,1.1021441966743313,0.9715773707306335,11.078859797150217,6.566231283442349,7.5948713533958845,1.0,60,0.48159259145257804,7.74116157711889,7.662679337630665,7.6749510109281145,49.017699115044245,234.28612534022935,0.001,30.192103414141837,0.01583024096670904,1020,0,0.04891762333528134
0.4804183195418418,0.0001,0.0,372.2857687203757,0.0,6.534891566651715,-0.015509475823924923,1.1033201491653426,0.9694884398231148,11.087545085143454,6.55040104247564,7.603661383395231,1.0,61,0.4804183195418418,7.750235129618628,7.671556552266601,7.683847494102753,48.964671246319924,237.49320821222577,0.001,30.57442741157229,0.015509475823924923,1022,0,0.04518066762876905
0.4781959964617323,0.0001,0.20020020020020018,380.92538694470574,0.0,6.519296621570366,-0.015594945081349287,1.0939163328875379,0.9715947146318334,10.9998853404962,6.534891566651715,7.619418841403327,1.0,62,0.4781959964617323,7.763357961805604,7.686536934822711,7.6986339744541485,49.99497991967871,244.7666740190487,0.001,31.441680808567945,0.015594945081349287,999,0,0.16291368992855781
0.47337950150371677,0.0001,0.10162601626016261,387.16251539308627,0.0,6.505464639565484,-0.01383198200488156,1.08695551729806,0.9664537242308197,10.935506840220954,6.519296621570366,7.628825553733778,1.0,63,0.47337950150371677,7.7708863735229325,7.695372900830673,7.707328909864621,50.7533129459735,245.02567188441034,0.001,31.450627970324422,0.01383198200488156,984,0,0.04247430228219378
0.4741703469451284,0.0001,0.0,391.96934859036656,0.0,6.492018922722051,-0.01344571684343343,1.0837428602445742,0.9707235756182545,10.904280074564655,6.505464639565484,7.637427781187736,1.0,64,0.4741703469451284,7.778552970643866,7.703706683853517,7.715595996752496,51.32201646090535,237.60049228814327,0.001,30.471470311256233,0.01344571684343343,975,0,0.24300373831206323
0.4691662408115018,0.0001,0.0,406.31246996663253,0.0,6.479187521070738,-0.012831401651312468,1.0681639227374287,0.9706309183317618,10.761050325147163,6.492018922722051,7.652755581649732,1.0,65,0.4691662408115018,7.789765275607818,7.71776791305315,7.729345347827272,53.093517534537725,252.06498142710603,0.001,32.30276159149133,0.012831401651312468,944,0,0.1281161415568666
0.47054683586743073,0.0001,0.0,404.17156009799413,0.0,6.465602701977461,-0.013584819093277467,1.0706536295255182,0.9733188983499552,10.779292620916456,6.479187521070738,7.663890378904381,1.0,66,0.47054683586743073,7.801206622629672,7.729085043916953,7.740701816327012,52.74074074074074,253.48981389953113,0.001,32.43091936205686,0.013584819093277467,948,0,0.009980182833512473
0.46862389435915675,0.0001,0.10604453870625664,406.7082123281841,0.0,6.451271117967925,-0.01433158400953527,1.0695243638013716,0.9706865109877766,10.76780496846735,6.465602701977461,7.670973927997138,1.0,67,0.46862389435915675,7.807996542663864,7.736072177116066,7.7476641866059985,53.020212765957446,256.7578091286982,0.001,32.8056594747271,0.01433158400953527,943,0,0.029863399417808814
0.46802666805913284,0.0001,0.2127659574468085,407.9901225122944,0.0,6.43733586881759,-0.01393524915033506,1.0689740718179235,0.9706069258350415,10.761452445048416,6.451271117967925,7.678674921699997,1.0,68,0.46802666805913284,7.8155628782244255,7.743722821394977,7.755301131686905,53.134471718249735,247.29178534397556,0.001,31.55907973851323,0.01393524915033506,940,0,0.11690029321340707
0.46761701447374454,0.0001,0.0,412.5749811652036,0.0,6.4221649846956685,-0.015170884121921802,1.0676172686471186,0.97205464358135,10.743898598354935,6.43733586881759,7.692419109796072,1.0,69,0.46761701447374454,7.828529164378919,7.7573362706588425,7.768876815832409,53.634408602150536,256.54378774536156,0.001,32.687436324487926,0.015170884121921802,933,0,0.045127570781528126
0.46660124013407933,0.0001,0.10706638115631692,412.35613805749057,0.0,6.409040066070343,-0.013124918625325499,1.0673615748490617,0.9708714899898254,10.740748148111326,6.4221649846956685,7.700003614553603,1.0,70,0.46660124013407933,7.836132964896313,7.764896223655666,7.776430026109381,53.557465091299676,259.58131903200416,0.001,33.06134121833737,0.013124918625325499,934,0,0.5042936936005555
0.4651493369180938,0.0001,0.10845986984815618,417.898143031222,0.0,6.395982914864567,-0.013057151205775774,1.062887802961417,0.9712937455830094,10.697639836717942,6.409040066070343,7.708523606694139,1.0,71,0.4651493369180938,7.843346950652376,7.773046516976769,7.784487847664019,54.213275299238305,254.12428926983918,0.001,32.33745151442218,0.013057151205775774,922,0,0.04643534964551913
0.4622879513086376,0.0001,0.2188183807439825,423.52933052262233,0.0,6.382367639487909,-0.013615275376658076,1.0587975643331842,0.968960344680294,10.658381672122253,6.395982914864567,7.719981422717448,1.0,72,0.4622879513086376,7.853733477875423,7.784167206175517,7.795524675563909,54.86059275521405,263.23662727105193,0.001,33.43170201379032,0.013615275376658076,914,0,0.27101687690945
0.4620146728638518,0.0001,0.0,425.7055857144065,0.0,6.370019758410517,-0.012347881077392486,1.0583208632764116,0.9694989885685334,10.651674327733648,6.382367639487909,7.728271351546792,1.0,73,0.4620146728638518,7.861779821615871,7.792409024889095,7.803752281829185,55.083885209713024,269.4607676798314,0.001,34.198124613324936,0.012347881077392486,909,0,0.1549786028163258
0.46194779487225845,0.0001,0.0,428.4433053990477,0.0,6.357461222879511,-0.01255853553100561,1.055695155807702,0.9715841057270058,10.62715905461117,6.370019758410517,7.734534283636679,1.0,74,0.46194779487225845,7.867444070930085,7.798458600670613,7.809749595532577,55.39511653718091,256.184164897947,0.001,32.496859551382656,0.01255853553100561,904,0,0.005080911311396537
