ConfortViolation,Wins,ReturnsStd,TimestepsMean,Omega,RewardStd,Traj,DeltaOmega,OmegaBefore,TimestepsStd,RewardMean,NormDeltaVar,NormDeltaOmega,ITERATIONS,ReturnsMean
0,0.0,94.93960060983883,32.096,-0.20189124990033114,1.7259872966131955,250,0.018219901729383453,-0.2201111516297146,9.490562891630823,9.606973020436111,0.009097357214032096,0.018219901729383453,481,308.34540606391744
0,0.0,84.67375711258263,32.36,-0.1842596898338395,1.7191906009107187,250,0.017631560066491636,-0.20189124990033114,8.463001831501634,9.60952669237158,0.0034689845166138255,0.017631560066491636,482,310.9642837651443
0,0.0,94.7423684585239,33.664,-0.16555770285211405,1.6872661634635076,250,0.018701986981725455,-0.1842596898338395,9.472439179007695,9.624914693811359,0.003301306966986998,0.018701986981725455,483,324.0131282524656
0,0.0,99.08827487704991,34.2,-0.1477741130791659,1.6746223041410946,250,0.01778358977294814,-0.16555770285211405,9.906765365143157,9.630663334463492,0.002712554906737578,0.01778358977294814,484,329.3686860386514
0,0.0,98.4005932042893,34.52,-0.12957592788971536,1.6670023340705518,250,0.018198185189450544,-0.1477741130791659,9.835934119340166,9.632338633419364,0.004291303062271066,0.018198185189450544,485,332.50832962563646
0,0.0,89.02497464285585,34.448,-0.11052763866031579,1.6686118119800697,250,0.01904828922939958,-0.12957592788971536,8.900746934948774,9.631584983695696,0.0032193098376634578,0.01904828922939958,486,331.7888395183493
0,0.0,99.73903847554752,35.792,-0.09073736961133114,1.6383741390742634,250,0.01979026904898465,-0.11052763866031579,9.96979117133353,9.645076517157559,0.00898402564748703,0.01979026904898465,487,345.21657870210333
0,0.0,99.57678047847556,35.568,-0.07163390938224697,1.6432435644994774,250,0.01910346022908417,-0.09073736961133114,9.952154339639232,9.642251557550116,0.0043740264194794985,0.01910346022908417,488,342.9556033989426
0,0.0,116.60654730118588,37.392,-0.05288688616772755,1.6043198405434447,250,0.018747023214519418,-0.07163390938224697,11.65840194880928,9.6582401948945,0.01061641707910155,0.018747023214519418,489,361.14091736749515
0,0.0,85.01957974968529,34.928,-0.03284678515488207,1.6571591123448526,250,0.02004010101284548,-0.05288688616772755,8.497694746223825,9.633549409381002,0.010421128938633973,0.02004010101284548,490,336.4806137708597
0,0.0,114.43699930841865,37.488,-0.012818868120468254,1.6022049414786919,250,0.020027917034413815,-0.03284678515488207,11.438612503271539,9.65855286209218,0.006791683897692436,0.020027917034413815,491,362.07982969411154
0,0.0,131.38681196538826,39.632,0.0077867610192822595,1.5600573820128476,250,0.020605629139750514,-0.012818868120468254,13.133490625115625,9.676236831194458,0.005427251099493111,0.020605629139750514,492,383.48861809389865
0,0.0,112.33909276152501,37.32,0.028945008532670985,1.6052770584929477,250,0.021158247513388725,0.0077867610192822595,11.230387348618034,9.654406413533481,0.007203009493548307,0.021158247513388725,493,360.3024473530695
0,0.0,125.13665897154321,40.768,0.04922801143176832,1.5388618475281228,250,0.020283002899097333,0.028945008532670985,12.50928359259634,9.683852208882307,0.004496413726305892,0.020283002899097333,494,394.7912868517139
0,0.0,150.20390284414424,41.68,0.07051847254453275,1.5223609252197219,250,0.021290461112764433,0.04922801143176832,15.017110241321397,9.6885225144909,0.005993136044187276,0.021290461112764433,495,403.81761840398076
0,0.0,159.491344392756,43.04,0.09464675456329857,1.498977262289459,250,0.024128282018765823,0.07051847254453275,15.945607545653443,9.697688614315542,0.01185401504037817,0.024128282018765823,496,417.388517960141
0,0.0,164.20059473120406,43.888,0.11951523988749338,1.4847324629935248,250,0.024868485324194806,0.09464675456329857,16.419605841797786,9.701394473185067,0.007334961904290555,0.024868485324194806,497,425.7748006391461
0,0.0,182.3435467225353,47.56,0.1439391177064408,1.428364304492264,250,0.02442387781894742,0.11951523988749338,18.235087057647956,9.723958430228649,0.007271720483471712,0.02442387781894742,498,462.4714629416744
0,0.0,158.87050869067767,47.376,0.16817959130573204,1.4307845431432369,250,0.02424047359929124,0.1439391177064408,15.886428925343793,9.721088522134163,0.005130223216845089,0.02424047359929124,499,460.54628982462816
0,0.0,192.72868261388587,48.184,0.19226476551886254,1.4189699421257722,250,0.0240851742131305,0.16817959130573204,19.276673571962565,9.72413801089814,0.00842523984795747,0.0240851742131305,500,468.5478659171159
0,0.0,253.40732047045694,52.544,0.21836034802216436,1.3606785165938111,250,0.026095582503301823,0.19226476551886254,25.346717026076572,9.744673603274997,0.01755984804108068,0.026095582503301823,501,512.0241298104814
0,0.0,199.35365698472685,49.472,0.24378540165137427,1.4005326042818855,250,0.02542505362920991,0.21836034802216436,19.941745560506984,9.72757070296096,0.01890284089143418,0.02542505362920991,502,481.2423778168846
0,0.0,352.8085583624475,62.888,0.27140264167668837,1.2468580397051943,250,0.0276172400253141,0.24378540165137427,35.29582774210005,9.782577845730263,0.016543507528177667,0.0276172400253141,503,615.2067555622847
0,0.8,290.2819991339741,59.128,0.2994384171717098,1.2793944624180826,250,0.028035775495021453,0.27140264167668837,28.994613568730315,9.768952444584903,0.019436062161722785,0.028035775495021453,504,577.6186201434161
0,4.0,460.3544838005123,72.752,0.329380324768659,1.1381460068835543,250,0.029941907596949202,0.2994384171717098,45.92108988253654,9.814336598021347,0.04913409276071337,0.029941907596949202,505,714.012616179249
0,4.8,473.0542762454363,74.872,0.34444977492134704,1.1175480334006476,250,0.015069450152688013,0.329380324768659,47.16947758879677,9.818854284382908,0.05029914598481443,0.015069450152688013,506,735.1572579803172
0,6.4,524.4901827366768,84.08,0.3635692818731483,1.0470724816835548,250,0.019119506951801257,0.34444977492134704,52.31192598251378,9.838405624141995,0.06824624096377516,0.019119506951801257,507,827.2131448778588
0,16.8,621.6486677712709,92.872,0.3779245214849211,0.9411200863580117,250,0.014355239611772819,0.3635692818731483,61.84017800750577,9.866382176610685,0.09895049836681472,0.014355239611772819,508,916.3106455061876
0,12.0,553.458022032571,82.92,0.38668645349299835,1.0226063141451203,250,0.008761932008077233,0.3779245214849211,55.05976389342766,9.842738133008146,0.10901437805580301,0.008761932008077233,509,816.1598459890356
0,14.399999999999999,595.714424114251,98.2,0.3972195690448504,0.9284242672676292,250,0.010533115551852046,0.38668645349299835,59.29465405919829,9.86855501635624,0.1236273653395465,0.010533115551852046,510,969.092102606183
0,27.200000000000003,672.7262502790121,113.192,0.39628228317354897,0.799227735799352,250,-0.0009372858713014298,0.3972195690448504,66.85766325560593,9.899306309938947,0.14680076310447432,0.0009372858713014298,511,1120.5222798346094
0,16.8,595.3677427272207,98.168,0.388561203323384,0.9155643585623718,250,-0.007721079850164958,0.39628228317354897,59.21401671901679,9.870563650323893,0.15756301348062327,0.007721079850164958,512,968.973492424996
0,23.200000000000003,634.554556109012,104.344,0.37274252179956996,0.8542406295380354,250,-0.01581868152381405,0.388561203323384,63.03638365261764,9.887369758660315,0.15133830933344328,0.01581868152381405,513,1031.687710097652
0,16.8,604.437205356094,97.376,0.36073066030377055,0.9194306085936,250,-0.012011861495799414,0.37274252179956996,60.1123832833136,9.871987151909222,0.1599907694269382,0.012011861495799414,514,961.2946209043123
0,19.2,628.0713927356314,95.624,0.34796709783595353,0.914491971581081,250,-0.012763562467817013,0.36073066030377055,62.42700236275966,9.874394507896435,0.1748344262265603,0.012763562467817013,515,944.2291004230888
0,4.0,483.2846501035412,80.28,0.33709706458859584,1.084338291829666,250,-0.010870033247357691,0.34796709783595353,48.24364828658794,9.82684284623176,0.18546578589995324,0.010870033247357691,516,788.8989436954856
0,7.199999999999999,507.3530818412004,79.224,0.3239492647622156,1.0735325857148268,250,-0.013147799826380258,0.33709706458859584,50.55054721761181,9.831120737818479,0.187334416600244,0.013147799826380258,517,778.860709332931
0,4.0,435.2246285376052,75.92,0.3184803201187752,1.1145718601818344,250,-0.005468944643440388,0.3239492647622156,43.39909676479454,9.820777338625765,0.17021327195612015,0.005468944643440388,518,745.593415548468
0,0.8,316.12045647118543,62.992,0.31648450928365385,1.240262212160083,250,-0.0019958108351213477,0.3184803201187752,31.593795846653183,9.77832665111528,0.16102266046253463,0.0019958108351213477,519,615.9563524070538
0,1.6,381.7142876533115,72.072,0.3177514396486219,1.1570971676626316,250,0.0012669303649680552,0.31648450928365385,38.13579441941652,9.80718733693055,0.15423203777370473,0.0012669303649680552,520,706.8236057472585
0,0.0,335.9231297735925,66.712,0.3221164890007185,1.2109167908763838,250,0.004365049352096584,0.3177514396486219,33.61733267229867,9.789092018999014,0.14928871902383584,0.004365049352096584,521,653.0499067714621
0,0.8,348.92802614813024,66.056,0.32748237074002684,1.2119691801893246,250,0.0053658817393083535,0.3221164890007185,34.88250082777896,9.788704501540657,0.13158888222769335,0.0053658817393083535,522,646.6026645537696
0,3.2,369.8932802594605,68.088,0.3389856203584147,1.1800852683837133,250,0.011503249618387834,0.32748237074002684,36.864078124917214,9.798866656787633,0.13133721590093372,0.011503249618387834,523,667.1852329273565
0,1.6,360.342181486423,72.096,0.34831991457929495,1.15679090039794,250,0.00933429422088028,0.3389856203584147,35.98386838570862,9.806099962612354,0.13076184911601774,0.00933429422088028,524,706.9805829045004
0,0.0,370.4774968858071,74.688,0.36272039097949343,1.1458925602776906,250,0.01440047640019848,0.34831991457929495,37.07795377309811,9.80843135777138,0.12886759561192054,0.01440047640019848,525,732.572121249229
0,3.2,472.5288204549244,89.128,0.371709127110124,1.0344040518046156,250,0.008988736130630559,0.36272039097949343,47.199995932203215,9.841131127063328,0.13969545035705172,0.008988736130630559,526,877.1203350929004
0,9.6,531.1633675400468,88.328,0.3740529123366167,1.0046106884713926,250,0.0023437852264927006,0.371709127110124,52.903198542243175,9.848527069196669,0.16008443312789833,0.0023437852264927006,527,869.9006989680033
0,14.399999999999999,580.2678578241938,89.384,0.3750379922307157,0.9723855462088573,250,0.0009850798940990169,0.3740529123366167,57.70529043337361,9.857253544406586,0.17271277205292326,0.0009850798940990169,528,881.0807508132383
0,23.200000000000003,637.0251041015064,104.712,0.38857297043103534,0.8527975012030099,250,0.013534978200319625,0.3750379922307157,63.30191984450392,9.887187935665743,0.1800293224578643,0.013534978200319625,529,1035.3072231194312
0,26.400000000000002,677.8878767501649,110.056,0.39992916818481977,0.8147589613539806,250,0.011356197753784436,0.38857297043103534,67.38490086065275,9.895827852230555,0.1762919681453675,0.011356197753784436,530,1089.0952301050859
0,24.8,664.8207808851441,110.912,0.4050935067877039,0.8202943188143959,250,0.005164338602884122,0.39992916818481977,66.09907908586928,9.894128465698014,0.16875485393166834,0.005164338602884122,531,1097.3775763874978
0,15.2,588.8978177781148,95.016,0.42605331183314216,0.9390577605821862,250,0.020959805045438262,0.4050935067877039,58.58572986658099,9.863780205803334,0.17510906543608445,0.020959805045438262,532,937.2169400346096
0,23.200000000000003,648.7385413652962,109.76,0.4494790397689898,0.8329010672610462,250,0.02342572793584763,0.42605331183314216,64.51386207630108,9.888012149653477,0.1815422761392703,0.02342572793584763,533,1085.308213545966
0,32.800000000000004,639.8320726610737,126.84,0.4723268628238174,0.7259864002409229,250,0.022847823054827632,0.4494790397689898,63.5437990680444,9.910752364826,0.19652644360130234,0.022847823054827632,534,1257.0798299545302
0,42.4,661.1765738340565,138.088,0.5065827162528929,0.6447862741790693,250,0.034255853429075445,0.4723268628238174,65.65327300295088,9.924459003463422,0.19961876006515658,0.034255853429075445,535,1370.4486948702568
0,48.0,676.2135966482937,139.808,0.5527762706509065,0.609093568041383,250,0.04619355439801365,0.5065827162528929,67.11359874123873,9.9289690412658,0.22539036885354707,0.04619355439801365,536,1388.149303721289
0,63.2,601.5756807531244,160.552,0.627487823669753,0.4788077120527799,250,0.07471155301884647,0.5527762706509065,59.65842183631746,9.945468380210885,0.23177828334343106,0.07471155301884647,537,1596.764839379618
0,85.6,358.3906524101209,189.24,0.7081649868472626,0.27643668378698827,250,0.08067716317750961,0.627487823669753,35.48845446057069,9.963933996404457,0.2541728335713921,0.08067716317750961,538,1885.5748694795789
0,92.80000000000001,192.10040446211653,197.088,0.7906758595640941,0.19173385191001885,250,0.08251087271683155,0.7081649868472626,18.958909673290815,9.964328416113542,0.20224068928174135,0.08251087271683155,539,1963.8495588749859
0,99.2,10.35409152025576,200.92,0.8412812340752321,0.06394215150804393,250,0.050605374511138,0.7906758595640941,0.8908422980528033,9.964392867208076,0.1820977463997042,0.050605374511138,540,2002.0458148794464
0,100.0,0.6718552677686103,201.0,0.8390737383298115,0.010184962018262472,250,-0.0022074957454206734,0.8412812340752321,0.0,9.961070837242413,0.16294224610259103,0.0022074957454206734,541,2002.175238285725
0,99.2,79.5423563071929,200.296,0.8245248668045763,0.06403623878773472,250,-0.014548871525235207,0.8390737383298115,7.839412222864672,9.960312713966156,0.1591225703830486,0.014548871525235207,542,1995.0107953565646
0,99.2,55.674120503268604,200.512,0.8085245821914412,0.06401086628311957,250,-0.016000284613135074,0.8245248668045763,5.434138018122101,9.961636986172861,0.20314866793998757,0.016000284613135074,543,1997.4277553714928
0,98.4,64.14161810891669,200.376,0.8008915966042943,0.09004546039775223,250,-0.007632985587146868,0.8085245821914412,6.270775390651463,9.961982766735439,0.15585492219818264,0.007632985587146868,544,1996.1422588673802
0,99.2,84.8768673819652,200.248,0.80916143579858,0.06422975850658344,250,0.0082698391942857,0.8008915966042943,8.373917601696354,9.962850382260635,0.1941013768013356,0.0082698391942857,545,1995.0408633469278
0,97.6,32.977970563910496,200.616,0.7902424620823274,0.11013813282887444,250,-0.01891897371625262,0.80916143579858,3.0822952486742725,9.961248448384515,0.13177554447671538,0.01891897371625262,546,1998.3858187211076
0,93.60000000000001,142.85129804071855,197.896,0.7803251419648969,0.18059475641373407,250,-0.009917320117430517,0.7902424620823274,13.986178320041539,9.95872448896134,0.13565296899178983,0.009917320117430517,547,1970.7917414674935
0,94.39999999999999,196.88383576269803,196.84,0.7834980402209571,0.16929233313849096,250,0.0031728982560602637,0.7803251419648969,19.431685464724875,9.960669652390157,0.1785711785856762,0.0031728982560602637,548,1960.6582143764786
0,96.8,113.52467421972675,199.504,0.77412316791173,0.1276248456419989,250,-0.009374872309227178,0.7834980402209571,11.184005722459194,9.961854018696046,0.17197329743396622,0.009374872309227178,549,1987.4297241459362
0,91.2,202.1613481734285,196.128,0.7602424277272466,0.21255268381221967,250,-0.013880740184483376,0.77412316791173,19.937091462898994,9.957761573055999,0.1834497371503902,0.013880740184483376,550,1952.995861800327
0,90.4,206.84542074760188,196.368,0.7603187778243686,0.22162471691205948,250,7.635009712203544e-05,0.7602424277272466,20.426467536018066,9.958675090893074,0.12212250812560599,7.635009712203544e-05,551,1955.5651102484912
0,85.6,241.78599905171205,193.888,0.7839942954253802,0.2729403439974545,250,0.02367551760101161,0.7603187778243686,23.853961012796177,9.954455633605246,0.12791403822975678,0.02367551760101161,552,1930.0494938884538
0,93.60000000000001,211.32000768276998,195.944,0.8363423372879087,0.18143293958036338,250,0.052348041862528505,0.7839942954253802,20.85274236161757,9.958763177121911,0.14234971080819522,0.052348041862528505,553,1951.3598919779758
0,96.8,117.96677162628626,199.408,0.8769957500362358,0.12728618696842364,250,0.04065341274832701,0.8363423372879087,11.635872807830104,9.957875709494592,0.1349977619902507,0.04065341274832701,554,1985.6800794788976
0,98.4,78.97637357218774,200.096,0.8961191822155545,0.09011251118563432,250,0.019123432179318778,0.8769957500362358,7.737104367914395,9.956290228798148,0.10906344275538707,0.019123432179318778,555,1992.213849621594
0,99.2,123.01192360923868,199.904,0.9240396997410651,0.06426945049317187,250,0.027920517525510613,0.8961191822155545,12.20453948332341,9.954726766917211,0.08494850538023246,0.027920517525510613,556,1989.9896996138184
0,99.2,6.846943717559926,200.952,0.9167809452608011,0.06400836800780957,250,-0.007258754480264029,0.9240396997410651,0.5345053788316821,9.953128761435332,0.08261072960450883,0.007258754480264029,557,2000.1011308679524
0,97.6,72.26803759725075,200.192,0.9022883825465122,0.110203832311635,250,-0.014492562714288892,0.9167809452608011,7.0582672094502055,9.95173621509285,0.07184696284008354,0.014492562714288892,558,1992.2579763718675
0,98.4,37.72207272562957,200.592,0.8830426590425523,0.09011311091195319,250,-0.01924572350395992,0.9022883825465122,3.5689684784262243,9.953484484176276,0.11581909207277476,0.01924572350395992,559,1996.5893596498877
0,98.4,104.47281474412132,199.736,0.8656207800397253,0.09022940327834421,250,-0.01742187900282699,0.8830426590425523,10.295742032510335,9.955390769697164,0.10374947491834048,0.01742187900282699,560,1988.4499307762328
0,98.4,94.1097315073458,200.088,0.8634283510115156,0.09014526134651288,250,-0.002192429028209708,0.8656207800397253,9.300336338004124,9.956795557270476,0.16009447966512108,0.002192429028209708,561,1992.2353094631355
0,100.0,0.9470322956911882,201.0,0.8619919556078831,0.012258325509384948,250,-0.0014363954036324955,0.8634283510115156,0.0,9.957949072302899,0.1683334324759336,0.0014363954036324955,562,2001.5477635328825
0,96.0,125.87145200677338,198.896,0.8822921497907106,0.14239952389035732,250,0.02030019418282747,0.8619919556078831,12.353347076804727,9.954302631622276,0.16395470131180745,0.02030019418282747,563,1979.8709762191447
0,98.4,60.219249809819246,200.392,0.8920324563271599,0.09005255102571082,250,0.009740306536449306,0.8822921497907106,5.865009462907967,9.955749261548906,0.1513193113565012,0.009740306536449306,564,1995.0525060203083
0,99.2,26.410675575334288,200.776,0.9022173865792666,0.06470283536607777,250,0.01018493025210676,0.8920324563271599,2.49435843454785,9.95469415314185,0.14992497856937362,0.01018493025210676,565,1998.663673291208
0,100.0,0.6386600107905887,201.0,0.8940928531589678,0.010420604280513054,250,-0.00812453342029884,0.9022173865792666,0.0,9.95550479739846,0.15126154352267054,0.00812453342029884,566,2001.0564642770905
0,99.2,53.91428395599362,200.528,0.8682512745663771,0.06416594158688221,250,-0.02584157859259073,0.8940928531589678,5.2559695585115405,9.955197680633143,0.12741841341780638,0.02584157859259073,567,1996.2958805020028
0,98.4,42.87332696726003,200.52,0.840833759762198,0.09016062237082774,250,-0.02741751480417909,0.8682512745663771,4.107748775180878,9.956511262630375,0.10959060478095235,0.02741751480417909,568,1996.4796383826429
0,98.4,107.81797246396313,200.032,0.8232143587947574,0.09013365693601524,250,-0.017619400967440635,0.840833759762198,10.68976033407672,9.958878735290812,0.12038293879451163,0.017619400967440635,569,1992.094431177692
0,93.60000000000001,196.49011327640628,196.96,0.8194645820173775,0.1806995830141277,250,-0.003749776777379865,0.8232143587947574,19.40696782086269,9.956781863824398,0.11585710039201688,0.003749776777379865,570,1961.0877558988527
0,96.8,208.56158402620378,197.64,0.8362946590804792,0.1278120471880114,250,0.01683007706310169,0.8194645820173775,20.68986225183725,9.958791896501086,0.09357539347730942,0.01683007706310169,571,1968.2556304244752
0,96.8,164.63150234561186,198.328,0.8491232203704799,0.12760954020740617,250,0.012828561290000762,0.8362946590804792,16.267157588220506,9.958021251261354,0.08983146836444236,0.012828561290000762,572,1974.9544387201615
0,96.8,124.24380346184496,199.256,0.8618371425015364,0.12731328803341088,250,0.012713922131056488,0.8491232203704799,12.250651574508192,9.956670231772161,0.09115308699358682,0.012713922131056488,573,1983.926283701994
0,94.39999999999999,171.78057330805208,197.264,0.8670729362316153,0.16904693475092053,250,0.005235793730078875,0.8618371425015364,16.892196541598725,9.953697026370946,0.09068390315081555,0.005235793730078875,574,1963.5060902100383
0,97.6,39.31254592380022,200.44,0.8594743524534585,0.11018666563555332,250,-0.007598583778156809,0.8670729362316153,3.6908535598151273,9.955190394401484,0.10285185778607508,0.007598583778156809,575,1995.4183626538338
0,96.8,105.79230700900361,199.384,0.8550610855373846,0.12731983191860954,250,-0.00441326691607391,0.8594743524534585,10.36516010488984,9.955488144441173,0.10418542102549429,0.00441326691607391,576,1984.9650481912586
0,98.4,150.32144790926148,199.128,0.8434303989784381,0.09032984299083287,250,-0.011630686558946501,0.8550610855373846,14.896966671104558,9.957758407610823,0.08339233494008665,0.011630686558946501,577,1982.868516190728
0,99.2,13.024286795000785,200.896,0.8266076217298525,0.06404616952159484,250,-0.016822777248585608,0.8434303989784381,1.1580949874686446,9.958461202524836,0.07631987633542414,0.016822777248585608,578,2000.61502174243
0,96.8,137.71412500903764,199.072,0.8044303257675376,0.1273738926233908,250,-0.02217729596231488,0.8266076217298525,13.607748380977652,9.957775551440726,0.07629686722988914,0.02217729596231488,579,1982.3142945764084
0,94.39999999999999,218.0749146140056,196.856,0.7815622188920062,0.1691211632912889,250,-0.022868106875531424,0.8044303257675376,21.61321965834799,9.95767101382596,0.0712074272621568,0.022868106875531424,580,1960.2272850977229
0,88.0,297.08406351316904,192.456,0.7637055659279256,0.25009967564413205,250,-0.017856652964080566,0.7815622188920062,29.427471247118735,9.95325366873451,0.07329219985016946,0.017856652964080566,581,1915.5633880699686
0,92.0,261.02539223434576,194.16,0.7494454407020777,0.20367629145605326,250,-0.014260125225847853,0.7637055659279256,25.81143932445457,9.957907125028981,0.09325057376336882,0.014260125225847853,582,1933.427247395627
0,77.60000000000001,382.7408611337751,182.68,0.7555568712504281,0.350492564979693,250,0.006111430548350394,0.7494454407020777,37.80848581998491,9.945620957171338,0.11483106540834619,0.006111430548350394,583,1816.86603645606
0,84.0,407.45399124545673,185.048,0.7753501092602284,0.29452331264389503,250,0.019793238009800262,0.7555568712504281,40.371644702687064,9.952068722250996,0.12289888787558768,0.019793238009800262,584,1841.610412915102
0,90.4,280.13198708960726,192.88,0.8139835820457004,0.22361593068822358,250,0.03863347278547202,0.7753501092602284,27.70663458451784,9.956127627670584,0.13167720570576164,0.03863347278547202,585,1920.3378968251022
0,94.39999999999999,179.10387117291862,197.016,0.8686976466935441,0.16915851426229525,250,0.054714064647843674,0.8139835820457004,17.623159308137687,9.956456643062221,0.08397463902836692,0.054714064647843674,586,1961.5812619895464
0,96.0,129.6112350379502,198.664,0.9034688757274341,0.14248894208422547,250,0.03477122903388996,0.8686976466935441,12.707757630675838,9.95457539520188,0.13328325346536363,0.03477122903388996,587,1977.6157663123863
0,98.4,77.88643892274995,200.144,0.9068048942012348,0.09021074696901388,250,0.003336018473800717,0.9034688757274341,7.619662984673273,9.953775838221674,0.08185788895892795,0.003336018473800717,588,1992.1885113650387
0,99.2,78.71296954538714,200.304,0.8955452185931412,0.06417304727406924,250,-0.0112596756080936,0.9068048942012348,7.750327993059391,9.954713783838631,0.0873190333873776,0.0112596756080936,589,1993.968989758013
0,99.2,53.114061462532774,200.536,0.8711182176032711,0.0640750038479488,250,-0.02442700098987005,0.8955452185931412,5.16688532870626,9.955589416187745,0.06068889992269466,0.02442700098987005,590,1996.4540791646257
0,100.0,0.5314877963074529,201.0,0.8314520059435047,0.009959275530956315,250,-0.03966621165976647,0.8711182176032711,0.0,9.958547270128056,0.0750302072405975,0.03966621165976647,591,2001.6680012957395
0,96.8,126.80919385348048,199.056,0.7978736523117179,0.12740777561177985,250,-0.03357835363178674,0.8314520059435047,12.465186079637961,9.95863122050832,0.08888129610659776,0.03357835363178674,592,1982.3252962295037
0,96.0,179.01186219636492,197.944,0.7603350763959074,0.14272362635976,250,-0.03753857591581056,0.7978736523117179,17.702566593576197,9.960551938663336,0.10465789541008166,0.03753857591581056,593,1971.6314929467756
0,92.0,261.0515559813275,194.328,0.7289523495353046,0.20336535699806263,250,-0.03138272686060273,0.7603350763959074,25.81589463876858,9.960353212770485,0.0980769782905109,0.03138272686060273,594,1935.5755191312626
0,83.2,302.81809099775074,189.984,0.7016348731454448,0.2978485621644655,250,-0.02731747638985982,0.7289523495353046,29.899828494491402,9.953857268031449,0.09417829234313127,0.02731747638985982,595,1891.0736192096867
0,80.80000000000001,334.41993579992516,188.2,0.7056723842389828,0.3198466976704443,250,0.004037511093538004,0.7016348731454448,33.06309120454408,9.954158993489907,0.09510795173088193,0.004037511093538004,596,1873.3727225748005
0,79.2,393.02268522522854,183.568,0.7320287643804217,0.33694980134306085,250,0.02635638014143893,0.7056723842389828,38.87484245627241,9.95198547207796,0.09333587635066974,0.02635638014143893,597,1826.8660691384068
0,88.8,337.22530171915554,189.76,0.7691267223103297,0.2434825407033458,250,0.037097957929908,0.7320287643804217,33.36402853373675,9.958553877942395,0.0913343449347061,0.037097957929908,598,1889.7351838783486
0,88.0,270.98377373900763,192.504,0.8169534536281756,0.25019430084490324,250,0.04782673131784587,0.7691267223103297,26.748794066275213,9.955060178204388,0.08596759077117808,0.04782673131784587,599,1916.3889045450574
0,96.8,104.21048150483035,199.456,0.845456633814256,0.12747408311050884,250,0.028503180186080335,0.8169534536281756,10.22428794586694,9.958492261306446,0.08219704290668517,0.028503180186080335,600,1986.2810324711386
0,93.60000000000001,231.51479054285792,195.952,0.8677329771732604,0.18133006064902746,250,0.022276343359004414,0.845456633814256,22.90566951651927,9.954709636165305,0.07654110509832301,0.022276343359004414,601,1950.6452626258638
0,98.4,136.28589495725848,199.288,0.878932931758752,0.09049902042051405,250,0.011199954585491612,0.8677329771732604,13.485290356532929,9.956773259361672,0.08867529072185291,0.011199954585491612,602,1984.2654293116689
0,99.2,25.501259740481757,200.784,0.8799429828659643,0.06412373717139448,250,0.0010100511072123064,0.878932931758752,2.4052742047425695,9.9562416559111,0.07385173802056681,0.0010100511072123064,603,1999.054024640454
0,97.6,98.07458283636595,199.64,0.8809671098860792,0.11031376215397085,250,0.0010241270201148955,0.8799429828659643,9.609495304124978,9.95483281867176,0.08784648176797728,0.0010241270201148955,604,1987.3828239196298
0,99.2,87.51754318175124,200.224,0.8745911101304494,0.06413786141754375,250,-0.0063759997556297465,0.8809671098860792,8.641170291112196,9.956273116783752,0.0840144044031471,0.0063759997556297465,605,1993.4848285349099
0,100.0,0.617726437110529,201.0,0.8766553632454976,0.010483130293519905,250,0.002064253115048209,0.8745911101304494,0.0,9.957207977446188,0.06684891321301539,0.002064253115048209,606,2001.3988034666838
0,92.80000000000001,165.8753046004342,196.992,0.8758051280447152,0.1916198417955864,250,-0.0008502352007824232,0.8766553632454976,16.27488666627206,9.951021369619053,0.0662196647847786,0.0008502352007824232,607,1960.2716016439965
0,98.4,47.52984886637081,200.424,0.8642095982504078,0.09011851434546884,250,-0.011595529794307446,0.8758051280447152,4.561164763522581,9.95588597576465,0.054902842014351486,0.011595529794307446,608,1995.398490806654
0,96.0,174.27427868650796,197.664,0.8519409384912681,0.14281233037975108,250,-0.01226865975913971,0.8642095982504078,17.193461082632545,9.95423067183986,0.06935830405630877,0.01226865975913971,609,1967.593051518554
0,94.39999999999999,215.84698163287052,196.096,0.8316441751303213,0.16959633502196816,250,-0.020296763360946768,0.8519409384912681,21.309687562233282,9.954270255001136,0.06897951419791266,0.020296763360946768,610,1951.9925799247026
0,93.60000000000001,191.6291806784224,196.824,0.8101671620376042,0.1808707867479013,250,-0.0214770130927171,0.8316441751303213,18.891718397223688,9.954799052254096,0.0717044021346637,0.0214770130927171,611,1959.3433686608603
0,92.80000000000001,249.88178892656413,194.488,0.7944300278118511,0.19295606792978076,250,-0.01573713422575307,0.8101671620376042,24.689954556458787,9.955915259089391,0.08132058473941992,0.01573713422575307,612,1936.3060469097773
0,92.0,275.678280370136,193.512,0.7870476532848314,0.20389612934381232,250,-0.0073823745270197305,0.7944300278118511,27.273610982046364,9.956377406262417,0.08969823860057703,0.0073823745270197305,613,1926.6785046406526
0,88.8,229.64489927613386,193.848,0.7950355625153255,0.24081812240152778,250,0.007987909230494084,0.7870476532848314,22.588158313594317,9.954227546202848,0.0940046989996894,0.007987909230494084,614,1929.60710137633
0,89.60000000000001,287.68967385891375,192.472,0.8108863348967039,0.2329487837458987,250,0.015850772381378442,0.7950355625153255,28.43985260158709,9.953931220329567,0.09938956464641288,0.015850772381378442,615,1915.8530498392727
0,93.60000000000001,263.0969979222891,194.672,0.8283027892775116,0.18185106096159384,250,0.017416454380807633,0.8108863348967039,26.045122691206505,9.956561936442665,0.11713899574109074,0.017416454380807633,616,1938.263825291166
