DeltaOmega,ConfortViolation,Omega,ReturnsStd,ITERATIONS,OmegaBefore,Theta,TimestepsMean,RewardMean,Wins,Traj,NormDeltaOmega,TimestepsStd,ReturnsMean,RewardStd,NormDeltaVar
0.00029565,0,0.84788308,60.11746834323614,0,0.84758743,0.12315865,500.0,2.4234,0.0,20,0.0002956542240747373,0.0,1211.7,2.5043027852078907,0.0699689546377833
0.00039089,0,0.84827397,62.840751109451254,0,0.84788308,0.12266747,500.0,2.4416,0.0,20,0.00039089127755520536,0.0,1220.8,2.533967134751357,0.06508866539807912
0.00030056,0,0.84857453,53.12588822786872,0,0.84827397,0.1222175,500.0,2.4316,0.0,20,0.0003005600719944157,0.0,1215.8,2.527631587079098,0.05982445784414381
0.00030534,0,0.84887987,52.79876892504218,0,0.84857453,0.121784,500.0,2.4734,0.0,20,0.0003053356804487706,0.0,1236.7,2.5522328342061584,0.05781364305482484
0.00032166,0,0.84920153,75.24068048602432,0,0.84887987,0.12130469,500.0,2.5164,0.0,20,0.0003216644711820926,0.0,1258.2,2.6014863136291915,0.0641304460753851
0.00048567,0,0.8496872,67.0089546254827,0,0.84920153,0.12085226,500.0,2.45,0.0,20,0.0004856655752700778,0.0,1225.0,2.5386413689215734,0.060734807742047536
0.00061491,0,0.85030211,60.90287349542712,0,0.8496872,0.12030668,500.0,2.4444,0.0,20,0.000614913687579155,0.0,1222.2,2.539312631402443,0.07350121461410097
0.00065748,0,0.8509596,74.12658092749186,0,0.85030211,0.11981385,500.0,2.435,0.0,20,0.0006574832159551569,0.0,1217.5,2.5234846938311315,0.06664185474079076
0.00054612,0,0.85150571,64.79035422036215,0,0.8509596,0.11924194,500.0,2.4698,0.0,20,0.0005461157594963684,0.0,1234.9,2.5571249402405036,0.07763309116982597
0.00056772,0,0.85207343,56.01071326094678,0,0.85150571,0.11869759,500.0,2.456,0.0,20,0.0005677173931204482,0.0,1228.0,2.5345737314191514,0.07419026354062197
0.00050713,0,0.85258056,61.11063737190114,0,0.85207343,0.11814334,500.0,2.4846,0.0,20,0.0005071322150991264,0.0,1242.3,2.5713737262405085,0.07584464705257332
0.00037722,0,0.85295778,58.81870450800493,0,0.85258056,0.11761199,500.0,2.5228,0.0,20,0.00037722012057350707,0.0,1261.4,2.6032825739823173,0.07300025650154396
0.0003812,0,0.85333899,59.44501661199196,0,0.85295778,0.11699058,500.0,2.4706,0.0,20,0.0003812027228858872,0.0,1235.3,2.56447570470067,0.08573587378481662
0.00029692,0,0.85363591,66.35631092820034,0,0.85333899,0.11644857,500.0,2.5404,0.0,20,0.00029692304926876023,0.0,1270.2,2.6186958280793133,0.07510460149888587
0.00029629,0,0.8539322,71.17330960409247,0,0.85363591,0.11585217,500.0,2.4828,0.0,20,0.0002962924401901379,0.0,1241.4,2.565249336809192,0.0829938878287102
0.0003695,0,0.8543017,69.89535034607094,0,0.8539322,0.115219,500.0,2.4104,0.0,20,0.0003694963427566256,0.0,1205.2,2.5055881225772123,0.08851582804721048
0.00029132,0,0.85459302,68.38830309343844,0,0.8543017,0.11457332,500.0,2.4896,0.0,20,0.00029132069131743155,0.0,1244.8,2.5691033143881157,0.09070393967324719
0.00019511,0,0.85478812,49.72916649211004,0,0.85459302,0.11398212,500.0,2.4622,0.0,20,0.00019510527338661987,0.0,1231.1,2.5689630515054125,0.08344000456017753
0.00017505,0,0.85496318,61.68460099571043,0,0.85478812,0.11338605,500.0,2.4618,0.0,20,0.00017505401912221163,0.0,1230.9,2.5447869773322873,0.08451126656502339
0.00023764,0,0.85520082,72.60137739740205,0,0.85496318,0.11276007,500.0,2.4584,0.0,20,0.00023763909791396642,0.0,1229.2,2.5420207394905336,0.08916962726288702
0.00034865,0,0.85554946,45.5582045300295,0,0.85520082,0.11221169,500.0,2.411,0.0,20,0.00034864818081548066,0.0,1205.5,2.507165531033003,0.0784705577940521
0.00039193,0,0.8559414,53.4718617592468,0,0.85554946,0.11166186,500.0,2.4868,0.0,20,0.00039193034032425356,0.0,1243.4,2.557308303666181,0.07901637090295566
0.00049847,0,0.85643986,73.89039179758082,0,0.8559414,0.1110453,500.0,2.4942,0.0,20,0.0004984661561340253,0.0,1247.1,2.5760757675192707,0.08901069610194057
0.00058592,0,0.85702578,62.505279776991635,0,0.85643986,0.1104851,500.0,2.4934,0.0,20,0.0005859190331340969,0.0,1246.7,2.5752973498219585,0.0812504817725781
0.00049691,0,0.85752269,66.52300354012888,0,0.85702578,0.10991654,500.0,2.4186,0.0,20,0.0004969103835830158,0.0,1209.3,2.5108512580397906,0.08283328283375724
0.00055472,0,0.85807741,61.54348056455696,0,0.85752269,0.10934313,500.0,2.448,0.0,20,0.0005547151509851522,0.0,1224.0,2.5337908358820784,0.08392005937912828
0.00050186,0,0.85857926,53.05054193879644,0,0.85807741,0.10882344,500.0,2.4324,0.0,20,0.0005018578945557017,0.0,1216.2,2.5113005077051214,0.07639368719402029
0.00064262,0,0.85922188,61.45567508375447,0,0.85857926,0.10839841,500.0,2.508,0.0,20,0.0006426197225122277,0.0,1254.0,2.601756329866423,0.06271564973284782
0.0006774,0,0.85989929,82.23496823128225,0,0.85922188,0.10789105,500.0,2.5298,0.0,20,0.0006774023361548753,0.0,1264.9,2.6129890853197226,0.07514850636797377
0.00063028,0,0.86052957,70.21082537614838,0,0.85989929,0.10736341,500.0,2.4836,0.0,20,0.0006302811189071722,0.0,1241.8,2.5629145596371328,0.07848219156691982
0.00067281,0,0.86120238,64.23239058294499,0,0.86052957,0.10689537,500.0,2.442,0.0,20,0.0006728083731026846,0.0,1221.0,2.5232986347239996,0.06990194378243686
0.00072329,0,0.86192567,76.53600459914276,0,0.86120238,0.1064198,500.0,2.4456,0.0,20,0.0007232903969306426,0.0,1222.8,2.5338983089303326,0.07130248485962909
0.00071638,0,0.86264205,77.48703117296468,0,0.86192567,0.10598999,500.0,2.4928,0.0,20,0.0007163828374510128,0.0,1246.4,2.5861840924419903,0.06468473261005414
0.00074783,0,0.86338987,81.28191680810683,0,0.86264205,0.10558805,500.0,2.519,0.0,20,0.0007478264496810771,0.0,1259.5,2.6101032546625436,0.060699489823246466
0.00072285,0,0.86411272,70.6385164057117,0,0.86338987,0.10520012,500.0,2.462,0.0,20,0.0007228475038544291,0.0,1231.0,2.547185898202171,0.058777023308877574
0.00067872,0,0.86479144,73.39455020640158,0,0.86411272,0.10477116,500.0,2.4436,0.0,20,0.0006787162803425506,0.0,1221.8,2.52966777265316,0.06521598877695567
0.00071746,0,0.8655089,63.7193848055676,0,0.86479144,0.10429714,500.0,2.5144,0.0,20,0.0007174567743947202,0.0,1257.2,2.604494699553063,0.0723429181581956
0.00062969,0,0.86613858,59.69120538236767,0,0.8655089,0.1038121,500.0,2.4808,0.0,20,0.0006296881401798293,0.0,1240.4,2.5520249528560646,0.07432518405006405
0.00061513,0,0.86675371,53.203759265675956,0,0.86613858,0.10337964,500.0,2.4912,0.0,20,0.000615125301456243,0.0,1245.6,2.5892706617887593,0.06652766805522958
0.00066634,0,0.86742004,57.13877842586417,0,0.86675371,0.10290305,500.0,2.5148,0.0,20,0.0006663351365567838,0.0,1257.4,2.5971871245638036,0.07360202198939803
0.00065225,0,0.86807229,71.76517261178991,0,0.86742004,0.10244786,500.0,2.4552,0.0,20,0.0006522466708527297,0.0,1227.6,2.547624964550317,0.07058007633242269
0.00061326,0,0.86868555,82.57426960016056,0,0.86807229,0.10196202,500.0,2.4454,0.0,20,0.0006132584633750104,0.0,1222.7,2.54346591091762,0.0756384777270327
0.0005367,0,0.86922225,62.06214627290938,0,0.86868555,0.10146263,500.0,2.4726,0.0,20,0.0005366963374129341,0.0,1236.3,2.5552004304946414,0.07808201914546942
0.00059316,0,0.8698154,80.83934685535256,0,0.86922225,0.10097595,500.0,2.478,0.0,20,0.0005931594549104524,0.0,1239.0,2.5630286771708195,0.07642454600587811
0.00065057,0,0.87046598,59.85281948246047,0,0.8698154,0.10047016,500.0,2.4996,0.0,20,0.0006505708927259102,0.0,1249.8,2.576043446838582,0.07977215536775972
0.0005847,0,0.87105067,66.28152080331289,0,0.87046598,0.09997451,500.0,2.4812,0.0,20,0.0005846964205625804,0.0,1240.6,2.5667969456113977,0.07851921486363622
0.00061247,0,0.87166315,75.35907377350122,0,0.87105067,0.09947508,500.0,2.5542,0.0,20,0.0006124728951926173,0.0,1277.1,2.6300688888316213,0.07946942109441579
0.0005127,0,0.87217584,57.59817705448672,0,0.87166315,0.09901093,500.0,2.499,0.0,20,0.0005126962150051595,0.0,1249.5,2.5881651802000585,0.0741745888023857
0.00052424,0,0.87270008,50.79872045632646,0,0.87217584,0.09855417,500.0,2.5286,0.0,20,0.0005242396909678204,0.0,1264.3,2.6146093474934267,0.0732955904090602
0.00050667,0,0.87320675,83.28721390465645,0,0.87270008,0.09803184,500.0,2.5236,0.0,20,0.0005066703131434425,0.0,1261.8,2.6184428655214154,0.08418987174954395
0.00064703,0,0.87385379,58.741041870229026,0,0.87320675,0.0975165,500.0,2.5206,0.0,20,0.000647034145722869,0.0,1260.3,2.609784596475349,0.08345657304311871
0.0006316,0,0.87448538,65.92381967088983,0,0.87385379,0.09703841,500.0,2.515,0.0,20,0.0006315966196459577,0.0,1257.5,2.6026092676389205,0.07777585078597227
0.00061732,0,0.8751027,79.86307031413205,0,0.87448538,0.09655541,500.0,2.5434,0.0,20,0.0006173185825141259,0.0,1271.7,2.625169792603899,0.07892274437840996
0.00044622,0,0.87554892,56.10873372301321,0,0.8751027,0.09603795,500.0,2.4922,0.0,20,0.00044622329647392434,0.0,1246.1,2.5741288157355293,0.08494618515766561
0.00043321,0,0.87598214,53.64801953474145,0,0.87554892,0.09552239,500.0,2.4846,0.0,20,0.00043321322187228617,0.0,1242.3,2.5738614648034184,0.08504144339693909
0.00043221,0,0.87641435,47.768085580228146,0,0.87598214,0.09505461,500.0,2.5058,0.0,20,0.00043221323058206806,0.0,1252.9,2.583905253680947,0.07751601260462593
0.00040785,0,0.8768222,64.56152104775724,0,0.87641435,0.09462779,500.0,2.5402,0.0,20,0.0004078496791830588,0.0,1270.1,2.628266341145813,0.0710274563831419
0.00040572,0,0.87722792,67.50674040419963,0,0.8768222,0.09419913,500.0,2.5476,0.0,20,0.0004057171403504256,0.0,1273.8,2.628485160696176,0.07162382055366834
0.00049293,0,0.87772085,69.9331108989154,0,0.87722792,0.09379221,500.0,2.5592,0.0,20,0.0004929280522422141,0.0,1279.6,2.6459205127894525,0.06826138367433998
0.00056358,0,0.87828442,76.79394507381424,0,0.87772085,0.09336731,500.0,2.5486,0.0,20,0.000563576876242089,0.0,1274.3,2.6251548601939656,0.07155969459917344
0.00058555,0,0.87886997,65.08602000429892,0,0.87828442,0.09288835,500.0,2.5482,0.0,20,0.0005855524264209988,0.0,1274.1,2.6293491133738787,0.08101863747737781
0.00046045,0,0.87933043,78.3986607028462,0,0.87886997,0.09238807,500.0,2.523,0.0,20,0.00046045118223669856,0.0,1261.5,2.6117563056303705,0.0850243199857772
0.00040423,0,0.87973466,57.56943633561127,0,0.87933043,0.09187124,500.0,2.4808,0.0,20,0.0004042293565569288,0.0,1240.4,2.5692083138585704,0.08827225563747731
0.00037265,0,0.8801073,64.6309523370962,0,0.87973466,0.09139717,500.0,2.5036,0.0,20,0.0003726485030354221,0.0,1251.8,2.591059057605596,0.081363507851826
0.0003351,0,0.8804424,48.72566059069902,0,0.8801073,0.09091773,500.0,2.5198,0.0,20,0.00033509927109243165,0.0,1259.9,2.616678803368881,0.0826722946813021
0.00033909,0,0.88078149,46.728577979647525,0,0.8804424,0.0904868,500.0,2.4956,0.0,20,0.0003390907755312922,0.0,1247.8,2.5904402405768794,0.07464154434249792
0.00037918,0,0.88116068,57.25591672482417,0,0.88078149,0.09008421,500.0,2.5072,0.0,20,0.00037918161528016636,0.0,1253.6,2.587111934184526,0.07002401102403866
0.00033486,0,0.88149553,63.68634076471971,0,0.88116068,0.08961455,500.0,2.531,0.0,20,0.0003348574701721452,0.0,1265.5,2.618098355677265,0.0820448066161461
0.00031118,0,0.88180672,80.44345840402437,0,0.88149553,0.08912763,500.0,2.509,0.0,20,0.00031118436380006553,0.0,1254.5,2.6109996170049508,0.08547241093469893
0.0002719,0,0.88207862,55.56716656443804,0,0.88180672,0.08866527,500.0,2.5434,0.0,20,0.0002719044818151328,0.0,1271.7,2.6391507042986384,0.08155104942252223
0.00030425,0,0.88238288,67.16368066150038,0,0.88207862,0.08818457,500.0,2.5744,0.0,20,0.00030425438135150973,0.0,1287.2,2.6655702279249742,0.08519409409507261
0.00030502,0,0.8826879,67.15735253864612,0,0.88238288,0.08770914,500.0,2.5626,0.0,20,0.0003050235632009457,0.0,1281.3,2.654784593898345,0.08467423853565492
0.00031993,0,0.88300783,76.78671760141854,0,0.8826879,0.08727409,500.0,2.526,0.0,20,0.0003199333992514042,0.0,1263.0,2.6066307755414844,0.07784615565129371
0.00031601,0,0.88332384,63.15528481449514,0,0.88300783,0.08682633,500.0,2.4822,0.0,20,0.0003160117289688902,0.0,1241.1,2.5715137876356016,0.0804875248889303
0.00040507,0,0.88372891,90.3878310393606,0,0.88332384,0.08640386,500.0,2.4964,0.0,20,0.0004050673213283895,0.0,1248.2,2.5912134300362064,0.07628828915284203
0.00027664,0,0.88400556,64.91532946846992,0,0.88372891,0.08599781,500.0,2.564,0.0,20,0.00027664313202091506,0.0,1282.0,2.6403605814358007,0.07364112352647112
0.00017182,0,0.88417738,49.8809582907145,0,0.88400556,0.08559708,500.0,2.5194,0.0,20,0.00017182238011514972,0.0,1259.7,2.607417043742715,0.0729851707338014
0.00015742,0,0.8843348,59.60696268054597,0,0.88417738,0.08517824,500.0,2.5178,0.0,20,0.00015741839271354863,0.0,1258.9,2.6046656522479044,0.07661570306807164
0.00013406,0,0.88446885,58.24937767907912,0,0.8843348,0.08472941,500.0,2.5962,0.0,20,0.00013405663520715816,0.0,1298.1,2.67957936251196,0.08248198030198495
8.96068965e-05,0,0.88455846,62.29759224881809,0,0.88446885,0.08427425,500.0,2.5318,0.0,20,8.960689649650799e-05,0.0,1265.9,2.623125761377064,0.084051657074113
6.91219511e-05,0,0.88462758,69.70932505769942,0,0.88455846,0.08385944,500.0,2.5798,0.0,20,6.912195107855457e-05,0.0,1289.9,2.6521372438092263,0.07695950820756536
1.85256793e-05,0,0.88464611,58.175166523182384,0,0.88462758,0.08340034,500.0,2.601,0.0,20,1.8525679268077688e-05,0.0,1300.5,2.676415326514179,0.08558006589689171
5.33593639e-05,0,0.88469947,83.19921874633198,0,0.88464611,0.08300434,500.0,2.5466,0.0,20,5.335936392969476e-05,0.0,1273.3,2.640005386358142,0.07416428918087092
0.00011551,0,0.88481497,51.9207087779048,0,0.88469947,0.0825706,500.0,2.5824,0.0,20,0.00011550537227988933,0.0,1291.2,2.656917431912403,0.08160143642291473
0.00016221,0,0.88497718,63.719620212301955,0,0.88481497,0.08216735,500.0,2.5162,0.0,20,0.0001622066514628262,0.0,1258.1,2.6003725809968077,0.07621580428754271
0.00015893,0,0.88513611,67.99669109596437,0,0.88497718,0.08174949,500.0,2.559,0.0,20,0.00015893048703330415,0.0,1279.5,2.6323979562368605,0.07933656312564352
0.00013331,0,0.88526942,63.05901997335512,0,0.88513611,0.08135444,500.0,2.5468,0.0,20,0.0001333107121553878,0.0,1273.4,2.642614190531792,0.07534638958767914
0.00018425,0,0.88545367,58.146281050467884,0,0.88526942,0.08106319,500.0,2.5802,0.0,20,0.00018424665220639902,0.0,1290.1,2.680404439632199,0.05576467767628657
0.00016626,0,0.88561992,63.659956016321594,0,0.88545367,0.08076026,500.0,2.5702,0.0,20,0.00016625612818021995,0.0,1285.1,2.6502965796302873,0.05819248489198969
0.00018924,0,0.88580916,74.9006675537675,0,0.88561992,0.08049678,500.0,2.5486,0.0,20,0.00018924241620632554,0.0,1274.3,2.628504905835254,0.050778881377475216
0.00022315,0,0.88603231,87.09368519014454,0,0.88580916,0.08022378,500.0,2.6006,0.0,20,0.00022314888528807142,0.0,1300.3,2.6853081089513733,0.05277070237850978
0.00028628,0,0.8863186,62.47007283491833,0,0.88603231,0.07995376,500.0,2.5226,0.0,20,0.00028628419010867656,0.0,1261.3,2.6150505234125014,0.05235946476278741
0.00028019,0,0.88659879,78.38743521764187,0,0.8863186,0.07968988,500.0,2.5222,0.0,20,0.0002801941633415739,0.0,1261.1,2.6247489708541654,0.051323003507910414
0.00029976,0,0.88689855,82.0971984905697,0,0.88659879,0.07953251,500.0,2.553,0.0,20,0.0002997579897336955,0.0,1276.5,2.621944126025572,0.030680720627948688
0.0002464,0,0.88714495,48.58188962977871,0,0.88689855,0.07936962,500.0,2.586,0.0,20,0.0002464024983503954,0.0,1293.0,2.680261927498878,0.031816574051383384
0.0003473,0,0.88749225,57.85801586642943,0,0.88714495,0.07925284,500.0,2.591,0.0,20,0.00034729958759827095,0.0,1295.5,2.672511739918087,0.022845868235933153
0.00037635,0,0.88786861,65.56973387165758,0,0.88749225,0.07913036,500.0,2.5542,0.0,20,0.0003763533347692638,0.0,1277.1,2.6485585438120864,0.023995820881069108
0.0004404,0,0.88830901,65.00430754957705,0,0.88786861,0.07891902,500.0,2.5436,0.0,20,0.00044040182989912857,0.0,1271.8,2.6256616385208513,0.04148336183676804
0.00048479,0,0.88879379,65.32258414974105,0,0.88830901,0.07866372,500.0,2.6688,0.0,20,0.00048478745175217774,0.0,1334.4,2.7362577656353944,0.050247031790789265
0.00053026,0,0.88932406,84.57298623082904,0,0.88879379,0.07837105,500.0,2.5742,0.0,20,0.0005302644621270058,0.0,1287.1,2.6710848657427566,0.05778671047825412
0.00050658,0,0.88983064,64.50201547238659,0,0.88932406,0.07806857,500.0,2.5786,0.0,20,0.0005065816789392441,0.0,1289.3,2.6672873935892247,0.05993173451762601
0.00025906,0,0.8900897,72.24984429048965,0,0.88983064,0.07776157,500.0,2.5348,0.0,20,0.00025905995094899215,0.0,1267.4,2.6106682975820577,0.061045850785767186
0.00026865,0,0.89035835,54.851071092550235,0,0.8900897,0.07741772,500.0,2.5712,0.0,20,0.0002686492498498172,0.0,1285.6,2.660550800116397,0.06863342838249764
0.00019192,0,0.89055027,64.04248589803491,0,0.89035835,0.07704025,500.0,2.5608,0.0,20,0.0001919246617603232,0.0,1280.4,2.6528293122626643,0.07566911317463365
0.00024998,0,0.89080026,83.15383334519221,0,0.89055027,0.07663571,500.0,2.5616,0.0,20,0.0002499833833495835,0.0,1280.8,2.6457145424251647,0.08147076038485324
0.00010315,0,0.89090341,52.40944571353526,0,0.89080026,0.07628589,500.0,2.541,0.0,20,0.00010314714052617191,0.0,1270.5,2.6369146743874743,0.07077174107950412
7.55373156e-05,0,0.89097894,79.46974266977338,0,0.89090341,0.07593199,500.0,2.5408,0.0,20,7.553731556542154e-05,0.0,1270.4,2.626392080402315,0.07189939459588857
0.00014211,0,0.89112105,80.37779544127844,0,0.89097894,0.07564259,500.0,2.6202,0.0,20,0.00014210658886160132,0.0,1310.1,2.7006206619960533,0.059023647981035765
0.00026821,0,0.89138926,60.30348248650321,0,0.89112105,0.07531248,500.0,2.5946,0.0,20,0.0002682102258798613,0.0,1297.3,2.6772468769241287,0.06758131734434869
0.0003206,0,0.89170986,60.667206957301076,0,0.89138926,0.07497356,500.0,2.5414,0.0,20,0.0003206031353736316,0.0,1270.7,2.6312137959504547,0.06967001562593822
0.0002605,0,0.89197037,58.18625267191555,0,0.89170986,0.07460036,500.0,2.6452,0.0,20,0.0002605046295308666,0.0,1322.6,2.7106672536480754,0.0770493011394322
0.00020561,0,0.89217598,69.38847166496751,0,0.89197037,0.07422344,500.0,2.6036,0.0,20,0.00020561119931694627,0.0,1301.8,2.6882832886435164,0.07818019403044474
0.0002314,0,0.89240738,67.9808061146674,0,0.89217598,0.07386622,500.0,2.5738,0.0,20,0.00023139819869655298,0.0,1286.9,2.654798214554168,0.07443116639696967
0.00030796,0,0.89271533,62.1799807011871,0,0.89240738,0.07349958,500.0,2.563,0.0,20,0.0003079563521058981,0.0,1281.5,2.655151784738492,0.07673950068296165
0.0003278,0,0.89304314,70.82965480644388,0,0.89271533,0.07311384,500.0,2.5732,0.0,20,0.00032780253390141123,0.0,1286.6,2.665978574557568,0.08111800066665609
0.00021255,0,0.89325569,58.94370195364387,0,0.89304314,0.07271008,500.0,2.5996,0.0,20,0.00021255495916383538,0.0,1299.8,2.6781485843769013,0.08533050829954902
0.00011236,0,0.89336805,64.59071140651727,0,0.89325569,0.07228129,500.0,2.5444,0.0,20,0.00011235685912813764,0.0,1272.2,2.6431096534196232,0.09109980875334145
7.09927939e-05,0,0.89343904,62.25520058597514,0,0.89336805,0.07191591,500.0,2.5986,0.0,20,7.099279389521929e-05,0.0,1299.3,2.6873924238934666,0.07802189437232698
0.00015392,0,0.89359296,72.8713935642787,0,0.89343904,0.07153447,500.0,2.6112,0.0,20,0.0001539192075024065,0.0,1305.6,2.6974125676284673,0.08184276265502888
0.0002241,0,0.89381706,59.44232498817656,0,0.89359296,0.07118714,500.0,2.6278,0.0,20,0.00022410174021403328,0.0,1313.9,2.7064122302413574,0.07487502131572654
0.00022902,0,0.89404608,62.681017860274096,0,0.89381706,0.07084134,500.0,2.5746,0.0,20,0.00022901672690878172,0.0,1287.3,2.6609462301970703,0.07488249353791332
0.00018943,0,0.8942355,69.24528864839831,0,0.89404608,0.07052083,500.0,2.5574,0.0,20,0.0001894269580378083,0.0,1278.7,2.6503028581654586,0.06970735147194773
0.00020212,0,0.89443762,65.60518272209902,0,0.8942355,0.07022347,500.0,2.6132,0.0,20,0.00020211982813522766,0.0,1306.6,2.6962169348922944,0.06493307150356742
0.00022938,0,0.89466701,45.92210796555402,0,0.89443762,0.06995929,500.0,2.5492,0.0,20,0.0002293849784542612,0.0,1274.6,2.6511845201720683,0.057902531271494695
0.00035686,0,0.89502387,82.62172837698326,0,0.89466701,0.0696618,500.0,2.597,0.0,20,0.00035685555218334386,0.0,1298.5,2.6752179350475354,0.06544724551935133
0.00043177,0,0.89545563,64.79652768474558,0,0.89502387,0.06940978,500.0,2.6018,0.0,20,0.0004317683135783845,0.0,1300.9,2.683102077819627,0.0556452712176565
0.00045802,0,0.89591365,55.391244795545084,0,0.89545563,0.06917748,500.0,2.5818,0.0,20,0.0004580210863442957,0.0,1290.9,2.676174276836245,0.05145656538280008
0.00044625,0,0.8963599,62.97451865635814,0,0.89591365,0.0689632,500.0,2.5798,0.0,20,0.00044624681355698304,0.0,1289.9,2.6620728690251885,0.04760785239137988
0.00053212,0,0.89689202,71.19065949968436,0,0.8963599,0.06876606,500.0,2.6294,0.0,20,0.0005321184387648836,0.0,1314.7,2.7013062840040925,0.04391929896760871
0.00043336,0,0.89732538,71.0067602415432,0,0.89689202,0.06853608,500.0,2.5524,0.0,20,0.00043336207013322525,0.0,1276.2,2.6399345143393234,0.05138540313986795
0.00044986,0,0.89777525,76.85382228620773,0,0.89732538,0.06829437,500.0,2.6526,0.0,20,0.00044986452776130115,0.0,1326.3,2.7270704501350895,0.05417720260268766
0.00041434,0,0.89818958,63.09825671125947,0,0.89777525,0.06805861,500.0,2.5578,0.0,20,0.00041433754395725497,0.0,1278.9,2.660913219178709,0.05301588694113235
0.00033636,0,0.89852594,56.16858552607498,0,0.89818958,0.06783742,500.0,2.5946,0.0,20,0.0003363565666992807,0.0,1297.3,2.6817253476073946,0.04989464096284735
0.00028573,0,0.89881167,56.968763370815765,0,0.89852594,0.06762168,500.0,2.5192,0.0,20,0.00028573178834234714,0.0,1259.6,2.62130337046287,0.048809867334973944
0.00026262,0,0.89907429,66.8887882981894,0,0.89881167,0.06741807,500.0,2.6006,0.0,20,0.00026262121443676456,0.0,1300.3,2.683221876774263,0.04619874852797068
0.00020285,0,0.89927714,51.84390031623778,0,0.89907429,0.06724313,500.0,2.5938,0.0,20,0.00020284810064596925,0.0,1296.9,2.6753320466813086,0.039799028525052904
0.00028081,0,0.89955795,69.16494776980605,0,0.89927714,0.06706432,500.0,2.5602,0.0,20,0.000280811867616082,0.0,1280.1,2.6513724672327723,0.04077558821943228
0.00023723,0,0.89979518,52.008749263945965,0,0.89955795,0.06691513,500.0,2.5394,0.0,20,0.00023722683822502422,0.0,1269.7,2.6317765178677313,0.0340990264434069
0.00020647,0,0.90000165,57.29738213915187,0,0.89979518,0.06675291,500.0,2.6358,0.0,20,0.00020647422854447317,0.0,1317.9,2.7128137348516943,0.03715757951326992
0.00026237,0,0.90026403,90.61318888550386,0,0.90000165,0.06657939,500.0,2.633,0.0,20,0.00026237423494157586,0.0,1316.5,2.7085994535922064,0.0398394661383179
0.00032726,0,0.90059129,60.95531149949117,0,0.90026403,0.06643009,500.0,2.637,0.0,20,0.0003272595208440032,0.0,1318.5,2.7120897846494683,0.03435678604056136
0.00030004,0,0.90089133,69.53847855683931,0,0.90059129,0.06626737,500.0,2.636,0.0,20,0.00030004299862385064,0.0,1318.0,2.715346018466155,0.0375250099637654
0.00029449,0,0.90118582,89.41694470289174,0,0.90089133,0.06605841,500.0,2.6618,0.0,20,0.0002944917559238869,0.0,1330.9,2.73934677614938,0.04831390458237195
0.00027589,0,0.90146171,63.00031745951762,0,0.90118582,0.0658308,500.0,2.6088,0.0,20,0.0002758897216114109,0.0,1304.4,2.6818953297994312,0.05278952191355302
0.00025729,0,0.90171901,78.85245715892435,0,0.90146171,0.06558399,500.0,2.6174,0.0,20,0.00025729246955452645,0.0,1308.7,2.6934025395399033,0.05743305192203252
0.00016887,0,0.90188787,41.886871451565824,0,0.90171901,0.06534777,500.0,2.6414,0.0,20,0.00016886954222594674,0.0,1320.7,2.7165062193928438,0.05515783282245934
0.00021751,0,0.90210539,71.20245782274654,0,0.90188787,0.06513311,500.0,2.6642,0.0,20,0.00021751274205428217,0.0,1332.1,2.7358432630543734,0.05028601828286128
0.0002103,0,0.90231568,51.31705369562832,0,0.90210539,0.0649373,500.0,2.6248,0.0,20,0.00021029640715075626,0.0,1312.4,2.7073280111578644,0.04600286416773258
0.00027131,0,0.90258699,65.34187019056004,0,0.90231568,0.06472583,500.0,2.6444,0.0,20,0.00027130731136737474,0.0,1322.2,2.717636590863466,0.0498277530442337
0.00037992,0,0.90296691,43.77624926829616,0,0.90258699,0.0645581,500.0,2.5964,0.0,20,0.00037991737062348374,0.0,1298.2,2.6818476914247014,0.03962953134817582
0.00046061,0,0.90342752,62.3910249955873,0,0.90296691,0.06439682,500.0,2.6688,0.0,20,0.0004606137091740514,0.0,1334.4,2.7444319193596334,0.03819835227226065
0.00039411,0,0.90382164,68.0496877288941,0,0.90342752,0.06422883,500.0,2.6364,0.0,20,0.00039411317802140466,0.0,1318.2,2.7151049777126484,0.03987945760147227
0.00046865,0,0.90429029,74.96792647526007,0,0.90382164,0.06408676,500.0,2.6458,0.0,20,0.00046865064508072596,0.0,1322.9,2.7247279423825055,0.03380257624425553
0.00051524,0,0.90480553,76.17217339685142,0,0.90429029,0.06395616,500.0,2.594,0.0,20,0.0005152413558848767,0.0,1297.0,2.6740164546988114,0.031135448281396805
0.00054715,0,0.90535268,66.36595512761042,0,0.90480553,0.06389466,500.0,2.6588,0.0,20,0.0005471498600396751,0.0,1329.4,2.7282929754701932,0.014682467335411786
0.00058291,0,0.90593559,54.77325989933409,0,0.90535268,0.06382904,500.0,2.5834,0.0,20,0.0005829125269034563,0.0,1291.7,2.6674415532491054,0.0156796100686023
0.00042921,0,0.9063648,58.57397032812442,0,0.90593559,0.0637478,500.0,2.5926,0.0,20,0.00042920834906301497,0.0,1296.3,2.6733546790502754,0.01943502401807251
0.00043134,0,0.90679613,87.30177546877269,0,0.9063648,0.06367583,500.0,2.712,0.0,20,0.0004313366534002272,0.0,1356.0,2.766994036856603,0.01723544077754724
