ReturnsMean,Omega,TimestepsMean,Traj,ITERATIONS,NormDeltaOmega,DeltaOmega,OmegaBefore,ReturnsStd,RewardStd,TimestepsStd,NormDeltaVar,RewardMean,ConfortViolation,Wins
-94.96209118343704,25.14320015299405,5.372,250,329,0.0006863316016492149,-0.0006863316016492149,25.1438864845957,10.488855408489574,8.458384821722076,0.48333839077813795,0.005388418241037258,-17.677232163707565,0,0.0
-96.12549075174734,25.15016866236503,5.428,250,330,0.006968509370977927,0.006968509370977927,25.14320015299405,10.666230331448853,8.419585382392256,0.494788843851597,0.005537207132689389,-17.709191369150208,0,0.0
-95.37792789561608,25.15058269508327,5.388,250,331,0.0004140327182398096,0.0004140327182398096,25.15016866236503,10.58758095996987,8.454247391680495,0.4872945721019269,0.005668850239751184,-17.701916832890884,0,0.0
-94.8525774018008,25.157779709043382,5.364,250,332,0.007197013960112741,0.007197013960112741,25.15058269508327,10.484261707908322,8.468685110219612,0.48114862568649197,0.005790495246383795,-17.683179977964354,0,0.0
-93.2314794098985,25.17060836025736,5.288,250,333,0.01282865121397947,0.01282865121397947,25.157779709043382,9.826938484655496,8.517832253905327,0.452831094338717,0.00589368084356745,-17.630763882355996,0,0.0
-94.11913529127723,25.173297167648762,5.316,250,334,0.0026888073914008714,0.0026888073914008714,25.17060836025736,10.170106667046454,8.525945668131287,0.46491289506745237,0.005996637952354916,-17.704878722964107,0,0.0
-94.56023666973383,25.172642015103193,5.336,250,335,0.0006551525455691376,-0.0006551525455691376,25.173297167648762,10.23741998197871,8.51439341697342,0.47233886141201636,0.006110910698383679,-17.72118378368325,0,0.0
-95.51618208375808,25.17450223388559,5.384,250,336,0.0018602187823972827,0.0018602187823972827,25.172642015103193,10.552473899927538,8.476848712394569,0.4863578929142612,0.006240298279932458,-17.740747043788648,0,0.0
-94.59592418648147,25.176848629150243,5.34,250,337,0.002346395264652301,0.002346395264652301,25.17450223388559,10.308644577436517,8.507192230493997,0.4737087712930804,0.006350285369913382,-17.71459254428492,0,0.0
-94.99764024275137,25.17663391364346,5.356,250,338,0.0002147155067824258,-0.0002147155067824258,25.176848629150243,10.438799132735644,8.50219501329008,0.4788152044369518,0.006461425917563461,-17.736676669669784,0,0.0
-95.17976100845682,25.171018205523264,5.364,250,339,0.005615708120195961,-0.005615708120195961,25.17663391364346,10.487106504556813,8.497736256522241,0.48114862568649197,0.006574812626380356,-17.744176176073232,0,0.0
-95.0611329929684,25.15807361913921,5.36,250,340,0.012944586384055157,-0.012944586384055157,25.171018205523264,10.49127413085059,8.49762478272726,0.48,0.006684529883468034,-17.73528600615082,0,0.0
-95.5342051416982,25.154244372730982,5.392,250,341,0.003829246408226794,-0.003829246408226794,25.15807361913921,11.260735637502663,8.458393783658728,0.5199384578967015,0.020232363713340806,-17.717768015893583,0,0.0
-95.25341934534704,25.150160346968093,5.38,250,342,0.004084025762889354,-0.004084025762889354,25.154244372730982,10.675491133433837,8.463608919158302,0.4935585071701227,0.029752892513805723,-17.705096532592385,0,0.0
-94.69169463776352,25.146189769448863,5.356,250,343,0.003970577519229579,-0.003970577519229579,25.150160346968093,10.43092585638794,8.474611694664897,0.4788152044369518,0.02622849457398507,-17.679554637371833,0,0.0
-95.4982172411364,25.138087495433137,5.396,250,344,0.008102274015726607,-0.008102274015726607,25.146189769448863,10.596421058704117,8.44478812013197,0.48906441293555597,0.02305012690041187,-17.697964648097923,0,0.0
-95.41483168120104,25.126575581270533,5.396,250,345,0.011511914162603887,-0.011511914162603887,25.138087495433137,10.768333443253988,8.437175463097455,0.4971760251661377,0.03279383138904636,-17.682511430911976,0,0.0
-95.79377089142089,25.102983271962888,5.416,250,346,0.02359230930764511,-0.02359230930764511,25.126575581270533,10.724441396024506,8.420475950317904,0.49289349762397966,0.029033995537167963,-17.68718074066117,0,0.0
-94.15980068141451,25.082389121144868,5.356,250,347,0.020594150818020296,-0.020594150818020296,25.102983271962888,10.36213603401201,8.427007712916089,0.4788152044369518,0.02567005040963234,-17.580246579801067,0,0.0
-93.81005478894686,25.05921297768477,5.348,250,348,0.02317614346009833,-0.02317614346009833,25.082389121144868,10.230123393488435,8.416097997897387,0.4763360158543546,0.02264109795194263,-17.54114711835207,0,0.0
-94.4120708493754,25.04477401939156,5.392,250,349,0.014438958293208515,-0.014438958293208515,25.05921297768477,10.48641720544312,8.358887713884757,0.4881966816765555,0.019910554843485726,-17.509657056634904,0,0.0
-94.69465484158073,25.023631059781874,5.408,250,350,0.02114295960968704,-0.02114295960968704,25.04477401939156,10.598005602179992,8.3438520629073,0.49146312170904544,0.017458611858246112,-17.510106294670994,0,0.0
-93.57625454141383,25.000507286614113,5.368,250,351,0.02312377316776093,-0.02312377316776093,25.023631059781874,10.308952534294898,8.344449156294388,0.4822613399392492,0.015255973134023661,-17.43223817835578,0,0.0
-94.05867687200336,24.980731086102985,5.404,250,352,0.01977620051112794,-0.01977620051112794,25.000507286614113,10.485695496432392,8.297636964296972,0.49069746280167376,0.013275509095219566,-17.405380620281896,0,0.0
-92.88778401589238,24.96010139373959,5.356,250,353,0.0206296923633964,-0.0206296923633964,24.980731086102985,10.200449922823587,8.31328757891942,0.4788152044369518,0.011502917003476772,-17.342752803564668,0,0.0
-93.08671861388117,24.938928271679007,5.376,250,354,0.021173122060581306,-0.021173122060581306,24.96010139373959,10.290650783399842,8.281333121922485,0.4843800161030593,0.009895482617643798,-17.315237837403494,0,0.0
-92.79103242323268,24.91450658453693,5.372,250,355,0.02442168714207682,-0.02442168714207682,24.938928271679007,10.184873830341775,8.264731042021806,0.48333839077813795,0.008444871565661633,-17.273088686379875,0,0.0
-93.13150797556344,24.892575378912444,5.404,250,356,0.021931205624486694,-0.021931205624486694,24.91450658453693,10.367878372412848,8.216066981097027,0.49069746280167376,0.007137030074542103,-17.2338097660184,0,0.0
-92.37754659749712,24.87512786413969,5.38,250,357,0.017447514772754857,-0.017447514772754857,24.892575378912444,10.237232648831723,8.20839319088428,0.48538644398046393,0.005962159282944457,-17.170547694702066,0,0.0
-93.44600612847834,24.865216317742416,5.44,250,358,0.009911546397272986,-0.009911546397272986,24.87512786413969,10.424660621004328,8.155893040138768,0.4963869458396343,0.004886949468869664,-17.177574655970282,0,0.0
-92.89429699119279,24.84861494982925,5.416,250,359,0.016601367913164466,-0.016601367913164466,24.865216317742416,10.31900914925999,8.165910010592683,0.49289349762397966,0.003920545053929786,-17.15182736174165,0,0.0
-91.47558677905137,24.83836240436698,5.36,250,360,0.010252545462272167,-0.010252545462272167,24.84861494982925,10.037001847423095,8.177145588483807,0.48,0.0030641354863240795,-17.066340816987196,0,0.0
-91.97741686400069,24.826317871032376,5.388,250,361,0.012044533334602647,-0.012044533334602647,24.83836240436698,10.178393168030208,8.153182703199109,0.48729457210192695,0.0022824496857915375,-17.07079006384571,0,0.0
-91.24712785702552,24.820587268730435,5.36,250,362,0.005730602301941445,-0.005730602301941445,24.826317871032376,10.02234558458521,8.156790168265351,0.48,0.0015897892131221483,-17.02371788377342,0,0.0
-92.23536087157845,24.827917498056728,5.412,250,363,0.007330229326292681,0.007330229326292681,24.820587268730435,10.293237373260078,8.117802674559345,0.4921950832749145,0.0009765132876029954,-17.042749606721813,0,0.0
-92.24559284431618,24.84570457237599,5.408,250,364,0.017787074319262075,0.017787074319262075,24.827917498056728,10.297995076739374,8.128159093383069,0.49146312170904544,0.0005126443931794259,-17.05724719754367,0,0.0
-91.63517074573721,24.869852004642595,5.368,250,365,0.02414743226660576,0.02414743226660576,24.84570457237599,10.102148280211354,8.171510776480298,0.4822613399392492,0.00045714135625312183,-17.070635384824367,0,0.0
-91.28677679191944,24.89818050213088,5.34,250,366,0.028328497488285365,0.028328497488285365,24.869852004642595,9.940665358128301,8.209715291790602,0.4737087712930804,0.000805527380537059,-17.094902020958695,0,0.0
-92.93735474176967,24.926594721484694,5.404,250,367,0.028414219353813053,0.028414219353813053,24.89818050213088,10.375026429110775,8.198662777362717,0.49069746280167376,0.001217384270305728,-17.197882076567296,0,0.0
-92.92384503005374,24.9558156280789,5.388,250,368,0.02922090659420462,0.02922090659420462,24.926594721484694,10.303128300132293,8.2369326363526,0.48729457210192695,0.0016066558871581616,-17.24644488308347,0,0.0
-93.6605100250133,24.981780334500883,5.408,250,369,0.02596470642198412,0.02596470642198412,24.9558156280789,10.44455030889469,8.25259631375392,0.49146312170904544,0.001968381887320526,-17.318881291607486,0,0.0
-92.75500031737099,25.010586477680018,5.352,250,370,0.028806143179135546,0.028806143179135546,24.981780334500883,10.162827942747173,8.311161045529904,0.4775939698111776,0.0022966992772154022,-17.330904394127614,0,0.0
-95.13275306522245,25.040731133771086,5.448,250,371,0.030144656091067645,0.030144656091067645,25.010586477680018,10.627933114618106,8.283199171916216,0.49728864857344174,0.0026213326643327105,-17.46195907951954,0,0.0
-94.28198309024516,25.064697634370912,5.392,250,372,0.02396650059982619,0.02396650059982619,25.040731133771086,10.42656614413901,8.34726005864977,0.4881966816765555,0.0029141034841987006,-17.48553098854695,0,0.0
-94.39278693386447,25.097588063657376,5.388,250,373,0.03289042928646424,0.03289042928646424,25.064697634370912,10.479719480605647,8.367226710486374,0.4872945721019269,0.0031866920144823195,-17.519077010739505,0,0.0
-94.89373612993816,25.12272182325259,5.392,250,374,0.02513375959521369,0.02513375959521369,25.097588063657376,10.576667653037404,8.401233771073274,0.4881966816765555,0.003436196504245602,-17.598986670982598,0,0.0
-94.26607238753076,25.144561005673097,5.348,250,375,0.021839182420507086,0.021839182420507086,25.12272182325259,10.279303461887938,8.457026961483404,0.47633601585435464,0.003658869466819386,-17.626415928857657,0,0.0
-96.12089441434993,25.158360897393276,5.424,250,376,0.013799891720179147,0.013799891720179147,25.144561005673097,10.70889592315701,8.429308581914187,0.494190246767376,0.003892774462206444,-17.721403837453895,0,0.0
-93.95880006107608,25.165597550356317,5.316,250,377,0.007236652963040768,0.007236652963040768,25.158360897393276,10.096514914181355,8.511512194852575,0.46491289506745237,0.004081631392399875,-17.674717844446214,0,0.0
-94.7640222611537,25.171980107405403,5.352,250,378,0.0063825570490863015,0.0063825570490863015,25.165597550356317,10.353858519044584,8.491485561577925,0.4775939698111776,0.004263501345220751,-17.70628218631422,0,0.0
-94.82355148320703,25.169754823212468,5.348,250,379,0.0022252841929351064,-0.0022252841929351064,25.171980107405403,10.338436491763733,8.507120419284412,0.47633601585435464,0.004440755984006132,-17.730656597458307,0,0.0
-95.67275581102648,25.162524456252733,5.392,250,380,0.007230366959735335,-0.007230366959735335,25.169754823212468,10.646048590570128,8.470260272384879,0.4881966816765555,0.004610499466701417,-17.743463614804615,0,0.0
-95.28977575332857,25.145739618824706,5.376,250,381,0.016784837428026833,-0.016784837428026833,25.162524456252733,10.517110488786479,8.476780890135439,0.4843800161030593,0.004770606151401765,-17.725032692211418,0,0.0
-95.56762756901418,25.115920763949052,5.396,250,382,0.0298188548756535,-0.0298188548756535,25.145739618824706,10.608428562782349,8.450891693651187,0.48906441293555597,0.00492344344838627,-17.710827940884762,0,0.0
-93.6288652528437,25.086050915216276,5.324,250,383,0.029869848732776205,-0.029869848732776205,25.115920763949052,10.107965880466383,8.46074744152133,0.46799999999999997,0.005052945883609154,-17.586188064020224,0,0.0
-93.66901031094505,25.05431304125418,5.34,250,384,0.03173787396209704,-0.03173787396209704,25.086050915216276,10.249224793961897,8.423739654870346,0.4737087712930804,0.005186789955925818,-17.541013166843644,0,0.0
-93.80430518611728,25.029540514472487,5.364,250,385,0.024772526781692505,-0.024772526781692505,25.05431304125418,10.288151102898778,8.375017269428577,0.48114862568649197,0.005314432162111748,-17.48775264469002,0,0.0
-92.78168737669323,25.01067021153122,5.328,250,386,0.01887030294126646,-0.01887030294126646,25.029540514472487,10.10198151001964,8.374533621804012,0.4694848240358787,0.005423150702607496,-17.413980363493472,0,0.0
-93.29738234290954,25.00055322789186,5.364,250,387,0.0101169836393602,-0.0101169836393602,25.01067021153122,10.281957871073574,8.329653119879106,0.48114862568649197,0.005547297364948059,-17.393248013219527,0,0.0
-94.3302832273085,25.000103090950805,5.416,250,388,0.0004501369410547795,-0.0004501369410547795,25.00055322789186,10.55391618118442,8.292312056106235,0.49289349762397966,0.00566972413058211,-17.416965145367154,0,0.0
-93.21822474920845,25.004580704059215,5.364,250,389,0.004477613108409884,0.004477613108409884,25.000103090950805,10.25068896363248,8.32268226379814,0.48114862568649197,0.0057733766919177065,-17.378490818271523,0,0.0
-92.50792151822964,25.017119488419247,5.328,250,390,0.012538784360032196,0.012538784360032196,25.004580704059215,10.10111287908471,8.34969656586988,0.4694848240358787,0.005863298010788638,-17.362597882550602,0,0.0
-92.82749742745571,25.01915647958107,5.336,250,391,0.0020369911618232095,0.0020369911618232095,25.017119488419247,10.155312980965359,8.357897786232376,0.47233886141201636,0.005967560723518479,-17.396457538878504,0,0.0
-92.82986483203358,25.023556213017464,5.336,250,392,0.00439973343639366,0.00439973343639366,25.01915647958107,10.145652053962525,8.358453671789054,0.4723388614120163,0.006070767941424567,-17.396901205403594,0,0.0
-92.87237427680581,25.031424501486843,5.336,250,393,0.00786828846937837,0.00786828846937837,25.023556213017464,10.128527373658274,8.36237880997147,0.47233886141201636,0.0061695344487860855,-17.404867743029573,0,0.0
-92.81125296382126,25.04299633914681,5.328,250,394,0.011571837659968054,0.011571837659968054,25.031424501486843,10.101778736771308,8.377110721857292,0.4694848240358787,0.006268543748976799,-17.419529460176662,0,0.0
-94.51859387140956,25.05836752917831,5.404,250,395,0.015371190031498116,0.015371190031498116,25.04299633914681,10.547172629371966,8.338328673406593,0.49069746280167376,0.006391095512424901,-17.490487392932934,0,0.0
-94.69390888962077,25.078618721467898,5.404,250,396,0.020251192289588715,0.020251192289588715,25.05836752917831,10.514780093550389,8.353803373867938,0.49069746280167376,0.0065161694337757025,-17.52292910614744,0,0.0
-95.5641835059145,25.09476750543998,5.432,250,397,0.016148783972081304,0.016148783972081304,25.078618721467898,10.71703411461527,8.360642442721005,0.495354418573207,0.006652491146150268,-17.592817287539486,0,0.0
-94.53541716412838,25.109787214095924,5.376,250,398,0.015019708655945152,0.015019708655945152,25.09476750543998,10.4363984927663,8.409986673540889,0.4843800161030593,0.006751357846216446,-17.584713014160783,0,0.0
-94.54494788724926,25.117420449931494,5.368,250,399,0.0076332358355699625,0.0076332358355699625,25.109787214095924,10.488442216450848,8.43101938794657,0.4822613399392492,0.006869552296748202,-17.612695209994275,0,0.0
-94.34057440938152,25.121218889504842,5.356,250,400,0.0037984395733481335,0.0037984395733481335,25.117420449931494,10.322956081004351,8.443144112672506,0.4788152044369518,0.006983573050998622,-17.613998209369218,0,0.0
-94.6543471911392,25.136525390354564,5.372,250,401,0.015306500849721516,0.015306500849721516,25.121218889504842,10.450289411208454,8.43052957880237,0.48333839077813795,0.007094016804558098,-17.61994549351065,0,0.0
-95.42711394296595,25.16404845541722,5.4,250,402,0.027523065062656116,0.027523065062656116,25.136525390354564,11.118732921606844,8.428576674622764,0.5138093031466052,0.012224422821753731,-17.671687767215918,0,0.0
-95.72207694393448,25.19648704413808,5.4,250,403,0.03243858872086136,0.03243858872086136,25.16404845541722,10.650291126530215,8.454663801344863,0.4898979485566356,0.01026385240270016,-17.726310545173053,0,0.0
-96.35384367228575,25.21598028550676,5.408,250,404,0.019493241368678582,0.019493241368678582,25.19648704413808,10.73996227623288,8.489771008029072,0.4914631217090455,0.008494575206081482,-17.816908963070592,0,0.0
-95.26774949803983,25.223599058969405,5.348,250,405,0.007618773462645834,0.007618773462645834,25.21598028550676,10.393006591923202,8.546801090124875,0.4763360158543546,0.006922845418298141,-17.813715313769602,0,0.0
-95.12543892067603,25.231190910861358,5.34,250,406,0.007591851891952217,0.007591851891952217,25.223599058969405,10.395709800258798,8.55442398194428,0.4737087712930804,0.0055035002221980435,-17.81375260686817,0,0.0
-95.05834778699597,25.239044564370392,5.332,250,407,0.00785365350903433,0.00785365350903433,25.231190910861358,10.347420298246044,8.569407013665279,0.47093099282166595,0.004224442135940614,-17.82789718435783,0,0.0
-95.96657716859895,25.240189825302288,5.368,250,408,0.0011452609318958196,0.0011452609318958196,25.239044564370392,10.617910917558625,8.55774838052257,0.4822613399392492,0.00307545013103444,-17.8775292788001,0,0.0
-95.64698383827722,25.25036784850756,5.356,250,409,0.010178023205273945,0.010178023205273945,25.240189825302288,10.51849119141997,8.560187984913599,0.4788152044369518,0.0020469113880893764,-17.85791333799052,0,0.0
-95.96933342349533,25.25828103460233,5.364,250,410,0.00791318609476832,0.00791318609476832,25.25036784850756,10.619620615646149,8.568188480905837,0.48114862568649197,0.0011339250469329912,-17.891374612881304,0,0.0
-95.16025977558392,25.267503140566358,5.324,250,411,0.00922210596402806,0.00922210596402806,25.25828103460233,10.252561894685147,8.59931544810323,0.46799999999999997,0.0005215801172967455,-17.873827906758812,0,0.0
-96.03934617053838,25.27664676290167,5.36,250,412,0.009143622335312074,0.009143622335312074,25.267503140566358,10.545038234925348,8.584735080777943,0.48,0.0007957753560555264,-17.917788464652684,0,0.0
-96.13359161761329,25.275704285898776,5.356,250,413,0.000942477002894293,-0.000942477002894293,25.27664676290167,10.532043766232668,8.603687516815699,0.4788152044369518,0.0014425355938111602,-17.94876617207119,0,0.0
-97.2862719926352,25.27352267194601,5.412,250,414,0.002181613952764394,-0.002181613952764394,25.275704285898776,10.877761251565627,8.561855622909496,0.4921950832749145,0.0020864476577158206,-17.976029562571174,0,0.0
-96.21106366655384,25.255905816253275,5.36,250,415,0.01761685569273652,-0.01761685569273652,25.27352267194601,10.54072488163987,8.599958134508157,0.48000000000000004,0.002666648945770568,-17.949825310924226,0,0.0
-96.4028025146385,25.22982168251175,5.38,250,416,0.02608413374152363,-0.02608413374152363,25.255905816253275,10.632685882045775,8.565616662338423,0.48538644398046393,0.003216048471290001,-17.918736526884476,0,0.0
-95.53730545149895,25.206578472061768,5.356,250,417,0.023243210449983565,-0.023243210449983565,25.22982168251175,10.48890189561901,8.550322103240305,0.4788152044369518,0.0037109670194800277,-17.83743567055619,0,0.0
-95.23165797622738,25.187884438029563,5.352,250,418,0.0186940340322046,-0.0186940340322046,25.206578472061768,10.339302717946653,8.533225934224784,0.4775939698111776,0.004158189666363483,-17.79365806730706,0,0.0
-95.82562933333978,25.163560892152486,5.388,250,419,0.024323545877077635,-0.024323545877077635,25.187884438029563,10.635859696279809,8.494101828343256,0.4872945721019269,0.004586954841774106,-17.785009156150664,0,0.0
-95.91483689109573,25.134710255292024,5.404,250,420,0.02885063686046152,-0.02885063686046152,25.163560892152486,10.656143093217056,8.461499886370603,0.4906974628016737,0.004993832831199894,-17.748859528330076,0,0.0
-95.12853671730048,25.10608580417918,5.384,250,421,0.02862445111284373,-0.02862445111284373,25.134710255292024,10.459902621230448,8.442532108023324,0.4863578929142612,0.005349702308403831,-17.668747532930997,0,0.0
-94.07178518324389,25.084306527606714,5.352,250,422,0.0217792765724667,-0.0217792765724667,25.10608580417918,10.259472255843246,8.429255918872741,0.4775939698111776,0.005677114053789649,-17.576940430351996,0,0.0
-93.50403618404349,25.071136929103673,5.336,250,423,0.013169598503040447,-0.013169598503040447,25.084306527606714,10.199543611436473,8.418909151656353,0.47233886141201636,0.005974495331401391,-17.523245161927193,0,0.0
-94.08620793075586,25.06017600389721,5.368,250,424,0.010960925206461525,-0.010960925206461525,25.071136929103673,10.338624220955696,8.390097927658598,0.4822613399392492,0.006270122690990209,-17.52723694686212,0,0.0
-93.7538027600858,25.056835963173846,5.36,250,425,0.0033400407233656892,-0.0033400407233656892,25.06017600389721,10.261391555352615,8.380793842689629,0.48,0.006548477690998969,-17.491381111956304,0,0.0
-93.9280285412962,25.055552272094815,5.368,250,426,0.0012836910790312572,-0.0012836910790312572,25.056835963173846,10.31058951044238,8.375909505868291,0.4822613399392492,0.006821485755940555,-17.49776984748439,0,0.0
-94.66085904430908,25.05456401122423,5.404,250,427,0.0009882608705851226,-0.0009882608705851226,25.055552272094815,10.484143456140018,8.350535071153706,0.49069746280167376,0.0070920396219887995,-17.516813294653794,0,0.0
-93.62568986205207,25.048098625399778,5.356,250,428,0.006465385824451886,-0.006465385824451886,25.05456401122423,10.244483964244045,8.379150553359125,0.4788152044369518,0.0073403494418917805,-17.480524619501878,0,0.0
-94.18943255963862,25.053655430084927,5.388,250,429,0.005556804685149075,0.005556804685149075,25.048098625399778,10.955287096653588,8.349035975079747,0.511327683584607,0.014885230422770084,-17.481334921981926,0,0.0
-94.07840152646399,25.057201268180556,5.376,250,430,0.00354583809562925,0.00354583809562925,25.053655430084927,10.396264647558914,8.369527058591697,0.4843800161030593,0.012599735662213583,-17.499702664892855,0,0.0
-94.22059331979197,25.056608704501713,5.38,250,431,0.0005925636788433053,-0.0005925636788433053,25.057201268180556,10.414845737587287,8.37202135988438,0.48538644398046393,0.010535487933559554,-17.513121434905575,0,0.0
-94.68965724038934,25.05413815682412,5.404,250,432,0.002470547677592805,-0.002470547677592805,25.056608704501713,10.525623120699267,8.353305398323437,0.4906974628016737,0.008684670539646748,-17.52214234648211,0,0.0
-93.72431216039858,25.05753847213239,5.36,250,433,0.0034003153082693416,0.0034003153082693416,25.05413815682412,10.832937254521228,8.37817207189604,0.5043808085167397,0.029132743352436843,-17.48587913440272,0,0.0
-95.12713276591205,25.060978106308433,5.424,250,434,0.003439634176043427,0.003439634176043427,25.05753847213239,10.647384015141135,8.342116939425173,0.49419024676737605,0.025514550556229063,-17.538188194305317,0,0.0
-93.76846974015076,25.07124844211484,5.36,250,435,0.010270335806406905,0.010270335806406905,25.060978106308433,10.329670441177186,8.381932815225959,0.48,0.02228992929650382,-17.494117488834096,0,0.0
-94.19587698915187,25.09134680411145,5.376,250,436,0.020098361996609526,0.020098361996609526,25.07124844211484,10.434562190744929,8.379667759780178,0.4843800161030593,0.01937974390580787,-17.521554499470216,0,0.0
-94.52505811993406,25.10433185876822,5.376,250,437,0.012985054656770245,0.012985054656770245,25.09134680411145,10.47555274383264,8.409169828697893,0.4843800161030593,0.016781882987380425,-17.582786108618684,0,0.0
-94.86194127195645,25.12335303437752,5.388,250,438,0.019021175609299945,0.019021175609299945,25.10433185876822,10.527183653274474,8.40862767602821,0.4872945721019269,0.014422577447541633,-17.60615094134307,0,0.0
-94.69094782438427,25.149561669716984,5.372,250,439,0.026208635339465047,0.026208635339465047,25.12335303437752,10.450606544051,8.433884040419382,0.48333839077813795,0.012306382731099531,-17.6267587163783,0,0.0
-95.6355153939039,25.166317305045357,5.4,250,440,0.016755635328372875,0.016755635328372875,25.149561669716984,10.632487930322535,8.446964791720012,0.4898979485566356,0.01040522431606189,-17.710280628500723,0,0.0
-95.6385332959855,25.170961675402815,5.392,250,441,0.004644370357457461,0.004644370357457461,25.166317305045357,10.598955068046907,8.467336171102477,0.4881966816765555,0.008694100752833951,-17.737116709196123,0,0.0
-94.70284628174066,25.16480712304398,5.344,250,442,0.00615455235883644,-0.00615455235883644,25.170961675402815,10.3602053561849,8.506422881535656,0.4750410508577127,0.007153470838316657,-17.721340995834705,0,0.0
-94.92092308816763,25.162998221626854,5.36,250,443,0.001808901417124531,-0.001808901417124531,25.16480712304398,10.418927895028991,8.484691766897525,0.48,0.005773116531375076,-17.709127441822318,0,0.0
-95.75358912928266,25.15317903905229,5.396,250,444,0.009819182574563712,-0.009819182574563712,25.162998221626854,10.63141437371344,8.467604843182682,0.48906441293555597,0.004528922367946884,-17.745290794900416,0,0.0
-96.08465707862096,25.14550583889428,5.42,250,445,0.007673200158009763,-0.007673200158009763,25.15317903905229,10.701011141859436,8.436213782023538,0.4935585071701227,0.0034375032737336613,-17.72779650897066,0,0.0
-94.7157016461023,25.136074307743442,5.36,250,446,0.009431531150838168,-0.009431531150838168,25.14550583889428,10.430565333848216,8.466380384337032,0.48,0.0025001579098163874,-17.670839859347446,0,0.0
-95.31222305088819,25.131672510298763,5.392,250,447,0.004401797444678834,-0.004401797444678834,25.136074307743442,10.595514930394451,8.438602349115012,0.4881966816765555,0.0017539200839390943,-17.67659923050597,0,0.0
-94.94566557431007,25.121977559717113,5.376,250,448,0.009694950581650374,-0.009694950581650374,25.131672510298763,10.428831436179903,8.446150365822877,0.4843800161030593,0.0012986368229334392,-17.661024102364223,0,0.0
-93.71366691508167,25.122132379397158,5.328,250,449,0.0001548196800449375,0.0001548196800449375,25.121977559717113,10.219232131510198,8.45818226875121,0.4694848240358787,0.001288140245050155,-17.58890144802584,0,0.0
-94.7806042446219,25.137257465321458,5.376,250,450,0.015125085924299952,0.015125085924299952,25.122132379397158,10.435676113362362,8.43176292193197,0.4843800161030593,0.0016343306654331504,-17.630320730026394,0,0.0
-95.15359284286704,25.128800559208234,5.38,250,451,0.00845690611322425,-0.00845690611322425,25.137257465321458,10.540033452655413,8.454436391081714,0.48538644398046393,0.0021156387688035824,-17.686541420607256,0,0.0
-94.43083143649584,25.11961618906846,5.356,250,452,0.009184370139774245,-0.009184370139774245,25.128800559208234,10.342899793060527,8.451076922266546,0.47881520443695186,0.002608089510377652,-17.630849782766212,0,0.0
-94.50792265836957,25.098411772286237,5.36,250,453,0.02120441678222207,-0.02120441678222207,25.11961618906846,10.432093172899288,8.448088792053534,0.48000000000000004,0.003097794826484892,-17.632075122830145,0,0.0
-95.62208254453239,25.074094506471216,5.424,250,454,0.02431726581502147,-0.02431726581502147,25.098411772286237,10.681400967916817,8.385451577326473,0.49419024676737605,0.003565232225653767,-17.6294399971483,0,0.0
-94.31687995832083,25.04666415157727,5.376,250,455,0.027430354893944298,-0.027430354893944298,25.074094506471216,10.418495585928168,8.39044927555872,0.4843800161030593,0.00398946795134358,-17.544062492247175,0,0.0
-93.50525323599268,25.016534708826985,5.352,250,456,0.030129442750286728,-0.030129442750286728,25.04666415157727,10.263306045758714,8.378766204507928,0.4775939698111775,0.004378227506054452,-17.471086180118213,0,0.0
-94.67481695822842,24.987758725394496,5.424,250,457,0.028775983432488772,-0.028775983432488772,25.016534708826985,10.591159075351447,8.302323869075716,0.494190246767376,0.004761044392899466,-17.45479663684152,0,0.0
-92.82307796813642,24.975282884751184,5.352,250,458,0.012475840643311642,-0.012475840643311642,24.987758725394496,10.142141029856084,8.317665524754606,0.4775939698111776,0.005092730111351131,-17.343624433508296,0,0.0
-94.44670549259672,24.958571662565966,5.432,250,459,0.01671122218521859,-0.01671122218521859,24.975282884751184,10.556426693628113,8.262990902093705,0.495354418573207,0.005418569532807918,-17.38709600379174,0,0.0
-92.77549880659772,24.95129920107239,5.364,250,460,0.007272461493574411,-0.007272461493574411,24.958571662565966,10.210706972889211,8.283449116410274,0.48114862568649197,0.0057092122618832,-17.295954289074892,0,0.0
-93.01437264575696,24.93596602459712,5.376,250,461,0.015333176475269994,-0.015333176475269994,24.95129920107239,10.284113615747987,8.274731940509382,0.4843800161030593,0.005978452756659611,-17.301780626070865,0,0.0
-93.24437382413089,24.93938877900504,5.4,250,462,0.0034227544079179495,0.0034227544079179495,24.93596602459712,10.368018203339501,8.236308168698802,0.4898979485566356,0.0062385173911076,-17.267476634098312,0,0.0
-93.31531677616574,24.932820169439665,5.396,250,463,0.006568609565373862,-0.006568609565373862,24.93938877900504,10.405207174485842,8.252110951083738,0.48906441293555597,0.006504540611096852,-17.2934241616319,0,0.0
-92.88366070787114,24.934661831755207,5.384,250,464,0.0018416623155417255,0.0018416623155417255,24.932820169439665,10.33392824594367,8.243250670549786,0.4863578929142612,0.006746468264112818,-17.251794336528814,0,0.0
-93.42194278658746,24.94287404740969,5.408,250,465,0.00821221565448127,0.00821221565448127,24.934661831755207,10.420522243445667,8.231678682757686,0.49146312170904544,0.006964013535278092,-17.274767527105666,0,0.0
