# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;average_reward;w_current[0];w_current[1];w_target[0];w_target[1];theta_current[0];theta_current[1];theta_target[0];theta_target[1]
3.537000000000000000000000000000e+03;2.905420957865590025903657078743e+02;2.416153248613505777342425062670e+00;nan;1.057703715448292669520924391691e+00;1.057703715448421677436385834881e+00;nan;nan;2.195958672669771742386873869535e-04;nan;1.000000000000000000000000000000e+00;nan;2.652886340396035601794932912156e-04;2.942781976568858315346233212040e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.712642759582070239865458916029e-01;5.287357240417943637922348898428e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.538000000000000000000000000000e+03;2.905948360900175089227559510618e+02;2.416235413939362253188392060110e+00;nan;1.057471448083587173272235304466e+00;1.057471448083727505462547924253e+00;nan;nan;2.196998147394075434363919230307e-04;nan;1.000000000000000000000000000000e+00;nan;2.654232364046367888092692322033e-04;2.943319919867747547215230952133e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.713804390988250991867403172364e-01;5.286195609011762330808892329514e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.539000000000000000000000000000e+03;2.906476031530174282124789897352e+02;2.416317330834112819815118200495e+00;nan;1.057239121802351133894148915715e+00;1.057239121802485692924733484688e+00;nan;nan;2.198038342692859472941868670404e-04;nan;1.000000000000000000000000000000e+00;nan;2.655579070643323690188719599092e-04;2.943858135690407440421267892816e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.714966317051809130411754722445e-01;5.285033682948203637153028466855e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.540000000000000000000000000000e+03;2.907003969891360384281142614782e+02;2.416398999098039013233574223705e+00;nan;1.057006736589639395162976143183e+00;1.057006736589774176238165637187e+00;nan;nan;2.199079259282040170898203657046e-04;nan;1.000000000000000000000000000000e+00;nan;2.656926460533189592559677461026e-04;2.944396624175005250378944765544e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.716128537847487089962328354886e-01;5.283871462152526232713967146992e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.541000000000000000000000000000e+03;2.907532176119597124852589331567e+02;2.416480418531555596217685888405e+00;nan;1.056774292430503914275163879211e+00;1.056774292430644468510081424029e+00;nan;nan;2.200120897878756550010426185082e-04;nan;1.000000000000000000000000000000e+00;nan;2.658274534063039852560539344495e-04;2.944935385459776622241179211414e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.717291053450046178774357485963e-01;5.282708946549967699013450328493e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.542000000000000000000000000000e+03;2.908060650350672631248016841710e+02;2.416561588934679427609353297157e+00;nan;1.056541789309992207535060515511e+00;1.056541789310138090840496261080e+00;nan;nan;2.201163259200857513428473133388e-04;nan;1.000000000000000000000000000000e+00;nan;2.659623291579530767608785524203e-04;2.945474419683030475880514131859e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.718453863934265468671469534456e-01;5.281546136065747854004825967422e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.543000000000000000000000000000e+03;2.908589392720688238114234991372e+02;2.416642510107353203352431592066e+00;nan;1.056309227213148238533335643297e+00;1.056309227213288792768253188115e+00;nan;nan;2.202206343967191327654769894551e-04;nan;1.000000000000000000000000000000e+00;nan;2.660972733429605406596518690776e-04;2.946013726983143676818599487888e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.719616969374945125714759797120e-01;5.280383030625067641850023392180e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.544000000000000000000000000000e+03;2.909118403365681047034740913659e+02;2.416723181849591561842771625379e+00;nan;1.056076606125012418146980053280e+00;1.056076606125147199222169547284e+00;nan;nan;2.203250152897690461364227365593e-04;nan;1.000000000000000000000000000000e+00;nan;2.662322859960752192108601743570e-04;2.946553307498563700761451400467e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.720780369846903634645229885791e-01;5.279219630153109132919553303509e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.545000000000000000000000000000e+03;2.909647682421702938881935551763e+02;2.416803603961051649662294948939e+00;nan;1.055843926030620494316281110514e+00;1.055843926030755719480680454581e+00;nan;nan;2.204294686713033856427512713339e-04;nan;1.000000000000000000000000000000e+00;nan;2.663673671520129407168375745840e-04;2.947093161367810854045501400833e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.721944065424977243772275414813e-01;5.278055934575035523792507774488e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.546000000000000000000000000000e+03;2.910177230025031462901097256690e+02;2.416883776241404380158428466530e+00;nan;1.055611186915005994535476929741e+00;1.055611186915140553566061498714e+00;nan;nan;2.205339946135000919920365891613e-04;nan;1.000000000000000000000000000000e+00;nan;2.665025168455388646787662665361e-04;2.947633288729469835942609279300e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.723108056184022740531247563922e-01;5.276891943815990027033535625378e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.547000000000000000000000000000e+03;2.910707046311853218867327086627e+02;2.416963698490114609285228652880e+00;nan;1.055378388763196895183682499919e+00;1.055378388763331898303476918954e+00;nan;nan;2.206385931886236794353256529533e-04;nan;1.000000000000000000000000000000e+00;nan;2.666377351114158737732662274311e-04;2.948173689722201729068729036953e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.724272342198914120814379202784e-01;5.275727657801098091638891673938e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.548000000000000000000000000000e+03;2.911237131418470198696013540030e+02;2.417043370506713362289019642049e+00;nan;1.055145531560218508104753709631e+00;1.055145531560347071931005302758e+00;nan;nan;2.207432644690530726579169584767e-04;nan;1.000000000000000000000000000000e+00;nan;2.667730219844675117885079984603e-04;2.948714364484732897153662634082e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.725436923544546474751371079037e-01;5.274563076455465182590387485106e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.549000000000000000000000000000e+03;2.911767485481357766730070579797e+02;2.417122792090386607100072069443e+00;nan;1.054912615291091926295052871865e+00;1.054912615291210276069477913552e+00;nan;nan;2.208480085272406239372405822863e-04;nan;1.000000000000000000000000000000e+00;nan;2.669083774994826280431425846729e-04;2.949255313155865199092886541621e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.726601800295832656040317942825e-01;5.273398199704177891078415996162e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.550000000000000000000000000000e+03;2.912298108636916822433704510331e+02;2.417201963040205292543305404251e+00;nan;1.054679639940834467992658574076e+00;1.054679639940946600518145714886e+00;nan;nan;2.209528254357341495520139496023e-04;nan;1.000000000000000000000000000000e+00;nan;2.670438016912681780321014990420e-04;2.949796535874466663074144889833e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.727766972527704392170733171952e-01;5.272233027472305044724976141879e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.551000000000000000000000000000e+03;2.912829001021725048303778748959e+02;2.417280883155405124540493488894e+00;nan;1.054446605494459898721970603219e+00;1.054446605494566480132334618247e+00;nan;nan;2.210577152672062303459532550676e-04;nan;1.000000000000000000000000000000e+00;nan;2.671792945947141671367286441807e-04;2.950338032779478147915597219253e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.728932440315113394646573397040e-01;5.271067559684895487137623604212e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.552000000000000000000000000000e+03;2.913360162772425496768846642226e+02;2.417359552234769726197782802046e+00;nan;1.054213511936978209249105020717e+00;1.054213511937073244340012934117e+00;nan;nan;2.211626780943961255963825518478e-04;nan;1.000000000000000000000000000000e+00;nan;2.673148562446559569488746532784e-04;2.950879804009910234441349530243e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.730098203733030248763213876373e-01;5.269901796266979188132495437458e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.553000000000000000000000000000e+03;2.913891594025569133918907027692e+02;2.417437970077047193484531817376e+00;nan;1.053980359253394727403474462335e+00;1.053980359253495313609505501518e+00;nan;nan;2.212677139901416756631591375992e-04;nan;1.000000000000000000000000000000e+00;nan;2.674504866759583993594817652451e-04;2.951421849704842337303034582874e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.731264262856442748272911558161e-01;5.268735737143567243734310068248e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.554000000000000000000000000000e+03;2.914423294918042870449426118284e+02;2.417516136481086430620734972763e+00;nan;1.053747147428712338523837388493e+00;1.053747147428812702685263502644e+00;nan;nan;2.213728230274068136188003741438e-04;nan;1.000000000000000000000000000000e+00;nan;2.675861859235639209249335568330e-04;2.951964170003428034050330097671e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.732430617760359781165391268587e-01;5.267569382239650765953342670400e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.555000000000000000000000000000e+03;2.914955265586489758788957260549e+02;2.417594051245301134400733644725e+00;nan;1.053513876447929042967643908923e+00;1.053513876448041619582340899797e+00;nan;nan;2.214780052792153204957448231482e-04;nan;1.000000000000000000000000000000e+00;nan;2.677219540223533113081078038675e-04;2.952506765044888403792811004678e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.733597268519808554110284148919e-01;5.266402731480203103231474415225e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.556000000000000000000000000000e+03;2.915487506167921765154460445046e+02;2.417671714168181829052173270611e+00;nan;1.053280546296039510423270257888e+00;1.053280546296156972019275599450e+00;nan;nan;2.215832608187142511134426481334e-04;nan;1.000000000000000000000000000000e+00;nan;2.678577910072781043636369613381e-04;2.953049634968516024002838094020e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.734764215209834592457127655507e-01;5.265235784790177619996143221215e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.557000000000000000000000000000e+03;2.916020016799184304545633494854e+02;2.417749125047999658733033356839e+00;nan;1.053047156958034413776204019086e+00;1.053047156958162755557850687183e+00;nan;nan;2.216885897191317044037373040766e-04;nan;1.000000000000000000000000000000e+00;nan;2.679936969132777450919302708598e-04;2.953592779913673638247928465717e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.735931457905502850458390184940e-01;5.264068542094508806883368379204e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.558000000000000000000000000000e+03;2.916552797617392798201763071120e+02;2.417826283682937837937743097427e+00;nan;1.052813708418900651153649050684e+00;1.052813708419023663864777518029e+00;nan;nan;2.217939920538037929399061143343e-04;nan;1.000000000000000000000000000000e+00;nan;2.681296717753257224416130188871e-04;2.954136200019797264815224480117e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.737098996681898821492495699204e-01;5.262901003318113390960775177518e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.559000000000000000000000000000e+03;2.917085848759540454011585097760e+02;2.417903189871090319229551823810e+00;nan;1.052580200663621567969130410347e+00;1.052580200663749909750777078443e+00;nan;nan;2.218994678961567264957599476816e-04;nan;1.000000000000000000000000000000e+00;nan;2.682657156284074515852078324230e-04;2.954679895426389091284136156901e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.738266831614124652283237537631e-01;5.261733168385887005058521026513e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.560000000000000000000000000000e+03;2.917619170362851264144410379231e+02;2.417979843410485774057860908215e+00;nan;1.052346633677176290788679580146e+00;1.052346633677293530340079996677e+00;nan;nan;2.220050173197309897540896450607e-04;nan;1.000000000000000000000000000000e+00;nan;2.684018285075526373539833713266e-04;2.955223866273026800399748026393e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.739434962777304138903389230109e-01;5.260565037222707518438369334035e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.561000000000000000000000000000e+03;2.918152762564577642478980123997e+02;2.418056244098835794176238778164e+00;nan;1.052113007444540393464649241650e+00;1.052113007444663184131172783964e+00;nan;nan;2.221106403981343692475430851019e-04;nan;1.000000000000000000000000000000e+00;nan;2.685380104477498933168710948394e-04;2.955768112699356464645461528562e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.740603390246577730771093683870e-01;5.259396609753433926570664880273e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.562000000000000000000000000000e+03;2.918686625501894695844384841621e+02;2.418132391733855968141142511740e+00;nan;1.051879321950685675091108350898e+00;1.051879321950813794828150093963e+00;nan;nan;2.222163372050944829538821068127e-04;nan;1.000000000000000000000000000000e+00;nan;2.686742614840461089095735580656e-04;2.956312634845093878510624563205e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.741772114097105861318937058968e-01;5.258227885902905240911309192597e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.563000000000000000000000000000e+03;2.919220759312297559517901390791e+02;2.418208286113227689639870732208e+00;nan;1.051645577180579937959237213363e+00;1.051645577180696733421427779831e+00;nan;nan;2.223221078144453903991523135986e-04;nan;1.000000000000000000000000000000e+00;nan;2.688105816515250906517664475359e-04;2.956857432850028555293420140515e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.742941134404067837770924143115e-01;5.257058865595942709347809795872e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.564000000000000000000000000000e+03;2.919755164133181892793800216168e+02;2.418283927034225122554289555410e+00;nan;1.051411773119187431646537334018e+00;1.051411773119293568967691498983e+00;nan;nan;2.224279523000859321892053177550e-04;nan;1.000000000000000000000000000000e+00;nan;2.689469709852165433747184231095e-04;2.957402506854018842119558030390e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.744110451242663506477015289420e-01;5.255889548757347595753230962146e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.565000000000000000000000000000e+03;2.920289840102057610238261986524e+02;2.418359314294422190982913889457e+00;nan;1.051177909751468408927621567273e+00;1.051177909751585870523626908835e+00;nan;nan;2.225338707360514499834086565855e-04;nan;1.000000000000000000000000000000e+00;nan;2.690834295202604894807485447217e-04;2.957947856996993696299114162684e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.745280064688109922244052540918e-01;5.254719935311901179986193710647e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.566000000000000000000000000000e+03;2.920824787356424963036261033267e+02;2.418434447690869681935055268696e+00;nan;1.050943987062379125774214116973e+00;1.050943987062496587370219458535e+00;nan;nan;2.226398631964506588231528239064e-04;nan;1.000000000000000000000000000000e+00;nan;2.692199572917395428671427648482e-04;2.958493483418954905772579877521e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.746449974815643013670296568307e-01;5.253550025184366978336925058102e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.567000000000000000000000000000e+03;2.921360006034067282598698511720e+02;2.418509327020690324872020937619e+00;nan;1.050710005036872285444360386464e+00;1.050710005036978200720909626398e+00;nan;nan;2.227459297555019679046295344449e-04;nan;1.000000000000000000000000000000e+00;nan;2.693565543347885217657922130030e-04;2.959039386259974424575602824916e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.747620181700520358702988232835e-01;5.252379818299490743527258018730e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.568000000000000000000000000000e+03;2.921895496272566674633708316833e+02;2.418583952080944676765739131952e+00;nan;1.050475963659897038482426978590e+00;1.050475963660019607104345595872e+00;nan;nan;2.228520704875195214758609729699e-04;nan;1.000000000000000000000000000000e+00;nan;2.694932206845631695105169889359e-04;2.959585565660194816928196814843e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.748790685418015078411713147943e-01;5.251209314581996023818533103622e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.569000000000000000000000000000e+03;2.922431258209807083403575234115e+02;2.418658322668388205300971094402e+00;nan;1.050241862916398094540681995568e+00;1.050241862916509782976959286316e+00;nan;nan;2.229582854669205172013640714468e-04;nan;1.000000000000000000000000000000e+00;nan;2.696299563762208015282872963780e-04;2.960132021759830589502371367416e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.749961486043421943215037117625e-01;5.250038513956588603903696821362e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.570000000000000000000000000000e+03;2.922967291983611630712402984500e+02;2.418732438579855870131041228888e+00;nan;1.050007702791316610557714739116e+00;1.050007702791427632860177254770e+00;nan;nan;2.230645747682200290967768907535e-04;nan;1.000000000000000000000000000000e+00;nan;2.697667614449577103141741929448e-04;2.960678754699164638708452912397e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.751132583652054597322944573534e-01;5.248867416347956504907301678031e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.571000000000000000000000000000e+03;2.923503597731829017902782652527e+02;2.418806299611744758948361777584e+00;nan;1.049773483269590190758435710450e+00;1.049773483269707208265231201949e+00;nan;nan;2.231709384660120339908401243534e-04;nan;1.000000000000000000000000000000e+00;nan;2.699036359259275250077614316524e-04;2.961225764618555800211652240250e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.752303978319244448513813949830e-01;5.247696021680766653716432301735e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.572000000000000000000000000000e+03;2.924040175592568857609876431525e+02;2.418879905560816112597422034014e+00;nan;1.049539204336152220520261835190e+00;1.049539204336257913752206150093e+00;nan;nan;2.232773766350398846666086560830e-04;nan;1.000000000000000000000000000000e+00;nan;2.700405798544160389934587485072e-04;2.961773051658429523058657650836e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.753475670120342888580466933490e-01;5.246524329879667103426754692919e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.573000000000000000000000000000e+03;2.924577025703870845063647720963e+02;2.418953256223298264870891216560e+00;nan;1.049304865975932532506931238458e+00;1.049304865976038447783480478392e+00;nan;nan;2.233838893500972679929950093225e-04;nan;1.000000000000000000000000000000e+00;nan;2.701775932656214421201390507576e-04;2.962320615959285863283412254532e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.754647659130721848441680776887e-01;5.245352340869289253788565474679e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.574000000000000000000000000000e+03;2.925114148203797412861604243517e+02;2.419026351395422658185907494044e+00;nan;1.049070468173856740534688469779e+00;1.049070468173973313952274111216e+00;nan;nan;2.234904766860961030858212517103e-04;nan;1.000000000000000000000000000000e+00;nan;2.703146761947954838239960295709e-04;2.962868457661693710747385921422e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.755819945425768802138577484584e-01;5.244180054574241189868644141825e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.575000000000000000000000000000e+03;2.925651543230608240264700725675e+02;2.419099190873350124775242875330e+00;nan;1.048836010914847349795309128240e+00;1.048836010914953043027253443142e+00;nan;nan;2.235971387180596295189694000527e-04;nan;1.000000000000000000000000000000e+00;nan;2.704518286772271016757396289165e-04;2.963416576906293897764044231735e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.756992529080893428172771564277e-01;5.243007470919115453611425436975e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.576000000000000000000000000000e+03;2.926189210922619849952752701938e+02;2.419171774453084733380592297181e+00;nan;1.048601494183822202543865387270e+00;1.048601494183916571500958525576e+00;nan;nan;2.237038755210970912036538837953e-04;nan;1.000000000000000000000000000000e+00;nan;2.705890507482021432698882090762e-04;2.963964973833800975455687876092e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.758165410171524278837296151323e-01;5.241834589828484602946900849929e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.577000000000000000000000000000e+03;2.926727151418099879265355411917e+02;2.419244101930464907468376623001e+00;nan;1.048366917965696032410960469861e+00;1.048366917965796840661596434074e+00;nan;nan;2.238106871704147410404722728927e-04;nan;1.000000000000000000000000000000e+00;nan;2.707263424430151840284486386423e-04;2.964513648584996996504514754633e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.759338588773107669993578383583e-01;5.240661411226901211790618617670e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.578000000000000000000000000000e+03;2.927265364855522307152568828315e+02;2.419316173101260680766699806554e+00;nan;1.048132282245379354179704023409e+00;1.048132282245473501092192236683e+00;nan;nan;2.239175737413351939281841440632e-04;nan;1.000000000000000000000000000000e+00;nan;2.708637037970031916783719694308e-04;2.965062601300737732401557877893e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.760512064961109901517488651734e-01;5.239487935038900090489732974675e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.579000000000000000000000000000e+03;2.927803851373342922670417465270e+02;2.419387987761089320315477380063e+00;nan;1.047897587007779129919526894810e+00;1.047897587007879049991743158898e+00;nan;nan;2.240245353092669064725556138384e-04;nan;1.000000000000000000000000000000e+00;nan;2.710011348455002608108521666708e-04;2.965611832121950008911426266422e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.761685838811015591964803661540e-01;5.238314161188994955153930277447e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.580000000000000000000000000000e+03;2.928342611110091411319444887340e+02;2.419459545705480163491074563353e+00;nan;1.047662832237797880807761430333e+00;1.047662832237903351995100820204e+00;nan;nan;2.241315719497309567800197305232e-04;nan;1.000000000000000000000000000000e+00;nan;2.711386356238756683775803502101e-04;2.966161341189632150161514800857e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.762859910398329343905743371579e-01;5.237140089601680648101478254830e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.581000000000000000000000000000e+03;2.928881644204477083803794812411e+02;2.419530846729925244176229170989e+00;nan;1.047428017920335019397271025809e+00;1.047428017920435161514092214929e+00;nan;nan;2.242386837383568973843667171408e-04;nan;1.000000000000000000000000000000e+00;nan;2.712762061675352831535690256715e-04;2.966711128644852202285164821660e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.764034279798574633701946368092e-01;5.235965720201435358305275258317e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.582000000000000000000000000000e+03;2.929420950795097837726643774658e+02;2.419601890629465401616471353918e+00;nan;1.047193144040285961438030426507e+00;1.047193144040391210580764891347e+00;nan;nan;2.243458707508383842728350021645e-04;nan;1.000000000000000000000000000000e+00;nan;2.714138465118211144058713024663e-04;2.967261194628753706581392179942e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.765208947087294921729494490137e-01;5.234791052912715070277727136272e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.583000000000000000000000000000e+03;2.929960531020809071378607768565e+02;2.419672677199387056390378347714e+00;nan;1.046958210582542125877125727129e+00;1.046958210582647597064465117001e+00;nan;nan;2.244531330630126760104087191294e-04;nan;1.000000000000000000000000000000e+00;nan;2.715515566921851095018303201556e-04;2.967811539282549038176739486516e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.766383912340051431932863579277e-01;5.233616087659959115185870359710e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.584000000000000000000000000000e+03;2.930500385020365570198919158429e+02;2.419743206234735488635578803951e+00;nan;1.046723217531990712814149446785e+00;1.046723217532101291027402112377e+00;nan;nan;2.245604707508026560286440442837e-04;nan;1.000000000000000000000000000000e+00;nan;2.716893367440644164491347911650e-04;2.968362162747521182382115512155e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.767559175632425372270972729893e-01;5.232440824367584619736248896515e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.585000000000000000000000000000e+03;2.931040512932752903907385189086e+02;2.419813477530285528160902686068e+00;nan;1.046488164873515813724225154147e+00;1.046488164873621506956169469049e+00;nan;nan;2.246678838902243136206593465687e-04;nan;1.000000000000000000000000000000e+00;nan;2.718271867028870759572245496827e-04;2.968913065165026843317264138022e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.768734737040017379605671976606e-01;5.231265262959993167513061962381e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.586000000000000000000000000000e+03;2.931580914896942431369097903371e+02;2.419883490880893717189792369027e+00;nan;1.046253052591997523279587767320e+00;1.046253052592108989671260133036e+00;nan;nan;2.247753725574070456268149786894e-04;nan;1.000000000000000000000000000000e+00;nan;2.719651066041358809452499478709e-04;2.969464246676495555732344655553e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.769910596638445854367205356539e-01;5.230089403361565247863040895027e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.587000000000000000000000000000e+03;2.932121591051911195791035424918e+02;2.419953246081152808955039290595e+00;nan;1.046017880672311939349583553849e+00;1.046017880672428956856379045348e+00;nan;nan;2.248829368285763905151164454566e-04;nan;1.000000000000000000000000000000e+00;nan;2.721030964832882033214989103698e-04;2.970015707423426132294252965949e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.771086754503350291223284784792e-01;5.228913245496661366118473779352e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.588000000000000000000000000000e+03;2.932662541536778917361516505480e+02;2.420022742925700409699629744864e+00;nan;1.045782649099331163000670130714e+00;1.045782649099459504782316798810e+00;nan;nan;2.249905767800723785029837209493e-04;nan;1.000000000000000000000000000000e+00;nan;2.722411563758730772277782961055e-04;2.970567447547387107675831430242e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.772263210710387393298503866390e-01;5.227736789289624264043254697754e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.589000000000000000000000000000e+03;2.933203766490858583892986644059e+02;2.420091981208824627458398026647e+00;nan;1.045547357857923742585626314394e+00;1.045547357858045867118335081614e+00;nan;nan;2.250982924883225620282106715919e-04;nan;1.000000000000000000000000000000e+00;nan;2.723792863173939496346243060998e-04;2.971119467190025176250856020488e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;4.773439965335235513066436396912e-01;5.226560034664776699386834479810e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
