Traj,OmegaBefore,Omega,ConfortViolation,ReturnsStd,TimestepsMean,TimestepsStd,NormDeltaOmega,Wins,ITERATIONS,DeltaOmega,ReturnsMean,RewardMean,RewardStd,NormDeltaVar
250,0.5483907176194704,0.5251770669791047,0,461.68664274873004,85.052,46.121419058827755,0.023213650640365735,4.0,105,-0.023213650640365735,835.2981787634985,9.821029238154289,1.0527840976449196,0.14055145324008284
250,0.5251770669791047,0.5010325791266671,0,442.3688893271842,83.092,44.17605161170473,0.024144487852437613,4.0,106,-0.024144487852437613,815.8689000433113,9.818862225524855,1.0650180506349105,0.13556448650433123
250,0.5010325791266671,0.47766040819667765,0,424.5395328343049,76.592,42.396338709846155,0.023372170929989444,3.2,107,-0.023372170929989444,751.1445188338238,9.80708845354376,1.113030428043874,0.12824258304143352
250,0.47766040819667765,0.45608943237159477,0,364.4874025881914,73.58,36.488622884400556,0.021570975825082883,0.4,108,-0.021570975825082883,720.8591159140558,9.796943679179885,1.1510581475762556,0.12050527474412423
250,0.45608943237159477,0.4363322243000527,0,324.55344178991754,67.408,32.47623032311478,0.019757208071542076,0.4,109,-0.019757208071542076,659.3791301828085,9.781912090298013,1.201408925461511,0.11137771401673574
250,0.4363322243000527,0.41842239799258474,0,352.0713969399756,68.972,35.20879458317197,0.017909826307467958,0.8,110,-0.017909826307467958,675.1731003866438,9.789089781166906,1.1859618124773519,0.10484971844499696
250,0.41842239799258474,0.40234457792394784,0,359.55149758737105,67.968,35.89550077655973,0.016077820068636894,2.0,111,-0.016077820068636894,665.4273782476487,9.7903039407905,1.1876096546556472,0.09809798065633185
250,0.40234457792394784,0.3871473685019102,0,334.6030957700721,63.868,33.49415734124386,0.015197209422037616,0.0,112,-0.015197209422037616,624.3272169578944,9.775274268145147,1.23630721704681,0.09127704426571887
250,0.3871473685019102,0.37371516439286145,0,285.86710033589515,63.06,28.616086385108638,0.013432204109048773,0.0,113,-0.013432204109048773,616.3258051645888,9.773641058747048,1.2440633540678958,0.08544738490710664
250,0.37371516439286145,0.361289535887021,0,321.16303967452916,61.772,32.09934603695222,0.012425628505840447,0.8,114,-0.012425628505840447,603.6492562015496,9.772214857889491,1.2518591987165595,0.08031490142387906
250,0.361289535887021,0.3500702638897978,0,296.1261991005281,61.336,29.61160421186262,0.011219271997223224,0.4,115,-0.011219271997223224,599.2979257016065,9.77073701743848,1.258739670721835,0.07576920317978385
250,0.3500702638897978,0.3400898080674952,0,293.1491327812804,58.92,29.313778330334692,0.009980455822302559,0.4,116,-0.009980455822302559,575.2193890325033,9.76271875479469,1.2836086900308232,0.07144350753571528
250,0.3400898080674952,0.33102419291717444,0,267.2550221313017,57.152,26.721094588358465,0.009065615150320783,0.4,117,-0.009065615150320783,557.5857130929008,9.75618898888754,1.30276373393227,0.06706840239930116
250,0.33102419291717444,0.3225354632780987,0,286.099325285493,59.324,28.628989224211182,0.008488729639075765,0.0,118,-0.008488729639075765,579.2960991271101,9.764953461113715,1.2820614418930119,0.06303298701872234
250,0.3225354632780987,0.31541911520640925,0,289.37687034132114,59.04,28.93313671208153,0.007116348071689427,0.4,119,-0.007116348071689427,576.5488543562637,9.765393874597963,1.2826190709019343,0.05882750374520433
250,0.31541911520640925,0.3089980915362393,0,232.48363653893546,53.872,23.262665711392575,0.006421023670169945,0.0,120,-0.006421023670169945,524.8978147121197,9.743425429019151,1.343411889520289,0.05343128864677028
250,0.3089980915362393,0.3031940809732143,0,235.80651733112407,55.192,23.596167824458277,0.005804010563024986,0.0,121,-0.005804010563024986,538.0831544752907,9.749296174722616,1.3277908380514163,0.04995699511191417
250,0.3031940809732143,0.2979457087759826,0,238.0145708757941,55.856,23.81569364935651,0.005248372197231732,0.0,122,-0.005248372197231732,544.7704292096488,9.753122837468648,1.3202583991798338,0.045939329636287406
250,0.2979457087759826,0.2936610994332162,0,226.8531789963146,54.828,22.66394528761486,0.004284609342766366,0.4,123,-0.004284609342766366,534.5488647119977,9.749559799956183,1.329591550689059,0.043930290507884474
250,0.2936610994332162,0.29065870899140056,0,230.87886608268616,54.468,23.10101677415953,0.003002390441815661,0.0,124,-0.003002390441815661,530.9316837519821,9.747589111992035,1.3364665502595965,0.04190062539362224
250,0.29065870899140056,0.2887187175110124,0,258.97169093363266,56.14,25.88359325905119,0.001939991480388148,0.4,125,-0.001939991480388148,547.6914368009848,9.755814691859365,1.3145214839137243,0.04006888229599115
250,0.2887187175110124,0.287156371245968,0,208.07309483089648,51.912,20.817498793082706,0.001562346265044423,0.0,126,-0.001562346265044423,505.4141170922243,9.735978523120362,1.3679124445709283,0.036837449759356815
250,0.287156371245968,0.2864773007338766,0,261.5844863553345,53.912,26.11773834006306,0.0006790705120913731,0.8,127,-0.0006790705120913731,525.489284927502,9.747167326893864,1.3379328669415131,0.03636309209102892
250,0.2864773007338766,0.285855357948542,0,239.8543156054926,54.176,23.997687888627937,0.0006219427853346171,0.0,128,-0.0006219427853346171,528.0566684362525,9.747059000964493,1.34005368265924,0.03381486078182047
250,0.285855357948542,0.2853074019032104,0,231.95672385399882,52.808,23.208858998236,0.0005479560453315879,0.0,129,-0.0005479560453315879,514.3580672632569,9.740154280852463,1.356650801626987,0.03269505353974613
250,0.2853074019032104,0.28456645952697923,0,209.6297548805097,51.692,20.974773800925718,0.0007409423762311795,0.0,130,-0.0007409423762311795,503.2222364827995,9.735011926077528,1.3707532008005476,0.03048771682686393
250,0.28456645952697923,0.28388776195555987,0,246.68861655079237,54.592,24.64908793444496,0.0006786975714193622,0.4,131,-0.0006786975714193622,532.2813611013739,9.750171473867491,1.3325388649642391,0.029041409255420474
250,0.28388776195555987,0.28384939532673104,0,222.4076372429859,52.956,22.250978944756564,3.836662882883424e-05,0.0,132,-3.836662882883424e-05,515.8641076387344,9.741372226730387,1.354858498500865,0.028046241796849794
