DeltaOmega,RewardStd,RewardMean,WeightMax,ConfortViolation,ITERATIONS,NormDeltaOmega,Omega,TimestepsStd,WeightMean,Traj,WeightMin,OmegaBefore,Epsilon,LossReg,DualBefore,ReturnsMean,Eta,Wins,Primal,WeightMedian,ReturnsStd,DualReg,TimestepsMean,DualAfter,NormDeltaVar
-0.003949989453540859,0.07639736287063112,7.742284039118359,1.0,0,671,0.003949989453540859,6.689662929807715,5.113588472957092,0.0071593998299885175,500,0.0071593998299885175,6.6936129192612555,0.001,0.0,7.745954747449309,1554.429861180943,1.6215000164642106,99.8,7.745573165710969,0.8493697652391541,40.375217169449236,0.0,200.7701612903226,7.745576027043492,0.004858296506145359
-0.0038749311982977375,0.07558462217790438,7.745117964238832,1.0,0,672,0.0038749311982977375,6.685787998609417,2.108233844113888,0.0066840735701511455,500,0.0066840735701511455,6.689662929807715,0.001,0.0,7.74873194120397,1556.0340677081408,1.603764299119867,99.8,7.748371333699507,0.8370710056720065,16.930352227880032,0.0,200.90524193548387,7.748373579529566,0.011932104208061362
-0.0037897501507222486,0.07956475892447921,7.747510220871055,1.0,0,673,0.0037897501507222486,6.681998248458695,5.553386988193254,0.006975515411074104,501,0.006975515411074104,6.685787998609417,0.001,0.0,7.751200099342268,1554.6141186308448,1.6143596343212396,99.60079840319361,7.750830225025577,0.8478735715807155,43.922081300106775,0.0,200.6599597585513,7.750832830524031,0.033249238288645455
-0.0038027453035569536,0.07628161595178529,7.749850840302506,1.0,0,674,0.0038027453035569536,6.678195503155138,0.08971207847293139,0.006997624518340872,500,0.006997624518340872,6.681998248458695,0.001,0.0,7.753512549255342,1557.6879585693914,1.618634904282966,99.8,7.75313449312486,0.8411772982222316,2.2850027261639063,0.0,200.9959677419355,7.75313725527506,0.03356504332026112
-0.003913190477751627,0.08352955415406442,7.752993450438873,1.0,0,675,0.003913190477751627,6.674282312677386,5.566302600092457,0.007136166407562445,500,0.007136166407562445,6.678195503155138,0.001,0.0,7.756771238209177,1556.3091565400903,1.628825504639145,99.4,7.756387425415545,0.8341149233703553,43.671164636241535,0.0,200.73790322580646,7.756390548666865,0.20730733221671455
-0.0041885859378583135,0.07979679506657163,7.755307616214093,1.0,0,676,0.0041885859378583135,6.670093726739528,7.9059633777237694,0.006973006560349867,501,0.006973006560349867,6.674282312677386,0.001,0.0,7.759013685401707,1555.3768485139683,1.6194307567438688,99.60079840319361,7.758637790177191,0.8390083754934076,61.87383605246747,0.0,200.5573440643863,7.758640574416032,0.01948385986367916
-0.004212346783469378,0.07984963934859168,7.757831134238769,1.0,0,677,0.004212346783469378,6.665881379956058,9.446590297484347,0.006936323270891668,501,0.006936323270891668,6.670093726739528,0.001,0.0,7.761539780831507,1554.6870123501617,1.6201503352649862,99.60079840319361,7.761163128613222,0.8340080036225346,73.94780391655408,0.0,200.40040241448693,7.76116594158167,0.17209479040112535
-0.004124710352337857,0.07153292769517444,7.761081678711733,1.0,0,678,0.004124710352337857,6.6617566696037205,0.0,0.6188525395919132,500,0.6188525395919132,6.665881379956058,0.001,0.0,7.764627387935905,1559.9733256473803,1.5955023067612202,100.0,7.7642736664814285,0.832961366712939,1.8928153543830226,0.0,201.0,7.76427566207938,0.1390483394306642
-0.0040233648097176555,0.07958003161405039,7.76385898667709,1.0,0,679,0.0040233648097176555,6.657733304794003,6.297428008374946,0.006816931655605214,501,0.006816931655605214,6.6617566696037205,0.001,0.0,7.767548506722312,1557.526387243384,1.6141973111346424,99.60079840319361,7.7671787508997925,0.8373715329411886,49.49949869783577,0.0,200.61368209255534,7.767181347764091,0.02343016271661314
-0.0036561811696298463,0.08039368506857583,7.765325448010451,1.0,0,680,0.0036561811696298463,6.654077123624373,8.615172570405738,0.007191232261608533,501,0.007191232261608533,6.657733304794003,0.001,0.0,7.769076838356861,1556.751767742068,1.633783484146692,99.60079840319361,7.768683298817039,0.8345444548791836,67.58788360711073,0.0,200.47484909456742,7.7686865951638895,0.17177507227434813
