NormDeltaVar,DeltaOmega,LossReg,NormDeltaOmega,ReturnsMean,RewardMean,DualBefore,WeightMin,DualReg,Traj,Primal,ConfortViolation,Eta,Epsilon,WeightMean,TimestepsStd,Wins,WeightMax,RewardStd,Omega,OmegaBefore,DualAfter,ITERATIONS,WeightMedian,TimestepsMean,ReturnsStd
0.022010812187972455,-0.011600433480354333,0.0,0.011600433480354333,1573.6632397246979,8.891016431423047,8.90826691616812,0.05234499800770974,0.0001,283,8.906760930755564,0,3.0934223746390113,0.001,0.05234499800770974,45.76938746731644,71.37809187279152,1.0,0.36713250698866856,4.567426495088113,4.579026928568467,8.905836108565287,248,0.9356836643606784,176.99290780141843,412.6096551418099
0.17295184658703253,-0.010150092343590877,0.0,0.010150092343590877,1565.0751282967967,8.893330080947463,8.911552184177772,0.05915671471532326,0.0001,285,8.909813299631665,0,3.235992590956461,0.001,0.05915671471532326,46.01767662746612,69.82456140350877,1.0,0.37813955494774953,4.557276402744522,4.567426495088113,8.908795701875022,249,0.9326416609166435,175.98591549295776,415.074491859552
0.05932727444894288,-0.011180857968078328,0.0,0.011180857968078328,1627.5292622219092,8.90277433025605,8.917542109256491,0.0347288796305681,0.0001,274,8.916361640090873,0,2.7264775026148342,0.001,0.0347288796305681,39.2733201074445,76.27737226277372,1.0,0.33136495637761515,4.546095544776444,4.557276402744522,8.915657533135466,250,0.9180620497204524,182.8131868131868,354.58751313298876
0.4468784198091838,-0.01072859489794098,0.0,0.01072859489794098,1606.5279721047013,8.906035453489068,8.921172163674472,0.03776871189372935,0.0001,278,8.91986111112081,0,2.788052366001067,0.001,0.03776871189372935,42.92912014362698,76.2589928057554,1.0,0.33438098008411155,4.535366949878503,4.546095544776444,8.919121314239945,251,0.9306390073220618,180.3898916967509,387.78520642035613
0.05212576285466255,-0.011242013586214128,0.0,0.011242013586214128,1614.2728401314132,8.912015147140853,8.928081729095355,0.04318112745951719,0.0001,277,8.926783747615504,0,2.913678975794245,0.001,0.04318112745951719,40.483077879812676,73.28519855595668,1.0,0.3519589409776745,4.524124936292289,4.535366949878503,8.925970599832102,252,0.9284260230883067,181.13768115942028,366.2644717945692
0.04183498588967174,-0.01034856501758874,0.0,0.01034856501758874,1603.1810302654262,8.916726646627092,8.932886505280784,0.04395060586270684,0.0001,279,8.93154341760855,0,2.929220300083917,0.001,0.04395060586270684,41.3049163301129,73.47670250896059,1.0,0.3524267188875748,4.5137763712747,4.524124936292289,8.930720884828796,253,0.9313399656519791,179.79856115107913,373.92536101878363
0.17494331621349551,-0.01104227899127963,0.0,0.01104227899127963,1625.4264123957983,8.923596191175653,8.938357613088133,0.034652547935635304,0.0001,275,8.937196025726964,0,2.72225196693565,0.001,0.034652547935635304,41.0829480514458,76.36363636363637,1.0,0.3320042397386699,4.50273409228342,4.5137763712747,8.936494329991653,254,0.9280692706194721,182.15328467153284,371.94986458684906
0.006655973681167282,-0.010736716648924727,0.0,0.010736716648924727,1645.3350030559952,8.930285113710307,8.944318568297284,0.030064912933592012,0.0001,272,8.94327668577042,0,2.612256777641318,0.001,0.030064912933592012,37.2185093716779,77.57352941176471,1.0,0.3220897817215392,4.4919973756344955,4.50273409228342,8.942640104074234,255,0.9264824148773235,184.24354243542436,337.37676391850124
0.0036659702250724634,-0.009550727145826166,0.0,0.009550727145826166,1649.76100418843,8.933178938816257,8.947480041938123,0.03188120000046447,0.0001,271,8.946373972102133,0,2.655193333099431,0.001,0.03188120000046447,36.54518296308301,77.12177121771218,1.0,0.32516459457688096,4.482446648488669,4.4919973756344955,8.94571261964689,256,0.9309059476969885,184.68148148148148,331.342428476026
0.02163562171705247,-0.009334946979628,0.0,0.009334946979628,1667.2340153431082,8.939409215095623,8.95223681083093,0.023438018749445795,0.0001,269,8.951302194564828,0,2.4436000997282576,0.001,0.023438018749445795,35.21241433660559,80.29739776951673,1.0,0.30198911143203455,4.473111701509041,4.482446648488669,8.95075495955828,257,0.9183303561756162,186.50746268656715,319.34119838369145
0.20189317440562496,-0.009050061062063186,0.0,0.009050061062063186,1678.266383230257,8.947211316987255,8.958727970377875,0.017177095175955327,0.0001,267,8.95798391685228,0,2.255377742271429,0.001,0.017177095175955327,34.76187214610342,82.77153558052434,1.0,0.28254188551611353,4.464061640446978,4.473111701509041,8.957549359824387,258,0.916057389578695,187.57142857142858,315.57305956251673
0.458093801116596,-0.009754247300535646,0.0,0.009754247300535646,1641.3598152408667,8.945116161879973,8.959565675775051,0.03232943417428003,0.0001,273,8.958453274005254,0,2.674024953950141,0.001,0.03232943417428003,38.49044796094778,76.92307692307693,1.0,0.3279211620407936,4.4543073931464425,4.464061640446978,8.957781054825974,259,0.9261264851234529,183.4889705882353,349.24656738553085
0.14332193150588107,-0.008095139365466686,0.0,0.008095139365466686,1631.7488116596562,8.948133765063037,8.962906416120248,0.03435842823879898,0.0001,275,8.961748682391988,0,2.7204699131234955,0.001,0.03435842823879898,38.906070159733716,76.36363636363637,1.0,0.3326315916304152,4.446212253780976,4.4543073931464425,8.961048011394736,260,0.9305668958538458,182.35766423357666,353.46196862688583
0.103380324139435,-0.007430206881569923,0.0,0.007430206881569923,1616.802740427213,8.947536044862867,8.963841231093413,0.0447679847420738,0.0001,277,8.962390632115165,0,2.951652279893953,0.001,0.0447679847420738,39.86053766876478,73.6462093862816,1.0,0.3523743207082543,4.438782046899406,4.446212253780976,8.961552696528104,261,0.9370695777667837,180.69927536231884,362.21640496251223
0.09035838489222797,-0.007421666677659644,0.0,0.007421666677659644,1630.098449471707,8.950984467407618,8.967789165388433,0.04807246451099537,0.0001,275,8.966266570423583,0,3.0246988732635134,0.001,0.04807246451099537,37.665484758259744,72.36363636363636,1.0,0.3594634256316636,4.431360380221746,4.438782046899406,8.965384983799922,262,0.936282250952835,182.1094890510949,342.4246566045438
0.09099444765480098,-0.008389368409401854,0.0,0.008389368409401854,1573.7074909262622,8.9541038831229,8.97309889404381,0.064276376354555,0.0001,285,8.9713122238671,0,3.3418325481666007,0.001,0.064276376354555,44.95305636254404,68.0701754385965,1.0,0.390846337382058,4.422971011812344,4.431360380221746,8.970224348801088,263,0.9456315339850755,175.75352112676057,408.253651126511
0.11607821576738402,-0.008709819294301369,0.0,0.008709819294301369,1609.068627845357,8.957912160043339,8.97575116539059,0.055212062692159086,0.0001,279,8.97410194241617,0,3.173563702632981,0.001,0.055212062692159086,40.12539219760273,70.25089605734766,1.0,0.3744633541837622,4.414261192518043,4.422971011812344,8.973125333717515,264,0.9378907760396887,179.62589928057554,365.3090501813091
0.04598472503926762,-0.00982945629562959,0.0,0.00982945629562959,1577.1312951713962,8.961501011347869,8.979746097292342,0.05828190270005711,0.0001,285,8.978074780110726,0,3.2319487937122013,0.001,0.05828190270005711,45.942935504312544,69.82456140350877,1.0,0.38097331995755335,4.4044317362224135,4.414261192518043,8.977060266548214,265,0.9416470652711719,175.98591549295776,417.3646764208664
0.016579695955644472,-0.00872019681137548,0.0,0.00872019681137548,1575.1604552314595,8.963776506821462,8.982726917984428,0.06300165749316741,0.0001,285,8.980843524156926,0,3.333336180933856,0.001,0.06300165749316741,45.42353803893536,68.77192982456141,1.0,0.387848543115285,4.395711539411038,4.4044317362224135,8.979760557980898,266,0.9366415260956318,175.72535211267606,413.01260006262265
0.0038179675991575016,-0.009181424594651766,0.0,0.009181424594651766,1606.7491215786847,8.970686414670485,8.986767349832128,0.04248549458611171,0.0001,280,8.985382333127259,0,2.914669464807183,0.001,0.04248549458611171,42.279898354402675,74.28571428571429,1.0,0.35038642327116704,4.386530114816386,4.395711539411038,8.984566965858038,267,0.9317027220837741,179.11111111111111,384.84771258911155
0.14564842129135408,-0.008510314801294605,0.0,0.008510314801294605,1602.977335236196,8.972008823673454,8.990632388336339,0.060440673611529556,0.0001,280,8.988821532142508,0,3.28580197396701,0.001,0.060440673611529556,41.60877698972472,68.92857142857143,1.0,0.3841191537581704,4.378019800015092,4.386530114816386,8.98777069831706,268,0.9363416333260846,178.66666666666666,378.663282350314
0.11119632375207832,-0.009050379272690812,0.0,0.009050379272690812,1572.1667902859238,8.977513535229024,8.995485263230051,0.05575886148944419,0.0001,286,8.993848298073411,0,3.1904933648999307,0.001,0.05575886148944419,46.37283886794302,70.62937062937063,1.0,0.37729192967983005,4.368969420742401,4.378019800015092,8.992860842081024,269,0.9387692074725553,175.1263157894737,422.05954794593913
0.09644319399564515,-0.007999742376282981,0.0,0.007999742376282981,1585.8168678994368,8.979414180575985,8.997699105060686,0.057855408089787015,0.0001,283,8.995962366133744,0,3.236040358531711,0.001,0.057855408089787015,45.075716776835904,69.96466431095406,1.0,0.38022345359492854,4.360969678366118,4.368969420742401,8.994944712495073,270,0.9369579085885874,176.60638297872342,410.3364154274623
0.04867019205330742,-0.008287179508883469,0.0,0.008287179508883469,1591.6852056273592,8.980977837120568,8.999412247122336,0.05913770994944197,0.0001,282,8.997589779533602,0,3.257422994620736,0.001,0.05913770994944197,43.641126429777536,69.8581560283688,1.0,0.3806923120418033,4.352682498857234,4.360969678366118,8.996557653384658,271,0.9410013482943764,177.23131672597864,397.6905554069679
0.04619074210296554,-0.00803434126308833,0.0,0.00803434126308833,1541.6751507321032,8.983397812186633,9.003909638752985,0.07466042133669959,0.0001,292,9.00178482925669,0,3.5525633499252725,0.001,0.07466042133669959,49.82067131500368,66.0958904109589,1.0,0.4086275191790259,4.344648157594146,4.352682498857234,9.000548962275094,272,0.9451609832665907,171.6151202749141,453.66561124320214
0.14386036150275924,-0.0083576865087851,0.0,0.0083576865087851,1576.1712816845868,8.98586033835818,9.007000885890747,0.07901380126205725,0.0001,286,9.004700334793526,0,3.6360427917374696,0.001,0.07901380126205725,44.005127153079506,64.33566433566433,1.0,0.41501713097328546,4.336290471085361,4.344648157594146,9.003400800320357,273,0.9447059887409145,175.40350877192984,401.3863533074958
0.12475553084586193,-0.008898934387009838,0.0,0.008898934387009838,1591.1589542304291,8.994416462771557,9.012469617883474,0.05608637208819146,0.0001,283,9.010804023535336,0,3.200564702084004,0.001,0.05608637208819146,44.738467860597964,70.31802120141343,1.0,0.3781748906229074,4.327391536698351,4.336290471085361,9.009809867965483,274,0.9410955457048596,176.9078014184397,408.1105983279121
0.031632286709463935,-0.007997569626221335,0.0,0.007997569626221335,1582.9293315150924,8.994870130580665,9.014029845897161,0.06427626839718564,0.0001,284,9.012067818077979,0,3.359387398820735,0.001,0.06427626839718564,44.35824061512813,68.66197183098592,1.0,0.38985382058488405,4.31939396707213,4.327391536698351,9.010966774064375,275,0.9446963252837236,175.98586572438163,405.0939083935891
0.103642868976804,-0.00818906616189441,0.0,0.00818906616189441,1575.2319475373552,8.998342811558782,9.018435258187452,0.07070012447817431,0.0001,286,9.016316448689809,0,3.4903162538358545,0.001,0.07070012447817431,44.74010665763476,66.78321678321679,1.0,0.4019422521177449,4.311204900910235,4.31939396707213,9.015124388761443,276,0.9407510568978592,175.05964912280703,408.70997580389877
0.1232510734531534,-0.010104518980265098,0.0,0.010104518980265098,1541.444320735817,9.003784496934871,9.025329557067904,0.0818649211501652,0.0001,293,9.023070393976223,0,3.6946520378755983,0.001,0.0818649211501652,47.8744247596635,63.82252559726962,1.0,0.42269686704134013,4.30110038192997,4.311204900910235,9.021727045693634,277,0.945413792131742,171.1986301369863,437.4649363967917
0.48421490953675816,-0.008623374615660317,0.0,0.008623374615660317,1610.1993271695903,9.011163966930093,9.028425451158208,0.050102940094791,0.0001,280,9.026896084099821,0,3.082934749688606,0.001,0.050102940094791,43.529888839319774,71.78571428571429,1.0,0.36801406812464676,4.29247700731431,4.30110038192997,9.025977013921725,278,0.9409836216549319,178.69175627240142,397.5117821811343
0.19003189311753005,-0.008585927370833524,0.0,0.008585927370833524,1591.0637990131002,9.012751140573044,9.031912923610452,0.06383687772494759,0.0001,284,9.030084779477185,0,3.359321322945842,0.001,0.06383687772494759,43.10855557004652,67.95774647887323,1.0,0.3933253410543653,4.283891079943476,4.29247700731431,9.028984792614377,279,0.9430183136210509,176.53710247349824,394.2595705828091
0.0028430345913615855,-0.008298630708976518,0.0,0.008298630708976518,1602.8654206157487,9.016498868726769,9.034529486587692,0.05542774382350621,0.0001,282,9.032823875844505,0,3.195568553478813,0.001,0.05542774382350621,42.444664561965126,70.56737588652481,1.0,0.3770081058259155,4.2755924492345,4.283891079943476,9.03183277309377,280,0.9408426254520602,177.77224199288256,388.2192025279889
0.043393488776619964,-0.008335757888504602,0.0,0.008335757888504602,1529.8024851328312,9.015491612736549,9.037158535922442,0.08232043307278825,0.0001,295,9.034793090282642,0,3.7061679082479473,0.001,0.08232043307278825,50.195521849229806,64.40677966101694,1.0,0.4225114092136907,4.267256691345995,4.2755924492345,9.033441156867168,281,0.9468628977550636,169.68367346938774,458.87248972315183
0.19604272773500234,-0.00879589319050389,0.0,0.00879589319050389,1558.492900818339,9.015051726238331,9.038457069464021,0.09549397977645666,0.0001,290,9.035678001590478,0,3.934835299172055,0.001,0.09549397977645666,43.289012765524774,60.3448275862069,1.0,0.4416238162523357,4.258460798155491,4.267256691345995,9.034148828197761,282,0.953505920734905,172.8719723183391,396.66874760299316
0.1862701168065386,-0.007756214875290546,0.0,0.007756214875290546,1512.2164239504018,9.021297506538755,9.043984571723609,0.09000989659515443,0.0001,299,9.041448562861731,0,3.8447638783421256,0.001,0.09000989659515443,50.50175742749572,62.54180602006689,1.0,0.43532717845550234,4.250704583280201,4.258460798155491,9.039990330001245,283,0.9495426073343443,167.63087248322148,462.23932715672515
0.05463899539713841,-0.007671230758227843,0.0,0.007671230758227843,1564.3375008741584,9.025137886646817,9.046461927277706,0.07975086943208184,0.0001,289,9.044181242006504,0,3.6588640857696597,0.001,0.07975086943208184,45.17970750561816,64.3598615916955,1.0,0.41891371586772935,4.243033352521973,4.250704583280201,9.04286472745945,284,0.948992154822529,173.32638888888889,413.9021505971021
0.06095999233411875,-0.007962323397974203,0.0,0.007962323397974203,1565.654690192201,9.029357864401181,9.050987117619623,0.08186947316723897,0.0001,289,9.048644490553064,0,3.700208718526563,0.001,0.08186947316723897,45.784408731041616,63.667820069204154,1.0,0.4225541433079862,4.235071029123999,4.243033352521973,9.047297033008133,285,0.9488865668108386,173.39930555555554,419.6771474384137
0.3616946706356117,-0.007756277283371027,0.0,0.007756277283371027,1558.2993763251761,9.032577437961972,9.05376391103312,0.07884820722857441,0.0001,290,9.051572043829683,0,3.6413740691962504,0.001,0.07884820722857441,47.36321057099577,64.48275862068965,1.0,0.4187254628754347,4.227314751840628,4.235071029123999,9.050268468542953,286,0.95126989509564,172.52249134948096,433.7431093362296
0.02385279628373307,-0.007699165417918152,0.0,0.007699165417918152,1564.176073380938,9.03660411146845,9.057020970434829,0.07279615967674731,0.0001,289,9.05489106375058,0,3.5326552461543965,0.001,0.07279615967674731,45.61167875353063,66.43598615916954,1.0,0.4075411208673384,4.21961558642271,4.227314751840628,9.053669178325162,287,0.9493933284072017,173.09375,418.3629936179756
0.07090615936693971,-0.007824517935701714,0.0,0.007824517935701714,1566.5628620386515,9.040073345840376,9.060981354301072,0.07646751529160038,0.0001,289,9.058825536713933,0,3.6015767181909495,0.001,0.07646751529160038,47.86887109014003,65.05190311418684,1.0,0.4150591281603286,4.211791068487008,4.21961558642271,9.057551470958504,288,0.950174987128559,173.29166666666666,438.4108138270757
0.06733176609677613,-0.00815553774172173,0.0,0.00815553774172173,1572.3233713395286,9.04374880416384,9.065128617645312,0.0796858118834047,0.0001,288,9.062896338974022,0,3.666936463435828,0.001,0.0796858118834047,44.78389554242775,63.888888888888886,1.0,0.42108958524864754,4.203635530745286,4.211791068487008,9.061573757519309,289,0.9478389461580682,173.86062717770034,411.3452938953203
0.006889894533543579,-0.006801492480382976,0.0,0.006801492480382976,1571.297620905546,9.044974809222076,9.066048901882693,0.07731973789296968,0.0001,288,9.063803580196527,0,3.621968346583734,0.001,0.07731973789296968,44.91343801280766,64.93055555555556,1.0,0.41583329719778944,4.196834038264903,4.203635530745286,9.06251442112197,290,0.9488249994962714,173.72473867595818,412.566140847617
0.1317658019005688,-0.00846673462361025,0.0,0.00846673462361025,1566.9362644275145,9.051858999598167,9.07362614316708,0.08276158526436694,0.0001,289,9.071379659688395,0,3.721970641421546,0.001,0.08276158526436694,45.54209222103875,62.9757785467128,1.0,0.4271220825822182,4.188367303641293,4.196834038264903,9.070015675799745,291,0.9510031151187754,173.10763888888889,418.4680715119519
0.02379670045142614,-0.008697610477997664,0.0,0.008697610477997664,1605.364086270713,9.055558283073417,9.075771945710196,0.07054706810695555,0.0001,283,9.073778783385492,0,3.505375139003434,0.001,0.07054706810695555,41.70686396609344,65.7243816254417,1.0,0.4075105932917149,4.179669693163295,4.188367303641293,9.072577228968306,292,0.9433370643647878,177.27659574468086,383.5795944812359
0.020063010742754312,-0.007240146559722049,0.0,0.007240146559722049,1594.47212001701,9.060401492552,9.079496964621892,0.06224509841142559,0.0001,284,9.077709643873119,0,3.3448853208360365,0.001,0.06224509841142559,45.05069432175274,68.30985915492957,1.0,0.3937232640948761,4.172429546603573,4.179669693163295,9.076619654456625,293,0.9436149242836351,175.98233215547702,413.92831211164213
0.15374993818701962,-0.009730073736951006,0.0,0.009730073736951006,1597.2815956386178,9.064878235430267,9.083263552220371,0.056669582001385575,0.0001,284,9.081614861191364,0,3.241415657793441,0.001,0.056669582001385575,44.873757473637575,69.71830985915493,1.0,0.3850770441506553,4.162699472866622,4.172429546603573,9.080594319526035,294,0.9379663274315081,176.20494699646642,412.80023871987765
0.05238948029143229,-0.008197416068256302,0.0,0.008197416068256302,1590.5535520600308,9.069173030037451,9.08827545102372,0.06195817030429843,0.0001,286,9.086540012778206,0,3.345585590205737,0.001,0.06195817030429843,46.16101918516302,68.18181818181817,1.0,0.3951823465342591,4.154502056798366,4.162699472866622,9.085449997901964,295,0.9409847473657889,175.38245614035088,424.40747531660855
0.09066640133723439,-0.009179428097279896,0.0,0.009179428097279896,1634.3945534445659,9.075228361223484,9.092688603580122,0.050111590442830214,0.0001,278,9.091240603206339,0,3.102721177228768,0.001,0.050111590442830214,39.55787898089108,70.86330935251799,1.0,0.37433916531270883,4.145322628701086,4.154502056798366,9.090310211200594,296,0.9428867732087735,180.09025270758121,364.75672194397566
0.06992982369258467,-0.0077408786795549744,0.0,0.0077408786795549744,1597.8055781709961,9.073339727681375,9.091975688241806,0.05850854144510849,0.0001,284,9.09019267630024,0,3.276851243500595,0.001,0.05850854144510849,43.97646448398031,69.71830985915493,1.0,0.3861463457156428,4.137581750021531,4.145322628701086,9.089147895065008,297,0.9422899643918707,176.10247349823322,405.2044473936712
0.4979298883742347,-0.006712780609565705,0.0,0.006712780609565705,1585.6101061780917,9.071863545988329,9.093196606183493,0.07835029212121712,0.0001,287,9.090875753258285,0,3.6536696010912784,0.001,0.07835029212121712,43.14749421495626,64.45993031358886,1.0,0.418696676273902,4.130868969411965,4.137581750021531,9.089563145718193,298,0.94807168562607,174.78671328671328,397.6938183357728
0.07238720790416525,-0.0075534432604005275,0.0,0.0075534432604005275,1635.973839288023,9.082925017299221,9.101295113136509,0.05661182114168036,0.0001,278,9.09967067316943,0,3.2372582490016826,0.001,0.05661182114168036,38.1527569608692,69.06474820143885,1.0,0.38561413501196673,4.123315526151565,4.130868969411965,9.098653025856219,299,0.9455577100563812,180.11552346570397,352.08525980196004
0.1585808096585934,-0.007809806699525801,0.0,0.007809806699525801,1646.1284126030037,9.087837209290194,9.104505755618339,0.04437265917883053,0.0001,277,9.103156212086997,0,2.983726964994864,0.001,0.04437265917883053,40.49258763569146,72.56317689530685,1.0,0.36319459335661175,4.115505719452039,4.123315526151565,9.102299852170155,300,0.9423048851587168,181.1304347826087,373.36133850773
0.11075412273773015,-0.0072138327869186725,0.0,0.0072138327869186725,1559.0936661182204,9.08185139839857,9.103334537626253,0.07942857626976146,0.0001,292,9.101077670402674,0,3.6766767918647316,0.001,0.07942857626976146,46.70143475040911,64.38356164383562,1.0,0.42266839393126115,4.10829188666512,4.115505719452039,9.09974782547748,301,0.948512999361681,171.67353951890036,430.9164271920442
0.007893095869255079,-0.006754021445768643,0.0,0.006754021445768643,1594.1870166236986,9.088354619820546,9.108470142665642,0.06904600884608908,0.0001,285,9.106518503798652,0,3.48816533635468,0.001,0.06904600884608908,44.445433379638764,66.3157894736842,1.0,0.4072351659595302,4.101537865219352,4.10829188666512,9.1053292877537,302,0.9440100920351949,175.40845070422534,409.9241746975978
0.19283190220440502,-0.008280275022900518,0.0,0.008280275022900518,1594.9373734540932,9.090327740978548,9.110188614917623,0.06761470262300712,0.0001,285,9.108251364430583,0,3.4509133177886575,0.001,0.06761470262300712,44.40024445313913,67.01754385964912,1.0,0.40336012801680504,4.093257590196451,4.101537865219352,9.107088052981306,303,0.9515520828958659,175.45422535211267,409.4734774533171
0.06449316877674284,-0.006361832002817813,0.0,0.006361832002817813,1579.6433568719547,9.090941451276363,9.111926709493881,0.07576190107150324,0.0001,288,9.109720410714084,0,3.6053108843722335,0.001,0.07576190107150324,45.60487352852881,65.27777777777779,1.0,0.415782160629255,4.086895758193633,4.093257590196451,9.108443501740389,304,0.9527110229144151,173.76306620209058,420.69065238097795
0.45487814301416074,-0.007621707306597614,0.0,0.007621707306597614,1605.067534363606,9.099964884504361,9.119302630139062,0.0634474455936947,0.0001,284,9.117537896354213,0,3.376260211194949,0.001,0.0634474455936947,44.05116755301614,67.6056338028169,1.0,0.3987937593948103,4.079274050887036,4.086895758193633,9.116426986920386,305,0.9489793240323015,176.38515901060072,406.45855522689726
0.05071695243199393,-0.006944945250699774,0.0,0.006944945250699774,1641.6356525322337,9.104979130716533,9.12251705475327,0.050130816409096446,0.0001,278,9.12104174751452,0,3.1116715696025277,0.001,0.050130816409096446,38.20704223158297,70.86330935251799,1.0,0.37530205411573525,4.072329105636336,4.079274050887036,9.120105530377927,306,0.9445571134687473,180.30324909747293,353.8880309629985
0.04555793461183052,-0.0074944340616269756,0.0,0.0074944340616269756,1605.5637150137063,9.107498983558806,9.126427348794152,0.06013823968891098,0.0001,284,9.124778083301464,0,3.316358710311882,0.001,0.06013823968891098,44.84137004296473,68.30985915492957,1.0,0.39476520886268207,4.064834671574709,4.072329105636336,9.12370827230852,307,0.946330360388984,176.2862190812721,414.20983069640664
0.028035302157226088,-0.007645653951401599,0.0,0.007645653951401599,1616.4185630597194,9.108948608373963,9.1273355649078,0.056076238783204654,0.0001,282,9.125731444242932,0,3.2362488583015065,0.001,0.056076238783204654,43.266516662894475,69.50354609929079,1.0,0.3867321728854813,4.057189017623307,4.064834671574709,9.124714593673591,308,0.9450897511787802,177.45195729537366,399.9830007246492
0.08697668048420241,-0.006270234616547299,0.0,0.006270234616547299,1577.6867727216295,9.106827144661459,9.128198849948879,0.0780092853121233,0.0001,289,9.125981892156103,0,3.6593151624378315,0.001,0.0780092853121233,44.399445400056095,64.3598615916955,1.0,0.4220220500158979,4.05091878300676,4.057189017623307,9.12466499270517,309,0.9491252389697467,173.24652777777777,410.81107790089675
0.01967509653830523,-0.007445747291151328,0.0,0.007445747291151328,1587.0659265906424,9.113253614582927,9.133195194464825,0.0677352194983604,0.0001,287,9.131311906764056,0,3.4603901039126965,0.001,0.0677352194983604,44.33709614175628,66.89895470383276,1.0,0.40615152037634694,4.043473035715609,4.05091878300676,9.130139459216805,310,0.9525249367434616,174.15034965034965,410.84506992826977
0.058870309320310434,-0.007935482455308396,0.0,0.007935482455308396,1599.38111780783,9.114835106690622,9.134845072711453,0.06809637393075123,0.0001,285,9.132915309848183,0,3.4702869009570985,0.001,0.06809637393075123,44.706427943466835,66.66666666666666,1.0,0.40629154568503884,4.0355375532603,4.043473035715609,9.131738683449955,311,0.951069635034001,175.4718309859155,413.6567151208883
0.04887714636151441,-0.006996239336624299,0.0,0.006996239336624299,1587.600852573757,9.119256590622914,9.138944937629539,0.06523336505224343,0.0001,288,9.137067103313038,0,3.4240222338692607,0.001,0.06523336505224343,45.63457506225466,67.70833333333334,1.0,0.4021822890384976,4.028541313923676,4.0355375532603,9.135922757882543,312,0.9452754468887776,174.09059233449477,422.54689507007197
0.09111177046243729,-0.006574245552521951,0.0,0.006574245552521951,1578.927745484167,9.118301933315369,9.139850463299227,0.07933655057859007,0.0001,289,9.137613135162164,0,3.6830574179369573,0.001,0.07933655057859007,45.52904025413001,64.01384083044984,1.0,0.424564380527174,4.021967068371154,4.028541313923676,9.136278491570836,313,0.9527431249111026,173.16319444444446,421.68037359124446
0.18936159009609244,-0.006486239761619217,0.0,0.006486239761619217,1594.6269891891031,9.122261924918464,9.142794606409895,0.0715574083853239,0.0001,286,9.140771294351369,0,3.5420667526405296,0.001,0.0715574083853239,44.25739648619803,65.73426573426573,1.0,0.41281839313727486,4.015480828609535,4.021967068371154,9.139540514421721,314,0.9495793422480516,174.80701754385964,410.14195523712567
0.10572994938701963,-0.007899440513174483,0.0,0.007899440513174483,1583.1691395386156,9.124162749745567,9.145599748619293,0.07832619821336893,0.0001,289,9.143423330565183,0,3.6683658829042876,0.001,0.07832619821336893,44.560894399719274,64.01384083044984,1.0,0.4241747635722073,4.00758138809636,4.015480828609535,9.142099639569148,315,0.9516167118778496,173.51736111111111,413.1614560129571
0.041618522326760304,-0.0071224779629774915,0.0,0.0071224779629774915,1539.0476947796292,9.119496327475838,9.145849814515714,0.11386353777431726,0.0001,297,9.142491105408997,0,4.302508693982472,0.001,0.11386353777431726,46.12959013982484,55.55555555555556,1.0,0.4771504605993528,4.000458910133383,4.00758138809636,9.14065547246859,316,0.9578923131350395,168.76013513513513,427.25510822231956
0.006416525793520331,-0.007224032882197751,0.0,0.007224032882197751,1572.3109472662345,9.125595004362504,9.149893649762115,0.09863949615275028,0.0001,291,9.14703008162048,0,4.045216355226328,0.001,0.09863949615275028,44.02040670980394,58.76288659793815,1.0,0.4552254624019806,3.993234877251185,4.000458910133383,9.145411331182952,317,0.950959703418882,172.3,408.16184114021235
0.05763556338984423,-0.007041701964473734,0.0,0.007041701964473734,1484.029016345703,9.123819613652877,9.151421496648737,0.12236638209529363,0.0001,308,9.147774838583407,0,4.453764670676443,0.001,0.12236638209529363,50.32749709651393,54.54545454545454,1.0,0.49063531816686307,3.9861931752867115,3.993234877251185,9.145803796479523,318,0.9588170056022847,162.65798045602605,466.32077401624025
0.5835424046952008,-0.007280013243625483,0.0,0.007280013243625483,1446.6721320383906,9.120850587385648,9.15090874072882,0.138534675996863,0.0001,315,9.146503799116086,0,4.729018589378149,0.001,0.138534675996863,51.76189892470416,51.42857142857142,1.0,0.5133476528038492,3.978913162043086,3.9861931752867115,9.144279712687174,319,0.963224921164583,158.61464968152868,479.84069803315435
0.005601006023682957,-0.0075178381429941155,0.0,0.0075178381429941155,1509.8652349686897,9.127726559921209,9.156435771302823,0.12987704065624603,0.0001,303,9.152526562033522,0,4.586401504651467,0.001,0.12987704065624603,47.29201346907172,51.48514851485149,1.0,0.5024355549171063,3.971395323900092,3.978913162043086,9.150437346034398,320,0.9598168236094786,165.41721854304635,438.3736083728738
0.10535091771093617,-0.007049113439121957,0.0,0.007049113439121957,1495.0399442083706,9.128164485159074,9.157163823175159,0.13102500159908162,0.0001,306,9.153063733486754,0,4.609714623020911,0.001,0.13102500159908162,49.325444481118225,51.9607843137255,1.0,0.5032546657371091,3.96434621046097,3.971395323900092,9.150951847630814,321,0.9589761287358718,163.77704918032788,457.4694769752621
0.1401578440277377,-0.0058708797278050895,0.0,0.0058708797278050895,1476.239038216667,9.130429610682015,9.160056633000423,0.13510810190215705,0.0001,310,9.155801080574992,0,4.68194400707236,0.001,0.13510810190215705,49.748990705587076,51.29032258064517,1.0,0.5097722739358639,3.958475330733165,3.96434621046097,9.153621036218793,322,0.9595889606931473,161.67961165048544,461.7390765851677
