TimestepsMean,NormDeltaVar,Wins,ConfortViolation,ReturnsStd,RewardStd,ReturnsMean,Traj,TimestepsStd,DeltaOmega,ITERATIONS,Omega,NormDeltaOmega,OmegaBefore,RewardMean
145.588,0.16203832905890003,57.99999999999999,0,692.0148382451946,0.5371408285967774,1448.3870271166527,250,68.62222858520408,-0.013689501565066764,1095,0.3825111461308209,0.013689501565066764,0.39620064769588764,9.948533032369788
139.572,0.15094670066105356,54.400000000000006,0,721.2085301475875,0.5714257818932422,1387.9606075780634,250,71.542804082591,-0.009899851445482388,1096,0.3726112946853385,0.009899851445482388,0.3825111461308209,9.944405809030917
141.788,0.15193128597462965,56.00000000000001,0,713.9939404605632,0.5570062567032641,1410.402007752997,250,70.82004699235945,-0.01805102407948872,1097,0.35456027060584977,0.01805102407948872,0.3726112946853385,9.947259343195451
128.08,0.16266887157854343,44.800000000000004,0,713.6573141558465,0.655694277423426,1272.0214459713063,250,70.79306180693133,-0.013473744518553987,1098,0.3410865260872958,0.013473744518553987,0.35456027060584977,9.931460383910887
125.912,0.14976846853491355,42.8,0,713.2254809736713,0.6730939101820822,1250.1534403635933,250,70.76174288413196,-0.006726794123328328,1099,0.33435973196396745,0.006726794123328328,0.3410865260872958,9.928787092283448
131.988,0.14343935496126917,47.599999999999994,0,721.5962169910147,0.6295443367887407,1311.5787642371267,250,71.59203765782897,0.0009743177265050806,1100,0.33533404969047254,0.0009743177265050806,0.33435973196396745,9.93710613265696
120.692,0.16075521315092495,41.6,0,731.2180763064348,0.6944757868419112,1197.9044698794544,250,72.55048680746394,0.007236748452003061,1101,0.3425707981424756,0.007236748452003061,0.33533404969047254,9.925301344575072
132.06,0.18503130445924948,50.0,0,732.745843995484,0.6149410548857949,1312.6076995741628,250,72.68370106151721,-0.003248211471436835,1102,0.33932258667103876,0.003248211471436835,0.3425707981424756,9.939479778692736
139.416,0.1779062392960949,56.00000000000001,0,731.5569712330133,0.5617964014881056,1386.9157020503415,250,72.56645880846052,-0.006387607602592937,1103,0.3329349790684458,0.006387607602592937,0.33932258667103876,9.948038259958263
138.212,0.16840987973969976,54.400000000000006,0,734.777743379641,0.5743320809268609,1374.7646304014904,250,72.89070623886148,0.009553452889572378,1104,0.3424884319580182,0.009553452889572378,0.3329349790684458,9.946781975526658
132.708,0.14854418640958691,52.0,0,744.6863763674278,0.6011295159521124,1319.3830019821962,250,73.86733199459691,0.030848404456276846,1105,0.37333683641429505,0.030848404456276846,0.3424884319580182,9.942000497198332
149.728,0.16364793534481953,64.8,0,712.2921517816726,0.48522898855096847,1491.0490215893908,250,70.63657704051067,0.012220887404382486,1106,0.38555772381867753,0.012220887404382486,0.37333683641429505,9.95838468148503
154.668,0.1443394350231597,67.2,0,692.3852188363797,0.46093179609983087,1540.6064058295024,250,68.67271493104084,-0.00958532116616101,1107,0.3759724026525165,0.00958532116616101,0.38555772381867753,9.960731410695828
147.428,0.12138268631675483,63.2,0,726.1586235531503,0.49991303342711957,1467.7875846687145,250,72.02930525834607,-0.009911036551320807,1108,0.3660613661011957,0.009911036551320807,0.3759724026525165,9.955962128420072
155.624,0.1176427390565505,69.6,0,695.9296141674549,0.44246331187152305,1550.6755414129443,250,69.019146792756,-0.013533169673331347,1109,0.35252819642786437,0.013533169673331347,0.3660613661011957,9.96424421305804
154.32,0.11071072098264817,68.4,0,703.1512763054737,0.4530080589813773,1537.5806503343367,250,69.73946945596876,-0.019982240025559372,1110,0.332545956402305,0.019982240025559372,0.35252819642786437,9.963586381119342
138.616,0.11149669376933355,57.99999999999999,0,748.913799451206,0.5505475992416557,1379.327424518082,250,74.27761805550848,-0.01339988127800057,1111,0.31914607512430443,0.01339988127800057,0.332545956402305,9.950708608804769
127.472,0.10426305229572894,50.4,0,761.5351043740981,0.6234296491862996,1267.0321939158864,250,75.53288830701497,-0.015346219208275558,1112,0.30379985591602887,0.015346219208275558,0.31914607512430443,9.939690237196297
122.08,0.09802147984480833,46.800000000000004,0,769.111412820389,0.6594689789880459,1212.7847235707673,250,76.29968283027132,-0.026872540323702065,1113,0.2769273155923268,0.026872540323702065,0.30379985591602887,9.93434406594665
107.696,0.08952021577778997,37.2,0,747.1655818665574,0.7618738040939642,1067.84784021658,250,74.12499972344014,-0.03714141966356013,1114,0.23978589592876667,0.03714141966356013,0.2769273155923268,9.915389988640062
98.452,0.08605899201318952,31.2,0,737.1565954349703,0.8332314198912177,974.805478355334,250,73.17059310952726,-0.03093698175052173,1115,0.20884891417824494,0.03093698175052173,0.23978589592876667,9.901327330631515
86.5,0.08526856517423351,18.0,0,653.1385756792597,0.9684117540843471,853.7214935797336,250,64.92045902487135,-0.024385192520399807,1116,0.18446372165784514,0.024385192520399807,0.20884891417824494,9.869612642540273
77.908,0.08551845873765032,14.399999999999999,0,608.6474089647271,1.0412827987371043,767.4464139200672,250,60.50093830677339,-0.01756328480989522,1117,0.16690043684794992,0.01756328480989522,0.18446372165784514,9.850675333984537
71.04,0.08474481166901826,9.2,0,545.2908719324079,1.1213595568072983,698.1853172040895,250,54.25950976557013,-0.0016473880808090813,1118,0.16525304876714084,0.0016473880808090813,0.16690043684794992,9.828059082264772
63.956,0.08025325979338542,6.800000000000001,0,471.8467136373504,1.195461813754995,627.0611013669754,250,46.941347062051804,0.005982574944838032,1119,0.17123562371197887,0.005982574944838032,0.16525304876714084,9.804570350975284
66.22,0.08249246020526697,6.800000000000001,0,486.893381326138,1.1753744899075393,649.698392394665,250,48.4541391420795,0.0037706562861167525,1120,0.17500627999809562,0.0037706562861167525,0.17123562371197887,9.81121099961741
70.86,0.08392233961339034,8.4,0,539.9906971937937,1.1275442781692773,696.266667863916,250,53.74949674183006,0.0067369217277439,1121,0.18174320172583952,0.0067369217277439,0.17500627999809562,9.825947895341747
70.456,0.07926821509109884,9.6,0,532.5768330690476,1.1233997005910241,692.3477674899992,250,52.964894637863665,0.006049089416437586,1122,0.1877922911422771,0.006049089416437586,0.18174320172583952,9.826668665408185
73.316,0.08117165443710522,11.600000000000001,0,568.7214011368798,1.0897388664496455,721.198597344533,250,56.54775100744503,0.00649112812768024,1123,0.19428341926995735,0.00649112812768024,0.1877922911422771,9.836851401393053
76.564,0.08256065057091189,14.000000000000002,0,593.175844135062,1.052535321988083,753.9396144539129,250,58.95053777532483,0.003588684461528685,1124,0.19787210373148603,0.003588684461528685,0.19428341926995735,9.847181631757914
85.228,0.07636481710491241,16.400000000000002,0,640.3442108388849,0.984843346814617,840.8414532474239,250,63.664747042613776,0.004231590357567316,1125,0.20210369408905335,0.004231590357567316,0.19787210373148603,9.865788863371474
81.708,0.08019469759929597,15.6,0,615.4435432591048,1.0101199548656257,805.5355788273574,250,61.16344280695781,0.00574625532681064,1126,0.207849949415864,0.00574625532681064,0.20210369408905335,9.858711250151238
86.768,0.0849681729983982,18.0,0,645.3621647495044,0.9669350697979207,856.431175011437,250,64.13462540624994,0.006480082963702505,1127,0.2143300323795665,0.006480082963702505,0.207849949415864,9.870357447577874
94.588,0.08981668204037702,24.0,0,685.0774368750374,0.8926864129550545,935.3012064265232,250,68.04535440425012,-0.003740857294444122,1128,0.21058917508512237,0.003740857294444122,0.2143300323795665,9.88815924246758
82.028,0.08505273916335733,16.8,0,636.8523289396684,1.0011270294443566,808.8761765169422,250,63.29071982526348,-0.007781252710946679,1129,0.2028079223741757,0.007781252710946679,0.21058917508512237,9.860976453368878
82.416,0.0852364068145019,16.0,0,624.9405732840582,1.00353717928706,812.658746001231,250,62.11436986720545,-0.01037599625811389,1130,0.1924319261160618,0.01037599625811389,0.2028079223741757,9.860448772098028
72.78,0.083292744784966,10.4,0,534.8537121579226,1.1008815854739042,715.6589170128045,250,53.17265838755854,-0.006686225094992698,1131,0.1857457010210691,0.006686225094992698,0.1924319261160618,9.83318105266288
71.704,0.07820988297663721,10.8,0,561.973803137524,1.1065593362284052,704.9774035778632,250,55.88424092711647,0.0008184656781558275,1132,0.18656416669922493,0.0008184656781558275,0.1857457010210691,9.831772335962613
75.148,0.07480782207812825,10.4,0,556.2227664507689,1.0838036759544956,739.3108328068182,250,55.331709678989675,-0.0038163576446118286,1133,0.1827478090546131,0.0038163576446118286,0.18656416669922493,9.838063991148376
70.692,0.07679936078418619,8.799999999999999,0,523.4873208733803,1.1263870173158115,694.5982492528958,250,52.07929661583381,-0.009538023172964566,1134,0.17320978588164854,0.009538023172964566,0.1827478090546131,9.82569808822633
69.228,0.07923045777908883,4.8,0,504.0498480270631,1.1621231650286064,679.4768449928346,250,50.25630324645854,-0.008435166869696309,1135,0.16477461901195223,0.008435166869696309,0.17320978588164854,9.815058141111034
72.02,0.07834025991254098,7.6,0,521.1828326744871,1.1234501404911132,707.7933885150472,250,51.88984100958492,-0.00815529016450628,1136,0.15661932884744595,0.00815529016450628,0.16477461901195223,9.827733803319179
62.616,0.0785211332649248,3.5999999999999996,0,442.9301369824375,1.2279580594690793,613.3002023566368,250,44.15405467224952,-0.005812734255155466,1137,0.15080659459229048,0.005812734255155466,0.15661932884744595,9.794624414792333
55.744,0.07670028722237013,2.0,0,376.593734536954,1.3097065128563519,544.4151628665273,250,37.56815758058944,-0.003698753650033637,1138,0.14710784094225685,0.003698753650033637,0.15080659459229048,9.766345487703205
63.228,0.07404790565715876,3.5999999999999996,0,432.76983490284516,1.2222044399365708,619.4452719851662,250,43.13597125369962,0.00105008901777226,1139,0.1481579299600291,0.00105008901777226,0.14710784094225685,9.79700879333786
60.144,0.07230640568514733,2.8000000000000003,0,413.4877789905473,1.2573409525143493,588.4854472395359,250,41.235170231247984,0.00036582600249338015,1140,0.14852375596252249,0.00036582600249338015,0.1481579299600291,9.784607728776534
61.24,0.06602716346312895,3.5999999999999996,0,412.9797125746817,1.2413064572995451,599.5425088285232,250,41.1557820968087,0.004190937650181387,1141,0.15271469361270387,0.004190937650181387,0.14852375596252249,9.790047498832841
68.988,0.07099983032304945,8.0,0,507.0256671428479,1.144961068203126,677.5957723419468,250,50.43970515377741,0.01015263003686201,1142,0.16286732364956588,0.01015263003686201,0.15271469361270387,9.82193674757852
70.08,0.07593006432107556,7.199999999999999,0,498.10318397423345,1.1409658239116818,688.3394694156912,250,49.57541326101075,0.011961188138907675,1143,0.17482851178847356,0.011961188138907675,0.16286732364956588,9.822195625223902
77.228,0.07787856644567974,10.8,0,581.1109974158225,1.0670844824597177,760.1849080363685,250,57.8335544126418,0.009843835184008276,1144,0.18467234697248183,0.009843835184008276,0.17482851178847356,9.843384627808158
69.604,0.07370255026973073,7.6,0,531.2360239806163,1.1422150725205569,683.5416865886326,250,52.898612306940535,0.001388121861606556,1145,0.1860604688340884,0.001388121861606556,0.18467234697248183,9.820436851167068
78.84,0.07778575435209437,14.399999999999999,0,600.0247216845868,1.0351877253801578,776.8047997197583,250,59.63420494984401,0.002425955950430575,1146,0.18848642478451896,0.002425955950430575,0.1860604688340884,9.852927444441383
73.64,0.07509367054017728,10.0,0,541.3849666314508,1.096981851206658,724.2105234064194,250,53.8459877799637,0.005403469375752867,1147,0.19388989416027183,0.005403469375752867,0.18848642478451896,9.834472072330522
81.852,0.07740095946054633,15.6,0,625.0659724645333,1.0092673332903463,806.9779201867145,250,62.14227301925799,-0.0017966827963160348,1148,0.1920932113639558,0.0017966827963160348,0.19388989416027183,9.858988420401634
77.384,0.06982308213786648,11.600000000000001,0,575.7405740564446,1.0612798546489486,761.8170633706762,250,57.26741258342304,-0.006967475300381248,1149,0.18512573606357455,0.006967475300381248,0.1920932113639558,9.844632784176008
74.912,0.07032362698416252,10.0,0,551.5610265949878,1.087835223701472,736.9354979863605,250,54.87192593667549,-0.014054270912079253,1150,0.1710714651514953,0.014054270912079253,0.18512573606357455,9.837349129463375
70.792,0.07183572039118885,5.2,0,520.103955854499,1.1472048940651924,695.2001353226179,250,51.85276015797038,-0.011413325520081175,1151,0.15965813963141412,0.011413325520081175,0.1710714651514953,9.820320591629251
68.268,0.0736274894608792,6.0,0,500.74286689358115,1.162947206075246,670.1083137551792,250,49.87620851668659,-0.00931968477566869,1152,0.15033845485574543,0.00931968477566869,0.15965813963141412,9.81584803649117
67.24,0.06824178885849966,4.8,0,465.7456298020472,1.178914905106882,659.7030028775501,250,46.40653402269986,-0.004407640077771474,1153,0.14593081477797396,0.004407640077771474,0.15033845485574543,9.811168989850538
59.16,0.06472096466331331,2.0,0,412.1772754485279,1.2725516055284951,578.5843154124992,250,41.13400539699484,0.00017305767584804843,1154,0.146103872453822,0.00017305767584804843,0.14593081477797396,9.779991808865772
65.324,0.06665731669388851,5.6000000000000005,0,451.63985114646954,1.1907133196214705,640.6516810616985,250,44.956368002764634,0.0007565243208383365,1155,0.14686039677466034,0.0007565243208383365,0.146103872453822,9.807294119492047
59.912,0.0629026246388698,2.4,0,391.09028460350635,1.2622064230561167,586.1335122348727,250,39.00769483063566,0.006482058824674702,1156,0.15334245559933504,0.006482058824674702,0.14686039677466034,9.783240623495672
59.736,0.0632071361290146,4.0,0,415.09865463732484,1.2538378201638885,584.5455123673601,250,41.34259672541143,0.008197145260220473,1157,0.16153960085955552,0.008197145260220473,0.15334245559933504,9.785481323948039
68.884,0.0671543955835305,6.4,0,524.5431416940929,1.1554364506448116,676.2980969702506,250,52.25688991893796,0.008294460606291632,1158,0.16983406146584715,0.008294460606291632,0.16153960085955552,9.817927196014324
72.9,0.06789980456280485,8.4,0,538.0301003587246,1.1120458400420457,716.6593365045131,250,53.5584353766986,0.017800895939191014,1159,0.18763495740503816,0.017800895939191014,0.16983406146584715,9.830717921872608
69.936,0.07169481581355816,9.6,0,547.5474675898089,1.1274557581606663,687.1268460575919,250,54.46808151569137,0.015658438539367547,1160,0.2032933959444057,0.015658438539367547,0.18763495740503816,9.82508073177751
88.636,0.070073979878878,20.0,0,660.6427694871069,0.9453433890810137,875.3781172796546,250,65.63431651201984,0.015218902906424886,1161,0.2185122988508306,0.015218902906424886,0.2032933959444057,9.876101327673345
91.048,0.0808721702373893,24.8,0,696.4776127474383,0.9048712872165443,900.0199250801003,250,69.15667499236788,0.0014565617191252267,1162,0.21996886056995582,0.0014565617191252267,0.2185122988508306,9.885114720588048
83.98,0.08287143634907254,21.6,0,668.2268800285239,0.9610804635655544,828.9616657336604,250,66.34639100960956,-0.001696218187103249,1163,0.21827264238285257,0.001696218187103249,0.21996886056995582,9.870941482896647
85.544,0.07520682844062504,18.0,0,644.4317622806384,0.9736457470883361,844.0974887396169,250,64.04479732187463,-0.0014848455167463526,1164,0.21678779686610622,0.0014848455167463526,0.21827264238285257,9.867407284433938
93.98,0.08175692845677127,24.4,0,693.3012005522302,0.8931917524479152,929.2823717534075,250,68.85732785985817,-0.008478626441880327,1165,0.2083091704242259,0.008478626441880327,0.21678779686610622,9.88808652642485
82.136,0.09053851229656239,17.599999999999998,0,637.5289020319784,0.9957379638020866,810.0634156851947,250,63.336857389674776,-0.014512259363291619,1166,0.19379691106093427,0.014512259363291619,0.2083091704242259,9.86246488367092
76.108,0.08559998906384543,10.4,0,560.6476498604279,1.0770485813042163,748.9212862860652,250,55.77734608243745,-0.012376433892985761,1167,0.1814204771679485,0.012376433892985761,0.19379691106093427,9.840243946576775
68.132,0.08077909155609625,8.4,0,520.5880030912126,1.1493144814106986,668.946787796134,250,51.79763098829906,-0.018535053330533263,1168,0.16288542383741525,0.018535053330533263,0.1814204771679485,9.81839352721385
64.696,0.07510777869208411,6.0,0,486.622884506701,1.193756108494353,634.3598933836229,250,48.46024746119236,-0.0078488714120373,1169,0.15503655242537795,0.0078488714120373,0.16288542383741525,9.805241334605272
55.94,0.07133236612236904,2.0,0,368.28190687651926,1.3074755072425333,546.3661229062916,250,36.731027755836074,-0.006251041187867651,1170,0.1487855112375103,0.006251041187867651,0.15503655242537795,9.767002554635177
59.168,0.07345648919379844,3.2,0,394.17852227992404,1.2648141579667478,578.791065227855,250,39.27304133881154,-0.003687698122905203,1171,0.1450978131146051,0.003687698122905203,0.1487855112375103,9.782163757907231
61.228,0.06453548534380424,2.8000000000000003,0,412.44139576257083,1.2464747081030587,599.3449948690803,250,41.13110764372873,0.005027081524527077,1172,0.15012489463913217,0.005027081524527077,0.1450978131146051,9.788740361747573
59.608,0.06329191475988899,2.0,0,392.9107119148974,1.267849093235025,583.0623945235551,250,39.202733782224925,0.009699899099456316,1173,0.1598247937385885,0.009699899099456316,0.15012489463913217,9.78161311440671
64.724,0.061361742096299965,4.0,0,436.8228152868506,1.2058665370671615,634.4308666932068,250,43.528930885102156,0.007630331208198032,1174,0.16745512494678652,0.007630331208198032,0.1598247937385885,9.802096080174383
58.964,0.056237665918913514,4.0,0,407.4878139495983,1.2617017127675136,576.7836051916993,250,40.57746547038146,0.01601967114780445,1175,0.18347479609459097,0.01601967114780445,0.16745512494678652,9.781961963091026
69.48,0.06406477896795813,8.4,0,535.0963645306697,1.1384235090520913,682.4589402685691,250,53.251268529491384,0.010158392994899373,1176,0.19363318908949034,0.010158392994899373,0.18347479609459097,9.822379681470485
73.768,0.07020782559719521,9.6,0,560.4319447084329,1.0984016612722527,725.3959233622687,250,55.776143430681905,-0.005457133730729452,1177,0.1881760553587609,0.005457133730729452,0.19363318908949034,9.83347689190799
71.568,0.07972695909126988,9.2,0,544.0886539692262,1.117223206986961,703.4156009960318,250,54.13602659966836,-0.010316512891914043,1178,0.17785954246684685,0.010316512891914043,0.1881760553587609,9.828632922479764
67.596,0.08173857599606198,9.2,0,539.0828862041603,1.1488400495847428,663.675509230075,250,53.63089393250872,-0.01586368234006677,1179,0.16199586012678008,0.01586368234006677,0.17785954246684685,9.818266010267989
64.272,0.07900260266006771,4.0,0,432.58452615441996,1.209961188254634,629.8715670792025,250,43.104222716573844,-0.012789018746797887,1180,0.1492068413799822,0.012789018746797887,0.16199586012678008,9.800092841038127
60.652,0.06888859686453233,4.0,0,403.14657275668503,1.2446580220214638,593.7418889729827,250,40.14238278926651,-0.007192075988209701,1181,0.1420147653917725,0.007192075988209701,0.1492068413799822,9.789320862840182
56.828,0.06517457885770067,1.2,0,367.35276421244924,1.302755131223102,555.1762655772034,250,36.680000218102506,0.003428788229818208,1182,0.1454435536215907,0.003428788229818208,0.1420147653917725,9.769414119398947
60.824,0.06410738213910838,2.8000000000000003,0,422.43405328762924,1.2505039943229666,595.3398438013298,250,42.13066607591197,0.01190085595125484,1183,0.15734440957284554,0.01190085595125484,0.1454435536215907,9.787910098009501
70.9,0.06631056601722699,6.4,0,523.6019545023512,1.139314981871309,696.4667897004142,250,52.163608004048186,0.006093890827187559,1184,0.1634383004000331,0.006093890827187559,0.15734440957284554,9.823226935125728
60.488,0.06594634476563434,4.0,0,421.86398636966607,1.2461891774891936,592.0341892534276,250,42.02154038109502,0.010939179112944925,1185,0.17437747951297802,0.010939179112944925,0.1634383004000331,9.78763042675287
77.536,0.08919712264975829,11.200000000000001,0,593.6036245713433,1.062701054857314,763.3486410431758,250,59.075279973945115,0.013716846450931436,1186,0.18809432596390946,0.013716846450931436,0.17437747951297802,9.845086682872163
75.652,0.08773141510490914,12.4,0,586.5355678158085,1.0683852823444446,744.655211095219,250,58.32209612145297,0.015306571560396665,1187,0.20340089752430612,0.015306571560396665,0.18809432596390946,9.84316622290513
85.572,0.09073055285326417,18.4,0,656.9968260817894,0.9712526576167058,844.5439544274276,250,65.29046497000921,0.027131868100332107,1188,0.23053276562463823,0.027131868100332107,0.20340089752430612,9.869395999011681
100.8,0.11681964937979158,31.6,0,728.4709897305836,0.8212850240125755,998.386737208306,250,72.29113361955254,0.014356396656023479,1189,0.2448891622806617,0.014356396656023479,0.23053276562463823,9.904630329447484
104.012,0.1226686978647475,33.6,0,737.798880727381,0.7968212027003309,1030.7220071957593,250,73.21636330766505,0.013415530498698924,1190,0.25830469277936063,0.013415530498698924,0.2448891622806617,9.909645110138825
107.912,0.1270945107940519,37.2,0,746.9418939886425,0.7611547668342067,1070.0890780066113,250,74.10457648485685,0.00866270105996192,1191,0.26696739383932255,0.00866270105996192,0.25830469277936063,9.916312161822702
118.576,0.10808201799327441,43.6,0,763.1054934847725,0.6887731192163048,1177.49577460081,250,75.71052914885749,-0.004133752502958832,1192,0.2628336413363637,0.004133752502958832,0.26696739383932255,9.930304400560065
108.464,0.10070941315534397,36.8,0,749.5958181850093,0.7616265527054276,1075.5394621390328,250,74.38113137079861,-0.004804106404480035,1193,0.2580295349318837,0.004804106404480035,0.2628336413363637,9.916096235977216
113.536,0.11025508684836002,39.6,0,759.9906098026456,0.7281009738607578,1126.6365570433354,250,75.4210096988896,-0.003812248023572995,1194,0.2542172869083107,0.003812248023572995,0.2580295349318837,9.92316584205305
109.872,0.10369489146750442,37.2,0,755.1367424237768,0.7544212997274464,1089.6943008060919,250,74.94680524211823,0.0026251275874938362,1195,0.2568424144958045,0.0026251275874938362,0.2542172869083107,9.917852599443826
101.364,0.07769500166209527,31.6,0,731.3363320917351,0.8189483577818505,1003.9091891837052,250,72.58649670565457,0.0016289409695539603,1196,0.2584713554653585,0.0016289409695539603,0.2568424144958045,9.904001313915247
109.968,0.07529370089727187,35.6,0,749.4087817586104,0.7635334777675366,1090.4026555948708,250,74.39477788124647,0.008125497299236062,1197,0.26659685276459455,0.008125497299236062,0.2584713554653585,9.915635963142645
120.436,0.06516044584817988,43.2,0,756.5896432424224,0.6859054872040321,1195.994113997235,250,75.07637380694409,0.010370172391737209,1198,0.27696702515633176,0.010370172391737209,0.26659685276459455,9.930536666754419
112.912,0.06528299105473649,39.2,0,750.6959738479666,0.7324204349571416,1120.2334375937319,250,74.48624205851709,0.019008968889461297,1199,0.29597599404579306,0.019008968889461297,0.27696702515633176,9.921296563640107
125.152,0.07965594653426727,49.2,0,773.9684201567975,0.6366864279244414,1243.8455917111926,250,76.78104516089893,0.014274553836255865,1200,0.3102505478820489,0.014274553836255865,0.29597599404579306,9.938679299661151
133.784,0.071000540596824,54.400000000000006,0,761.3340166743479,0.5837691537796493,1330.7307397543445,250,75.52017838961982,0.010971650553404377,1201,0.3212221984354533,0.010971650553404377,0.3102505478820489,9.946860160814035
133.068,0.08347144221398593,54.800000000000004,0,762.7417381879517,0.5827264148847364,1323.543429756347,250,75.65368051853129,0.025611550520410586,1202,0.3468337489558639,0.025611550520410586,0.3212221984354533,9.946368997477581
149.2,0.0913254151170104,64.8,0,715.8789744051622,0.4861194966916481,1485.986826229398,250,70.98811168075962,0.022383698306018718,1203,0.3692174472618826,0.022383698306018718,0.3468337489558639,9.959697226738593
148.176,0.11158544952199234,64.4,0,722.695097889385,0.4905130518392048,1475.5328929648995,250,71.67002877074907,0.015549348700037546,1204,0.38476679596192015,0.015549348700037546,0.3692174472618826,9.957974928226566
156.668,0.11458655373199308,70.0,0,688.3166753170461,0.43808696582401674,1561.033342054872,250,68.26083632654965,0.003699781482636222,1205,0.38846657744455637,0.003699781482636222,0.38476679596192015,9.963957809219957
156.144,0.1262912509149789,69.6,0,689.6369556960856,0.44173202724721256,1555.7201171265133,250,68.38897033879074,-0.02320926808952206,1206,0.3652573093550343,0.02320926808952206,0.38846657744455637,9.963367898391956
151.916,0.11836149445547922,67.60000000000001,0,719.6347569020759,0.46229492457376514,1513.3770333677614,250,71.3786308638657,-0.02503949499168684,1207,0.34021781436334747,0.02503949499168684,0.3652573093550343,9.961933129938657
136.58,0.14621997455239646,57.599999999999994,0,763.1456332708782,0.5572322676492812,1358.9415904010398,250,75.69789693247759,-0.027739641135834825,1208,0.31247817322751265,0.027739641135834825,0.34021781436334747,9.949784671262556
122.26,0.16156453366829382,48.0,0,773.2676290889689,0.6515826123807487,1214.6794290403157,250,76.70353577247923,-0.014730297231342004,1209,0.29774787599617064,0.014730297231342004,0.31247817322751265,9.935215352857153
123.724,0.1138828971731796,46.800000000000004,0,761.1781679634386,0.6551283319083289,1229.1985703406879,250,75.51285866658738,-0.01743423844760683,1210,0.2803136375485638,0.01743423844760683,0.29774787599617064,9.935005094732533
119.108,0.09453572638819563,42.8,0,762.1737103559187,0.6920637459518881,1182.632980870649,250,75.63179447824837,0.009027531201434624,1211,0.28934116874999843,0.009027531201434624,0.2803136375485638,9.92908100942547
123.088,0.09725331611301494,47.199999999999996,0,765.7069313730857,0.6543981708239691,1222.9126532460248,250,75.95983317517226,0.01846499313041733,1212,0.30780616188041576,0.01846499313041733,0.28934116874999843,9.935271133221962
118.596,0.10486767260559547,44.4,0,764.7588451166595,0.6838118815124985,1177.5807637650282,250,75.86731037805413,0.000628931010271061,1213,0.3084350928906868,0.000628931010271061,0.30780616188041576,9.929346384068841
130.772,0.09935523767279983,51.2,0,754.1015231786348,0.6106063626816399,1300.2054074687835,250,74.80278080392468,-0.003715423267862672,1214,0.30471966962282415,0.003715423267862672,0.3084350928906868,9.942536685749117
124.488,0.10015523465456232,48.0,0,756.3547880246055,0.6457557492291333,1236.9751706903867,250,75.01595734242149,0.012591611115610968,1215,0.3173112807384351,0.012591611115610968,0.30471966962282415,9.936501274744447
126.7,0.1110692551688967,50.8,0,772.1115552810035,0.6227998303446425,1259.4201245824852,250,76.58737493869339,0.02207734838845654,1216,0.33938862912689166,0.02207734838845654,0.3173112807384351,9.940174621803356
142.008,0.13824683152547043,60.4,0,747.3578187572466,0.5282993326234249,1413.5799837841414,250,74.12686379444365,-0.01179961785010164,1217,0.32758901127679,0.01179961785010164,0.33938862912689166,9.954227816631043
127.86,0.11330287095076699,50.8,0,760.8556774971576,0.6199491112590894,1270.9467844280732,250,75.46188706890386,-0.020890823048108964,1218,0.30669818822868106,0.020890823048108964,0.32758901127679,9.940143785609836
123.944,0.12404207369018128,48.0,0,767.1552299157221,0.6471581795719636,1231.5734052393298,250,76.0992829401171,-0.02224842932524923,1219,0.2844497589034318,0.02224842932524923,0.30669818822868106,9.936531056278072
119.472,0.11742220874995724,45.6,0,771.0999948857196,0.6740389579643226,1186.6551995330697,250,76.49392927546604,-0.0041727586099897795,1220,0.28027700029344205,0.0041727586099897795,0.2844497589034318,9.932496313220417
122.672,0.1154372488790173,47.599999999999994,0,774.9958119724498,0.6530414211783674,1218.9307631192207,250,76.88425336829383,0.0055770958081737265,1221,0.2858540961016158,0.0055770958081737265,0.28027700029344205,9.936503547013343
109.028,0.10932511570940136,39.2,0,765.6160755186895,0.7452461457030293,1081.408986790674,250,75.95874680377501,-0.001995281963697082,1222,0.2838588141379187,0.001995281963697082,0.2858540961016158,9.91863545869569
116.084,0.1008364889413498,42.4,0,766.2187934666687,0.7033425943309985,1152.3787176542044,250,76.0220293336083,-0.004493910214008134,1223,0.27936490392391056,0.004493910214008134,0.2838588141379187,9.927110692724273
116.08,0.08789804318712202,43.6,0,769.7880364946407,0.6960605326726446,1152.5120693290903,250,76.36581434123518,0.009970998998094949,1224,0.2893359029220055,0.009970998998094949,0.27936490392391056,9.928601562104504
128.496,0.0830112222583882,50.0,0,764.9186184708733,0.6234789439991383,1277.4000295052192,250,75.88682352029238,0.02688584743071759,1225,0.3162217503527231,0.02688584743071759,0.2893359029220055,9.941165713370216
126.432,0.09339157918514483,50.8,0,775.5781273527125,0.6234594813636561,1256.752442231673,250,76.9346045417795,0.02606363232828357,1226,0.34228538268100667,0.02606363232828357,0.3162217503527231,9.940145234052082
143.072,0.09358718683536356,60.4,0,736.057516281783,0.5263163008186827,1424.1853857643773,250,72.99832063821742,0.014174859852411126,1227,0.3564602425334178,0.014174859852411126,0.34228538268100667,9.954326393454886
145.732,0.08045314041736529,62.4,0,726.0054651425032,0.5082582787150662,1450.9468705802515,250,71.99113956592159,0.008547375483908937,1228,0.36500761801732673,0.008547375483908937,0.3564602425334178,9.956268153735977
149.468,0.0810731711257308,65.2,0,719.0876248729949,0.482920356139944,1488.6002284328924,250,71.3128948788366,0.011011827073159841,1229,0.37601944509048657,0.011011827073159841,0.36500761801732673,9.959323925073543
