Iterations, Omega_mean, Omega_std, Omega_low, Omega_sup, Ret_mean, Ret_std, Rets_low, Rets_sup, Ts_mean, Ts_std, Ts_low, Ts_sup
2.480000000000000000e+02,5.001370760187629827e+00,5.208052259466507961e-01,4.757626411505821551e+00,5.245115108869438103e+00,1.434225679937997938e+03,2.156069683129709915e+02,1.333318512643006670e+03,1.535132847232989207e+03,1.657943232019972299e+02,2.457962561428483284e+01,1.542907043101041040e+02,1.772979420938903559e+02
2.580000000000000000e+02,4.932971600985493588e+00,5.385881082829915290e-01,4.680904607182607258e+00,5.185038594788379918e+00,1.441683521181941160e+03,2.106212984464083604e+02,1.343109719210154708e+03,1.540257323153727611e+03,1.660347760141693527e+02,2.384236429392138490e+01,1.548762060415024848e+02,1.771933459868362206e+02
2.680000000000000000e+02,4.872888142505734876e+00,5.539554745883106257e-01,4.613628999883227166e+00,5.132147285128242586e+00,1.442230003598180019e+03,2.145004214257353397e+02,1.341840716187793987e+03,1.542619291008566051e+03,1.655524173457511665e+02,2.417836183341857037e+01,1.542365956840779972e+02,1.768682390074243358e+02
2.780000000000000000e+02,4.812461093010992563e+00,5.694696692607376098e-01,4.545941083777786496e+00,5.078981102244198631e+00,1.460358363597698371e+03,2.215430261151103366e+02,1.356673035733964525e+03,1.564043691461432218e+03,1.669959271911932888e+02,2.480224049289946109e+01,1.553881213290250969e+02,1.786037330533614806e+02
2.880000000000000000e+02,4.750158003097345372e+00,5.839012595119226212e-01,4.476883801719035105e+00,5.023432204475655638e+00,1.490557204295061183e+03,2.130405180503035183e+02,1.390851172696358390e+03,1.590263235893763976e+03,1.697510789949173500e+02,2.334043454411243346e+01,1.588274193761718323e+02,1.806747386136628677e+02
2.980000000000000000e+02,4.685578672986496329e+00,5.978536804287575279e-01,4.405774537614672859e+00,4.965382808358319799e+00,1.499988211684984662e+03,2.253107132892610878e+02,1.394539551944864797e+03,1.605436871425104528e+03,1.701812295818083101e+02,2.432978189770907562e+01,1.587945411486261378e+02,1.815679180149904823e+02
3.080000000000000000e+02,4.620265219003899304e+00,6.123295372222001820e-01,4.333686174107473477e+00,4.906844263900325132e+00,1.520997473026017815e+03,2.158811832154318040e+02,1.419961969206219692e+03,1.622032976845815938e+03,1.720417429922287909e+02,2.345609717000253980e+01,1.610639515982823298e+02,1.830195343861752519e+02
3.180000000000000000e+02,4.553665451049285551e+00,6.200338200639142761e-01,4.263480690791803696e+00,4.843850211306767406e+00,1.543117279111552307e+03,2.026040009061264584e+02,1.448295687889172768e+03,1.637938870333931845e+03,1.739481169927307747e+02,2.211509604685229036e+01,1.635979334434439068e+02,1.842983005420176426e+02
3.280000000000000000e+02,4.484696458923190576e+00,6.293568088113664638e-01,4.190148405621010319e+00,4.779244512225370833e+00,1.561547621161669895e+03,2.113204894457994953e+02,1.462646587729329212e+03,1.660448654594010577e+03,1.754281490787471398e+02,2.309273869808766122e+01,1.646204146843515730e+02,1.862358834731427066e+02
3.380000000000000000e+02,4.418714500128142930e+00,6.345383260342002396e-01,4.121741422118564202e+00,4.715687578137721658e+00,1.574277544009626581e+03,2.057788518735168850e+02,1.477970076796272224e+03,1.670585011222980938e+03,1.763156426756302437e+02,2.276183585551761013e+01,1.656627755786827549e+02,1.869685097725777325e+02
