OmegaBefore,ReturnsMean,TimestepsStd,Omega,DeltaOmega,RewardStd,Traj,ReturnsStd,NormDeltaOmega,Wins,TimestepsMean,NormDeltaVar,RewardMean,ITERATIONS,ConfortViolation
0.28993824815297686,639.8977408605339,39.14616711761191,0.30070929008075864,0.010771041927781777,1.2137287585149938,250,391.9106528451857,0.010771041927781777,1.6,65.36,0.056812946669652475,9.790357112309271,362,0
0.30070929008075864,702.6348120971227,43.022547576823015,0.3144652737802178,0.013755983699459184,1.1516173401957737,250,431.24083720505143,0.013755983699459184,3.2,71.62,0.06004656474776446,9.81059497482718,363,0
0.3144652737802178,683.978079801486,42.105296768933954,0.3264111765061287,0.011945902725910895,1.1709043645784325,250,421.7537493483922,0.011945902725910895,2.4,69.772,0.06446677485214965,9.803045344858768,364,0
0.3264111765061287,760.6763655033999,46.30261573604671,0.3372741692607654,0.010862992754636702,1.099424766741002,250,464.34031614418217,0.010862992754636702,4.8,77.424,0.06370694407876937,9.824813565604979,365,0
0.3372741692607654,762.2695423274324,45.80995524992357,0.3471350411768107,0.009860871916045288,1.1003304115359238,250,459.1841455057862,0.009860871916045288,4.3999999999999995,77.6,0.0655302956024419,9.823061112466913,366,0
0.3471350411768107,776.6763077180112,48.77223816885996,0.3560659939040675,0.008930952727256802,1.0838445837739012,250,489.14960262864014,0.008930952727256802,5.6000000000000005,79.028,0.07505974983885041,9.827862374323168,367,0
0.3560659939040675,779.5478375105753,49.617487884817386,0.36811762184435953,0.01205162794029202,1.0861295462200355,250,497.2069747465063,0.01205162794029202,4.8,79.336,0.07887332425607356,9.825902963479068,368,0
0.36811762184435953,852.7683746171666,52.79901044527255,0.3676167307219612,-0.000500891122398317,1.0273687874031754,250,529.5951592680325,0.000500891122398317,7.199999999999999,86.636,0.08404885398204144,9.843118041197272,369,0
0.3676167307219612,859.4587052360087,55.280848184520465,0.3645019642575554,-0.003114766464405838,1.0062217579220192,250,555.086047148958,0.003114766464405838,10.4,87.268,0.0895673092082368,9.848497791126285,370,0
0.3645019642575554,852.5518302747334,53.89270822662376,0.3698560279223062,0.00535406366475083,1.0210267466834537,250,540.7645216481386,0.00535406366475083,8.4,86.6,0.09069346096522171,9.844709356521172,371,0
0.3698560279223062,828.0383349348181,53.94353551631558,0.3726356062186911,0.002779578296384866,1.0485590571839778,250,540.644862656893,0.002779578296384866,6.0,84.176,0.09683123574656423,9.836988392591927,372,0
0.3726356062186911,879.2991136524215,51.89924454170792,0.3815014154337352,0.008865809215044151,1.014289620558745,250,520.3989990467036,0.008865809215044151,6.800000000000001,89.304,0.0997200634141609,9.846133584748964,373,0
0.3815014154337352,896.5552735817489,57.411065135564236,0.3861421140155044,0.004640698581769187,0.975077896387674,250,576.755180700506,0.004640698581769187,12.4,90.96,0.10852855039963606,9.856588319940071,374,0
0.3861421140155044,926.464281734018,58.08974146955726,0.389342873596626,0.0032007595811215928,0.9596550697584934,250,583.4269198288213,0.0032007595811215928,12.4,93.956,0.11764928555040179,9.860618605879539,375,0
0.389342873596626,923.4660747184812,56.76690585191341,0.3941982849314981,0.004855411334872106,0.9695914977790532,250,569.8739576008104,0.004855411334872106,10.8,93.68,0.12282778479678869,9.857665187003429,376,0
0.3941982849314981,934.6788290504704,57.80181810289362,0.4171575233503343,0.02295923841883618,0.9468993519802499,250,580.8431072143709,0.02295923841883618,14.000000000000002,94.768,0.1258711514912631,9.86281053784474,377,0
0.4171575233503343,1035.1663181401013,61.52607044172414,0.4429037378834109,0.025746214533076628,0.876017404459104,250,618.5052983914825,0.025746214533076628,18.8,104.784,0.12884445222011132,9.879049455452181,378,0
0.4429037378834109,1124.791690445642,62.22883048876944,0.46852146547381,0.025617727590399098,0.8184920271430152,250,625.9700988450346,0.025617727590399098,23.200000000000003,113.716,0.1301448364786198,9.891235098364715,379,0
0.46852146547381,1184.863052848002,64.23033663308951,0.4933135920889938,0.024792126615183763,0.7729564299892279,250,646.3548784026405,0.024792126615183763,28.000000000000004,119.684,0.13660317901984018,9.899928585675628,380,0
0.4933135920889938,1333.503038753606,65.21729598810425,0.5249430723234312,0.0316294802344374,0.6754287265888423,250,656.645276207449,0.0316294802344374,38.4,134.452,0.1490600124417178,9.918060265028457,381,0
0.5249430723234312,1453.4991880979826,62.96627020873954,0.5862509654773796,0.06130789315394847,0.599768286680266,250,634.3203487629457,0.06130789315394847,47.199999999999996,146.396,0.15189201914712266,9.928544414451098,382,0
0.5862509654773796,1759.0773081237605,49.025113727558036,0.6558766757284249,0.06962571025104525,0.3690255341533132,250,494.67190551782164,0.06962571025104525,76.0,176.668,0.19579431438656228,9.956966219823402,383,0
0.6558766757284249,1862.152994194887,36.866783749060616,0.742584502437025,0.08670782670860011,0.30727630318583826,250,372.4262907536999,0.08670782670860011,82.39999999999999,186.984,0.1554292001160699,9.958889499608988,384,0
0.742584502437025,1969.2095287583418,21.124478691792607,0.8033657229495369,0.06078122051251189,0.13569488866098933,250,212.91170194092726,0.06078122051251189,96.39999999999999,197.62,0.14801621305423573,9.964626701540034,385,0
0.8033657229495369,2002.4553743055715,0.126237870704476,0.8330701692187017,0.029704446269164797,0.04595097701810488,250,2.372348017150123,0.029704446269164797,99.6,200.992,0.1291978667833501,9.962861080568237,386,0
0.8330701692187017,1999.285347419344,3.5509998591945897,0.8323874175927944,-0.0006827516259072519,0.0639551115518744,250,36.70160024799308,0.0006827516259072519,99.2,200.72,0.14142632289067994,9.96056868981339,387,0
0.8323874175927944,1996.8948237748964,8.268580531143177,0.7987010329958428,-0.03368638459695161,0.04619976305976119,250,83.37667970458757,0.03368638459695161,99.6,200.476,0.1473921882914584,9.960767492242944,388,0
0.7987010329958428,1995.266207788158,9.362701319597885,0.7399639079122412,-0.05873712508360163,0.06424378376060642,250,94.44890506063165,0.05873712508360163,99.2,200.268,0.13561321379520044,9.962980644876655,389,0
0.7399639079122412,1976.7665082658852,17.541193117915327,0.6756274844404105,-0.06433642347183066,0.12797457493717834,250,177.10955747621475,0.06433642347183066,96.8,198.388,0.13230690054949842,9.964143538247702,390,0
0.6756274844404105,1904.7523975687009,33.61457683803263,0.5932029999720593,-0.08242448446835127,0.23821033293004806,250,339.2142168245719,0.08242448446835127,89.2,191.168,0.12956758922276373,9.96376170472412,391,0
0.5932029999720593,1726.6731817431946,53.48906146119971,0.5143457851093384,-0.0788572148627209,0.38160675165703867,250,539.3219790269997,0.0788572148627209,74.8,173.452,0.1317438815070674,9.954760866079347,392,0
0.5143457851093384,1499.1083864901505,65.27412240696921,0.43884111116501456,-0.07550467394432381,0.5250818672634564,250,657.957283116794,0.07550467394432381,58.4,150.788,0.14153430031821723,9.94182817260094,393,0
0.43884111116501456,1270.2487898718753,67.9210587667772,0.3739791101765825,-0.06486200098843209,0.6942825133902571,250,683.9434831920532,0.06486200098843209,38.0,128.076,0.14116367068402022,9.917929899995903,394,0
0.3739791101765825,974.8941573372023,59.83195133037197,0.3133644440517718,-0.0606146661248107,0.9194721373023257,250,601.2865684530824,0.0606146661248107,15.6,98.76,0.14299858483588315,9.871346267083862,395,0
0.3133644440517718,797.632761741468,48.2494710437327,0.25703312850811366,-0.05633131554365811,1.072540228470737,250,483.81816260377144,0.05633131554365811,5.2,81.112,0.13969651774401426,9.83372080261204,396,0
0.25703312850811366,594.4990879980088,36.903722522260544,0.2070393555391657,-0.04999377296894797,1.2524902408408438,250,370.00948838934073,0.04999377296894797,2.4,60.792,0.13068216676379496,9.779232267370851,397,0
0.2070393555391657,546.5893716768721,28.011996287305195,0.1632393958466882,-0.04379995969247749,1.3116691395100468,250,280.86080101712713,0.04379995969247749,1.2,55.992,0.12026173273907052,9.76191905409473,398,0
0.1632393958466882,483.7382182364629,24.115065498563343,0.12561938816731133,-0.03762000767937687,1.3979111776621544,250,241.10297967637158,0.03762000767937687,0.0,49.704,0.11399417733939084,9.732380054652802,399,0
0.12561938816731133,464.75864055381726,20.293366798045117,0.09294239454338488,-0.032676993623926454,1.4249261229632777,250,202.92337369252397,0.032676993623926454,0.0,47.792,0.10512731418209802,9.724611662073514,400,0
0.09294239454338488,420.0873044973064,15.990001375859853,0.0643876708645178,-0.028554723678867078,1.4942017432981616,250,159.9107425750013,0.028554723678867078,0.0,43.316,0.09622581670549855,9.698201692153162,401,0
0.0643876708645178,411.8556718116853,15.26518077193978,0.040473073768035,-0.023914597096482797,1.5084326250614073,250,152.66195362070832,0.023914597096482797,0.0,42.484,0.08552079212817394,9.694371335365908,402,0
0.040473073768035,399.89184910554616,16.607809729160557,0.022030640841032557,-0.018442432927002445,1.529426553533395,250,166.1066587959125,0.018442432927002445,0.0,41.284,0.07613948272106272,9.686363945004024,403,0
0.022030640841032557,387.9383284975152,12.733771790007863,0.007886278567092724,-0.014144362273939833,1.5513639025205757,250,127.37807918610211,0.014144362273939833,0.0,40.084,0.06795067260358842,9.67813413076328,404,0
0.007886278567092724,369.44521286920786,11.231125322068133,-0.0018660059307438089,-0.009752284497836532,1.5869096531492928,250,112.35118355345213,0.009752284497836532,0.0,38.232,0.061411189528802604,9.663245785446952,405,0
-0.0018660059307438089,375.1767484353993,12.524120088852548,-0.008721637538772847,-0.006855631608029038,1.575789318768763,250,125.2866781934342,0.006855631608029038,0.0,38.804,0.05570946615350718,9.668507072348195,406,0
-0.008721637538772847,376.1534081502937,11.876110474393542,-0.012103627224178314,-0.003381989685405467,1.5739838317833759,250,118.79141964561943,0.003381989685405467,0.0,38.9,0.0497052619977103,9.669753422886727,407,0
-0.012103627224178314,378.10892175470093,12.870073193265064,-0.013198401309933737,-0.0010947740857554233,1.5702125571459817,250,128.7348976420375,0.0010947740857554233,0.0,39.096,0.04443749408979093,9.67129429493301,408,0
-0.013198401309933737,391.42401404962186,14.163502956542919,-0.01067018130599378,0.002528220003939957,1.5452232149488287,250,141.66102551878805,0.002528220003939957,0.0,40.428,0.041227570846916375,9.682002919996584,409,0
-0.01067018130599378,378.5474834545836,12.26737135657024,-0.005305130314105368,0.005365050991888411,1.5693564406180607,250,122.70867333232188,0.005365050991888411,0.0,39.14,0.035364566082588964,9.671627068333764,410,0
-0.005305130314105368,383.0455865606258,14.310609211350856,0.003393610229071576,0.008698740543176944,1.5606831510624002,250,143.1341730980154,0.008698740543176944,0.0,39.592,0.031442395450293835,9.674822857158663,411,0
0.003393610229071576,385.4825225262744,11.833220356268196,0.013754896196698408,0.010361285967626832,1.5560701651866458,250,118.37443557448876,0.010361285967626832,0.0,39.836,0.027461812317313188,9.676737687676335,412,0
0.013754896196698408,386.2678958488549,11.572940162292381,0.024429192206574385,0.010674296009875977,1.5545265048528063,250,115.78149478884383,0.010674296009875977,0.0,39.916,0.02577833724125625,9.677019136407829,413,0
0.024429192206574385,378.8692371476312,11.93832484061311,0.036398427091645744,0.011969234885071359,1.5682948089003879,250,119.40973090646071,0.011969234885071359,0.0,39.18,0.023656998387425677,9.669965215610802,414,0
0.036398427091645744,401.2840703612572,13.980686678414619,0.05087371872514609,0.014475291633500344,1.5271285774427847,250,139.83522751191526,0.014475291633500344,0.0,41.42,0.02215155104068395,9.688171664926536,415,0
0.05087371872514609,398.06073811153783,14.788819560735737,0.06706473147344696,0.016191012748300877,1.5325467954392116,250,147.91845086190926,0.016191012748300877,0.0,41.104,0.019615372460991515,9.684233605282643,416,0
0.06706473147344696,428.5783225681915,15.596102077121706,0.08266698629181682,0.015602254818369854,1.4806146775523936,250,155.96660790704303,0.015602254818369854,0.0,44.16,0.01877875179886475,9.705125058156511,417,0
0.08266698629181682,411.6643756839579,14.774884635759427,0.09897296982149838,0.01630598352968156,1.5084231787878764,250,147.77900566637317,0.01630598352968156,0.0,42.472,0.016236065082128062,9.69260632143431,418,0
0.09897296982149838,442.29199035259035,18.65819927002603,0.1167321738075625,0.01775920398606412,1.458596335060485,250,186.5975771665717,0.01775920398606412,0.0,45.54,0.015125384422958877,9.712164917711691,419,0
0.1167321738075625,448.5236473504144,19.419880947111903,0.1370013918330442,0.02026921802548169,1.4488853607972176,250,194.19765410394922,0.02026921802548169,0.0,46.168,0.018488635041797593,9.715033082447029,420,0
0.1370013918330442,438.7528331167428,19.058792826409547,0.1576925971008263,0.02069120526778212,1.4635970158659164,250,190.56794334881417,0.02069120526778212,0.0,45.196,0.017571194691074873,9.707780182244948,421,0
0.1576925971008263,467.3764850531534,18.26592193129052,0.1779478233519821,0.020255226251155778,1.4207673457837406,250,182.63963070841785,0.020255226251155778,0.0,48.064,0.01670993182796393,9.724044712324263,422,0
0.1779478233519821,511.1294324776663,23.00815716218924,0.20059726548575582,0.022649442133773734,1.3620018431325471,250,230.0345512155443,0.022649442133773734,0.0,52.448,0.016544644033264482,9.745451351389306,423,0
0.20059726548575582,527.9266471589037,27.942558508483074,0.22495748854305042,0.0243602230572946,1.3385728544743205,250,279.60976703968925,0.0243602230572946,0.4,54.132,0.02128020824351031,9.752579752436706,424,0
0.22495748854305042,573.362113871184,31.589286538318657,0.24755468169106085,0.022597193148010425,1.2820806201614163,250,316.44999350381465,0.022597193148010425,1.2,58.676,0.03808763230858906,9.771663267284476,425,0
0.24755468169106085,621.3811502119488,39.8642929951103,0.2658445683106099,0.01828988661954903,1.2313570936395069,250,399.1927143049249,0.01828988661954903,1.6,63.488,0.04121205321464415,9.787379508126714,426,0
0.2658445683106099,658.592045422476,44.43203961107345,0.28153592821905976,0.015691359908449887,1.1810578130661824,250,445.7447836132909,0.015691359908449887,4.3999999999999995,67.184,0.042477857127932526,9.80281086899375,427,0
0.28153592821905976,707.4329194611848,46.66956610040423,0.29548958901313216,0.013953660794072398,1.134296708228252,250,468.4862745153297,0.013953660794072398,5.6000000000000005,72.06,0.05416242627681617,9.81727615127928,428,0
0.29548958901313216,729.1321366482143,46.70064667646477,0.3095847306835172,0.014095141670385058,1.1177909564807162,250,468.69827864097874,0.014095141670385058,5.6000000000000005,74.24,0.04501203450357348,9.821284168214094,429,0
0.3095847306835172,774.6588809054431,49.965563981606365,0.32294297999026444,0.013358249306747227,1.0855795427173787,250,501.10736080457036,0.013358249306747227,5.6000000000000005,78.804,0.04816852751199431,9.830197463395805,430,0
0.32294297999026444,802.5607287413392,52.293360955287625,0.33563336505419317,0.012690385063928722,1.0561308380536587,250,524.8048121441699,0.012690385063928722,7.6,81.58,0.051785861254970894,9.837714252774445,431,0
0.33563336505419317,839.6292725641183,53.48272244379488,0.34798835598823413,0.012354990934040966,1.0245396328407557,250,537.0170047917732,0.012354990934040966,9.2,85.28,0.060041380277872446,9.845559012243413,432,0
0.34798835598823413,957.8820715741832,61.60369651246587,0.35459912214663825,0.006610766158404113,0.9233670380985027,250,619.2049347863493,0.006610766158404113,16.400000000000002,97.024,0.07864279779061045,9.872630190202251,433,0
0.35459912214663825,937.4760178797453,61.33067421771914,0.35926981802895513,0.004670695882316889,0.930843975778701,250,616.6649105559262,0.004670695882316889,16.8,94.98,0.10653991132452069,9.870246555903826,434,0
0.35926981802895513,952.7898031840939,60.91379141048438,0.3495590573548436,-0.00971076067411153,0.9191824184696682,250,612.6445694447319,0.00971076067411153,17.599999999999998,96.504,0.10285794204736211,9.873060217028245,435,0
0.3495590573548436,868.2413893323254,56.126113565790384,0.3342537819474398,-0.015305275407403784,0.9971281413030884,250,563.772557902836,0.015305275407403784,11.200000000000001,88.124,0.10760442474588212,9.852496361176586,436,0
0.3342537819474398,845.9296646696962,54.26573504523826,0.3187374137617503,-0.015516368185689522,1.0187276422644633,250,544.9431875048216,0.015516368185689522,9.6,85.9,0.1111201979770579,9.847842429216486,437,0
0.3187374137617503,854.8062367367213,58.09658385826141,0.3107819109023917,-0.007955502859358587,0.9850531436850706,250,584.3727895834505,0.007955502859358587,14.799999999999999,86.712,0.12171150823308799,9.857992397092922,438,0
0.3107819109023917,805.5617792231183,50.36767360122959,0.2991785914319422,-0.011603319470449514,1.0587221402725486,250,505.42792762717147,0.011603319470449514,6.800000000000001,81.884,0.1266060514094379,9.83784108278929,439,0
0.2991785914319422,780.2473585305046,51.56306600659042,0.28643911625488366,-0.012739475177058535,1.0708312050203668,250,517.6484684153073,0.012739475177058535,7.6,79.332,0.13105258157106087,9.835216035527967,440,0
0.28643911625488366,734.038890928369,45.50264062667133,0.2705644898549011,-0.01587462639998255,1.1188319898723025,250,456.4957725089365,0.01587462639998255,4.8,74.736,0.12803667130449162,9.821757799833666,441,0
0.2705644898549011,647.1618493149538,39.273055190550174,0.2572499905344036,-0.013314499320497497,1.1980470401952965,250,393.95332176596935,0.013314499320497497,3.2,66.056,0.11916143345415746,9.79716981523183,442,0
0.2572499905344036,671.8256896810491,39.63342528724965,0.2435229764861575,-0.013727014048246111,1.1862362880671922,250,396.7837817116835,0.013727014048246111,1.6,68.54,0.11480341760454767,9.801950535177255,443,0
0.2435229764861575,622.1009349953366,39.33801337129266,0.23509137029391533,-0.008431606192242175,1.228344057049347,250,394.1051881712281,0.008431606192242175,2.0,63.552,0.11081148446808711,9.788849052670828,444,0
0.23509137029391533,571.391922257285,33.290743458204716,0.22739435480558437,-0.0076970154883309605,1.2815303605620627,250,333.6537870150702,0.0076970154883309605,1.6,58.48,0.10135715079221741,9.770723704809935,445,0
0.22739435480558437,604.4680701045237,35.12767205494836,0.2211754932531726,-0.006218861552411775,1.2479373068676565,250,351.92152731477,0.006218861552411775,1.6,61.784,0.09989829946756036,9.783569696111027,446,0
0.2211754932531726,576.9820273797509,30.856851686456935,0.2184584158031341,-0.002717077450038491,1.285669658944693,250,308.4667347482259,0.002717077450038491,0.0,59.052,0.09438411085473455,9.770744892294092,447,0
0.2184584158031341,555.6838847941705,30.23947089484206,0.2178257979119086,-0.000632617891225512,1.308812619929804,250,302.2986966725832,0.000632617891225512,0.0,56.92,0.08562940165036086,9.762541897297444,448,0
0.2178257979119086,569.6138748852457,30.858623689335207,0.2174437435593719,-0.00038205435253668707,1.2936062023929915,250,308.4600870685116,0.00038205435253668707,0.0,58.312,0.08383534787744061,9.768381720490563,449,0
0.2174437435593719,543.8092886111585,29.479315053101214,0.21958760020025114,0.002143856640879238,1.3197279917770237,250,294.961014187595,0.002143856640879238,0.4,55.728,0.08045732778265388,9.758277501635776,450,0
0.21958760020025114,533.7637846290544,27.265179551948673,0.22769876756745877,0.008111167367207628,1.3339143792083763,250,272.56890631826803,0.008111167367207628,0.0,54.728,0.07568143065429929,9.753029246986083,451,0
0.22769876756745877,551.9229483243863,28.90467200990179,0.23503116037751184,0.007332392810053073,1.3103788651985244,250,289.2038867113517,0.007332392810053073,0.4,56.544,0.06660868677531041,9.760946313037392,452,0
0.23503116037751184,587.6639919121978,31.383411924135974,0.24402581304827423,0.008994652670762382,1.2695398468972607,250,314.1808495248955,0.008994652670762382,0.8,60.116,0.0645458337380181,9.77550056411268,453,0
0.24402581304827423,556.5451626495588,28.020990988899733,0.2556147468557111,0.01158893380743689,1.302485594976893,250,280.6219431673978,0.01158893380743689,0.8,57.008,0.06395789930309934,9.76258003525047,454,0
0.2556147468557111,646.3297505854318,35.98933175261802,0.27309228556072784,0.017477538705016726,1.215438898425205,250,359.92376133731796,0.017477538705016726,0.4,66.0,0.06299081100390796,9.792875008870178,455,0
0.27309228556072784,629.4242095893305,33.27007063413001,0.2915499623724509,0.018457676811723056,1.2305806586214214,250,332.7229725082185,0.018457676811723056,0.4,64.32,0.06092361425892008,9.785824154062972,456,0
0.2915499623724509,687.6713887192484,37.056725381501266,0.30957481521059393,0.018024852838143035,1.1772974143072736,250,370.70601634988196,0.018024852838143035,0.8,70.152,0.06299296538695011,9.80259135476178,457,0
0.30957481521059393,807.3403870428807,46.6056005218257,0.32287726491667507,0.013302449706081132,1.0750175557195643,250,466.90681679913183,0.013302449706081132,3.5999999999999996,82.1,0.07989142912242932,9.833622253871873,458,0
0.32287726491667507,776.2918567664747,44.48658224678538,0.33865372425523643,0.015776459338561366,1.0930560240698515,250,445.90139941285145,0.015776459338561366,4.0,79.0,0.09166822545132912,9.826479199575628,459,0
0.33865372425523643,815.3660776709219,52.087780678389436,0.3506662967414827,0.012012572486246265,1.039138422568447,250,523.2064866302076,0.012012572486246265,9.2,82.848,0.11623538404161426,9.84171105724848,460,0
0.3506662967414827,907.839570067269,56.61653821985233,0.36165558656478475,0.01098928982330205,0.9651354094260846,250,569.1184820477272,0.01098928982330205,13.200000000000001,92.06,0.12851259976124021,9.861390072423083,461,0
0.36165558656478475,991.8690144981332,62.26546574145254,0.3765468574127241,0.014891270847939342,0.9035132058326916,250,625.8626864739808,0.014891270847939342,17.2,100.424,0.14773874434459408,9.876812460150294,462,0
0.3765468574127241,1067.0329937595593,65.06788135478209,0.3960360130343501,0.01948915562162601,0.8467452804732751,250,654.3015261426201,0.01948915562162601,22.0,107.896,0.12645489825019365,9.88945830947912,463,0
0.3960360130343501,1105.292759856569,66.1583783356273,0.4251087539941238,0.02907274095977369,0.8066886161014816,250,665.8251438077302,0.02907274095977369,26.8,111.676,0.1318839304193479,9.897316879692761,464,0
0.4251087539941238,1176.191448856474,65.81612495429977,0.46267224783166816,0.03756349383754437,0.7589105266248066,250,662.7439230178383,0.03756349383754437,31.2,118.736,0.13594392112345088,9.905937953581674,465,0
0.46267224783166816,1503.6380478506717,63.37477807456212,0.5218307215392622,0.059158473707594084,0.5560454089233559,250,638.7793606238898,0.059158473707594084,53.2,151.248,0.15955628459683366,9.941540039211569,466,0
0.5218307215392622,1593.4585495740068,60.678085797098106,0.5909488604867708,0.06911813894750851,0.47161122689294777,250,611.9954126940332,0.06911813894750851,64.4,160.148,0.15848693645410825,9.9499122659915,467,0
0.5909488604867708,1862.4477274714297,39.2756740998802,0.6858912146170708,0.09494235413030006,0.27033137645768407,250,396.5590418225697,0.09494235413030006,86.4,186.868,0.16275808757424925,9.966648797394043,468,0
0.6858912146170708,1949.638734759334,26.262601242070442,0.7779434747790438,0.09205226016197299,0.15061378852124374,250,264.9774632984104,0.09205226016197299,95.6,195.576,0.14008932463649978,9.968701347605709,469,0
0.7779434747790438,1993.7724424149608,10.48352993986281,0.8274115053719066,0.049468030592862755,0.06403919894408787,250,105.95576605514916,0.049468030592862755,99.2,200.06,0.14567394556322244,9.965872450339704,470,0
0.8274115053719066,2002.4797206122696,0.0,0.8419693592541432,0.014557853882236627,0.009452033516320091,250,0.5004882678275466,0.014557853882236627,100.0,201.0,0.1572067830590525,9.962585674687906,471,0
0.8419693592541432,2002.2061641974128,0.0,0.8179706145268596,-0.023998744727283583,0.010164920501753617,250,0.5577789317597812,0.023998744727283583,100.0,201.0,0.18154946501708333,9.961224697499565,472,0
0.8179706145268596,2001.2322252341696,2.082924866623854,0.7683323208145487,-0.04963829371231088,0.04549286231265088,250,21.57382500277017,0.04963829371231088,99.6,200.868,0.1649925443374773,9.962922044497727,473,0
0.7683323208145487,1999.0326354517317,6.753726082689465,0.6955428019471532,-0.07278951886739549,0.045965182856362544,250,68.44690338103051,0.07278951886739549,99.6,200.572,0.16946918821587265,9.966658533851842,474,0
0.6955428019471532,2003.1314904874173,1.3897971074944717,0.608714593450344,-0.08682820849680928,0.06384938470675025,250,14.696888270473993,0.08682820849680928,99.2,200.908,0.19992288266830477,9.970391873332158,475,0
0.608714593450344,1887.269426297747,37.29893960959212,0.5081177489379723,-0.10059684451237161,0.2438713260274238,250,376.2339384263336,0.10059684451237161,88.8,189.348,0.16948117015199662,9.96720021493624,476,0
0.5081177489379723,1525.831306218814,65.29375357566755,0.39229215658931793,-0.11582559234865442,0.5029350152914144,250,658.2236562058764,0.11582559234865442,61.199999999999996,153.412,0.17287762814987176,9.945971020642546,477,0
0.39229215658931793,1051.7668866631952,62.384491534354915,0.27664857827435413,-0.1156435783149638,0.858878972293675,250,627.3580268245242,0.1156435783149638,20.8,106.404,0.16081732722964912,9.884655526701959,478,0
0.27664857827435413,691.5547081080365,43.36959690843345,0.17210823790304794,-0.10454034037130619,1.1628665424679332,250,434.48156485966695,0.10454034037130619,2.8000000000000003,70.508,0.1496785763276554,9.8081736555857,479,0
0.17210823790304794,486.34644901245775,23.04601865832795,0.08122001653323357,-0.09088822136981436,1.3942463326649062,250,230.43574165956247,0.09088822136981436,0.0,49.968,0.1346066959184513,9.733158201498116,480,0
0.08122001653323357,422.26168778733177,18.330765832337722,0.0020515281967178473,-0.07916848833651573,1.4906983608484867,250,183.3263792946324,0.07916848833651573,0.0,43.532,0.12291038924195925,9.700029582544603,481,0
0.0020515281967178473,380.76347435286164,13.977678777250535,-0.06688583918010572,-0.06893736737682357,1.5649686250103585,250,139.81296422258828,0.06893736737682357,0.0,39.364,0.11049777862110377,9.672885742121268,482,0
-0.06688583918010572,346.626308968036,10.44913393540345,-0.1264922727473482,-0.059606433567242476,1.634913839475079,250,104.53489423657976,0.059606433567242476,0.0,35.94,0.0999358412680184,9.64458288725754,483,0
-0.1264922727473482,328.0986830554677,8.095529630604783,-0.17735480803005702,-0.050862535282708815,1.6771105553200185,250,81.0096590394461,0.050862535282708815,0.0,34.08,0.09078533840180568,9.627308775101753,484,0
-0.17735480803005702,304.03224085295795,7.640273293541272,-0.22115605844155672,-0.04380125041149971,1.7368254033691046,250,76.4317121062276,0.04380125041149971,0.0,31.668,0.08219787866367081,9.600613895824111,485,0
-0.22115605844155672,306.45034530363995,7.916788237663049,-0.2590780140209388,-0.03792195557938205,1.7307488222969507,250,79.21155712045262,0.03792195557938205,0.0,31.908,0.07416157169789718,9.60418532354394,486,0
-0.2590780140209388,294.9335103134125,7.469571339775798,-0.29066059397645966,-0.031582579955520884,1.7614630621402159,250,74.74221201914858,0.031582579955520884,0.0,30.752,0.06716218508220295,9.59070988272023,487,0
-0.29066059397645966,283.08994864756494,6.537077022645519,-0.3175091050707296,-0.026848511094269945,1.7944194989610363,250,65.3876443009383,0.026848511094269945,0.0,29.568,0.05991641131251451,9.574200103069701,488,0
-0.3175091050707296,278.48391031414104,5.2464448915432245,-0.34024513897982206,-0.022736033909092457,1.808064659561459,250,52.50087237104665,0.022736033909092457,0.0,29.104,0.0538037445115186,9.568578556698084,489,0
-0.34024513897982206,275.12524797777763,5.870108687239105,-0.35894470832975783,-0.018699569349935774,1.8180052334076306,250,58.72649612175421,0.018699569349935774,0.0,28.768,0.047753158226995294,9.563586206124082,490,0
-0.35894470832975783,274.67350459817294,6.122076771815264,-0.3739006283961298,-0.014955920066371975,1.819261686301247,250,61.24571963823601,0.014955920066371975,0.0,28.724,0.04355553693464271,9.562508863604407,491,0
-0.3739006283961298,270.1395365622365,5.870279039364313,-0.38501436561346214,-0.011113737217332331,1.833140405348396,250,58.729985398152394,0.011113737217332331,0.0,28.268,0.03919926110891981,9.556372455151992,492,0
-0.38501436561346214,273.4913672127052,5.649706541051491,-0.39285463679083543,-0.007840271177373292,1.8229546317651248,250,56.491648425635674,0.007840271177373292,0.0,28.604,0.03554037579567526,9.56129797275574,493,0
-0.39285463679083543,267.5075826011307,6.077827243349386,-0.3979993678640272,-0.005144731073191744,1.841307609114465,250,60.8018830612706,0.005144731073191744,0.0,28.004,0.031446257760014765,9.552477596098083,494,0
-0.3979993678640272,265.54682141355937,5.27566640340346,-0.40091396024907616,-0.0029145923850489863,1.8470832623526332,250,52.770615847111216,0.0029145923850489863,0.0,27.812,0.027900689893456072,9.54792253033077,495,0
-0.40091396024907616,264.75048653846403,5.550871643264687,-0.4016230312165603,-0.0007090709674841267,1.849590544289027,250,55.52702192468239,0.0007090709674841267,0.0,27.732,0.025351795689666015,9.546750560308093,496,0
-0.4016230312165603,263.33187186186177,5.187124058666806,-0.40042688464264115,0.0011961465739191435,1.8542519940027653,250,51.915047234746126,0.0011961465739191435,0.0,27.588,0.022890485618678312,9.545159919597715,497,0
