Traj,ReturnsMean,NormDeltaVar,RewardStd,Wins,NormDeltaOmega,RewardMean,ConfortViolation,ITERATIONS,ReturnsStd,OmegaBefore,TimestepsStd,TimestepsMean,DeltaOmega,Omega
250,610.3862354903254,0.05800770762618198,1.2409850279244667,1.6,0.0001828304166764938,9.778696499364392,0,227,336.22502209338836,0.3243424812733042,33.566107906637015,62.42,0.0001828304166764938,0.32452531168998067
250,618.1839908014242,0.058841198152587544,1.235914276721331,1.2,0.000492444279651616,9.780773223236256,0,228,343.3964401349309,0.32452531168998067,34.30292092519236,63.204,0.000492444279651616,0.3250177559696323
250,608.6449777737137,0.06068478843362196,1.2450064783584749,1.2,0.0011098179702539457,9.777115237642382,0,229,330.9244242677844,0.3250177559696323,33.05771462155241,62.252,0.0011098179702539457,0.32612757393988623
250,595.1472025525404,0.059690939077025086,1.2632639534104089,0.4,0.00016193127101021831,9.771248482178704,0,230,325.2125466555238,0.32612757393988623,32.52216991530546,60.908,0.00016193127101021831,0.32628950521089645
250,624.3060070839472,0.058307704639928334,1.2324732810755268,0.8,0.00109157728266851,9.781680983391002,0,231,341.7257735197771,0.32628950521089645,34.1585863876127,63.824,0.00109157728266851,0.32738108249356496
250,628.9300565851638,0.05478194769465843,1.228241305338416,0.8,0.0006702494911537404,9.783617332231408,0,232,346.5189989903399,0.32738108249356496,34.641295356842534,64.284,0.0006702494911537404,0.3280513319847187
250,600.6217696920144,0.054332234004289784,1.2577489834419366,0.4,0.0006231415578653587,9.773199845287916,0,233,316.04322789693424,0.3280513319847187,31.609113622498178,61.456,-0.0006231415578653587,0.32742819042685334
250,635.2192088848138,0.055190773554869066,1.2199488938647391,1.2,0.0003937511305386887,9.785851751368218,0,234,354.7983985253439,0.32742819042685334,35.450024767269205,64.912,0.0003937511305386887,0.327821941557392
250,646.2694244619802,0.05824626987995176,1.2100328032925198,1.2,0.0019478355752036158,9.789587743304354,0,235,362.80665754270694,0.327821941557392,36.25398935289743,66.016,-0.0019478355752036158,0.3258741059821884
250,615.5897117258033,0.05646870845312495,1.245517529408443,0.0,0.0025100556958676523,9.777473184971463,0,236,303.2987636271403,0.3258741059821884,30.35190933038645,62.96,-0.0025100556958676523,0.32336405028632076
250,623.0401408482097,0.058160941949839146,1.2313790820027202,1.2,0.0015046267050662365,9.782692828291196,0,237,346.26439049151304,0.32336405028632076,34.59350598016917,63.688,-0.0015046267050662365,0.3218594235812545
250,626.3894221639075,0.05875686542301643,1.2306193907075749,0.8,0.0009731140571313524,9.783054634908286,0,238,325.92537275946523,0.3218594235812545,32.576236983420905,64.028,-0.0009731140571313524,0.32088630952412317
250,606.3538846570424,0.05471752644684119,1.2521938620901356,0.4,0.0013983305828243475,9.775486629538955,0,239,320.0544139173943,0.32088630952412317,32.00317509248106,62.028,-0.0013983305828243475,0.3194879789412988
250,615.2738449601778,0.0519324538776153,1.2459410171978702,0.0,0.0017120127751438785,9.77804724684028,0,240,307.14630406997594,0.3194879789412988,30.734707156568124,62.924,-0.0017120127751438785,0.31777596616615494
250,588.4193695259831,0.05137364632141288,1.272594348464876,0.0,0.0006550262035789345,9.768566464007954,0,241,305.44678422437795,0.31777596616615494,30.56580285220724,60.236,-0.0006550262035789345,0.317120939962576
250,597.1001779791901,0.05515361359130462,1.2565980522864302,1.2,0.0021031956780899197,9.774426695573437,0,242,321.09527244382264,0.317120939962576,32.06032214435781,61.088,-0.0021031956780899197,0.3150177442844861
250,572.2606832866966,0.05429296394227711,1.289481279774047,0.0,0.001538730828240853,9.762208858524335,0,243,278.4316102510039,0.3150177442844861,27.864881123019344,58.62,-0.001538730828240853,0.31347901345624524
250,594.4706498278684,0.051993089861993864,1.2616984997141,0.8,0.0006369231420636501,9.77297708009253,0,244,302.95437353348194,0.31347901345624524,30.268108893685447,60.828,-0.0006369231420636501,0.3128420903141816
250,615.4693456003242,0.05263138035109221,1.2387338938219088,1.2,0.000818193926515387,9.78115417965044,0,245,349.64488944743215,0.3128420903141816,34.92446454850811,62.924,0.000818193926515387,0.313660284240697
250,627.0423719346293,0.053461160250842896,1.2324775413016182,0.4,0.0013787211791120857,9.782862767327591,0,246,345.34129927845316,0.313660284240697,34.53506600543859,64.096,0.0013787211791120857,0.31503900541980906
250,589.456087874438,0.05444417251026225,1.264236921176772,1.2,0.001089658296736462,9.77150202033085,0,247,314.0778224203508,0.31503900541980906,31.362063452521742,60.324,0.001089658296736462,0.3161286637165455
250,591.9074232917258,0.05665279713488812,1.2592597039498448,1.6,0.002028962155213143,9.772609683194522,0,248,330.05406804953884,0.3161286637165455,32.94998294384991,60.568,0.002028962155213143,0.31815762587175866
250,608.6314960707622,0.05371876854034276,1.2499441398037483,0.4,0.001987771900116342,9.77627049715308,0,249,290.7853563344458,0.31815762587175866,29.075323970680014,62.256,0.001987771900116342,0.320145397771875
250,642.0574158525314,0.05200928511175116,1.218616424288334,0.4,0.001911928787083128,9.7874606075081,0,250,342.17963390157695,0.320145397771875,34.21952658936123,65.6,0.001911928787083128,0.32205732655895813
250,611.1449856057081,0.05398380803922826,1.2450855861507564,0.8,0.0010208413922628279,9.777693997275502,0,251,328.90014215654804,0.32205732655895813,32.86861700771726,62.504,0.0010208413922628279,0.32307816795122096
250,640.671253054002,0.05510778426308259,1.217427943871215,0.8,0.00024012594922301345,9.787217431316867,0,252,342.16974505458967,0.32307816795122096,34.20094150750824,65.46,0.00024012594922301345,0.323318293900444
250,638.3847968133819,0.06008535494049042,1.2218385080606253,0.4,0.0012070238634516728,9.785774676764085,0,253,349.71974627403216,0.323318293900444,34.977654352457655,65.236,0.0012070238634516728,0.32452531776389565
250,622.5161862062536,0.06260735190830871,1.2294283951740301,1.6,0.0010984580077258999,9.783068050764609,0,254,357.14388741484623,0.32452531776389565,35.663659038298356,63.632,0.0010984580077258999,0.32562377577162155
250,602.5899296041505,0.06093228423371775,1.253321006620433,0.8,5.195844862165844e-05,9.774053227862037,0,255,343.3437560589396,0.32562377577162155,34.318200652132106,61.652,-5.195844862165844e-05,0.3255718173229999
250,628.3482574192763,0.06732974962551254,1.2286716187802194,0.8,0.0012811717824488533,9.783089266663705,0,256,347.5336383139633,0.3255718173229999,34.74397812571266,64.228,-0.0012811717824488533,0.32429064554055104
250,638.9767111561105,0.061774245239470844,1.2190052772086883,0.8,0.0015891072789287475,9.787046795063572,0,257,344.040120063814,0.32429064554055104,34.38588454584235,65.288,-0.0015891072789287475,0.3227015382616223
250,620.1894678525897,0.06169603267534785,1.2364417308562414,0.8,0.0026859878212228128,9.780934075394109,0,258,375.62333680695616,0.3227015382616223,37.54988063895809,63.408,-0.0026859878212228128,0.3200155504403995
250,611.8147886809572,0.06257523001247979,1.2468122051063313,0.4,5.953012940723701e-05,9.777147607404713,0,259,332.22548329471977,0.3200155504403995,33.2225860522627,62.576,-5.953012940723701e-05,0.31995602031099224
250,604.9883272377399,0.06422494088015215,1.2534957350728662,0.4,0.0010758679686302952,9.774903497022878,0,260,338.14140206957387,0.31995602031099224,33.82047214336311,61.892,0.0010758679686302952,0.32103188827962253
250,617.3249346991574,0.06180845758793629,1.2391652208214874,0.8,0.002008320429496946,9.780179573814282,0,261,335.8393426256403,0.32103188827962253,33.562979605511785,63.12,0.002008320429496946,0.3230402087091195
250,592.3766148102916,0.05935404365905457,1.2660062213837713,0.4,0.0024855773796698677,9.770032570429667,0,262,304.22476003711347,0.3230402087091195,30.421712246354577,60.632,0.0024855773796698677,0.32552578608878935
250,609.1354069356711,0.057729752693972146,1.2517197367673807,0.0,0.0013339549352216484,9.774943945947607,0,263,312.86062044940485,0.32552578608878935,31.30955355797971,62.316,0.0013339549352216484,0.326859741024011
250,660.2401710258164,0.058718577919383806,1.193122401601557,2.0,0.00033180458812254177,9.795266913325861,0,264,396.0792830410127,0.326859741024011,39.54755092290798,67.404,-0.00033180458812254177,0.32652793643588846
250,617.5864359532998,0.06379464974245698,1.2388015355053175,0.8,0.0005895656889152168,9.779364643293954,0,265,328.6374230730059,0.32652793643588846,32.847296631534235,63.152,-0.0005895656889152168,0.32593837074697324
250,607.3402364219846,0.060822192755129706,1.2487224434477986,0.8,0.0011483520160867622,9.776257749371977,0,266,324.2577520973792,0.32593837074697324,32.40476236604737,62.124,0.0011483520160867622,0.32708672276306
250,655.603184256279,0.06750091055937531,1.2064120983409123,0.4,0.0023382011558217286,9.790967506814201,0,267,361.7431889374954,0.32708672276306,36.177318861408175,66.96,0.0023382011558217286,0.32942492391888173
250,651.7356847175764,0.06475008988296779,1.20042406536935,2.0,0.006448796749450314,9.79229047294874,0,268,370.86905324426124,0.32942492391888173,37.02149192023466,66.556,0.006448796749450314,0.33587372066833204
250,674.3614280039724,0.0672755039741073,1.1856025360700726,1.2,0.005984084623537833,9.797208100941022,0,269,356.0349362257665,0.33587372066833204,35.573638779298356,68.832,0.005984084623537833,0.3418578052918699
250,639.5641328770516,0.0660439919658419,1.2205151168986899,0.4,0.0056559420785561865,9.784654134952753,0,270,336.6285314822955,0.3418578052918699,33.66896945259834,65.364,0.0056559420785561865,0.34751374737042606
250,663.4078353162854,0.07031430995233194,1.1947063224419565,1.2,0.00627541389662889,9.792864834026414,0,271,355.02510269152134,0.34751374737042606,35.47492725855827,67.744,0.00627541389662889,0.35378916126705495
250,717.7722874486451,0.07901843367343965,1.1460414653073052,2.0,0.003932467130350281,9.808312208918354,0,272,414.84288914989924,0.35378916126705495,41.44465707422369,73.18,0.003932467130350281,0.35772162839740523
250,676.9872995085258,0.08140840500348627,1.176163627386919,2.4,0.0023295914944809204,9.79777844605369,0,273,383.4789045333344,0.35772162839740523,38.27363040005481,69.096,0.0023295914944809204,0.36005121989188615
250,684.3506300443188,0.08736191588967789,1.1814531945706517,0.4,0.003972514848142261,9.796029631324345,0,274,370.496598349144,0.36005121989188615,37.06427390358538,69.86,0.003972514848142261,0.3640237347400284
250,697.2998913050105,0.0949801278469491,1.159569006467796,2.4,0.0013285588576294471,9.802900119566589,0,275,413.0360163846074,0.3640237347400284,41.24476422529288,71.132,0.0013285588576294471,0.36535229359765786
250,694.9087028956113,0.09849607292539306,1.1659757897462388,1.6,0.001978743104865066,9.800145299481176,0,276,399.36372837762843,0.36535229359765786,39.90783802713447,70.908,0.001978743104865066,0.36733103670252293
250,719.2107393476508,0.0863539675375082,1.1447695991507167,2.0,0.0021336148766675778,9.807597492876925,0,277,384.39035496945075,0.36733103670252293,38.38642697621127,73.332,0.0021336148766675778,0.3694646515791905
250,658.8720296161987,0.07892793004089549,1.1936811610297775,2.0,0.0039472510494496515,9.791238625931742,0,278,374.9654474494208,0.3694646515791905,37.43942755972639,67.292,0.0039472510494496515,0.37341190262864016
250,763.0888228064557,0.08436688655176054,1.110464215271911,2.4,0.005505257980134903,9.81793040510596,0,279,430.1718467676621,0.37341190262864016,42.97152340795006,77.724,0.005505257980134903,0.37891716060877506
250,744.5652528587857,0.08709569333466483,1.1190954562165056,3.2,0.005898876690237254,9.814473964710347,0,280,414.8365796638662,0.37891716060877506,41.40518692144742,75.864,0.005898876690237254,0.3848160372990123
250,729.6953675069043,0.09006970917196766,1.1388796854663983,1.6,0.005349520538994568,9.808260760079898,0,281,415.6539977688102,0.3848160372990123,41.543509529167125,74.396,0.005349520538994568,0.3901655578380069
250,761.680520780935,0.09090684815594015,1.1090532391825965,2.8000000000000003,0.0034043374601381293,9.816988719659419,0,282,400.95954871929473,0.3901655578380069,40.025220249237854,77.588,0.0034043374601381293,0.393569895298145
250,762.2233475166918,0.10144277007824734,1.1064096197471172,3.2,0.0038979002389231687,9.817405300318027,0,283,467.07841617693555,0.393569895298145,46.64862698944096,77.64,0.0038979002389231687,0.3974677955370682
250,795.2483325642738,0.10058673432019491,1.0818866109259548,3.5999999999999996,0.00011977682083491592,9.824673015470866,0,284,459.19574296127774,0.3974677955370682,45.843438614484405,80.944,0.00011977682083491592,0.3975875723579031
250,799.7051948286141,0.10984255244739943,1.0746231017541916,4.3999999999999995,0.00036435418268465636,9.826802590668642,0,285,468.7156601602089,0.3975875723579031,46.77404836017511,81.38,-0.00036435418268465636,0.39722321817521844
250,836.9096313103626,0.11167253837280496,1.049273206826936,4.8,0.0006195983220934065,9.834425749827998,0,286,481.14643715867516,0.39722321817521844,48.016351381586674,85.1,0.0006195983220934065,0.39784281649731185
250,852.5301829463693,0.11497706478301357,1.0315117133471678,6.4,6.516814712015373e-05,9.839914392271114,0,287,502.790853003812,0.39784281649731185,50.13875148026724,86.64,6.516814712015373e-05,0.397907984644432
250,815.0726475708176,0.11320615706286515,1.0626790354585576,4.8,4.4511905647137695e-05,9.830100916238333,0,288,482.0858462338679,0.397907984644432,48.10759757044619,82.916,-4.4511905647137695e-05,0.39786347273878486
250,828.1763425327875,0.11722550620754701,1.0588548251166912,4.0,0.0008352377767479879,9.831620002526089,0,289,477.55763657117996,0.39786347273878486,47.67586710275965,84.236,-0.0008352377767479879,0.3970282349620369
250,840.9118089412179,0.12602544258092357,1.0362104451385072,6.800000000000001,0.0009470975705549445,9.838447783381902,0,290,520.9148635391567,0.3970282349620369,51.942441375045135,85.472,-0.0009470975705549445,0.39608113739148193
250,828.2413027558414,0.13103373925312375,1.0502893192516367,5.6000000000000005,0.004597518626582253,9.834259116075057,0,291,489.10054573859213,0.39608113739148193,48.78544455060341,84.22,0.004597518626582253,0.4006786560180642
250,864.9681642926963,0.1291784285159811,1.0284689994443232,5.6000000000000005,0.006195500223706185,9.840365919143304,0,292,497.3419611450822,0.4006786560180642,49.61437291753268,87.9,0.006195500223706185,0.40687415624177037
250,850.9583159221169,0.1387298107798914,1.0300846969529998,6.800000000000001,0.00716517209634171,9.838578318481673,0,293,502.80089116071065,0.40687415624177037,50.1318455275686,86.492,0.00716517209634171,0.4140393283381121
250,896.3435519857983,0.15145941636703703,0.9813128836883306,11.200000000000001,0.0058452106913831625,9.8525276115217,0,294,555.1923027015649,0.4140393283381121,55.28536356034932,90.976,0.0058452106913831625,0.41988453902949524
250,917.5489036769438,0.15339576316158052,0.9743864312151481,10.4,0.008009968543469859,9.853403175224912,0,295,548.4134854045035,0.41988453902949524,54.63121452063829,93.12,0.008009968543469859,0.4278945075729651
250,931.3386841090343,0.15658962901443732,0.975624744867412,8.799999999999999,0.005831158772783285,9.852516546515679,0,296,550.7116729777176,0.4278945075729651,54.91325173398494,94.528,0.005831158772783285,0.4337256663457484
250,1004.2146590168226,0.17032803238677763,0.9016277414449936,16.400000000000002,0.00730569593038799,9.871565930882577,0,297,594.92337283492,0.4337256663457484,59.20092918189714,101.728,0.00730569593038799,0.4410313622761364
250,1002.3595366483917,0.1776827862637883,0.925175457277206,12.0,0.0013572680547515592,9.864966701917089,0,298,586.1537276149086,0.4410313622761364,58.41895527994317,101.608,0.0013572680547515592,0.44238863033088793
250,968.9765689743039,0.18142189447076795,0.9363337303625935,12.8,0.001117760530639611,9.862156179765337,0,299,586.8280500008264,0.44238863033088793,58.451796345364784,98.252,-0.001117760530639611,0.4412708698002483
250,1039.8403148202963,0.18328074715890685,0.8780858877590973,18.0,0.0017726168795315078,9.876902686362996,0,300,614.9394879545944,0.4412708698002483,61.191711857080776,105.28,0.0017726168795315078,0.44304348667977983
250,1003.9728530620125,0.17168224040699565,0.9057836600971312,15.6,0.0018142611139378984,9.86957702274795,0,301,593.3955935947913,0.44304348667977983,59.065453727199966,101.724,-0.0018142611139378984,0.44122922556584193
250,913.4739349172486,0.16511906995784528,0.9613119944944977,13.200000000000001,0.00484575199937376,9.854938235416743,0,302,587.8179091590462,0.44122922556584193,58.53242807196708,92.692,-0.00484575199937376,0.43638347356646817
250,1030.3220313133759,0.16414509931754792,0.8945746249419825,15.6,0.009695333002644524,9.87314607031101,0,303,603.6733643091234,0.43638347356646817,60.108279496255754,104.356,-0.009695333002644524,0.42668814056382365
250,988.9582819605589,0.16860804192273776,0.9147699402979109,15.2,0.010771218514054326,9.869055184821162,0,304,596.3159253354631,0.42668814056382365,59.3524787687928,100.208,-0.010771218514054326,0.4159169220497693
250,904.347737049524,0.1637588809090626,0.9727287344995619,12.0,0.015603929925869897,9.853858710877832,0,305,560.6875297113901,0.4159169220497693,55.83201432869855,91.776,-0.015603929925869897,0.4003129921238994
250,927.4624023413867,0.16733180711436263,0.9568226487998255,12.8,0.011051773752792315,9.859488905274764,0,306,578.7332863499913,0.4003129921238994,57.62262902714523,94.068,-0.011051773752792315,0.3892612183711071
250,772.992548745618,0.16519296177902046,1.0724421027483122,8.0,0.012074971371285492,9.828008807730484,0,307,530.0767265908302,0.3892612183711071,52.81184427758606,78.652,-0.012074971371285492,0.3771862469998216
250,854.4234060566728,0.166404917966278,1.0176783390619826,8.799999999999999,0.014281921881311943,9.84494868019395,0,308,529.9584483979852,0.3771862469998216,52.79764252312786,86.788,-0.014281921881311943,0.3629043251185097
250,751.9156675580251,0.15716917549634013,1.1073815750054428,4.3999999999999995,0.014626315266760503,9.819720884370597,0,309,474.32357885601425,0.3629043251185097,47.324547710464174,76.572,-0.014626315266760503,0.34827800985174917
250,795.6222932206535,0.15198991960173036,1.0713034329523987,5.6000000000000005,0.012844312940409053,9.831722273004962,0,310,490.72350054131937,0.34827800985174917,48.933324268845666,80.924,-0.012844312940409053,0.3354336969113401
250,712.6676130726781,0.1478712951843606,1.1432968926481568,3.2,0.010236214668232213,9.809872440709698,0,311,423.8530868552791,0.3354336969113401,42.29709323345991,72.648,-0.010236214668232213,0.3251974822431079
250,717.6749164604332,0.14400457729025648,1.1328217616523526,4.3999999999999995,0.010303607836335438,9.813955208134137,0,312,444.60849612146706,0.3251974822431079,44.33760949803226,73.128,-0.010303607836335438,0.31489387440677247
250,678.1641648039569,0.1364443013073316,1.1756682124638471,2.4,0.009959377956897886,9.801193270955558,0,313,408.5891683191393,0.31489387440677247,40.78699714369764,69.192,-0.009959377956897886,0.3049344964498746
250,684.4756289211572,0.13088753280363058,1.1728846574549074,2.0,0.010928263332212862,9.80287048752803,0,314,406.8492132039323,0.3049344964498746,40.635268228473656,69.824,-0.010928263332212862,0.2940062331176617
250,656.6113963803458,0.12600924009189046,1.205861887364682,0.4,0.01120992953902833,9.793154104228995,0,315,377.7690941792096,0.2940062331176617,37.784304889729015,67.048,-0.01120992953902833,0.2827963035786334
250,634.4418187997311,0.1207829155709557,1.2188579416129257,1.6,0.010769314227603077,9.789560220956224,0,316,374.60684278393546,0.2827963035786334,37.40496138214822,64.808,-0.010769314227603077,0.2720269893510303
250,602.2890067580884,0.11527082589924127,1.256752107527283,0.4,0.008177999351831833,9.777418940878059,0,317,344.9811720721419,0.2720269893510303,34.49475322422237,61.6,-0.008177999351831833,0.2638489899991985
250,596.4525844956322,0.11071824168164718,1.2650525243923207,0.0,0.009280233325957954,9.774706399469556,0,318,313.1312621026908,0.2638489899991985,31.330553777423088,61.02,-0.009280233325957954,0.2545687566732405
250,569.4553093483265,0.10626076131934425,1.2933001691131911,0.0,0.008899557112620998,9.765662459670851,0,319,298.6485605255292,0.2545687566732405,29.878531690831128,58.312,-0.008899557112620998,0.24566919956061953
250,567.4953908536218,0.10515634155101984,1.295513975389305,0.0,0.009401363729858309,9.765545685118767,0,320,300.02404379472773,0.24566919956061953,30.01765240654239,58.112,-0.009401363729858309,0.23626783583076122
250,552.6207291420681,0.09476062344771305,1.312057418761942,0.0,0.006988883489149833,9.760168299930555,0,321,268.03101238473886,0.23626783583076122,26.812303146130507,56.62,-0.006988883489149833,0.2292789523416114
250,566.7355276171653,0.0897961969342973,1.296607313321559,0.0,0.006571018913213711,9.766587296084051,0,322,306.5807906945388,0.2292789523416114,30.66925522408394,58.028,-0.006571018913213711,0.22270793342839768
250,565.3579344926754,0.08480050656741694,1.2957008785394346,0.4,0.008099182895952295,9.767084764229763,0,323,289.18171798312034,0.22270793342839768,28.9060295440242,57.884,-0.008099182895952295,0.21460875053244538
250,539.8642211242051,0.07871502727541876,1.3269680799725876,0.0,0.005798381953607018,9.756817413507646,0,324,256.3781998795285,0.21460875053244538,25.645229107964703,55.332,-0.005798381953607018,0.20881036857883836
250,514.8771409144332,0.07422112499750987,1.3569803204838906,0.0,0.004663641914698591,9.745554605436729,0,325,259.7466114162786,0.20881036857883836,25.982836180832916,52.832,-0.004663641914698591,0.20414672666413977
250,513.5422016735494,0.06794818492148426,1.3561482081235023,0.4,0.004732358607745485,9.746113293736226,0,326,267.87699440064273,0.20414672666413977,26.76933200511361,52.692,-0.004732358607745485,0.1994143680563943
250,500.79925447767704,0.05972656767665855,1.3749388504107736,0.0,0.004083538409182769,9.73938651259582,0,327,211.75377130929573,0.1994143680563943,21.178564635026614,51.42,-0.004083538409182769,0.19533082964721152
250,537.1589441931241,0.059510275239708615,1.327761875228854,0.4,0.00033247956622520225,9.757301173311125,0,328,287.6344535697365,0.19533082964721152,28.744969925188652,55.052,-0.00033247956622520225,0.19499835008098632
250,496.2204540133283,0.05779158652505488,1.3809537801112943,0.0,0.00012312608623363253,9.737450039508012,0,329,236.82937637386325,0.19499835008098632,23.689457570826733,50.96,-0.00012312608623363253,0.19487522399475268
250,511.6905257365971,0.05539927378395835,1.3611447309408564,0.0,0.0003451622547185895,9.74500125193489,0,330,225.3824162121407,0.19487522399475268,22.542624869344742,52.508,-0.0003451622547185895,0.1945300617400341
250,506.51079387434436,0.05114385885676952,1.3676287781912608,0.0,0.0005018091448862061,9.742090973117872,0,331,231.85259549161697,0.1945300617400341,23.190858888794956,51.992,0.0005018091448862061,0.1950318708849203
250,485.8493827036193,0.04688654135509906,1.394685062144661,0.0,0.0014717750014034137,9.731779959610996,0,332,239.33515749734306,0.1950318708849203,23.93921936906047,49.924,0.0014717750014034137,0.1965036458863237
250,507.8793703625542,0.043176010746652574,1.3659240732878055,0.0,0.0028148753323821163,9.742928375586139,0,333,220.58934097222266,0.1965036458863237,22.064079767803598,52.128,0.0028148753323821163,0.19931852121870583
250,505.15040073075744,0.044856590506521514,1.3692085340286178,0.0,0.005251436142874627,9.740655625352051,0,334,240.87792652226508,0.19931852121870583,24.095153039563787,51.86,0.005251436142874627,0.20456995736158046
250,515.7326453388387,0.041037818247826006,1.355993711605963,0.0,0.006849322707127653,9.7462515182334,0,335,222.67939382922643,0.20456995736158046,22.274760245623295,52.916,0.006849322707127653,0.2114192800687081
250,538.915235243805,0.04010676156951483,1.3254681438400369,0.4,0.008364801475850892,9.756594164019932,0,336,285.10351909123705,0.2114192800687081,28.495408472243383,55.236,0.008364801475850892,0.219784081544559
250,574.9298997354314,0.04239530221449974,1.2854727469996512,0.4,0.00944864606711679,9.77107239523167,0,337,313.78305339491715,0.219784081544559,31.365178143922602,58.84,0.00944864606711679,0.2292327276116758
250,550.6719302550091,0.04239400237860488,1.3118487844160518,0.4,0.009850224934068452,9.76091765199605,0,338,295.8690608381077,0.2292327276116758,29.571251985670134,56.416,0.009850224934068452,0.23908295254574424
250,584.5079880916204,0.04470522740412992,1.265351288627489,2.0,0.010717251289243473,9.776342879701955,0,339,345.04226791765643,0.23908295254574424,34.41626150528264,59.788,0.010717251289243473,0.24980020383498772
250,579.5432065460626,0.050537538927559265,1.2753211333818544,1.2,0.01087428527463194,9.772413438318877,0,340,319.06049912820106,0.24980020383498772,31.84970304414156,59.304,0.01087428527463194,0.26067448910961966
250,569.8783975560938,0.049755335804848304,1.292772050829669,0.0,0.00868094489583171,9.765549344644834,0,341,274.3949189919643,0.26067448910961966,27.45318313055883,58.356,0.00868094489583171,0.26935543400545137
250,639.8314091944403,0.057167428898680726,1.2211587546778222,0.4,0.008486040790368798,9.789941385556647,0,342,372.90474430750163,0.26935543400545137,37.29232178344491,65.356,0.008486040790368798,0.27784147479582016
250,624.0235063086825,0.06178268061050805,1.2236965484120392,2.4,0.012048207966750657,9.787682826850531,0,343,373.76006331073836,0.27784147479582016,37.282495410044646,63.756,0.012048207966750657,0.2898896827625708
250,683.5355846565689,0.0704199077142543,1.1623067219203596,4.0,0.007551591597634633,9.80738614348842,0,344,416.6956894294076,0.2898896827625708,41.537881313326515,69.696,0.007551591597634633,0.29744127436020545
250,675.5011914291402,0.07938558804557361,1.1804433111523367,2.0,0.00580065914738459,9.801236091542952,0,345,420.6296754953681,0.29744127436020545,42.00782784196298,68.92,0.00580065914738459,0.30324193350759004
250,702.3740221828446,0.084608337210854,1.154004086499822,2.8000000000000003,0.0032652358585552044,9.809145050316248,0,346,420.5181177622862,0.30324193350759004,41.9666437066392,71.604,0.0032652358585552044,0.30650716936614525
250,695.2950433895128,0.0765620820916423,1.1572734884129832,3.2,0.002049266450267151,9.807806852529382,0,347,450.94243579382004,0.30650716936614525,45.00355914813849,70.892,0.002049266450267151,0.3085564358164124
250,674.918822117131,0.07079967708374893,1.171475610402758,3.5999999999999996,0.004034552447331252,9.803027279182125,0,348,412.2701346992682,0.3085564358164124,41.10971778059295,68.848,-0.004034552447331252,0.30452188336908115
250,677.8694005907698,0.06849714556409907,1.1760567548799254,2.4,0.004149846967714588,9.802033093162846,0,349,386.20530348911956,0.30452188336908115,38.53688705642945,69.156,-0.004149846967714588,0.30037203640136656
250,676.7021754377209,0.07415999634831756,1.1654379765654217,4.3999999999999995,0.0051498078364025646,9.805572587922695,0,350,429.2106452972132,0.30037203640136656,42.780601398297335,69.012,-0.0051498078364025646,0.295222228564964
250,687.5769690243918,0.07870576944451373,1.1589515514429725,4.0,0.0034210418861305714,9.807956308119248,0,351,431.1829046953186,0.295222228564964,42.989175195623375,70.104,-0.0034210418861305714,0.2918011866788334
250,656.9030119479489,0.08017373518930251,1.2032913061086,0.8,0.00014671198341242864,9.793997673365176,0,352,375.4901160432233,0.2918011866788334,37.53636657962515,67.072,-0.00014671198341242864,0.291654474695421
250,671.8367005443165,0.07861803599033135,1.1766891872065495,3.2,0.005493170442813999,9.803255421471963,0,353,414.74875397189004,0.291654474695421,41.36318382329871,68.532,-0.005493170442813999,0.286161304252607
250,631.7615021132443,0.07842518892831044,1.2235985732705061,1.2,0.004245983148657706,9.78746827342821,0,354,378.96770278221186,0.286161304252607,37.85963148262275,64.548,-0.004245983148657706,0.2819153211039493
250,683.1900445174924,0.07854842333762029,1.1765873920809022,1.6,0.008226253441691422,9.804116361252115,0,355,414.3253610872243,0.2819153211039493,41.38627965884346,69.684,-0.008226253441691422,0.27368906766225787
250,580.1013104177981,0.07183733857377801,1.276745940457133,0.8,0.011072198592042337,9.769304655065646,0,356,340.99365577100644,0.27368906766225787,34.0756159151966,59.38,-0.011072198592042337,0.26261686907021553
250,596.025130424087,0.07128525482101515,1.263076198179093,0.4,0.008697427681277792,9.775390842092877,0,357,331.58233926231475,0.26261686907021553,33.15254463838334,60.972,-0.008697427681277792,0.25391944138893774
250,600.8775885495997,0.06719940948072997,1.260775897846906,0.0,0.011707780939400364,9.777362479653736,0,358,323.8613999717319,0.25391944138893774,32.401112079680225,61.456,-0.011707780939400364,0.24221166044953737
250,610.6537368298948,0.0650184517968153,1.2393137555416531,2.0,0.013365392844817109,9.785490302382778,0,359,374.61164371637864,0.24221166044953737,37.38749502173153,62.404,-0.013365392844817109,0.22884626760472027
250,546.9266621070187,0.0590504535990343,1.3160281022524418,0.4,0.01005565094401567,9.758879846317512,0,360,289.5814134776155,0.22884626760472027,28.94149381079007,56.044,-0.01005565094401567,0.2187906166607046
250,527.8954400099858,0.05638953170292592,1.3383401710622633,0.4,0.006495685745584651,9.75128269561818,0,361,285.70933400943153,0.2187906166607046,28.561188770777733,54.136,-0.006495685745584651,0.21229493091511994
250,552.0420853648915,0.05585301103985587,1.3130173951429718,0.0,0.006643982294815554,9.761672184270962,0,362,285.9128968303905,0.21229493091511994,28.601106552019978,56.552,-0.006643982294815554,0.2056509486203044
