Wins,Speed,Out_of_track,TimestepsStd,NormDeltaVar,WeightMax,DualBefore,DistRaced,Eta,Primal,LossReg,Times,TimestepsMean,DualAfter,Backward,WeightMean,ITERATIONS,RewardMean,NormDeltaOmega,WeightMedian,ReturnsStd,DeltaOmega1,DeltaOmega2,OmegaBefore_1,OmegaBefore_2,RewardStd,ReturnsMean,Traj,Speedx,ConfortViolation,WeightMin,Epsilon,DualReg
0.0,5.47245660314538,0.0,34.46619453551026,0.42823934825706944,1.0,272.87802632643144,50.157756904761904,7609.306290564431,-16.78148715447525,0.0,39.128457142857144,48.79761904761905,-16.781487407806424,0.0,0.5695848965745544,50,-33.14812790793407,0.0,0.9644493305112094,1257.1198830174465,0.,0.,0.65358959,0.11500694,390.85660264735395,-1617.549717793116,420,5.558261378612329,0,0.5695848965745544,0.001,0
0.0,5.713939322919424,0.0,34.13463581982003,1.3010879970880662,1.0,249.39306609373912,49.10827522522522,7501.8331588437995,-17.054250227648723,0.0,36.55735585585585,45.567567567567565,-17.05423502720737,0.0,0.5668066885615686,51,-33.1504868719215,0.0,0.966992077996982,1172.9449494205835,0.,0.,0.65358959,0.11500694,383.6610826409016,-1510.5870504340448,444,5.813258040026284,0,0.5668066885615686,0.001,0
0.0,5.4191491006251,0.0,33.49010630110917,0.3058803463254248,1.0,250.12292176441662,50.796326470588234,7116.487290655266,-13.863278242512026,0.0,39.94245098039216,49.78186274509804,-13.863278259989897,0.0,0.5496211642551017,52,-29.222006399916786,0.0,0.965158809436853,1220.9050170724063,0.,0.,0.65358959,0.11500694,367.84805504119703,-1454.7259117370338,408,5.5014382833458955,0,0.5496211642551017,0.001,0
0.0,5.496851060580486,0.0,37.835346140123214,0.568885406008925,1.0,399.69381367116324,51.35710904645477,7262.549315280289,-14.618692639488955,0.0,39.8178435207824,49.63325183374083,-14.618693616417488,0.0,0.31395905004986013,53,-30.284426435102162,0.0,0.9460776656209114,1250.960795210832,0.,0.,0.65358959,0.11500694,375.1233485897541,-1503.1145638938237,409,5.580386655248413,0,0.31395905004986013,0.001,0
0.0,5.519507774432825,0.0,35.90675676581804,0.7528025568006333,1.0,283.61897489339464,52.44044170731708,7303.110564207267,-14.385670751497234,0.0,40.06881463414634,49.951219512195124,-14.385679513200273,0.0,0.5554731224740522,54,-30.121357085002764,0.0,0.9615869266642683,1205.3619320375467,0.,0.,0.65358959,0.11500694,376.3521229667191,-1504.598519758187,410,5.603038513018681,0,0.5554731224740522,0.001,0
0.0,5.664140002557954,0.0,33.81479242397849,1.131285728623332,1.0,224.60953345120848,51.34942900943396,7415.663339979193,-15.521132963818161,0.0,38.42613679245283,47.89858490566038,-15.521135659966404,0.0,0.5649400893027097,55,-31.465571068813215,0.0,0.9698684615813981,1234.352164662257,0.,0.,0.65358959,0.11500694,380.6827737297942,-1507.1563274446405,424,5.755913876559872,0,0.5649400893027097,0.001,0
0.0,5.587916039742717,0.0,35.34564052274112,0.01868862555676251,1.0,306.5529112838445,52.141907228915656,7272.019255323487,-14.223390797610346,0.0,39.514178313253005,49.24819277108434,-14.22339081080355,0.0,0.5523242398877456,56,-29.890030214136686,0.0,0.9584092732278132,1256.5042265507302,0.,0.,0.65358959,0.11500694,374.65384190365324,-1472.0299699193388,415,5.675158654388297,0,0.5523242398877456,0.001,0
0.0,5.671557226154967,0.0,28.99103859031352,0.2785487067012743,1.0,246.10726189290355,50.692588290398135,7798.473296094313,-17.646053703821153,0.0,37.88807025761124,47.26463700234192,-17.64605373109586,0.0,0.57940898837252,57,-34.39237789792676,0.0,0.9686752255197403,1210.6430573776543,0.,0.,0.65358959,0.11500694,399.38611438326006,-1625.5432569928757,427,5.7656255588770575,0,0.57940898837252,0.001,0
0.0,5.6698166982688125,0.0,32.55147655022997,0.7965779205740607,1.0,230.95886743298578,51.6763674584323,7555.4732130757175,-15.84290394530163,0.0,38.65697862232779,48.20665083135392,-15.842904646478814,0.0,0.5705367899426125,58,-32.09386271376611,0.0,0.9696711675652679,1242.2620350158845,0.,0.,0.65358959,0.11500694,388.10283055203854,-1547.1376336719318,421,5.760866477410558,0,0.5705367899426125,0.001,0
0.0,5.85963354483316,0.0,29.45563803062905,0.24532775806428936,1.0,317.8233748466666,49.85189730337078,7854.8129280033345,-18.37896677902892,0.0,36.33958651685393,45.32359550561798,-18.378966900205796,0.0,0.3458073612686786,59,-35.23932224519322,0.0,0.9601245641950703,1230.1447089165142,0.,0.,0.65358959,0.11500694,402.06223377432815,-1597.1727873332632,445,5.962106211005673,0,0.3458073612686786,0.001,0
0.0,5.7892905407756245,0.0,32.76977284571616,0.05311872536667203,1.0,301.48889114117924,50.38876400911161,7531.276475943335,-16.200741031396426,0.0,36.84684282460137,45.92710706150341,-16.20072739044781,0.0,0.4324688974556399,60,-32.38909198421054,0.0,0.9605064388234394,1269.5588398318523,0.,0.,0.65358959,0.11500694,386.4370478679621,-1487.5372951837196,439,5.889338941561404,0,0.4324688974556399,0.001,0
0.0,5.4590815380791495,0.0,36.33715221879752,0.8705739428363605,1.0,258.2026763406657,51.64426909975669,7375.5115091689595,-15.161793980770607,0.0,39.931858880778584,49.78345498783455,-15.16179400915479,0.0,0.5606328103873192,61,-31.035705321594723,0.0,0.9652903753825663,1164.16510185704,0.,0.,0.65358959,0.11500694,379.3007125964886,-1545.064638893308,411,5.543210445885705,0,0.5606328103873192,0.001,0
0.0,5.886394560021875,0.0,30.439583066854752,0.041904355559011744,1.0,276.96305169911585,50.95201488888889,7844.157924038702,-18.073482682709066,0.0,36.51799555555555,45.54222222222222,-18.0734923322932,0.0,0.5789679615241258,62,-34.884236086437426,0.0,0.9650876380574239,1200.0054850950091,0.,0.,0.65358959,0.11500694,400.26618845141974,-1588.705631900997,450,5.989394398000707,0,0.5789679615241258,0.001,0
0.0,5.888906926084326,0.0,30.73616598708126,0.03411933564679769,1.0,286.01455564870463,51.7199118451025,7831.268747230566,-17.806573443924623,0.0,36.99161731207289,46.13895216400911,-17.806573488167714,0.0,0.5777632345982717,63,-34.58922584034551,0.0,0.963915664037597,1201.7499171835414,0.,0.,0.65358959,0.11500694,399.585345460652,-1595.9106364378094,439,5.989933434785725,0,0.5777632345982717,0.001,0
