TimestepsMean,Wins,OmegaBefore,NormDeltaOmega,DeltaOmega,ReturnsStd,ConfortViolation,Omega,NormDeltaVar,RewardStd,Traj,ITERATIONS,RewardMean,ReturnsMean,Theta,TimestepsStd
500.0,0.0,0.9962233613323993,0.00012152355576044993,0.00012152355576044993,68.22396939492747,0,0.9963448848881598,0.09686768831537762,2.99613051117604,20,138,2.9986,1499.3,0.019798764457406286,0.0
500.0,0.0,0.9963448848881598,8.560962703063613e-05,8.560962703063613e-05,69.93539876200035,0,0.9964304945151904,0.06569718638265698,2.952235871335487,20,139,2.9344,1467.2,0.019709713341899145,0.0
500.0,0.0,0.9964304945151904,6.714660772211278e-05,6.714660772211278e-05,82.51611963731692,0,0.9964976411229125,0.012336971239591321,2.924066969137335,20,140,2.8894,1444.7,0.01969303466957586,0.0
500.0,0.0,0.9964976411229125,0.00010001173395279839,0.00010001173395279839,84.7823094755032,0,0.9965976528568653,0.0023168338608599015,2.9868455869026778,20,141,2.9812,1490.6,0.019696165802433722,0.0
500.0,0.0,0.9965976528568653,6.367640876248082e-05,6.367640876248082e-05,59.586827403378344,0,0.9966613292656278,0.03594977945753186,2.9523669080925563,20,142,2.9342,1467.1,0.019744813430840696,0.0
500.0,0.0,0.9966613292656278,7.529885014934123e-05,7.529885014934123e-05,66.09235961894537,0,0.9967366281157771,0.0523765582677882,2.9778106051258533,20,143,2.962,1481.0,0.0198159007387046,0.0
500.0,0.0,0.9967366281157771,3.685812974341118e-05,3.685812974341118e-05,76.60261092156063,0,0.9967734862455205,0.015883399048931324,2.929079555082108,20,144,2.9036,1451.8,0.019794316779509477,0.0
500.0,0.0,0.9967734862455205,3.777357456880015e-05,3.777357456880015e-05,74.25705353702097,0,0.9968112598200893,0.050672194040608076,2.925248645841922,20,145,2.8994,1449.7,0.019863255845730277,0.0
500.0,0.0,0.9968112598200893,3.446895569014785e-05,3.446895569014785e-05,91.453321426835,0,0.9968457287757795,0.06415822066904298,2.9664386122082487,20,146,2.9486,1474.3,0.019950880076836944,0.0
500.0,0.0,0.9968457287757795,4.330578392919282e-05,4.330578392919282e-05,64.20747620020585,0,0.9968890345597087,0.10514151586585996,2.9703703472799483,20,147,2.95,1475.0,0.02009529675057232,0.0
500.0,0.0,0.9968890345597087,3.2761422895322134e-05,3.2761422895322134e-05,64.49953488204392,0,0.996921795982604,0.03966805127091533,2.9854256580929963,20,148,2.9942,1497.1,0.02015004824926093,0.0
500.0,0.0,0.996921795982604,7.479643528418567e-05,7.479643528418567e-05,58.836978168495364,0,0.9969965924178882,0.0015908175888839082,2.9572314011588614,20,149,2.9338,1466.9,0.020147849726916637,0.0
500.0,0.0,0.9969965924178882,7.811915851696494e-05,7.811915851696494e-05,89.54389984806335,0,0.9970747115764051,0.04583744068532525,2.9412176458059,20,150,2.9126,1456.3,0.02008460284365451,0.0
500.0,0.0,0.9970747115764051,6.902275080455933e-05,6.902275080455933e-05,65.86797400861819,0,0.9971437343272097,0.1122832347097571,2.9405063441523125,20,151,2.9162,1458.1,0.019930494036524533,0.0
500.0,0.0,0.9971437343272097,5.398813309687167e-05,5.398813309687167e-05,67.8830612155934,0,0.9971977224603066,0.12101210420316733,2.974014061836292,20,152,2.9506,1475.3,0.019765701822570425,0.0
500.0,0.0,0.9971977224603066,6.092709525051809e-05,6.092709525051809e-05,90.05553841935541,0,0.9972586495555571,0.03713630542213053,2.9513820491424014,20,153,2.912,1456.0,0.019715398485786156,0.0
500.0,0.0,0.9972586495555571,6.46631619350968e-05,6.46631619350968e-05,72.34390091776915,0,0.9973233127174922,0.01013740101763716,2.9460490423616505,20,154,2.9252,1462.6,0.019729117737663174,0.0
500.0,0.0,0.9973233127174922,7.423517304672167e-05,7.423517304672167e-05,61.65476461718104,0,0.9973975478905389,0.052650226451390836,2.9223069722395696,20,155,2.9014,1450.7,0.019657966326446435,0.0
500.0,0.0,0.9973975478905389,8.123888358646525e-05,8.123888358646525e-05,76.84341220950563,0,0.9974787867741254,0.1390964202636198,2.9756276043886944,20,156,2.9506,1475.3,0.019471199240827367,0.0
500.0,0.0,0.9974787867741254,5.949116086700901e-05,5.949116086700901e-05,79.37480708637975,0,0.9975382779349924,0.12133136654649235,2.950641394680146,20,157,2.9244,1462.2,0.019309706599447772,0.0
500.0,0.0,0.9975382779349924,6.588767614557067e-05,6.588767614557067e-05,80.1059298678943,0,0.997604165611138,0.17131382991873068,2.96960344827386,20,158,2.9744,1487.2,0.019083920826830886,0.0
500.0,0.0,0.997604165611138,5.0671806646640505e-05,5.0671806646640505e-05,67.10737664370437,0,0.9976548374177846,0.1480912089960853,2.9362227435942256,20,159,2.914,1457.0,0.018890829319509438,0.0
500.0,0.0,0.9976548374177846,6.98746031380093e-05,6.98746031380093e-05,55.32811220347212,0,0.9977247120209226,0.11168182559816842,2.9702525145179157,20,160,2.96,1480.0,0.018746479480288875,0.0
500.0,0.0,0.9977247120209226,6.068963587479992e-05,6.068963587479992e-05,69.37398647908307,0,0.9977854016567974,0.070683120603519,2.9779575215237704,20,161,2.963,1481.5,0.018655680509327473,0.0
500.0,0.0,0.9977854016567974,8.895050179968944e-05,8.895050179968944e-05,61.17548528618306,0,0.9978743521585971,0.12440383492861429,2.9011046447861895,20,162,2.8572,1428.6,0.018496919092185277,0.0
500.0,0.0,0.9978743521585971,8.856347470498349e-05,8.856347470498349e-05,88.37980538561962,0,0.9979629156333021,0.16386831372936683,2.935292823552703,20,163,2.8902,1445.1,0.018289815681877326,0.0
500.0,0.0,0.9979629156333021,0.00010001425507322192,0.00010001425507322192,84.67414009011252,0,0.9980629298883753,0.058135762970600524,2.962756763556536,20,164,2.9394,1469.7,0.0182168895933596,0.0
500.0,0.0,0.9980629298883753,9.405361546110935e-05,9.405361546110935e-05,62.56964120082519,0,0.9981569835038364,0.011243245604376284,2.947783547006123,20,165,2.9096,1454.8,0.018230970940455383,0.0
500.0,0.0,0.9981569835038364,7.03439589399002e-05,7.03439589399002e-05,70.7307571004298,0,0.9982273274627763,0.002923299002020485,2.9509328965600012,20,166,2.9252,1462.6,0.01822730869380393,0.0
500.0,0.0,0.9982273274627763,6.953987425883934e-05,6.953987425883934e-05,83.15142812964791,0,0.9982968673370352,0.16655011393803676,2.924040601633295,20,167,2.8784,1439.2,0.018019846445486775,0.0
500.0,0.0,0.9982968673370352,6.091696406962388e-05,6.091696406962388e-05,69.22506771394305,0,0.9983577843011048,0.2570279954376318,2.9347956044672,20,168,2.9074,1453.7,0.01770422188854115,0.0
500.0,0.0,0.9983577843011048,4.976096880593417e-05,4.976096880593417e-05,73.73330319468944,0,0.9984075452699107,0.1913711804384306,2.9897685529150917,20,169,2.978,1489.0,0.01747275420321409,0.0
500.0,0.0,0.9984075452699107,5.438908832178235e-05,5.438908832178235e-05,82.87647434586006,0,0.9984619343582325,0.18669323322753684,2.9694507977065387,20,170,2.9514,1475.7,0.017249809880671464,0.0
500.0,0.0,0.9984619343582325,6.228298456578685e-05,6.228298456578685e-05,78.74992063488064,0,0.9985242173427983,0.1568221391412763,2.9720994263314946,20,171,2.935,1467.5,0.01706469851059693,0.0
500.0,0.0,0.9985242173427983,3.4544256061530554e-05,3.4544256061530554e-05,86.66089083317803,0,0.9985587615988598,0.20576319912339613,2.964090086350278,20,172,2.9386,1469.3,0.016824775788828364,0.0
500.0,0.0,0.9985587615988598,3.264255755186518e-05,3.264255755186518e-05,84.11010640820757,0,0.9985914041564117,0.2648495002837379,2.9624451454837097,20,173,2.9374,1468.7,0.01652083283902237,0.0
500.0,0.0,0.9985914041564117,3.590948556297935e-05,3.590948556297935e-05,80.90061804461075,0,0.9986273136419747,0.2233035052239245,2.997465269189953,20,174,3.0014,1500.7,0.016268768088660318,0.0
500.0,0.0,0.9986273136419747,5.166695435621094e-05,5.166695435621094e-05,77.87290928172646,0,0.9986789805963309,0.0869212888057902,2.9694309151754985,20,175,2.9502,1475.1,0.016171677390049294,0.0
500.0,0.0,0.9986789805963309,5.263800308807909e-05,5.263800308807909e-05,71.52929469804661,0,0.998731618599419,0.1350869486965749,2.9450560877511314,20,176,2.9092,1454.6,0.01602191588991353,0.0
500.0,0.0,0.998731618599419,3.8681766992509914e-05,3.8681766992509914e-05,88.00107953883293,0,0.9987703003664115,0.08949127820117297,2.954113599711426,20,177,2.9278,1463.9,0.015923455286166975,0.0
500.0,0.0,0.9987703003664115,3.779492649769178e-05,3.779492649769178e-05,87.65181116212032,0,0.9988080952929091,0.1484387810199408,2.951973739720596,20,178,2.9348,1467.4,0.015761450165561526,0.0
500.0,0.0,0.9988080952929091,3.874790748681356e-05,3.874790748681356e-05,63.33687709383847,0,0.998846843200396,0.14199017313216444,2.957605490933502,20,179,2.9324,1466.2,0.015608001162765677,0.0
500.0,0.0,0.998846843200396,3.929399485635976e-05,3.929399485635976e-05,79.68657352402599,0,0.9988861371952523,0.0033809422667943068,2.9603173816332595,20,180,2.939,1469.5,0.015611637808085374,0.0
500.0,0.0,0.9988861371952523,3.785352123419905e-05,3.785352123419905e-05,74.10560032818032,0,0.9989239907164865,0.03733983427026999,2.9847417576735173,20,181,2.9892,1494.6,0.015571520146615876,0.0
500.0,0.0,0.9989239907164865,4.31609091705587e-05,4.31609091705587e-05,51.05085699574494,0,0.9989671516256571,0.006025548502748279,2.9533010615242055,20,182,2.9278,1463.9,0.015565055853020485,0.0
500.0,0.0,0.9989671516256571,3.552729805111898e-05,3.552729805111898e-05,87.76212166988671,0,0.9990026789237082,0.03239618684443002,2.9783262346492534,20,183,2.9722,1486.1,0.01559984203930142,0.0
500.0,0.0,0.9990026789237082,2.6415044633298912e-05,2.6415044633298912e-05,65.50450366196205,0,0.9990290939683415,0.07955588091164856,2.9605737552035416,20,184,2.9452,1472.6,0.015514553413367337,0.0
500.0,0.0,0.9990290939683415,3.5838364955464996e-05,3.5838364955464996e-05,80.60620323523494,0,0.999064932333297,0.06912055095758518,2.927492415020063,20,185,2.8896,1444.8,0.015440824793567683,0.0
500.0,0.0,0.999064932333297,3.691911114001023e-05,3.691911114001023e-05,114.16001927119669,0,0.999101851444437,0.14515352005944493,2.9742865430217043,20,186,2.9366,1468.3,0.01528711511368365,0.0
500.0,0.0,0.999101851444437,4.785872523971335e-05,4.785872523971335e-05,75.05004996667225,0,0.9991497101696767,0.08896048487198271,2.9527786981079367,20,187,2.9286,1464.3,0.015193656350420732,0.0
500.0,0.0,0.9991497101696767,5.272101231346138e-05,5.272101231346138e-05,77.87393658985015,0,0.9992024311819901,0.009262181648388434,2.9684930520383572,20,188,2.943,1471.5,0.015183958221183022,0.0
500.0,0.0,0.9992024311819901,4.649543352974739e-05,4.649543352974739e-05,77.86366289868465,0,0.9992489266155199,0.10546550181759073,2.9751421814763743,20,189,2.977,1488.5,0.015294749050077567,0.0
500.0,0.0,0.9992489266155199,4.465133011699596e-05,4.465133011699596e-05,99.47758541500694,0,0.9992935779456369,0.0939342056815562,2.9728825002007735,20,190,2.9658,1482.9,0.015394096153576719,0.0
500.0,0.0,0.9992935779456369,4.174773081200289e-05,4.174773081200289e-05,54.383453365890624,0,0.9993353256764489,0.08862719260906005,2.975949435054299,20,191,2.9636,1481.8,0.01548841270578407,0.0
500.0,0.0,0.9993353256764489,3.88956353525316e-05,3.88956353525316e-05,63.54927222242597,0,0.9993742213118014,0.03107615675776998,2.9471797434157287,20,192,2.9034,1451.7,0.015521618272178373,0.0
500.0,0.0,0.9993742213118014,3.0062140687348027e-05,3.0062140687348027e-05,60.67816740805543,0,0.9994042834524888,0.03455615258004485,2.9786315247106345,20,193,2.9632,1481.6,0.01548469860871998,0.0
500.0,0.0,0.9994042834524888,2.5683445618596146e-05,2.5683445618596146e-05,67.06891977659996,0,0.9994299668981074,0.03641235040350921,2.9359410348302295,20,194,2.8968,1448.4,0.015445889315055314,0.0
500.0,0.0,0.9994299668981074,1.673332828244778e-05,1.673332828244778e-05,82.1793161324673,0,0.9994467002263898,0.0736140375187091,2.960025837725069,20,195,2.9448,1472.4,0.015367721640904289,0.0
500.0,0.0,0.9994467002263898,1.7796120653446046e-05,1.7796120653446046e-05,69.82148666420674,0,0.9994644963470433,0.06270737919778924,2.9809162618228644,20,196,2.9768,1488.4,0.015301442532957113,0.0
500.0,0.0,0.9994644963470433,2.155715017315707e-05,2.155715017315707e-05,76.59889033138796,0,0.9994860534972164,0.01794888824338159,2.9575019120872943,20,197,2.9338,1466.9,0.015282523156672898,0.0
500.0,0.0,0.9994860534972164,1.6308694015698677e-05,1.6308694015698677e-05,82.10846484985576,0,0.9995023621912321,0.01568532453002547,2.997048548155335,20,198,2.99,1495.0,0.015299055309424443,0.0
500.0,0.0,0.9995023621912321,1.3779940434943683e-05,1.3779940434943683e-05,94.17090845903527,0,0.9995161421316671,0.09834262589748732,2.9854485492133342,20,199,2.9736,1486.8,0.015195693426139599,0.0
