Traj,ReturnsMean,TimestepsMean,RewardMean,Theta,TimestepsStd,ConfortViolation,Wins,NormDeltaVar,ITERATIONS,RewardStd,DeltaOmega,Omega,NormDeltaOmega,ReturnsStd,OmegaBefore
20,1398.3,500.0,2.7966,0.056307702003642754,0.0,0,0.0,0.13640760568572574,136,2.863743780438467,0.00010764209898828092,0.9940060379121686,0.00010764209898828092,78.96397912972724,0.9938983958131803
20,1393.2,500.0,2.7864,0.05559738906770234,0.0,0,0.0,0.19210714445335242,137,2.8471696542355884,0.0001392311269984292,0.994145269039167,0.0001392311269984292,82.71735005426613,0.9940060379121686
20,1385.8,500.0,2.7716,0.05472504590489831,0.0,0,0.0,0.2391147248135823,138,2.834754564331805,7.337682658614675e-05,0.9942186458657531,7.337682658614675e-05,64.87495664738437,0.994145269039167
20,1403.2,500.0,2.8064,0.05315156732259291,0.0,0,0.0,0.4405296819338318,139,2.859811014735065,2.837351245876807e-05,0.9942470193782119,2.837351245876807e-05,67.30646328548247,0.9942186458657531
20,1424.2,500.0,2.8484,0.051719824855158955,0.0,0,0.0,0.4116771016058962,140,2.8884974363845295,9.463234073536775e-05,0.9943416517189473,9.463234073536775e-05,81.78483967093169,0.9942470193782119
20,1439.4,500.0,2.8788,0.05052632654095421,0.0,0,0.0,0.3514921506061057,141,2.9163865587401134,0.00010113639502484784,0.9944427881139721,0.00010113639502484784,75.9502468725415,0.9943416517189473
20,1418.1,500.0,2.8362,0.04875729936870803,0.0,0,0.0,0.5357290540023882,142,2.8799252698637856,0.0001345207781020541,0.9945773088920742,0.0001345207781020541,73.14772723742001,0.9944427881139721
20,1411.6,500.0,2.8232,0.047164654911981026,0.0,0,0.0,0.498328844126938,143,2.8745680997325493,0.0001762166795820086,0.9947535255716562,0.0001762166795820086,54.99309047507696,0.9945773088920742
20,1441.4,500.0,2.8828,0.046101956090100274,0.0,0,0.0,0.3414867865254294,144,2.9105092612805756,0.00016130820616500063,0.9949148337778212,0.00016130820616500063,88.56206862985981,0.9947535255716562
20,1404.4,500.0,2.8088,0.04485767762779003,0.0,0,0.0,0.40948838073293103,145,2.8669570209544477,0.0002030732970501603,0.9951179070748714,0.0002030732970501603,70.42897131152776,0.9949148337778212
20,1395.6,500.0,2.7912,0.04353054046327975,0.0,0,0.0,0.4488641141787184,146,2.8461206158559063,0.00016873139372663992,0.995286638468598,0.00016873139372663992,65.34401273261385,0.9951179070748714
20,1418.6,500.0,2.8372,0.04228876228274518,0.0,0,0.0,0.4319834176301498,147,2.8778978717112254,0.00014466333931195674,0.99543130180791,0.00014466333931195674,72.83982427216584,0.995286638468598
20,1428.1,500.0,2.8562,0.0414499764696424,0.0,0,0.0,0.29870728240184263,148,2.8987103270247614,0.00017229370358828877,0.9956035955114982,0.00017229370358828877,102.65568664228981,0.99543130180791
20,1457.8,500.0,2.9156,0.04065604625806949,0.0,0,0.0,0.28810954784370324,149,2.944974811437273,0.00014154667773813578,0.9957451421892364,0.00014154667773813578,76.8111971004228,0.9956035955114982
20,1480.0,500.0,2.96,0.03960130538640466,0.0,0,0.0,0.3912045450339008,150,2.962701469942593,0.00010672364231767428,0.995851865831554,0.00010672364231767428,92.10863151735563,0.9957451421892364
20,1430.2,500.0,2.8604,0.038354644329598134,0.0,0,0.0,0.4754811740163092,151,2.9075955427122255,0.00011780659688009898,0.9959696724284341,0.00011780659688009898,75.4132614332519,0.995851865831554
20,1448.6,500.0,2.8972,0.03709395375464666,0.0,0,0.0,0.4961679053607,152,2.9231202780590473,0.0001232162571890294,0.9960928886856232,0.0001232162571890294,77.82827249785261,0.9959696724284341
20,1434.9,500.0,2.8698,0.03626646013984936,0.0,0,0.0,0.33456622475966213,153,2.906518185045468,0.0001753971342014493,0.9962682858198246,0.0001753971342014493,104.47100076097672,0.9960928886856232
20,1429.6,500.0,2.8592,0.035614996348453984,0.0,0,0.0,0.26860438505720907,154,2.905886329504305,0.00010129174728457091,0.9963695775671092,0.00010129174728457091,80.13139210072417,0.9962682858198246
20,1414.5,500.0,2.829,0.034990208183809345,0.0,0,0.0,0.26208843883287614,155,2.882006072165706,0.00010983551487364629,0.9964794130819828,0.00010983551487364629,78.9629660030574,0.9963695775671092
20,1427.0,500.0,2.854,0.03427081190695167,0.0,0,0.0,0.30742045942037777,156,2.900945363153191,9.63825494302295e-05,0.9965757956314131,9.63825494302295e-05,74.47549932695988,0.9964794130819828
20,1424.2,500.0,2.8484,0.033528658470412566,0.0,0,0.0,0.32373817598175236,157,2.9091953251715497,9.650615167133836e-05,0.9966723017830844,9.650615167133836e-05,58.967448647537736,0.9965757956314131
20,1450.7,500.0,2.9014,0.03277822752649021,0.0,0,0.0,0.3344601894932282,158,2.9403193772105776,0.00013033915215010516,0.9968026409352345,0.00013033915215010516,68.27085761875267,0.9966723017830844
20,1454.0,500.0,2.908,0.03192218218202651,0.0,0,0.0,0.39068614557893255,159,2.936858185204046,4.518294671929102e-05,0.9968478238819538,4.518294671929102e-05,62.11924017564928,0.9968026409352345
20,1450.8,500.0,2.9016,0.031162840893275406,0.0,0,0.0,0.35512598995690325,160,2.931197270741088,1.7069927848556432e-05,0.9968648938098024,1.7069927848556432e-05,69.11555541265658,0.9968478238819538
20,1454.6,500.0,2.9092,0.030501058500104383,0.0,0,0.0,0.31639765203849635,161,2.933079501138692,2.2543549434650423e-05,0.996887437359237,2.2543549434650423e-05,76.57440825758955,0.9968648938098024
20,1458.5,500.0,2.917,0.030167493335489043,0.0,0,0.0,0.16200604353894477,162,2.9429765544427977,3.995377625676255e-05,0.9969273911354938,3.995377625676255e-05,77.20071243194586,0.996887437359237
20,1446.7,500.0,2.8934,0.029784639867825403,0.0,0,0.0,0.18809756661323718,163,2.9225735987310917,4.774563952314459e-05,0.9969751367750169,4.774563952314459e-05,58.46802544981316,0.9969273911354938
20,1445.8,500.0,2.8916,0.029473614160819537,0.0,0,0.0,0.15454163696545464,164,2.921822965205113,6.0738810749527694e-05,0.9970358755857665,6.0738810749527694e-05,78.58218627653471,0.9969751367750169
20,1443.6,500.0,2.8872,0.029314415752171367,0.0,0,0.0,0.0797149607917973,165,2.93395231045087,4.068992523098558e-05,0.9970765655109974,4.068992523098558e-05,87.5227970302595,0.9970358755857665
20,1457.7,500.0,2.9154,0.02928813360767249,0.0,0,0.0,0.013200543541721288,166,2.9312186612397237,8.767716311486318e-05,0.9971642426741123,8.767716311486318e-05,76.05070676857645,0.9970765655109974
20,1452.0,500.0,2.904,0.02941834887514386,0.0,0,0.0,0.06529009283894283,167,2.934550050689202,7.663364068977163e-05,0.9972408763148021,7.663364068977163e-05,69.47229663686093,0.9971642426741123
20,1453.5,500.0,2.907,0.02939558702168017,0.0,0,0.0,0.01139258261929399,168,2.9326014048963422,7.587899696892553e-05,0.997316755311771,7.587899696892553e-05,69.24124493392648,0.9972408763148021
20,1445.4,500.0,2.8908,0.029406860814018013,0.0,0,0.0,0.0056437380365821355,169,2.9242563772692707,7.887857346433602e-05,0.9973956338852353,7.887857346433602e-05,93.71467334414605,0.997316755311771
20,1440.4,500.0,2.8808,0.02929237575398673,0.0,0,0.0,0.057409798662092726,170,2.9139992038434053,8.628426334178485e-05,0.9974819181485771,8.628426334178485e-05,72.51096468810769,0.9973956338852353
20,1443.2,500.0,2.8864,0.029088772301071864,0.0,0,0.0,0.10263894714875477,171,2.926003253586708,7.025654271364257e-05,0.9975521746912908,7.025654271364257e-05,83.54256400183083,0.9974819181485771
20,1445.6,500.0,2.8912,0.02889638392483522,0.0,0,0.0,0.09762767602352085,172,2.925638829384106,6.585097759370662e-05,0.9976180256688845,6.585097759370662e-05,84.73393653076671,0.9975521746912908
20,1445.8,500.0,2.8916,0.028702127756488793,0.0,0,0.0,0.09921746003711007,173,2.914695428342385,5.2859042460995376e-05,0.9976708847113455,5.2859042460995376e-05,75.69121481387388,0.9976180256688845
20,1449.3,500.0,2.8986,0.02840720492303777,0.0,0,0.0,0.15188631724500112,174,2.9249475277344716,4.381436153277907e-05,0.9977146990728782,4.381436153277907e-05,83.72878835860459,0.9976708847113455
20,1459.3,500.0,2.9186,0.028079852682097305,0.0,0,0.0,0.1703905889928805,175,2.942205642031162,2.6977090590629693e-05,0.9977416761634689,2.6977090590629693e-05,75.43812033713459,0.9977146990728782
20,1456.9,500.0,2.9138,0.027786999147423327,0.0,0,0.0,0.15407638640964194,176,2.9477736615961545,2.4004841013947065e-05,0.9977656810044828,2.4004841013947065e-05,78.84028158244998,0.9977416761634689
20,1447.3,500.0,2.8946,0.02759459360595863,0.0,0,0.0,0.10208957413651376,177,2.922617121690763,2.5561926067618757e-05,0.9977912429305504,2.5561926067618757e-05,54.026937725545764,0.9977656810044828
20,1458.1,500.0,2.9162,0.02738132509298308,0.0,0,0.0,0.11397073069019825,178,2.9396900448856846,5.900055099894441e-05,0.9978502434815494,5.900055099894441e-05,63.9233134310167,0.9977912429305504
20,1464.4,500.0,2.9288,0.02719527851692851,0.0,0,0.0,0.1001300953278772,179,2.949394948120716,5.588597328121114e-05,0.9979061294548306,5.588597328121114e-05,75.06956773553448,0.9978502434815494
20,1438.9,500.0,2.8778,0.026914243552136632,0.0,0,0.0,0.15252253533758875,180,2.92114141389971,6.165806603464219e-05,0.9979677875208652,6.165806603464219e-05,102.14788299323682,0.9979061294548306
20,1441.5,500.0,2.883,0.026484701258430256,0.0,0,0.0,0.2361388103955946,181,2.9235442531283837,6.189202808215555e-05,0.9980296795489474,6.189202808215555e-05,84.049687685321,0.9979677875208652
20,1501.5,500.0,3.003,0.02614767117760947,0.0,0,0.0,0.1879037741169256,182,3.0075889014291834,8.17546772048372e-05,0.9981114342261522,8.17546772048372e-05,80.16451833573255,0.9980296795489474
20,1413.9,500.0,2.8278,0.025769656397074688,0.0,0,0.0,0.21357897385369284,183,2.8835996878901202,7.01921181198717e-05,0.9981816263442721,7.01921181198717e-05,85.64689136215044,0.9981114342261522
20,1451.7,500.0,2.9034,0.025395669697756137,0.0,0,0.0,0.21432602069115347,184,2.938208372461014,2.8317607022043667e-05,0.9982099439512941,2.8317607022043667e-05,67.9390167723967,0.9981816263442721
20,1460.9,500.0,2.9218,0.025003554892732063,0.0,0,0.0,0.22804165815444577,185,2.9515224478224793,2.0651719002118263e-05,0.9982305956702963,2.0651719002118263e-05,55.91234210798184,0.9982099439512941
20,1476.9,500.0,2.9538,0.024664052437584297,0.0,0,0.0,0.20027631592028428,186,2.966254466494741,2.972364545228423e-05,0.9982603193157485,2.972364545228423e-05,80.14355869313516,0.9982305956702963
20,1444.5,500.0,2.889,0.024427306802119762,0.0,0,0.0,0.141255454739607,187,2.9336119375268437,4.103537939426083e-05,0.9983013546951428,4.103537939426083e-05,82.26755131885231,0.9982603193157485
20,1457.7,500.0,2.9154,0.02425160841313807,0.0,0,0.0,0.10569682498500299,188,2.9467342669470553,4.543297749792785e-05,0.9983467876726407,4.543297749792785e-05,69.6197529441178,0.9983013546951428
20,1463.9,500.0,2.9278,0.023943994365231598,0.0,0,0.0,0.18686594565912884,189,2.955738005980909,4.4391705810942206e-05,0.9983911793784517,4.4391705810942206e-05,89.876526412629,0.9983467876726407
20,1426.6,500.0,2.8532,0.023542619594167154,0.0,0,0.0,0.2473756202990316,190,2.9064152765907356,3.202781859201753e-05,0.9984232071970437,3.202781859201753e-05,91.3150589990501,0.9983911793784517
20,1450.0,500.0,2.9,0.023322523187850854,0.0,0,0.0,0.13740288314301807,191,2.936324232778117,3.483529132619623e-05,0.9984580424883699,3.483529132619623e-05,72.82307326665087,0.9984232071970437
20,1483.5,500.0,2.967,0.023190178516754586,0.0,0,0.0,0.0832314377841854,192,2.9680483486628044,4.6557005238478943e-05,0.9985045994936084,4.6557005238478943e-05,115.06498164081026,0.9984580424883699
20,1479.3,500.0,2.9586,0.022981820382517476,0.0,0,0.0,0.13198065676145632,193,2.9622771713666496,4.1863308957390544e-05,0.9985464628025658,4.1863308957390544e-05,74.75098661556248,0.9985045994936084
20,1445.9,500.0,2.8918,0.022786410809670945,0.0,0,0.0,0.12484471655342588,194,2.930988358898752,5.081877394141898e-05,0.9985972815765072,5.081877394141898e-05,71.7564631235403,0.9985464628025658
20,1470.3,500.0,2.9406,0.02270541129589467,0.0,0,0.0,0.052056382834422266,195,2.963591004170447,3.745942094157684e-05,0.9986347409974488,3.745942094157684e-05,70.1292378398625,0.9985972815765072
20,1470.2,500.0,2.9404,0.02251596859250139,0.0,0,0.0,0.1224618811407936,196,2.956154231429747,4.951263346153478e-05,0.9986842536309103,4.951263346153478e-05,79.00354422429413,0.9986347409974488
20,1456.6,500.0,2.9132,0.022231756465447568,0.0,0,0.0,0.18562501629417483,197,2.948977070104141,3.458468381611901e-05,0.9987188383147264,3.458468381611901e-05,75.01493184693298,0.9986842536309103
20,1483.7,500.0,2.9674,0.022083414909269683,0.0,0,0.0,0.09780815537446585,198,2.9782775626190383,3.8957833802921726e-05,0.9987577961485293,3.8957833802921726e-05,76.96304307912986,0.9987188383147264
20,1447.6,500.0,2.8952,0.02187354274712423,0.0,0,0.0,0.1394806562472155,199,2.9304294838811593,3.6398759766909095e-05,0.9987941949082962,3.6398759766909095e-05,56.54237349103767,0.9987577961485293
