ITERATIONS,ReturnsStd,NormDeltaOmega,ConfortViolation,DeltaOmega,Traj,ReturnsMean,NormDeltaVar,RewardMean,RewardStd,TimestepsStd,TimestepsMean,OmegaBefore,Wins,Omega
946,10.08597492669073,0.005649178297222335,0,0.005649178297222335,250,-91.99954689211637,0.0037721905188267593,-17.17691316133614,8.23395878100718,0.4788152044369518,5.356,24.901229856709968,0.0,24.90687903500719
947,10.277610935708404,0.008222026267343807,0,0.008222026267343807,250,-92.8767869649179,0.0038125536994978748,-17.212154737753504,8.213086966759123,0.48906441293555597,5.396,24.90687903500719,0.0,24.915101061274534
948,10.450044504388423,0.003101335053475651,0,0.003101335053475651,250,-93.52364260947806,0.003863811328755195,-17.255284614294844,8.211340038791183,0.4935585071701227,5.42,24.915101061274534,0.0,24.91820239632801
949,10.52413667657431,0.0014285091670949157,0,-0.0014285091670949157,250,-94.0514494416198,0.00391050050853097,-17.276166319180714,8.199158380668074,0.4968541033341679,5.444,24.91820239632801,0.0,24.916773887160915
950,9.994336411789734,0.0012695779613878244,0,-0.0012695779613878244,250,-91.89916324670588,0.0039434899117629894,-17.196699709338674,8.254655967321646,0.4750410508577127,5.344,24.916773887160915,0.0,24.915504309199527
951,10.306275027330411,0.0020383340330560884,0,-0.0020383340330560884,250,-92.82091879398952,0.003984012077883894,-17.227342018186622,8.227893968091822,0.4872945721019269,5.388,24.915504309199527,0.0,24.91346597516647
952,10.3244253859761,0.021598917397323447,0,-0.021598917397323447,250,-92.95234930436149,0.004029977855154907,-17.238937185526986,8.229426592245986,0.4881966816765555,5.392,24.91346597516647,0.0,24.891867057769147
953,10.18729298497732,0.014499012980106585,0,-0.014499012980106585,250,-92.14979409862747,0.00406970691017202,-17.166504116733883,8.217692667593758,0.4822613399392492,5.368,24.891867057769147,0.0,24.87736804478904
954,10.376463560784547,0.02295076703390464,0,-0.02295076703390464,250,-92.76886333848512,0.004107873008501341,-17.166703060415458,8.184143501199557,0.49069746280167376,5.404,24.87736804478904,0.0,24.854417277755136
955,9.9362260593742,0.02349798488697985,0,-0.02349798488697985,250,-90.99343147292919,0.004133367884362787,-17.06553478487044,8.203004031987165,0.47093099282166595,5.332,24.854417277755136,0.0,24.830919292868156
956,10.247190705380929,0.007525976543465873,0,-0.007525976543465873,250,-91.96492522871938,0.004175996398574111,-17.055809575059232,8.142493633671753,0.4881966816765555,5.392,24.830919292868156,0.0,24.82339331632469
957,10.125800760675192,0.002419117806571336,0,-0.002419117806571336,250,-91.73973068047883,0.004224234172791773,-17.039325906478236,8.142077193769133,0.4863578929142612,5.384,24.82339331632469,0.0,24.82097419851812
958,10.08337469058803,0.012705925491022896,0,0.012705925491022896,250,-91.5027792056375,0.0042629388064317104,-17.02060625104864,8.140245101621415,0.4843800161030593,5.376,24.82097419851812,0.0,24.833680124009142
959,10.30679788303977,0.019490770676672042,0,0.019490770676672042,250,-92.32470000718554,0.004309768344680619,-17.07187500132869,8.13522806727546,0.49146312170904544,5.408,24.833680124009142,0.0,24.853170894685814
960,10.062488513102377,0.02843122384074448,0,0.02843122384074448,250,-91.62476316737555,0.0043536148657644875,-17.08142490070387,8.180768555904805,0.48114862568649197,5.364,24.853170894685814,0.0,24.88160211852656
961,10.234705576781867,0.04670830055940911,0,0.04670830055940911,250,-92.3327869707431,0.00439820699878435,-17.14947752056893,8.194712793301997,0.4863578929142612,5.384,24.88160211852656,0.0,24.928310419085967
962,10.343199584032629,0.05051756715435474,0,0.05051756715435474,250,-93.00145166424532,0.0044511557474921385,-17.24804370627695,8.233907755877958,0.4881966816765555,5.392,24.928310419085967,0.0,24.978827986240322
963,10.28648840526486,0.0490958579442804,0,0.0490958579442804,250,-93.20804591335236,0.004508111732151489,-17.350715918345564,8.301992346059548,0.48333839077813795,5.372,24.978827986240322,0.0,25.027923844184603
964,10.331924805502354,0.04764399243672912,0,0.04764399243672912,250,-93.76879637490079,0.0045608868799745465,-17.442112420926485,8.341648191219011,0.4843800161030593,5.376,25.027923844184603,0.0,25.07556783662133
965,10.251133835681767,0.042424620200744556,0,0.042424620200744556,250,-93.77455212758817,0.004611886845505304,-17.52140361128329,8.4027302982898,0.4775939698111775,5.352,25.07556783662133,0.0,25.117992456822076
966,10.57453517354273,0.033711087966448616,0,0.033711087966448616,250,-95.30790599601654,0.00468091855552355,-17.649612221484546,8.41784482394753,0.4898979485566356,5.4,25.117992456822076,0.0,25.151703544788525
967,10.029911501201525,0.040334733100870324,0,0.040334733100870324,250,-93.663171853198,0.004737130033015102,-17.645661615146572,8.505566544467953,0.4616665463297075,5.308,25.151703544788525,0.0,25.192038277889395
968,10.487514208077428,0.02691410790514226,0,0.02691410790514226,250,-95.16485416752462,0.0048005107459958085,-17.76789659587838,8.517021286957482,0.4788152044369518,5.356,25.192038277889395,0.0,25.218952385794537
969,10.303198893724081,0.02015038624438148,0,0.02015038624438148,250,-94.73976450484997,0.004865123091812765,-17.79484682660593,8.561332017153125,0.46799999999999997,5.324,25.218952385794537,0.0,25.23910277203892
970,10.53395533462651,0.011849191790851421,0,0.011849191790851421,250,-95.75103227914427,0.004930691361997834,-17.86399855954184,8.558708189333508,0.48,5.36,25.23910277203892,0.0,25.25095196382977
971,10.675306798241909,0.0008249060524789797,0,-0.0008249060524789797,250,-96.1474026546188,0.005004380903294099,-17.897878379489725,8.563337340685857,0.48333839077813795,5.372,25.25095196382977,0.0,25.25012705777729
972,10.449245134454568,0.0021666597626364137,0,-0.0021666597626364137,250,-95.5153606782995,0.005068610229490734,-17.873383360460238,8.57929458509744,0.4750410508577127,5.344,25.25012705777729,0.0,25.247960398014655
973,10.508690979194874,0.0076871913010307935,0,-0.0076871913010307935,250,-95.74503896426171,0.005133337300272667,-17.876220867113837,8.568693171997694,0.4788152044369518,5.356,25.247960398014655,0.0,25.240273206713624
974,10.581785464918642,0.0005175138000659274,0,-0.0005175138000659274,250,-95.9254275221584,0.005211403775763726,-17.869863547346945,8.55397106812496,0.4822613399392492,5.368,25.240273206713624,0.0,25.23975569291356
975,10.806837505419926,0.010773117577489444,0,-0.010773117577489444,250,-96.71469346987764,0.0052863600411651845,-17.89687147851178,8.531724026238532,0.49069746280167376,5.404,25.23975569291356,0.0,25.22898257533607
976,10.67338558389415,0.014592783119972808,0,-0.014592783119972808,250,-96.39948812073621,0.005356244096148599,-17.864990385607154,8.524323520135878,0.48906441293555597,5.396,25.22898257533607,0.0,25.214389792216096
977,10.730101389232507,0.002056415266736167,0,-0.002056415266736167,250,-96.07032947187163,0.005424775373600661,-17.830424920540395,8.515840755909444,0.4872945721019269,5.388,25.214389792216096,0.0,25.21233337694936
978,10.581388039239153,0.00985088419754021,0,0.00985088419754021,250,-95.86267487835396,0.005501157511417054,-17.818341055456123,8.517820114180271,0.48538644398046393,5.38,25.21233337694936,0.0,25.2221842611469
979,10.511693396870944,0.012260973900513505,0,0.012260973900513505,250,-95.59945143262937,0.005569753692653951,-17.82241823874522,8.535274520991461,0.48114862568649197,5.364,25.2221842611469,0.0,25.234445235047414
980,10.280365610232343,0.004008021713072907,0,-0.004008021713072907,250,-95.05585789918547,0.005635824649435567,-17.840814170267542,8.57935058196832,0.4694848240358787,5.328,25.234445235047414,0.0,25.23043721333434
981,11.178721517398785,0.014604031894656089,0,-0.014604031894656089,250,-96.28295733541901,0.10181996398156506,-17.869888146885486,8.534464071556755,0.511327683584607,5.388,25.23043721333434,0.0,25.215833181439685
982,10.345597007826104,0.017202169726182603,0,-0.017202169726182603,250,-94.97466706806694,0.09175086424183256,-17.798850649937577,8.551461606634962,0.47233886141201636,5.336,25.215833181439685,0.0,25.198631011713502
983,10.500986945188595,0.01418778221581718,0,-0.01418778221581718,250,-95.39704761958888,0.08267689348940668,-17.78468449283909,8.517295937414012,0.48114862568649197,5.364,25.198631011713502,0.0,25.184443229497685
984,10.512280771503809,0.02009706899803021,0,-0.02009706899803021,250,-95.43594126674857,0.074500801742737,-17.765439550772257,8.500169601824462,0.48333839077813795,5.372,25.184443229497685,0.0,25.164346160499655
985,10.307796947729134,0.010971179623581406,0,-0.010971179623581406,250,-94.76166488672365,0.06713427211966361,-17.705841720239846,8.49117189259904,0.4775939698111775,5.352,25.164346160499655,0.0,25.153374980876073
986,10.81516848833831,0.02646167049717718,0,-0.02646167049717718,250,-96.51940677855193,0.06048517017006783,-17.755593594288435,8.434189503426861,0.4958870839213299,5.436,25.153374980876073,0.0,25.126913310378896
987,10.328968015534247,0.02604143665682912,0,-0.02604143665682912,250,-94.42916570425118,0.05449753635705568,-17.63053877973323,8.451060728837867,0.4788152044369518,5.356,25.126913310378896,0.0,25.100871873722067
988,10.658555614629543,0.020379989100085538,0,-0.020379989100085538,250,-95.87226105161878,0.04909112764345383,-17.63654544731766,8.377374886836844,0.4958870839213299,5.436,25.100871873722067,0.0,25.08049188462198
989,10.704288174770419,0.02558481012196978,0,-0.02558481012196978,250,-95.50886141194114,0.044214382576100705,-17.595589795862402,8.365516730010278,0.494788843851597,5.428,25.08049188462198,0.0,25.05490707450001
990,10.449952793987421,0.016246532186478646,0,-0.016246532186478646,250,-94.25355632402821,0.039813989009314564,-17.50623260104536,8.364813778116982,0.4863578929142612,5.384,25.05490707450001,0.0,25.038660542313533
991,10.287832854064337,0.006371832499208807,0,-0.006371832499208807,250,-93.566465424273,0.035846450021186395,-17.456430116468844,8.363991547190896,0.48000000000000004,5.36,25.038660542313533,0.0,25.032288709814324
992,10.419190963968154,0.01655243469845047,0,-0.01655243469845047,250,-94.01173466098406,0.03226670450610117,-17.461317730494812,8.342984774592264,0.4863578929142612,5.384,25.032288709814324,0.0,25.015736275115874
993,10.242542025225672,0.024795176605625358,0,-0.024795176605625358,250,-93.32911963988562,0.029033220175567406,-17.412149186545822,8.342589767466908,0.48000000000000004,5.36,25.015736275115874,0.0,24.99094109851025
994,10.277561953677074,0.013303773650950035,0,-0.013303773650950035,250,-93.34857451219034,0.0261144132718447,-17.363946151821125,8.304612008584972,0.4843800161030593,5.376,24.99094109851025,0.0,24.977637324859298
995,10.358814429589176,0.025662357917546785,0,-0.025662357917546785,250,-93.25231301991654,0.023477237302955995,-17.34604036828805,8.295722769699967,0.4843800161030593,5.376,24.977637324859298,0.0,24.95197496694175
996,10.339887142817695,0.008789141886865082,0,-0.008789141886865082,250,-93.21836353123685,0.02109459082971543,-17.3011068172303,8.263085497173916,0.4872945721019269,5.388,24.95197496694175,0.0,24.943185825054886
997,10.286187751581837,0.01688377674566155,0,-0.01688377674566155,250,-92.90222571797665,0.018946438484975344,-17.28091996242125,8.264781959666685,0.4843800161030593,5.376,24.943185825054886,0.0,24.926302048309225
998,10.150390503228724,0.027884396333980987,0,-0.027884396333980987,250,-92.39921352641012,0.017007213757838622,-17.23865924000189,8.259551273366897,0.48,5.36,24.926302048309225,0.0,24.898417651975244
999,10.154914982713194,0.01871045128237725,0,-0.01871045128237725,250,-92.10655284363497,0.015254339058947743,-17.171244005151934,8.223554308442829,0.48114862568649197,5.364,24.898417651975244,0.0,24.879707200692867
1000,10.12329513734126,0.018449151758687776,0,-0.018449151758687776,250,-92.16845726335448,0.013671864940853071,-17.144430294522788,8.199469437377807,0.4843800161030593,5.376,24.879707200692867,0.0,24.86125804893418
1001,10.049937558254097,0.017968530697018537,0,-0.017968530697018537,250,-91.4815418254018,0.012242433606250044,-17.092963719245482,8.197250040274753,0.4775939698111776,5.352,24.86125804893418,0.0,24.84328951823716
1002,10.232180066365167,0.005997938635577071,0,0.005997938635577071,250,-91.9606850113824,0.01095132244086908,-17.067684671748772,8.151792545961493,0.48729457210192695,5.388,24.84328951823716,0.0,24.849287456872737
1003,10.156208453560462,0.008465486107997577,0,0.008465486107997577,250,-92.09349844168781,0.009784956112383997,-17.09233452889529,8.163440496134925,0.4872945721019269,5.388,24.849287456872737,0.0,24.857752942980735
1004,10.192803988708677,0.004934549179989034,0,0.004934549179989034,250,-92.12698555125486,0.008729273887794783,-17.111252888420296,8.176240620902577,0.4863578929142612,5.384,24.857752942980735,0.0,24.862687492160724
1005,10.446751517827748,0.003947377337404134,0,-0.003947377337404134,250,-93.27516989363957,0.007772840753642747,-17.158787691986678,8.150674984225802,0.4958870839213299,5.436,24.862687492160724,0.0,24.85874011482332
1006,10.397102884208687,0.007079448660231691,0,0.007079448660231691,250,-92.85738644391975,0.006911091047306815,-17.132359122494417,8.152806793748631,0.4935585071701227,5.42,24.85874011482332,0.0,24.86581956348355
1007,10.34733215094533,0.005655017818451569,0,0.005655017818451569,250,-93.12269454205385,0.0061323405359881514,-17.155986466848532,8.156739089579848,0.494788843851597,5.428,24.86581956348355,0.0,24.871474581302003
1008,10.364268400630893,0.011602363149787465,0,0.011602363149787465,250,-92.73934300853944,0.005426685372344737,-17.148547153945902,8.171604617783888,0.4914631217090455,5.408,24.871474581302003,0.0,24.88307694445179
1009,10.214904379875748,0.014882658591599096,0,0.014882658591599096,250,-92.30762357408145,0.0047900628048816365,-17.157550850201016,8.20210166678009,0.4853864439804639,5.38,24.88307694445179,0.0,24.89795960304339
1010,10.010411218656849,0.029417778959995644,0,0.029417778959995644,250,-91.58949730760305,0.004215966989670876,-17.15159125610544,8.236514287160064,0.4737087712930804,5.34,24.89795960304339,0.0,24.927377382003385
1011,10.234013161421233,0.031632612664605375,0,0.031632612664605375,250,-92.64995272611434,0.0036961389077063596,-17.23399418268496,8.241682334873733,0.4843800161030593,5.376,24.927377382003385,0.0,24.95900999466799
1012,10.490156725245681,0.03082220676210312,0,0.03082220676210312,250,-93.95989112969184,0.003223193244158203,-17.335773271160857,8.249755188629843,0.4935585071701227,5.42,24.95900999466799,0.0,24.989832201430094
1013,10.525602307167418,0.02590987771792186,0,0.02590987771792186,250,-94.71015694380486,0.0027952007821580994,-17.40995532055236,8.266245593637862,0.49638694583963433,5.44,24.989832201430094,0.0,25.015742079148016
1014,10.372543731546454,0.02968643009603511,0,0.02968643009603511,250,-93.63718479114421,0.002408828766001665,-17.417631099543193,8.33008001128288,0.4843800161030593,5.376,25.015742079148016,0.0,25.04542850924405
1015,10.38642073278516,0.020069886331231857,0,0.020069886331231857,250,-93.7948102940931,0.002061695509893853,-17.472952737349686,8.364162340792612,0.4822613399392492,5.368,25.04542850924405,0.0,25.065498395575283
1016,10.503818775001339,0.02063636781462108,0,0.02063636781462108,250,-94.40921450921412,0.001746035117079354,-17.52212592969824,8.368516778188733,0.4872945721019269,5.388,25.065498395575283,0.0,25.086134763389904
1017,10.308329617768205,0.007286069348172219,0,0.007286069348172219,250,-94.02189019025302,0.0014615706020798022,-17.554497795043506,8.414638926395893,0.4788152044369518,5.356,25.086134763389904,0.0,25.093420832738076
1018,10.066281291148492,0.0015215369929890699,0,-0.0015215369929890699,250,-93.32622765558817,0.0012058880590135933,-17.542523995411308,8.443887815872753,0.46647615158762407,5.32,25.093420832738076,0.0,25.091899295745087
1019,10.457268331302904,0.014371713601505576,0,-0.014371713601505576,250,-94.36035060870746,0.0009728632785218731,-17.578306745288277,8.414723455919477,0.4822613399392492,5.368,25.091899295745087,0.0,25.07752758214358
1020,10.320761505303157,0.021113486313904417,0,-0.021113486313904417,250,-93.98631664179848,0.0007648440442736371,-17.534760567499717,8.401500225012935,0.48000000000000004,5.36,25.07752758214358,0.0,25.056414095829677
1021,10.175996581040106,0.007354398768107728,0,-0.007354398768107728,250,-93.45283751384085,0.0005813435553388759,-17.47435256429335,8.383816068580359,0.4763360158543546,5.348,25.056414095829677,0.0,25.04905969706157
1022,10.537420746699302,0.023984073803010375,0,-0.023984073803010375,250,-94.50074072110868,0.0004197376794147525,-17.513109844534597,8.356845597544682,0.48906441293555597,5.396,25.04905969706157,0.0,25.02507562325856
1023,10.179874177180528,0.031517781526176236,0,-0.031517781526176236,250,-92.93792615523188,0.0002952848286931228,-17.417152577817067,8.36832027910874,0.47233886141201636,5.336,25.02507562325856,0.0,24.993557841732382
1024,10.138561375480176,0.017393814675184416,0,-0.017393814675184416,250,-92.86836093185403,0.00022017521094346674,-17.352085375906956,8.321555251251604,0.4775939698111776,5.352,24.993557841732382,0.0,24.976164027057198
1025,10.575020551134491,0.01659409273569068,0,-0.01659409273569068,250,-94.75105707158616,0.0002238807531635356,-17.391897406678808,8.250071172965612,0.49728864857344174,5.448,24.976164027057198,0.0,24.959569934321507
1026,10.238399981521743,0.011786930272208451,0,-0.011786930272208451,250,-92.67510865295611,0.0002853606283324748,-17.29013221137241,8.28395525676484,0.48,5.36,24.959569934321507,0.0,24.9477830040493
1027,10.332952545067055,0.006524002144260521,0,0.006524002144260521,250,-93.21277481168755,0.0003671948437822905,-17.287235684660157,8.252519694909031,0.4881966816765555,5.392,24.9477830040493,0.0,24.95430700619356
1028,10.020217965118531,0.00444202563981122,0,-0.00444202563981122,250,-92.16971408458153,0.0004492852846559855,-17.273184798459805,8.29900529962286,0.47233886141201636,5.336,24.95430700619356,0.0,24.94986498055375
1029,10.241492688332647,0.005889421331787048,0,-0.005889421331787048,250,-92.81960128852508,0.0005293175985884701,-17.278406792353888,8.266781643597042,0.48333839077813795,5.372,24.94986498055375,0.0,24.94397555922196
1030,10.083274737170687,0.01582818116538931,0,0.01582818116538931,250,-92.22198020241267,0.0006045435026208962,-17.24419973867103,8.273359696281721,0.4763360158543546,5.348,24.94397555922196,0.0,24.95980374038735
1031,10.413963551584185,0.023722488237776673,0,0.023722488237776673,250,-93.53857460392248,0.0006739056832933457,-17.32195825998565,8.26187712666196,0.4898979485566356,5.4,24.95980374038735,0.0,24.983526228625127
1032,10.307790503237378,0.01692387296082032,0,0.01692387296082032,250,-93.13966109023893,0.0007398251377914959,-17.35090556822633,8.30561694802069,0.4822613399392492,5.368,24.983526228625127,0.0,25.000450101585947
1033,10.433111772324091,0.01808645056837932,0,0.01808645056837932,250,-93.87582893378155,0.0008013880142775946,-17.410205662793313,8.311691306249154,0.4881966816765555,5.392,25.000450101585947,0.0,25.018536552154327
1034,10.192215817844623,0.002243156995103135,0,-0.002243156995103135,250,-93.2276665924248,0.0008573450323657469,-17.419220215326007,8.35368531481897,0.4775939698111776,5.352,25.018536552154327,0.0,25.016293395159224
1035,10.432860045218124,0.0069433727879264495,0,0.0069433727879264495,250,-94.09538088389326,0.0009085614086721836,-17.43798756187792,8.321131636962782,0.48906441293555597,5.396,25.016293395159224,0.0,25.02323676794715
1036,10.423276390706665,0.00030539187270051116,0,0.00030539187270051116,250,-94.16395393593581,0.0009587906872245504,-17.45069568864637,8.327055714334413,0.48906441293555597,5.396,25.02323676794715,0.0,25.02354215981985
1037,10.385791265710292,0.011915687124226082,0,0.011915687124226082,250,-93.79350416806864,0.0010021402942355633,-17.433736834213505,8.334006348382434,0.48538644398046393,5.38,25.02354215981985,0.0,25.035457846944077
1038,10.470132698861097,0.007870741163888084,0,0.007870741163888084,250,-94.37032877026624,0.0010455184478239032,-17.47598680930856,8.334953597873,0.4898979485566356,5.4,25.035457846944077,0.0,25.043328588107965
1039,10.36084368175765,0.0013946277851815125,0,0.0013946277851815125,250,-93.63479659474348,0.0010829978011700288,-17.469178469168558,8.370104774213784,0.48,5.36,25.043328588107965,0.0,25.044723215893146
1040,10.457970209040864,0.0006424759328211849,0,0.0006424759328211849,250,-94.38864604562698,0.0011201592043430682,-17.492336183400106,8.346888840791328,0.48906441293555597,5.396,25.044723215893146,0.0,25.045365691825968
1041,10.497653084760515,0.001388245412961453,0,-0.001388245412961453,250,-94.59158826910205,0.001155039035892967,-17.503994868449677,8.34478992725295,0.4906974628016737,5.404,25.045365691825968,0.0,25.043977446413006
1042,10.682916999554616,0.014005380073935925,0,0.014005380073935925,250,-95.64148682806312,0.0011901324699902349,-17.529598025671394,8.308139953742815,0.4980602373207481,5.456,25.043977446413006,0.0,25.057982826486942
1043,10.515077127980458,0.00748864770493185,0,0.00748864770493185,250,-94.74012033345768,0.0012225847795595502,-17.53148044660579,8.357919169692856,0.49069746280167376,5.404,25.057982826486942,0.0,25.065471474191874
1044,10.220406614122655,0.014580991660537279,0,0.014580991660537279,250,-93.47392033500337,0.001247028336592686,-17.491377308196736,8.396128038313751,0.4750410508577127,5.344,25.065471474191874,0.0,25.08005246585241
1045,10.406957184754457,0.022135046160478566,0,0.022135046160478566,250,-94.31170373172694,0.0012718282573751496,-17.54309965247897,8.390154684152183,0.4843800161030593,5.376,25.08005246585241,0.0,25.10218751201289
1046,10.515833687107605,0.029001798871416185,0,0.029001798871416185,250,-94.86018545202712,0.0012959574956662942,-17.6058250653354,8.408509456206483,0.4872945721019269,5.388,25.10218751201289,0.0,25.131189310884306
1047,10.502751553398655,0.02871148133516499,0,0.02871148133516499,250,-94.78077277142337,0.001320008789632296,-17.643479667055733,8.441855220945275,0.48333839077813795,5.372,25.131189310884306,0.0,25.15990079221947
1048,10.54830995929998,0.04095209975472969,0,0.04095209975472969,250,-95.71609105794782,0.0013447076169985919,-17.725202047768114,8.453987968135193,0.4898979485566356,5.4,25.15990079221947,0.0,25.2008528919742
1049,10.559840118556583,0.03436756041418221,0,0.03436756041418221,250,-95.6619965719711,0.0013691385093805067,-17.79427019567915,8.510437439311193,0.4843800161030593,5.376,25.2008528919742,0.0,25.235220452388383
1050,10.292757438607651,0.014342031039287662,0,0.014342031039287662,250,-94.85483028170214,0.0013868837175787848,-17.829855316109423,8.581886028739813,0.46647615158762407,5.32,25.235220452388383,0.0,25.24956248342767
1051,10.62492123033506,0.020080977871383965,0,0.020080977871383965,250,-96.44079950506338,0.0014095175871976003,-17.899183278593796,8.548166831368512,0.48729457210192695,5.388,25.24956248342767,0.0,25.269643461299054
1052,10.29712600420233,0.014895988940683225,0,0.014895988940683225,250,-95.26307810379085,0.0014286022541574433,-17.893140139705267,8.608390442131034,0.46799999999999997,5.324,25.269643461299054,0.0,25.284539450239738
1053,10.584833397478404,0.011406102550296282,0,0.011406102550296282,250,-96.15801350632569,0.0014500741223009148,-17.95332589737224,8.60568227492835,0.4788152044369518,5.356,25.284539450239738,0.0,25.295945552790034
1054,10.386196125699222,0.005964202024383525,0,0.005964202024383525,250,-95.74826219190642,0.0014664353201153126,-17.95728848310323,8.631580523598682,0.47093099282166595,5.332,25.295945552790034,0.0,25.301909754814417
1055,10.72735987618699,0.018612688121951493,0,-0.018612688121951493,250,-97.01551984442465,0.0014854221628583762,-18.01922731137159,8.609428993193207,0.4863578929142612,5.384,25.301909754814417,0.0,25.283297066692466
1056,10.46878174922865,0.03755617932617028,0,-0.03755617932617028,250,-95.8388026391454,0.0015029983452623406,-17.947341318192024,8.61877673487102,0.4737087712930804,5.34,25.283297066692466,0.0,25.245740887366296
1057,10.54725215247243,0.016767469084328468,0,-0.016767469084328468,250,-95.9335003782198,0.0015221606163500516,-17.871367432604284,8.555020839952494,0.4822613399392492,5.368,25.245740887366296,0.0,25.228973418281967
1058,10.521129006880779,0.022242777254277257,0,-0.022242777254277257,250,-95.90332322772714,0.0015389677325960262,-17.852442894215777,8.541775525713575,0.48333839077813795,5.372,25.228973418281967,0.0,25.20673064102769
1059,10.408449782025613,0.015580060878935598,0,-0.015580060878935598,250,-94.92937397866193,0.001551966368162172,-17.77703632559212,8.537046201855336,0.4737087712930804,5.34,25.20673064102769,0.0,25.191150580148754
1060,10.59069953170574,0.01782255297247204,0,-0.01782255297247204,250,-95.7208541255603,0.0015649463575363493,-17.791980320736112,8.505257294572365,0.48538644398046393,5.38,25.191150580148754,0.0,25.173328027176282
1061,10.668802729129416,0.01660520062191395,0,-0.01660520062191395,250,-95.91559852133689,0.0015783871529209974,-17.762147874321645,8.47174020014954,0.4898979485566356,5.4,25.173328027176282,0.0,25.15672282655437
1062,10.263898616564616,0.009746525964793307,0,-0.009746525964793307,250,-94.31707507672257,0.0015916704050135887,-17.67561377000048,8.492222432690085,0.47233886141201636,5.336,25.15672282655437,0.0,25.146976300589575
1063,10.457665052966926,0.02209209575455162,0,-0.02209209575455162,250,-95.13125190089195,0.0016047513526349626,-17.695545368469485,8.462884410925646,0.4843800161030593,5.376,25.146976300589575,0.0,25.124884204835023
1064,10.232363643974068,0.02015544621254506,0,-0.02015544621254506,250,-93.98345275920737,0.0016138016149261462,-17.613090846927918,8.462227072760344,0.47233886141201636,5.336,25.124884204835023,0.0,25.10472875862248
1065,10.6944798158818,0.005070005186251336,0,-0.005070005186251336,250,-95.52628711217906,0.0016275561562464798,-17.624776219959237,8.387058658058482,0.4935585071701227,5.42,25.10472875862248,0.0,25.099658753436227
1066,10.452112573283864,0.007533598920041129,0,-0.007533598920041129,250,-94.607596777955,0.0016392108207756325,-17.59813928161365,8.416102844649371,0.4843800161030593,5.376,25.099658753436227,0.0,25.092125154516186
1067,10.574159655648101,0.004455496235639345,0,0.004455496235639345,250,-94.78749542141661,0.0016523510313503995,-17.579283275485274,8.391904984230894,0.4881966816765555,5.392,25.092125154516186,0.0,25.096580650751825
1068,10.509293184682107,0.002415032358403124,0,0.002415032358403124,250,-94.97705414136615,0.001667517763587578,-17.60138141982323,8.39857461520566,0.489064412935556,5.396,25.096580650751825,0.0,25.09899568311023
1069,10.513744510204372,0.013127242239932002,0,-0.013127242239932002,250,-94.68828702169982,0.0016804989467183171,-17.600053349758333,8.41331124705714,0.48538644398046393,5.38,25.09899568311023,0.0,25.085868440870296
1070,10.61358845541795,0.0003272735165431584,0,0.0003272735165431584,250,-95.25118820137376,0.001695794749486969,-17.586999298628832,8.373134528978465,0.49289349762397966,5.416,25.085868440870296,0.0,25.08619571438684
1071,10.329376158694721,0.001570211946358313,0,0.001570211946358313,250,-94.08751354949712,0.0017074265452384897,-17.55364058759275,8.410461574538395,0.48000000000000004,5.36,25.08619571438684,0.0,25.087765926333198
1072,10.713444794153562,0.023647772176364157,0,-0.023647772176364157,250,-95.98039379445262,0.0017235726218765661,-17.63049114519703,8.36711230283179,0.4968541033341679,5.444,25.087765926333198,0.0,25.064118154156834
1073,10.39555143478221,0.03688749318447648,0,-0.03688749318447648,250,-94.15869545105531,0.0017379582945013156,-17.52767971910933,8.386489362360047,0.48333839077813795,5.372,25.064118154156834,0.0,25.027230660972357
1074,10.393482283353912,0.0326093051268046,0,-0.0326093051268046,250,-93.76908115815682,0.001750326077506179,-17.442165394002387,8.341878525512474,0.4843800161030593,5.376,25.027230660972357,0.0,24.994621355845553
1075,10.38672619373917,0.039849456390491866,0,-0.039849456390491866,250,-93.4277875122842,0.0017624802586700898,-17.378680712850485,8.311445284895102,0.4843800161030593,5.376,24.994621355845553,0.0,24.95477189945506
1076,10.45897990590889,0.026490907101742067,0,-0.026490907101742067,250,-94.00550871262904,0.0017756373098833551,-17.331399098936032,8.244091427396846,0.49419024676737605,5.424,24.95477189945506,0.0,24.92828099235332
1077,10.06885164024033,0.037449588640058096,0,-0.037449588640058096,250,-92.03492184982123,0.00178156602218037,-17.222103639562356,8.266617994943253,0.4750410508577127,5.344,24.92828099235332,0.0,24.89083140371326
1078,10.36103600042672,0.041212447046447664,0,-0.041212447046447664,250,-92.99667524819223,0.001794312079542663,-17.196130778142052,8.194222446838122,0.4914631217090455,5.408,24.89083140371326,0.0,24.849618956666813
1079,10.26031588719958,0.006892197683988854,0,-0.006892197683988854,250,-92.58334191561185,0.0018077406469095196,-17.09441320450736,8.138234134263518,0.49289349762397966,5.416,24.849618956666813,0.0,24.842726758982824
1080,10.035928897911646,0.00497918311404888,0,-0.00497918311404888,250,-91.42045564945252,0.0018164834855518837,-17.056055158479946,8.172082613870524,0.48,5.36,24.842726758982824,0.0,24.837747575868775
1081,10.413746767821525,0.004569162884202171,0,-0.004569162884202171,250,-93.31126937040835,0.0018296217608623883,-17.115053076010337,8.115391415651976,0.4976906669810074,5.452,24.837747575868775,0.0,24.833178412984573
