RewardMean,DeltaOmega,Omega,ReturnsMean,NormDeltaVar,ReturnsStd,NormDeltaOmega,TimestepsStd,ITERATIONS,ConfortViolation,TimestepsMean,Wins,RewardStd,OmegaBefore,Traj
-4.138934561417501,0.08668716969454238,17.28158113119118,-26.952741863950763,0.07637683734401195,3.294334464801925,0.08668716969454238,0.694158483345122,26,0,6.512,0.0,1.7729669128205896,17.19489396149664,250
-4.263720772765104,0.0875887591516964,17.369169890342878,-27.714185022973172,0.06745152211943171,2.7574702709991303,0.0875887591516964,0.5458937625582472,27,0,6.5,0.0,1.828165288420037,17.28158113119118,250
-4.387261825317534,0.08757096109250284,17.45674085143538,-28.201319013141106,0.0656040533135589,3.2416656518974483,0.08757096109250284,0.6362515225914984,28,0,6.428,0.0,1.8932006498753744,17.369169890342878,250
-4.512267533551793,0.08874679021587895,17.54548764165126,-29.11315012647617,0.06077604668831923,3.0873853845409416,0.08874679021587895,0.5862559168144915,29,0,6.452,0.0,1.9422411387713012,17.45674085143538,250
-4.635539104418839,0.09003617008152176,17.63552381173278,-29.59328164260987,0.047417988052005915,2.9386488094491705,0.09003617008152176,0.5408733678043318,30,0,6.384,0.0,2.0077814030433987,17.54548764165126,250
-4.773100954163275,0.09132702797937498,17.726850839712156,-30.605123318094922,0.04580586065890857,4.028551923595508,0.09132702797937498,0.7226728167019982,31,0,6.412,0.0,2.061366815835222,17.63552381173278,250
-4.903986050626622,0.09286648447412205,17.81971732418628,-31.365894779807874,0.04221005203498317,3.5726319750986053,0.09286648447412205,0.6190185780733887,32,0,6.396,0.0,2.1202927972208685,17.726850839712156,250
-5.0482848399747855,0.0941295094336887,17.913846833619967,-32.32921611519852,0.03529827131126482,3.5338144586515674,0.0941295094336887,0.600652978016425,33,0,6.404,0.0,2.180527501391939,17.81971732418628,250
-5.186328344190609,0.09563050775670945,18.009477341376677,-33.15101077606637,0.039342963193412225,4.1660947050498205,0.09563050775670945,0.6858104694447293,34,0,6.392,0.0,2.242350940098397,17.913846833619967,250
-5.3299989666085095,0.09643237209514055,18.105909713471817,-33.813513444164386,0.037628670890927265,4.00044475694904,0.09643237209514055,0.6400499980470276,35,0,6.344,0.0,2.314487830273018,18.009477341376677,250
-5.470486583072053,0.09715225505906488,18.203061968530882,-34.63912104401223,0.03822913989121253,4.871823270764511,0.09715225505906488,0.7521808293223113,36,0,6.332,0.0,2.377302232576941,18.105909713471817,250
-5.621824759210325,0.09856468306847077,18.301626651599353,-35.75480546857766,0.03806298311646282,4.595374280079925,0.09856468306847077,0.6916646586316233,37,0,6.36,0.0,2.4367745758308894,18.203061968530882,250
-5.762475790558044,0.0985547110996059,18.40018136269896,-36.14224815838006,0.03330876773169519,4.017870076364342,0.0985547110996059,0.5848213402399061,38,0,6.272,0.0,2.5174549593875186,18.301626651599353,250
-5.912850782253771,0.09817616730722989,18.49835753000619,-36.801583268747464,0.03848242419608899,4.53317075345869,0.09817616730722989,0.643291535775188,39,0,6.224,0.0,2.594673485927473,18.40018136269896,250
