Traj,Wins,DeltaOmega,ITERATIONS,RewardStd,ReturnsMean,OmegaBefore,ConfortViolation,TimestepsMean,RewardMean,TimestepsStd,Omega,NormDeltaOmega,NormDeltaVar,ReturnsStd
250,0.0,-0.015017046974923183,57,1.5777090263884417,374.2901411666514,-0.03398507686950854,0,38.712,9.66858186522658,12.076632643249525,-0.04900212384443172,0.015017046974923183,0.038246417984775904,120.79159508903228
250,0.0,-0.01269117973675897,58,1.5851169606467619,370.59904677171244,-0.04900212384443172,0,38.34,9.666120155756714,12.19378530235792,-0.06169330358119069,0.01269117973675897,0.03489798073856914,121.98385853805692
250,0.0,-0.010761541415915475,59,1.6083998809064766,359.0874503837408,-0.06169330358119069,0,37.188,9.656003290947101,11.11362479121911,-0.07245484499710617,0.010761541415915475,0.032216676873239015,111.18124046603486
250,0.0,-0.007975402238932186,60,1.601787223401678,362.333874342173,-0.07245484499710617,0,37.512,9.659145722493415,11.341333960341702,-0.08043024723603835,0.007975402238932186,0.028735560132911887,113.43425710057602
250,0.0,-0.006241791691364421,61,1.6066146032213748,359.9658684553301,-0.08043024723603835,0,37.276,9.65677294922551,11.326068338130403,-0.08667203892740277,0.006241791691364421,0.026326925113966473,113.28692032086465
250,0.0,-0.003725499795139517,62,1.604841268154639,360.92040921846944,-0.08667203892740277,0,37.368,9.658542314773857,10.883408289685727,-0.09039753872254229,0.003725499795139517,0.023161188735023153,108.86342714673756
250,0.0,-0.0025406311968066975,63,1.6083997937496464,359.21107134090107,-0.09039753872254229,0,37.196,9.657250009164994,11.503981223906791,-0.09293816991934899,0.0025406311968066975,0.022034979456892277,115.07064981930195
250,0.0,-0.0006177246618673665,64,1.6135420104804055,356.72669515184856,-0.09293816991934899,0,36.948,9.65483098278252,11.654754223062792,-0.09355589458121635,0.0006177246618673665,0.020301600554302888,116.58497172671319
250,0.0,0.0002434551873021773,65,1.6001187338822767,363.2419865037996,-0.09355589458121635,0,37.6,9.6606911304202,11.961939642048023,-0.09331243939391418,0.0002434551873021773,0.01850136203946578,119.65347449839864
250,0.0,0.001329346745037166,66,1.6252973266037634,351.1168416779789,-0.09331243939391418,0,36.388,9.649248149883999,10.665714040794455,-0.09198309264887701,0.001329346745037166,0.0169705696204202,106.7060347157602
250,0.0,0.002791319461463951,67,1.6000575438659874,363.2296113392165,-0.09198309264887701,0,37.6,9.660362003702566,12.374166638606416,-0.08919177318741306,0.002791319461463951,0.01494279338244024,123.77960988201022
250,0.0,0.0037019856498977793,68,1.6275245009360257,350.08283894399204,-0.08919177318741306,0,36.284,9.648408084665201,10.12656624922782,-0.08548978753751528,0.0037019856498977793,0.012702689730392047,101.28236201900181
250,0.0,0.004810766414120898,69,1.595281681560226,365.64576743575816,-0.08548978753751528,0,37.84,9.662943114052807,10.940859198435925,-0.08067902112339438,0.004810766414120898,0.012122553158298872,109.44488293780955
250,0.0,0.005111062452526502,70,1.606025639224073,360.3089776484639,-0.08067902112339438,0,37.308,9.657686760171114,11.5185561595193,-0.07556795867086788,0.005111062452526502,0.011802015649785442,115.22077985078448
250,0.0,0.005775007910770097,71,1.5901853912102408,368.16342539705397,-0.07556795867086788,0,38.092,9.665111451146013,10.953517060743549,-0.06979295076009778,0.005775007910770097,0.008605342969210358,109.56804941408473
250,0.0,0.00533081611645915,72,1.566635330049166,380.19041337275337,-0.06979295076009778,0,39.296,9.675041056920636,13.891881945942385,-0.06446213464363863,0.00533081611645915,0.0055295728140776,138.94571422957034
250,0.0,0.005465798197320154,73,1.6054343186513012,360.52585336239304,-0.06446213464363863,0,37.332,9.657287403899952,12.162145205513704,-0.05899633644631848,0.005465798197320154,0.006569058513665361,121.66441583412451
250,0.0,0.006059216935143719,74,1.5800564748520392,373.2190187624211,-0.05899633644631848,0,38.6,9.66888649643578,11.518680479985544,-0.05293711951117476,0.006059216935143719,0.0030595139710538626,115.23785688123816
250,0.0,0.00630881336374986,75,1.589878330312551,368.19835080751074,-0.05293711951117476,0,38.1,9.66399870885855,11.991080018080106,-0.0466283061474249,0.00630881336374986,0.003349452239103551,119.94690512296332
250,0.0,0.007088810536605032,76,1.5735205728224473,376.51366324065475,-0.0466283061474249,0,38.932,9.671058852374776,12.81403043542507,-0.03953949561081987,0.007088810536605032,0.0057557905085070474,128.18092253318275
250,0.0,0.007183270091494207,77,1.576658593747373,374.8589428693102,-0.03953949561081987,0,38.768,9.669287630760168,14.123249484449392,-0.03235622551932566,0.007183270091494207,0.0016413464320599574,141.26106998631147
250,0.0,0.006957013004290791,78,1.5932871781717644,366.41658062615176,-0.03235622551932566,0,37.924,9.661865326077201,12.412824980639984,-0.02539921251503487,0.006957013004290791,0.005252833894160906,124.15470119346226
250,0.0,0.007630047411703526,79,1.5881982667409489,368.9775538303906,-0.02539921251503487,0,38.18,9.664158036416728,11.318462793153495,-0.017769165103331343,0.007630047411703526,0.0030687315985738375,113.22748468859714
250,0.0,0.009012261036385973,80,1.5614591788445766,382.7152311070549,-0.017769165103331343,0,39.556,9.67527634510706,13.159592090942636,-0.00875690406694537,0.009012261036385973,0.0025434055227346783,131.62236760815267
250,0.0,0.009905911300137016,81,1.5626734202060777,382.0813451916695,-0.00875690406694537,0,39.492,9.674904922305013,12.99022463239185,0.0011490072331916453,0.009905911300137016,0.008438168354542516,129.95359227626477
250,0.0,0.011078895526638705,82,1.5816432692859193,372.1857335891747,0.0011490072331916453,0,38.504,9.666157635289181,10.918332473413694,0.01222790275983035,0.011078895526638705,0.013583350986965411,109.23276373577556
250,0.0,0.011702779777390232,83,1.5765911169529099,374.7323722312917,0.01222790275983035,0,38.76,9.66801785942445,11.990929905557783,0.023930682537220582,0.011702779777390232,0.013110210074691524,119.94260860926885
250,0.0,0.011745480992766594,84,1.53502783887531,396.96075347280333,0.023930682537220582,0,40.984,9.685749401542148,13.425637564004177,0.035676163529987176,0.011745480992766594,0.01507675885173081,134.29424763612286
250,0.0,0.01181968790049566,85,1.5438066141620477,391.99955891876914,0.035676163529987176,0,40.492,9.68091373404053,12.486870544696137,0.047495851430482836,0.01181968790049566,0.014649990214159279,124.90468868341166
250,0.0,0.012016093353162713,86,1.5208653987868492,404.7688243435407,0.047495851430482836,0,41.772,9.689955576547465,14.494965194853005,0.05951194478364555,0.012016093353162713,0.012158373687737742,144.97076261621484
250,0.0,0.012035586022513672,87,1.5671335350009765,379.34559196412135,0.05951194478364555,0,39.232,9.669290170374218,11.042199780840772,0.07154753080615922,0.012035586022513672,0.01027036931380202,110.46245491491041
250,0.0,0.011808029751066068,88,1.5197737932520738,405.29560160902736,0.07154753080615922,0,41.828,9.689576398800499,13.405014584102473,0.08335556055722529,0.011808029751066068,0.007855717527900544,134.08677587808378
250,0.0,0.012339460274162634,89,1.5097559130622706,411.0319536088394,0.08335556055722529,0,42.404,9.69323539309592,14.289604053296928,0.09569502083138792,0.012339460274162634,0.009927754208720347,142.92284902425982
250,0.0,0.012900517406636197,90,1.5373043377337474,395.24927781508313,0.09569502083138792,0,40.828,9.68083858663376,11.577150599348702,0.10859553823802412,0.012900517406636197,0.009477845990186863,115.79676188415985
250,0.0,0.01330211229525731,91,1.5321075066819072,398.0485733476273,0.10859553823802412,0,41.112,9.682053253250325,13.380413147582551,0.12189765053328143,0.01330211229525731,0.0041195091480397475,133.84605039339735
250,0.0,0.012462525344799177,92,1.5129121759852688,408.9518933924071,0.12189765053328143,0,42.204,9.689884688475194,13.680438004683916,0.1343601758780806,0.012462525344799177,0.005594367271976798,136.82390852953506
250,0.0,0.011340035744734273,93,1.5008392967891089,416.021028183602,0.1343601758780806,0,42.912,9.694748046784163,14.863117304253505,0.14570021162281488,0.011340035744734273,0.00609642498044194,148.61620266892962
250,0.0,0.010454493050456481,94,1.503053282289484,414.5610389107487,0.14570021162281488,0,42.772,9.692346369371288,14.79918970754818,0.15615470467327136,0.010454493050456481,0.005440670329151478,148.00976330956135
250,0.0,0.010168847955371735,95,1.5054417534012328,413.12387970479745,0.15615470467327136,0,42.628,9.691373738031281,12.58672379930536,0.1663235526286431,0.010168847955371735,0.006506533350363204,125.87668920039155
250,0.0,0.009536432952593016,96,1.4630091154268556,439.2108697642014,0.1663235526286431,0,45.24,9.708463080552638,14.700421762657015,0.1758599855812361,0.009536432952593016,0.007330336797365414,147.0024385064718
250,0.0,0.009620126419080444,97,1.4735751063429863,432.3807862202014,0.1758599855812361,0,44.56,9.703339008532348,17.134012956689393,0.18548011200031655,0.009620126419080444,0.008511420181270438,171.33736115101203
250,0.0,0.009341233459281256,98,1.4753014488321912,431.23382806528207,0.18548011200031655,0,44.448,9.701984972671033,14.993841935941568,0.1948213454595978,0.009341233459281256,0.010395800640890589,149.93110965834666
250,0.0,0.009439282726440512,99,1.4726309783863867,432.7918419208936,0.1948213454595978,0,44.608,9.702112668599659,16.87573216189449,0.20426062818603832,0.009439282726440512,0.00857772807799296,168.73342811764343
250,0.0,0.00811555535191133,100,1.4776185077382726,429.6269305992905,0.20426062818603832,0,44.292,9.699876514930247,15.119217440066135,0.21237618353794965,0.00811555535191133,0.008749372710953905,151.1839150392676
250,0.0,0.009212410190461234,101,1.4632283006328661,438.6801641753254,0.21237618353794965,0,45.2,9.705313366710739,16.657971064928645,0.2215885937284109,0.009212410190461234,0.011020644939832649,166.5558109273152
250,0.0,0.00959345722903085,102,1.4386744912521587,454.7562884660672,0.2215885937284109,0,46.812,9.714523807273077,17.422303406840324,0.23118205095744174,0.00959345722903085,0.016985105973683492,174.17457951914824
250,0.0,0.009546841506312381,103,1.4587588332448223,441.3757769712907,0.23118205095744174,0,45.476,9.705686009571878,17.66537358789788,0.24072889246375412,0.009546841506312381,0.018852212121123608,176.6370805779431
250,0.0,0.007789109955508106,104,1.4725733068544213,432.47862029633137,0.24072889246375412,0,44.588,9.699439766222557,15.895730747593833,0.24851800241926222,0.007789109955508106,0.015070627893616285,158.92200535328888
250,0.0,0.006166210155988366,105,1.4325074336238235,458.83382625079673,0.24851800241926222,0,47.224,9.71611524332536,16.728353893913173,0.2546842125752506,0.006166210155988366,0.014360844888146639,167.24200821614085
250,0.0,0.006448438864466222,106,1.4370908524413724,455.5979011818155,0.2546842125752506,0,46.904,9.71341252732849,16.114800153895796,0.2611326514397168,0.006448438864466222,0.014345894631434495,161.0752098591958
250,0.0,0.005177164003593415,107,1.4311568230509126,459.56377449051104,0.2611326514397168,0,47.304,9.715114461578535,16.748121805145793,0.2663098154433102,0.005177164003593415,0.014370135845276473,167.42710362513185
250,0.0,0.004404735792603254,108,1.4353241027110861,456.61437413634025,0.2663098154433102,0,47.012,9.712719606405605,16.73570602036257,0.2707145512359135,0.004404735792603254,0.01566997805928278,167.29540085464788
250,0.0,0.004221405554192259,109,1.4307205012808828,459.7903033259308,0.2707145512359135,0,47.328,9.71497429272166,16.523813603402818,0.27493595679010574,0.004221405554192259,0.016542927414945473,165.17132439224662
250,0.0,0.0035509583002693024,110,1.4620878237744515,438.92209509855627,0.27493595679010574,0,45.24,9.702079909340323,13.867314087450389,0.27848691509037504,0.0035509583002693024,0.016629633007484847,138.62190462028397
250,0.0,0.004222610795076298,111,1.4391305219869277,454.00882651808337,0.27848691509037504,0,46.752,9.711003305058252,17.32589091504388,0.28270952588545134,0.004222610795076298,0.01658355252041293,173.1827077684164
250,0.0,0.0047945382839995054,112,1.4350743307973555,456.70408768361324,0.28270952588545134,0,47.024,9.712148853428317,18.969644804265577,0.28750406416945085,0.0047945382839995054,0.015408579732013119,189.6093196022524
250,0.0,0.00438799037432519,113,1.442152839711071,451.84266556849786,0.28750406416945085,0,46.54,9.708695005769185,16.649576571192434,0.29189205454377604,0.00438799037432519,0.025624208499419574,166.42183902878912
250,0.4,0.0055348432477242415,114,1.4080795503187167,473.5821722528964,0.29189205454377604,0,48.712,9.722084337594358,19.898870721726897,0.2974268977915003,0.0055348432477242415,0.033624301158030986,199.25104585050002
250,0.0,0.0073170954608052785,115,1.4154129500701034,470.1358857209694,0.2974268977915003,0,48.376,9.718370384508214,17.07590770647347,0.30474399325230556,0.0073170954608052785,0.037978758530464736,170.67269043161198
250,0.0,0.007395717647068034,116,1.4011812343386554,480.3642882700817,0.30474399325230556,0,49.4,9.723973446762788,21.819257549238472,0.3121397108993736,0.007395717647068034,0.03787670987118883,218.06761003121073
250,0.0,0.008928115542314596,117,1.4107096053834678,473.3757048176887,0.3121397108993736,0,48.704,9.71944203387173,19.502625054079257,0.3210678264416882,0.008928115542314596,0.03490801357389604,194.9076574900903
250,0.0,0.009132187724168073,118,1.4076971272597383,475.41838735718096,0.3210678264416882,0,48.912,9.719872165464118,18.286176637011902,0.33020001416585626,0.009132187724168073,0.034610776908077234,182.76414288802115
250,0.0,0.007825276840959572,119,1.3885293572120532,489.4717812875347,0.33020001416585626,0,50.32,9.727181663106812,19.56327171001824,0.33802529100681583,0.007825276840959572,0.037529452607296905,195.50389522989258
250,0.0,0.005979065444287057,120,1.3911981896523962,487.39853993737546,0.33802529100681583,0,50.116,9.725407852529639,19.79955918701222,0.3440043564511029,0.005979065444287057,0.03370953098187406,197.89537958611643
250,0.0,0.007154451083213165,121,1.3637323063319933,508.371342381932,0.3440043564511029,0,52.22,9.735184649213558,21.40139247806086,0.35115880753431605,0.007154451083213165,0.03432061429995747,213.87386877035087
250,0.0,0.006529829908731022,122,1.3997597959325192,480.85607860080114,0.35115880753431605,0,49.468,9.720548204916332,18.67300125850154,0.3576886374430471,0.006529829908731022,0.026599867617356835,186.58941753937097
250,0.0,0.00707720152726532,123,1.3869706712834167,490.31531402497893,0.3576886374430471,0,50.416,9.72539102715366,19.78552359681189,0.3647658389703124,0.00707720152726532,0.026164148449281024,197.7176048651514
250,0.0,0.005998201776405643,124,1.3565605027913492,513.8836287448812,0.3647658389703124,0,52.78,9.736332488535076,20.90042104839039,0.37076404074671804,0.005998201776405643,0.029444594538248228,208.84708076505123
250,0.0,0.006754973087446159,125,1.3984118609973821,481.5597269831456,0.37076404074671804,0,49.548,9.719054795009798,16.450157932372562,0.3775190138341642,0.006754973087446159,0.03065681704242271,164.35667591987198
250,0.0,0.005515248987044807,126,1.3439131877377617,524.0694688493495,0.3775190138341642,0,53.804,9.740344005080468,21.763951479453358,0.383034262821209,0.005515248987044807,0.0313881153891801,217.45815551503043
250,0.0,0.00648469044275829,127,1.3509082704880317,518.2442037504088,0.383034262821209,0,53.224,9.737039751811379,21.42218065463925,0.3895189532639673,0.00648469044275829,0.03736303687375008,214.0546622510869
250,0.0,0.004689329231157335,128,1.3046838034186534,557.8951135895865,0.3895189532639673,0,57.196,9.754093181159284,25.937416679384246,0.39420828249512463,0.004689329231157335,0.038706968717999925,259.1366347468271
250,0.0,0.0032207760544933905,129,1.3616249872424613,509.44067195963737,0.39420828249512463,0,52.348,9.73180774737597,20.49846082026648,0.397429058549618,0.0032207760544933905,0.03960267073889613,204.78533890499304
250,0.0,0.0019227264647643239,130,1.3493927014181817,519.3122441715298,0.397429058549618,0,53.336,9.736617747328816,21.090829855650536,0.39935178501438234,0.0019227264647643239,0.04174695617462279,210.69769207646826
250,0.0,0.0011783068077746983,131,1.3385879412146466,528.13839190227,0.39935178501438234,0,54.224,9.739937885480046,22.051889352162096,0.40053009182215704,0.0011783068077746983,0.04341495741510068,220.29324143385378
250,0.4,0.0006503220700172507,132,1.335342133714805,528.8103133852562,0.40053009182215704,0,54.284,9.741550242893968,22.123908877049733,0.4011804138921743,0.0006503220700172507,0.042714571680966915,221.37208760530905
250,0.0,-3.2326542734606445e-05,133,1.3094650325688544,553.4025220490718,0.4011804138921743,0,56.752,9.751242635485475,27.161194671810737,0.4011480873494397,3.2326542734606445e-05,0.04620003387254259,271.37664832357314
250,0.0,-0.0033041193610570674,134,1.342434650319473,525.007123534352,0.4011480873494397,0,53.908,9.738946418608593,22.295011459965657,0.3978439679883826,0.0033041193610570674,0.051949576825465624,222.71754539196664
250,0.0,-0.0038870698551472516,135,1.320075937603852,544.0020138161607,0.3978439679883826,0,55.812,9.747043894075839,23.265439088914697,0.39395689813323537,0.0038870698551472516,0.053151010456321555,232.45043015143708
