ITERATIONS,Wins,TimestepsMean,NormDeltaOmega,ReturnsMean,ReturnsStd,DeltaOmega,OmegaBefore,NormDeltaVar,RewardMean,TimestepsStd,ConfortViolation,Traj,Omega,RewardStd
565,0.0,54.044,0.010564198481616938,527.0057459927623,257.60805789976615,0.010564198481616938,0.1938652114033421,0.08238713411349897,9.751420064998191,25.76839273218258,0,250,0.20442940988495903,1.3422222307579643
566,0.4,56.708,0.012413786607262417,553.6538985054293,294.4550203468445,0.012413786607262417,0.20442940988495903,0.07749109002654421,9.763241491596059,29.42921568781608,0,250,0.21684319649222145,1.3087426613485795
567,2.0,60.052,0.018771499827779592,587.2405718470437,377.4911748061698,0.018771499827779592,0.21684319649222145,0.07762508009993307,9.77886784531812,37.66453631733703,0,250,0.23561469632000104,1.2628079171323223
568,0.8,62.572,0.019607427085196916,612.1942952289345,367.33501470042734,0.019607427085196916,0.23561469632000104,0.07209043904170916,9.783837742583495,36.70930149158385,0,250,0.25522212340519795,1.2450679134389513
569,4.3999999999999995,68.828,0.020604149168242936,675.0498699933252,445.5513529577834,0.020604149168242936,0.25522212340519795,0.07465408080639203,9.807779827880006,44.414574364728516,0,250,0.2758262725734409,1.1672428604131704
570,5.2,76.244,0.026357927707267303,749.2135008981355,483.6512530831912,0.026357927707267303,0.2758262725734409,0.09467407926069246,9.82652406613157,48.21560394727002,0,250,0.3021842002807082,1.1057424393311512
571,12.4,92.036,0.02921927449068651,907.7701657057037,602.9190519034456,0.02921927449068651,0.3021842002807082,0.1360943917929108,9.863207502560993,60.04120838224361,0,250,0.3314034747713947,0.9698699481551287
572,20.4,103.544,0.023829036571597628,1023.6403379014121,642.8307433690164,0.023829036571597628,0.3314034747713947,0.1459369114932418,9.88604204880449,63.91988785972641,0,250,0.35523251134299233,0.8729763535569252
573,25.6,104.868,0.020867765022241525,1037.3594701748048,675.433818192256,0.020867765022241525,0.35523251134299233,0.15963039650908498,9.89204972131446,67.11740888919952,0,250,0.37610027636523385,0.8389908409194227
574,33.6,119.172,0.025255179831550845,1181.1825765964027,704.9437103178111,0.025255179831550845,0.37610027636523385,0.17326898147214112,9.9115780266875,70.03409466823999,0,250,0.4013554561967847,0.7445960805360925
575,39.6,128.444,0.008079337157444688,1274.3822656173281,717.8115977142878,-0.008079337157444688,0.4013554561967847,0.17256105769183447,9.921695568631685,71.31882545303169,0,250,0.39327611903934,0.6845392709387694
576,41.6,128.06,0.03237935934181496,1270.9177331149956,722.3664719321224,-0.03237935934181496,0.39327611903934,0.15464151185258196,9.924392730868307,71.74393632914213,0,250,0.36089675969752505,0.6742390033954894
577,31.6,115.124,0.06289456522337772,1140.6285058204098,698.7164037091618,-0.06289456522337772,0.36089675969752505,0.1690500825247273,9.907825525697595,69.40936985739029,0,250,0.29800219447414733,0.7686305327415408
578,7.199999999999999,80.84,0.05868493233142408,795.2364798763795,524.2801112422084,-0.05868493233142408,0.29800219447414733,0.17074830194754687,9.837165757995788,52.24785545838221,0,250,0.23931726214272325,1.0632003132461472
579,4.3999999999999995,65.204,0.055462018628951976,638.9332254531107,421.2463880213121,-0.055462018628951976,0.23931726214272325,0.1608232444320892,9.798988182521176,41.96448955962648,0,250,0.18385524351377128,1.198546521070901
580,0.0,58.42,0.0507192473437299,570.7944477982986,312.6817640634099,-0.0507192473437299,0.18385524351377128,0.15112285759119898,9.770531458375535,31.27637447019715,0,250,0.13313599617004138,1.2926889895140992
581,0.0,50.92,0.040465830897766786,495.9900437681186,228.82324629769275,-0.040465830897766786,0.13313599617004138,0.1370384108271089,9.740574308093452,22.886362751647543,0,250,0.09267016527227459,1.3819481542006447
582,0.0,43.96,0.032252241965815845,426.522398757994,171.39631752757535,-0.032252241965815845,0.09267016527227459,0.12490946353836156,9.702511345723247,17.13821460946268,0,250,0.060417923306458746,1.4836064666062598
583,0.0,42.968,0.023264832934591452,416.68537484483954,176.31706390658954,-0.023264832934591452,0.060417923306458746,0.1116667745702124,9.697574354050445,17.627903335337415,0,250,0.037153090371867294,1.5002429735157385
584,0.0,40.44,0.0158621961661194,391.46082523869,132.32001947766375,-0.0158621961661194,0.037153090371867294,0.10331695906253925,9.680040188889466,13.228998450374087,0,250,0.021290894205747892,1.5446413182716594
585,0.0,42.228,0.007810510568586181,409.3736666734874,138.42626986949705,-0.007810510568586181,0.021290894205747892,0.0932980247526793,9.694365508039391,13.837341363137645,0,250,0.01348038363716171,1.5131117391229423
586,0.0,42.824,0.00011900555864125494,415.37492284112545,154.54575087307302,0.00011900555864125494,0.01348038363716171,0.08377094697842084,9.69958254345987,15.44982278215514,0,250,0.013599389195802966,1.5030783645089338
587,0.0,39.856,0.0060896000069205775,385.66713719196093,130.06965044218,0.0060896000069205775,0.013599389195802966,0.0766766481387972,9.676513879766182,13.003509680082527,0,250,0.019688989202723543,1.5556529652767799
588,0.0,40.328,0.009208492934306096,390.3643702326396,135.8460462700617,0.009208492934306096,0.019688989202723543,0.07002146775791573,9.679735425328298,13.581915034338861,0,250,0.02889748213702964,1.5468324330976448
589,0.0,41.896,0.012421140184593553,406.0502644081085,148.62798823925905,0.012421140184593553,0.02889748213702964,0.06556919978319736,9.691862335500012,14.859784116870609,0,250,0.04131862232162319,1.518800966827163
590,0.0,42.576,0.014038948484039804,412.81591446905213,156.0468648552306,0.014038948484039804,0.04131862232162319,0.060041118656020465,9.695976946379464,15.602699253654798,0,250,0.055357570805662996,1.5070253805402427
591,0.0,44.3,0.017012925996978324,430.02714204117933,166.9894674334947,0.017012925996978324,0.055357570805662996,0.052077089395369563,9.707158962554837,16.696406799069074,0,250,0.07237049680264132,1.4784783769566445
592,0.0,45.744,0.023080333710220294,444.4229672485527,188.02348792084422,0.023080333710220294,0.07237049680264132,0.04796062299297329,9.715437374268815,18.79974638126802,0,250,0.09545083051286161,1.455703864715098
593,0.0,46.296,0.026261681084404964,449.86783218953116,181.5751805339542,0.026261681084404964,0.09545083051286161,0.045416296196839685,9.717207365421013,18.15688255180388,0,250,0.12171251159726658,1.4471476597056387
594,0.4,48.508,0.03105977684310947,471.9891486293036,226.62436126220697,0.03105977684310947,0.12171251159726658,0.04132319177295271,9.730130053378899,22.62834364243216,0,250,0.15277228844037605,1.4120546628427242
595,0.0,49.128,0.03043806742476743,478.0102808044022,234.3218203869664,0.03043806742476743,0.15277228844037605,0.04054166723705255,9.729894984619813,23.433642823940115,0,250,0.18321035586514348,1.4058487453451456
596,0.4,56.752,0.030499778766418684,554.1736456822753,310.4863549572078,0.030499778766418684,0.18321035586514348,0.03950364100603404,9.764830238269584,31.032023717443888,0,250,0.21371013463156216,1.3084039422678102
597,1.6,67.476,0.03376026531203,661.3890115190409,405.6588665325863,0.03376026531203,0.21371013463156216,0.04226842541594546,9.801840825168075,40.51273162846465,0,250,0.24747039994359216,1.1956344234450726
598,5.6000000000000005,74.368,0.030398136612229842,730.6332281187044,497.60198768422225,0.030398136612229842,0.24747039994359216,0.054331710084089005,9.824564706845745,49.59911870184792,0,250,0.277868536555822,1.1171394617471853
599,7.199999999999999,75.3,0.01671787475688813,739.965197080383,527.7965688329463,0.01671787475688813,0.277868536555822,0.059038091939745,9.826895047548245,52.58845880989478,0,250,0.29458641131271013,1.1009200934405774
600,11.200000000000001,84.64,0.004768874377600152,833.7676729947965,592.0959690426428,0.004768874377600152,0.29458641131271013,0.07066171191606095,9.850752280184267,58.9542059568272,0,250,0.2993552856903103,1.0173735174503549
601,14.399999999999999,92.804,0.0036371970414207366,915.7153743240907,623.3498797216984,-0.0036371970414207366,0.2993552856903103,0.09538131992436616,9.867197257920894,62.046027947000766,0,250,0.29571808864888954,0.954999447259298
602,15.6,96.536,0.013560346105933208,953.1464358411844,637.848943055369,-0.013560346105933208,0.29571808864888954,0.1199734166769644,9.873481766814292,63.49702909585613,0,250,0.28215774254295634,0.930222850473196
603,12.0,82.916,0.019617443318005245,816.6744823508091,576.4507887950584,-0.019617443318005245,0.28215774254295634,0.12598289602901525,9.849419681977048,57.3624698213039,0,250,0.2625402992249511,1.0231675085056466
604,4.0,72.624,0.02150691683609743,712.9037667643731,485.99521334329904,-0.02150691683609743,0.2625402992249511,0.1157038725344595,9.816366032776674,48.49258318547281,0,250,0.24103338238885366,1.1393486511258633
605,6.800000000000001,70.836,0.024174585002050497,695.5516932391431,490.57671285017886,-0.024174585002050497,0.24103338238885366,0.11325086155048442,9.819183652932736,48.841387203886825,0,250,0.21685879738680316,1.136945117594654
606,3.2,69.996,0.02302921232123334,686.7515346076678,466.7929508100283,-0.02302921232123334,0.21685879738680316,0.11436449983795999,9.811296854215495,46.58321568977393,0,250,0.19382958506556983,1.1650737200409835
607,1.2,58.668,0.0180203151821568,573.3681076018601,344.3562062245033,-0.0180203151821568,0.19382958506556983,0.11205731852731637,9.773097900079431,34.37961279595801,0,250,0.17580926988341303,1.282390788471983
608,1.2,59.564,0.009722989398792237,582.4027642323044,366.031794696156,-0.009722989398792237,0.17580926988341303,0.10728634361069153,9.777764492517367,36.55404087101726,0,250,0.1660862804846208,1.2731521664473069
609,2.0,56.8,0.0043219312692662215,554.9094003008557,339.04661201057417,-0.0043219312692662215,0.1660862804846208,0.10487561107714637,9.769531695437601,33.80047336946629,0,250,0.16176434921535457,1.2977675712681598
610,0.4,51.592,0.0021617602559519666,502.6696650237289,258.54345886789645,-0.0021617602559519666,0.16176434921535457,0.09717208911119093,9.743170743986061,25.82962516181758,0,250,0.1596025889594026,1.3703261612235254
611,0.8,53.136,0.002120991008838391,518.1581033937401,314.39985767847884,0.002120991008838391,0.1596025889594026,0.09596383321910336,9.751545155708753,31.396775375824827,0,250,0.161723579968241,1.3483240219723622
612,0.4,55.496,0.011345458547082493,541.7021988023803,333.0603317752069,0.011345458547082493,0.161723579968241,0.0900052847789081,9.76110348137488,33.289667826519384,0,250,0.1730690385153235,1.3228554531493149
613,0.4,56.672,0.014998610864721373,553.421411237587,326.1731021870062,0.014998610864721373,0.1730690385153235,0.08570319342337077,9.765341107382605,32.60276699913674,0,250,0.18806764938004486,1.3093763041304067
614,0.8,58.264,0.020198589612980072,569.3319985605441,359.17071402661594,0.020198589612980072,0.18806764938004486,0.0846410668509187,9.771591352473981,35.88306430615981,0,250,0.20826623899302493,1.2892973155644702
615,2.4,66.688,0.02656601115449203,653.6488106075465,408.33858803231374,0.02656601115449203,0.20826623899302493,0.08518556149582797,9.801595648505675,40.74916754977947,0,250,0.23483225014751696,1.197736993033313
616,4.0,69.34,0.026968740338801866,680.2657585944278,459.3550103387001,0.026968740338801866,0.23483225014751696,0.08734918595690765,9.810582039146635,45.80437097046525,0,250,0.26180099048631883,1.165602724010417
617,3.5999999999999996,73.016,0.009545638292131509,716.7980438897987,468.30757869148243,0.009545638292131509,0.26180099048631883,0.08524043363001904,9.816999615013128,46.730800806320445,0,250,0.27134662877845034,1.1386664103931239
618,10.8,82.208,0.011817810739168377,809.5200323164412,559.4433069272294,0.011817810739168377,0.27134662877845034,0.09656633508351448,9.847217208987457,55.67811720954652,0,250,0.2831644395176187,1.034421892620129
619,10.0,82.168,0.005290799742174557,808.969039931343,558.3150378238936,0.005290799742174557,0.2831644395176187,0.10026053867315377,9.845305227477153,55.5833408135927,0,250,0.2884552392597933,1.0391622986924494
620,11.600000000000001,86.576,0.0077021921784243275,853.1896147546685,575.343613313279,0.0077021921784243275,0.2884552392597933,0.11085996933035643,9.85480519722173,57.265314318529676,0,250,0.2961574314382176,1.0039630076842256
621,14.799999999999999,89.832,0.012412105454695732,886.0857922902736,609.9213840822745,0.012412105454695732,0.2961574314382176,0.12433799660516415,9.863810137704533,60.67786891445677,0,250,0.30856953689291333,0.9681864356573869
622,24.8,104.516,0.0009503087779503261,1034.0743349239704,678.52008987393,0.0009503087779503261,0.30856953689291333,0.1372944192504265,9.89393332048653,67.4313409624931,0,250,0.30951984567086366,0.8450480578635361
623,18.4,95.408,0.017065428728475773,942.2376138031533,645.7210323931889,-0.017065428728475773,0.30951984567086366,0.13764100572037397,9.875876381468569,64.21907454954486,0,250,0.2924544169423879,0.9201548138965635
624,17.599999999999998,94.072,0.02870009683942032,928.8650009866096,630.3200932350297,-0.02870009683942032,0.2924544169423879,0.15177820370840067,9.873979515547768,62.681439166630504,0,250,0.26375432010296757,0.9310817524277555
625,8.4,80.392,0.02780883797342365,791.1357990375169,561.4968003512233,-0.02780883797342365,0.26375432010296757,0.1501423255972327,9.840976702128533,55.93973843342494,0,250,0.23594548212954392,1.059587752111634
626,4.8,71.124,0.022896870821717513,698.1536239608606,470.8365703525806,-0.022896870821717513,0.23594548212954392,0.13813310216079544,9.81600618582842,46.937028282583036,0,250,0.2130486113078264,1.1465182353864345
627,4.0,67.928,0.018440348667091294,666.2227544061984,459.2862723723742,-0.018440348667091294,0.2130486113078264,0.1327366454548135,9.807778153430078,45.79819664571958,0,250,0.1946082626407351,1.1774604860642983
628,0.8,62.44,0.011302044340574968,611.0320178093186,364.9253973744593,-0.011302044340574968,0.1946082626407351,0.12274939102215977,9.785906755434315,36.46387801646994,0,250,0.18330621830016014,1.2466326241041528
629,1.2,61.256,0.0027776782184316673,599.2835749461267,378.35196000560006,0.0027776782184316673,0.18330621830016014,0.11871281918663663,9.78326327128978,37.79225402116153,0,250,0.1860838965185918,1.2558885144912268
630,0.4,56.28,0.004380479325460929,549.4294560282195,304.160854077971,0.004380479325460929,0.1860838965185918,0.10972433913699993,9.762428145490752,30.39831574281707,0,250,0.19046437584405274,1.313687668841017
631,2.0,62.54,0.010936600469947266,612.2095326600529,362.69403524311065,0.010936600469947266,0.19046437584405274,0.10432895862709085,9.789087506556648,36.18895411586249,0,250,0.201400976314,1.2383346733886338
632,1.6,61.684,0.013430480559473629,603.5470086077949,377.0441085492773,0.013430480559473629,0.201400976314,0.10119532315877096,9.784498550804015,37.641043343669416,0,250,0.21483145687347363,1.249045109022774
633,3.2,59.62,0.019566995701183976,583.0227057916019,384.39007744049877,0.019566995701183976,0.21483145687347363,0.09796317777337511,9.778978627836329,38.308166231235866,0,250,0.2343984525746576,1.2596066852694165
634,3.2,68.768,0.02290211088987318,674.4170275644456,438.8789998731062,0.02290211088987318,0.2343984525746576,0.10232511603968013,9.807134532986934,43.78330933129656,0,250,0.2573005634645308,1.1750399752178011
635,9.2,78.164,0.028634775605015705,769.0155479768362,544.5120575086763,0.028634775605015705,0.2573005634645308,0.11013031146971425,9.83848764107308,54.20687321733288,0,250,0.2859353390695465,1.069667258409032
636,11.200000000000001,83.756,0.013490873156573824,824.9769899372203,591.473210541417,0.013490873156573824,0.2859353390695465,0.11508511177334925,9.849765866770385,58.88782950661367,0,250,0.2994262122261203,1.0227104970157925
637,14.399999999999999,97.176,0.011533941223090538,959.3825274998767,636.8549315798065,0.011533941223090538,0.2994262122261203,0.12679657483355308,9.872628298138192,63.4255549758928,0,250,0.31096015344921085,0.9336347941248098
638,21.6,96.612,0.015080113407955342,954.6950798391184,662.6005597937303,0.015080113407955342,0.31096015344921085,0.14236655037521606,9.881744295109494,65.84847345231323,0,250,0.3260402668571662,0.896681808169101
639,24.8,103.908,0.01993867939975502,1027.8881223986739,683.6307645032362,0.01993867939975502,0.3260402668571662,0.1498820429586662,9.892290510823747,67.94671100207869,0,250,0.3459789462569212,0.8473995907035529
640,35.6,116.308,0.018040144436609507,1153.0311033171195,720.5307481758474,0.018040144436609507,0.3459789462569212,0.1587910516791433,9.913600984602258,71.55661490037102,0,250,0.3640190906935307,0.7423624685981863
641,37.2,126.172,0.011020097457923539,1251.737637148328,725.0684717172434,0.011020097457923539,0.3640190906935307,0.1647304766665256,9.920882899124434,72.05197024370673,0,250,0.37503918815145426,0.7041558442247584
642,47.199999999999996,138.952,0.00727259770155958,1380.639811133431,710.0053677758608,0.00727259770155958,0.37503918815145426,0.165292626927139,9.936091680101264,70.50621033639518,0,250,0.38231178585301384,0.6159915520894531
643,39.2,124.056,0.014609347417983698,1230.7308630789862,725.965925261843,-0.014609347417983698,0.38231178585301384,0.15283731902739384,9.92076854871176,72.0984664469363,0,250,0.36770243843503014,0.6987753331126358
644,40.0,126.592,0.022819562039034402,1256.1428662204123,713.0956581329361,-0.022819562039034402,0.36770243843503014,0.1572528879497193,9.922766574668323,70.82266258762093,0,250,0.34488287639599574,0.6872895839805294
645,34.4,118.592,0.025900733228050477,1175.7324102155496,707.2616001831664,-0.025900733228050477,0.34488287639599574,0.16600332086190533,9.91409547200106,70.24626350205398,0,250,0.31898214316794526,0.7420330035056071
646,22.8,100.064,0.02809369535229822,989.2435887024822,663.3323699396392,-0.02809369535229822,0.31898214316794526,0.1610419388846804,9.886108777407282,65.92313633315696,0,250,0.29088844781564704,0.8745581357328762
647,18.8,90.988,0.03327777274441868,898.2565718349772,638.8376254795462,-0.03327777274441868,0.29088844781564704,0.16143457635106834,9.872253174429344,63.487225927740774,0,250,0.25761067507122837,0.939708216389165
648,11.200000000000001,83.184,0.025350786463687963,819.4213112361696,579.2204744504885,-0.025350786463687963,0.25761067507122837,0.15176866455902407,9.850708203935488,57.65357008893725,0,250,0.2322598886075404,1.0262882231351576
649,5.2,69.844,0.020387571025892837,685.4428384321637,482.74553622159664,-0.020387571025892837,0.2322598886075404,0.14630605639217856,9.813911551918041,48.11149201594147,0,250,0.21187231758164757,1.1543742103835655
650,4.8,68.388,0.010752179798149991,670.9177031082111,471.48032022218695,-0.010752179798149991,0.21187231758164757,0.14174775373222276,9.81045948277784,46.994866272817504,0,250,0.20112013778349758,1.1688360592950553
651,4.3999999999999995,67.892,0.018557171933652528,665.959854917845,459.03155007076583,-0.018557171933652528,0.20112013778349758,0.13618269600491992,9.80910644726691,45.75220580474782,0,250,0.18256296584984505,1.1754821111368334
652,0.8,57.172,0.0152507053535883,558.4202436733158,344.84265973186103,-0.0152507053535883,0.18256296584984505,0.12804581845716076,9.767372904101933,34.45179844362265,0,250,0.16731226049625675,1.3011897898395879
653,1.6,54.72,0.01135051354670591,534.0704917925725,330.89637102509147,-0.01135051354670591,0.16731226049625675,0.12163257053386174,9.760060157028004,33.00172116723611,0,250,0.15596174694955084,1.3240466282022805
654,1.2,54.924,0.0003149519445788673,536.0970790094647,304.08420870748296,0.0003149519445788673,0.15596174694955084,0.1146598774842486,9.76070714094867,30.340438757539417,0,250,0.1562766988941297,1.3243365640112537
655,0.0,52.224,0.005453329890458908,508.9363024020901,275.972642355306,0.005453329890458908,0.1562766988941297,0.11133081107962547,9.745257015971394,27.599525793027677,0,250,0.16173002878458861,1.3649591267106114
656,0.8,52.416,0.004783568282205136,510.94915568775923,286.3677675684776,0.004783568282205136,0.16173002878458861,0.10865022791983447,9.747961608817139,28.593896971206984,0,250,0.16651359706679375,1.3572028627488757
657,1.2,55.516,0.013340152534553867,541.9619804639213,306.7977151854979,0.013340152534553867,0.16651359706679375,0.10175721347255096,9.762266382014579,30.61335891404274,0,250,0.17985374960134762,1.3173879097826813
658,2.4,59.976,0.01449410934625242,586.6412736639464,395.681754592806,0.01449410934625242,0.17985374960134762,0.10412349195435588,9.78126706789293,39.47454146662125,0,250,0.19434785894760004,1.2613029600647545
659,1.2,59.26,0.01673514294368958,579.290725614593,367.5006649291867,0.01673514294368958,0.19434785894760004,0.10567094671823181,9.77540880213623,36.69888826654017,0,250,0.21108300189128962,1.2761785123261153
660,4.8,70.844,0.015870586097627842,695.470504885439,468.132645379078,0.015870586097627842,0.21108300189128962,0.10871526621784378,9.816928813808353,46.65631429935288,0,250,0.22695358798891746,1.1489127858584847
661,6.800000000000001,70.764,0.016171166697720757,694.8843686091262,501.80426028165294,0.016171166697720757,0.22695358798891746,0.10616284851931156,9.819744059255076,49.9712347656129,0,250,0.24312475468663822,1.1375679914759027
662,9.6,80.924,0.011086313511243034,796.6948852825258,569.5114632396643,0.011086313511243034,0.24312475468663822,0.09388626633338494,9.844976586457983,56.71224051296157,0,250,0.25421106819788125,1.0494717076782334
663,12.8,84.308,0.007632128446213637,830.8513628416366,592.0783055452904,0.007632128446213637,0.25421106819788125,0.0939052265520912,9.854952825848512,58.90980509219157,0,250,0.2618431966440949,1.0105123178915645
664,19.6,91.228,0.015511766372260871,900.870449384927,644.2248737961795,0.015511766372260871,0.2618431966440949,0.10241986931008365,9.874933675899143,64.01831000581005,0,250,0.27735496301635576,0.9340481859240394
665,20.0,93.38,0.012986985541346974,922.3774984089126,651.1603106902191,0.012986985541346974,0.27735496301635576,0.10972492889410783,9.877677215773321,64.71299405838057,0,250,0.29034194855770273,0.9210678814160123
666,18.4,90.624,0.00679141442129505,894.530071016019,652.7442496320663,0.00679141442129505,0.29034194855770273,0.11408884945179498,9.87078556470713,64.90795501323393,0,250,0.2971333629789978,0.9438024268850844
667,19.2,95.4,0.0023868185362199146,942.3475084863421,648.2402870749983,0.0023868185362199146,0.2971333629789978,0.12370346585152324,9.877856483085345,64.44811866920554,0,250,0.2995201815152177,0.915779782297377
668,25.2,102.62,0.006627939255058446,1015.2696059115588,687.581230604309,-0.006627939255058446,0.2995201815152177,0.12282567524172545,9.893486707382177,68.32208720465147,0,250,0.29289224226015925,0.850516128084018
669,21.2,94.864,0.007652257472121116,937.2299485366702,654.959212956997,0.007652257472121116,0.29289224226015925,0.12115332318070224,9.879722007681208,65.08540161971807,0,250,0.30054449973228037,0.9070950368184943
670,29.2,106.848,0.013537320925441187,1058.0594901161678,707.9726749350076,0.013537320925441187,0.30054449973228037,0.13418387663175751,9.902473514863805,70.32348751306351,0,250,0.31408182065772156,0.8114105711352416
671,29.599999999999998,112.028,0.013325133849896253,1109.7424305826742,714.4720922589421,0.013325133849896253,0.31408182065772156,0.16629255958614292,9.905938074255314,71.00543089088328,0,250,0.3274069545076178,0.7904180329804366
672,34.4,113.636,0.002377785311339531,1126.3987405315913,721.4019720750221,0.002377785311339531,0.3274069545076178,0.1620974905102863,9.912340636168038,71.63395496550501,0,250,0.32978473981895734,0.7578838625146985
673,26.8,102.468,0.00933027647650947,1013.7728906552242,679.033223894105,-0.00933027647650947,0.32978473981895734,0.1610823904436798,9.89355594580966,67.43406391431559,0,250,0.32045446334244787,0.8419474282942614
674,33.6,116.836,0.016484202822639626,1158.3295257047962,725.7614635174689,-0.016484202822639626,0.32045446334244787,0.16590872413890848,9.91414911247215,72.10792677646474,0,250,0.30397026051980824,0.752036909832997
675,28.4,108.612,0.01334075866856288,1075.5568103242576,705.5177595516773,-0.01334075866856288,0.30397026051980824,0.17803901159137808,9.90274380661674,70.09985346632331,0,250,0.29062950185124536,0.8093552859700149
676,18.8,94.488,0.02637312509863332,933.255222150778,662.1440216535216,-0.02637312509863332,0.29062950185124536,0.18229772113968176,9.876970855037444,65.85014697022324,0,250,0.26425637675261204,0.9224231638012819
677,14.799999999999999,86.864,0.012994390662270705,856.6561020592324,613.4504961539704,-0.012994390662270705,0.26425637675261204,0.17080515396882626,9.862038382520174,61.012699530507575,0,250,0.25126198609034134,0.9844903211902776
678,10.4,78.632,0.02116879648294398,773.8561831744076,551.3092723410422,-0.02116879648294398,0.25126198609034134,0.16906361818949386,9.841491799450704,54.85763917632621,0,250,0.23009318960739736,1.0596507442448926
679,10.8,76.968,0.020209137341780314,757.3824872414071,556.7988611457273,-0.020209137341780314,0.23009318960739736,0.16271364449159031,9.840225642363151,55.38843720488961,0,250,0.20988405226561704,1.0686157817568385
680,7.199999999999999,73.112,0.011686451628536404,718.4972815195373,512.6554002268059,-0.011686451628536404,0.20988405226561704,0.16446508851445396,9.827350934450397,51.04605230573663,0,250,0.19819760063708064,1.1173574942769577
681,2.8000000000000003,64.12,0.0074937512624980995,628.0501314962745,421.2746349324924,-0.0074937512624980995,0.19819760063708064,0.1509958383358321,9.79491783369112,42.027724182972364,0,250,0.19070384937458254,1.2184629324456762
682,2.0,64.324,0.0029439437916956857,630.0351379416818,405.9466436750312,-0.0029439437916956857,0.19070384937458254,0.14417209484870588,9.794713294286453,40.51887244235703,0,250,0.18775990558288685,1.221515432192315
683,2.0,62.296,0.002920109822262512,609.7842961795543,372.2321105626603,-0.002920109822262512,0.18775990558288685,0.13564726561719817,9.788498397642774,37.13769492039052,0,250,0.18483979576062434,1.240723182850216
684,3.2,63.036,0.0018429382689682527,617.3336562242775,432.4030124356241,-0.0018429382689682527,0.18483979576062434,0.1279330470394204,9.793350723781293,43.120513726067784,0,250,0.1829968574916561,1.2262580828047753
685,2.0,60.42,0.009070402425474466,591.0359807341777,382.3908977580853,0.009070402425474466,0.1829968574916561,0.12267733982289554,9.782124805266099,38.156357268481486,0,250,0.19206725991713056,1.259311795277958
686,3.5999999999999996,62.612,0.004255421144513244,613.0980382657852,418.0725220751364,0.004255421144513244,0.19206725991713056,0.11549094440789534,9.792021310064927,41.67403815326755,0,250,0.1963226810616438,1.2277226050415946
687,2.8000000000000003,62.016,0.013307526433019107,607.0296916343555,397.0282302789061,0.013307526433019107,0.1963226810616438,0.10902113258637931,9.78827547140021,39.58999550391487,0,250,0.2096302074946629,1.2383883304555292
688,3.5999999999999996,63.78,0.011150142461939072,624.7102301109138,398.5844326920545,0.011150142461939072,0.2096302074946629,0.1052464092867628,9.794766856552426,39.71321694348117,0,250,0.22078034995660198,1.2166255451680033
689,6.0,72.644,0.021255611123030455,713.5563556239216,483.1632111592621,0.021255611123030455,0.22078034995660198,0.1000342660491629,9.822646820438324,48.129131136973584,0,250,0.24203596107963243,1.127838630394006
690,7.199999999999999,73.92,0.02936704247182015,726.3874161004522,516.977563404705,0.02936704247182015,0.24203596107963243,0.09063065347944904,9.826669590103519,51.48935423949304,0,250,0.2714030035514526,1.1111679510264245
691,16.8,94.48,0.024034735008519437,932.9824064022689,645.1502237357018,0.024034735008519437,0.2714030035514526,0.10684058243195503,9.874919627458393,64.18480817140454,0,250,0.295437738559972,0.9336385620982739
692,26.8,106.724,0.030072471802177092,1056.563879518155,680.8999801718477,0.030072471802177092,0.295437738559972,0.12015223451847375,9.899965139220374,67.63271267663305,0,250,0.3255102103621491,0.825379054650052
693,34.4,110.82,0.018078589803722067,1098.2986892686336,726.5231521698997,0.018078589803722067,0.3255102103621491,0.1232214837354993,9.910654117204778,72.12846594791824,0,250,0.3435888001658712,0.767362687651865
694,40.0,120.964,0.015636655153770773,1200.2719951452473,738.9626327887571,0.015636655153770773,0.3435888001658712,0.11967203727067384,9.922555430915372,73.36911273826337,0,250,0.35922545531964195,0.7030364954565186
695,43.6,127.104,0.0187324559904819,1261.9005784775443,732.1293152832433,0.0187324559904819,0.35922545531964195,0.13335939963256796,9.928094933893066,72.68450442838557,0,250,0.37795791131012385,0.6652484892776483
696,54.800000000000004,141.812,0.007008704963450962,1410.3714623802546,728.0489084855313,0.007008704963450962,0.37795791131012385,0.14971822841884092,9.945360494036152,72.26042247316299,0,250,0.3849666162735748,0.5644594128603286
697,56.39999999999999,146.028,0.029787651523094982,1452.5421098038046,715.479242143538,-0.029787651523094982,0.3849666162735748,0.1818005594468901,9.947010914371248,71.02491968316473,0,250,0.35517896475047983,0.5464414300250424
698,39.2,123.652,0.05318982413501794,1226.8736719804904,730.8701314565941,-0.05318982413501794,0.35517896475047983,0.1994907381293446,9.921988095465423,72.58701602903923,0,250,0.3019891406154619,0.7000366706109167
699,28.000000000000004,110.756,0.0760899850066862,1096.9041184475734,688.8302147561816,-0.0760899850066862,0.3019891406154619,0.19122493644855476,9.903789577517907,68.43794608256445,0,250,0.2258991556087757,0.8037773022697763
700,7.199999999999999,71.16,0.06443145442600381,698.851040373653,490.20691783052075,-0.06443145442600381,0.2258991556087757,0.18098069876310988,9.820840927117102,48.79440951584515,0,250,0.16146770118277187,1.1320904140552213
701,2.0,56.2,0.0532798625502417,548.9414053490317,339.5449019783818,-0.0532798625502417,0.16146770118277187,0.16930198125343396,9.767640664573518,33.850849324647676,0,250,0.10818783863253018,1.3045149581279254
