RewardMean,RewardStd,Wins,OmegaBefore,Traj,TimestepsStd,Omega,ReturnsStd,NormDeltaVar,NormDeltaOmega,DeltaOmega,ConfortViolation,TimestepsMean,ReturnsMean,ITERATIONS
-17.74507681936763,8.513818919669779,0.0,25.190218534592336,250,0.4763360158543546,25.193828142809082,10.35676748271561,0.010437969015768033,0.003609608216745386,0.003609608216745386,0,5.348,-94.90067082997807,275
-17.77704115754287,8.509574763337843,0.0,25.193828142809082,250,0.4822613399392492,25.19531309479006,10.547576034021123,0.008529663104286132,0.0014849519809772005,0.0014849519809772005,0,5.368,-95.42715693369011,276
-17.81758239777889,8.490197502773361,0.0,25.19531309479006,250,0.4914631217090455,25.191384908302336,10.682383740492158,0.006796107987592047,0.003928186487723195,-0.003928186487723195,0,5.408,-96.35748560718822,277
-17.769112277621932,8.509750374057216,0.0,25.191384908302336,250,0.48114862568649197,25.188244486139364,10.53452050772899,0.005249899491173891,0.00314042216297139,-0.00314042216297139,0,5.364,-95.31351825716405,278
-17.79999875417145,8.481899122294825,0.0,25.188244486139364,250,0.5153018532860133,25.180671272417435,11.2329840365042,0.014756233799881833,0.007573213721929761,-0.007573213721929761,0,5.408,-96.2623932625592,279
-17.76130810716474,8.486471585759203,0.0,25.180671272417435,250,0.4863578929142612,25.167216096451646,10.58768299405714,0.012444005159955,0.013455175965788158,-0.013455175965788158,0,5.384,-95.62688284897496,280
-17.712546740704823,8.494426863696066,0.0,25.167216096451646,250,0.4775939698111775,25.154223516978817,10.30695715561446,0.010383401512806251,0.01299257947282939,-0.01299257947282939,0,5.352,-94.79755015625221,281
-17.68821103489835,8.482494894807969,0.0,25.154223516978817,250,0.4858971084499269,25.14152476824171,10.508085268957823,0.01802024513597494,0.01269874873710819,-0.01269874873710819,0,5.352,-94.66730545877596,282
-17.694720866520697,8.43954478976736,0.0,25.14152476824171,250,0.4898979485566356,25.131176189198055,10.613186191823859,0.015447789468813616,0.010348579043654382,-0.010348579043654382,0,5.4,-95.55149267921176,283
-17.66018598096264,8.453558012735087,0.0,25.131176189198055,250,0.4822613399392492,25.109612690389625,10.47731162858771,0.013158902212919037,0.02156349880842967,-0.02156349880842967,0,5.368,-94.79987834580744,284
-17.59890829605586,8.432342464088734,0.0,25.109612690389625,250,0.48000000000000004,25.09059217276342,10.40732131626897,0.011091102111356022,0.019020517626206157,-0.019020517626206157,0,5.36,-94.33014846685941,285
-17.572927754821002,8.40410766964996,0.0,25.09059217276342,250,0.4843800161030593,25.071171905135827,10.403618609739981,0.009224487018430065,0.019420267627591414,-0.019420267627591414,0,5.376,-94.47205960991771,286
-17.557835936808267,8.370198720666993,0.0,25.071171905135827,250,0.4906974628016737,25.0475496553573,10.58626455708042,0.007534300530609798,0.02362224977852634,-0.02362224977852634,0,5.404,-94.88254540251187,287
-17.480342880084912,8.356005329314657,0.0,25.0475496553573,250,0.48538644398046393,25.027963922249175,10.421476140876424,0.006011143818376191,0.01958573310812639,-0.01958573310812639,0,5.38,-94.04424469485683,288
-17.453361231444784,8.332078343658553,0.0,25.027963922249175,250,0.4881966816765555,25.014097222896588,10.454454644762706,0.004654589843428748,0.013866699352586664,-0.013866699352586664,0,5.392,-94.10852375995027,289
-17.391720461557167,8.348335711440296,0.0,25.014097222896588,250,0.4750410508577127,25.00649788365946,10.13467421114682,0.0034403006331987073,0.007599339237128078,-0.007599339237128078,0,5.344,-92.94135414656151,290
-17.40343066780136,8.334665475062732,0.0,25.00649788365946,250,0.48114862568649197,24.99326899576077,10.297806681854421,0.002332883668934401,0.013228887898691255,-0.013228887898691255,0,5.364,-93.35200210208652,291
-17.377980464466557,8.33361623611797,0.0,24.99326899576077,250,0.4775939698111776,24.96623084591551,10.206790934000459,0.0013693738274025923,0.02703814984525721,-0.02703814984525721,0,5.352,-93.00695144582504,292
-17.356487460563045,8.248535445881515,0.0,24.96623084591551,250,0.495354418573207,24.950743414403984,10.486226335116374,0.0005641293794356746,0.015487431511527205,-0.015487431511527205,0,5.432,-94.28043988577848,293
-17.32475998993939,8.244448074843966,0.0,24.950743414403984,250,0.4935585071701227,24.93769494328909,10.502821226505766,0.0006451612434272049,0.01304847111489238,-0.01304847111489238,0,5.42,-93.90019914547148,294
-17.247708589966567,8.267494740394142,0.0,24.93769494328909,250,0.4788152044369518,24.927191762573234,10.177348108797704,0.0012919514727832207,0.010503180715858207,-0.010503180715858207,0,5.356,-92.37872720786092,295
-17.25568001807372,8.237809261329877,0.0,24.927191762573234,250,0.4881966816765555,24.92033072615469,10.267303835414975,0.0019498701086516537,0.0068610364185452966,-0.0068610364185452966,0,5.392,-93.04262665745348,296
-17.251706618746447,8.217044679013316,0.0,24.92033072615469,250,0.4921950832749145,24.914800849706022,10.401843851092877,0.0025788976296069245,0.00552987644866576,-0.00552987644866576,0,5.412,-93.36623622065578,297
-17.246832978163855,8.214540477644867,0.0,24.914800849706022,250,0.4921950832749145,24.90284184174218,10.419977961734904,0.0031703514009879127,0.011959007963842083,-0.011959007963842083,0,5.412,-93.33986007782279,298
-17.202201450084935,8.211979166124745,0.0,24.90284184174218,250,0.49632247581587524,24.89411040811105,10.473201467949263,0.006444491952013158,0.008731433631130159,-0.008731433631130159,0,5.392,-92.75427021885797,299
-17.172339671109203,8.205405331596166,0.0,24.89411040811105,250,0.4863578929142612,24.89060407687371,10.286743438776929,0.005019545023677655,0.003506331237339566,-0.003506331237339566,0,5.384,-92.45587678925196,300
-17.205162082469876,8.184143564826517,0.0,24.89060407687371,250,0.494190246767376,24.891430450442126,10.378460150673233,0.003724439948354452,0.0008263735684153062,0.0008263735684153062,0,5.424,-93.32079913531659,301
-17.172400374895894,8.209113827698234,0.0,24.891430450442126,250,0.48538644398046393,24.896395182849822,10.252640534420376,0.002562810796910765,0.004964732407696459,0.004964732407696459,0,5.38,-92.3875140169399,302
-17.146924736016633,8.238244688354465,0.0,24.896395182849822,250,0.47233886141201636,24.905437826168335,9.976622566070162,0.001542273981771046,0.009042643318512233,0.009042643318512233,0,5.336,-91.49599039138475,303
-17.210368287470196,8.212418530443033,0.0,24.905437826168335,250,0.48906441293555597,24.923124712683187,10.299450880831804,0.0006732784190583457,0.017686886514852063,0.017686886514852063,0,5.396,-92.86714727918917,304
-17.254765420356318,8.233138347521457,0.0,24.923124712683187,250,0.48906441293555597,24.932170905557534,10.34207819174042,0.0005373286510789276,0.00904619287434727,0.00904619287434727,0,5.396,-93.10671420824268,305
-17.264019418302496,8.234279451438004,0.0,24.932170905557534,250,0.4898979485566356,24.950354138156733,10.308758279075263,0.0012119110877363529,0.018183232599199073,0.018183232599199073,0,5.4,-93.2257048588335,306
-17.27025641677893,8.274849820889457,0.0,24.950354138156733,250,0.48,24.975058190189717,10.13642204394729,0.0019063495127372948,0.02470405203298398,0.02470405203298398,0,5.36,-92.56857439393508,307
-17.32271947141039,8.28057317103575,0.0,24.975058190189717,250,0.48538644398046393,25.010489514759207,10.277006820785457,0.0025675678148533473,0.035431324569490386,0.035431324569490386,0,5.38,-93.1962307561879,308
-17.402394577575915,8.32282506759786,0.0,25.010489514759207,250,0.5085508824100101,25.051992826275654,10.821426980508269,0.009399767141079918,0.04150331151644693,0.04150331151644693,0,5.376,-93.55527324904813,309
-17.503136080702372,8.359612264691636,0.0,25.051992826275654,250,0.5190915140897605,25.08617049622023,11.149542959778506,0.030623822811460397,0.03417766994457594,0.03417766994457594,0,5.388,-94.30689720282437,310
-17.584299896907133,8.379353089705342,0.0,25.08617049622023,250,0.4914631217090455,25.122284445563455,10.535435238930958,0.026879946939191716,0.03611394934322476,0.03611394934322476,0,5.408,-95.09589384247376,311
-17.640908807322738,8.43660181674149,0.0,25.122284445563455,250,0.4925687769235886,25.150176069040885,10.596536065035652,0.034237743391406616,0.027891623477430016,0.027891623477430016,0,5.376,-94.83752574816704,312
-17.696117039857416,8.466888269376193,0.0,25.150176069040885,250,0.48333839077813795,25.166899795054743,10.521251004268864,0.0302195186934497,0.016723726013857743,0.016723726013857743,0,5.372,-95.06354073811404,313
-17.739866439163187,8.472512889179486,0.0,25.166899795054743,250,0.4872945721019269,25.17428012903614,10.590849113571224,0.026599640584172118,0.007380333981398479,0.007380333981398479,0,5.388,-95.58240037421126,314
-17.718439461068584,8.504998857634115,0.0,25.17428012903614,250,0.4750410508577127,25.18270145516067,10.360487389727515,0.02336824178017639,0.008421326124530282,0.008421326124530282,0,5.344,-94.6873404799505,315
-17.738027219288213,8.518455291515245,0.0,25.18270145516067,250,0.4737087712930804,25.179365891444565,10.30337584578051,0.020457430569913945,0.0033355637161065488,-0.0033355637161065488,0,5.34,-94.72106535099907,316
-17.76637696927611,8.496841643407853,0.0,25.179365891444565,250,0.4843800161030593,25.165073085696456,10.567941313949397,0.017839162339079402,0.014292805748109316,-0.014292805748109316,0,5.376,-95.51204258682834,317
-17.772248557268284,8.44200354126378,0.0,25.165073085696456,250,0.4958870839213299,25.150364391551506,10.747253435554487,0.01546631963496936,0.01470869414495013,-0.01470869414495013,0,5.436,-96.6099431573104,318
-17.691048190637034,8.472147262318277,0.0,25.150364391551506,250,0.48114862568649197,25.131200740387076,10.470042597333807,0.013353331908268052,0.01916365116442975,-0.01916365116442975,0,5.364,-94.89478249457707,319
-17.672578327087944,8.440403624448564,0.0,25.131200740387076,250,0.4872945721019269,25.103616034042822,10.531350192267439,0.011439887393166918,0.027584706344253362,-0.027584706344253362,0,5.388,-95.21985202634984,320
-17.588205560133655,8.41537880063821,0.0,25.103616034042822,250,0.49154450459749827,25.08168609153844,10.634143226724746,0.01922715288433238,0.021929942504382183,-0.021929942504382183,0,5.372,-94.483840269038,321
-17.517153331811937,8.41990153596288,0.0,25.08168609153844,250,0.47093099282166595,25.064135098634978,10.112775943419424,0.016790833230433237,0.017550992903462515,-0.017550992903462515,0,5.332,-93.40146156522127,322
-17.528034466592747,8.375224598661074,0.0,25.064135098634978,250,0.4863578929142612,25.04291192739119,10.487613723185458,0.014592564611559835,0.021223171243786254,-0.021223171243786254,0,5.384,-94.37093756813536,323
-17.459260961675675,8.376703357304134,0.0,25.04291192739119,250,0.4763360158543546,25.01776107977136,10.252409419184598,0.012623170920866015,0.02515084761983033,-0.02515084761983033,0,5.348,-93.37212762304152,324
-17.46270810801531,8.31736095606748,0.0,25.01776107977136,250,0.4921950832749145,24.989072678753455,10.490787780140176,0.01083911842964459,0.028688401017905818,-0.028688401017905818,0,5.412,-94.50817628057887,325
-17.372407778581575,8.312457835395719,0.0,24.989072678753455,250,0.48333839077813795,24.96046163347992,10.292263799931606,0.009245115013443075,0.02861104527353575,-0.02861104527353575,0,5.372,-93.32457458654024,326
-17.312864369224464,8.26521513813231,0.0,24.96046163347992,250,0.4881966816765555,24.93934522351992,10.395462742033455,0.007796262449885091,0.021116409960001192,-0.021116409960001192,0,5.392,-93.3509646788583,327
-17.221835764102774,8.29703678467127,0.0,24.93934522351992,250,0.48852430850470474,24.919169226674075,10.40076846014546,0.01991040148365212,0.020175996845843258,-0.020175996845843258,0,5.312,-91.48239157891393,328
-17.258526232544803,8.205342771126812,0.0,24.919169226674075,250,0.49478884385159694,24.905400076898104,10.479050511899136,0.01745919072464283,0.013769149775971101,-0.013769149775971101,0,5.428,-93.67928039025318,329
-17.196806494909044,8.2093359256596,0.0,24.905400076898104,250,0.4881966816765555,24.89937734576664,10.308164520402752,0.015259822680242537,0.0060227311314626775,-0.0060227311314626775,0,5.392,-92.72518062054957,330
-17.170055513671738,8.22688967068327,0.0,24.89937734576664,250,0.5043808085167397,24.89526239610455,10.625060178461707,0.02674213780415903,0.004114949662092471,-0.004114949662092471,0,5.36,-92.03149755328052,331
-17.207343341262707,8.199614357701092,0.0,24.89526239610455,250,0.4914631217090455,24.89353567550258,10.296590747907143,0.02368784311047151,0.0017267206019688786,-0.0017267206019688786,0,5.408,-93.05731278954873,332
-17.166492248058976,8.209918237492339,0.0,24.89353567550258,250,0.4843800161030593,24.89177667175209,10.202252233946075,0.020933987585863695,0.0017590037504895406,-0.0017590037504895406,0,5.376,-92.28706232556506,333
-17.16800059387077,8.221896027757749,0.0,24.89177667175209,250,0.48114862568649197,24.87839258550707,10.137521874591089,0.018461343117451064,0.013384086245022075,-0.013384086245022075,0,5.364,-92.0891551855228,334
-17.111669917657508,8.21776034936828,0.0,24.87839258550707,250,0.4737087712930804,24.87731740371174,9.927563601453947,0.016238337617400043,0.001075181795329172,-0.001075181795329172,0,5.34,-91.3763173602911,335
-17.127045650787586,8.205996356875207,0.0,24.87731740371174,250,0.48,24.876516637940362,10.078729939375323,0.014229568092557661,0.0008007657713768879,-0.0008007657713768879,0,5.36,-91.80096468822146,336
-17.154612698888567,8.182070986341364,0.0,24.876516637940362,250,0.4898979485566356,24.882796545293964,10.363332962131619,0.012414075629865332,0.006279907353601288,0.006279907353601288,0,5.4,-92.63490857399826,337
-17.1527665077317,8.19976494425949,0.0,24.882796545293964,250,0.5095095681142798,24.895326856783445,10.656829356807735,0.02286715279281679,0.01253031148948125,0.01253031148948125,0,5.38,-92.28188381159654,338
-17.219737565156056,8.194239984489316,0.0,24.895326856783445,250,0.4935585071701227,24.898057120785296,10.409443232111705,0.02025106056340352,0.002730264001851168,0.002730264001851168,0,5.42,-93.33097760314581,339
-17.1818645090846,8.22504577956875,0.0,24.898057120785296,250,0.4822613399392492,24.899246842598,10.18527320951457,0.01789985706427752,0.0011897218127039366,0.0011897218127039366,0,5.368,-92.23224868476615,340
-17.205281045345547,8.206220264996592,0.0,24.899246842598,250,0.4898979485566356,24.904148451966584,10.304787370307052,0.01577648407449852,0.004901609368584303,0.004901609368584303,0,5.4,-92.90851764486594,341
-17.197856011821887,8.209901994738932,0.0,24.904148451966584,250,0.4881966816765555,24.92008068451895,10.31636656142225,0.013865227659601034,0.015932232552366088,0.015932232552366088,0,5.392,-92.73083961574362,342
-17.237748438233464,8.2286865745862,0.0,24.92008068451895,250,0.4881966816765555,24.930818858707717,10.32949778362405,0.01213754474127167,0.010738174188766436,0.010738174188766436,0,5.392,-92.94593957895484,343
-17.26477476152623,8.249482434803426,0.0,24.930818858707717,250,0.4863578929142612,24.935036404384135,10.307528243121578,0.010578244183598396,0.0042175456764184105,0.0042175456764184105,0,5.384,-92.95354731605723,344
-17.288268408332456,8.245767047251794,0.0,24.935036404384135,250,0.4898979485566356,24.925292805280822,10.33762202388393,0.009173763791486612,0.009743599103313016,-0.009743599103313016,0,5.4,-93.35664940499528,345
-17.274296171117747,8.209041567508038,0.0,24.925292805280822,250,0.49535441857320706,24.920775167549024,10.509076383145452,0.00790812251149861,0.004517637731797919,-0.004517637731797919,0,5.432,-93.8339768015116,346
-17.237087442352887,8.23257169863323,0.0,24.920775167549024,250,0.5113276835846071,24.92210108331174,10.79433277274647,0.021331159550787116,0.0013259157627167895,0.0013259157627167895,0,5.388,-92.87342713939735,347
-17.239713153112156,8.222524625225992,0.0,24.92210108331174,250,0.4898979485566356,24.933177199505696,10.283907820110489,0.018911295892246188,0.011076116193954988,0.011076116193954988,0,5.4,-93.09445102680564,348
-17.273604356094687,8.246357541424706,0.0,24.933177199505696,250,0.4881966816765555,24.93958577706218,10.446712697378214,0.016734182414835444,0.006408577556484829,0.006408577556484829,0,5.392,-93.13927468806254,349
-17.274526237590422,8.254299818731868,0.0,24.93958577706218,250,0.4863578929142612,24.951087105991462,10.296512466132377,0.014772878463623114,0.01150132892928113,0.01150132892928113,0,5.384,-93.00604926318684,350
-17.315871583994006,8.273940592288566,0.0,24.951087105991462,250,0.4863578929142612,24.943973950205546,10.294718643779682,0.013002584838527013,0.007113155785916092,-0.007113155785916092,0,5.384,-93.22865260822373,351
-17.272538774013327,8.271881485393829,0.0,24.943973950205546,250,0.48114862568649197,24.92979602093465,10.232220883179222,0.011408499546758625,0.014177929270896783,-0.014177929270896783,0,5.364,-92.64989798380749,352
-17.254681053345784,8.24868156480427,0.0,24.92979602093465,250,0.48538644398046393,24.913623431447917,10.292428730594702,0.009972261928097609,0.01617258948673239,-0.01617258948673239,0,5.38,-92.83018406700033,353
-17.218387094729042,8.21243234183663,0.0,24.913623431447917,250,0.4898979485566356,24.91089349981006,10.33876893468747,0.008666251765423788,0.0027299316378552874,-0.0027299316378552874,0,5.4,-92.97929031153684,354
-17.176128789308635,8.248731961120175,0.0,24.91089349981006,250,0.48207883172775795,24.921248127295662,10.16755089618854,0.020494111835521897,0.010354627485600787,0.010354627485600787,0,5.34,-91.72052773490812,355
-17.196447989830784,8.246705377737714,0.0,24.921248127295662,250,0.4775939698111776,24.943862913486726,10.154011137387556,0.01820772403904307,0.022614786191063274,0.022614786191063274,0,5.352,-92.03538964157434,356
-17.270621658517918,8.263645433551496,0.0,24.943862913486726,250,0.48333839077813795,24.967974807707666,10.289256527396683,0.016141845870293794,0.0241118942209404,0.0241118942209404,0,5.372,-92.77777954955826,357
-17.32404862580344,8.296679036998484,0.0,24.967974807707666,250,0.48114862568649197,24.983463248670027,10.238865779216699,0.014279654380918575,0.015488440962361238,0.015488440962361238,0,5.364,-92.92619682880965,358
-17.37482071022561,8.305507864028987,0.0,24.983463248670027,250,0.4853864439804639,24.983874994905232,10.334204233895111,0.012598659694955142,0.0004117462352049017,0.0004117462352049017,0,5.38,-93.47653542101378,359
-17.361084281843706,8.299038082348877,0.0,24.983874994905232,250,0.48538644398046393,24.979995044034993,10.385322930551405,0.011079781168369761,0.0038799508702389574,-0.0038799508702389574,0,5.38,-93.40263343631912,360
-17.37344986265614,8.290177677388803,0.0,24.979995044034993,250,0.48906441293555597,24.97069597907734,10.450875989532053,0.009709206954497491,0.009299064957652092,-0.009299064957652092,0,5.396,-93.74713545889254,361
-17.324949411552254,8.293268166878669,0.0,24.97069597907734,250,0.48226133993924913,24.961191947776893,10.23909275274924,0.008472829549082109,0.00950403130044819,-0.00950403130044819,0,5.368,-93.00032844121247,362
-17.308407672290382,8.26659756093375,0.0,24.961191947776893,250,0.48729457210192695,24.96431712751191,10.371986542738073,0.00735543400406402,0.0031251797350186905,0.0031251797350186905,0,5.388,-93.25770053830057,363
-17.344804392174495,8.253913039066099,0.0,24.96431712751191,250,0.4935585071701227,24.975503120772302,10.454479179083238,0.006348056859640612,0.011185993260390603,0.011185993260390603,0,5.42,-94.00883980558577,364
-17.33125409603453,8.292501322237012,0.0,24.975503120772302,250,0.48333839077813795,24.9902987444252,10.23895696667557,0.0054380431975287625,0.01479562365289766,0.01479562365289766,0,5.372,-93.10349700389749,365
-17.372771554240643,8.304600191461288,0.0,24.9902987444252,250,0.48538644398046393,25.002959461663718,10.288701993356693,0.004616875593221674,0.012660717238517805,0.012660717238517805,0,5.38,-93.46551096181467,366
-17.40804528649047,8.318076813248455,0.0,25.002959461663718,250,0.4863578929142612,25.01096082208441,10.431883086946488,0.003871837401777531,0.00800136042069255,0.00800136042069255,0,5.384,-93.7249158224647,367
-17.408107516264653,8.337139599855716,0.0,25.01096082208441,250,0.48114862568649197,25.01452314078396,10.305067198004924,0.0031998163016864955,0.003562318699550815,0.003562318699550815,0,5.364,-93.37708871724361,368
-17.467343631174685,8.285909766090633,0.0,25.01452314078396,250,0.49728864857344174,25.022140388435712,10.647276437822503,0.0025817095358378122,0.007617247651751313,0.007617247651751313,0,5.448,-95.16208810263969,369
-17.4409875963633,8.32608241264417,0.0,25.022140388435712,250,0.4881966816765555,25.0309032520707,10.4889703725342,0.0020333552743546793,0.00876286363498835,0.00876286363498835,0,5.392,-94.04180511959089,370
-17.460654029380763,8.342975080843663,0.0,25.0309032520707,250,0.4863578929142612,25.038099700531365,10.388149636274408,0.0015344326923881313,0.007196448460664584,0.007196448460664584,0,5.384,-94.00816129418604,371
-17.414395328650684,8.386116426492006,0.0,25.038099700531365,250,0.46491289506745237,25.046043099500743,9.961241485229689,0.0010906670908669537,0.007943398969377569,0.007943398969377569,0,5.316,-92.57492556710706,372
-17.45867207374221,8.361299789377176,0.0,25.046043099500743,250,0.48114862568649197,25.07226345290668,10.263818953530292,0.0006923772739721026,0.02622035340593598,0.02622035340593598,0,5.364,-93.64831700355322,373
-17.546437564580284,8.368767760669183,0.0,25.07226345290668,250,0.4898979485566356,25.10233852252719,10.587261391742178,0.0003492117995962529,0.030075069620512096,0.030075069620512096,0,5.4,-94.75076284873352,374
-17.61907601672897,8.407433974545281,0.0,25.10233852252719,250,0.48906441293555597,25.125316628861754,10.58507885492566,0.00020873447127208944,0.022978106334562654,0.022978106334562654,0,5.396,-95.07253418626954,375
-17.616759949776245,8.467826137058124,0.0,25.125316628861754,250,0.47093099282166595,25.132880315191525,10.212384215421986,0.0004201595515441977,0.007563686329771002,0.007563686329771002,0,5.332,-93.93256405220694,376
-17.663314479595776,8.455540171089273,0.0,25.132880315191525,250,0.4822613399392492,25.1333484330807,10.497271587187003,0.0006824199810988602,0.00046811788917722197,0.00046811788917722197,0,5.368,-94.81667212647011,377
-17.626634309823135,8.480286258429171,0.0,25.1333484330807,250,0.46799999999999997,25.12942476346231,10.130699534743844,0.0009256945105806,0.003923669618391301,-0.003923669618391301,0,5.324,-93.84420106549838,378
-17.646105510558137,8.451128626634,0.0,25.12942476346231,250,0.48114862568649197,25.125020077049278,10.39876469672307,0.0011600439284713707,0.004404686413032266,-0.004404686413032266,0,5.364,-94.65370995863384,379
-17.650543519250736,8.44153798062274,0.0,25.125020077049278,250,0.4843800161030593,25.119317901097766,10.499973463640178,0.0013721810341097032,0.005702175951512345,-0.005702175951512345,0,5.376,-94.88932195949197,380
-17.668634067287247,8.404082460793525,0.0,25.119317901097766,250,0.494190246767376,25.106392611015796,10.708998074140535,0.0015749826247877163,0.012925290081970076,-0.012925290081970076,0,5.424,-95.83467118096605,381
-17.59991888586962,8.424758535699292,0.0,25.106392611015796,250,0.4822613399392492,25.089004189292062,10.440352042246982,0.001755149471259078,0.01738842172373367,-0.01738842172373367,0,5.368,-94.47636457934813,382
-17.548791761931703,8.415984491631484,0.0,25.089004189292062,250,0.4775939698111776,25.08358933938385,10.31086348827504,0.001913438961975467,0.005414849908213171,-0.005414849908213171,0,5.352,-93.92113350985846,383
-17.543470855742253,8.42087734916969,0.0,25.08358933938385,250,0.4750410508577127,25.080281811660306,10.196244005935482,0.0020613293674825502,0.0033075277235425915,-0.0033075277235425915,0,5.344,-93.75230825308661,384
-17.570367442844947,8.387695477778239,0.0,25.080281811660306,250,0.5121874656802917,25.073503398375653,11.011676121424225,0.015865799381819843,0.00677841328465334,-0.00677841328465334,0,5.392,-94.73942125181996,385
-17.525209196799977,8.381512941091447,0.0,25.073503398375653,250,0.4843800161030593,25.078777478134235,10.392602257294367,0.014029930025549949,0.005274079758581962,0.005274079758581962,0,5.376,-94.2155246419967,386
-17.533836018768675,8.404793429504995,0.0,25.078777478134235,250,0.47881520443695186,25.0825651713162,10.317339155458972,0.01237308555408205,0.0037876931819660342,0.0037876931819660342,0,5.356,-93.91122571652501,387
-17.58984390650605,8.366650860848365,0.0,25.0825651713162,250,0.49419024676737605,25.088026403288065,10.62732245816935,0.010875782116037779,0.005461231971864322,0.005461231971864322,0,5.424,-95.40731334888882,388
-17.573602271675835,8.400973794395112,0.0,25.088026403288065,250,0.48538644398046393,25.094672192734627,10.461635558275887,0.009528971931098352,0.006645789446562134,0.006645789446562134,0,5.38,-94.54598022161599,389
-17.606506544493943,8.389796066607117,0.0,25.094672192734627,250,0.4914631217090455,25.10251514976539,10.572944610168339,0.008309162580500462,0.007842957030764097,0.007842957030764097,0,5.408,-95.21598739262323,390
-17.594660724062845,8.414734062158962,0.0,25.10251514976539,250,0.4843800161030593,25.10817889234592,10.45380956158529,0.007210552858386979,0.0056637425805270425,0.0056637425805270425,0,5.376,-94.58889605256186,391
-17.603198004036845,8.434359402608877,0.0,25.10817889234592,250,0.48000000000000004,25.104701192413884,10.392253350569097,0.006219079870143851,0.003477699932034284,-0.003477699932034284,0,5.36,-94.35314130163749,392
-17.60028954774443,8.420830965314964,0.0,25.104701192413884,250,0.48333839077813795,25.09378443762376,10.38323439761259,0.005326369212492942,0.010916754790123662,-0.010916754790123662,0,5.372,-94.5487554504831,393
-17.564159297849965,8.41941056718178,0.0,25.09378443762376,250,0.4788152044369518,25.081329486829322,10.349992285277837,0.004517158220231125,0.012454950794438702,-0.012454950794438702,0,5.356,-94.0736371992844,394
-17.50930892296703,8.4240984556996,0.0,25.081329486829322,250,0.46799999999999997,25.077646651572415,10.12793402175113,0.003796019853914641,0.0036828352569067135,-0.0036828352569067135,0,5.324,-93.21956070587648,395
-17.582802880177145,8.363136857344617,0.0,25.077646651572415,250,0.49419024676737605,25.069557822546486,10.643553454438008,0.003132264302806042,0.008088829025929556,-0.008088829025929556,0,5.424,-95.36912282208083,396
-17.548244118160564,8.380759435797751,0.0,25.069557822546486,250,0.4872945721019269,25.04955689390955,10.484316101119813,0.0025401504582198554,0.02000092863693581,-0.02000092863693581,0,5.388,-94.5499393086491,397
-17.49701591583908,8.35649296739846,0.0,25.04955689390955,250,0.48729457210192695,25.032396657875523,10.42064430366347,0.002004744785967405,0.01716023603402661,-0.01716023603402661,0,5.388,-94.27392175454098,398
-17.445318686936236,8.34334961515347,0.0,25.032396657875523,250,0.4843800161030593,25.019095112280443,10.393569311463787,0.0015333203895752322,0.013301545595080455,-0.013301545595080455,0,5.376,-93.78603326096922,399
-17.399751505164083,8.36367829361233,0.0,25.019095112280443,250,0.47093099282166595,25.006084563080087,10.076285200761975,0.001124823447159516,0.013010549200355825,-0.013010549200355825,0,5.332,-92.77547502553487,400
-17.389191881927665,8.328028650215257,0.0,25.006084563080087,250,0.48114862568649197,24.99807209121764,10.31017239546807,0.0007830138546455208,0.008012471862446802,-0.008012471862446802,0,5.364,-93.27562525466,401
-17.368479784765587,8.310497543008768,0.0,24.99807209121764,250,0.48333839077813795,25.010701598473425,10.289674038427176,0.0005463830255720022,0.012629507255784489,0.012629507255784489,0,5.372,-93.30347340376073,402
-17.413760537010795,8.324455345125964,0.0,25.010701598473425,250,0.48538644398046393,25.021234024591244,10.378456150861306,0.0004901391948902661,0.010532426117819682,0.010532426117819682,0,5.38,-93.68603168911808,403
-17.45543329538915,8.329239736811143,0.0,25.021234024591244,250,0.48906441293555597,25.02849156184051,10.470108420553464,0.0006199380032098837,0.007257537249266477,0.007257537249266477,0,5.396,-94.18951806191984,404
-17.44215278375644,8.34558324488381,0.0,25.02849156184051,250,0.48333839077813795,25.03206855687804,10.34406040982892,0.0008262199918097235,0.003576995037530395,0.003576995037530395,0,5.372,-93.6992447543396,405
-17.471091936073687,8.329003031418658,0.0,25.03206855687804,250,0.49069746280167376,25.044289286901254,10.52936281182653,0.001045472060880001,0.012220730023212667,0.012220730023212667,0,5.404,-94.41378082254221,406
-17.459244580263174,8.380520230813575,0.0,25.044289286901254,250,0.4750410508577127,25.047399033819644,10.229758224833008,0.0012476978277074042,0.003109746918390499,0.003109746918390499,0,5.344,-93.30220303692643,407
-17.454481394725484,8.39031752142064,0.0,25.047399033819644,250,0.47093099282166595,25.05564803694293,10.106205965757749,0.001445124726417831,0.008249003123285803,0.008249003123285803,0,5.332,-93.0672947966763,408
-17.52792383141495,8.341023784483676,0.0,25.05564803694293,250,0.4935585071701227,25.068600990819466,10.601334342231963,0.0016333706802107995,0.012952953876535389,0.012952953876535389,0,5.42,-95.00134716626901,409
-17.518756503158464,8.39745089146838,0.0,25.068600990819466,250,0.4788152044369518,25.07356657253766,10.278456977755718,0.0017993182944958817,0.004965581718195722,0.004965581718195722,0,5.356,-93.83045983091675,410
-17.544701684708322,8.386847760905436,0.0,25.07356657253766,250,0.48538644398046393,25.066165389275398,10.462285492191436,0.001962275283534563,0.0074011832622638,-0.0074011832622638,0,5.38,-94.39049506373078,411
