ReturnsStd,Traj,Omega,RewardMean,NormDeltaVar,ITERATIONS,ConfortViolation,NormDeltaOmega,TimestepsMean,OmegaBefore,ReturnsMean,DeltaOmega,Wins,TimestepsStd,RewardStd
339.07999761677814,250,0.2798239798106082,9.776024344338705,0.0936305630964045,354,0,0.001747413873131265,61.256,0.28157139368373946,598.8401472368117,-0.001747413873131265,0.8,33.886257745581766,1.2575831168704992
368.00920347722104,250,0.2786646485458782,9.783612973183812,0.09063068281610907,355,0,0.0011593312647300014,62.7,0.2798239798106082,613.4325334186251,-0.0011593312647300014,2.0,36.7276734901627,1.2361345857853583
383.68865728007364,250,0.27934239609069483,9.792834699051694,0.08850203723936068,356,0,0.0006777475448166426,64.776,0.2786646485458782,634.3406604657725,0.0006777475448166426,3.2,38.24559875332062,1.2094725578430419
387.39257817713707,250,0.2828090904000537,9.794510441447068,0.0876965482136556,357,0,0.0034666943093588642,66.616,0.27934239609069483,652.4711075674379,0.0034666943093588642,1.2,38.70985073595609,1.2050429013652297
366.7701452292039,250,0.29150129975656536,9.79103310416155,0.08728532486250441,358,0,0.00869220935651166,65.532,0.2828090904000537,641.6259813819147,0.00869220935651166,1.2,36.64097400452122,1.2146703161837111
388.9320441293259,250,0.300395377559022,9.787133042298734,0.08968180691817573,359,0,0.008894077802456657,63.988,0.29150129975656536,626.2590691106114,0.008894077802456657,2.0,38.823856789350536,1.2239044005201116
356.593660122093,250,0.3078662281390249,9.784912676512395,0.08471292136427779,360,0,0.007470850580002908,63.78,0.300395377559022,624.0817305079605,0.007470850580002908,1.6,35.59892695012028,1.2281851958218457
433.5820296233596,250,0.31123421022691233,9.809986392774691,0.08895671384482293,361,0,0.003367982087887411,70.964,0.3078662281390249,696.1558743768635,0.003367982087887411,4.0,43.22752252905549,1.1520321049198847
396.20157618894024,250,0.31192623039005635,9.791471554317878,0.08833285891936925,362,0,0.0006920201631440137,65.912,0.31123421022691233,645.3754730882,0.0006920201631440137,2.0,39.55472482523422,1.206238281998528
368.54927174766124,250,0.30919248082992795,9.801362481248972,0.08861252879926239,363,0,0.0027337495601283957,69.48,0.31192623039005635,680.9986651971788,-0.0027337495601283957,2.0,36.786541017062206,1.1756542391852978
423.67138095013553,250,0.3074278223229401,9.80122900293827,0.08862927820834242,364,0,0.0017646585069878706,68.464,0.30919248082992795,671.0313424571657,-0.0017646585069878706,3.2,42.26649623519792,1.1770597911194043
424.6515170898669,250,0.3070260476208479,9.812797452876332,0.09252749014316894,365,0,0.0004017747020921836,73.124,0.3074278223229401,717.551000944129,-0.0004017747020921836,2.8000000000000003,42.38363627628002,1.1422078044552202
504.9358118685998,250,0.30250816840034306,9.8341056381689,0.09772791960314864,366,0,0.004517879220504839,78.86,0.3070260476208479,775.5175706259994,-0.004517879220504839,7.6,50.28853149575955,1.0739357342847191
413.3013294843246,250,0.2988837153586419,9.805513516230581,0.09696105602783242,367,0,0.00362445304170117,70.204,0.30250816840034306,688.3862708934518,-0.00362445304170117,2.8000000000000003,41.245537746524775,1.1651300309850363
386.97563980294586,250,0.2953424992926224,9.800409612832363,0.09807762151669201,368,0,0.0035412160660194814,68.72,0.2988837153586419,673.4841485938399,-0.0035412160660194814,2.0,38.638654220870585,1.182062408224766
376.87013032844317,250,0.2909022371349037,9.78916325190709,0.09567616270565069,369,0,0.0044402621577187,64.52,0.2953424992926224,631.5968130130453,-0.0044402621577187,2.4,37.59948935823464,1.2164778908896017
376.10488887359315,250,0.28777342042356036,9.790991377680147,0.09132919439123041,370,0,0.003128816711343352,64.928,0.2909022371349037,635.7094881700166,-0.003128816711343352,2.4,37.52123153629156,1.2128420659904264
380.95243883552695,250,0.28295592669422565,9.797617009147011,0.08869691273492948,371,0,0.00481749372933471,67.588,0.28777342042356036,662.2013384142283,-0.00481749372933471,1.6,38.04558129402152,1.1941455722930874
320.86308907845796,250,0.28033581916377437,9.77251070125036,0.0862102438801764,372,0,0.0026201075304512766,60.32,0.28295592669422565,589.4778454994217,-0.0026201075304512766,0.8,32.057223834886265,1.2670060609678848
369.4065141116158,250,0.2766184272822069,9.791456748137714,0.08977161685260375,373,0,0.0037173918815674445,65.424,0.28033581916377437,640.5962662901618,-0.0037173918815674445,1.6,36.88213963424574,1.2132337358906142
409.6248673657399,250,0.2717736378392785,9.80627489624585,0.08817240616689836,374,0,0.004844789442928432,69.412,0.2766184272822069,680.673153098217,-0.004844789442928432,3.2,40.85381568470686,1.1694683810761795
380.20771443552763,250,0.2668137531806449,9.781525453981047,0.08325591969973917,375,0,0.004959884658633618,61.584,0.2717736378392785,602.3854635579687,-0.004959884658633618,2.4,37.92849778201082,1.2445771978209106
312.2005279967433,250,0.2653171488004267,9.771296095795662,0.08010482466253371,376,0,0.0014966043802181472,59.452,0.2668137531806449,580.9230954872437,-0.0014966043802181472,1.2,31.172162196421347,1.2735708948713438
293.0285138504085,250,0.2655340426145241,9.766012860325164,0.07628765291966579,377,0,0.0002168938140973964,58.576,0.2653171488004267,572.0539693064068,0.0002168938140973964,0.4,29.298126629530426,1.2877979640632
298.7704899206736,250,0.26622809416336846,9.765592225736437,0.07450386874229109,378,0,0.0006940515488443322,58.2,0.2655340426145241,568.3574675378607,0.0006940515488443322,0.8,29.846406818912055,1.2893081072266714
333.1900176346757,250,0.27024487206519665,9.783424264959125,0.07273250908818041,379,0,0.004016777901828195,62.576,0.26622809416336846,612.2075568040823,0.004016777901828195,1.6,33.247379204983964,1.239899782552303
345.8766755754732,250,0.2722963687065693,9.786417331944113,0.0694820338369623,380,0,0.002051496641372663,64.292,0.27024487206519665,629.188343105351,0.002051496641372663,0.4,34.5839086281467,1.2309579551107417
390.692008844943,250,0.2770853192375317,9.791795947768225,0.069484667445976,381,0,0.004788950530962399,65.104,0.2722963687065693,637.4850833835027,0.004788950530962399,2.0,38.99975876848471,1.213806295649389
345.8574518819272,250,0.28021504206206777,9.7870320534761,0.0687127456296756,382,0,0.003129722824536052,64.324,0.2770853192375317,629.5410498077968,0.003129722824536052,0.8,34.56187240298187,1.2281864485312557
407.16420810109867,250,0.2871118824449193,9.798796526768346,0.07082800646497821,383,0,0.0068968403828515434,67.332,0.28021504206206777,659.7725677403662,0.0068968403828515434,2.4,40.63709851847201,1.1916722606602896
421.7133766497046,250,0.2918656707643195,9.811529110283596,0.07636226792984009,384,0,0.0047537883194002095,71.0,0.2871118824449193,696.6185668301353,0.0047537883194002095,4.0,42.03360560313617,1.151890339711613
440.45961221808136,250,0.29181897226634573,9.809030491314688,0.07760915629854777,385,0,4.6698497973785e-05,70.712,0.2918656707643195,693.6161641018442,-4.6698497973785e-05,3.2,43.94511413115229,1.1588388334496136
431.44304199627703,250,0.2906467624797752,9.812217207076175,0.08372769131805124,386,0,0.0011722097865705106,72.164,0.29181897226634573,708.088842531445,-0.0011722097865705106,3.2,43.04798606206799,1.1473778648642556
384.82376893001344,250,0.2881420008435483,9.797231403737342,0.0828759260411759,387,0,0.0025047616362269265,67.036,0.2906467624797752,656.7672043809365,-0.0025047616362269265,2.4,38.39784764801277,1.194121479173539
428.9168943512872,250,0.28881483870607655,9.806653577127772,0.08892246516652355,388,0,0.0006728378625282527,69.324,0.2881420008435483,679.8364525808057,0.0006728378625282527,4.0,42.75749085248104,1.1653416915741177
408.80146088965694,250,0.28865555802782217,9.800570984282546,0.091227108310093,389,0,0.00015928067825438097,67.864,0.28881483870607655,665.1059492773506,-0.00015928067825438097,2.8000000000000003,40.781828110078635,1.1846764029361916
451.96550887375463,250,0.2838712193172057,9.810978473373003,0.09683016481127386,390,0,0.004784338710616454,71.5,0.28865555802782217,701.4849608461697,-0.004784338710616454,3.2,45.108779633237695,1.152597211677514
428.04505087669935,250,0.2842592746728555,9.808269592603585,0.09779040229742894,391,0,0.00038805535564978566,69.404,0.2838712193172057,680.7331428050592,0.00038805535564978566,4.3999999999999995,42.64946405290458,1.1623940532060986
397.03516436947393,250,0.28155872551797584,9.795644667794457,0.10086391695948042,392,0,0.002700549154879661,66.984,0.2842592746728555,656.151462427544,-0.002700549154879661,1.6,39.657530735031905,1.199366122933953
429.70353297999793,250,0.28021462485274784,9.804723298503779,0.09442644331919824,393,0,0.0013441006652279985,69.264,0.28155872551797584,679.1143545475657,-0.0013441006652279985,2.8000000000000003,42.88386997461866,1.173009236373744
420.3133901398723,250,0.27496127703238643,9.803785701435158,0.09757284749346418,394,0,0.005253347820361409,68.176,0.28021462485274784,668.3828939810433,-0.005253347820361409,3.5999999999999996,41.90199307908873,1.1773542504975243
397.1009481820369,250,0.27046604743226343,9.797899160108562,0.09638521426124638,395,0,0.004495229600122996,66.86,0.27496127703238643,655.0875378448584,-0.004495229600122996,2.4,39.62413910736737,1.1957902266874358
413.48825454112216,250,0.26539101466336745,9.80371041522526,0.09744360802824703,396,0,0.005075032768895982,68.144,0.27046604743226343,668.0640425351099,-0.005075032768895982,3.2,41.235170231247984,1.1800663735043029
367.104302866871,250,0.26009065180249685,9.790462750079856,0.10381717626381304,397,0,0.0053003628608706,64.496,0.26539101466336745,631.4456855291505,-0.0053003628608706,2.0,36.63520143250205,1.2194055068837992
365.2332042262563,250,0.2571907532199738,9.782278590775766,0.0997849708216488,398,0,0.0028998985825230417,62.264,0.26009065180249685,609.0837941760624,-0.0028998985825230417,1.2,36.48345246820811,1.2454406521942205
387.7583935021168,250,0.25603023365961497,9.79191760408903,0.09769174099596664,399,0,0.0011605195603588414,65.464,0.2571907532199738,641.0180940340842,-0.0011605195603588414,0.8,38.75844042270019,1.2178858267262818
392.57078187400083,250,0.2575766850269977,9.796344727268107,0.09820495797997807,400,0,0.0015464513673827396,65.612,0.25603023365961497,642.757770245515,0.0015464513673827396,2.8000000000000003,39.151161617505046,1.2045466982879796
380.6138122932947,250,0.2598919305673773,9.794071468074687,0.09618225188440102,401,0,0.0023152455403795957,65.788,0.2575766850269977,644.3323737416977,0.0023152455403795957,1.6,38.00756577314574,1.2101782874624387
433.4403276820742,250,0.2673578563388619,9.806111200863768,0.09693114377737842,402,0,0.007465925771484583,69.056,0.2598919305673773,677.1708150868482,0.007465925771484583,3.2,43.24586528212842,1.1725069710862386
392.3500351998969,250,0.2755967189529633,9.79159437598272,0.09072438735613843,403,0,0.008238862614101394,64.596,0.2673578563388619,632.4978303109799,0.008238862614101394,2.4,39.145175743634105,1.2160670941196268
380.7013154998807,250,0.2814133990847526,9.794067599510905,0.0925344745891223,404,0,0.00581668013178932,66.712,0.2755967189529633,653.3818376985715,0.00581668013178932,0.8,38.05507924049036,1.2065740967419145
439.6511135617171,250,0.28970658417899636,9.807073781444902,0.095951798067162,405,0,0.00829318509424376,69.344,0.2814133990847526,680.0617243005154,0.00829318509424376,4.3999999999999995,43.83461718778892,1.162816128912815
462.09454173551165,250,0.2933715773436171,9.815491156994295,0.09915703656650567,406,0,0.0036649931646207112,72.076,0.28970658417899636,707.4613406315209,0.0036649931646207112,5.2,46.05447018477143,1.1364242225735008
465.45904247876496,250,0.29620014010655116,9.8170154079409,0.10279953723401042,407,0,0.0028285627629340837,72.636,0.2933715773436171,713.0687311711954,0.0028285627629340837,5.2,46.38404363571594,1.1321296985444704
465.46561110739054,250,0.29400225196935464,9.818014321717785,0.11720389756714711,408,0,0.002197888137196513,73.896,0.29620014010655116,725.5119863176574,-0.002197888137196513,4.3999999999999995,46.42143022355085,1.1272381420604733
446.48346038403974,250,0.2848111951373238,9.807788892129045,0.1130717215109961,409,0,0.009191056832030864,70.204,0.29400225196935464,688.5460113830275,-0.009191056832030864,3.5999999999999996,44.536932808625245,1.16053165719222
430.7743569234893,250,0.27351298027730203,9.805126554063724,0.10361052201561287,410,0,0.011298214860021749,68.94,0.2848111951373238,675.9654246371532,-0.011298214860021749,3.5999999999999996,42.95477156265646,1.1709104204553988
394.292455382872,250,0.25943311465243646,9.79323061530123,0.09796371105003042,411,0,0.014079865624865573,64.864,0.27351298027730203,635.2281106308988,-0.014079865624865573,3.2,39.308084461087645,1.2086926850786397
356.2610697470261,250,0.24774065637232703,9.781100839192359,0.09295662341543433,412,0,0.011692458280109425,61.704,0.25943311465243646,603.5330461815255,-0.011692458280109425,1.6,35.55942046771854,1.2484521539337499
312.1467225823377,250,0.2414925896342044,9.770307365625799,0.08799893045297001,413,0,0.006248066738122643,59.368,0.24774065637232703,580.0436076824726,-0.006248066738122643,0.4,31.205393379991225,1.2795905822152582
297.40095299610704,250,0.23757455488329665,9.765912619565288,0.08182082704520044,414,0,0.0039180347509077396,57.984,0.2414925896342044,566.2666773328737,-0.0039180347509077396,0.4,29.729173281475553,1.2944029407756248
350.30633392148144,250,0.23630975829950815,9.780021046302847,0.08227160674195039,415,0,0.0012647965837885022,61.44,0.23757455488329665,600.884493084847,-0.0012647965837885022,0.8,35.00089141721965,1.2561731911066816
354.6678655473444,250,0.23559954994591478,9.782497453695372,0.08465948874715865,416,0,0.0007102083535933668,62.156,0.23630975829950815,608.0409117318895,-0.0007102083535933668,0.8,35.4386746930525,1.2491350613692744
277.66426356613874,250,0.2326118289715415,9.758820000940176,0.08032535809942705,417,0,0.0029877209743732758,56.328,0.23559954994591478,549.6948130129583,-0.0029877209743732758,0.0,27.777336373381807,1.3153222137864096
320.17143409653033,250,0.2308246484746096,9.761354147106987,0.07721527596863437,418,0,0.0017871804969319116,56.028,0.2326118289715415,546.9091501541103,-0.0017871804969319116,1.6,31.936862964292533,1.3084601292503573
303.38856842762056,250,0.23427881024969693,9.769601750376312,0.07731288738738745,419,0,0.003454161775087339,58.944,0.2308246484746096,575.8594055741813,0.003454161775087339,0.0,30.349775353369584,1.2867739381340606
306.9558621238529,250,0.23902130926393683,9.776283416051388,0.07611698105588184,420,0,0.004742499014239898,60.756,0.23427881024969693,593.9678752256181,0.004742499014239898,0.0,30.707791584547397,1.2679752611045174
334.66210595868284,250,0.24402729571954354,9.779568620733404,0.07477222867651932,421,0,0.005005986455606709,61.404,0.23902130926393683,600.5046315875139,0.005005986455606709,0.8,33.43400640066937,1.2565065523488554
301.3766987674729,250,0.24954236132201923,9.764349300549018,0.07384685521182369,422,0,0.005515065602475694,57.232,0.24402729571954354,558.8332391690213,0.005515065602475694,1.2,30.083918893654793,1.297477558883169
330.2699193688519,250,0.25321934935414175,9.776975089272351,0.07589782245849128,423,0,0.003676988032122519,61.116,0.24954236132201923,597.529609555969,0.003676988032122519,0.4,33.020577584288255,1.2617425337549262
374.4671054630601,250,0.2605284749008909,9.793025378234436,0.09111649997452559,424,0,0.007309125546749173,65.208,0.25321934935414175,638.5835988639111,0.007309125546749173,1.6,37.387761847963034,1.2154278085927863
368.71586017636093,250,0.26896009500438933,9.785221364247025,0.09101695338435882,425,0,0.008431620103498405,63.308,0.2605284749008909,619.4827941277508,0.008431620103498405,1.2,36.83309837632452,1.2353694563846886
436.6325551437288,250,0.2755188484645784,9.809281904129259,0.09112236772376098,426,0,0.006558753460189082,70.528,0.26896009500438933,691.8290341344284,0.006558753460189082,2.8000000000000003,43.576521384800785,1.162802882693283
418.6512085610475,250,0.2819353168306258,9.8093300877372,0.09351425838694072,427,0,0.006416468366047368,70.244,0.2755188484645784,689.0465826830119,0.006416468366047368,3.5999999999999996,41.74264562770309,1.1603347809801081
526.0893085576027,250,0.28043826315926446,9.836605420317873,0.10693646609364345,428,0,0.0014970536713613258,78.88,0.2819353168306258,775.9114355546739,-0.0014970536713613258,8.0,52.39741978380233,1.0716791119025242
441.9949592722962,250,0.28127167093569433,9.810146680564863,0.10624451760426508,429,0,0.0008334077764298731,71.056,0.28043826315926446,697.069782534217,0.0008334077764298731,3.2,44.1020278898828,1.156145540180319
447.6721994028184,250,0.2831967113413382,9.815542913149894,0.09666135833321558,430,0,0.0019250404056438963,72.536,0.28127167093569433,711.9802207482406,0.0019250404056438963,4.0,44.642857256228574,1.139968777203848
413.34389215721023,250,0.2789429202426954,9.800829083786875,0.09119035511921071,431,0,0.004253791098642823,67.992,0.2831967113413382,666.3779710648372,-0.004253791098642823,2.8000000000000003,41.24841737570061,1.1835704843085957
441.1798969104511,250,0.2733996376368973,9.808870431147994,0.09766235373477497,432,0,0.005543282605798117,70.712,0.2789429202426954,693.6048459273369,-0.005543282605798117,2.8000000000000003,44.03477098839053,1.1612389052217276
445.57839146957525,250,0.2706966898339546,9.810558989402505,0.09468507201556538,433,0,0.002702947802942668,69.88,0.2733996376368973,685.561862179447,-0.002702947802942668,4.8,44.39974774703118,1.1562191210890487
456.3539756039961,250,0.26751476547126374,9.812172773093678,0.09572919389403826,434,0,0.00318192436269088,69.988,0.2706966898339546,686.7343480432802,-0.00318192436269088,5.2,45.460442760712304,1.1530086105529236
383.4054652051112,250,0.26819997128619427,9.794997268973777,0.10052895329877934,435,0,0.000685205814930534,66.368,0.26751476547126374,650.0743787472517,0.000685205814930534,1.6,38.286088544012955,1.2049117386989485
394.60277855599173,250,0.2685753217049346,9.798508068439306,0.10216101029823738,436,0,0.0003753504187403167,67.756,0.26819997128619427,663.9077126851736,0.0003753504187403167,1.2,39.42750897533345,1.195192447288356
432.0397230878849,250,0.27097127493533163,9.79705485043384,0.0998337499355141,437,0,0.002395953230397041,66.496,0.2685753217049346,651.4649593344484,0.002395953230397041,2.4,43.12857502862806,1.1989966236399163
437.59577407429,250,0.27371078058299325,9.809617379736563,0.10920634269446465,438,0,0.002739505647661622,70.516,0.27097127493533163,691.7349791495035,0.002739505647661622,3.2,43.653015291042614,1.1605427934272223
461.98886988899324,250,0.27772683706865214,9.818269362303912,0.11347720848567008,439,0,0.004016056485658892,73.784,0.27371078058299325,724.4311866282319,0.004016056485658892,3.5999999999999996,46.092183111673066,1.1328496095092835
448.5332351620133,250,0.2778599038053144,9.814745675913043,0.11158259572457248,440,0,0.00013306673666224622,71.36,0.27772683706865214,700.3802514331549,0.00013306673666224622,5.2,44.675523500010605,1.1420671512838425
464.4318694960126,250,0.2786172487846392,9.816661141426454,0.11461179058065621,441,0,0.0007573449793248366,73.524,0.2778599038053144,721.7601937622386,0.0007573449793248366,3.2,46.35197324818005,1.1370628437402597
450.89746385992913,250,0.2797328640768505,9.81063615421227,0.1141018839068111,442,0,0.0011156152922112694,71.168,0.2786172487846392,698.2033538229789,0.0011156152922112694,3.2,44.99710852932664,1.1552719286189934
458.6099351263878,250,0.27391920305781187,9.8178206852166,0.11135172402194822,443,0,0.0058136610190386295,73.772,0.2797328640768505,724.2802675897989,-0.0058136610190386295,3.5999999999999996,45.75639863450794,1.1329058203246398
406.9823001689957,250,0.26734813077275965,9.799353106581727,0.11000390671225246,444,0,0.006571072285052215,67.252,0.27391920305781187,659.0260951238342,-0.006571072285052215,2.8000000000000003,40.60084353803502,1.1899789753931818
431.8975768551811,250,0.25862119454595617,9.808978077512739,0.11218808938756243,445,0,0.008726936226803483,70.54,0.26734813077275965,691.9253135877485,-0.008726936226803483,2.8000000000000003,43.10786935119851,1.1626830173499965
437.35789500334624,250,0.25797884974897206,9.80685894039191,0.12047968743350723,446,0,0.0006423447969841067,69.784,0.25862119454595617,684.361844296309,-0.0006423447969841067,2.4,43.6626309789046,1.1712506646744274
410.4941524194502,250,0.2542829732157079,9.789665489330739,0.12159232725103745,447,0,0.003695876533264142,64.588,0.25797884974897206,632.2949146248936,-0.003695876533264142,1.2,41.01934002394481,1.2234590639468748
370.35017502832704,250,0.25606478781803566,9.784705574163514,0.10982323428297681,448,0,0.001781814602327736,62.776,0.2542829732157079,614.2446771236886,0.001781814602327736,1.6,36.97693637931623,1.2380375555643657
417.00613997393964,250,0.2575550463473782,9.802435392701733,0.10747762046747548,449,0,0.0014902585293425363,67.208,0.25606478781803566,658.802077872698,0.0014902585293425363,3.5999999999999996,41.57014236203672,1.1857250537079984
401.7801696668189,250,0.2586653417726951,9.798178103154543,0.11262552325173117,450,0,0.0011102954253169317,66.876,0.2575550463473782,655.2629588265631,0.0011102954253169317,2.0,40.110904053636084,1.1981437478540244
375.7401654848666,250,0.25980766652729925,9.775627467267718,0.10693314761124505,451,0,0.0011423247546041293,60.008,0.2586653417726951,586.6158530558013,0.0011423247546041293,2.0,37.494852126658664,1.2628990464530843
401.68589372070954,250,0.2641655573005516,9.795532158608978,0.09749476588575146,452,0,0.004357890773252326,66.196,0.25980766652729925,648.4250467712798,0.004357890773252326,2.0,40.11181352170455,1.2040734353040763
469.88901504650886,250,0.2707222268134096,9.81278418414049,0.09872007144856872,453,0,0.006556669512858049,70.804,0.2641655573005516,694.7843713738832,0.006556669512858049,4.3999999999999995,46.85617978452788,1.151233339724089
435.994044504104,250,0.27606063161330996,9.811903616369857,0.09856593236842574,454,0,0.0053384047999003315,70.936,0.2707222268134096,696.0171949308123,0.0053384047999003315,4.0,43.47463517960789,1.1524506617472794
445.3869269917238,250,0.2819997227092572,9.815076668367498,0.09267000559074597,455,0,0.005939091095947258,72.644,0.27606063161330996,713.0064294968886,0.005939091095947258,3.5999999999999996,44.43752090294867,1.1414473737687674
450.71707665178303,250,0.2888299760915378,9.81131020837384,0.0912072893577062,456,0,0.006830253382280604,70.988,0.2819997227092572,696.4852890720421,0.006830253382280604,4.0,44.949436659428784,1.1519820559690326
425.10583561327485,250,0.30263093204564595,9.809948013715813,0.09167220794400255,457,0,0.01380095595410813,71.916,0.2888299760915378,705.4922213543865,0.01380095595410813,2.4,42.445599819062515,1.1539180317214517
497.31964741971143,250,0.31644295922058213,9.82912988488685,0.10224111548648669,458,0,0.013812027174936181,77.412,0.30263093204564595,760.8926026488608,0.013812027174936181,6.4,49.55096624688564,1.0905965301676888
545.5047607692779,250,0.3272442476559565,9.838034900486011,0.12681460466984,459,0,0.010801288435374368,80.84,0.31644295922058213,795.3067413552892,0.010801288435374368,8.4,54.34598789239183,1.0563486596313783
595.5780193943664,250,0.3361048921056076,9.857299641422063,0.14282735825372803,460,0,0.008860644449651123,87.768,0.3272442476559565,865.1554749283317,0.008860644449651123,13.600000000000001,59.260257981213684,0.985931102331789
635.0293122829679,250,0.3441486629568102,9.878123496885694,0.15731329405243794,461,0,0.008043770851202559,97.464,0.3361048921056076,962.761428500467,0.008043770851202559,19.2,63.129523235963056,0.9060606072587909
598.210530298246,250,0.34960091679479366,9.859766258053362,0.1665472015271703,462,0,0.005452253837983478,90.804,0.3441486629568102,895.3062152962773,0.005452253837983478,12.8,59.551100611155796,0.9739334599014395
584.4739098493055,250,0.3411441519616805,9.860426347498084,0.1537405404869203,463,0,0.00845676483311314,89.748,0.34960091679479366,884.9535438352578,-0.00845676483311314,14.799999999999999,58.11723062913442,0.9683607765453155
601.5736737011202,250,0.3309758510619912,9.863709664852866,0.1504125988532754,464,0,0.010168300899689342,91.008,0.3411441519616805,897.6764891789297,-0.010168300899689342,15.2,59.830426506920375,0.9595982903549141
523.5359825101763,250,0.32179357526515706,9.841060790475211,0.15270469471281456,465,0,0.009182275796834116,84.08,0.3309758510619912,827.4363912631558,-0.009182275796834116,7.199999999999999,52.178631641697926,1.0427739345522429
530.9114576142862,250,0.31157205892202533,9.844966844272864,0.15110583213335557,466,0,0.010221516343131731,84.332,0.32179357526515706,830.245743911219,-0.010221516343131731,9.2,52.8697813122014,1.030233542790454
487.17408529354145,250,0.29981744486582573,9.82737305026268,0.15489148677851367,467,0,0.011754614056199597,76.672,0.31157205892202533,753.4843465097402,-0.011754614056199597,7.199999999999999,48.51833072149123,1.0909932934445055
506.4362942584005,250,0.287958021776016,9.826482782387403,0.16206641515140546,468,0,0.01185942308980975,76.496,0.29981744486582573,751.6866269215068,-0.01185942308980975,6.0,50.482808796658695,1.0992280782484805
419.29515370500235,250,0.2712052079826432,9.800768859756282,0.15869686198501534,469,0,0.01675281379337279,67.864,0.287958021776016,665.1193778985003,-0.01675281379337279,3.2,41.8209218454113,1.1822134518284668
510.56480746400297,250,0.2659480015870122,9.83306607132052,0.16215792069525067,470,0,0.005257206395630987,77.1,0.2712052079826432,758.1293940988123,-0.005257206395630987,8.0,50.83622724003031,1.0837430725126729
446.2886230355713,250,0.26343521899803496,9.805966450347128,0.1548212923181914,471,0,0.002512782588977247,67.8,0.2659480015870122,664.8445253335351,-0.002512782588977247,5.2,44.45699045144644,1.17096311702783
482.3510144082064,250,0.2582077300095759,9.81677664732348,0.14853807197129235,472,0,0.005227488988459039,72.52,0.26343521899803496,711.9126424638988,-0.005227488988459039,4.3999999999999995,48.10905943790629,1.1378702579653848
469.7089193332583,250,0.2513922945097404,9.817666210139558,0.1458836053760754,473,0,0.006815435499835543,72.428,0.2582077300095759,711.073928267988,-0.006815435499835543,4.3999999999999995,46.83328747803212,1.138619337601503
436.69923053837863,250,0.2459616932837084,9.812282305676476,0.143697558670286,474,0,0.005430601226031978,69.576,0.2513922945097404,682.6993536997466,-0.005430601226031978,5.2,43.485218454090806,1.1564446081020778
396.0193572655619,250,0.23986810965960947,9.789619098033496,0.1364885986320954,475,0,0.006093583624098925,63.632,0.2459616932837084,622.9330424460675,-0.006093583624098925,2.4,39.511727069314496,1.225098411953816
377.45706423763886,250,0.2353562983086343,9.786504942398125,0.1276184733268504,476,0,0.00451181135097517,63.108,0.23986810965960947,617.6067539048609,-0.00451181135097517,1.6,37.69106440524067,1.2349687982733966
357.1356718845659,250,0.2352450416369151,9.78451964321722,0.11938309721377989,477,0,0.00011125667171921205,62.316,0.2353562983086343,609.7321260867243,-0.00011125667171921205,1.6,35.64547859126035,1.2426436370057583
438.3166933404295,250,0.23519728452076366,9.810006435301542,0.11861026889251013,478,0,4.775711615143119e-05,69.22,0.2352450416369151,679.0486454515727,-4.775711615143119e-05,4.0,43.69553295246552,1.1665911721653492
342.70164093278294,250,0.23879163098929146,9.774852253044704,0.11498316760215217,479,0,0.003594346468527798,58.888,0.23519728452076366,575.6214994772967,0.003594346468527798,2.8000000000000003,34.13343604151214,1.269616106265858
409.3351667163517,250,0.24045910341272692,9.797607398746587,0.11282699800133668,480,0,0.0016674724234354565,65.98,0.23879163098929146,646.4461361692997,0.0016674724234354565,2.4,40.854027953189636,1.2037499088829169
387.63126730148485,250,0.23706703760686268,9.797473544021722,0.11402792121639134,481,0,0.003392065805864236,66.072,0.24045910341272692,647.3386720006032,-0.003392065805864236,2.4,38.66868003953587,1.2029337542591583
435.8693072729819,250,0.2311464319158944,9.80346273309607,0.1159652072750721,482,0,0.005920605690968278,67.66,0.23706703760686268,663.3022885212803,-0.005920605690968278,2.8000000000000003,43.49336041282623,1.186785880463053
403.51864327276104,250,0.22057524005568613,9.795701035264317,0.11064664800173096,483,0,0.010571191860208273,65.144,0.2311464319158944,638.1311482412586,-0.010571191860208273,2.4,40.26079065294173,1.2113377570181003
376.99163042673507,250,0.20992647000061615,9.783347610660224,0.1072701467836797,484,0,0.010648770055069978,61.508,0.22057524005568613,601.754144836489,-0.010648770055069978,2.0,37.62278479857651,1.2481639074602933
336.42158084121326,250,0.20322599409936848,9.770401432286684,0.09977008756934969,485,0,0.006700475901247671,57.96,0.20992647000061615,566.2924670153362,-0.006700475901247671,1.6,33.57103513447269,1.2873065762010591
306.46081609691964,250,0.2047144118084631,9.77127106835688,0.0928931791161878,486,0,0.0014884177090946082,58.232,0.20322599409936848,569.0006568525578,0.0014884177090946082,1.2,30.582775805999034,1.2869869511693557
354.29742926204693,250,0.21028266095592132,9.773928518789804,0.09475970420213277,487,0,0.005568249147458237,58.8,0.2047144118084631,574.7069969048404,0.005568249147458237,1.6,35.35975113034593,1.2784009270036107
365.7380186702547,250,0.2226658824237846,9.777818624238343,0.09492051875344071,488,0,0.012383221467863276,59.868,0.21028266095592132,585.3784453959009,0.012383221467863276,1.6,36.50406245885518,1.267256966419329
369.4287962335068,250,0.23400289399161997,9.781247355904194,0.09589761522116225,489,0,0.01133701156783537,61.364,0.2226658824237846,600.2164627477049,0.01133701156783537,1.2,36.90159216077269,1.2545101535528274
