TimestepsMean,OmegaBefore,TimestepsStd,ConfortViolation,Theta,Wins,NormDeltaVar,Traj,ReturnsMean,RewardStd,Omega,DeltaOmega,RewardMean,ReturnsStd,ITERATIONS,NormDeltaOmega
500.0,[[0.99989719]],0.0,0,[[0.01872936]],0.0,0.1820454871389785,20,1452.1,2.943403193583917,[[0.99989929]],[[2.10146457e-06]],2.9042,95.67126005232711,270,2.101464572690226e-06
500.0,[[0.99989929]],0.0,0,[[0.01886719]],0.0,0.1067524349379454,20,1454.9,2.940589049833383,[[0.99990163]],[[2.34394597e-06]],2.9098,67.33342409234807,271,2.343945965099792e-06
500.0,[[0.99990163]],0.0,0,[[0.0191607]],0.0,0.22479864361073254,20,1479.6,2.97804220252165,[[0.9999038]],[[2.16707884e-06]],2.9592,96.32777377267678,272,2.1670788357130988e-06
500.0,[[0.9999038]],0.0,0,[[0.01943908]],0.0,0.21012019024934148,20,1463.2,2.951776251683044,[[0.99990595]],[[2.15598369e-06]],2.9264,57.62082956709319,273,2.1559836875795213e-06
500.0,[[0.99990595]],0.0,0,[[0.0196283]],0.0,0.14114294457993992,20,1436.2,2.9163878754376964,[[0.99990855]],[[2.59789999e-06]],2.8724,94.14648161243203,274,2.5978999927955826e-06
500.0,[[0.99990855]],0.0,0,[[0.01967205]],0.0,0.03244031165333894,20,1495.7,2.9880973946643707,[[0.99991173]],[[3.17641275e-06]],2.9914,100.02054788892131,275,3.1764127546018983e-06
500.0,[[0.99991173]],0.0,0,[[0.01974447]],0.0,0.053550680748053026,20,1443.8,2.9222194031249606,[[0.99991527]],[[3.54214891e-06]],2.8876,85.16548596702773,276,3.542148907742515e-06
500.0,[[0.99991527]],0.0,0,[[0.0196727]],0.0,0.05306871868924645,20,1472.6,2.9573293627866337,[[0.99991921]],[[3.93605861e-06]],2.9452,71.369741487552,277,3.9360586073788895e-06
500.0,[[0.99991921]],0.0,0,[[0.0195507]],0.0,0.09064694104549886,20,1471.0,2.967530286281844,[[0.99992304]],[[3.83735936e-06]],2.942,77.75217038771329,278,3.837359357494741e-06
500.0,[[0.99992304]],0.0,0,[[0.01936013]],0.0,0.14270716851440568,20,1459.0,2.9376990996356316,[[0.99992617]],[[3.12963743e-06]],2.918,64.50271312123235,279,3.1296374343181554e-06
500.0,[[0.99992617]],0.0,0,[[0.01914547]],0.0,0.16241285255600246,20,1463.9,2.945163350308434,[[0.99992864]],[[2.46332445e-06]],2.9278,63.3229026498312,280,2.4633244487537453e-06
500.0,[[0.99992864]],0.0,0,[[0.01890106]],0.0,0.1871016177420799,20,1468.9,2.955694700066297,[[0.99993087]],[[2.23252311e-06]],2.9378,68.02198174119893,281,2.2325231056052885e-06
500.0,[[0.99993087]],0.0,0,[[0.01870248]],0.0,0.15377419096567024,20,1473.2,2.967073817753781,[[0.99993375]],[[2.87577571e-06]],2.9464,80.14836242868596,282,2.8757757106756543e-06
500.0,[[0.99993375]],0.0,0,[[0.01842837]],0.0,0.21491880578479083,20,1462.0,2.946832876157045,[[0.99993651]],[[2.76542195e-06]],2.924,82.72605393707596,283,2.765421952988234e-06
500.0,[[0.99993651]],0.0,0,[[0.01808585]],0.0,0.2730016653541796,20,1474.0,2.961975016775124,[[0.99993942]],[[2.90631548e-06]],2.948,49.57822102496216,284,2.9063154824982007e-06
500.0,[[0.99993942]],0.0,0,[[0.01786668]],0.0,0.1773625649621806,20,1447.0,2.9238269442632885,[[0.99994189]],[[2.46860751e-06]],2.894,82.28851681735429,285,2.4686075050794898e-06
500.0,[[0.99994189]],0.0,0,[[0.01768657]],0.0,0.1473671956149758,20,1455.2,2.9434625596395825,[[0.99994352]],[[1.63645577e-06]],2.9104,100.03679323129066,286,1.636455771558687e-06
500.0,[[0.99994352]],0.0,0,[[0.01748628]],0.0,0.16560676668191832,20,1478.0,2.9769219002184126,[[0.99994597]],[[2.45026751e-06]],2.956,84.22826129037688,287,2.4502675073367897e-06
500.0,[[0.99994597]],0.0,0,[[0.01733197]],0.0,0.1288715325383336,20,1499.8,2.9938603574649236,[[0.99994826]],[[2.28672729e-06]],2.9996,74.44971457299215,288,2.2867272864157684e-06
500.0,[[0.99994826]],0.0,0,[[0.01707984]],0.0,0.21301144945083905,20,1484.4,2.973319115063165,[[0.99995032]],[[2.06037124e-06]],2.9688,94.62473249631938,289,2.060371238177261e-06
500.0,[[0.99995032]],0.0,0,[[0.0169092]],0.0,0.1459184486433216,20,1509.8,3.0020685934868307,[[0.99995191]],[[1.59034483e-06]],3.0196,93.04601012402414,290,1.590344828605872e-06
500.0,[[0.99995191]],0.0,0,[[0.01680135]],0.0,0.09297172925599995,20,1456.6,2.946534533990736,[[0.99995325]],[[1.33911915e-06]],2.9132,73.90832158830288,291,1.3391191518996592e-06
500.0,[[0.99995325]],0.0,0,[[0.01674015]],0.0,0.05302857026999419,20,1443.7,2.9321871086272786,[[0.9999546]],[[1.34935732e-06]],2.8874,78.46597988937626,292,1.3493573165490602e-06
500.0,[[0.9999546]],0.0,0,[[0.01657901]],0.0,0.14051377312379998,20,1454.1,2.947333160672543,[[0.99995565]],[[1.05070505e-06]],2.9082,70.55062012484369,293,1.0507050450803135e-06
500.0,[[0.99995565]],0.0,0,[[0.01637493]],0.0,0.17990885026845405,20,1470.7,2.9557682656121744,[[0.99995686]],[[1.21397539e-06]],2.9414,70.98809759389245,294,1.213975393432598e-06
500.0,[[0.99995686]],0.0,0,[[0.01619607]],0.0,0.15949907924682805,20,1504.0,2.9930479448214657,[[0.99995761]],[[7.50356482e-07]],3.008,86.59330228141204,295,7.503564815047881e-07
500.0,[[0.99995761]],0.0,0,[[0.01609572]],0.0,0.09024323664129241,20,1461.0,2.9546431256583254,[[0.99995822]],[[6.05898117e-07]],2.922,65.9408826146572,296,6.05898116901038e-07
500.0,[[0.99995822]],0.0,0,[[0.01611018]],0.0,0.013042005696917158,20,1469.9,2.961684648979361,[[0.99995908]],[[8.65096573e-07]],2.9398,88.03743521934292,297,8.650965730438998e-07
500.0,[[0.99995908]],0.0,0,[[0.01609553]],0.0,0.013217531777002023,20,1466.0,2.9546194340388405,[[0.99995995]],[[8.70243612e-07]],2.932,66.05149506256464,298,8.702436117280499e-07
500.0,[[0.99995995]],0.0,0,[[0.01607998]],0.0,0.014029510005130419,20,1489.9,2.9757002470006957,[[0.99996137]],[[1.41315655e-06]],2.9798,74.9492494959089,299,1.4131565477804031e-06
500.0,[[0.99996137]],0.0,0,[[0.01607188]],0.0,0.007316901655798347,20,1478.5,2.9689983159308126,[[0.9999627]],[[1.32829287e-06]],2.957,78.23266581166719,300,1.3282928703617358e-06
500.0,[[0.9999627]],0.0,0,[[0.01605686]],0.0,0.013575455077962317,20,1471.6,2.959454976849623,[[0.99996423]],[[1.53658329e-06]],2.9432,73.15080313981522,301,1.5365832942704216e-06
500.0,[[0.99996423]],0.0,0,[[0.01590896]],0.0,0.1343404263294019,20,1503.9,2.999589831960363,[[0.99996579]],[[1.55828826e-06]],3.0078,88.80872704864089,302,1.5582882627596106e-06
500.0,[[0.99996579]],0.0,0,[[0.01567681]],0.0,0.2133677286133846,20,1451.6,2.939154599540487,[[0.99996726]],[[1.47146822e-06]],2.9032,75.62169001020806,303,1.4714682196048656e-06
500.0,[[0.99996726]],0.0,0,[[0.01541776]],0.0,0.24179446466160215,20,1506.4,2.995435888147165,[[0.99996854]],[[1.27744345e-06]],3.0128,97.05792085141738,304,1.2774434539064572e-06
500.0,[[0.99996854]],0.0,0,[[0.01525585]],0.0,0.15316634773564175,20,1477.9,2.968980693773539,[[0.99996949]],[[9.46931113e-07]],2.9558,57.02096105819333,305,9.469311126331093e-07
500.0,[[0.99996949]],0.0,0,[[0.01516047]],0.0,0.09098014087643946,20,1448.4,2.935123465886912,[[0.99997008]],[[5.96891656e-07]],2.8968,70.42045157480887,306,5.968916564347282e-07
500.0,[[0.99997008]],0.0,0,[[0.0150747]],0.0,0.08229381654980727,20,1486.5,2.9721492223641803,[[0.9999709]],[[8.17171982e-07]],2.973,87.53941969193079,307,8.171719821925549e-07
500.0,[[0.9999709]],0.0,0,[[0.01492565]],0.0,0.14410790428301823,20,1476.4,2.966103868713973,[[0.99997157]],[[6.71671431e-07]],2.9528,74.54555654095017,308,6.716714313625971e-07
500.0,[[0.99997157]],0.0,0,[[0.01482794]],0.0,0.09525363093280248,20,1461.7,2.9537319512779083,[[0.99997243]],[[8.57806602e-07]],2.9234,76.96564168510518,309,8.578066020836772e-07
500.0,[[0.99997243]],0.0,0,[[0.01469485]],0.0,0.13073190186645434,20,1513.2,2.99588101232342,[[0.99997331]],[[8.83983129e-07]],3.0264,86.32821091624685,310,8.839831285856192e-07
500.0,[[0.99997331]],0.0,0,[[0.01461095]],0.0,0.08301396060463873,20,1479.2,2.980984642697778,[[0.99997412]],[[8.09427054e-07]],2.9584,108.96494849262307,311,8.094270544933835e-07
500.0,[[0.99997412]],0.0,0,[[0.0146093]],0.0,0.0016329170846276497,20,1448.1,2.9379628248158616,[[0.99997497]],[[8.47993871e-07]],2.8962,76.91677320324871,312,8.479938714556212e-07
500.0,[[0.99997497]],0.0,0,[[0.01456173]],0.0,0.04728393853287116,20,1489.8,2.9862993553895434,[[0.99997612]],[[1.15250724e-06]],2.9796,74.22371588650087,313,1.1525072409757087e-06
500.0,[[0.99997612]],0.0,0,[[0.01451555]],0.0,0.04604952755739333,20,1482.4,2.97999344965723,[[0.99997735]],[[1.22117007e-06]],2.9648,70.68125635555724,314,1.2211700701758588e-06
500.0,[[0.99997735]],0.0,0,[[0.01450891]],0.0,0.006632625119948443,20,1478.1,2.966290875824554,[[0.99997855]],[[1.19993636e-06]],2.9562,83.24055501977386,315,1.1999363621617576e-06
500.0,[[0.99997855]],0.0,0,[[0.01442424]],0.0,0.08483499790165894,20,1481.7,2.978499696155768,[[0.9999796]],[[1.05547765e-06]],2.9634,86.97419157428254,316,1.055477650835357e-06
500.0,[[0.9999796]],0.0,0,[[0.0142215]],0.0,0.20515528769705327,20,1492.6,2.9890100300935765,[[0.99998064]],[[1.04095544e-06]],2.9852,101.65451293474382,317,1.0409554352941441e-06
500.0,[[0.99998064]],0.0,0,[[0.01391632]],0.0,0.3143216908701092,20,1464.5,2.958201987694552,[[0.99998136]],[[7.16460371e-07]],2.929,80.30659997783495,318,7.164603706977246e-07
500.0,[[0.99998136]],0.0,0,[[0.0135961]],0.0,0.33719391777017904,20,1461.4,2.948430117876291,[[0.99998219]],[[8.34368389e-07]],2.9228,82.85433000151531,319,8.343683892686471e-07
500.0,[[0.99998219]],0.0,0,[[0.01333975]],0.0,0.2756328836655868,20,1466.8,2.964117244644685,[[0.99998282]],[[6.24465044e-07]],2.9336,67.66801312289286,320,6.244650441189492e-07
500.0,[[0.99998282]],0.0,0,[[0.0131482]],0.0,0.20939476063634288,20,1463.6,2.9569410139534402,[[0.99998326]],[[4.46908809e-07]],2.9272,77.61082398737949,321,4.4690880895981167e-07
500.0,[[0.99998326]],0.0,0,[[0.01300841]],0.0,0.15472061689157357,20,1516.8,3.0237180820969405,[[0.99998374]],[[4.74508299e-07]],3.0336,97.27774668442932,322,4.7450829943063155e-07
500.0,[[0.99998374]],0.0,0,[[0.01279639]],0.0,0.2378326992493811,20,1503.5,3.0057197141450165,[[0.99998406]],[[3.1863311e-07]],3.007,79.38230281366245,323,3.186331104521045e-07
500.0,[[0.99998406]],0.0,0,[[0.0125503]],0.0,0.2809605183197874,20,1495.1,2.9937107341892606,[[0.99998449]],[[4.37302731e-07]],2.9902,96.10509872009912,324,4.373027310267119e-07
500.0,[[0.99998449]],0.0,0,[[0.01240136]],0.0,0.17270215548291645,20,1493.7,2.988350923168161,[[0.99998497]],[[4.76584285e-07]],2.9874,104.730654538201,325,4.765842851472968e-07
500.0,[[0.99998497]],0.0,0,[[0.01221568]],0.0,0.21820301068068915,20,1495.8,2.9887672107409102,[[0.99998538]],[[4.1083432e-07]],2.9916,79.82455762483121,326,4.108343201192355e-07
500.0,[[0.99998538]],0.0,0,[[0.01212215]],0.0,0.11115106208143288,20,1485.2,2.981127947606409,[[0.99998568]],[[2.97143662e-07]],2.9704,104.04114570687886,327,2.971436616761025e-07
500.0,[[0.99998568]],0.0,0,[[0.01200151]],0.0,0.144630532746028,20,1515.3,3.019381333982179,[[0.99998574]],[[6.18876569e-08]],3.0306,73.51537254207449,328,6.188765688808218e-08
500.0,[[0.99998574]],0.0,0,[[0.01180153]],0.0,0.2429303060841761,20,1472.6,2.965433688349817,[[0.99998581]],[[7.0036894e-08]],2.9452,77.62757242114428,329,7.003689395101986e-08
500.0,[[0.99998581]],0.0,0,[[0.01164061]],0.0,0.19845973197570999,20,1492.9,2.9862013260997657,[[0.99998596]],[[1.52827667e-07]],2.9858,91.16682510650462,330,1.5282766674395987e-07
500.0,[[0.99998596]],0.0,0,[[0.01153936]],0.0,0.12626302560874336,20,1483.9,2.9699432923879203,[[0.99998615]],[[1.87274443e-07]],2.9678,76.46299758706822,331,1.872744433972784e-07
500.0,[[0.99998615]],0.0,0,[[0.01142065]],0.0,0.14944697344764535,20,1507.6,3.005023953315514,[[0.9999864]],[[2.46790466e-07]],3.0152,67.91641922245313,332,2.4679046550790673e-07
500.0,[[0.9999864]],0.0,0,[[0.01128141]],0.0,0.17725293465158387,20,1464.0,2.9677627937555924,[[0.9999866]],[[2.01285416e-07]],2.928,68.49817515817483,333,2.0128541633468444e-07
500.0,[[0.9999866]],0.0,0,[[0.01116755]],0.0,0.14655479894518209,20,1481.0,2.971355919441493,[[0.99998687]],[[2.6785822e-07]],2.962,112.19893047618591,334,2.678582201598445e-07
500.0,[[0.99998687]],0.0,0,[[0.01111117]],0.0,0.07312682833594408,20,1474.8,2.9730556402462436,[[0.99998702]],[[1.48289056e-07]],2.9496,91.1469143745415,335,1.482890558124339e-07
500.0,[[0.99998702]],0.0,0,[[0.0110344]],0.0,0.10015660122959957,20,1458.5,2.946508272515114,[[0.99998706]],[[4.72782661e-08]],2.917,60.636210303745074,336,4.7278266079864295e-08
500.0,[[0.99998706]],0.0,0,[[0.01092345]],0.0,0.1459649895031987,20,1488.9,2.9834723327022825,[[0.99998714]],[[7.31059466e-08]],2.9778,69.09840808585969,337,7.310594662968128e-08
500.0,[[0.99998714]],0.0,0,[[0.01081077]],0.0,0.1497609839286156,20,1500.4,2.9970651244175524,[[0.99998734]],[[2.02318155e-07]],3.0008,77.24661804894761,338,2.0231815467397496e-07
500.0,[[0.99998734]],0.0,0,[[0.01071154]],0.0,0.13316442576356735,20,1533.8,3.0387218102353497,[[0.99998768]],[[3.46439116e-07]],3.0676,78.29916985511404,339,3.464391159502256e-07
500.0,[[0.99998768]],0.0,0,[[0.01062766]],0.0,0.11351562687897854,20,1501.1,2.9961300305560843,[[0.99998789]],[[2.02857337e-07]],3.0022,81.17505774559079,340,2.0285733681735252e-07
500.0,[[0.99998789]],0.0,0,[[0.01058526]],0.0,0.0577255486300885,20,1466.9,2.946933585949979,[[0.9999882]],[[3.14138533e-07]],2.9338,77.6774742122837,341,3.1413853296413663e-07
500.0,[[0.9999882]],0.0,0,[[0.01045475]],0.0,0.179103726566737,20,1478.6,2.9857943934571245,[[0.99998845]],[[2.50514926e-07]],2.9572,86.57967428906164,342,2.5051492569261313e-07
500.0,[[0.99998845]],0.0,0,[[0.0103251]],0.0,0.18013748616415626,20,1504.6,3.0010523754176632,[[0.9999888]],[[3.4808964e-07]],3.0092,81.70703764058517,343,3.480896403340594e-07
500.0,[[0.9999888]],0.0,0,[[0.0100966]],0.0,0.3230043572409613,20,1512.4,3.0081530812111277,[[0.9999891]],[[3.0241309e-07]],3.0248,99.3470684016393,344,3.024130902362643e-07
500.0,[[0.9999891]],0.0,0,[[0.00987708]],0.0,0.31718922228988333,20,1482.5,2.9871014378490734,[[0.99998943]],[[3.23202028e-07]],2.965,66.88161182268261,345,3.232020284738013e-07
500.0,[[0.99998943]],0.0,0,[[0.00967517]],0.0,0.2979784255684166,20,1471.6,2.966744640173805,[[0.9999898]],[[3.74727502e-07]],2.9432,62.908187066549615,346,3.7472750225031604e-07
500.0,[[0.9999898]],0.0,0,[[0.00951206]],0.0,0.2452374282098333,20,1449.7,2.9301671692925644,[[0.99999015]],[[3.50767828e-07]],2.8994,100.17439792681562,347,3.507678276726267e-07
500.0,[[0.99999015]],0.0,0,[[0.00939763]],0.0,0.17455793493837746,20,1486.0,2.9897183813864476,[[0.99999049]],[[3.3663019e-07]],2.972,79.50094339062902,348,3.36630190056475e-07
500.0,[[0.99999049]],0.0,0,[[0.00929739]],0.0,0.15463711343537057,20,1461.3,2.943672746757017,[[0.99999075]],[[2.61563285e-07]],2.9226,85.89592539812351,349,2.6156328525317463e-07
500.0,[[0.99999075]],0.0,0,[[0.00922226]],0.0,0.11699712041220778,20,1465.1,2.952546013189295,[[0.99999092]],[[1.75362608e-07]],2.9302,65.71597979182842,350,1.7536260799033698e-07
500.0,[[0.99999092]],0.0,0,[[0.00915002]],0.0,0.113380469109984,20,1469.5,2.954907612768968,[[0.9999911]],[[1.71689753e-07]],2.939,72.3266894030136,351,1.716897530812389e-07
500.0,[[0.9999911]],0.0,0,[[0.00911712]],0.0,0.05193857412595548,20,1495.0,2.9874236391914692,[[0.99999122]],[[1.25471056e-07]],2.99,79.05567658302597,352,1.2547105621152355e-07
500.0,[[0.99999122]],0.0,0,[[0.00904818]],0.0,0.1094254838048414,20,1476.5,2.9708232865655275,[[0.99999132]],[[9.32717398e-08]],2.953,88.75556320591966,353,9.327173977613512e-08
500.0,[[0.99999132]],0.0,0,[[0.00896325]],0.0,0.1359459685205735,20,1485.2,2.9795173837385147,[[0.99999138]],[[6.33760188e-08]],2.9704,71.56088316950819,354,6.337601876627019e-08
500.0,[[0.99999138]],0.0,0,[[0.0088787]],0.0,0.13661417791539066,20,1507.1,3.0120754240224463,[[0.9999915]],[[1.20769755e-07]],3.0142,78.94675420813702,355,1.2076975486330355e-07
500.0,[[0.9999915]],0.0,0,[[0.00884304]],0.0,0.05799850761449932,20,1461.6,2.9587331342992056,[[0.99999172]],[[2.20911478e-07]],2.9232,53.835304401479895,356,2.2091147833247504e-07
500.0,[[0.99999172]],0.0,0,[[0.0088371]],0.0,0.009699850024276202,20,1506.4,3.000239350451893,[[0.99999193]],[[2.12651529e-07]],3.0128,78.1654655202667,357,2.1265152916338792e-07
500.0,[[0.99999193]],0.0,0,[[0.00879912]],0.0,0.06207417322104902,20,1467.9,2.954569065024542,[[0.99999213]],[[1.98641359e-07]],2.9358,82.99993975901428,358,1.9864135913927328e-07
500.0,[[0.99999213]],0.0,0,[[0.00875235]],0.0,0.07680777010750717,20,1500.4,2.997865800865676,[[0.99999231]],[[1.81536104e-07]],3.0008,85.04492930210478,359,1.815361040380381e-07
500.0,[[0.99999231]],0.0,0,[[0.00871218]],0.0,0.0662969110281324,20,1491.3,2.983504188031249,[[0.99999246]],[[1.4840475e-07]],2.9826,79.24209739778472,360,1.4840475048849555e-07
500.0,[[0.99999246]],0.0,0,[[0.00866109]],0.0,0.08475745641550247,20,1495.5,2.991574668966162,[[0.99999261]],[[1.5217245e-07]],2.991,67.26626197433599,361,1.5217245008525282e-07
500.0,[[0.99999261]],0.0,0,[[0.00860954]],0.0,0.08602135417625334,20,1464.9,2.9576801652646623,[[0.99999278]],[[1.67711057e-07]],2.9298,62.0337811196448,362,1.6771105726398616e-07
500.0,[[0.99999278]],0.0,0,[[0.00857061]],0.0,0.06530365227921209,20,1466.8,2.958444023469094,[[0.99999289]],[[1.05566016e-07]],2.9336,52.738600664029754,363,1.0556601603983751e-07
500.0,[[0.99999289]],0.0,0,[[0.00855115]],0.0,0.03274862259476663,20,1496.8,2.9850224521768673,[[0.99999299]],[[1.00692779e-07]],2.9936,69.13002242152103,364,1.0069277900370821e-07
500.0,[[0.99999299]],0.0,0,[[0.00855715]],0.0,0.01009923366756027,20,1473.4,2.964383537938369,[[0.99999309]],[[1.0474021e-07]],2.9468,73.80541985518407,365,1.0474021006068313e-07
500.0,[[0.99999309]],0.0,0,[[0.00855766]],0.0,0.0008711998270030108,20,1499.5,3.00625996879844,[[0.9999932]],[[1.10663446e-07]],2.999,77.7917090697974,366,1.106634464065337e-07
500.0,[[0.9999932]],0.0,0,[[0.00859119]],0.0,0.056342580939301,20,1492.6,2.9906154818030353,[[0.99999331]],[[1.0576682e-07]],2.9852,89.35121711538126,367,1.0576682041296692e-07
500.0,[[0.99999331]],0.0,0,[[0.00864091]],0.0,0.08314427389275636,20,1503.0,2.995190144214553,[[0.99999347]],[[1.6505706e-07]],3.006,84.22469946518063,368,1.6505705979774632e-07
500.0,[[0.99999347]],0.0,0,[[0.00868145]],0.0,0.06746069393459209,20,1479.3,2.9808532402652763,[[0.99999364]],[[1.69498905e-07]],2.9586,87.12582854699288,369,1.694989053557805e-07
500.0,[[0.99999364]],0.0,0,[[0.00869503]],0.0,0.022516005749380952,20,1478.7,2.9751949919291003,[[0.99999384]],[[2.01319805e-07]],2.9574,61.352343068541394,370,2.0131980460469379e-07
500.0,[[0.99999384]],0.0,0,[[0.00867071]],0.0,0.0403527033393658,20,1480.5,2.968784094541063,[[0.99999401]],[[1.64877819e-07]],2.961,70.38998508310682,371,1.6487781873131269e-07
500.0,[[0.99999401]],0.0,0,[[0.00865116]],0.0,0.03253301486249427,20,1499.1,2.98516276943151,[[0.99999413]],[[1.2446147e-07]],2.9982,58.00508598390317,372,1.2446146968603244e-07
500.0,[[0.99999413]],0.0,0,[[0.00865571]],0.0,0.007569415743859054,20,1484.4,2.9854022442545327,[[0.9999943]],[[1.66992845e-07]],2.9688,68.41520298880944,373,1.6699284544063886e-07
500.0,[[0.9999943]],0.0,0,[[0.00866601]],0.0,0.01713703536761102,20,1468.1,2.9599881013274363,[[0.9999945]],[[1.98146577e-07]],2.9362,81.53398064610853,374,1.9814657725714113e-07
500.0,[[0.9999945]],0.0,0,[[0.00870934]],0.0,0.07187699211461052,20,1463.0,2.9520372626374485,[[0.99999473]],[[2.29792649e-07]],2.926,62.93647591023825,375,2.2979264902023289e-07
500.0,[[0.99999473]],0.0,0,[[0.00876828]],0.0,0.09720720411250738,20,1471.7,2.971463686468337,[[0.99999495]],[[2.1798371e-07]],2.9434,60.91395570803131,376,2.1798370986036986e-07
500.0,[[0.99999495]],0.0,0,[[0.00878742]],0.0,0.03142359222454161,20,1501.9,3.003861774449683,[[0.99999516]],[[2.17777592e-07]],3.0038,63.95146597225118,377,2.177775924039338e-07
500.0,[[0.99999516]],0.0,0,[[0.00883775]],0.0,0.08231154239538796,20,1497.4,3.0042591366258673,[[0.9999954]],[[2.35293101e-07]],2.9948,97.21131621370013,378,2.3529310133607595e-07
500.0,[[0.9999954]],0.0,0,[[0.00889632]],0.0,0.09521322581099412,20,1453.9,2.9418870066676597,[[0.9999956]],[[1.9876563e-07]],2.9078,90.05437246463939,379,1.9876563039922246e-07
500.0,[[0.9999956]],0.0,0,[[0.00893703]],0.0,0.065807631075117,20,1472.5,2.967183007500548,[[0.99999575]],[[1.5289736e-07]],2.945,93.09108442810192,380,1.5289735988410769e-07
500.0,[[0.99999575]],0.0,0,[[0.0089989]],0.0,0.09945301529606354,20,1499.3,2.996931437320514,[[0.9999959]],[[1.53033434e-07]],2.9986,94.00909530465655,381,1.5303343425809857e-07
500.0,[[0.9999959]],0.0,0,[[0.00909572]],0.0,0.1542654465812916,20,1502.2,3.0026622587297425,[[0.99999606]],[[1.5148469e-07]],3.0044,97.8343497959689,382,1.5148469045822566e-07
500.0,[[0.99999606]],0.0,0,[[0.00917749]],0.0,0.12903659268268086,20,1499.0,2.994928379778054,[[0.99999619]],[[1.30418771e-07]],2.998,71.16038223618533,383,1.304187711159699e-07
500.0,[[0.99999619]],0.0,0,[[0.00925476]],0.0,0.1208873399664725,20,1515.6,3.022949976430308,[[0.9999963]],[[1.0919895e-07]],3.0312,67.0897905794913,384,1.0919894966043842e-07
500.0,[[0.9999963]],0.0,0,[[0.00931774]],0.0,0.09779414337639025,20,1494.3,2.9955750766755957,[[0.99999639]],[[9.56507571e-08]],2.9886,67.41891426002053,385,9.56507570926135e-08
500.0,[[0.99999639]],0.0,0,[[0.00934366]],0.0,0.04005789360789436,20,1464.3,2.9633261784690528,[[0.99999647]],[[7.56847214e-08]],2.9286,68.62149808915571,386,7.568472137897686e-08
500.0,[[0.99999647]],0.0,0,[[0.00935832]],0.0,0.022620436615753192,20,1507.9,2.9982245346204475,[[0.99999655]],[[8.42018971e-08]],3.0158,64.49953488204392,387,8.420189712143866e-08
500.0,[[0.99999655]],0.0,0,[[0.00941457]],0.0,0.08642040812010521,20,1516.7,3.0103296231476047,[[0.99999662]],[[6.7236179e-08]],3.0334,65.45922394895925,388,6.723617895776357e-08
500.0,[[0.99999662]],0.0,0,[[0.00953145]],0.0,0.1779449540925384,20,1495.1,2.9880937000033985,[[0.9999967]],[[7.79766237e-08]],2.9902,71.81497058413379,389,7.79766237135604e-08
500.0,[[0.9999967]],0.0,0,[[0.00963171]],0.0,0.1509311950891572,20,1478.3,2.977333780414954,[[0.99999679]],[[9.62187314e-08]],2.9566,82.33413629837868,390,9.621873142684478e-08
500.0,[[0.99999679]],0.0,0,[[0.00972704]],0.0,0.14206927839113348,20,1489.1,2.9912413409820346,[[0.99999686]],[[7.09118289e-08]],2.9782,83.04330195747276,391,7.091182885332614e-08
500.0,[[0.99999686]],0.0,0,[[0.00980794]],0.0,0.11949881943203877,20,1498.0,2.9962616708158185,[[0.99999691]],[[4.99616384e-08]],2.996,93.89994675184859,392,4.9961638382001183e-08
500.0,[[0.99999691]],0.0,0,[[0.00980861]],0.0,0.0009737323561722633,20,1520.9,3.022160280329288,[[0.99999697]],[[5.45977082e-08]],3.0418,53.779085153988994,393,5.4597708243342424e-08
500.0,[[0.99999697]],0.0,0,[[0.00976832]],0.0,0.059382011412637326,20,1475.0,2.968753947365797,[[0.999997]],[[3.14922953e-08]],2.95,85.5277732669336,394,3.1492295327062436e-08
500.0,[[0.999997]],0.0,0,[[0.00973646]],0.0,0.047130013855948505,20,1457.0,2.9403067867146113,[[0.99999703]],[[3.26800436e-08]],2.914,65.98333122842466,395,3.268004356016263e-08
500.0,[[0.99999703]],0.0,0,[[0.00967204]],0.0,0.09575356479932395,20,1511.7,3.009892429971543,[[0.99999706]],[[2.29467583e-08]],3.0234,64.13197330505277,396,2.294675827130277e-08
500.0,[[0.99999706]],0.0,0,[[0.00963288]],0.0,0.05852519127037681,20,1497.4,2.9834163236129148,[[0.99999709]],[[3.21935567e-08]],2.9948,96.68319398944162,397,3.219355670935897e-08
500.0,[[0.99999709]],0.0,0,[[0.00961416]],0.0,0.028065779848034822,20,1485.7,2.9780500398750855,[[0.99999713]],[[4.47428552e-08]],2.9714,76.57486532799128,398,4.4742855198620646e-08
500.0,[[0.99999713]],0.0,0,[[0.00950362]],0.0,0.16679379315331744,20,1491.0,2.9822937481073186,[[0.99999719]],[[5.74698523e-08]],2.982,89.316291906908,399,5.746985232146784e-08
500.0,[[0.99999719]],0.0,0,[[0.00944407]],0.0,0.09065211292636377,20,1472.8,2.965980552869489,[[0.99999725]],[[5.71273928e-08]],2.9456,52.946765718030406,400,5.712739281626966e-08
500.0,[[0.99999725]],0.0,0,[[0.00936259]],0.0,0.1249695911201485,20,1480.1,2.9660775377592543,[[0.9999973]],[[5.3779367e-08]],2.9602,65.8527903736812,401,5.377936695971641e-08
500.0,[[0.9999973]],0.0,0,[[0.00929071]],0.0,0.1111303508460395,20,1461.4,2.9524972751892586,[[0.99999733]],[[2.73078958e-08]],2.9228,92.78383479895622,402,2.730789583349491e-08
