TimestepsMean,NormDeltaVar,DeltaOmega,NormDeltaOmega,RewardMean,Wins,ITERATIONS,Omega,ReturnsStd,Traj,TimestepsStd,OmegaBefore,ConfortViolation,RewardStd,ReturnsMean
54.148,0.040873444533159,0.0019020576331049699,0.0019020576331049699,9.753423590173233,0.8,295,0.20686020341206604,292.5462306694004,250,29.21010263590322,0.20495814577896107,0,1.3357691964116416,528.1283805607003
54.54,0.037906788572490795,0.0003442405795787695,0.0003442405795787695,9.754298133036668,0.4,296,0.2072044439916448,274.128601861058,250,27.392707058631498,0.20686020341206604,0,1.3336955423882169,531.9994201758199
53.3,0.03645154384327496,0.0026535497422710552,0.0026535497422710552,9.747810996165404,0.0,297,0.20985799373391587,247.87969179459827,250,24.796491687333514,0.2072044439916448,0,1.351242008210461,519.5583260956159
55.076,0.03848439210399011,0.005757221871858509,0.005757221871858509,9.75676175453896,0.4,298,0.21561521560577437,284.56640426553145,250,28.438112173630653,0.20985799373391587,0,1.3274121587536876,537.3634103929878
53.284,0.0348782299582053,0.006444999465561541,0.006444999465561541,9.747902034124163,0.4,299,0.22206021507133591,260.3779636993289,250,26.01575184383492,0.21561521560577437,0,1.3487105876414753,519.4072119862719
55.376,0.03674958301161066,0.006919982345532455,0.006919982345532455,9.756822936921706,0.4,300,0.22898019741686837,294.45635614339807,250,29.430504990570583,0.22206021507133591,0,1.323782429657686,540.2938269549765
54.388,0.03471971050716843,0.007126245062290815,0.007126245062290815,9.751848352896841,0.4,301,0.23610644247915918,272.7088212653226,250,27.25636542167719,0.22898019741686837,0,1.3352792920750014,530.3835282173535
54.924,0.03257253139489857,0.007738546227104043,0.007738546227104043,9.75405979907645,0.4,302,0.24384498870626323,282.4915000834206,250,28.234557265875445,0.23610644247915918,0,1.328925148311755,535.731980404475
57.524,0.030081204461982494,0.006663426487484997,0.006663426487484997,9.763814690454604,0.4,303,0.2505084151937482,285.1237387952327,250,28.500831987856074,0.24384498870626323,0,1.2994025736711325,561.6536762537106
58.628,0.03101072967882637,0.004518362953075061,0.004518362953075061,9.766848860457348,0.0,304,0.2550267781468233,279.522902517346,250,27.964434841419557,0.2505084151937482,0,1.2899367370179045,572.6108149908933
60.108,0.034179450938938365,0.005784226127075243,0.005784226127075243,9.774670842330506,1.2,305,0.26081100427389853,315.3875449543924,250,31.48638334264512,0.2550267781468233,0,1.2669590264614643,587.5359149908021
59.044,0.033231453674714244,0.00580848607097495,0.00580848607097495,9.769764108685546,0.8,306,0.2666194903448735,324.91202425993094,250,32.459236959608276,0.26081100427389853,0,1.2804715847098975,576.8459520332294
61.908,0.03539636993596945,0.005918898455529897,0.005918898455529897,9.778566947574202,0.4,307,0.2725383888004034,325.9379103870695,250,32.588395726086304,0.2666194903448735,0,1.2537489188620203,605.3715225904238
59.716,0.03512929170306903,0.007178483683949244,0.007178483683949244,9.770432915735956,0.4,308,0.2797168724843526,334.2071477712478,250,33.41609408653261,0.2725383888004034,0,1.2758396864386223,583.4511719960883
62.856,0.04145123200237748,0.00565314622831431,0.00565314622831431,9.781774231442697,0.8,309,0.28537001871266693,332.12500123113364,250,33.18679351790408,0.2797168724843526,0,1.2419948833215153,614.8432010915623
62.12,0.045619488782131346,0.0062438882917165706,0.0062438882917165706,9.782772216143243,2.8000000000000003,310,0.2916139070043835,380.49010200985373,250,37.943663502619245,0.28537001871266693,0,1.2367378373019902,607.7058100668183
66.04,0.044500143489907516,0.008054259005344566,0.008054259005344566,9.790940669862753,0.8,311,0.29966816600972807,370.9470189993732,250,37.079029113502955,0.2916139070043835,0,1.212430913717911,646.5937218377362
64.348,0.04509244052614495,0.0072928212670197445,0.0072928212670197445,9.787872792664718,2.4,312,0.3069609872767478,379.3730898129193,250,37.85248863681224,0.29966816600972807,0,1.2180378266807736,629.8300384623892
69.268,0.04647234754870253,0.008430395259788004,0.008430395259788004,9.802863101825498,2.8000000000000003,313,0.3153913825365358,411.5634785142758,250,41.07003988310701,0.3069609872767478,0,1.1727765850242489,679.0247213372486
67.752,0.04448427035270275,0.0093934280601764,0.0093934280601764,9.796202227502134,1.6,314,0.3247848105967122,383.7612673487612,250,38.330803487534666,0.3153913825365358,0,1.1925381270767526,663.7122933177245
71.448,0.04847683389689771,0.00643523168551885,0.00643523168551885,9.807367092218403,2.8000000000000003,315,0.33122004228223106,416.3781680760453,250,41.553138220837184,0.3247848105967122,0,1.1550315907028756,700.7167640048204
73.364,0.05073793572242563,0.005360380960058864,0.005360380960058864,9.813717756761983,4.0,316,0.33658042324228993,425.4239493412096,250,42.4198951436705,0.33122004228223106,0,1.1332728028817145,719.9735895070862
79.46,0.06091894248330598,0.002145372371418708,0.002145372371418708,9.829646969750337,5.6000000000000005,317,0.33872579561370864,487.1045935666414,250,48.56962425220108,0.33658042324228993,0,1.0809976245796487,781.0637482163617
78.192,0.07228075867186873,-0.0010701941367362022,0.0010701941367362022,9.823217268013208,3.5999999999999996,318,0.33765560147697243,468.72581934553614,250,46.794135700961505,0.33872579561370864,0,1.1007177088251374,768.0970046204886
74.076,0.06930602411438891,-0.002471172618801143,0.002471172618801143,9.814479730357117,3.5999999999999996,319,0.3351844288581713,454.3726554421623,250,45.33914670568912,0.33765560147697243,0,1.1302275931352699,727.0174005059337
78.0,0.07572260279016266,-0.004958048451444985,0.004958048451444985,9.827839920972393,6.0,320,0.3302263804067263,507.77769715254095,250,50.62276167891278,0.3351844288581713,0,1.0886511513656962,766.5715138358466
77.024,0.07930125666375439,-0.003144673175516699,0.003144673175516699,9.820109265939394,2.8000000000000003,321,0.3270817072312096,451.84559761477396,250,45.11797229486272,0.3302263804067263,0,1.1134316481420914,756.3840960997157
76.412,0.08897918841466737,-0.002941449076087177,0.002941449076087177,9.82583685609893,6.800000000000001,322,0.32414025815512243,488.5719329097449,250,48.66730171275165,0.3270817072312096,0,1.0950665441338565,750.8118458482313
73.66,0.08533779385849735,-0.006500386695018512,0.006500386695018512,9.816493533371633,4.8,323,0.3176398714601039,449.6929945720934,250,44.81928602733426,0.32414025815512243,0,1.1265421428159401,723.0829136681546
71.568,0.08118238190352232,-0.005042379525045271,0.005042379525045271,9.807530647726608,2.4,324,0.31259749193505865,420.5524129014045,250,41.989872302735094,0.3176398714601039,0,1.1564682641938233,701.9053533964976
68.972,0.0823683257896769,-0.003843412008149305,0.003843412008149305,9.800934593504175,2.4,325,0.30875407992690934,396.83539325406235,250,39.61054425276179,0.31259749193505865,0,1.1775005751089442,675.99006078317
68.3,0.0841009139046233,-0.004094076214854303,0.004094076214854303,9.799286320234103,2.4,326,0.30466000371205504,392.06246787878325,250,39.129042922105825,0.30875407992690934,0,1.1831974551496565,669.2912556719891
69.14,0.08654321351721948,-0.00492817896485076,0.00492817896485076,9.802954081344717,2.8000000000000003,327,0.2997318247472043,398.020596553965,250,39.70582325050068,0.30466000371205504,0,1.1738374736840371,677.7762451841738
63.504,0.08097305226428914,-0.00801914784139407,0.00801914784139407,9.782334900483079,0.8,328,0.2917126769058102,368.3506520725641,250,36.82013014642941,0.2997318247472043,0,1.2356510465313169,621.2173955202775
62.644,0.07704659377168137,-0.008701045137678165,0.008701045137678165,9.7807866783012,1.2,329,0.28301163176813204,352.5160697295579,250,35.213935650534715,0.2917126769058102,0,1.2414632541530048,612.7076006755003
62.236,0.07680891607226331,-0.0068168739125591404,0.0068168739125591404,9.780292886380613,1.2,330,0.2761947578555729,348.7629906812989,250,34.83521643394799,0.28301163176813204,0,1.2454945322006463,608.6863080767838
61.196,0.07346062162979308,-0.004548223166059517,0.004548223166059517,9.777011664636964,1.2,331,0.2716465346895134,358.2199755782741,250,35.78107857513521,0.2761947578555729,0,1.2557958387575132,598.3140058291237
65.432,0.08144291463986174,-0.0026220380914727115,0.0026220380914727115,9.794724366793282,2.8000000000000003,332,0.2690244965980407,398.37741447057755,250,39.73217054226964,0.2716465346895134,0,1.2060549848861875,640.8884047680181
64.376,0.08064336339200191,-0.0018293069096351755,0.0018293069096351755,9.78862833785656,1.6,333,0.2671951896884055,389.91381959889816,250,38.947998972989616,0.2690244965980407,0,1.2229070611502997,630.152737877854
61.94,0.08752110711729394,-0.002522669677900602,0.002522669677900602,9.783789198078354,2.8000000000000003,334,0.2646725200105049,372.93147869954043,250,37.17149983522322,0.2671951896884055,0,1.2386791083932618,606.0079029289733
60.232,0.08290785683084709,-0.0022172685316892426,0.0022172685316892426,9.774392763740867,1.2,335,0.26245525147881565,343.8825149528781,250,34.33928036520276,0.2646725200105049,0,1.265600948098126,588.7312249456397
65.104,0.08163889223418355,0.0008502175985666272,0.0008502175985666272,9.791901190191265,1.6,336,0.2633054690773823,370.25564968719175,250,36.97562959572156,0.26245525147881565,0,1.2163007540949746,637.4919350862122
62.744,0.07271802879456564,0.0011306082548677154,0.0011306082548677154,9.78336461921712,1.2,337,0.26443607733225,364.9744735967034,250,36.46124605660098,0.2633054690773823,0,1.2407738792135257,613.8474296681591
62.084,0.06942002279396432,0.0020319332562423464,0.0020319332562423464,9.77937991905994,0.4,338,0.26646801058849234,327.34157500256947,250,32.72963403400655,0.26443607733225,0,1.2520302651712507,607.1430228949173
63.436,0.0664366268595503,0.003471646411889018,0.003471646411889018,9.785497128870045,1.2,339,0.26993965700038136,373.62961577446373,250,37.33028132762998,0.26646801058849234,0,1.2341476652550647,620.752795867
61.896,0.06578511843512513,0.00600847195016968,0.00600847195016968,9.780066661746824,1.2,340,0.27594812895055104,349.6873287552804,250,34.92456419198384,0.26993965700038136,0,1.248941339009608,605.3470060954814
65.132,0.06823159955012965,0.00518125976833661,0.00518125976833661,9.791835900276988,2.0,341,0.28112938871888765,398.7259896581819,250,39.80867463254712,0.27594812895055104,0,1.2135345772089094,637.7618558568407
63.156,0.06805338034031547,0.005663049443104584,0.005663049443104584,9.783325435192479,1.2,342,0.28679243816199224,344.79119900877265,250,34.43956538634017,0.28112938871888765,0,1.2366621481561977,617.8757011850163
65.212,0.0696707374583409,0.004879913452636331,0.004879913452636331,9.789027598353819,0.8,343,0.29167235161462857,366.4580965741588,250,36.62850059721254,0.28679243816199224,0,1.2199150891684738,638.3620677438493
69.436,0.07006026319804541,0.0032823452074682846,0.0032823452074682846,9.803109187562006,2.0,344,0.29495469682209685,393.4427526976251,250,39.28304855787035,0.29167235161462857,0,1.1761900138875643,680.6886895475554
66.56,0.06964009164685252,-0.00040162825913447886,0.00040162825913447886,9.796227680526137,2.8000000000000003,345,0.2945530685629624,386.2565177281641,250,38.522492131221206,0.29495469682209685,0,1.1958459713703036,652.0369144158196
73.068,0.0731110053235461,0.00029431677818431146,0.00029431677818431146,9.813529979138274,2.8000000000000003,346,0.2948473853411467,428.25228133612785,250,42.74631418028928,0.2945530685629624,0,1.1427047768166798,717.0550085156754
69.96,0.07614743919573524,-0.002472856424951153,0.002472856424951153,9.80767290375786,3.5999999999999996,347,0.29237452891619553,420.9924997001081,250,41.979023333088634,0.2948473853411467,0,1.1625383718975713,686.1447963468999
63.756,0.07803895306881337,0.0022667564647275706,0.0022667564647275706,9.787620549771205,2.8000000000000003,348,0.2946412853809231,384.5390718628213,250,38.34548818309659,0.29237452891619553,0,1.221140211326835,624.019535771213
70.664,0.0811132485816736,0.005807081447602891,0.005807081447602891,9.809159617443688,3.5999999999999996,349,0.300448366828526,420.9326936940404,250,41.97988928046381,0.2946412853809231,0,1.1568334600122838,693.1544552070408
67.672,0.08459940597540952,0.0019876500943275532,0.0019876500943275532,9.79634252829885,1.6,350,0.30243601692285355,410.49336040666327,250,41.01010138977957,0.300448366828526,0,1.1933048023490451,662.9380915750398
72.204,0.08123322328963234,0.0017523448594069513,0.0017523448594069513,9.813357970740967,4.0,351,0.3041883617822605,471.0973505613677,250,46.99730188000157,0.30243601692285355,0,1.142404020951639,708.563698919381
75.064,0.07736808995865634,-0.002361671966819634,0.002361671966819634,9.822048749443763,5.2,352,0.30182668981544086,475.65784982613997,250,47.417675016812034,0.3041883617822605,0,1.1140380546364732,737.2822673282463
76.908,0.07559769521131675,-0.00434594901450891,0.00434594901450891,9.823975653067663,4.0,353,0.29748074080093195,459.0531719963442,250,45.79654502252326,0.30182668981544086,0,1.1077279289130497,755.5423195261277
71.168,0.07623251864563195,-0.006146510486509937,0.006146510486509937,9.80893102911115,2.8000000000000003,354,0.291334230314422,452.2000840907624,250,45.1466474502814,0.29748074080093195,0,1.1574744125380687,698.0820034797825
72.584,0.07589648539642559,-0.005282142701544812,0.005282142701544812,9.811467677825927,2.0,355,0.2860520876128772,454.2500669654223,250,45.37711916814464,0.291334230314422,0,1.1510649534871422,712.1555699273171
70.912,0.08033746288999197,-0.005221012977306871,0.005221012977306871,9.810280293177394,3.5999999999999996,356,0.28083107463557033,437.49440090918733,250,43.63182618227204,0.2860520876128772,0,1.1549491968893573,695.6665961497954
62.14,0.07631042361703061,-0.0057450637955003825,0.0057450637955003825,9.77994343744767,1.2,357,0.27508601084006995,365.225546495337,250,36.484193837879985,0.28083107463557033,0,1.2464401202644821,607.7256852029982
66.308,0.08138892475531317,-0.005703797464749194,0.005703797464749194,9.79713119661685,2.8000000000000003,358,0.26938221337532076,396.50738365372723,250,39.54659449307867,0.27508601084006995,0,1.1982334283310474,649.6281753852701
64.948,0.08269087577941431,-0.006755541049916547,0.006755541049916547,9.78998385737124,1.2,359,0.2626266723254042,378.31906195377826,250,37.79938221717387,0.26938221337532076,0,1.2200612639191328,635.8398715685473
62.136,0.07736531316397133,-0.006328861520326801,0.006328861520326801,9.780257928790995,0.8,360,0.2562978108050774,332.3932265749662,250,33.210924467710925,0.2626266723254042,0,1.2490727535362682,607.7061066633571
62.824,0.07302746646362479,-0.009137679401045817,0.009137679401045817,9.784682020477087,1.6,361,0.2471601314040316,360.0187917295865,250,35.94886679716066,0.2562978108050774,0,1.2375947195308872,614.7128632544524
60.912,0.06992069818791244,-0.006070548525604319,0.006070548525604319,9.77644097582864,0.4,362,0.24108958287842727,324.82040987279265,250,32.476826445944496,0.2471601314040316,0,1.2637974420483156,595.5025727196738
59.008,0.06162685201419312,-0.004078105211634542,0.004078105211634542,9.770812238548782,0.8,363,0.23701147766679273,317.9160223009735,250,31.75770671821251,0.24108958287842727,0,1.2809750343752775,576.5560885722865
61.28,0.06265704284219023,0.0016282815549074903,0.0016282815549074903,9.780110304844559,1.2,364,0.23863975922170022,343.02288398478254,250,34.25132990118778,0.23701147766679273,0,1.2552873906442512,599.3251594808745
59.764,0.06229040190564098,-0.0005529165600158814,0.0005529165600158814,9.775426909335446,1.6,365,0.23808684266168434,337.28581207678553,250,33.65977278592356,0.23863975922170022,0,1.2681258428356783,584.2186138095235
56.004,0.05893906703511561,0.0006541243831599541,0.0006541243831599541,9.758188774761186,0.4,366,0.2387409670448443,265.62381236372124,250,26.54528176531566,0.23808684266168434,0,1.3164011135202518,546.4976041417254
61.236,0.05752015100063796,0.003380182331290643,0.003380182331290643,9.782004227267924,2.0,367,0.24212114937613494,369.60075539116065,250,36.88235762529288,0.2387409670448443,0,1.2507554256789313,599.0108108609786
64.804,0.060511928188048326,0.006216433411296379,0.006216433411296379,9.790232654472396,0.4,368,0.24833758278743132,384.2052159756804,250,38.41652748492503,0.24212114937613494,0,1.226421385993932,634.4462369404293
61.628,0.057909700301848326,0.004612272070619733,0.004612272070619733,9.780435329525378,1.2,369,0.25294985485805105,336.4878850460568,250,33.60669004826271,0.24833758278743132,0,1.2517414081233649,602.74866848799
59.488,0.05737041981323208,0.0030542820523838388,0.0030542820523838388,9.770808378799686,0.4,370,0.2560041369104349,328.92725559750176,250,32.883945262088005,0.25294985485805105,0,1.2783362390080097,581.2458488380357
62.672,0.059413870068499845,0.004338923597152378,0.004338923597152378,9.783748815181742,1.2,371,0.26034306050758727,372.6199329910604,250,37.21725965194106,0.2560041369104349,0,1.2415131004201787,613.1671057450701
65.98,0.06198845271891548,0.0032894929092117664,0.0032894929092117664,9.796959313701606,2.8000000000000003,372,0.26363255341679903,403.20490963538,250,40.22282436627244,0.26034306050758727,0,1.2012510217498165,646.4033755180319
67.512,0.075308444460513,0.00300569254272659,0.00300569254272659,9.802232881080375,3.2,373,0.2666382459595256,407.727200681122,250,40.658207732264835,0.26363255341679903,0,1.1854707031781313,661.7683462674984
63.516,0.07467191781061062,0.007419412121099644,0.007419412121099644,9.785417463324514,1.2,374,0.27405765808062527,351.1947005841866,250,35.07685481909688,0.2666382459595256,0,1.2333753463725454,621.5305756005198
63.936,0.07829374745119028,0.010396639346230585,0.010396639346230585,9.784787282123435,0.4,375,0.28445429742685585,341.19484979030074,250,34.117149705097,0.27405765808062527,0,1.2342193600750386,625.600159669844
71.2,0.07624456276465102,0.010623510262414815,0.010623510262414815,9.813263457637412,4.8,376,0.29507780768927067,453.53477300223653,250,45.20362817296859,0.28445429742685585,0,1.1456114030955538,698.7043581837836
68.744,0.07094551399936508,0.008392148693105617,0.008392148693105617,9.80334299582413,3.5999999999999996,377,0.3034699563823763,411.7513702870809,250,41.05535852967308,0.29507780768927067,0,1.1723961787588542,673.921010904934
70.328,0.06840702781206051,0.004862043692559159,0.004862043692559159,9.805618179774406,2.4,378,0.30833200007493544,427.0017164480155,250,42.632433850297595,0.3034699563823763,0,1.1665054098619263,689.6095153471744
71.308,0.06569955915337274,0.006626041996237453,0.006626041996237453,9.8124733419118,5.2,379,0.3149580420711729,457.9349352805739,250,45.63215024519445,0.30833200007493544,0,1.1422852407202926,699.7078490650465
74.544,0.0684945116758464,0.009196016640372562,0.009196016640372562,9.819234453571383,4.8,380,0.32415405871154546,477.4129101307379,250,47.60932748947417,0.3149580420711729,0,1.1200531055021974,731.9650131070251
79.184,0.0752728115624563,0.005533009306425474,0.005533009306425474,9.830316182007241,5.6000000000000005,381,0.32968706801797093,481.8404344800663,250,48.03013787196535,0.32415405871154546,0,1.0829991543838664,778.4037565560615
81.644,0.08260979291644469,0.007414051807339839,0.007414051807339839,9.837716114309554,7.6,382,0.33710111982531077,519.6834621066956,250,51.77641609845162,0.32968706801797093,0,1.0556984026160403,803.1904944366893
81.784,0.08735249968054186,0.005595129248349762,0.005595129248349762,9.835825830075194,6.800000000000001,383,0.34269624907366053,505.2990699601824,250,50.358567731817,0.33710111982531077,0,1.05918738880213,804.4131796868699
87.928,0.12218457450386366,0.004221572206592639,0.004221572206592639,9.852976653655578,11.200000000000001,384,0.34691782128025317,568.9652717723438,250,56.64671937544133,0.34269624907366053,0,0.9982826252005699,866.3525312026275
85.952,0.1239687417137767,0.0032550354584726104,0.0032550354584726104,9.849307832224255,11.200000000000001,385,0.3501728567387258,559.579735273968,250,55.69874052436016,0.34691782128025317,0,1.0094504276911702,846.5677067953392
86.84,0.11616091745273595,-0.004076261565961803,0.004076261565961803,9.850921412504837,11.600000000000001,386,0.346096595172764,564.9459599505045,250,56.23997155049067,0.3501728567387258,0,1.0021031293655678,855.4540154619202
81.452,0.10985594020519554,-0.008673009844106128,0.008673009844106128,9.838311544941542,9.2,387,0.33742358532865785,555.1192940490074,250,55.29578370906773,0.346096595172764,0,1.0477681372435468,801.3501519585786
82.952,0.11099338369314013,-0.01317714628521316,0.01317714628521316,9.838015338662403,6.800000000000001,388,0.3242464390434447,516.728515929746,250,51.51401455914691,0.33742358532865785,0,1.0518776695207177,816.0830483727236
76.684,0.11003470257531323,-0.023996115144835073,0.023996115144835073,9.82617051332062,6.4,389,0.3002503238986096,468.1483527094169,250,46.62111264223538,0.3242464390434447,0,1.0954745469973322,753.5100596434784
77.596,0.12510277186142849,-0.021609572255214426,0.021609572255214426,9.826668426483069,4.8,390,0.2786407516433952,481.1747097145632,250,47.99175745896372,0.3002503238986096,0,1.0983597370402158,762.5101632213803
69.956,0.12297216878189034,-0.01932167890863451,0.01932167890863451,9.807015762099134,2.8000000000000003,391,0.2593190727347607,437.6528957719474,250,43.68471201690587,0.2786407516433952,0,1.1673420508401189,686.059594653407
61.952,0.12019290567344972,-0.0165435152027745,0.0165435152027745,9.779905387062165,0.8,392,0.24277555753198618,340.8330632967004,250,34.05862146358834,0.2593190727347607,0,1.2508895492961656,605.8846985392752
57.728,0.11027013311133572,-0.015092777414422859,0.015092777414422859,9.76515438031239,0.8,393,0.22768278011756332,304.0886852839798,250,30.38338388000915,0.24277555753198618,0,1.2945696797256585,563.7228320666736
55.796,0.09954115478668199,-0.01012836285125307,0.01012836285125307,9.758660513048206,0.8,394,0.21755441726631025,288.05190343363523,250,28.763212337984783,0.22768278011756332,0,1.3162796111798343,544.4942219860377
57.796,0.09037968861475064,-0.00589666039398698,0.00589666039398698,9.768798496820219,1.2,395,0.21165775687232327,297.788177002173,250,29.71414451065351,0.21755441726631025,0,1.2915997919941529,564.5974779222214
58.768,0.08417404578218093,-0.0071005840821480315,0.0071005840821480315,9.772025673543832,0.8,396,0.20455717279017524,312.9980382749384,250,31.2629201451176,0.21165775687232327,0,1.2837616956116795,574.2824047828237
54.216,0.07571170450360867,-0.0051989221470647995,0.0051989221470647995,9.751872001576773,0.0,397,0.19935825064311044,250.34734601495595,250,25.041752015384226,0.20455717279017524,0,1.3401370135133523,528.7074924374864
54.92,0.07149235235948045,-0.00026290797835265556,0.00026290797835265556,9.755928757161943,0.4,398,0.19909534266475779,272.9272162173322,250,27.280058650963344,0.19935825064311044,0,1.32923612173222,535.7956073433338
56.896,0.06675798485257511,0.001503440336201839,0.001503440336201839,9.764811399754793,0.4,399,0.20059878300095962,299.37530917475226,250,29.923054389550543,0.19909534266475779,0,1.3067085530986866,555.5787094004487
57.572,0.06492527882884241,0.003668316627210927,0.003668316627210927,9.766407301173514,0.0,400,0.20426709962817055,290.67735794273017,250,29.077359164821,0.20059878300095962,0,1.3017804848681263,562.2716011431617
55.312,0.0639628153682596,0.0049606193950680055,0.0049606193950680055,9.757403680571173,0.4,401,0.20922771902323856,287.82762759168196,250,28.764399107229757,0.20426709962817055,0,1.3246513955228139,539.7015123797527
52.572,0.05679414999570427,0.003144699326711242,0.003144699326711242,9.744267512685738,0.0,402,0.2123724183499498,256.57121912231565,250,25.66610246998948,0.20922771902323856,0,1.3601847364356308,512.2756316769146
57.64,0.055169108672215326,0.0030387585577035525,0.0030387585577035525,9.766407097100437,0.4,403,0.21541117690765335,308.9794036532151,250,30.88932501690511,0.2123724183499498,0,1.2983659829681127,562.9357050768691
58.256,0.05787728653592855,0.003577895041302903,0.003577895041302903,9.767579317582127,0.0,404,0.21898907194895625,287.3617799620481,250,28.745198973045916,0.21541117690765335,0,1.2941980784099616,569.0201007250644
57.28,0.05970711479253751,0.005838089096866339,0.005838089096866339,9.764839848014802,0.4,405,0.2248271610458226,317.7781616882679,250,31.76692619691115,0.21898907194895625,0,1.302303147819491,559.330026494288
58.58,0.05728971419914536,0.0086708583899614,0.0086708583899614,9.769539552517418,0.4,406,0.233498019435784,329.3121303660091,250,32.919835965569455,0.2248271610458226,0,1.2881652040617422,572.2996269864705
61.048,0.052783574283749,0.008870985104045437,0.008870985104045437,9.778692528704005,0.8,407,0.24236900453982943,326.66106540623286,250,32.63981764654943,0.233498019435784,0,1.2600935731528737,596.9696214923221
62.524,0.060001240005721164,0.009409026660642777,0.009409026660642777,9.78352802683805,0.8,408,0.2517780312004722,343.6903262402642,250,34.3413660764973,0.24236900453982943,0,1.2455049178065543,611.7053063500223
61.512,0.058785384742860054,0.00983569877647239,0.00983569877647239,9.779112329288383,0.8,409,0.2616137299769446,348.7974446249483,250,34.85504061107948,0.2517780312004722,0,1.2553084628218265,601.532757599187
66.98,0.06912803005487224,0.007860996935344033,0.007860996935344033,9.80013063390757,2.8000000000000003,410,0.26947472691228863,422.1925721747147,250,42.12053655878567,0.2616137299769446,0,1.192480693921062,656.4127498591289
70.016,0.07771265585966274,0.0023584836451940316,0.0023584836451940316,9.806909752146678,2.4,411,0.27183321055748266,405.2234183727762,250,40.44066943066101,0.26947472691228863,0,1.1692634302588814,686.6405932063019
70.596,0.07438810348867089,-0.000229731306555514,0.000229731306555514,9.808745856217255,2.8000000000000003,412,0.27160347925092715,416.02693141844856,250,41.51511512690288,0.27183321055748266,0,1.1621959503753003,692.4582224655134
67.444,0.06776875779025077,0.005661269270636871,0.005661269270636871,9.800141172361329,2.8000000000000003,413,0.277264748521564,410.24329844321807,250,40.93261369617142,0.27160347925092715,0,1.188339156553576,660.9607212287374
68.0,0.06893422417470703,0.008428007086584144,0.008428007086584144,9.802055716943066,3.2,414,0.28569275560814816,406.30538718668026,250,40.52456045412461,0.277264748521564,0,1.1811747173631826,666.5397887521286
69.344,0.06864757609350723,0.0046936519061362425,0.0046936519061362425,9.809218928441267,5.2,415,0.2903864075142844,462.24437478126526,250,46.06084740861809,0.28569275560814816,0,1.1580673353609927,680.210477373831
73.396,0.08427978949064212,0.0006194031252664267,0.0006194031252664267,9.819712588057266,6.0,416,0.29100581063955083,491.06873707925,250,48.940853936154404,0.2903864075142844,0,1.121720025494037,720.7276251130512
75.284,0.08369631852870352,0.0027013341934777335,0.0027013341934777335,9.826968816822607,7.199999999999999,417,0.29370714483302857,478.61143146643593,250,47.63699553918152,0.29100581063955083,0,1.1010060299751099,739.8135204056733
73.336,0.09095459193422827,0.005360497680104437,0.005360497680104437,9.818670039002075,5.2,418,0.299067642513133,496.71730160157836,250,49.52348033004143,0.29370714483302857,0,1.1268340044634462,720.0619859802564
80.008,0.09563542876904449,-0.0004564838162676166,0.0004564838162676166,9.833217229612076,5.6000000000000005,419,0.2986111586968654,519.0180699135451,250,51.76848400330069,0.299067642513133,0,1.077614012408299,786.7360441068031
79.96,0.09765071968584409,0.005043239771720998,0.005043239771720998,9.837765769026433,8.4,420,0.3036543984685864,555.3310396309164,250,55.33229075323016,0.2986111586968654,0,1.0621554542091913,786.6277508913535
81.48,0.1046559345105337,0.002745050231223012,0.002745050231223012,9.842971849437959,10.0,421,0.3063994486998094,538.2822961788593,250,53.57314252496301,0.3036543984685864,0,1.0433404836441005,802.0053462922048
77.048,0.10390998454550494,0.010254705742627213,0.010254705742627213,9.828713810793335,6.800000000000001,422,0.3166541544424366,504.1231277267233,250,50.227459581388345,0.3063994486998094,0,1.0907623124182106,757.2827416940048
79.724,0.12058115601611975,0.009602216216878956,0.009602216216878956,9.836510934951784,8.799999999999999,423,0.32625637065931556,522.7527570215349,250,52.045516848235835,0.3166541544424366,0,1.0612895959147064,784.205997778096
89.784,0.11657715799592128,0.011635609646635181,0.011635609646635181,9.86470568330798,16.400000000000002,424,0.33789198030595075,606.8017871343363,250,60.32466613251996,0.32625637065931556,0,0.9593601478182808,885.6927350701236
92.276,0.11352879245983837,0.008490119777948835,0.008490119777948835,9.864231734904553,14.399999999999999,425,0.3463821000838996,589.9721322512926,250,58.69439346308981,0.33789198030595075,0,0.9575100422580407,910.2318475700527
90.88,0.11704601622620246,0.005538310946611391,0.005538310946611391,9.856636945087041,10.8,426,0.35192041103051097,588.5908392211154,250,58.63938608137026,0.3463821000838996,0,0.9844117804974958,895.7711655695103
89.788,0.12104512186099098,0.0020643775311094403,0.0020643775311094403,9.856113346074059,12.0,427,0.3539847885616204,582.3404246841689,250,57.97805667664276,0.35192041103051097,0,0.983642852679642,884.9607051172974
103.564,0.1375919022972462,-0.0014049227153729582,0.0014049227153729582,9.886935370701227,22.400000000000002,428,0.35257986584624745,655.7458182230716,250,65.19102625361867,0.3539847885616204,0,0.8619043178176351,1023.9305747313019
97.316,0.1375328346213512,0.0005668140548665823,0.0005668140548665823,9.872663019576732,16.400000000000002,429,0.35314667990111404,618.641697502787,250,61.549850885278346,0.35257986584624745,0,0.9219291044836357,960.7680744131294
95.028,0.14876779567023038,-0.004149316862852359,0.004149316862852359,9.863357039640045,12.0,430,0.3489973630382617,604.6941030520118,250,60.23795494536647,0.35314667990111404,0,0.9566227380927697,937.2950927629141
