NormDeltaOmega,RewardMean,NormDeltaVar,ITERATIONS,ReturnsMean,ReturnsStd,TimestepsMean,Traj,Wins,RewardStd,ConfortViolation,OmegaBefore,DeltaOmega,TimestepsStd,Omega
0.020871835549449158,9.797947759935724,0.1126781969026765,433,653.0136223041962,414.1189152294056,66.648,250,2.8000000000000003,1.1952600807265212,0,0.268109626675844,-0.020871835549449158,41.32123057218892,0.24723779112639482
0.019731629945842072,9.782744252556373,0.10195893186186196,434,608.2910376239554,389.0724465556633,62.18,250,1.2,1.2463582479590005,0,0.24723779112639482,-0.019731629945842072,38.86710177000596,0.22750616118055275
0.017381802803109192,9.773169265911243,0.09646141068906129,435,582.0899614776737,323.6948519955087,59.56,250,0.4,1.2778057118327009,0,0.22750616118055275,-0.017381802803109192,32.358590822222155,0.21012435837744356
0.01694471555193222,9.76667446601683,0.09333798034663528,436,563.1855164083945,307.8854211103595,57.664,250,0.4,1.2981681342870124,0,0.21012435837744356,-0.01694471555193222,30.77257064335055,0.19317964282551134
0.01225533448252178,9.764451820062392,0.08915708800702316,437,554.6208633795438,303.0746666728547,56.8,250,0.4,1.3078183379932207,0,0.19317964282551134,-0.01225533448252178,30.291120811221234,0.18092430834298956
0.01021778186645883,9.762499882553884,0.08639898001808081,438,547.4419434140916,299.3459895033907,56.076,250,0.4,1.31608363284868,0,0.18092430834298956,-0.01021778186645883,29.916654625810022,0.17070652647653073
0.010119615863584647,9.74880099690172,0.08224568329612233,439,513.4498509048198,272.14333958868434,52.668,250,0.8,1.3540332710922858,0,0.17070652647653073,-0.010119615863584647,27.16316947633321,0.16058691061294608
0.008850662844179069,9.733517528645274,0.07415027084268773,440,484.884909206993,240.53341568761465,49.816,250,0.0,1.396452963150328,0,0.16058691061294608,-0.008850662844179069,24.055064830509185,0.151736247768767
0.008182430748199715,9.736292253628285,0.0706191425812705,441,489.5407745124302,250.43849419086237,50.28,250,0.0,1.3902940559255839,0,0.151736247768767,-0.008182430748199715,25.0478262529905,0.1435538170205673
0.0021232176705519024,9.735039712841639,0.06543967412736956,442,485.85636198850045,219.56058432119767,49.908,250,0.0,1.395335904215944,0,0.1435538170205673,-0.0021232176705519024,21.958404677935963,0.1414305993500154
0.0015933204147592084,9.732897339401914,0.06259530588290135,443,481.38910240681867,221.40157810930447,49.46,250,0.0,1.4014482362144893,0,0.1414305993500154,0.0015933204147592084,22.141734349413554,0.1430239197647746
0.0040104628376346485,9.74018959186642,0.06013233546035636,444,496.67174766845244,251.52901670736813,50.992,250,0.0,1.3809115106011451,0,0.1430239197647746,0.0040104628376346485,25.154878970092465,0.14703438260240925
0.00451151204873973,9.721495812985072,0.05216355006354681,445,462.0043670163025,192.83860298742118,47.524,250,0.0,1.4286090179825208,0,0.14703438260240925,0.00451151204873973,19.285057013138438,0.15154589465114898
0.00805105253699745,9.726827291392215,0.048879926190327876,446,471.55658708669466,209.1233506755424,48.48,250,0.0,1.4149310584614727,0,0.15154589465114898,0.00805105253699745,20.91414832117244,0.15959694718814643
0.010308063134010392,9.740846646086892,0.04954921933981322,447,497.6014100687028,246.40073268101284,51.084,250,0.4,1.3769052874470515,0,0.15959694718814643,0.010308063134010392,24.61798009585677,0.16990501032215682
0.01203342839370053,9.756364169148577,0.050086046897975446,448,531.4096435651846,287.3415817027009,54.468,250,0.4,1.3348290880148224,0,0.16990501032215682,0.01203342839370053,28.713498149824936,0.18193843871585735
0.014468350217538006,9.758939119320953,0.05029322437027559,449,541.4259423399265,308.8492978282837,55.48,250,0.0,1.3254648417248713,0,0.18193843871585735,0.014468350217538006,30.891319168983383,0.19640678893339536
0.015107144436617398,9.759311974291032,0.051713745637272074,450,540.3145481446487,293.17291544939195,55.364,250,0.8,1.3215156826373102,0,0.19640678893339536,0.015107144436617398,29.27113772985259,0.21151393337001276
0.015178930256870365,9.757560181959077,0.04705944846667823,451,540.3346526361659,272.4597625195275,55.376,250,0.4,1.3238593815888633,0,0.21151393337001276,0.015178930256870365,27.226946652167957,0.22669286362688312
0.018913338963737703,9.783605896439992,0.04831925629532275,452,602.9831986093895,369.1854263327712,61.632,250,2.0,1.2469268369031783,0,0.22669286362688312,0.018913338963737703,36.83216767989633,0.24560620259062083
0.011284613604238714,9.788736268252041,0.058016557438341804,453,621.6630629241506,376.76250480512437,63.508,250,2.0,1.2287478136534062,0,0.24560620259062083,0.011284613604238714,37.59640855188165,0.25689081619485954
0.005639137497716995,9.810260554685323,0.06611744128936267,454,693.2714928785024,431.508011041345,70.668,250,2.8000000000000003,1.1617437800578543,0,0.25689081619485954,0.005639137497716995,43.06067551722801,0.26252995369257653
0.0046538826569687,9.81991919591763,0.0829239836713232,455,723.8458837694802,473.4594186669803,73.712,250,4.3999999999999995,1.1288552314958369,0,0.26252995369257653,0.0046538826569687,47.22098109950703,0.26718383634954523
0.0025442176428477348,9.808372703309926,0.08210379387875102,456,692.2357119088012,434.7642487482459,70.576,250,2.4,1.164713669113814,0,0.26718383634954523,0.0025442176428477348,43.414516281999504,0.26972805399239297
0.0014071253541433904,9.805828847669568,0.08124745086015882,457,678.0142298432647,440.7056899040751,69.144,250,3.2,1.1716973035806757,0,0.26972805399239297,0.0014071253541433904,43.97075464442246,0.27113517934653636
0.004039454700032308,9.797861705064758,0.08613850575654972,458,655.2809908347309,412.1799544833499,66.88,250,2.4,1.1955855713272314,0,0.27113517934653636,0.004039454700032308,41.14862816668376,0.27517463404656867
0.004247402109093523,9.815136887656836,0.09103021399261439,459,696.7569373809836,475.1690223954804,70.988,250,6.0,1.140264425597962,0,0.27517463404656867,0.004247402109093523,47.33484821988975,0.2794220361556622
0.0011499256334556174,9.825320145811974,0.10448282546506595,460,729.3138637833312,511.6497692593549,74.228,250,7.199999999999999,1.1087094098103156,0,0.2794220361556622,-0.0011499256334556174,50.9587285555674,0.2782721105222066
0.0021570246318937114,9.818792125739595,0.11170494937695051,461,707.1494088957656,476.92794384881836,72.02,250,6.4,1.1299003370542327,0,0.2782721105222066,0.0021570246318937114,47.48814167768623,0.2804291351541003
0.0048266707082623705,9.823339341899763,0.11747457780440232,462,739.9725059466252,478.00324260852284,75.328,250,5.2,1.1121917184021963,0,0.2804291351541003,0.0048266707082623705,47.6617710119966,0.28525580586236265
0.0072813374533099995,9.8205884382785,0.11443715772364442,463,733.0087210331072,466.3451904921035,74.64,250,4.3999999999999995,1.1218179470240774,0,0.28525580586236265,0.0072813374533099995,46.50632645135498,0.29253714331567265
0.002477603939998907,9.825836366969364,0.10619385655780038,464,748.6501244721296,482.78006841006805,76.192,250,5.6000000000000005,1.1037118016877008,0,0.29253714331567265,0.002477603939998907,48.1207142091636,0.29501474725567156
0.011184236081276888,9.828574454879623,0.10848893289364571,465,755.2669754107698,487.12473217349975,76.844,250,6.800000000000001,1.0922336992763466,0,0.29501474725567156,0.011184236081276888,48.517251199959794,0.30619898333694845
0.006772770184841903,9.841189366491381,0.1153954830314354,466,783.437403087646,545.625605614869,79.608,250,11.200000000000001,1.0483671794566605,0,0.30619898333694845,0.006772770184841903,54.27063972351902,0.31297175352179035
0.00957291658161008,9.849278784779328,0.12040723730639769,467,837.188696706243,567.4790378602236,85.0,250,10.4,1.0196689757601798,0,0.31297175352179035,-0.00957291658161008,56.50302646761499,0.30339883694018027
0.017931365213349926,9.827225902793144,0.11650574227319582,468,756.7750123222944,523.7873413937524,77.008,250,6.0,1.0956114100618113,0,0.30339883694018027,-0.017931365213349926,52.22888028667664,0.28546747172683035
0.01291833172622553,9.840151190305443,0.12124673948163474,469,786.1493588958825,551.4231640188154,79.892,250,9.6,1.055847211526784,0,0.28546747172683035,-0.01291833172622553,54.908363078860766,0.2725491400006048
0.008806867292993292,9.811756181587738,0.12001220516414902,470,701.9722842555132,434.178017383489,71.544,250,3.2,1.1523246414560309,0,0.2725491400006048,-0.008806867292993292,43.320573218737536,0.2637422727076115
0.008301955401760375,9.806549171297545,0.12172128015189777,471,674.9651663620674,461.5249945793023,68.828,250,3.5999999999999996,1.1720039304684526,0,0.2637422727076115,-0.008301955401760375,46.0417898870146,0.25544031730585115
0.0018538845050554142,9.811271755700568,0.11578546613147396,472,689.4969339036131,446.14836226246865,70.276,250,4.0,1.1578593216903559,0,0.25544031730585115,-0.0018538845050554142,44.4873894941027,0.25358643280079574
0.008242919299462137,9.791458813258885,0.11441661425010759,473,633.5857168883558,384.6082090092368,64.708,250,1.6,1.2199638589217938,0,0.25358643280079574,-0.008242919299462137,38.4047749114612,0.2453435135013336
0.007422614973667779,9.788394151307534,0.11377186618250805,474,618.3915889030047,383.06601151243746,63.176,250,2.4,1.2294346466298545,0,0.2453435135013336,-0.007422614973667779,38.21226274378423,0.23792089852766582
0.008666821407939368,9.810581566793008,0.12122684616878646,475,681.2860263243737,443.34718949323985,69.444,250,4.0,1.1647580253535743,0,0.23792089852766582,-0.008666821407939368,44.201163604593035,0.22925407711972645
0.006819700190550726,9.770081825085994,0.11439263096592012,476,570.8854212034248,329.7629671471298,58.432,250,1.2,1.2846053639777975,0,0.22925407711972645,-0.006819700190550726,32.92119949212058,0.22243437692917573
0.0007467981223445996,9.779086943705515,0.10667833070164598,477,589.2486628799195,384.9154124380129,60.256,250,2.0,1.2607037969204238,0,0.22243437692917573,-0.0007467981223445996,38.40997870345674,0.22168757880683113
0.004613586099840999,9.791881118479413,0.09820647836229159,478,628.6779353308524,378.5857536123276,64.204,250,1.6,1.2248530920778695,0,0.22168757880683113,0.004613586099840999,37.79918496475817,0.22630116490667213
0.005048323930517823,9.781682914490393,0.09238610855090715,479,599.7345428532349,357.4787573006287,61.312,250,1.6,1.2525487646865718,0,0.22630116490667213,0.005048323930517823,35.68224566924005,0.23134948883718995
0.008364048862114865,9.79334292021303,0.09321693990332064,480,638.0950513094002,356.6108948901654,65.156,250,1.2,1.2184510477090456,0,0.23134948883718995,0.008364048862114865,35.61656446093587,0.2397135376993048
0.010688907220576582,9.784194031382224,0.09328498785893957,481,612.5296831406528,381.1142009931494,62.604,250,1.2,1.2422536303249516,0,0.2397135376993048,0.010688907220576582,38.07223639346657,0.2504024449198814
0.0064264805497526445,9.79593720238627,0.09838630626955037,482,631.9946845491526,416.76954862391796,64.516,250,4.3999999999999995,1.2046554751633636,0,0.2504024449198814,0.0064264805497526445,41.50953798827445,0.25682892546963404
0.012594800080707014,9.799653923062468,0.09902101489405872,483,642.54370842736,430.2517059767128,65.568,250,4.8,1.1927345601914279,0,0.25682892546963404,0.012594800080707014,42.850313604453355,0.26942372555034105
0.015945401005283744,9.807778889936209,0.10522842494981444,484,671.5974672672718,450.8279101771349,68.476,250,5.2,1.1653122909570017,0,0.26942372555034105,0.015945401005283744,44.90596200951495,0.2853691265556248
0.02831181992180254,9.83282612490937,0.10672504650934385,485,761.3360611994827,517.0588380674111,77.428,250,8.0,1.081412336077847,0,0.2853691265556248,0.02831181992180254,51.48806479175538,0.31368094647742734
0.037516723272954244,9.8661225353424,0.14494777613824936,486,907.0913058993804,601.3599785373747,91.94,250,14.799999999999999,0.9571429474287383,0,0.31368094647742734,0.037516723272954244,59.826017751476655,0.3511976697503816
0.027315406725230862,9.869708252518356,0.12348795250687077,487,923.4493829386274,608.7845029771329,93.564,250,17.599999999999998,0.933285800855452,0,0.3511976697503816,0.027315406725230862,60.51100646989769,0.37851307647561244
0.02476475042563908,9.882530068722172,0.13231027305721363,488,998.6889586247879,648.208937462459,101.056,250,22.0,0.8744772639853452,0,0.37851307647561244,0.02476475042563908,64.42382217782487,0.4032778269012515
0.035689727831263396,9.915772031410128,0.14664996958795695,489,1209.803514008287,708.0402865940459,122.008,250,37.2,0.7158276233532763,0,0.4032778269012515,0.035689727831263396,70.31870260464139,0.4389675547325149
0.050586058180365434,9.931418925558315,0.1853793986594485,490,1380.7055847068193,687.372089604608,139.024,250,46.0,0.6225142803986895,0,0.4389675547325149,0.050586058180365434,68.24373541945077,0.48955361291288035
0.05068372616825212,9.949705644729175,0.15574748963675505,491,1596.1317795274542,625.6526818620914,160.42,250,62.8,0.48179215105893713,0,0.48955361291288035,0.05068372616825212,62.08758007846658,0.5402373390811325
0.046553787183609696,9.959094927028461,0.17345920830375355,492,1743.7578489632674,529.4266674676511,175.092,250,75.2,0.37693888299872597,0,0.5402373390811325,0.046553787183609696,52.506947502211545,0.5867911262647422
0.0430615313225311,9.961365311799224,0.14693762578651337,493,1824.1650613579209,449.49405652673454,183.124,250,80.4,0.3278193115749138,0,0.5867911262647422,0.0430615313225311,44.56649665387667,0.6298526575872733
0.0434039636873369,9.968479442394225,0.15477079604156826,494,1952.585879258411,238.9182939387262,195.876,250,91.60000000000001,0.20786824194535086,0,0.6298526575872733,0.0434039636873369,23.646662005450157,0.6732566212746102
0.011610190318153357,9.96863148614011,0.13981307394554054,495,1980.208832932816,160.24160626308506,198.644,250,94.39999999999999,0.1685303375877574,0,0.6732566212746102,0.011610190318153357,15.845670197249468,0.6848668115927635
0.02848231952884095,9.968635313161368,0.1255116919014455,496,1979.2924786988158,179.52672828192513,198.552,250,96.39999999999999,0.13551810969003805,0,0.6848668115927635,-0.02848231952884095,17.800204942640406,0.6563844920639226
0.06089192825878942,9.970564647519533,0.1681506815479312,497,1967.0328759212434,208.9064635606726,197.284,250,96.0,0.14312594941165857,0,0.6563844920639226,-0.06089192825878942,20.67102667987248,0.5954925638051332
0.05866734414206731,9.965228260409615,0.18750544798729424,498,1880.5581554784192,372.684205789097,188.712,250,85.6,0.2769853895132169,0,0.5954925638051332,-0.05866734414206731,36.92236525467999,0.5368252196630658
0.06256361542761135,9.959285624072564,0.18142549833215935,499,1735.8238099908551,533.6140047571508,174.292,250,74.4,0.3837794718461412,0,0.5368252196630658,-0.06256361542761135,52.91713083680936,0.4742616042354545
0.03550474304185042,9.944646955215685,0.17259504985546442,500,1489.7081138913095,663.6013227436102,149.8,250,58.8,0.524431751978897,0,0.4742616042354545,-0.03550474304185042,65.81525658994273,0.4387568611936041
0.011660565373162901,9.932140089772979,0.16290715514417006,501,1416.1245339998313,681.1662935426924,142.58,250,46.0,0.6147820301210367,0,0.4387568611936041,-0.011660565373162901,67.6602364760869,0.4270962958204412
0.012310964396426316,9.928139315790407,0.1580168352735985,502,1335.2553128592835,678.0148832701708,134.492,250,44.0,0.6444098997882773,0,0.4270962958204412,-0.012310964396426316,67.28442565705677,0.41478533142401486
0.010989401766170137,9.912321583810005,0.1604323835025235,503,1225.9559334856212,671.7613963331971,123.68,250,34.0,0.7287087452984006,0,0.41478533142401486,-0.010989401766170137,66.71888488276764,0.4037959296578447
0.0008766548440432564,9.902372088441037,0.1627833151482755,504,1148.8336002125757,681.1840958059844,116.016,250,28.799999999999997,0.7808357820821927,0,0.4037959296578447,-0.0008766548440432564,67.70181492397379,0.40291927481380146
0.01473962706079296,9.911934653964733,0.16927117418423615,505,1219.6437353010524,670.3994760303958,123.048,250,33.2,0.7349953713787728,0,0.40291927481380146,0.01473962706079296,66.58412495482688,0.4176589018745944
0.018868434541671864,9.92844572753609,0.17465371557876416,506,1321.2775574205032,692.6987897239101,133.08,250,44.800000000000004,0.6432377763129113,0,0.4176589018745944,0.018868434541671864,68.7501098180941,0.4365273364162663
0.032615816800610875,9.928940177516514,0.18928980355943278,507,1357.762711395028,671.9402477478274,136.748,250,45.2,0.6322508114704147,0,0.4365273364162663,0.032615816800610875,66.6881435938953,0.46914315321687716
0.03167180409355086,9.937736230617897,0.1935010480610769,508,1470.2284489025342,657.9493228432917,147.944,250,52.400000000000006,0.5669338513007312,0,0.46914315321687716,0.03167180409355086,65.30094075892016,0.500814957310428
0.03634182727152813,9.95367563531215,0.2140387449771753,509,1654.3407052914208,583.1437134487503,166.204,250,67.2,0.44461510007994914,0,0.500814957310428,0.03634182727152813,57.83827784434803,0.5371567845819561
0.044560118307258256,9.95880369822243,0.2280412798562686,510,1760.7164938457256,503.31324740216246,176.8,250,73.6,0.3869377198879922,0,0.5371567845819561,0.044560118307258256,49.902705337486466,0.5817169028892144
0.025393905686895812,9.967409426740646,0.19689180943289963,511,1902.8581988402036,347.3626284305054,190.908,250,86.4,0.2676126626005167,0,0.5817169028892144,0.025393905686895812,34.43247792419244,0.6071108085761102
0.028373848545282354,9.96584206311432,0.16341869965684683,512,1910.810693813287,335.79040803832123,191.736,250,86.0,0.27088732975336743,0,0.6071108085761102,0.028373848545282354,33.29712155727579,0.6354846571213926
0.004408183495118845,9.968751420542112,0.14980936688942204,513,1964.0832798808892,203.22716432355347,197.024,250,92.0,0.20229922619434554,0,0.6354846571213926,-0.004408183495118845,20.095159218080358,0.6310764736262737
0.02339891887463008,9.970187074359652,0.1658175800486526,514,1965.4827990909644,221.78064549435368,197.136,250,94.0,0.17533195187819542,0,0.6310764736262737,-0.02339891887463008,21.981753888168253,0.6076775547516436
0.04424811901222092,9.964825147669682,0.1323779978206707,515,1894.8712907802758,360.82388966238045,190.156,250,85.6,0.275936319862858,0,0.6076775547516436,-0.04424811901222092,35.78071637069331,0.5634294357394227
0.05027955163165376,9.961082841259058,0.13071026432975094,516,1796.2223022671988,485.6002792552678,180.324,250,78.8,0.34360689153900087,0,0.5634294357394227,-0.05027955163165376,48.16890100469389,0.513149884107769
0.0504844994245246,9.951574777616468,0.14433886565049026,517,1668.1625768222934,580.6721942542697,167.628,250,65.60000000000001,0.4532875904651196,0,0.513149884107769,-0.0504844994245246,57.62958976081645,0.46266538468324436
0.0596315911439258,9.939190443473763,0.14565329813356365,518,1468.4557528805874,680.5107185188014,147.744,250,53.6,0.5602187439221258,0,0.46266538468324436,-0.0596315911439258,67.56619320340609,0.40303379353931856
0.06115789726713361,9.914772588951129,0.15519312610780422,519,1215.075210321139,692.7290952017561,122.552,250,36.4,0.7187585126287075,0,0.40303379353931856,-0.06115789726713361,68.79173857375608,0.34187589627218495
0.06083230160421815,9.881464706704296,0.16011343873959366,520,1013.7592271902072,643.4937047162289,102.592,250,18.0,0.8898628453663322,0,0.34187589627218495,-0.06083230160421815,64.03037978959675,0.2810435946679668
0.05547469653880982,9.825750933591033,0.1502902976330516,521,755.1679137520725,531.2947240628351,76.856,250,4.3999999999999995,1.1059444786799,0,0.2810435946679668,-0.05547469653880982,53.02417622179528,0.22556889812915698
0.050066384350007265,9.775378267824724,0.13996144134838506,522,588.6341777753337,334.1496746799924,60.216,250,0.4,1.2710318440709503,0,0.22556889812915698,-0.050066384350007265,33.407444439825085,0.17550251377914972
0.04200670736185977,9.751450621032387,0.13041679743957502,523,518.2310918041451,301.2040611649533,53.144,250,1.2,1.3454636246980514,0,0.17550251377914972,-0.04200670736185977,30.047350365714443,0.13349580641728995
0.03658272490824878,9.724270358355165,0.12099383707029454,524,465.3646822694447,208.48850756789952,47.856,250,0.0,1.4239281545588416,0,0.13349580641728995,-0.03658272490824878,20.84982647409805,0.09691308150904117
0.027491489620243434,9.709991346580205,0.10987595727466395,525,438.96928879619793,170.75957534590543,45.208,250,0.0,1.4637320274370853,0,0.09691308150904117,-0.027491489620243434,17.074564006146687,0.06942159188879773
0.022065161707152697,9.703213815195035,0.10021427354497432,526,425.93227363180125,175.82549515854592,43.896,250,0.0,1.4848398781901182,0,0.06942159188879773,-0.022065161707152697,17.579908532185257,0.04735643018164504
0.017270969412683808,9.68186158070846,0.08994454907680755,527,394.55522313703113,133.084903942998,40.752,250,0.0,1.5389029536863887,0,0.04735643018164504,-0.017270969412683808,13.305731697279935,0.03008546076896123
0.012837821830894016,9.688755135763788,0.08137728750599328,528,402.0445831136542,138.19109219024287,41.496,250,0.0,1.5258094169021514,0,0.03008546076896123,-0.012837821830894016,13.818031118795469,0.017247638938067213
0.009879336946535701,9.680432592201056,0.07535671299785565,529,390.8184246123411,133.02882547555865,40.372,250,0.0,1.5460748796060466,0,0.017247638938067213,-0.009879336946535701,13.299384045887237,0.007368301991531512
0.006780578267606964,9.672486812934057,0.06856962368677581,530,379.9739719593015,117.44296362161029,39.284,250,0.0,1.5665042150890838,0,0.007368301991531512,-0.006780578267606964,11.739989097098855,0.000587723723924548
0.002759789541450606,9.657750280932067,0.06373532812486694,531,363.0541485607981,107.0858650442247,37.592,250,0.0,1.5998361012523579,0,0.000587723723924548,-0.002759789541450606,10.704463368146952,-0.002172065817526058
0.0006332016834935902,9.663251335182398,0.05764288290388984,532,369.4454250466934,115.2198739765863,38.232,250,0.0,1.5869799893930068,0,-0.002172065817526058,-0.0006332016834935902,11.51773311029562,-0.0028052675010196483
0.003030636069681046,9.668863146670832,0.05277867605506414,533,375.61599552186846,124.38269818061052,38.848,250,0.0,1.5749256990453682,0,-0.0028052675010196483,0.003030636069681046,12.433539158260611,0.00022536856866139758
0.005164527306452647,9.65564799012108,0.04751395028688755,534,360.42602817523976,107.69537610144671,37.328,250,0.0,1.6052338130253003,0,0.00022536856866139758,0.005164527306452647,10.76570555049691,0.005389895875114044
0.007096323427138113,9.675304069662612,0.042564027552348435,535,383.68385818654053,123.99254882151814,39.656,250,0.0,1.5594577115824864,0,0.005389895875114044,0.007096323427138113,12.394904759617962,0.012486219302252157
0.00910245985727759,9.681409896165325,0.040524549812667114,536,391.5936674800951,132.9142473668524,40.448,250,0.0,1.5447213034785083,0,0.012486219302252157,0.00910245985727759,13.287862732584196,0.021588679159529747
0.010635584512128874,9.67501984212089,0.03842312574806527,537,384.48528852588413,134.35914154085364,39.74,250,0.0,1.5577234792673198,0,0.021588679159529747,0.010635584512128874,13.432215007213069,0.03222426367165862
0.01278168525242529,9.685418765740323,0.03502883064715821,538,398.458128022557,138.449128513094,41.14,250,0.0,1.532046560123581,0,0.03222426367165862,0.01278168525242529,13.841401663126463,0.04500594892408391
0.015843331869388542,9.695915084538534,0.03236878039386399,539,413.0847662616797,153.6797089713787,42.604,250,0.0,1.506519288198009,0,0.04500594892408391,0.015843331869388542,15.364868499274571,0.06084928079347245
0.018772169807029816,9.690874191334382,0.030876609273024557,540,407.9082764616468,152.74543858878633,42.092,250,0.0,1.5150972157119793,0,0.06084928079347245,0.018772169807029816,15.271526970149383,0.07962145060050227
0.016854459236513603,9.711570748230443,0.029499520841117583,541,438.84645897103724,186.67820885697654,45.188,250,0.0,1.4642545569703274,0,0.07962145060050227,0.016854459236513603,18.665279424642964,0.09647590983701587
0.01819186955426977,9.699487156278003,0.027798996022653684,542,422.7036502705954,154.24910825317303,43.58,250,0.0,1.4897703540262393,0,0.09647590983701587,0.01819186955426977,15.426587438575,0.11466777939128564
0.020352154429985336,9.723239648603466,0.02999501148147597,543,461.9316692258535,196.35313796978465,47.508,250,0.0,1.429099552162661,0,0.11466777939128564,0.020352154429985336,19.637768101288902,0.13501993382127098
0.021851845023026367,9.731254677278319,0.03122042621220272,544,478.1160048040383,213.72024978230073,49.132,250,0.0,1.4059649865362358,0,0.13501993382127098,0.021851845023026367,21.37406316075631,0.15687177884429734
0.02155719015066815,9.754777432375333,0.03388504899934357,545,526.6799431288089,289.34074670792506,53.992,250,0.4,1.340590473873459,0,0.15687177884429734,0.02155719015066815,28.912418369966908,0.1784289689949655
0.02183162049137663,9.74846013360416,0.03251278005770449,546,515.9664979514009,255.55654653079807,52.928,250,0.4,1.3533643211683852,0,0.1784289689949655,0.02183162049137663,25.528705725124414,0.20026058948634212
0.023896925036542588,9.781873135562973,0.03828739296502146,547,598.1811059859469,378.8722433347151,61.152,250,1.2,1.2567956327287793,0,0.20026058948634212,0.023896925036542588,37.8439017015952,0.2241575145228847
0.018200965143820247,9.799448320953516,0.04415460511039394,548,650.1345994053402,417.4286104973371,66.344,250,2.4,1.2006583999557863,0,0.2241575145228847,0.018200965143820247,41.656904157654346,0.24235847966670496
0.01835807905839562,9.79405289321368,0.048066441581168774,549,636.926847751472,403.87276301120005,65.032,250,2.4,1.2122152590719453,0,0.24235847966670496,0.01835807905839562,40.29728248902152,0.2607165587251006
0.019970003102978418,9.831245892963878,0.059671724550167775,550,754.5284597931917,522.4781374514989,76.748,250,7.199999999999999,1.0908152013269978,0,0.2607165587251006,0.019970003102978418,52.056474102651244,0.280686561828079
0.00654559159889373,9.83248086481613,0.0662360501939957,551,757.4943258254347,522.6814616374127,77.04,250,8.0,1.0840830496987135,0,0.280686561828079,0.00654559159889373,52.05011431303489,0.2872321534269727
0.0045680927828945506,9.826992581237478,0.06797237168192904,552,749.6423020671199,502.7183532184807,76.284,250,6.4,1.0984768442644306,0,0.2872321534269727,0.0045680927828945506,50.09769799102549,0.2918002462098673
0.00025687465720591884,9.845384013991064,0.07828581048219016,553,820.750592942351,557.7809484146353,83.364,250,9.2,1.0362256595272832,0,0.2918002462098673,0.00025687465720591884,55.56343675475807,0.2920571208670732
0.0006217344743786879,9.85613375744306,0.09505935006216286,554,861.7809112157913,590.921138705813,87.436,250,11.600000000000001,0.9991129442779917,0,0.2920571208670732,-0.0006217344743786879,58.83330607742523,0.2914353863926945
0.011528916791698318,9.84742109605209,0.08728754191494138,555,835.021919260833,563.213921598683,84.796,250,8.799999999999999,1.0298745204229522,0,0.2914353863926945,-0.011528916791698318,56.119750391462,0.2799064696009962
0.021002718806089338,9.831041648389828,0.08995229624730731,556,763.4393702473606,515.4691452314082,77.656,250,6.4,1.0890502309772854,0,0.2799064696009962,-0.021002718806089338,51.370825027441406,0.25890375079490685
0.020369950658033292,9.829055299774257,0.08815533445309895,557,748.7774327368031,513.7860175666381,76.18,250,6.4,1.0994244559539563,0,0.25890375079490685,-0.020369950658033292,51.20417561097923,0.23853380013687356
0.01638761805778924,9.823127992940666,0.10366175666396232,558,713.3162623353795,508.8579754479117,72.616,250,6.800000000000001,1.1232387199645029,0,0.23853380013687356,-0.01638761805778924,50.69292400325711,0.22214618207908432
0.011029415619212946,9.782266613546602,0.09861752690239452,559,598.870362081323,376.7120676470002,61.22,250,2.0,1.2509687295280927,0,0.22214618207908432,-0.011029415619212946,37.59387716104845,0.21111676645987137
0.006937915613001333,9.779059364654731,0.09497955711709218,560,585.6091909929838,356.8738240291016,59.884,250,2.4,1.262046950753844,0,0.21111676645987137,-0.006937915613001333,35.580760868761644,0.20417885084687004
0.003159461065146807,9.796302469907193,0.094666488793389,561,644.6750729396525,405.5900073369764,65.808,250,0.8,1.2151186002153285,0,0.20417885084687004,-0.003159461065146807,40.53950093427397,0.20101938978172323
0.0010855500691793474,9.79983020357288,0.09586280606682931,562,639.1057265562088,400.34914506205115,65.216,250,3.5999999999999996,1.203590044250798,0,0.20101938978172323,0.0010855500691793474,39.898487991401375,0.20210493985090258
0.0005991335985579826,9.776184389034118,0.09120561238485526,563,584.6940359393526,352.71756510838907,59.808,250,0.8,1.2729249581000035,0,0.20210493985090258,0.0005991335985579826,35.2419513648152,0.20270407344946056
0.007484634758805175,9.777338483174377,0.08372945289827345,564,586.7967464061934,334.91133680190273,60.016,250,0.8,1.2707897261893455,0,0.20270407344946056,0.007484634758805175,33.46042055922191,0.21018870820826574
0.006803600662687509,9.786378336942974,0.08861563203155977,565,608.869314611244,391.96782352076247,62.216,250,2.0,1.2412976023424291,0,0.21018870820826574,0.006803600662687509,39.12371843268479,0.21699230887095325
0.0068650740786563025,9.788760933589089,0.08857484195283041,566,618.9237763089709,408.5213471991966,63.228,250,1.6,1.23402337632018,0,0.21699230887095325,0.0068650740786563025,40.800294312663965,0.22385738294960955
0.00991020948959459,9.807327362218288,0.09929356579238524,567,661.6023038552457,452.3152527237685,67.46,250,4.8,1.1765708598448792,0,0.22385738294960955,0.00991020948959459,45.066089246793986,0.23376759243920414
0.004430285160421571,9.800308193662866,0.09603986779817415,568,651.8380985769047,437.6886639589103,66.512,250,2.8000000000000003,1.1967266780534573,0,0.23376759243920414,0.004430285160421571,43.672071807964414,0.2381978775996257
