DeltaOmega,WeightMean,Epsilon,ReturnsMean,Traj,NormDeltaVar,ITERATIONS,Eta,DualBefore,LossReg,Omega,WeightMin,ReturnsStd,ConfortViolation,OmegaBefore,DualAfter,RewardStd,DualReg,RewardMean,Primal,WeightMedian,TimestepsMean,WeightMax,Wins,TimestepsStd,NormDeltaOmega
-0.0020802791123966102,0.1496954628060213,0.001,1306.8180277964796,537,0.022185227689840586,361,3.8705374664054686,7.004543445232386,0.0,7.683960324930255,0.1496954628060213,256.4302307407183,0,7.686040604042652,7.001003225020131,0.26553837403409136,0.0,6.991190417603439,7.001003041382199,0.9152632917116643,186.92307692307693,1.0,76.90875232774674,36.22469605691981,0.0020802791123966102
-0.0019476303812728801,0.14719713622407365,0.001,1311.9374867221268,536,0.01455078365694084,362,3.8375308319469807,7.004711142061789,0.0,7.682012694548982,0.14719713622407365,237.29740419381116,0,7.683960324930255,7.0011800348868665,0.26290473845199425,0.0,6.99146528031156,7.001179427308174,0.9142833835375117,187.65037593984962,1.0,77.42537313432835,33.46873105609601,0.0019476303812728801
-0.002005299493267998,0.15525505986772548,0.001,1313.7347135418538,535,0.017188268666327975,363,3.9629043989854607,7.006016763864571,0.0,7.680007395055714,0.15525505986772548,233.19260557035,0,7.682012694548982,7.002273704904664,0.2697267218940028,0.0,6.992273253011523,7.002273444241862,0.9106275149309085,187.88512241054613,1.0,76.07476635514018,32.91122546652099,0.002005299493267998
-0.0014636918698016643,0.1749646036407866,0.001,1294.0456875989237,543,0.05324852386947678,364,4.222711705093493,7.008125675944326,0.0,7.6785437031859125,0.1749646036407866,258.71807701220763,0,7.680007395055714,7.004010812941574,0.2845931489204005,0.0,6.993400173432755,7.004010154254975,0.9207439602007363,185.03710575139146,1.0,73.29650092081032,36.49462455359592,0.0014636918698016643
-0.0016974719003508554,0.15119177030712302,0.001,1316.3335586078647,533,0.0759859974357348,365,3.912536002606541,7.0091576568506655,0.0,7.676846231285562,0.15119177030712302,240.15631582555127,0,7.6785437031859125,7.005542241130684,0.2677708792529166,0.0,6.99563545429724,7.00554210074,0.9077515793868818,188.17013232514176,1.0,76.36022514071294,33.873909641859086,0.0016974719003508554
-0.0014707240523197385,0.16699174759968216,0.001,1313.4757210021053,535,0.007814828325674032,366,4.097552795393663,7.011286887220635,0.0,7.675375507233242,0.16699174759968216,231.74354780609687,0,7.676846231285562,7.007406118779773,0.27835911191163615,0.0,6.997064617692164,7.007405462616511,0.9250877554034497,187.71751412429379,1.0,74.20560747663552,32.65725758413384,0.0014707240523197385
-0.0022451778729317695,0.13117848663743764,0.001,1331.1685858215596,528,0.16349582358248965,367,3.630841471847654,7.013762987413479,0.0,7.67313032936031,0.13117848663743764,225.0521096583744,0,7.675375507233242,7.010576967919179,0.2515552955386259,0.0,7.0013377920683055,7.010575175853739,0.9061086972374474,190.12977099236642,1.0,79.35606060606061,31.742979495879077,0.0022451778729317695
-0.0024663885087781168,0.12306154282885076,0.001,1334.3783740991687,527,0.007671463857031955,368,3.5153661371792047,7.016800229112658,0.0,7.670663940851532,0.12306154282885076,216.57356080426274,0,7.67313032936031,7.013778843159578,0.24461084526841337,0.0,7.004820245102493,7.013778791779489,0.9065284153039077,190.49904397705544,1.0,80.64516129032258,30.520555387955678,0.0024663885087781168
-0.002093909150358897,0.12483382372024306,0.001,1321.9935884803408,532,0.06391656120284847,369,3.5331514817165695,7.018489306268104,0.0,7.668570031701173,0.12483382372024306,241.0832802989053,0,7.670663940851532,7.015504492750683,0.24704230064025093,0.0,7.006467230406633,7.015502731916609,0.9107796413060399,188.68371212121212,1.0,80.26315789473685,33.99838955422392,0.002093909150358897
-0.0019992354879247998,0.09776174664746526,0.001,1343.2360573817934,523,0.020089794571202566,370,3.1789279672723376,7.021371777468443,0.0,7.666570796213248,0.09776174664746526,205.6850246101257,0,7.668570031701173,7.018834523740614,0.22332155762622985,0.0,7.010724541673548,7.018836251547485,0.89082485306725,191.60115606936415,1.0,84.32122370936902,28.930667213309164,0.0019992354879247998
-0.0020103377955642543,0.11007931225342282,0.001,1347.3739370287503,522,0.09574142273791406,371,3.337030520350717,7.022254364854013,0.0,7.664560458417684,0.11007931225342282,199.91009446159902,0,7.666570796213248,7.01951166430989,0.23411092207531412,0.0,7.010982326111032,7.019512156858951,0.9037035231022302,192.1833976833977,1.0,82.37547892720306,28.097925053582717,0.0020103377955642543
-0.0024582923385993993,0.11557695896022784,0.001,1344.0975597870345,524,0.10949001490771403,372,3.4218220049625296,7.0241733613773265,0.0,7.662102166079085,0.11557695896022784,197.97288906004363,0,7.664560458417684,7.021333038129679,0.24009793293209303,0.0,7.01257358836214,7.021332976423046,0.9009657225084339,191.67307692307693,1.0,81.29770992366412,27.842566439126255,0.0024582923385993993
-0.002748798198916269,0.11135415629839449,0.001,1331.342948502558,529,0.020137831276940344,373,3.351578678848524,7.0278793882594774,0.0,7.659353367880168,0.11135415629839449,221.91870145214554,0,7.662102166079085,7.025176191067828,0.23669361429300326,0.0,7.016566569874983,7.025176123374888,0.9073117668539292,189.7447619047619,1.0,82.04158790170132,31.215984858043427,0.002748798198916269
-0.002317148754800158,0.11117865428783423,0.001,1340.7232416979505,524,0.014743098547560653,374,3.348052672695018,7.028746344019682,0.0,7.657036219125368,0.11117865428783423,220.45587541309308,0,7.659353367880168,7.026004676106289,0.23538195734502687,0.0,7.017432704155234,7.026005271241532,0.9080607098806033,191.05384615384617,1.0,82.25190839694656,31.02283564345701,0.002317148754800158
-0.0028083810678163346,0.10356485207326058,0.001,1356.3706013551046,520,0.00759810863608255,375,3.270270015627587,7.031520975814502,0.0,7.654227838057552,0.10356485207326058,172.57436767399872,0,7.657036219125368,7.028896584243305,0.23065312244110903,0.0,7.020516622562115,7.028896731551383,0.8899101082710924,193.20348837209303,1.0,82.88461538461539,24.199014719873524,0.0028083810678163346
-0.001975821895999985,0.10747328972264408,0.001,1338.0997286693578,527,0.07265127782969036,376,3.294630807272466,7.034520663542137,0.0,7.652252016161552,0.10747328972264408,224.32910612478886,0,7.654227838057552,7.031907445206337,0.23350533078612623,0.0,7.023431034641115,7.0319076895955135,0.9097588007852845,190.51816443594646,1.0,82.5426944971537,31.536211770674896,0.001975821895999985
-0.002177617018080724,0.09533026320022212,0.001,1342.9939447472273,525,0.00590631481498194,377,3.1390257810472217,7.035910716127451,0.0,7.650074399143471,0.09533026320022212,226.26286465958887,0,7.652252016161552,7.033491203440559,0.22275160867991123,0.0,7.025432345373185,7.03349194970238,0.8974135115223776,191.15930902111324,1.0,84.38095238095238,31.816224248553702,0.002177617018080724
-0.0024533851858512534,0.10205349129481994,0.001,1354.0666766141653,521,0.018250476069914003,378,3.227235289884771,7.037662446556131,0.0,7.64762101395762,0.10205349129481994,199.43053991967034,0,7.650074399143471,7.035095611373153,0.22771771395943544,0.0,7.0268303132464105,7.035095667746028,0.9041329047176583,192.70212765957447,1.0,83.49328214971209,28.016578666793,0.0024533851858512534
-0.0025320576681577833,0.07428499939649147,0.001,1367.9093887289241,516,0.06940062347086313,379,2.8367187327543504,7.040331461386821,0.0,7.645088956289462,0.07428499939649147,170.89914334943566,0,7.64762101395762,7.03826529856947,0.1983273130082239,0.0,7.03110811189033,7.03826503236701,0.8894013159407309,194.5546875,1.0,88.17829457364341,23.935560820196876,0.0025320576681577833
-0.002899928488147907,0.07388526162274017,0.001,1363.1599483269938,518,0.01500033367498828,380,2.8411234820959095,7.043048271242521,0.0,7.642189027801314,0.07388526162274017,182.61079996368207,0,7.645088956289462,7.041029189064539,0.20127431899457443,0.0,7.0337935871996775,7.041028858512062,0.8819449281428298,193.80350194552528,1.0,87.64478764478764,25.584268090539457,0.002899928488147907
-0.002369026108300254,0.09008046586608798,0.001,1353.8720188701707,521,0.05374702793394059,381,3.0657260372832473,7.0444644254739215,0.0,7.639820001693014,0.09008046586608798,206.84948070656654,0,7.642189027801314,7.04216228776529,0.2182341441698546,0.0,7.034288051802387,7.042160408596541,0.8970138506365549,192.46615087040618,1.0,85.02879078694818,29.060620214874564,0.002369026108300254
-0.002988115892132548,0.07352213066580486,0.001,1367.3354826594161,517,0.019337001134035862,382,2.829841970952508,7.046873428579925,0.0,7.6368318858008815,0.07352213066580486,182.84963741871547,0,7.639820001693014,7.0448249205200755,0.19827239262775015,0.0,7.037675981866721,7.044824674556162,0.8875936649970678,194.29044834307993,1.0,88.20116054158608,25.66426369843881,0.002988115892132548
-0.0028673034743018633,0.09383875301875907,0.001,1365.1285048509574,518,0.005172742381936352,383,3.1279830492864105,7.048610516884472,0.0,7.63396458232658,0.09383875301875907,176.70290540149242,0,7.6368318858008815,7.046200243881857,0.221972426386993,0.0,7.038172542197894,7.046200804490294,0.8939375437996077,193.96108949416342,1.0,84.36293436293437,24.746544851382485,0.0028673034743018633
-0.002756621887725963,0.07239620757274462,0.001,1377.956350868515,512,0.004943889417349743,384,2.818811397774622,7.052075558138966,0.0,7.631207960438854,0.07239620757274462,149.71560327231765,0,7.63396458232658,7.050079166063031,0.19925897723549033,0.0,7.04291580750746,7.050078934673544,0.8840774881135048,195.6535433070866,1.0,87.890625,20.946925037993932,0.002756621887725963
-0.0031728742957168876,0.08089297874127704,0.001,1372.0226075868404,516,0.012120563572952242,385,2.939050353999856,7.053434937297179,0.0,7.628035086143137,0.08089297874127704,160.4397118295466,0,7.631207960438854,7.051283604770251,0.2089235750287042,0.0,7.0437618676429885,7.051285811910958,0.8922876851317104,194.7890625,1.0,86.43410852713178,22.41456081704689,0.0031728742957168876
-0.003290544784314342,0.07096081095236353,0.001,1373.367313784198,515,0.06955750419522394,386,2.802874522578703,7.055671621620729,0.0,7.624744541358822,0.07096081095236353,160.76067058264277,0,7.628035086143137,7.053673807563611,0.1969603748357247,0.0,7.046583666497497,7.053673638338802,0.8802330367854685,194.8962818003914,1.0,88.3495145631068,22.443558385094995,0.003290544784314342
-0.002462710929172829,0.07153882539989673,0.001,1374.3378474440278,515,0.14328009541151035,387,2.795911157536254,7.058778921377589,0.0,7.62228183042965,0.07153882539989673,170.5164529567121,0,7.624744541358822,7.056800331742892,0.19687278008435796,0.0,7.049718945896793,7.056800175938454,0.8937266648922101,194.9491193737769,1.0,88.3495145631068,23.841644776384122,0.002462710929172829
-0.0032675108866531133,0.0707089379862503,0.001,1370.6568291421488,517,0.015145258681983794,388,2.78781877402165,7.061402752418266,0.0,7.6190143195429965,0.0707089379862503,173.94511512419052,0,7.62228183042965,7.0594451928546516,0.1967182066873597,0.0,7.052375287047238,7.059445052044764,0.8909423084632783,194.35672514619884,1.0,88.39458413926499,24.274491030944294,0.0032675108866531133
-0.0034718200539032296,0.07203864994303569,0.001,1381.6958995502198,513,0.009531223554668504,389,2.8192783364086322,7.063030535968833,0.0,7.615542499489093,0.07203864994303569,153.06393089661492,0,7.6190143195429965,7.061010158565286,0.1983417308211444,0.0,7.053870469616154,7.06100994054713,0.8827148743810342,195.87426326129665,1.0,88.10916179337231,21.377142597550264,0.0034718200539032296
-0.0026914923576093486,0.06877821386716644,0.001,1385.21569577555,510,0.006946033134498848,390,2.763148951704492,7.066539106786832,0.0,7.612851007131484,0.06877821386716644,133.51341866810296,0,7.615542499489093,7.064625191714724,0.19551684194964125,0.0,7.057609278391819,7.064625095049449,0.8878225528801214,196.27272727272728,1.0,88.4313725490196,18.606618506482523,0.0026914923576093486
-0.002998106789351418,0.06321291029563224,0.001,1383.2066016460865,512,0.05358678981701957,391,2.703050375506111,7.068602065608441,0.0,7.6098529003421325,0.06321291029563224,149.92918647570986,0,7.612851007131484,7.066756146353014,0.19021034424099512,0.0,7.059928446394139,7.066758449498797,0.8644100546267599,195.9251968503937,1.0,89.2578125,20.9253057381927,0.002998106789351418
-0.0021565612882907814,0.07059420660250725,0.001,1386.2274827712365,511,0.009577053834142216,392,2.7993423517443463,7.069678911079171,0.0,7.607696339053842,0.07059420660250725,139.04348502433805,0,7.6098529003421325,7.067694852851158,0.19721727308125714,0.0,7.060602315520849,7.067694688809888,0.8827728918545126,196.32741617357001,1.0,88.25831702544032,19.38164654286114,0.0021565612882907814
-0.002895652067095078,0.06599630841994494,0.001,1372.2220474050584,518,0.006353487804667722,393,2.727646677508341,7.07180973515693,0.0,7.604800686986747,0.06599630841994494,181.1369672480699,0,7.607696339053842,7.06990199521396,0.1906454647036372,0.0,7.063039611297227,7.0699049373362985,0.8826406202645126,194.28210116731518,1.0,89.38223938223938,25.28460934076414,0.002895652067095078
-0.0023791086092019853,0.07515086936437737,0.001,1370.716649862664,518,0.0057730972322709,394,2.8713641942697268,7.0741113961805935,0.0,7.602421578377545,0.07515086936437737,171.02528173671382,0,7.604800686986747,7.072061737725464,0.20432929064627608,0.0,7.064722569728581,7.072061213663766,0.8834666372656909,194.02529182879377,1.0,87.25868725868726,23.819876570974717,0.0023791086092019853
-0.002496910641675676,0.08309771653780759,0.001,1369.1053212744616,517,0.08533146339807829,395,2.9918884994281814,7.0748384252708,0.0,7.599924667735869,0.08309771653780759,182.66598460010087,0,7.602421578377545,7.07260701634757,0.21238803906104,0.0,7.064951425951687,7.07260672258079,0.8848897732277714,193.7914230019493,1.0,86.073500967118,25.479597856754474,0.002496910641675676
-0.0027954712135098703,0.06525320471555292,0.001,1384.379609378866,512,0.05590001753511345,396,2.716539635625497,7.077767672742501,0.0,7.597129196522359,0.06525320471555292,149.31804752334529,0,7.599924667735869,7.075890885709474,0.19070610414223985,0.0,7.06903830189549,7.075893536927295,0.8838891553915124,195.83858267716536,1.0,89.2578125,20.784645859456134,0.0027954712135098703
-0.003172517678625475,0.0622480651638627,0.001,1382.8562485687223,513,0.13052377393359524,397,2.6651143598022364,7.080837165246575,0.0,7.593956678843734,0.0622480651638627,166.07923201932655,0,7.597129196522359,7.079033488593854,0.18651528247153804,0.0,7.072335025263413,7.079034892206716,0.8876310550285399,195.5343811394892,1.0,89.8635477582846,23.178925134549342,0.003172517678625475
-0.00291949622642651,0.06553505631754024,0.001,1381.4373809447804,514,0.29395568309755044,398,2.72322921939565,7.083671727272132,0.0,7.591037182617307,0.06553505631754024,171.03365944942382,0,7.593956678843734,7.081798562063608,0.19197093555415504,0.0,7.07490809607821,7.081801490474242,0.8839829128620239,195.25686274509803,1.0,89.10505836575877,23.85689981093529,0.00291949622642651
-0.0023019064822475954,0.07274320841381128,0.001,1371.2717741606152,518,0.006070094855948938,399,2.8342859685348083,7.086329491712853,0.0,7.5887352761350595,0.07274320841381128,192.55628602116718,0,7.591037182617307,7.084356348852181,0.2029768763438681,0.0,7.077086372134987,7.084356017749913,0.8867598902105843,193.7626459143969,1.0,87.45173745173746,26.88999939954087,0.0023019064822475954
-0.0024947073639314254,0.06577636505231894,0.001,1378.0573315677614,516,0.05719094365720779,400,2.7242579707257875,7.0875993038656535,0.0,7.586240568771128,0.06577636505231894,178.5269638253248,0,7.5887352761350595,7.085738936705965,0.19297765312175574,0.0,7.078822661651049,7.085741971657436,0.8875694680415077,194.673828125,1.0,88.95348837209302,24.888679078708837,0.0024947073639314254
-0.0023702226255331027,0.06408981593928768,0.001,1389.3063896762567,512,0.16892614090751834,401,2.7112673568943912,7.089140641273415,0.0,7.583870346145595,0.06408981593928768,135.19753865026124,0,7.586240568771128,7.087294949615077,0.19171912811586855,0.0,7.080422833652313,7.087297539037715,0.876176350736992,196.2204724409449,1.0,89.0625,18.743361401498753,0.0023702226255331027
-0.0022485564498921917,0.06665200690221651,0.001,1384.673786397025,514,0.050363763385790114,402,2.742180809801245,7.091125222944054,0.0,7.581621789695703,0.06665200690221651,159.9246661549286,0,7.583870346145595,7.089264166704134,0.19535389345991522,0.0,7.082273382128016,7.08926409444957,0.8854505755288467,195.51764705882354,1.0,88.52140077821011,22.26081324274506,0.0022485564498921917
-0.002522051755196486,0.05575989069960031,0.001,1386.2110600862277,513,0.05775899500822,403,2.5841616260135987,7.093231223807107,0.0,7.579099737940506,0.05575989069960031,165.7058818263777,0,7.581621789695703,7.091538876445387,0.17954650505587433,0.0,7.085091022249066,7.091539311109562,0.868227955062504,195.65225933202356,1.0,90.83820662768031,23.080428687789105,0.002522051755196486
-0.0030407069525200114,0.05895343065417712,0.001,1394.1804573247803,511,0.11202186940512708,404,2.634080506775996,7.095555512324466,0.0,7.576059030987986,0.05895343065417712,132.1893085784957,0,7.579099737940506,7.093794620818803,0.1838935114766358,0.0,7.087191660490754,7.093795541008632,0.872241045026301,196.71794871794873,1.0,90.21526418786692,18.323558448465537,0.0030407069525200114
-0.00210061544491591,0.06970637924317181,0.001,1371.3957844632507,519,0.16692375390403838,405,2.7903922444892983,7.096277302361224,0.0,7.57395841554307,0.06970637924317181,192.5628753705187,0,7.576059030987986,7.094336747434614,0.1984385237984596,0.0,7.0872235082793456,7.094336591799824,0.887188647410947,193.50485436893203,1.0,88.2466281310212,26.80475026239336,0.00210061544491591
-0.0030399898915849377,0.061373270982098195,0.001,1383.3620359994816,515,0.0499879190445931,406,2.6549163810294467,7.098586051251387,0.0,7.570918425651485,0.061373270982098195,169.9228036526619,0,7.57395841554307,7.096792412807563,0.18548588406153274,0.0,7.090130197670627,7.096793629708511,0.8900850787479008,195.11545988258317,1.0,90.09708737864077,23.638842784569558,0.0030399898915849377
-0.0035135406130946123,0.053447725375709625,0.001,1402.248777988117,507,0.05808216647451537,407,2.538846709970429,7.101878869736142,0.0,7.567404885038391,0.053447725375709625,113.37114881711237,0,7.570918425651485,7.100231244507947,0.174244028316456,0.0,7.093956453398464,7.100231437815227,0.8769705356301879,197.6679920477137,1.0,91.51873767258382,15.705639328079391,0.0035135406130946123
-0.0023772925972673775,0.055918411064937945,0.001,1389.2723092556282,513,0.005401034320514089,408,2.5944464367365634,7.103550305974716,0.0,7.565027592441123,0.055918411064937945,159.14791607257192,0,7.567404885038391,7.101849968734513,0.18102948431068278,0.0,7.095356713071381,7.101850485429779,0.8647143742276595,195.79764243614932,1.0,90.64327485380117,22.086637639574146,0.0023772925972673775
-0.0028788633093022042,0.05953738092795885,0.001,1384.690791480308,514,0.013585977833888555,409,2.638907170998658,7.106813855751992,0.0,7.562148729131821,0.05953738092795885,170.0436333364583,0,7.565027592441123,7.105093720417081,0.1875031856066666,0.0,7.098397874749872,7.10509478560529,0.8802264072003554,195.07254901960783,1.0,89.6887159533074,23.605097309536664,0.0028788633093022042
-0.002141136630418927,0.057644865340150085,0.001,1400.1691371720192,509,0.004788486456128078,410,2.620820253012705,7.1079579763427985,0.0,7.560007592501402,0.057644865340150085,131.744571160791,0,7.562148729131821,7.10624593151187,0.18494960394750706,0.0,7.099631015187826,7.106246732291181,0.8686414818166288,197.219801980198,1.0,89.9803536345776,18.293244004233145,0.002141136630418927
-0.002281897193596727,0.06987670523372902,0.001,1378.3324368998256,516,0.0532518286588646,411,2.800034486594875,7.11047494745321,0.0,7.557725695307806,0.06987670523372902,184.10538263269407,0,7.560007592501402,7.108574569681219,0.20198249147965439,0.0,7.1013628384717675,7.1085743581977034,0.8858390366557558,194.095703125,1.0,87.59689922480621,25.580384580511396,0.002281897193596727
-0.003428890760150516,0.04440742877639324,0.001,1403.8003504939775,509,0.2419797469239501,412,2.4072846392842266,7.1134522393886925,0.0,7.554296804547655,0.04440742877639324,130.8487378225508,0,7.557725695307806,7.111995441405731,0.1627653474006301,0.0,7.106124731439202,7.111996525980894,0.8530033461283903,197.55049504950495,1.0,92.92730844793712,18.149268996338687,0.003428890760150516
-0.0034726481589641978,0.048174344961937496,0.001,1400.674489155578,511,0.13602079854453253,413,2.448405701870378,7.116347211810532,0.0,7.550824156388691,0.048174344961937496,138.2119778687869,0,7.554296804547655,7.114839307365873,0.16744957514443068,0.0,7.108816626137668,7.114841615735009,0.8815733634457816,197.03353057199212,1.0,92.3679060665362,19.14114654573642,0.0034726481589641978
-0.002851907538695464,0.05758371325083442,0.001,1386.2806702734092,515,0.007289095612268776,414,2.6097632048387496,7.118956353720242,0.0,7.547972248849995,0.05758371325083442,180.20948957668224,0,7.550824156388691,7.117304571364472,0.18705981539808242,0.0,7.110648636027657,7.117305304698153,0.8814612956048202,194.9549902152642,1.0,89.70873786407768,25.029687452357898,0.002851907538695464
-0.0034051433653266017,0.0513988986359198,0.001,1394.469404967583,512,0.027471978698343412,415,2.5116062109164514,7.120674612263467,0.0,7.544567105484669,0.0513988986359198,151.97860423616694,0,7.547972248849995,7.119103278903426,0.17498218551305877,0.0,7.112839778124626,7.119103400634217,0.875621059727577,196.0511811023622,1.0,91.40625,21.051804741089676,0.0034051433653266017
-0.0027460733774713475,0.05571374002445883,0.001,1390.6513743563908,514,0.13028098907162852,416,2.581505046483066,7.123009592625175,0.0,7.5418210321071975,0.05571374002445883,165.95649303348324,0,7.544567105484669,7.121388083936069,0.18431920714757086,0.0,7.114828090935268,7.121388549871714,0.879816329041994,195.45882352941177,1.0,90.07782101167315,23.046101932912464,0.0027460733774713475
-0.0028790161540843684,0.04524253958903586,0.001,1403.1317438818573,509,0.02323687244079228,417,2.4102886770942575,7.124753205405305,0.0,7.538942015953113,0.04524253958903586,132.00939885536945,0,7.5418210321071975,7.123290868596237,0.16308895645699506,0.0,7.117410249150239,7.123292019772257,0.8699162600323948,197.14257425742574,1.0,92.92730844793712,18.271426302173918,0.0028790161540843684
-0.003363500422696397,0.04926263785086283,0.001,1398.6245248814237,511,0.003373668629943231,418,2.4767413191763064,7.128127028617969,0.0,7.535578515530417,0.04926263785086283,145.59363007023552,0,7.538942015953113,7.126613793144149,0.17321557546054825,0.0,7.120425830206257,7.126617461025276,0.8760938971295504,196.42209072978304,1.0,91.58512720156556,20.120233890350754,0.003363500422696397
-0.003102978334011297,0.05327204463605627,0.001,1397.7255761625888,512,0.02785746622134125,419,2.548591501350775,7.13046007320528,0.0,7.532475537196405,0.05327204463605627,149.2492878205918,0,7.535578515530417,7.1288675582017245,0.1804617645268257,0.0,7.122435070010565,7.128867817273015,0.8744563476208025,196.24212598425197,1.0,90.625,20.663560041542386,0.003102978334011297
-0.003076861537866904,0.050196972568985906,0.001,1401.731634665392,510,0.12041697039669237,420,2.505379758679192,7.132899794888065,0.0,7.5293986756585385,0.050196972568985906,144.8677774076423,0,7.532475537196405,7.131330041618415,0.17392500678387476,0.0,7.1250986795966345,7.131330147363629,0.8655667549528012,196.73517786561266,1.0,91.56862745098039,20.028956993538035,0.003076861537866904
-0.0026710954725732705,0.0569756511636582,0.001,1398.5882418700687,512,0.06776686147912087,421,2.610068801346981,7.134499746529958,0.0,7.526727580185965,0.0569756511636582,150.88574615407612,0,7.5293986756585385,7.132818016675773,0.18526911531713486,0.0,7.126207259236708,7.132818717276391,0.8771250542643332,196.25590551181102,1.0,90.0390625,20.884889438472342,0.0026710954725732705
-0.0034521182276971984,0.0476669762171704,0.001,1404.2695983942924,510,0.0074429307642015505,422,2.4537174370999857,7.1368523452274415,0.0,7.523275461958268,0.0476669762171704,139.0019362305606,0,7.526727580185965,7.13534977516643,0.16922149465283645,0.0,7.12928107386543,7.135352317224929,0.8740607300458518,196.97430830039525,1.0,92.15686274509804,19.21383034939844,0.0034521182276971984
-0.003157112220220526,0.05283069213002823,0.001,1394.7958673440246,513,0.009228316566988514,423,2.540929998530435,7.140306696354826,0.0,7.5201183497380475,0.05283069213002823,167.68195274767348,0,7.523275461958268,7.138718303644041,0.17944201954484928,0.0,7.132318900724059,7.138718526634622,0.8778993339447347,195.55599214145383,1.0,90.83820662768031,23.20353498507231,0.003157112220220526
-0.00325513330033278,0.03829547918402403,0.001,1412.5462413093164,507,0.15424987619011754,424,2.3003530221496638,7.14364021203428,0.0,7.516863216437715,0.03829547918402403,124.64166971284301,0,7.5201183497380475,7.142340133714396,0.15273275545342707,0.0,7.1368135739930265,7.142338846512729,0.8547553866572062,197.92246520874752,1.0,94.0828402366864,17.23385960211957,0.00325513330033278
-0.0026159209000269357,0.041750634093482335,0.001,1406.1604769462626,510,0.014789393084742143,425,2.3570183548019163,7.145937298355283,0.0,7.514247295537688,0.041750634093482335,134.75345301966573,0,7.516863216437715,7.1445905761890645,0.16207055650764346,0.0,7.1387913445057585,7.144590899424655,0.8658454294757401,196.97430830039525,1.0,92.94117647058823,18.581870228838472,0.0026159209000269357
-0.002888943356506246,0.039851109201271995,0.001,1409.282966576911,508,0.019015773079161982,426,2.3187565039237135,7.148506253014629,0.0,7.5113583521811815,0.039851109201271995,139.42273760703225,0,7.514247295537688,7.147206451941909,0.1573250120120407,0.0,7.141558453610937,7.147203848694932,0.869699276009443,197.33333333333334,1.0,93.50393700787401,19.266922061250103,0.002888943356506246
-0.0032338513623368925,0.04064072341001823,0.001,1413.4223087442226,507,0.012660523158733237,427,2.341591784599785,7.1507206752906605,0.0,7.508124500818845,0.04064072341001823,116.83656639516443,0,7.5113583521811815,7.1493937289043314,0.16053549407030349,0.0,7.1436466308836835,7.149393922879263,0.861379028753313,197.85884691848906,1.0,93.09664694280079,16.100391937440225,0.0032338513623368925
-0.0025809862698462638,0.04456589401873236,0.001,1411.3867603433148,509,0.006730246969414101,428,2.4026758998779747,7.152684710811038,0.0,7.505543514548998,0.04456589401873236,115.36955509276602,0,7.508124500818845,7.151306276391831,0.16943589040088092,0.0,7.145287070226487,7.151307326227352,0.8748552636710258,197.53069306930692,1.0,91.94499017681729,15.858144314635727,0.0025809862698462638
-0.003224802396191606,0.041994061911341744,0.001,1410.5831908959065,509,0.040890812271997784,429,2.373281605017779,7.154133734985529,0.0,7.502318712152807,0.041994061911341744,136.0952587690651,0,7.505543514548998,7.152740206940228,0.16129922688672763,0.0,7.146941778220913,7.152740707317379,0.8559481266743886,197.37029702970298,1.0,93.1237721021611,18.79318153450876,0.003224802396191606
-0.0029012920603310732,0.04372113105921213,0.001,1412.2140883511067,509,0.028603770725851824,430,2.3889790408558667,7.1556285063673135,0.0,7.499417420092476,0.04372113105921213,131.0013064145852,0,7.502318712152807,7.154214297961213,0.16294562006518779,0.0,7.1483613615312995,7.154215036112669,0.8743521622997689,197.56039603960397,1.0,92.92730844793712,18.074455905470465,0.0029012920603310732
-0.0030204308421168946,0.03764983049988433,0.001,1414.8567912480316,507,0.2617948027380722,431,2.2925494653252523,7.159612320034897,0.0,7.496396989250359,0.03764983049988433,133.69845490016797,0,7.499417420092476,7.158341188843876,0.1541598301240467,0.0,7.152791929096437,7.15834031430338,0.8552491975281826,197.80715705765408,1.0,93.88560157790927,18.44546495496268,0.0030204308421168946
-0.0033405474827894466,0.031086731720782905,0.001,1424.1748365922476,504,0.005009613564607532,432,2.1595924596146663,7.162862133589318,0.0,7.493056441767569,0.031086731720782905,103.60354314745912,0,7.496396989250359,7.161728157750693,0.13281254668464929,0.0,7.1567812673865445,7.161727547344588,0.8570190429092587,198.998,1.0,96.23015873015873,14.287826846655161,0.0033405474827894466
-0.0038709553572209288,0.03770746801294777,0.001,1421.862743617331,506,0.10492225496717311,433,2.2878822775626726,7.165177750601813,0.0,7.489185486410348,0.03770746801294777,101.67891929654431,0,7.493056441767569,7.16391423563885,0.15401153231427406,0.0,7.15837375577914,7.163913573785493,0.8641919404820321,198.62948207171314,1.0,93.87351778656127,13.962462743628306,0.0038709553572209288
-0.003749667374202126,0.028006347420888242,0.001,1430.6040122656207,503,0.19047014157352893,434,2.1033293111014486,7.167806545721205,0.0,7.485435819036146,0.028006347420888242,85.73877680496655,0,7.489185486410348,7.166732135611873,0.12272654203994009,0.0,7.1620453470117855,7.16673537153594,0.8459484544796553,199.74749498997997,1.0,97.21669980119285,11.82489005390955,0.003749667374202126
