TimestepsMean,Eta,ITERATIONS,DualReg,ConfortViolation,ReturnsStd,RewardMean,DualBefore,Epsilon,WeightMean,ReturnsMean,Traj,LossReg,DualAfter,TimestepsStd,DeltaOmega,Primal,RewardStd,Omega,WeightMedian,WeightMax,OmegaBefore,Wins,NormDeltaOmega,WeightMin,NormDeltaVar
27.09704526972079,26.34157332895894,27,0.0,0,106.18596191828992,6.467153742353758,6.687584855663004,0.001,0.7636167211574139,175.23566076439707,3693,0.0,6.521981555875216,15.772313085552845,-0.0006655482498540977,6.521981787626169,1.272816793420805,7.990196647880806,0.9860273198544633,1.0,7.99086219613066,0.0,0.0006655482498540977,0.7636167211574139,0.0948223277708436
28.053060078607523,25.87897005702005,28,0.0,0,113.4431725698065,6.476599937156769,6.68990141210258,0.001,0.7601979281203193,181.68613441278885,3566,0.0,6.530509513647132,16.852540862824444,-0.0006309191613604881,6.530509796439168,1.2524214761157844,7.9895657287194455,0.9861388341894104,1.0,7.990196647880806,0.0,0.0006309191613604881,0.7601979281203193,0.01409877074870939
27.912314995811226,25.935569903062863,29,0.0,0,108.5806830533855,6.474055277565725,6.688322724516958,0.001,0.7595022151823967,180.69963899432332,3585,0.0,6.528076363924413,16.123307202934587,1.3149086655062092e-06,6.528076652267941,1.2548803637750185,7.989567043628111,0.9846406738029487,1.0,7.9895657287194455,0.0,1.3149086655062092e-06,0.7595022151823967,0.031509509989730504
28.044063991018806,25.889514641600744,30,0.0,0,111.77323451295331,6.4766716054066045,6.690173528372346,0.001,0.7592935795784557,181.63265915628367,3567,0.0,6.53060200012981,16.602669475796358,-0.0006721829783371547,6.530602288088266,1.2528816103572806,7.988894860649774,0.984883500403423,1.0,7.989567043628111,0.0,0.0006721829783371547,0.7592935795784557,0.028392039945420743
27.317186644772853,26.223471883017613,31,0.0,0,108.72210878668659,6.469633574654359,6.6882537998377884,0.001,0.7632060193092689,176.72111029936997,3658,0.0,6.524226897432287,16.14981330567247,-0.0005330490235317953,6.524227144152691,1.2676071314921276,7.988361811626242,0.9866487837530888,1.0,7.988894860649774,0.0,0.0005330490235317953,0.7632060193092689,0.02997638487301671
28.501283147989735,25.672568949267657,32,0.0,0,116.02461068107166,6.480926625054667,6.691191057241489,0.001,0.7577199186956409,184.71445003237054,3511,0.0,6.534426044987727,17.239409697375176,-0.0006922148359684854,6.534426372840264,1.2433012485932773,7.9876695967902736,0.9850202633511921,1.0,7.988361811626242,0.0,0.0006922148359684854,0.7577199186956409,0.0075185839751289365
28.72279792746114,25.541487291659408,33,0.0,0,119.6768172816643,6.483132992359782,6.691458467813378,0.001,0.7558401170116058,186.19932166491532,3478,0.0,6.536371898112435,17.774769903897038,8.836520169808182e-06,6.5363722527155,1.2375075422668966,7.987678433310443,0.9838919929890799,1.0,7.9876695967902736,0.02875215641173088,8.836520169808182e-06,0.7558401170116058,0.0814710911081186
28.846176046176048,25.50489048251735,34,0.0,0,114.48602520897366,6.483536084832248,6.691313497859253,0.001,0.7554126703715573,187.02218838783529,3469,0.0,6.536702246353699,17.01410171283071,0.00018382913659564792,6.536702606951213,1.2358894430764038,7.987862262447039,0.9836826583340362,1.0,7.987678433310443,0.0,0.00018382913659564792,0.7554126703715573,0.024456313597002618
28.778001727613013,25.536027761968363,35,0.0,0,115.48234877687574,6.483698962193066,6.691876517067605,0.001,0.7558259361655394,186.5842078677512,3477,0.0,6.536927462515263,17.158832198334274,-0.00021567532130983835,6.536927807557792,1.237285604667723,7.987646587125729,0.9839528261168963,1.0,7.987862262447039,0.0,0.00021567532130983835,0.7558259361655394,0.3521741841941847
28.87489164981219,25.493901367565837,36,0.0,0,117.14027166696287,6.482181181113542,6.689888213103091,0.001,0.7539576032884305,187.1716577602928,3465,0.0,6.535324628691014,17.401033390027337,0.00033343841482835757,6.5353250039418445,1.2353655452044874,7.9879800255405575,0.9818749958587467,1.0,7.987646587125729,0.0,0.00033343841482835757,0.7539576032884305,0.013263552268832494
29.649258160237387,25.14746384662732,37,0.0,0,119.34519329051207,6.4894432503688755,6.6920317217912615,0.001,0.7537231575912787,192.40563076057313,3374,0.0,6.541898258279832,17.737915794131606,-0.0004910100817010488,6.54189826073228,1.2200666288358093,7.9874890154588565,0.9852107964544214,1.0,7.9879800255405575,0.0,0.0004910100817010488,0.7537231575912787,0.012820261151147146
29.806384248210023,25.070489860346303,38,0.0,0,124.70234420782806,6.490289644890638,6.691705704337244,0.001,0.7526683231384461,193.45107784297906,3356,0.0,6.542591828206759,18.528918114578214,-0.0001148571621580885,6.542591820982823,1.2166712383951714,7.987374158296698,0.9845878082350141,1.0,7.9874890154588565,0.0,0.0001148571621580885,0.7526683231384461,0.007661193140523355
29.833034647550775,25.048618024713257,39,0.0,0,124.1776369334229,6.490177989855002,6.6913195611509995,0.001,0.751478498593294,193.6135386495909,3352,0.0,6.542436332890839,18.465519437987375,4.491392485306278e-05,6.542436328261837,1.2156884841895872,7.9874190722215515,0.9832607044854863,1.0,7.987374158296698,0.0,4.491392485306278e-05,0.751478498593294,0.040289830732956
29.901825800658486,25.028872648861512,40,0.0,0,126.36054043813809,6.49027773315783,6.691216292123446,0.001,0.7534959238342676,194.06933735572747,3345,0.0,6.5424963100531395,18.78847582864742,-0.00034995837548112974,6.5424962891757135,1.2147938070236017,7.98706911384607,0.9861116793915341,1.0,7.9874190722215515,0.0,0.00034995837548112974,0.7534959238342676,0.0037337967588606524
29.786459886668656,25.079153166649345,41,0.0,0,123.2476886195419,6.4900802032812965,6.691707225674849,0.001,0.7520251497957642,193.3146923402394,3357,0.0,6.542399067221206,18.325641589304983,-0.0007150272671925251,6.542399003941619,1.217032512545571,7.986354086578878,0.9836729499775907,1.0,7.98706911384607,0.0,0.0007150272671925251,0.7520251497957642,0.035612481491112916
30.54173035768878,24.758620096682847,42,0.0,0,127.17411727098127,6.496866818980053,6.693806538987516,0.001,0.750103760444505,198.422053834529,3275,0.0,6.5485496810860875,18.896458397252317,-0.00042102323391812746,6.548550001548572,1.202902004769719,7.98593306334496,0.9845967708411932,1.0,7.986354086578878,0.0,0.00042102323391812746,0.750103760444505,0.03728648370797777
31.21011551670309,24.482345736630467,43,0.0,0,132.7899483628397,6.503070634588183,6.695986195112246,0.001,0.7467566516977949,202.957671476007,3207,0.0,6.5542048390237095,19.714411117252517,-0.0004367830340274992,6.554204839118626,1.1907166073690771,7.985496280310932,0.9833088035052695,1.0,7.98593306334496,0.0,0.0004367830340274992,0.7467566516977949,0.014099695773301316
31.28141648386086,24.44168557069773,44,0.0,0,132.5181492797194,6.50236581326409,6.694827758335232,0.001,0.7467752260675143,203.39496045321545,3195,0.0,6.553417563707652,19.687190929142368,-0.0007683561670663863,6.553417044856562,1.1888603511629292,7.984727924143866,0.983724997336489,1.0,7.985496280310932,0.0,0.0007683561670663863,0.7467752260675143,0.10993681035731069
31.374882260596547,24.414359646908235,45,0.0,0,132.2629399099105,6.502390040886555,6.694415249071179,0.001,0.7474104282646654,204.01160284268434,3189,0.0,6.5533872263596455,19.652078878938035,-0.0003626402867391576,6.553386318964116,1.1876499757132657,7.984365283857127,0.9848337746077468,1.0,7.984727924143866,0.0,0.0003626402867391576,0.7474104282646654,0.006020956622188483
32.09771777563484,24.122467962417208,46,0.0,0,136.83158723593286,6.5076090186455,6.695569338099777,0.001,0.7445767562233556,208.87811345123035,3115,0.0,6.558026803484826,20.345633604019852,-0.0005364240274374765,6.558026775350621,1.1747596164410867,7.983828859829689,0.9844057491385372,1.0,7.984365283857127,0.0,0.0005364240274374765,0.7445767562233556,0.006730450028514752
31.881583147143314,24.213667956343954,47,0.0,0,131.7705556253997,6.507398939428037,6.696524408570899,0.001,0.7454861539495163,207.46558675498662,3137,0.0,6.557999207950218,19.579093667088827,2.7767643983267476e-05,6.55799935687922,1.1788396229387035,7.983856627473672,0.9846243375147411,1.0,7.983828859829689,0.0,2.7767643983267476e-05,0.7454861539495163,0.01786984039684957
32.18961625282167,24.07541970672067,48,0.0,0,136.79732093368415,6.509104094153009,6.696382985909406,0.001,0.7444060622312783,209.51666495624906,3105,0.0,6.559429251633659,20.336198019814557,-0.0005458409112018003,6.559429720223735,1.1727067757897625,7.983310786562471,0.9847743981870126,1.0,7.983856627473672,0.0,0.0005458409112018003,0.7444060622312783,0.005448515761511892
32.33419605305726,24.02675454291746,49,0.0,0,138.13846010450396,6.509963262269844,6.696520592147938,0.001,0.7429102289017137,210.4911653089301,3095,0.0,6.560191449528574,20.54369195224003,-0.00018448815690774722,6.560191469437158,1.170554921899155,7.983126298405563,0.9833039377127646,1.0,7.983310786562471,0.0,0.00018448815690774722,0.7429102289017137,0.006495665517719466
32.57222041082491,23.942711048821145,50,0.0,0,138.19688942299715,6.512390676397384,6.697812185043764,0.001,0.74202085336815,212.11924200045803,3071,0.0,6.562452334550979,20.54050173841423,-0.00045264726208138484,6.562452785416926,1.1668524629887267,7.9826736511434815,0.9831873244557013,1.0,7.983126298405563,0.0,0.00045264726208138484,0.74202085336815,0.012283402739624248
33.17828685258964,23.70665114644243,51,0.0,0,141.81464463819373,6.51625742968601,6.698377870926553,0.001,0.7406868994405278,216.19405069307604,3016,0.0,6.565849549448853,21.064399294768776,-0.0005608358624789034,6.565849560137844,1.156411494159356,7.982112815281003,0.9841699286922594,1.0,7.9826736511434815,0.0,0.0005608358624789034,0.7406868994405278,0.01722850780476494
33.28914057295137,23.67854871408045,52,0.0,0,146.04721726879066,6.515669891056298,6.6975495379486505,0.001,0.7401545191588146,216.90340478707586,3006,0.0,6.565204975605958,21.70208181467465,-0.0007221294524963895,6.565204977291912,1.1551188339476017,7.981390685828506,0.9837549704793582,1.0,7.982112815281003,0.0,0.0007221294524963895,0.7401545191588146,0.006470440148100111
33.70522765598651,23.512262963714612,53,0.0,0,147.36872833825916,6.52077353973118,6.70018083225759,0.001,0.7392857303072218,219.78021581826746,2969,0.0,6.569979905292197,21.88956159689654,-0.000392962665780594,6.5699799448128395,1.1478436108334331,7.980997723162726,0.9846726988480141,1.0,7.981390685828506,0.0,0.000392962665780594,0.7392857303072218,0.0069594345533776705
34.04565587734242,23.38605332918324,54,0.0,0,152.99355943240778,6.522034980570618,6.69976495490961,0.001,0.7374837173417108,222.0393790063419,2939,0.0,6.570990001726794,22.72669918654381,0.00016077843565920347,6.570990066160044,1.1422421146144497,7.981158501598385,0.9837551893695227,1.0,7.980997723162726,0.0,0.00016077843565920347,0.7374837173417108,0.01693087183681625
33.80067681895093,23.47692274551841,55,0.0,0,148.57065076615197,6.520654776602721,6.699582153637277,0.001,0.7378722573835234,220.3955511944048,2959,0.0,6.569790648117444,22.072313078108923,-0.00041392923808558635,6.569790640728299,1.1462712158421147,7.980744572360299,0.9831614780540501,1.0,7.981158501598385,0.0,0.00041392923808558635,0.7378722573835234,0.0066827264461109155
33.97279836790207,23.41876601825407,56,0.0,0,147.7548827037114,6.521666615019228,6.6998360533615635,0.001,0.737632382682232,221.55682827988753,2945,0.0,6.570686704900057,21.948765910982512,-0.00027876338615051566,6.570686707078229,1.143691907311767,7.980465808974149,0.9835632485068062,1.0,7.980744572360299,0.0,0.00027876338615051566,0.737632382682232,0.008609761231404462
34.288263555250516,23.30998756144297,57,0.0,0,148.12703091428355,6.5235459383588426,6.700298378585344,0.001,0.7360589511443709,223.67946516582424,2918,0.0,6.572349048800694,22.011975422058963,-0.0006221455038417645,6.57234872848655,1.1388571867474695,7.979843663470307,0.9828108244519934,1.0,7.980465808974149,0.0,0.0006221455038417645,0.7360589511443709,0.01507013122313165
34.60166262556287,23.204677754987276,58,0.0,0,148.53734400014739,6.52582242655656,6.7011653987552355,0.001,0.7349797824122979,225.8049105718349,2891,0.0,6.574416636229062,22.0637354318165,-0.0002736211823171075,6.574416655290432,1.1342116861109994,7.97957004228799,0.9826725276039712,1.0,7.979843663470307,0.0,0.0002736211823171075,0.7349797824122979,0.004722816817031454
34.867411025819955,23.108700073600733,59,0.0,0,153.8420762193262,6.5251664930222875,6.699361591603336,0.001,0.7347063465367334,227.5177106975318,2870,0.0,6.573568371616499,22.86993791159446,-0.0002483497514447208,6.573568373950419,1.1299013177082395,7.979321692536545,0.9834200081393172,1.0,7.97957004228799,0.0,0.0002483497514447208,0.7347063465367334,0.005249148730095155
35.77372001432152,22.78511356148597,60,0.0,0,157.1403581192224,6.531588130198547,6.701356064579285,0.001,0.7302849001712206,233.65401811529918,2797,0.0,6.579347676612595,23.35446583609773,-0.0004240009872633621,6.579347659271937,1.115630877578497,7.978897691549282,0.9816184622285411,1.0,7.979321692536545,0.0,0.0004240009872633621,0.7302849001712206,0.013645249115905804
35.217283950617286,22.966221052192026,61,0.0,0,155.78214511942664,6.52883726025834,6.700946756998189,0.001,0.7331360543298915,229.91573089968398,2839,0.0,6.57695739828495,23.14125135588388,-0.0003894211191068919,6.576957400284035,1.1236641290143772,7.978508270430175,0.9831242005476902,1.0,7.978897691549282,0.0,0.0003894211191068919,0.7331360543298915,0.003053521934582727
35.24885118416402,22.94333443781574,62,0.0,0,154.41393360222781,6.53016422407899,6.701976915253515,0.001,0.7338000591784217,230.16114715011813,2833,0.0,6.578239019741721,22.938286954368923,-0.00011302361325604693,6.57823902104949,1.1226589807510028,7.978395246816919,0.9843518719232887,1.0,7.978508270430175,0.0,0.00011302361325604693,0.7338000591784217,0.0021832733284937503
35.74418604651163,22.801883802673203,63,0.0,0,158.1353790581928,6.532052642681821,6.702053385348211,0.001,0.7313025114699063,233.47764579754562,2799,0.0,6.579845633008673,23.49390430607915,-0.0002256309921246924,6.579845588101351,1.116378059408116,7.978169615824794,0.9827772882196533,1.0,7.978395246816919,0.0,0.0002256309921246924,0.7313025114699063,0.006536974744709825
35.78151862464183,22.777766410835827,64,0.0,0,154.90229304714006,6.534322500601584,6.703831198898765,0.001,0.73126082274734,233.79615201153206,2796,0.0,6.5820699054703455,23.013674195704667,-0.0005990421274679747,6.58207050038614,1.1153981113696676,7.977570573697326,0.9830893846659773,1.0,7.978169615824794,0.0,0.0005990421274679747,0.73126082274734,0.004837712679954867
35.503200568990046,22.879929118058538,65,0.0,0,156.6682581823669,6.534175038591109,6.705023502860909,0.001,0.7305312630237353,231.97404970422323,2816,0.0,6.582125323067284,23.259230652033498,-0.00041716748846454266,6.5821252903808976,1.119921999415583,7.977153406208862,0.9808821466104789,1.0,7.977570573697326,0.0,0.00041716748846454266,0.7305312630237353,0.004477894544767984
34.97652417659425,23.057787293797006,66,0.0,0,149.8150704043156,6.529124598313516,6.70250910310869,0.001,0.7337442155735607,228.3575303809849,2858,0.0,6.57742693271317,22.26540416288758,-0.0003775104629770709,6.5774269672764625,1.1277211302056567,7.9767758957458845,0.9829058039898103,1.0,7.977153406208862,0.0,0.0003775104629770709,0.7337442155735607,0.0023402320228252953
35.24664784756528,22.981190655532394,67,0.0,0,151.53252123712986,6.531545654654625,6.703792558760067,0.001,0.7322754421893339,230.21444666483146,2838,0.0,6.579696716594377,22.499843904065703,5.7152734610710354e-05,6.579696718348253,1.1243770376968145,7.976833048480495,0.9819075070896461,1.0,7.9767758957458845,0.0,5.7152734610710354e-05,0.7322754421893339,0.031430677160648846
36.664220183486236,22.495928517532597,68,0.0,0,162.4420017790485,6.538160381734178,6.704095678075852,0.001,0.7281695884938246,239.71069894152356,2729,0.0,6.585346225160445,24.130849427996868,0.00019986958377327113,6.585346724909124,1.1028803344765945,7.9770329180642685,0.9825735111075742,1.0,7.976833048480495,0.0,0.00019986958377327113,0.7281695884938246,0.08233280141756012
37.2781926811053,22.302097261025835,69,0.0,0,160.96157725729367,6.542416200629999,6.705752255955484,0.001,0.7256808917389088,243.88158181083207,2682,0.0,6.589216841355387,23.903635160383516,-0.0004283808713303472,6.589216780175802,1.0943253808863513,7.976604537192938,0.9818088800942718,1.0,7.9770329180642685,0.0,0.0004283808713303472,0.7256808917389088,0.00731380422530593
37.680875141456056,22.175967745756566,70,0.0,0,164.2347488205453,6.542299780563853,6.704046884737755,0.001,0.7256948467915527,246.51570935491054,2655,0.0,6.588848919136325,24.414038453749335,-0.0005313390304655385,6.588848962920059,1.0887109581053749,7.976073198162473,0.9834486285037612,1.0,7.976604537192938,0.0,0.0005313390304655385,0.7256948467915527,0.04979233600965092
37.437781109445275,22.25657615708526,71,0.0,0,166.06633743524506,6.543702641003722,6.706425653362478,0.001,0.7252944660559912,244.97968328047793,2672,0.0,6.5904143887666145,24.650591798900994,-0.00029689054706327767,6.5904154815310765,1.0923546211100041,7.975776307615409,0.9819310143043589,1.0,7.976073198162473,0.0,0.00029689054706327767,0.7252944660559912,0.010341299149683248
38.27164750957854,21.9921155934824,72,0.0,0,165.63449597650924,6.547344648017313,6.706672884065505,0.001,0.7221528527851933,250.5719710475501,2614,0.0,6.593529105962961,24.596158952502048,-1.0521739764790539e-05,6.593529102331771,1.0806152745135111,7.9757657858756446,0.9812196570489895,1.0,7.975776307615409,0.0,1.0521739764790539e-05,0.7221528527851933,0.06282531917029421
39.44865718799368,21.644810028018007,73,0.0,0,176.80505424249773,6.55233920089046,6.707299919425413,0.001,0.7186309988606207,258.4791296684004,2536,0.0,6.597832602528332,26.256815299987274,-0.0006826544714098048,6.597832605407522,1.0652261077568717,7.975083131404235,0.9812646741698954,1.0,7.9757657858756446,0.0,0.0006826544714098048,0.7186309988606207,0.05727464152963525
39.68533969010727,21.567864570900863,74,0.0,0,178.9225256632324,6.554976212345507,6.708883732677344,0.001,0.7177547048012339,260.1266779134782,2521,0.0,6.600317641993355,26.55931502420296,-4.668832660570388e-05,6.60031765043454,1.0618650368755231,7.975036443077629,0.9812061199142937,1.0,7.975083131404235,0.039666798889329634,4.668832660570388e-05,0.7177547048012339,0.028304759844758026
