DualAfter,NormDeltaVar,WeightMin,Eta,Omega,RewardMean,NormDeltaOmega,ReturnsStd,ReturnsMean,TimestepsStd,Traj,WeightMean,OmegaBefore,LossReg,Primal,WeightMedian,TimestepsMean,DeltaOmega,ConfortViolation,Epsilon,DualBefore,Wins,ITERATIONS,RewardStd,DualReg,WeightMax
2.5006782962262912,0.3872217423307589,0.9984368650487263,6392.398992390036,[[2.18009594e-05]],2.4994,3.155339011923805e-11,72.14912227376952,1245.3684210526317,0.0,20,0.9984368650487263,[[2.18009909e-05]],0.0,2.500678300797611,0.9987492964453866,500.0,[[-3.15533901e-11]],0,1e-07,7.8623517007740755,0.0,65,2.8579362554122865,0.0,1.0
2.4304457743162002,0.2177373722202116,0.9983960916866038,6229.769014530545,[[2.18009667e-05]],2.4292,7.322918821621362e-12,83.92741884717431,1212.6315789473683,0.0,20,0.9983960916866038,[[2.18009594e-05]],0.0,2.4304457854609094,0.9987166674153813,500.0,[[7.32291882e-12]],0,1e-07,7.794842775922946,0.0,66,2.7852086744084366,0.0,1.0
2.4764650832308828,0.0323002232164562,0.9984205534584306,6326.3304099195275,[[2.18009543e-05]],2.4752,1.2412598377663448e-11,87.1981854496203,1235.0526315789473,0.0,20,0.9984205534584306,[[2.18009667e-05]],0.0,2.476465090019503,0.9987362430684392,500.0,[[-1.24125984e-11]],0,1e-07,7.836592632576551,0.0,67,2.8283891104301753,0.0,1.0
2.4348460474355456,0.10923727978286202,0.9983964429935097,6231.134926900922,[[2.1800958e-05]],2.4336,3.727801443589472e-12,68.49129997120183,1218.3157894736842,0.0,20,0.9983964429935097,[[2.18009543e-05]],0.0,2.4348460585427567,0.9987169485511372,500.0,[[3.72780144e-12]],0,1e-07,7.796658537415638,0.0,68,2.785819635224075,0.0,1.0
2.3732152335960457,0.2385592538659278,0.998355812767104,6077.03101525086,[[2.18009863e-05]],2.372,2.8305587044310252e-11,44.885079482059545,1181.4736842105262,0.0,20,0.998355812767104,[[2.1800958e-05]],0.0,2.373215254107169,0.9986844338031877,500.0,[[2.8305587e-11]],0,1e-07,7.732153643464818,0.0,69,2.7169129540712196,0.0,1.0
2.443046722980247,0.10359110414926853,0.9983973111258939,6234.512870737658,[[2.1800985e-05]],2.4418,1.340138225814757e-12,79.81613219424224,1228.7368421052631,0.0,20,0.9983973111258939,[[2.18009863e-05]],0.0,2.443046734154864,0.9987176432799347,500.0,[[-1.34013823e-12]],0,1e-07,7.8002794141378775,0.0,70,2.7873307589878884,0.0,1.0
2.421047281216838,0.4801617070845481,0.9983980279376686,6237.304778484469,[[2.18010328e-05]],2.4198,4.780732443086669e-11,71.15727187519363,1217.8947368421052,0.0,20,0.9983980279376686,[[2.1800985e-05]],0.0,2.4210472921262864,0.9987182169133025,500.0,[[4.78073244e-11]],0,1e-07,7.793924175765975,0.0,71,2.7885781251383293,0.0,1.0
2.472464117443323,0.20397586156322234,0.9984193470849081,6321.49825956132,[[2.18010175e-05]],2.4712,1.5248774512782292e-11,53.581532354144954,1235.578947368421,0.0,20,0.9984193470849081,[[2.18010328e-05]],0.0,2.472464124737023,0.9987352776643509,500.0,[[-1.52487745e-11]],0,1e-07,7.833977853240917,0.0,72,2.8262290353048174,0.0,1.0
2.458657169343118,0.07052097637091848,0.9984106182174608,6286.753185466373,[[2.18010109e-05]],2.4574,6.6441532621021055e-12,77.23260546077924,1229.578947368421,0.0,20,0.9984106182174608,[[2.18010175e-05]],0.0,2.4586571780267814,0.9987282923546204,500.0,[[-6.64415326e-12]],0,1e-07,7.819925371155755,0.0,73,2.8106912388236456,0.0,1.0
2.3998242772935754,0.42544727502781754,0.9983679493097869,6122.259305422226,[[2.18010109e-05]],2.3986,2.0919104935703675e-15,69.33766589204846,1203.157894736842,0.0,20,0.9983679493097869,[[2.18010109e-05]],0.0,2.3998242950758444,0.9986941462214405,500.0,[[-2.09191049e-15]],0,1e-07,7.75412916738523,0.0,74,2.737136832531396,0.0,1.0
2.448851785677798,0.3548371391600611,0.9984037886236812,6259.833106329142,[[2.18010213e-05]],2.4476,1.0447700881109677e-11,54.83978174692038,1227.578947368421,0.0,20,0.9984037886236812,[[2.18010109e-05]],0.0,2.4488517952769553,0.9987228269374269,500.0,[[1.04477009e-11]],0,1e-07,7.809255594948869,0.0,75,2.79865221847946,0.0,1.0
2.483865250117919,0.03190367333078292,0.9984207853581726,6327.26013439169,[[2.1800995e-05]],2.4826,2.6381772065325534e-11,62.75255896383585,1244.1052631578948,0.0,20,0.9984207853581726,[[2.18010213e-05]],0.0,2.48386523773033,0.9987364286468878,500.0,[[-2.63817721e-11]],0,1e-07,7.839204871873989,0.0,76,2.828762492681208,0.0,1.0
2.368411701998661,0.27784257506956145,0.9983510236964439,6059.367153505278,[[2.18010219e-05]],2.3672,2.6913195925185518e-11,46.56131096382876,1177.7894736842106,0.0,20,0.9983510236964439,[[2.1800995e-05]],0.0,2.368411723710008,0.9986806012837163,500.0,[[2.69131959e-11]],0,1e-07,7.725373091328898,0.0,77,2.7090153487937267,0.0,1.0
2.4582623427149315,0.6486999153616555,0.9984171270895642,6312.625277753559,[[2.18010626e-05]],2.457,4.068683535023805e-11,83.76923849814773,1222.6315789473683,0.0,20,0.9984171270895642,[[2.18010219e-05]],0.0,2.4582623500790186,0.998733501105701,500.0,[[4.06868354e-11]],0,1e-07,7.826966995254501,0.0,78,2.8222599100720682,0.0,1.0
2.485471813634793,0.0699651073343368,0.9984289121733475,6360.015228180155,[[2.18010481e-05]],2.4842,1.4507583712640697e-11,67.91635722671946,1246.0,0.0,20,0.9984289121733475,[[2.18010626e-05]],0.0,2.4854718133491143,0.9987429321491198,500.0,[[-1.45075837e-11]],0,1e-07,7.848693289552953,0.0,79,2.843439881551921,0.0,1.0
2.5008888455840923,0.5580398968634732,0.9984496491689251,6445.15166568629,[[2.18010774e-05]],2.4996,2.934531145574906e-11,75.40560682181534,1246.3157894736842,0.0,20,0.9984496491689251,[[2.18010481e-05]],0.0,2.5008888488962677,0.9987595269287773,500.0,[[2.93453115e-11]],0,1e-07,7.8766428842000185,0.0,80,2.8815273450029935,0.0,1.0
2.4978802029825893,0.3796919171874613,0.9984391913408069,6401.933937361153,[[2.18010553e-05]],2.4966,2.2067263991056192e-11,58.314269408271755,1249.157894736842,0.0,20,0.9984391913408069,[[2.18010774e-05]],0.0,2.497880207128078,0.998751158060973,500.0,[[-2.2067264e-11]],0,1e-07,7.8640401892569916,0.0,81,2.8621999301236802,0.0,1.0
2.430843110710783,0.5116886066832258,0.9983926572573584,6216.447100245997,[[2.18010464e-05]],2.4296,8.969091538668953e-12,55.18159394444226,1217.7894736842106,0.0,20,0.9983926572573584,[[2.18010553e-05]],0.0,2.43084312280356,0.9987139189888289,500.0,[[-8.96909154e-12]],0,1e-07,7.791213480253671,0.0,82,2.7792523886829708,0.0,1.0
2.444244518074699,0.20614320601634795,0.9983944737483184,6223.486042943269,[[2.18010286e-05]],2.443,1.775902759267381e-11,57.301844516922415,1225.157894736842,0.0,20,0.9983944737483184,[[2.18010464e-05]],0.0,2.4442445298484614,0.9987153726489392,500.0,[[-1.77590276e-11]],0,1e-07,7.797574630367098,0.0,83,2.782400222829203,0.0,1.0
2.4136308932956476,0.045434145148311345,0.9983767153454896,6155.347647316638,[[2.18010342e-05]],2.4124,5.563260033989445e-12,75.32474476900161,1204.842105263158,0.0,20,0.9983767153454896,[[2.18010286e-05]],0.0,2.413630908570604,0.9987011613351456,500.0,[[5.56326003e-12]],0,1e-07,7.768200375732733,0.0,84,2.7519313654232005,0.0,1.0
2.4664572648374303,0.2325014485397272,0.9984107389671282,6287.2312236294065,[[2.18010241e-05]],2.4652,1.0033753555528093e-11,58.04115456526255,1233.4736842105262,0.0,20,0.9984107389671282,[[2.18010342e-05]],0.0,2.4664572736440524,0.9987283889850892,500.0,[[-1.00337536e-11]],0,1e-07,7.822581967808289,0.0,85,2.810905363045864,0.0,1.0
2.4656644311026508,0.37781644915045476,0.998419738987691,6323.067223984485,[[2.18010384e-05]],2.4644,1.4221120419097679e-11,73.55688246825551,1232.7368421052631,0.0,20,0.998419738987691,[[2.18010241e-05]],0.0,2.4656644380159856,0.998735591285773,500.0,[[1.42211204e-11]],0,1e-07,7.832225622321834,0.0,86,2.8269298965485508,0.0,1.0
2.4794744670252227,0.2290327555642584,0.9984321725082437,6373.251435550499,[[2.18010499e-05]],2.4782,1.1588213522713709e-11,48.601722436789366,1236.6315789473683,0.0,20,0.9984321725082437,[[2.18010384e-05]],0.0,2.4794744723568685,0.9987455412365218,500.0,[[1.15882135e-11]],0,1e-07,7.850400995828707,0.0,87,2.849372695875357,0.0,1.0
2.492473697457826,0.29268737609134554,0.9984312258940159,6369.402732278569,[[2.18010224e-05]],2.4912,2.7578574081539575e-11,76.3939345825127,1247.578947368421,0.0,20,0.9984312258940159,[[2.18010499e-05]],0.0,2.492473702660457,0.9987447837073836,500.0,[[-2.75785741e-11]],0,1e-07,7.853099208715744,0.0,88,2.8476521135841018,0.0,1.0
2.5673168203839545,0.7413766067095278,0.9984827793194687,6585.997742492593,[[2.18009907e-05]],2.566,3.1709213983114205e-11,79.1854655232796,1279.3684210526317,0.0,20,0.9984827793194687,[[2.18010224e-05]],0.0,2.5673166259000073,0.9987860391870317,500.0,[[-3.1709214e-11]],0,1e-07,7.934290582016287,0.0,89,2.944086275909726,0.0,1.0
2.5205015727779916,0.11896841807267045,0.9984647952193988,6508.787711454587,[[2.18009998e-05]],2.5192,9.149239867919977e-12,76.91849123344015,1258.421052631579,0.0,20,0.9984647952193988,[[2.18009907e-05]],0.0,2.520501574716392,0.9987716475113396,500.0,[[9.14923987e-12]],0,1e-07,7.899767814668553,0.0,90,2.909988206161668,0.0,1.0
2.559916146007004,0.012331405132590234,0.9984820082478911,6582.649810612892,[[2.18009445e-05]],2.5586,5.529786215518681e-11,55.850611981658375,1282.842105263158,0.0,20,0.9984820082478911,[[2.18009998e-05]],0.0,2.5599159470427906,0.9987854221423695,500.0,[[-5.52978622e-11]],0,1e-07,7.931125472727203,0.0,91,2.942578128104673,0.0,1.0
2.561324299193477,0.3933406630355556,0.9984912860369825,6623.160371577932,[[2.18009552e-05]],2.56,1.0702437986407146e-11,74.58323725729792,1277.157894736842,0.0,20,0.9984912860369825,[[2.18009445e-05]],0.0,2.5613241510591216,0.9987928466221757,500.0,[[1.0702438e-11]],0,1e-07,7.942131983277507,0.0,92,2.9608106997915282,0.0,1.0
2.615543190742563,0.03704648894621343,0.9985123861013183,6717.173114493122,[[2.18009212e-05]],2.6142,3.404673562867953e-11,95.87780773787279,1307.157894736842,0.0,20,0.9985123861013183,[[2.18009552e-05]],0.0,2.615543129373547,0.9988097317360128,500.0,[[-3.40467356e-11]],0,1e-07,7.982788743350712,0.0,93,3.0030581679348134,0.0,1.0
2.5781377709016082,0.41505136390405184,0.9985063888331901,6690.181692371998,[[2.18009391e-05]],2.5768,1.797995713632202e-11,56.2095406970557,1285.4736842105262,0.0,20,0.9985063888331901,[[2.18009212e-05]],0.0,2.578137688853175,0.9988049324898931,500.0,[[1.79799571e-11]],0,1e-07,7.964568367578077,0.0,94,2.9909366024708715,0.0,1.0
2.566326741841725,0.3468982536472325,0.9984940447840043,6635.302448865299,[[2.18009293e-05]],2.565,9.870360178330668e-12,79.98753365472776,1284.3157894736842,0.0,20,0.9984940447840043,[[2.18009391e-05]],0.0,2.5663266074884676,0.9987950542857323,500.0,[[-9.87036018e-12]],0,1e-07,7.946817198300744,0.0,95,2.966272913944366,0.0,1.0
2.5577245427228874,0.04964775175375635,0.998491561037223,6624.36873760042,[[2.18009367e-05]],2.5564,7.423206367223332e-12,42.40812131493924,1274.842105263158,0.0,20,0.998491561037223,[[2.18009293e-05]],0.0,2.5577243957009235,0.9987930666888059,500.0,[[7.42320637e-12]],0,1e-07,7.941345831522902,0.0,96,2.9613542577678884,0.0,1.0
2.5591260244650504,0.0496510437587343,0.9984932359507251,6631.737922860348,[[2.1800945e-05]],2.5578,8.34733750694548e-12,83.46512201391539,1283.6842105263158,0.0,20,0.9984932359507251,[[2.18009367e-05]],0.0,2.559125885846226,0.9987944070239897,500.0,[[8.34733751e-12]],0,1e-07,7.943691778211418,0.0,97,2.9646684738769693,0.0,1.0
2.581337613659956,0.17967005137300696,0.9985062138116227,6689.397241666321,[[2.1800953e-05]],2.58,7.949217740760468e-12,72.14482203360396,1297.578947368421,0.0,20,0.9985062138116227,[[2.1800945e-05]],0.0,2.581337531317484,0.9988047924307729,500.0,[[7.94921774e-12]],0,1e-07,7.9653360363957235,0.0,98,2.990585227008252,0.0,1.0
2.5705347706951907,0.05554184271593421,0.9985030493487326,6675.245686622982,[[2.18009657e-05]],2.5692,1.2685071072162605e-11,59.45887100105603,1282.1052631578948,0.0,20,0.9985030493487326,[[2.1800953e-05]],0.0,2.5705346758545,0.9988022601026547,500.0,[[1.26850711e-11]],0,1e-07,7.958425817602467,0.0,99,2.9842270959161272,0.0,1.0
