DeltaOmega,RewardMean,TimestepsMean,NormDeltaVar,ITERATIONS,ConfortViolation,ReturnsStd,ReturnsMean,OmegaBefore,NormDeltaOmega,RewardStd,Traj,Wins,Omega,TimestepsStd
-0.018782180143943394,9.886454211937762,96.532,0.14241215712939695,815,0,691.8230080729256,954.359197986776,0.2646785694385269,0.018782180143943394,0.888140746710097,250,23.200000000000003,0.24589638929458352,68.7572030844769
-0.02723908226152061,9.832799132978884,74.124,0.13662549190969608,816,0,571.2897383924117,728.8464029329268,0.24589638929458352,0.02723908226152061,1.0907524029911002,250,10.4,0.2186573070330629,56.85065192238344
-0.022700740503578565,9.847300762070134,78.888,0.14207442633882486,817,0,574.6000957915853,776.8338625181888,0.2186573070330629,0.022700740503578565,1.0464980031760251,250,12.4,0.19595656652948434,57.14321881028404
-0.017359982262447726,9.824962508208394,72.524,0.13449121101999226,818,0,519.6886172780991,712.5455809453056,0.19595656652948434,0.017359982262447726,1.1265832734007064,250,6.4,0.17859658426703662,51.77637901591806
-0.010869777457642005,9.801465097133049,65.004,0.12826907534538562,819,0,450.76541512094843,637.1344371740366,0.17859658426703662,0.010869777457642005,1.203200979683503,250,4.0,0.1677268068093946,44.935998753783146
-0.00705065256258533,9.77642654285973,58.392,0.12411547851932754,820,0,405.3544372097793,570.8650986906654,0.1677268068093946,0.00705065256258533,1.2779108482891544,250,2.4,0.16067615424680928,40.44134438912732
-0.002612565937412742,9.777764554857633,58.84,0.1164646947076908,821,0,365.7401781215762,575.3236664078231,0.16067615424680928,0.002612565937412742,1.2757814401430552,250,2.0,0.15806358830939654,36.480767535785205
-0.001012976599344434,9.771929876445725,57.52,0.10722841378579202,822,0,332.1796425504136,562.081406493158,0.15806358830939654,0.001012976599344434,1.292457387358755,250,1.6,0.1570506117100521,33.13852139127514
0.004318645020127965,9.777398680432096,58.196,0.10260932113111167,823,0,381.6715508337358,569.0054936064263,0.1570506117100521,0.004318645020127965,1.2775270487447405,250,2.8000000000000003,0.16136925673018007,38.04205020763208
0.010844157138030941,9.777571686201977,58.612,0.10059097413506544,824,0,368.6255732992848,573.0830316716703,0.16136925673018007,0.010844157138030941,1.2756033577961832,250,2.4,0.172213413868211,36.75515550232375
0.009511391380986917,9.782929493262753,59.74,0.10374999578147309,825,0,402.71296335856647,584.4322079275169,0.172213413868211,0.009511391380986917,1.2587671627316215,250,3.2,0.18172480524919793,40.13557524192222
0.009672463350145266,9.8083578304335,66.648,0.10370945227534555,826,0,462.57530659047603,653.7074326827321,0.18172480524919793,0.009672463350145266,1.181375591157572,250,5.2,0.1913972685993432,46.0747663694565
0.018332016634625303,9.801584246749831,64.74,0.10984015463717545,827,0,458.601184015937,634.5545641345841,0.1913972685993432,0.018332016634625303,1.198097975643676,250,5.2,0.2097292852339685,45.681510482907626
0.01902182218014037,9.83265877100338,75.116,0.11288114886109195,828,0,520.3519464874412,738.58999624269,0.2097292852339685,0.01902182218014037,1.0980083481123992,250,8.0,0.22875110741410887,51.80423287724662
0.011377486455276697,9.83496850777194,74.716,0.10742088627497609,829,0,531.3170889850664,734.8295070266882,0.22875110741410887,0.011377486455276697,1.0866275063739776,250,10.4,0.24012859386938556,52.82820595098796
0.015249690098700197,9.849889114725185,81.132,0.11574321550546768,830,0,576.4446805898201,799.1412036558838,0.24012859386938556,0.015249690098700197,1.032075637053794,250,12.4,0.25537828396808576,57.34040962532445
-0.006811701727916675,9.866119376722548,88.26,0.11706707622012179,831,0,625.3479951195568,870.7836961895321,0.25537828396808576,0.006811701727916675,0.9700669463528346,250,16.0,0.2485665822401691,62.18553207941538
-0.002461731366143416,9.882020626638981,93.544,0.11707645016312673,832,0,672.35161319474,924.4037374983169,0.2485665822401691,0.002461731366143416,0.9112982178697214,250,21.6,0.24610485087402567,66.80886216663176
-0.005896102990561203,9.862650620858428,84.964,0.12576303575300868,833,0,624.3463745436783,837.9702473506155,0.24610485087402567,0.005896102990561203,0.986118482654734,250,16.400000000000002,0.24020874788346447,62.06031504915198
-0.011340661220783338,9.864139758429923,85.836,0.13406306933636541,834,0,637.2572927824802,846.6983003045908,0.24020874788346447,0.011340661220783338,0.978885542899748,250,16.8,0.22886808666268113,63.360816787664604
-0.003263639115485939,9.861639226283655,82.748,0.12600742294878356,835,0,634.4466433151991,816.0309226965198,0.22886808666268113,0.003263639115485939,0.9919923644254742,250,17.599999999999998,0.2256044475471952,63.04046713024897
-0.015683478475924106,9.853166146418932,81.676,0.13998538576514108,836,0,604.6000399795421,804.7671981749126,0.2256044475471952,0.015683478475924106,1.0241916788464087,250,13.200000000000001,0.20992096907127109,60.14405227451839
-0.008598876329200922,9.817930715093345,71.416,0.13521494604097822,837,0,481.8178946531525,701.1573399491064,0.20992096907127109,0.008598876329200922,1.1467592825242823,250,4.3999999999999995,0.20132209274207016,48.04217880154896
-0.0009786868657045977,9.819879724125748,68.584,0.13230119600409432,838,0,510.227734765133,673.4866309994402,0.20132209274207016,0.0009786868657045977,1.140612649066209,250,9.2,0.20034340587636557,50.73415953773158
0.015313683554599167,9.814195830074429,69.072,0.13263591216280246,839,0,502.604181205785,677.886134374901,0.20034340587636557,0.015313683554599167,1.160873437497981,250,5.2,0.21565708943096473,50.097373344318164
0.019619809336202693,9.83377387875426,75.256,0.1275444481213153,840,0,535.8661464761395,740.0504870195305,0.21565708943096473,0.019619809336202693,1.0946304308873545,250,8.4,0.23527689876716743,53.345200946289445
0.016359071144528253,9.870828564207795,89.06,0.13703802376112315,841,0,638.823359624399,879.0959919283462,0.23527689876716743,0.016359071144528253,0.9567955449596993,250,17.599999999999998,0.2516359699116957,63.506160331104894
0.014489047541287159,9.86966428490111,88.364,0.13419854362319722,842,0,637.1381240132304,872.1230148710016,0.2516359699116957,0.014489047541287159,0.955777882984545,250,18.4,0.26612501745298284,63.32430421252175
0.018003594426382163,9.89403448255634,100.632,0.12845905287425288,843,0,693.8671361223076,995.6564780486095,0.26612501745298284,0.018003594426382163,0.8565838798980353,250,25.6,0.284128611879365,68.93591644418748
0.009086732431796973,9.8918010665678,97.6,0.1324801177438845,844,0,701.7102342343434,965.4397840970171,0.284128611879365,0.009086732431796973,0.8626551963827941,250,26.8,0.293215344311162,69.68006888630349
-0.0094286984156296,9.903782668668011,103.608,0.15031279409401302,845,0,722.4948242492419,1026.1111147353554,0.293215344311162,0.0094286984156296,0.8075998499875374,250,32.0,0.2837866458955324,71.7154260671998
-0.026513124987384007,9.89872964074934,101.548,0.15491604180043725,846,0,713.1556559450847,1005.1961975588138,0.2837866458955324,0.026513124987384007,0.8321061092813642,250,29.2,0.25727352090814837,70.81575881115728
-0.03903655368818018,9.879135988713763,92.26,0.15600127804147962,847,0,671.1178529523436,911.4490863187318,0.25727352090814837,0.03903655368818018,0.9174497331968389,250,21.6,0.2182369672199682,66.69183158378543
-0.0429809757306594,9.848324349953693,79.044,0.14658342356755857,848,0,590.5564526948822,778.4509499177398,0.2182369672199682,0.0429809757306594,1.0431872671955167,250,12.8,0.1752559914893088,58.72684278930718
-0.03464442917310334,9.81447198409342,67.876,0.14825341733954012,849,0,477.09708335428195,666.1671003923251,0.1752559914893088,0.03464442917310334,1.1636810676419966,250,6.4,0.14061156231620545,47.48806822771379
-0.02827457949000728,9.759903417825072,54.724,0.1398447719372646,850,0,313.8421080419787,534.1009546370592,0.14061156231620545,0.02827457949000728,1.329392293908827,250,0.8,0.11233698282619817,31.342619928780685
-0.020156124493082392,9.740880681229628,50.68,0.12717966853200852,851,0,267.0063430395176,493.6678329247176,0.11233698282619817,0.020156124493082392,1.3852680247308589,250,0.0,0.09218085833311578,26.703587773930302
-0.007748957538198473,9.733926447134397,49.184,0.11670785307835972,852,0,234.25319167397274,478.75343837585814,0.09218085833311578,0.007748957538198473,1.4055774146369637,250,0.0,0.0844319007949173,23.425075111939346
-0.0007101633380111605,9.714125273958304,45.704,0.10577678639332251,853,0,196.64795065849316,443.9743815209904,0.0844319007949173,0.0007101633380111605,1.4562058338942447,250,0.0,0.08372173745690614,19.6645972244539
0.0018392323786977638,9.726680944347942,47.728,0.09820543299016167,854,0,232.90799548571326,464.23502811183863,0.08372173745690614,0.0018392323786977638,1.426177440189657,250,0.0,0.0855609698356039,23.290642241037492
0.005663989148989315,9.726772065909193,47.828,0.0926441002888925,855,0,215.3984572195903,465.2120543683049,0.0855609698356039,0.005663989148989315,1.4246874020390192,250,0.0,0.09122495898459322,21.538951135094763
0.01442824223397976,9.727402027628882,47.616,0.08284923517703724,856,0,242.6528068114738,463.17997494757685,0.09122495898459322,0.01442824223397976,1.4221774479292126,250,0.8,0.10565320121857298,24.199432720623843
0.020497175617367122,9.730615732568406,48.74,0.07458235793430622,857,0,250.54507433830875,474.27021080538407,0.10565320121857298,0.020497175617367122,1.4116245604386752,250,0.0,0.1261503768359401,25.055147175780068
0.021262972921325812,9.738809630357576,50.54,0.07109839477311286,858,0,266.3089238275603,492.1994387182718,0.1261503768359401,0.021262972921325812,1.3869725211018207,250,0.0,0.14741334975726592,26.633069669116253
0.02583177377749235,9.774448590088777,58.26,0.06917451527898061,859,0,383.5589823689599,569.4593748585721,0.14741334975726592,0.02583177377749235,1.287053341621085,250,1.2,0.17324512353475827,38.30843771285904
0.026344376316216694,9.788083445747215,61.44,0.07666408228608228,860,0,425.05399274809133,601.379846906709,0.17324512353475827,0.026344376316216694,1.244198291718682,250,2.8000000000000003,0.19958949985097496,42.395263886429575
0.02030535438873729,9.834234425885422,75.628,0.0739971165432872,861,0,538.6836671468324,743.7434811608628,0.19958949985097496,0.02030535438873729,1.0944048765484102,250,8.0,0.21989485423971225,53.64514531623528
0.010879368269401474,9.843674980434043,77.444,0.09519659996220643,862,0,579.3580750458098,762.3335651847341,0.21989485423971225,0.010879368269401474,1.0584032034886102,250,12.0,0.23077422250911372,57.62602592579155
0.004445119593554481,9.866267182966329,86.696,0.10380730769641636,863,0,649.0965808334091,855.3658996944487,0.23077422250911372,0.004445119593554481,0.9741107784181658,250,16.8,0.2352193421026682,64.55635974867232
-0.0036472799381875587,9.87098264829132,88.536,0.13776167352355873,864,0,648.9676045421454,873.9373197491204,0.2352193421026682,0.0036472799381875587,0.9572758422331984,250,18.0,0.23157206216448065,64.51108977532468
-0.010838169132645542,9.866144173401826,86.892,0.16756730106962905,865,0,634.0691408843363,857.2889995152315,0.23157206216448065,0.010838169132645542,0.9776524341821794,250,16.0,0.2207338930318351,63.04944358200158
-0.01299504552760991,9.842393807016371,76.624,0.17050525489469878,866,0,580.401806365469,754.1635830688226,0.2207338930318351,0.01299504552760991,1.0615208749653058,250,12.4,0.2077388475042252,57.72294711810893
-0.006539300971692613,9.842066229154765,76.616,0.15540037291393408,867,0,568.4967596956973,754.0597462129217,0.2077388475042252,0.006539300971692613,1.0663791429495941,250,11.600000000000001,0.20119954653253258,56.53831040984512
-0.007015686091104784,9.842316390102232,76.636,0.14204045839633747,868,0,580.1352974308699,754.2757588718747,0.20119954653253258,0.007015686091104784,1.068674649047588,250,11.200000000000001,0.1941838604414278,57.71515835549617
0.001577561511965364,9.831515651901418,72.996,0.15790283350672896,869,0,525.4864351584577,717.6613165261957,0.1941838604414278,0.001577561511965364,1.1064303122046883,250,9.2,0.19576142195339316,52.273396522514204
0.0028953244497575414,9.817145922439817,70.368,0.14826903801899072,870,0,481.485067725605,690.812924270245,0.19576142195339316,0.0028953244497575414,1.15038609393167,250,5.2,0.1986567464031507,47.982336083187946
0.026657864104982165,9.824819205049952,72.48,0.16113945685968004,871,0,516.513209884606,712.1028959820205,0.1986567464031507,0.026657864104982165,1.1244615546286132,250,6.800000000000001,0.22531461050813287,51.458192739349094
0.021582281647878454,9.849750969671375,80.588,0.14782736386604756,872,0,580.3460062811964,793.7717311438768,0.22531461050813287,0.021582281647878454,1.0379385901624611,250,12.0,0.24689689215601132,57.72980387979852
0.016769636358476198,9.865121997612574,85.264,0.1507977824298153,873,0,638.2808853548883,841.1397620044386,0.24689689215601132,0.016769636358476198,0.9774535145956958,250,17.599999999999998,0.2636665285144875,63.43149299835217
0.019282067542301662,9.888259769998196,96.652,0.1482947479533325,874,0,684.9624206405385,955.7200832898657,0.2636665285144875,0.019282067542301662,0.8807486506724227,250,24.4,0.2829485960567892,68.041655594202
0.02579317469405329,9.898616003799072,101.772,0.15858265961835896,875,0,710.9775927992669,1007.4019479386392,0.2829485960567892,0.02579317469405329,0.831216760465675,250,29.2,0.30874177075084247,70.59478745629877
0.038785672544580874,9.923171408335273,117.432,0.17875785904298425,876,0,746.0099624564222,1165.2978648236278,0.30874177075084247,0.038785672544580874,0.7111742778833027,250,40.400000000000006,0.34752744329542334,74.03818863262391
0.023397306921658256,9.930656311851141,124.804,0.18602737036134254,877,0,738.4110537854234,1239.3856303442699,0.34752744329542334,0.023397306921658256,0.6594369285659745,250,45.6,0.3709247502170816,73.25624604086671
0.01330396795469685,9.94024121859528,133.056,0.21251018925572754,878,0,747.8105606305036,1322.6087355814136,0.3709247502170816,0.01330396795469685,0.6003147144437838,250,52.0,0.38422871817177845,74.1913530271554
0.019368571177575178,9.954254925736546,147.528,0.24945503656659387,879,0,725.8676872153784,1468.531320684061,0.38422871817177845,0.019368571177575178,0.5050854199892816,250,62.4,0.4035972893493536,72.01761740018895
0.03088811453464274,9.959649904632672,154.992,0.21568274698572232,880,0,683.676364986131,1543.6660580188268,0.4035972893493536,0.03088811453464274,0.4604196038773308,250,67.2,0.43448540388399637,67.79940955495114
0.03255674423366661,9.964117200439631,163.02,0.17906067709169604,881,0,637.6003091572146,1624.3503860156686,0.43448540388399637,0.03255674423366661,0.4120024196150164,250,72.39999999999999,0.467042148117663,63.21527979847911
0.03905774892279246,9.967235002184703,169.376,0.16397177481902378,882,0,604.887739881684,1688.210395730036,0.467042148117663,0.03905774892279246,0.3674809012242586,250,77.2,0.5060998970404554,59.98742054797823
0.016873717884867134,9.97421971346186,184.42,0.1805923878177223,883,0,455.8617274270833,1839.4455995566361,0.5060998970404554,0.016873717884867134,0.2640714222546053,250,87.2,0.5229736149253226,45.186055371098725
0.00467831716974787,9.975683237732436,186.54,0.15225888646787095,884,0,435.757987048798,1860.8639511666088,0.5229736149253226,0.00467831716974787,0.23671795301964463,250,89.60000000000001,0.5276519320950704,43.20676335945566
-0.0010920608569604529,9.974911777338162,186.216,0.17880579204018654,885,0,435.1719298574894,1857.4881715288032,0.5276519320950704,0.0010920608569604529,0.24143148318098392,250,89.2,0.52655987123811,43.13830483456669
-0.018550581349004003,9.973559240322865,184.188,0.18202576925962685,886,0,467.50373138983656,1837.0099293565884,0.52655987123811,0.018550581349004003,0.2558746667995914,250,88.0,0.508009289889106,46.36300956581659
0.002499889138754763,9.971848599702005,180.828,0.15336415956422975,887,0,490.3625233988465,1803.189438586914,0.508009289889106,0.002499889138754763,0.2943328019212295,250,84.39999999999999,0.5105091790278607,48.59924295706673
0.029721226211571472,9.973967955354405,184.7,0.20838214267290597,888,0,448.8025459992982,1842.191881353959,0.5105091790278607,0.029721226211571472,0.26385461864396936,250,87.2,0.5402304052394322,44.48426688167402
0.045864007899966475,9.973142351299483,186.532,0.16008068625945238,889,0,418.8378387023073,1860.3101890725954,0.5402304052394322,0.045864007899966475,0.2499922878800514,250,88.4,0.5860944131393987,41.496132060711396
0.014987898771683494,9.97668266643349,195.336,0.12630915662357917,890,0,270.8836321737875,1948.8052853304525,0.5860944131393987,0.014987898771683494,0.15058955214814362,250,95.6,0.6010823119110822,26.835780294226588
0.0183410684862777,9.976009307216865,196.408,0.1180130646922567,891,0,240.4901812956741,1959.36803601185,0.6010823119110822,0.0183410684862777,0.14319277787105011,250,96.0,0.6194233803973599,23.812969911373926
0.01063017423913215,9.97730873410902,199.528,0.11078212970345826,892,0,135.95674641162296,1990.7524570993041,0.6194233803973599,0.01063017423913215,0.0781028722252183,250,98.8,0.630053554636492,13.453371919336803
-0.011236837741329664,9.976617802761927,199.728,0.10807689119468837,893,0,119.81739745814357,1992.6099205100336,0.630053554636492,0.011236837741329664,0.0780560829477404,250,98.8,0.6188167168951624,11.838835077827548
-0.01522427711806007,9.975782975733203,197.144,0.12200840519808852,894,0,229.76023548680578,1966.6657589679462,0.6188167168951624,0.01522427711806007,0.11971933983001681,250,97.2,0.6035924397771023,22.771984191106405
-0.05021948627827788,9.977771989766557,198.8,0.11211052910190354,895,0,174.3570078793762,1983.5810715655914,0.6035924397771023,0.05021948627827788,0.09023120168635981,250,98.4,0.5533729534988244,17.281666586298904
-0.06578686486613061,9.97331116738614,187.12,0.10291216386439968,896,0,419.040991550895,1866.2059856412943,0.5533729534988244,0.06578686486613061,0.23631917832928762,250,89.60000000000001,0.4875860886326938,41.53477579089599
-0.0675921399276257,9.968328186470847,173.408,0.11703800982195212,897,0,566.8662334278341,1728.587854159537,0.4875860886326938,0.0675921399276257,0.3401975455299017,250,80.0,0.4199939487050681,56.20357227080855
-0.045938900745572,9.949659832713472,148.34,0.13031389533473542,898,0,685.2764830750947,1475.9325395847166,0.4199939487050681,0.045938900745572,0.5219347970838476,250,59.599999999999994,0.3740550479594961,67.96046203492145
-0.03415388697920685,9.924627056429708,125.532,0.12663854139780037,899,0,689.7352592543975,1245.8582836477342,0.3740550479594961,0.03415388697920685,0.6855517003667243,250,40.8,0.3399011609802893,68.4160286482634
-0.010371124878985005,9.89567848880027,107.768,0.13485152910374879,900,0,639.4206476506799,1066.4374793810273,0.3399011609802893,0.010371124878985005,0.8300473187885004,250,25.2,0.32953003610130427,63.495087810003064
-0.0013182266972095458,9.89567263235028,104.968,0.1413837433708298,901,0,654.3377507018791,1038.728964872544,0.32953003610130427,0.0013182266972095458,0.8342375675386539,250,26.400000000000002,0.3282118094040947,64.95622353554738
0.006005361992751368,9.885381566583975,102.292,0.14343136444963087,902,0,599.8822835235652,1011.1954512090078,0.3282118094040947,0.006005361992751368,0.8782347719744732,250,20.4,0.3342171713968461,59.57461486237238
0.026493387858083306,9.90680660909721,110.528,0.15797109510347349,903,0,688.6678958661641,1094.9795208902965,0.3342171713968461,0.026493387858083306,0.7843889182575492,250,31.6,0.3607105592549294,68.35110252219783
0.04662837537997211,9.92443377438924,123.544,0.16087021955736824,904,0,710.8958525901608,1226.1042462231442,0.3607105592549294,0.04662837537997211,0.6910376397358208,250,40.8,0.4073389346349015,70.53855728606874
0.04579090280904913,9.949791130683067,146.44,0.17138813371438452,905,0,703.8648957913542,1457.0474131772285,0.4073389346349015,0.04579090280904913,0.5253277162126372,250,59.599999999999994,0.45312983744395063,69.81591795572125
0.0460902436041013,9.967153132357089,169.672,0.15744949085185223,906,0,593.317295474385,1691.1468062732922,0.45312983744395063,0.0460902436041013,0.37031654487460247,250,76.8,0.49922008104805193,58.8280580675582
0.02836742006159143,9.971367425613469,178.86,0.1554436809947989,907,0,518.8793396467709,1783.4787777452252,0.49922008104805193,0.02836742006159143,0.30343404658292417,250,83.6,0.5275875011096434,51.44201006959195
0.024722008965512354,9.971680537336486,181.376,0.1297542580141615,908,0,492.86256971974933,1808.623529139942,0.5275875011096434,0.024722008965512354,0.28234634787517815,250,85.6,0.5523095100751557,48.862609672427446
0.024360677653587626,9.975817470634873,190.44,0.18594899499319814,909,0,367.7935637650903,1899.7946791077047,0.5523095100751557,0.024360677653587626,0.20553893364681858,250,92.0,0.5766701877287433,36.44665142369048
0.02276250942779301,9.97860698979674,197.72,0.14797585344429065,910,0,211.38171859631979,1972.9701740226114,0.5766701877287433,0.02276250942779301,0.11943108818671108,250,97.2,0.5994326971565364,20.949310251175334
0.0005717158091570473,9.976556091548796,196.18,0.11270766622038009,911,0,251.02243925635628,1957.200774040043,0.5994326971565364,0.0005717158091570473,0.14326501614076975,250,96.0,0.6000044129656934,24.869330509686023
-0.021683218871404786,9.978389891492387,198.68,0.16927566047818196,912,0,169.62236312039113,1982.5065036417075,0.6000044129656934,0.021683218871404786,0.10081795586933896,250,98.0,0.5783211940942886,16.785755866209893
-0.013382118983038094,9.97872223606016,197.352,0.08800131947560078,913,0,217.8754541296553,1969.3207907309447,0.5783211940942886,0.013382118983038094,0.1196138970200874,250,97.2,0.5649390751112505,21.577119733643784
0.005029010916147381,9.97823002548296,194.864,0.08368350278115616,914,0,289.57338388586544,1944.3978156857117,0.5649390751112505,0.005029010916147381,0.1507795659819644,250,95.6,0.5699680860273979,28.703823856761662
-0.0025628807319462155,9.978639029469184,195.868,0.09864424865066018,915,0,268.94655758108246,1954.4960694240701,0.5699680860273979,0.0025628807319462155,0.1360838584265312,250,96.39999999999999,0.5674052052954517,26.667631615874704
0.0037641063647956274,9.977096144111893,193.388,0.1133447733191914,916,0,318.5990030810154,1929.4506691175109,0.5674052052954517,0.0037641063647956274,0.17070113746269985,250,94.39999999999999,0.5711693116602473,31.577546706481176
0.0017406147575781405,9.975978075265445,192.124,0.06962583286821772,917,0,335.7754448849617,1916.6248117322978,0.5711693116602473,0.0017406147575781405,0.18870598040272343,250,93.2,0.5729099264178255,33.26169905461836
-0.0041592910795993365,9.97622384943548,193.068,0.05821869511230684,918,0,316.85151655424534,1926.0895861628096,0.5729099264178255,0.0041592910795993365,0.18261827827555668,250,93.60000000000001,0.5687506353382261,31.38584674658309
-0.01486018687644608,9.978117193640864,195.432,0.06329101385697093,919,0,276.5027457886726,1950.0433993876215,0.5687506353382261,0.01486018687644608,0.14356852910131845,250,96.0,0.55389044846178,27.410461068723382
-0.04576040696891026,9.977967572144973,192.476,0.073018262571546,920,0,342.5848916970372,1920.5192864161759,0.55389044846178,0.04576040696891026,0.1771034783404031,250,94.0,0.5081300414928698,33.96765261244881
-0.05332664442503665,9.973534920566568,181.424,0.1060045916788929,921,0,492.2833731905867,1809.4385994288689,0.5081300414928698,0.05332664442503665,0.2784286186369037,250,86.0,0.4548033970678331,48.796026723494606
-0.056850086076760675,9.969173769400053,170.968,0.10620328919514828,922,0,588.5645611239092,1704.4097010067883,0.4548033970678331,0.056850086076760675,0.3560757935782169,250,78.4,0.39795331099107245,58.351409374581515
-0.046496095904769885,9.952514798227098,146.424,0.10709036275622513,923,0,716.4623176693586,1457.2870268156043,0.39795331099107245,0.046496095904769885,0.5149747000960083,250,61.199999999999996,0.35145721508630257,71.06101761162725
-0.013813834273890546,9.948124191427995,140.348,0.08416366408943905,924,0,727.4384735203857,1396.1993340185365,0.35145721508630257,0.013813834273890546,0.5599318771190404,250,56.00000000000001,0.337643380812412,72.15452096715771
-0.0028300334408139505,9.93811426237069,129.088,0.10564393499262924,925,0,751.6825427825005,1282.8912939009078,0.337643380812412,0.0028300334408139505,0.6268838582845273,250,49.2,0.33481334737159807,74.57189990874579
0.008769834333602289,9.94277425333359,134.68,0.1037326837780135,926,0,743.7792074163781,1339.0928364389683,0.33481334737159807,0.008769834333602289,0.5992218350000457,250,51.6,0.34358318170520036,73.79984823832635
0.022210482172608126,9.942901249286086,134.484,0.10889112816297333,927,0,738.7263837288926,1337.16113160899,0.34358318170520036,0.022210482172608126,0.5946963393790025,250,52.400000000000006,0.3657936638778085,73.27925862070384
0.025145331849033836,9.944783147735004,137.78,0.11217314993231207,928,0,736.4800557367588,1370.1922220949289,0.3657936638778085,0.025145331849033836,0.5776598817472847,250,54.0,0.3909389957268423,73.06771927465644
0.049419436382511395,9.954249561502229,149.556,0.0984657486682999,929,0,701.5074596736979,1488.7177474200273,0.3909389957268423,0.049419436382511395,0.5043202138182767,250,62.0,0.4403584321093537,69.5805063505577
0.03414350601497851,9.968300619098457,167.664,0.11538497152049045,930,0,620.7097554755459,1671.3251550005234,0.4403584321093537,0.03414350601497851,0.3725658758420452,250,76.8,0.4745019381243322,61.55419647757576
0.04271298776722171,9.972678254275216,177.196,0.12879636859638624,931,0,540.9241241076302,1767.1186959445513,0.4745019381243322,0.04271298776722171,0.30852522552874134,250,83.2,0.5172149258915539,53.635115213822374
0.031217818752465765,9.97566999727898,185.624,0.12401061915105333,932,0,447.33108796782125,1851.7237675749134,0.5172149258915539,0.031217818752465765,0.24181056814339671,250,89.2,0.5484327446440197,44.349730822181996
-0.004647498042964826,9.976044185968092,188.804,0.09386861471191636,933,0,407.2107507942903,1883.5170464875196,0.5484327446440197,0.004647498042964826,0.21152428804092221,250,91.60000000000001,0.5437852466010549,40.38115382204922
-0.04004061998994046,9.978563600935969,192.868,0.09010230428213094,934,0,330.7144605063521,1924.5456045853184,0.5437852466010549,0.04004061998994046,0.1769237766229259,250,94.0,0.5037446266111144,32.780887358337324
-0.06633027293386745,9.976222019186665,184.996,0.10014262561759008,935,0,456.78590066311926,1845.5611686614561,0.5037446266111144,0.06633027293386745,0.24666752943246062,250,88.8,0.43741435367724696,45.287658186309436
-0.07423738223805726,9.968928482110613,169.852,0.09631026347862284,936,0,602.8535975693886,1693.2424405434515,0.43741435367724696,0.07423738223805726,0.36698707638411404,250,77.2,0.3631769714391897,59.782991694962874
-0.08213529926186108,9.950405485404014,140.348,0.09570327476456866,937,0,743.5265909909165,1396.5195090654822,0.3631769714391897,0.08213529926186108,0.5419235458409026,250,58.8,0.2810416721773286,73.74932471555249
-0.0656147386648705,9.907371935035755,105.468,0.10564713162699507,938,0,726.1633586687074,1044.910703244351,0.2810416721773286,0.0656147386648705,0.7959691475076757,250,32.800000000000004,0.21542693351245812,72.07646617308593
-0.05515234228457966,9.840254839922933,76.836,0.10419682049923418,939,0,572.3978567963478,756.0858208803188,0.21542693351245812,0.05515234228457966,1.0719215951160401,250,10.4,0.16027459122787846,56.96371743487253
-0.04618501393270932,9.791554645508958,61.232,0.09603546034852947,940,0,447.7273202280774,599.5564740538047,0.16027459122787846,0.04618501393270932,1.2337666196366746,250,4.8,0.11408957729516914,44.599665648970955
-0.03888607748794497,9.739222443267419,50.24,0.0893859880986423,941,0,292.0247011008111,489.2985355497551,0.11408957729516914,0.03888607748794497,1.3883893510734213,250,0.4,0.07520349980722417,29.179143236222682
-0.030533309934843746,9.702948994052957,43.932,0.08208563527390353,942,0,166.78998961135616,426.26995520673455,0.07520349980722417,0.030533309934843746,1.4841731834932925,250,0.0,0.044670189872380424,16.67643175262622
-0.025878352358743476,9.694641415759495,42.448,0.07511694652555513,943,0,190.15793364818447,411.51813881615897,0.044670189872380424,0.025878352358743476,1.509157470128067,250,0.0,0.018791837513636948,19.01218809080112
-0.019354228675129197,9.683152065128866,40.764,0.06889797565615906,944,0,145.89280876082242,394.72401078291307,0.018791837513636948,0.019354228675129197,1.538887670257164,250,0.0,-0.000562391161492249,14.58753934013547
-0.014506925035913542,9.678695961021281,40.028,0.06372816651020545,945,0,133.0573360594999,387.41884192775984,-0.000562391161492249,0.014506925035913542,1.55254859028059,250,0.0,-0.01506931619740579,13.303052882703279
-0.009689859643039244,9.657725189173975,37.536,0.0565268080412906,946,0,115.18946091588606,362.5123727008344,-0.01506931619740579,0.009689859643039244,1.6010605410027754,250,0.0,-0.024759175840445034,11.514195760017284
-0.005190198921288115,9.661482863524428,37.876,0.053493010393292705,947,0,108.89594022768053,365.9383249388513,-0.024759175840445034,0.005190198921288115,1.5942921549408497,250,0.0,-0.02994937476173315,10.885064262557202
-0.00035613173788523814,9.65675674718124,37.288,0.04896404419247945,948,0,111.7708394992022,360.081145588894,-0.02994937476173315,0.00035613173788523814,1.6062911767464307,250,0.0,-0.030305506499618388,11.17340843252407
0.00330857952898762,9.649405398325483,36.592,0.04404931638062077,949,0,108.65514020250045,353.09104233552614,-0.030305506499618388,0.00330857952898762,1.6207051620438888,250,0.0,-0.026996926970630768,10.86174645257382
0.006347467148305391,9.656682701594326,37.392,0.04012174472806081,950,0,114.72679873361628,361.082679578015,-0.026996926970630768,0.006347467148305391,1.604051871516999,250,0.0,-0.020649459822325376,11.46814440090462
