Epsilon,RewardMean,ITERATIONS,D_KL_PQ_2,TimestepsStd,DeltaOmega,DualAfter,Omega,DualBefore,ReturnsMean,Eta,DualReg,ReturnsStd,TimestepsMean,D_KL_PQ,LossReg,D_KL_P_HAT_Q,OmegaBefore,RewardStd
1.0,9.759451616812417,349,0.622071278134122,25.609680903908195,-0.00782904,9.88665864421337,3.2556219,10.812876569263695,1753.4025963797521,5.740607816171819,0.001,254.71276983153936,179.662,0.6220712781339302,1e-07,0.003021955943681564,3.26345094,0.5167662142601142
1.0,9.76050196081878,350,0.6919946047544556,24.73790581274009,-0.00662292,9.874918483795314,3.24899898,10.81524137985851,1766.6898969160427,5.3622453092838676,0.001,246.07632361082085,181.004,0.6919946047546262,1e-07,0.0033187774456695054,3.2556219,0.5159253682254227
1.0,9.765646666325523,351,0.5581249637928067,24.25475821359595,-0.0074847,9.899330284820005,3.24151428,10.811717007867532,1787.6211535642194,6.046500371627083,0.001,241.540405902304,183.052,0.5581249637929062,1e-07,0.006908855456005541,3.24899898,0.4740480191409375
1.0,9.766383463048923,352,0.5399066107750201,24.676412705253572,-0.00779549,9.90330963278289,3.2337188,10.812444479734609,1785.1386349099344,6.128665709042976,0.001,245.676694184541,182.784,0.5399066107753185,1e-07,0.0033286929334141427,3.24151428,0.4766372989835918
1.0,9.768918957508324,353,0.5070533248775675,23.465820590808242,-0.00845514,9.909684330979747,3.22526366,10.812671381129288,1795.44915303837,6.270024625355109,0.001,234.0053822245936,183.792,0.507053324878072,1e-07,0.003828238967990142,3.2337188,0.4609635552829463
1.0,9.77354068827263,354,0.49345664226718355,22.148649078442684,-0.00753187,9.912800434797854,3.21773179,10.810507412600673,1830.7014534017226,6.328962671908527,0.001,220.82534938863893,187.312,0.49345664226665065,1e-07,0.004082032675913017,3.22526366,0.42185759850989846
1.0,9.775774759378693,355,0.45277994522842846,20.466803951765407,-0.00829734,9.920248343987256,3.20943445,10.810111956570516,1847.19129543316,6.4948340600375705,0.001,204.31787251443953,188.956,0.45277994522868426,1e-07,0.0036512998788538996,3.21773179,0.4078501104650554
1.0,9.780648007958243,356,0.4143948414746177,18.412801633646087,-0.00935264,9.927311992901489,3.20008181,10.809317203859985,1879.2928308411285,6.641874943893076,0.001,183.84129581268596,192.144,0.41439484147441874,1e-07,0.004938871040950614,3.20943445,0.358865487922473
1.0,9.782033960659282,357,0.3999881396259042,17.522086063023433,-0.00904963,9.930625940248234,3.19103218,10.809944828389261,1881.5742323328132,6.695857461016188,0.001,175.23659333901244,192.35,0.3999881396259042,1e-07,0.005223993522627163,3.20008181,0.3573315362808455
1.0,9.787842471517534,358,0.33301382601055707,13.1110512164357,-0.00857968,9.941537246408307,3.18245249,10.808969098120196,1919.9440278429936,6.935867921406505,0.001,131.47357651414524,196.156,0.3330138260107418,1e-07,0.004682085743230177,3.19103218,0.2851405918083972
1.0,9.78741340791931,359,0.36287425174259624,16.968570829624984,-0.0092751,9.938361903686284,3.17317739,10.811276692033962,1894.8236609463622,6.831135972686177,0.001,169.7071969695804,193.598,0.36287425174246835,1e-07,0.00443194302919324,3.18245249,0.31024302169488854
1.0,9.788803770327156,360,0.342729445088537,16.59248733614102,-0.00891546,9.942444970361812,3.16426193,10.812502536937279,1898.4601808247894,6.902099081014433,0.001,165.95803362819566,193.942,0.3427294450884091,1e-07,0.00507183296100433,3.17317739,0.30840800073457464
1.0,9.789333720224976,361,0.3755701899525121,15.960062656518614,-0.00878767,9.93876214699534,3.15547426,10.81403552216893,1897.368661654005,6.784331539303483,0.001,159.9357942201739,193.82,0.37557018995255476,1e-07,0.004023218437209035,3.16426193,0.3164507921088711
1.0,9.78823101719941,362,0.45223022055682094,15.777186060891848,-0.00818869,9.928191664535195,3.14728557,10.816303098021471,1891.2819971432696,6.4951092254160985,0.001,158.2850502366599,193.22,0.4522302205569986,1e-07,0.004125395014293839,3.15547426,0.3482844708822216
1.0,9.783305681948391,363,0.572205635631363,19.809139203912927,-0.00825332,9.909926504794436,3.13903225,10.820445153609008,1844.1335544359074,5.980959708462882,0.001,198.17703574742248,188.498,0.5722056356306027,1e-07,0.006056280832658532,3.14728557,0.4245542116329316
1.0,9.778654913713869,364,0.7199129722581787,22.550143591560563,-0.0060783,9.884375577752833,3.13295395,10.825204860778221,1803.8489146229704,5.1956110415965995,0.001,225.00889113869897,184.468,0.7199129722581219,1e-07,0.00784546290937826,3.13903225,0.4848047902080869
1.0,9.774413951273711,365,0.9853677195220776,23.331038468100814,-0.00529841,9.815528145937572,3.12765554,10.831032881645168,1766.8426146601391,1.9841431912822693,0.001,232.68755171272244,180.762,0.9853677195220243,1e-07,0.015195109307323377,3.13295395,0.533193376778682
1.0,9.76417753344996,366,1.0180700361129664,27.36539968646539,-0.00094941,9.685741896540913,3.12670612,10.843941699259291,1648.4860929723568,0.10486000099150639,0.001,271.89952530114346,168.83,1.018070036112971,1e-07,0.01898889321684422,3.12765554,0.6247106486268711
1.0,9.761350372631656,367,1.0045855730901798,27.113490074130997,-0.00259647,9.799589315731156,3.12410965,10.845625789914015,1628.0370605489977,0.42230878870648564,0.001,269.17140454388016,166.784,1.0045855730902034,1e-07,0.00040545642085060263,3.12670612,0.6473316032829656
1.0,9.765048519463482,368,1.0151549419817265,27.424913855835538,-0.00062997,9.746894878856244,3.12347968,10.843246197755535,1661.9136075274903,0.13355917609643272,0.001,272.34946951522875,170.19,1.015154941981728,1e-07,0.0007220434159232571,3.12410965,0.6213467051114927
1.0,9.772175285108574,369,0.8703569833426172,26.433578947997187,-0.00536255,9.853805494762321,3.11811713,10.837089958151806,1721.3491321213048,4.020703298350375,0.001,263.0216244223092,176.148,0.8703569833424538,1e-07,0.005092452001747043,3.12347968,0.5637493959119457
1.0,9.773326793467959,370,0.8024285684248937,26.490955739648204,-0.00572621,9.870212020451197,3.11239092,10.836680022063533,1717.2517042266684,4.625583558744508,0.001,263.7559112678226,175.708,0.8024285684248369,1e-07,0.0048178003541991,3.11811713,0.559654334327221
1.0,9.770256579381883,371,0.780756916692269,26.971945128225364,-0.00265986,9.875261927265473,3.10973106,10.84052501022353,1692.442925706847,4.790118776065976,0.001,268.19602684469106,173.224,0.7807569166918142,1e-07,0.003102469058350474,3.11239092,0.5922952143297227
1.0,9.76772831406265,372,0.9814754738973335,29.666375848761845,-0.00305215,9.820189555819496,3.10667891,10.846127121293948,1655.7471619733878,2.134166740513312,0.001,294.40174390266736,169.512,0.9814754738973157,1e-07,0.01867929261174726,3.10973106,0.6145093875650615
1.0,9.772360281583547,373,0.6933502417178374,27.839446761744387,-0.007605,9.893603196656807,3.09907391,10.840467117630531,1698.4557616597835,5.3545240725134295,0.001,276.7747269924258,173.802,0.6933502417180009,1e-07,0.01915774819022895,3.10667891,0.5791416109851287
1.0,9.774558215540678,374,0.7057741377871807,27.561640299517734,-0.0063805,9.892130137897386,3.09269341,10.841238318790923,1708.319088446475,5.28085456181451,0.001,274.1391838881879,174.772,0.7057741377871452,1e-07,0.003394060697069842,3.09907391,0.5699818187435323
