ConfortViolation,TimestepsMean,NormDeltaOmega,Omega,RewardMean,RewardStd,Wins,DeltaOmega,ReturnsStd,ReturnsMean,Traj,TimestepsStd,NormDeltaVar,OmegaBefore,ITERATIONS,Theta
0,500.0,0.00019832469496261496,0.9928253323466912,2.8992,2.93029680407975,0.0,0.00019832469496261496,72.5164808853822,1449.6,20,0.0,0.02522503317891278,0.9926270076517286,137,0.02354685233931873
0,500.0,0.00030881045276554,0.9931341427994568,2.8668,2.9095459714532788,0.0,0.00030881045276554,74.36423871727592,1433.4,20,0.0,0.06341177365023043,0.9928253323466912,138,0.023649127684682535
0,500.0,0.0003167095879359483,0.9934508523873927,2.9534,2.970560290584926,0.0,0.0003167095879359483,98.03116851287656,1476.7,20,0.0,0.1730662543958985,0.9931341427994568,139,0.0239304729629207
0,500.0,0.00025549942161351424,0.9937063518090062,2.9152,2.9427893162780103,0.0,0.00025549942161351424,76.00947309381904,1457.6,20,0.0,0.16942004315554016,0.9934508523873927,140,0.02420905215646922
0,500.0,0.0002750069928619814,0.9939813588018682,2.8434,2.9019091026426036,0.0,0.0002750069928619814,74.50442939852637,1421.7,20,0.0,0.14009782667768889,0.9937063518090062,141,0.02444180322145619
0,500.0,0.00023085079066975656,0.994212209592538,2.8984,2.9357243467328464,0.0,0.00023085079066975656,63.94497634685621,1449.2,20,0.0,0.10489985998528084,0.9939813588018682,142,0.024617505192974773
0,500.0,0.00021296629488176677,0.9944251758874197,2.9366,2.9532322021811965,0.0,0.00021296629488176677,57.47094918304377,1468.3,20,0.0,0.13157735125973602,0.994212209592538,143,0.024839631916980607
0,500.0,0.00014188606518372726,0.9945670619526035,2.9116,2.9391470599478344,0.0,0.00014188606518372726,81.96804255318044,1455.8,20,0.0,0.004306548759217321,0.9944251758874197,144,0.024846935077013004
0,500.0,9.562628540948914e-05,0.994662688238013,2.91,2.9429067263506674,0.0,9.562628540948914e-05,87.14470724031379,1455.0,20,0.0,0.0724805858672326,0.9945670619526035,145,0.02497016400166641
0,500.0,8.781603789032033e-05,0.9947505042759033,2.8956,2.9260725623265054,0.0,8.781603789032033e-05,70.2393052357439,1447.8,20,0.0,0.09269114192230177,0.994662688238013,146,0.025128622188668646
0,500.0,0.00013563683941364424,0.9948861411153169,2.8752,2.9038637984588744,0.0,0.00013563683941364424,65.9654454998979,1437.6,20,0.0,0.046087109690013506,0.9947505042759033,147,0.02520777365649442
0,500.0,0.00010447802607893575,0.9949906191413959,2.8944,2.9383071044395614,0.0,0.00010447802607893575,93.88588818347516,1447.2,20,0.0,0.014951869103654758,0.9948861411153169,148,0.025182068262003407
0,500.0,7.309400027766255e-05,0.9950637131416735,2.8856,2.928978088002708,0.0,7.309400027766255e-05,89.2779928089784,1442.8,20,0.0,0.1355391435511848,0.9949906191413959,149,0.024950210115717988
0,500.0,6.51672278393356e-05,0.9951288803695129,2.9282,2.953039918456911,0.0,6.51672278393356e-05,71.73973794209176,1464.1,20,0.0,0.08820455012638462,0.9950637131416735,150,0.02480044292428647
0,500.0,6.020559628405753e-05,0.9951890859657969,2.9254,2.9451035363803424,0.0,6.020559628405753e-05,91.38987908953595,1462.7,20,0.0,0.09068181321759283,0.9951288803695129,151,0.02464738294014903
0,500.0,8.794219856833596e-05,0.9952770281643653,2.9746,2.975660404011183,0.0,8.794219856833596e-05,91.56041721180611,1487.3,20,0.0,0.024643987045259053,0.9951890859657969,152,0.02468888767530467
0,500.0,0.00011911278263454506,0.9953961409469998,2.9808,2.976916418040654,0.0,0.00011911278263454506,91.70954148833152,1490.4,20,0.0,0.04915914778636932,0.9952770281643653,153,0.024606162652271536
0,500.0,0.00016588068575429382,0.9955620216327541,2.9234,2.9502088807404805,0.0,0.00016588068575429382,79.88059839535505,1461.7,20,0.0,0.0650854003836443,0.9953961409469998,154,0.024497052501770637
0,500.0,0.00023176549968872973,0.9957937871324428,2.935,2.959151060692914,0.0,0.00023176549968872973,75.15018296717581,1467.5,20,0.0,0.13182663929413252,0.9955620216327541,155,0.024277499636551427
0,500.0,0.0002229352892230141,0.9960167224216658,2.8756,2.923101886695022,0.0,0.0002229352892230141,71.46159807896827,1437.8,20,0.0,0.037166224189007835,0.9957937871324428,156,0.024215948037660202
0,500.0,0.00021381493958561038,0.9962305373612514,2.9026,2.9395430325137277,0.0,0.00021381493958561038,73.5208133796138,1451.3,20,0.0,0.04441146025813225,0.9960167224216658,157,0.024142597037945447
0,500.0,0.0002143773829217377,0.9964449147441732,2.9504,2.963366302028826,0.0,0.0002143773829217377,62.80254771902172,1475.2,20,0.0,0.007686005731379453,0.9962305373612514,158,0.02415527590018207
0,500.0,0.0001809994148878058,0.996625914159061,2.9242,2.9450728955324688,0.0,0.0001809994148878058,68.85194260149818,1462.1,20,0.0,0.011576572461798662,0.9964449147441732,159,0.024174384912052562
0,500.0,0.000189112529523916,0.9968150266885849,2.9394,2.9522072488224804,0.0,0.000189112529523916,71.909039765526,1469.7,20,0.0,0.025965308472358117,0.996625914159061,160,0.02413154548855139
0,500.0,0.00017874545487306381,0.996993772143458,2.8938,2.925597641508483,0.0,0.00017874545487306381,66.6467553598823,1446.9,20,0.0,0.009650877600975605,0.9968150266885849,161,0.024147459544705572
0,500.0,0.00020423509088918212,0.9971980072343472,2.9166,2.936978794611905,0.0,0.00020423509088918212,72.46592302592991,1458.3,20,0.0,0.030896451071214415,0.996993772143458,162,0.02419847588447439
0,500.0,0.0001393474806761219,0.9973373547150233,2.9728,2.9819557609059197,0.0,0.0001393474806761219,63.81097084357831,1486.4,20,0.0,0.08157618294233515,0.9971980072343472,163,0.0243336804384469
0,500.0,0.0001484098491512098,0.9974857645641745,2.9544,2.955320733862908,0.0,0.0001484098491512098,90.44865947044214,1477.2,20,0.0,0.08771740446022847,0.9973373547150233,164,0.024479885313968424
0,500.0,0.00013708580652338487,0.9976228503706979,2.9692,2.9657800592761423,0.0,0.00013708580652338487,75.24387018222814,1484.6,20,0.0,0.07738930713071568,0.9974857645641745,165,0.024609586435792377
0,500.0,0.00010528463265169208,0.9977281350033496,2.9468,2.9570880541505695,0.0,0.00010528463265169208,61.24410175682226,1473.4,20,0.0,0.11891537995943224,0.9976228503706979,166,0.024810189860062063
0,500.0,7.023800956751369e-05,0.9977983730129171,2.8836,2.9124647706023845,0.0,7.023800956751369e-05,77.87913712927231,1441.8,20,0.0,0.00543609415591817,0.9977281350033496,167,0.024819398230558988
0,500.0,9.58565211240936e-05,0.9978942295340412,2.8492,2.9018027775849964,0.0,9.58565211240936e-05,70.46729737970657,1424.6,20,0.0,0.009708186836370203,0.9977983730129171,168,0.024802955564728026
0,500.0,9.985384325494895e-05,0.9979940833772961,2.8966,2.9311616195631385,0.0,9.985384325494895e-05,75.64462968380504,1448.3,20,0.0,0.06326797765871106,0.9978942295340412,169,0.024910303091505544
0,500.0,6.02468479796725e-05,0.9980543302252758,2.9398,2.9446181348351432,0.0,6.02468479796725e-05,69.36418384151867,1469.9,20,0.0,0.07298796394492513,0.9979940833772961,170,0.02478650354990664
0,500.0,3.198466400777811e-05,0.9980863148892836,2.8782,2.921705796277237,0.0,3.198466400777811e-05,61.80121358031734,1439.1,20,0.0,0.16927921952826352,0.9980543302252758,171,0.024501681947099577
0,500.0,5.65112592879613e-05,0.9981428261485715,2.9366,2.948352156713984,0.0,5.65112592879613e-05,62.52447520771365,1468.3,20,0.0,0.1739383499821585,0.9980863148892836,172,0.024212345349873335
0,500.0,5.212399625875719e-05,0.9981949501448303,2.955,2.9654637074157555,0.0,5.212399625875719e-05,89.77945199209005,1477.5,20,0.0,0.16976807681099615,0.9981428261485715,173,0.023933160070165934
0,500.0,5.2442092947080354e-05,0.9982473922377774,2.8502,2.9075006380050885,0.0,5.2442092947080354e-05,86.76053250182368,1425.1,20,0.0,0.14721600292001824,0.9981949501448303,174,0.023693606066138545
0,500.0,5.921981918066699e-05,0.998306612056958,2.9358,2.952131155623001,0.0,5.921981918066699e-05,78.0319806233316,1467.9,20,0.0,0.23097028066671044,0.9982473922377774,175,0.02332247234858538
0,500.0,6.471797766527398e-05,0.9983713300346233,2.95,2.9638994584837053,0.0,6.471797766527398e-05,81.26622914839841,1475.0,20,0.0,0.15938054291812165,0.998306612056958,176,0.023069687445544874
0,500.0,5.985611922187939e-05,0.9984311861538452,2.8922,2.9307301411081847,0.0,5.985611922187939e-05,64.01710708865248,1446.1,20,0.0,0.17277760172856205,0.9983713300346233,177,0.022798676012207156
0,500.0,4.61557547728475e-05,0.998477341908618,2.9046,2.9308870397884665,0.0,4.61557547728475e-05,70.80473148031845,1452.3,20,0.0,0.23859762938307938,0.9984311861538452,178,0.0224295283207662
0,500.0,4.865353563632269e-05,0.9985259954442544,2.9548,2.9631667114760853,0.0,4.865353563632269e-05,80.41169069233652,1477.4,20,0.0,0.2485023117389602,0.998477341908618,179,0.0220512661880753
0,500.0,7.000744373564238e-05,0.99859600288799,2.896,2.930730966840866,0.0,7.000744373564238e-05,83.5224520712844,1448.0,20,0.0,0.23267640966471248,0.9985259954442544,180,0.021702750119971075
0,500.0,4.588209359723816e-05,0.9986418849815872,2.9474,2.965338638334583,0.0,4.588209359723816e-05,92.81869423774502,1473.7,20,0.0,0.34666325604700177,0.99859600288799,181,0.021193467625033623
0,500.0,4.811195775089594e-05,0.9986899969393381,2.9404,2.9539884630783515,0.0,4.811195775089594e-05,58.85201780737854,1470.2,20,0.0,0.2605761176381023,0.9986418849815872,182,0.020818371039895457
0,500.0,4.575032026454817e-05,0.9987357472596027,2.9694,2.978567380470014,0.0,4.575032026454817e-05,73.54801152988433,1484.7,20,0.0,0.2793540275740085,0.9986899969393381,183,0.020423460477420528
0,500.0,4.8721217917324644e-05,0.99878446847752,2.9252,2.9598656996559822,0.0,4.8721217917324644e-05,58.320150891437166,1462.6,20,0.0,0.24456695397407202,0.9987357472596027,184,0.020083755498797894
0,500.0,3.530874640300663e-05,0.998819777223923,2.8836,2.929445517499856,0.0,3.530874640300663e-05,67.337656626883,1441.8,20,0.0,0.3110462222536867,0.99878446847752,185,0.01965969742679315
0,500.0,3.253739905217934e-05,0.9988523146229752,3.0032,2.9898477820785465,0.0,3.253739905217934e-05,57.31177889404585,1501.6,20,0.0,0.2037797380936297,0.998819777223923,186,0.019386648899382856
0,500.0,3.1863336211745974e-05,0.9988841779591869,2.9122,2.9455544741185826,0.0,3.1863336211745974e-05,83.88915305330003,1456.1,20,0.0,0.1983698346705438,0.9988523146229752,187,0.019124421211825525
0,500.0,2.5679116077093056e-05,0.998909857075264,2.9136,2.951971381975103,0.0,2.5679116077093056e-05,76.98415421370815,1456.8,20,0.0,0.16482586549922473,0.9988841779591869,188,0.018909183720822537
0,500.0,1.895004085672447e-05,0.9989288071161208,2.9468,2.964383537938369,0.0,1.895004085672447e-05,85.40046838279049,1473.4,20,0.0,0.26716538165037207,0.998909857075264,189,0.018565342668102114
0,500.0,3.8273851481362975e-05,0.9989670809676021,2.8836,2.9190496809749575,0.0,3.8273851481362975e-05,47.698637297096866,1441.8,20,0.0,0.24042572499841697,0.9989288071161208,190,0.01826116418079673
0,500.0,3.482378412411613e-05,0.9990019047517262,2.9154,2.9442898702403606,0.0,3.482378412411613e-05,70.16915276672506,1457.7,20,0.0,0.28735547717885623,0.9989670809676021,191,0.017904023483198663
0,500.0,2.47131819771651e-05,0.9990266179337034,2.9618,2.9698721790676443,0.0,2.47131819771651e-05,63.433350849533404,1480.9,20,0.0,0.2205840020844292,0.9990019047517262,192,0.017634530694206653
0,500.0,2.7421985319575626e-05,0.999054039919023,2.9374,2.9551448763131734,0.0,2.7421985319575626e-05,97.80444775162323,1468.7,20,0.0,0.13131636112418477,0.9990266179337034,193,0.017475994132110272
0,500.0,2.6099860021222554e-05,0.9990801397790442,2.925,2.9535021584552803,0.0,2.6099860021222554e-05,81.9826201093866,1462.5,20,0.0,0.13530773548212238,0.999054039919023,194,0.017314103326811797
0,500.0,2.4653996363421804e-05,0.9991047937754076,2.9294,2.9457453454092057,0.0,2.4653996363421804e-05,71.78098634039519,1464.7,20,0.0,0.15789679995032202,0.9990801397790442,195,0.017127047652045178
0,500.0,2.7170951161448187e-05,0.9991319647265691,2.9496,2.964162586633871,0.0,2.7170951161448187e-05,64.4,1474.8,20,0.0,0.2228370142557239,0.9991047937754076,196,0.016866433729506674
0,500.0,3.46688018869612e-05,0.999166633528456,2.9248,2.9536325025297243,0.0,3.46688018869612e-05,89.6896872555591,1462.4,20,0.0,0.22413560502192809,0.9991319647265691,197,0.016608233723398383
0,500.0,2.5478019808011787e-05,0.999192111548264,2.981,2.982958095582303,0.0,2.5478019808011787e-05,90.67717463617842,1490.5,20,0.0,0.14372697702202686,0.999166633528456,198,0.016444711910089217
0,500.0,2.5838893138563357e-05,0.9992179504414026,2.9178,2.949244506649118,0.0,2.5838893138563357e-05,71.96242074861017,1458.9,20,0.0,0.21023500520714578,0.999192111548264,199,0.01620836999770678
