RewardMean,Omega,RewardStd,Traj,ConfortViolation,OmegaBefore,ITERATIONS,TimestepsMean,TimestepsStd,Wins,NormDeltaOmega,ReturnsMean,ReturnsStd,NormDeltaVar,DeltaOmega,Theta
2.9124,0.9939948712399497,2.9437945308733755,20,0,0.9938412555019919,136,500.0,0.0,0.0,0.0001536157379578018,1456.2,59.123261073793955,0.3306779908137827,0.0001536157379578018,0.02239254157957309
2.8788,0.9940470191683815,2.9204983410370224,20,0,0.9939948712399497,137,500.0,0.0,0.0,5.214792843177829e-05,1439.4,81.16181368106555,0.3021828779478355,5.214792843177829e-05,0.021934131445279396
2.8744,0.9940820257046978,2.915102852387888,20,0,0.9940470191683815,138,500.0,0.0,0.0,3.5006536316384285e-05,1437.2,86.03115714669889,0.2668573485275303,3.5006536316384285e-05,0.021536947138873757
2.8832,0.9941379678125962,2.9283370297832865,20,0,0.9940820257046978,139,500.0,0.0,0.0,5.594210789838794e-05,1441.6,84.24393153218811,0.31769820888737144,5.594210789838794e-05,0.021073257939255213
2.95,0.9941913697396975,2.9741385307345722,20,0,0.9941379678125962,140,500.0,0.0,0.0,5.340192710123759e-05,1475.0,91.14932802824165,0.15599489046835657,5.340192710123759e-05,0.020849168865814914
2.9728,0.9942209529352158,2.9768540709950835,20,0,0.9941913697396975,141,500.0,0.0,0.0,2.9583195518378957e-05,1486.4,97.87052671769985,0.23890513827461035,2.9583195518378957e-05,0.02051049187283356
2.917,0.9943195867987258,2.9413451004599924,20,0,0.9942209529352158,142,500.0,0.0,0.0,9.863386350994485e-05,1458.5,83.43830055795719,0.19990189372232692,9.863386350994485e-05,0.020231250618526264
2.8532,0.9943986278092101,2.91136561771276,20,0,0.9943195867987258,143,500.0,0.0,0.0,7.904101048428203e-05,1426.6,82.98939691309968,0.17530388561245758,7.904101048428203e-05,0.019989436796583947
2.9164,0.9944615441484808,2.9528648868514122,20,0,0.9943986278092101,144,500.0,0.0,0.0,6.291633927069107e-05,1458.2,72.11629496861302,0.10555483127767218,6.291633927069107e-05,0.019845202710879122
2.9086,0.9945549215051157,2.938919195894981,20,0,0.9944615441484808,145,500.0,0.0,0.0,9.33773566349494e-05,1454.3,75.04472000081017,0.002147800450387649,9.33773566349494e-05,0.019842278485599083
2.8928,0.9946017580032976,2.91995002696964,20,0,0.9945549215051157,146,500.0,0.0,0.0,4.6836498181934694e-05,1446.4,43.1073079651235,0.021797914158803167,4.6836498181934694e-05,0.019812624550658554
2.9826,0.9946339046794269,2.9835041880312487,20,0,0.9946017580032976,147,500.0,0.0,0.0,3.2146676129274354e-05,1491.3,74.88464462091011,0.01961931199291911,3.2146676129274354e-05,0.01978597152290387
2.8576,0.9947032687108014,2.906909396592883,20,0,0.9946339046794269,148,500.0,0.0,0.0,6.936403137447478e-05,1428.8,93.3603770343715,0.0005395548420921159,6.936403137447478e-05,0.01978523902893887
2.9102,0.9948029616391292,2.940873332872397,20,0,0.9947032687108014,149,500.0,0.0,0.0,9.969292832778809e-05,1455.1,84.6958676677912,0.012312987327085523,9.969292832778809e-05,0.019768530267155447
2.9014,0.9948810607944251,2.9411355018087826,20,0,0.9948029616391292,150,500.0,0.0,0.0,7.80991552958854e-05,1450.7,60.6111375903802,0.10822334362115527,7.80991552958854e-05,0.01962226445738676
2.8958,0.9949643284117754,2.9406703929546407,20,0,0.9948810607944251,151,500.0,0.0,0.0,8.32676173503355e-05,1447.9,97.89479046404871,0.059108361959168576,8.32676173503355e-05,0.019542826775639864
2.928,0.9950663014461143,2.948832989506188,20,0,0.9949643284117754,152,500.0,0.0,0.0,0.00010197303433889804,1464.0,81.22561172438162,0.02105473410411207,0.00010197303433889804,0.019514606820909365
2.9138,0.9951545814267693,2.9385318715304076,20,0,0.9950663014461143,153,500.0,0.0,0.0,8.827998065497056e-05,1456.9,103.54993964266711,0.07278450350256094,8.827998065497056e-05,0.01961233086392032
2.8766,0.9952324253054008,2.9202692410118627,20,0,0.9951545814267693,154,500.0,0.0,0.0,7.784387863152276e-05,1438.3,73.71098968267893,0.10171559871099589,7.784387863152276e-05,0.019749703053094144
2.8916,0.9952922784477508,2.9395661992885955,20,0,0.9952324253054008,155,500.0,0.0,0.0,5.985314235001926e-05,1445.8,74.29374132455573,0.0351113064188695,5.985314235001926e-05,0.019797341246938643
2.9366,0.9953393089118041,2.954044759308836,20,0,0.9952922784477508,156,500.0,0.0,0.0,4.703046405329925e-05,1468.3,72.0507460058534,0.025847231424954487,4.703046405329925e-05,0.019832482091237176
2.9806,0.995394948100609,2.9791984895270067,20,0,0.9953393089118041,157,500.0,0.0,0.0,5.5639188804912365e-05,1490.3,94.96162382773369,0.05012053817075213,5.5639188804912365e-05,0.01976439579900013
2.9452,0.9954650812527112,2.973515925634164,20,0,0.995394948100609,158,500.0,0.0,0.0,7.013315210213644e-05,1472.6,87.77266089164667,0.027012704787843234,7.013315210213644e-05,0.01972779540112115
2.9722,0.9955392912128304,2.973218316908464,20,0,0.9954650812527112,159,500.0,0.0,0.0,7.420996011919812e-05,1486.1,82.79969806708235,0.12126185423318248,7.420996011919812e-05,0.01956431036846582
2.9114,0.9956425167022314,2.945258908822788,20,0,0.9955392912128304,160,500.0,0.0,0.0,0.00010322548940100429,1455.7,87.28636777870871,0.007853980644995318,0.00010322548940100429,0.01955376754789934
2.9108,0.9957445822708312,2.939122889570969,20,0,0.9956425167022314,161,500.0,0.0,0.0,0.00010206556859981841,1455.4,59.518400516142904,0.07731156444255305,0.00010206556859981841,0.01945028480346867
2.916,0.9958266973287564,2.9463441754146777,20,0,0.9957445822708312,162,500.0,0.0,0.0,8.21150579252139e-05,1458.0,68.62361109705608,0.015064180717715203,8.21150579252139e-05,0.019430183737785923
2.9228,0.9959243085504824,2.949243998044244,20,0,0.9958266973287564,163,500.0,0.0,0.0,9.761122172602388e-05,1461.4,72.82884044113294,0.11514142931925164,9.761122172602388e-05,0.01927721459966609
2.8986,0.9960232159575058,2.9339594475725117,20,0,0.9959243085504824,164,500.0,0.0,0.0,9.890740702334089e-05,1449.3,81.10554851549924,0.10211904841430197,9.890740702334089e-05,0.01914253442620082
2.9212,0.9961417666170969,2.9366972196670194,20,0,0.9960232159575058,165,500.0,0.0,0.0,0.000118550659591099,1460.6,91.0979692419101,0.11747501689530537,0.000118550659591099,0.01898874284884145
2.9172,0.9962631484255843,2.951261452328479,20,0,0.9961417666170969,166,500.0,0.0,0.0,0.00012138180848741964,1458.6,59.6593664062903,0.015970112575807605,0.00012138180848741964,0.01896792946432197
2.9368,0.9963139175982433,2.961216939030303,20,0,0.9962631484255843,167,500.0,0.0,0.0,5.076917265900427e-05,1468.4,81.5269280667437,0.13347637246426558,5.076917265900427e-05,0.018794846278767652
2.9994,0.9963855469155221,2.993993927849554,20,0,0.9963139175982433,168,500.0,0.0,0.0,7.16293172787763e-05,1499.7,60.1706739201083,0.11423196408769343,7.16293172787763e-05,0.018647948884304075
2.9358,0.9964276919827643,2.9570049644868703,20,0,0.9963855469155221,169,500.0,0.0,0.0,4.2145067242205236e-05,1467.9,85.87543304112067,0.09447168207033485,4.2145067242205236e-05,0.018527313761986325
2.934,0.9965321673735091,2.95385239983314,20,0,0.9964276919827643,170,500.0,0.0,0.0,0.00010447539074487366,1467.0,74.3706931526122,0.08494511464284926,0.00010447539074487366,0.018419497499056452
2.8788,0.9966723888819995,2.921046141367849,20,0,0.9965321673735091,171,500.0,0.0,0.0,0.00014022150849035686,1439.4,53.44941533824294,0.10714986580130414,0.00014022150849035686,0.018284375687323988
2.9184,0.9968520672559639,2.9553580899782688,20,0,0.9966723888819995,172,500.0,0.0,0.0,0.00017967837396437591,1459.2,84.33362318790768,0.12881963263117058,0.00017967837396437591,0.018123214448146813
2.958,0.9969998393411176,2.973186169751232,20,0,0.9968520672559639,173,500.0,0.0,0.0,0.00014777208515370788,1479.0,66.70981936716663,0.21710118246890886,0.00014777208515370788,0.017854757066304926
2.9046,0.9971470949785274,2.932524311919681,20,0,0.9969998393411176,174,500.0,0.0,0.0,0.0001472556374098044,1452.3,67.1126664646846,0.20388322112272306,0.0001472556374098044,0.017606201391833918
2.9386,0.997241921558116,2.960038857853052,20,0,0.9971470949785274,175,500.0,0.0,0.0,9.482657958859164e-05,1469.3,68.27085761875267,0.18879127934944506,9.482657958859164e-05,0.017379076299212984
2.915,0.9973403585094793,2.9491651361020805,20,0,0.997241921558116,176,500.0,0.0,0.0,9.84369513633565e-05,1457.5,65.06880973246706,0.15183597083638745,9.84369513633565e-05,0.01719850060140715
2.9178,0.9974449756755104,2.946802192207682,20,0,0.9973403585094793,177,500.0,0.0,0.0,0.00010461716603105131,1458.9,66.52360483317182,0.1351644423059497,0.00010461716603105131,0.017039303808455048
2.919,0.997534252614431,2.942760438771732,20,0,0.9974449756755104,178,500.0,0.0,0.0,8.927693892057942e-05,1459.5,58.29536859819998,0.12042720243172056,8.927693892057942e-05,0.016898684966647537
2.9372,0.9976365074205197,2.953651326747963,20,0,0.997534252614431,179,500.0,0.0,0.0,0.00010225480608871962,1468.6,49.980396156893356,0.1213623538848978,0.00010225480608871962,0.01675812816482676
2.912,0.9977127123189025,2.935073423272406,20,0,0.9976365074205197,180,500.0,0.0,0.0,7.620489838278122e-05,1456.0,68.12048150152786,0.10963867741779865,7.620489838278122e-05,0.016632137644143778
2.9524,0.9977900614132181,2.9728326962679885,20,0,0.9977127123189025,181,500.0,0.0,0.0,7.734909431567072e-05,1476.2,62.89324288029677,0.08838074815318464,7.734909431567072e-05,0.016531253799388135
2.944,0.9978536123442064,2.959740529168055,20,0,0.9977900614132181,182,500.0,0.0,0.0,6.355093098830977e-05,1472.0,100.43107088944137,0.1694201301996614,6.355093098830977e-05,0.01633954530166854
2.8342,0.9979198615980833,2.8920080152032774,20,0,0.9978536123442064,183,500.0,0.0,0.0,6.624925387688219e-05,1417.1,60.20456793300654,0.15992275931773747,6.624925387688219e-05,0.016160590280211367
2.9338,0.9979879122015941,2.9564197198638764,20,0,0.9979198615980833,184,500.0,0.0,0.0,6.805060351078307e-05,1466.9,93.26623183124748,0.22923423121904563,6.805060351078307e-05,0.015907432714592187
2.9426,0.9980353963507157,2.9687548298908077,20,0,0.9979879122015941,185,500.0,0.0,0.0,4.748414912159049e-05,1471.3,66.6701582419001,0.19258058944902245,4.748414912159049e-05,0.015697772937973194
3.0008,0.99807054480886,2.987440268858944,20,0,0.9980353963507157,186,500.0,0.0,0.0,3.5148458144340644e-05,1500.4,78.0297379208722,0.18545633991890043,3.5148458144340644e-05,0.015498440383533681
2.9412,0.9981100822199772,2.9567114434790556,20,0,0.99807054480886,187,500.0,0.0,0.0,3.953741111717424e-05,1470.6,50.227880703848136,0.18195204798888653,3.953741111717424e-05,0.015305296128003973
2.9846,0.9981274812895474,2.9869989688649037,20,0,0.9981100822199772,188,500.0,0.0,0.0,1.7399069570211978e-05,1492.3,64.72796922505758,0.25016643419294127,1.7399069570211978e-05,0.015043605143012827
2.9222,0.9981484294488755,2.9431186112693455,20,0,0.9981274812895474,189,500.0,0.0,0.0,2.094815932807137e-05,1461.1,79.40396715530024,0.14177642533245916,2.094815932807137e-05,0.014897258672587427
2.9288,0.9981832734488035,2.951835117346496,20,0,0.9981484294488755,190,500.0,0.0,0.0,3.4843999928035885e-05,1464.4,61.33384057761263,0.1879190381017537,3.4843999928035885e-05,0.014705441286665928
3.0202,0.9982291752777568,3.017613620064703,20,0,0.9981832734488035,191,500.0,0.0,0.0,4.590182895325423e-05,1510.1,83.74359677014118,0.25143999531696437,4.590182895325423e-05,0.01445258624072761
2.8934,0.9982896369633959,2.9373178990364672,20,0,0.9982291752777568,192,500.0,0.0,0.0,6.0461685639112694e-05,1446.7,70.86966911168699,0.23146222360883684,6.0461685639112694e-05,0.014223610962193215
2.9512,0.9983468643398405,2.969582219774357,20,0,0.9982896369633959,193,500.0,0.0,0.0,5.722737644464626e-05,1475.6,70.03884636400004,0.22897562205691457,5.722737644464626e-05,0.014000614513841037
2.9862,0.9983924684075512,2.9904865089145614,20,0,0.9983468643398405,194,500.0,0.0,0.0,4.56040677107028e-05,1493.1,94.80817475302433,0.26101786527571136,4.56040677107028e-05,0.013750614169571069
2.9356,0.9984284070211564,2.9595696714218436,20,0,0.9983924684075512,195,500.0,0.0,0.0,3.59386136051798e-05,1467.8,97.03586965653474,0.2880068491224961,3.59386136051798e-05,0.013479870403389793
2.9454,0.9984744836186807,2.9709626116799255,20,0,0.9984284070211564,196,500.0,0.0,0.0,4.607659752431381e-05,1472.7,43.30484961294751,0.26406735125334535,4.607659752431381e-05,0.013236255457641524
3.0096,0.998530060557801,3.0007845374168407,20,0,0.9984744836186807,197,500.0,0.0,0.0,5.5576939120283164e-05,1504.8,102.3511602279134,0.22539820951266165,5.5576939120283164e-05,0.013031754566435037
3.0256,0.9985864966164919,3.0052195660217573,20,0,0.998530060557801,198,500.0,0.0,0.0,5.643605869087853e-05,1512.8,59.17905034723014,0.23227630396553423,5.643605869087853e-05,0.01282427543614191
3.0154,0.9986235893529491,3.011272627976418,20,0,0.9985864966164919,199,500.0,0.0,0.0,3.709273645724487e-05,1507.7,63.45163512471526,0.21848575936513726,3.709273645724487e-05,0.012632091890240544
