Traj,LossReg,DualBefore,ReturnsMean,ConfortViolation,OmegaBefore,NormDeltaOmega,DeltaOmega,RewardStd,TimestepsMean,WeightMax,ITERATIONS,Wins,Primal,WeightMean,DualReg,NormDeltaVar,WeightMin,Eta,TimestepsStd,RewardMean,WeightMedian,Omega,ReturnsStd,Epsilon,DualAfter
270,0.0,9.148042264130403,1703.254433695407,0,4.031603970898615,0.004365883564837247,-0.004365883564837247,0.3659581867387485,186.52808988764045,1.0,499,71.48148148148148,9.146799112635176,0.043247642380033674,0.0001,0.034034833087122976,0.043247642380033674,2.9700371629372557,31.57231395876807,9.13140522768794,0.9450527556312377,4.027238087333778,293.7042275356283,0.001,9.145951847080616
271,0.0,9.152248679177788,1697.1045508045768,0,4.027238087333778,0.0038936404578651107,-0.0038936404578651107,0.355975432346501,185.74253731343285,1.0,500,73.06273062730627,9.151281651379312,0.03573953165556871,0.0001,0.5543418772509522,0.03573953165556871,2.801557012851722,34.85787963526351,9.136618252200957,0.9408463345796706,4.023344446875913,323.44473329737826,0.001,9.150535129979184
267,0.0,9.154211556231525,1717.2076874349998,0,4.023344446875913,0.004962859095427596,-0.004962859095427596,0.330112118967335,187.87121212121212,1.0,501,76.77902621722846,9.153392079755916,0.025561630495707616,0.0001,0.016424496543504013,0.025561630495707616,2.549303751831871,31.620477950269656,9.140246114980801,0.930769139559937,4.018381587780485,293.86671327143966,0.001,9.152788156782991
275,0.0,9.15419426637137,1667.613764884991,0,4.018381587780485,0.0035659396569984736,-0.0035659396569984736,0.36405116889942596,182.5,1.0,502,72.36363636363636,9.15301973555752,0.041354313958556085,0.0001,0.027493551061808487,0.041354313958556085,2.933606553209187,37.11726251315671,9.13777607782396,0.9408493066711504,4.014815648123487,345.02779066779647,0.001,9.15219482874279
268,0.0,9.157310215096297,1716.7729819472847,0,4.014815648123487,0.004699000796768438,-0.004699000796768438,0.3608254413982691,187.80754716981133,1.0,503,72.01492537313433,9.156269552563705,0.0384335018736496,0.0001,0.010201296243030296,0.0384335018736496,2.865169920114767,29.81674753567642,9.141288305345833,0.9427327664807611,4.0101166473267185,277.1576786053684,0.001,9.155485239188287
271,0.0,9.15936983136158,1699.4315193447087,0,4.0101166473267185,0.004120383353422241,-0.004120383353422241,0.36476315946709953,185.87686567164178,1.0,504,71.58671586715867,9.15838522415242,0.039211378854384395,0.0001,0.02481404675954707,0.039211378854384395,2.8796175696429542,33.000166019887914,9.143216762144686,0.946935001242032,4.005996263973296,306.6980301152971,0.001,9.157593628506147
274,0.0,9.159713186787215,1679.1828658908742,0,4.005996263973296,0.004423917506695574,-0.004423917506695574,0.35889110405268726,183.64575645756457,1.0,505,72.99270072992701,9.158643164176144,0.03794952898752187,0.0001,0.02866035100992413,0.03794952898752187,2.858384222256658,34.87404815561101,9.143755103651015,0.9389018161752203,4.001572346466601,324.50051538312147,0.001,9.157862965318301
267,0.0,9.162122036498491,1722.9112747560196,0,4.001572346466601,0.004295849543944907,-0.004295849543944907,0.3448625470854207,188.3560606060606,1.0,506,74.53183520599251,9.161175476159514,0.03169891534772683,0.0001,0.018015618666197157,0.03169891534772683,2.7055373716980498,29.766422148311314,9.14714913540643,0.9409291646421202,3.9972764969226557,277.4798923646974,0.001,9.160485231491597
273,0.0,9.167519098031887,1686.5567725583326,0,3.9972764969226557,0.0057093922297095645,-0.0057093922297095645,0.3466412338624675,184.27407407407406,1.0,507,74.72527472527473,9.166680413430601,0.030395466272735622,0.0001,0.2820098770182583,0.030395466272735622,2.6800578490219786,35.99947111332273,9.152632389228819,0.9331634008487042,3.991567104692946,335.13460588081904,0.001,9.166007004291881
269,0.0,9.165681696040325,1707.6859470309469,0,3.991567104692946,0.004820768378887674,-0.004820768378887674,0.34561249456392523,186.62406015037595,1.0,508,74.72118959107806,9.164677481448637,0.03249791470674954,0.0001,0.09262255633110135,0.03249791470674954,2.7313457269782804,31.98580547580804,9.150573668336655,0.9357872291584659,3.9867463363140585,298.1243314951949,0.001,9.16397249386548
272,0.0,9.171100418099838,1695.4929468366427,0,3.9867463363140585,0.006766124372145743,-0.006766124372145743,0.3393187038498526,185.1635687732342,1.0,509,75.73529411764706,9.170311273855422,0.0274381637477019,0.0001,0.032019216154525076,0.0274381637477019,2.6016678781349594,34.45415050312677,9.156705161512201,0.9352674257573952,3.9799802119419128,321.1465049516085,0.001,9.169681025961728
268,0.0,9.172396639836943,1720.0701655985115,0,3.9799802119419128,0.00488075366914309,-0.00488075366914309,0.33485329729351665,187.80754716981133,1.0,510,76.11940298507463,9.171615780629185,0.02606344011410041,0.0001,0.021177897042460172,0.02606344011410041,2.563908454084215,31.156403073432436,9.158255931768158,0.9364291048562408,3.9750994582727697,290.217061627043,0.001,9.171003836028595
270,0.0,9.17329575873461,1705.397093099294,0,3.9750994582727697,0.004233279204748808,-0.004233279204748808,0.36204163569121217,186.23595505617976,1.0,511,72.22222222222221,9.172247419793536,0.03864830185495708,0.0001,0.39900494730147895,0.03864830185495708,2.8749549337784086,32.81078056776682,9.157203095725327,0.9429659797429972,3.970866179068021,305.7298750232054,0.001,9.171458115781574
270,0.0,9.174668563544603,1703.4464275886685,0,3.970866179068021,0.0037922540958064133,-0.0037922540958064133,0.34749899682754143,185.9812734082397,1.0,512,74.44444444444444,9.173775167418007,0.03130210750675942,0.0001,0.022191878802820593,0.03130210750675942,2.703709916119241,33.18582942737647,9.159646674402467,0.9354503443431026,3.9670739249722144,308.9714844138817,0.001,9.173085433515634
269,0.0,9.174660897852597,1717.8371970977541,0,3.9670739249722144,0.00405841701090548,-0.00405841701090548,0.3543059347847304,187.55263157894737,1.0,513,73.23420074349443,9.173669523549291,0.03498818887805703,0.0001,0.020235731705362876,0.03498818887805703,2.792108844137859,31.46257850936968,9.159098502350792,0.9391896646730234,3.963015507961309,293.08371051922484,0.001,9.172928642661123
270,0.0,9.178113024391237,1709.1898549626428,0,3.963015507961309,0.004659983471984486,-0.004659983471984486,0.3350566936832051,186.52059925093633,1.0,514,76.29629629629629,9.17728992332931,0.026613353789098477,0.0001,0.2221920442387142,0.026613353789098477,2.5827229266403875,31.261530409371026,9.163894588851488,0.9337266759900457,3.9583555244893245,292.12277684298095,0.001,9.176670588496442
269,0.0,9.179790820943348,1709.9008184028226,0,3.9583555244893245,0.00479288247859877,-0.00479288247859877,0.3550023116603786,186.59022556390977,1.0,515,73.23420074349443,9.178828802487914,0.034918004501086494,0.0001,0.025147977751643038,0.034918004501086494,2.7872366986032975,32.19549859878409,9.16423913194122,0.9442408667966491,3.9535626420107257,299.7459138783637,0.001,9.178090722416202
275,0.0,9.177888753190492,1675.510198313555,0,3.9535626420107257,0.0033839559890904702,-0.0033839559890904702,0.3933296340798873,182.9375,1.0,516,67.63636363636364,9.176374638888706,0.056678569256953255,0.0001,0.020138432174365895,0.056678569256953255,3.2642381786178802,35.09891157500471,9.159275459197522,0.9467527591705824,3.9501786860216352,327.22949865376324,0.001,9.175340320354046
275,0.0,9.181885200518154,1675.9451229660203,0,3.9501786860216352,0.005548677041284922,-0.005548677041284922,0.36410308839056693,182.8566176470588,1.0,517,72.36363636363636,9.180832405503846,0.03906481117479068,0.0001,0.007176665409861017,0.03906481117479068,2.8912591748090555,36.34381410713254,9.165674849447184,0.9390134828324723,3.9446300089803503,338.8039973956176,0.001,9.180033459037782
279,0.0,9.18298542373963,1652.4181943684825,0,3.9446300089803503,0.005037972882118602,-0.005037972882118602,0.38694578254422635,180.30434782608697,1.0,518,69.17562724014337,9.181584373773333,0.05252888666721462,0.0001,0.02738491877355046,0.05252888666721462,3.1816397349452865,40.81055715497286,9.164918186117587,0.9453940307383661,3.9395920360982317,379.65733714559553,0.001,9.180604429538436
279,0.0,9.182236005485764,1652.290088856948,0,3.9395920360982317,0.0016750130187834777,-0.0016750130187834777,0.3913746164092091,180.30797101449275,1.0,519,68.45878136200717,9.18074504597046,0.055403400634758966,0.0001,0.008610535260509948,0.055403400634758966,3.2409814837340596,39.95299876574938,9.163775276126136,0.9455975974934014,3.9379170230794482,371.90737127504315,0.001,9.179726086883006
281,0.0,9.183526600262121,1636.4007832325003,0,3.9379170230794482,0.0018108148644158106,-0.0018108148644158106,0.4187049440590255,178.59712230215828,1.0,520,64.05693950177937,9.181676964029617,0.0717426218641037,0.0001,0.01891854049523042,0.0717426218641037,3.5564266218970784,40.260253964335746,9.16290039066662,0.9525534406025281,3.9361062082150324,374.8767015366901,0.001,9.180435742266734
279,0.0,9.18381545123675,1645.5845109405122,0,3.9361062082150324,0.002797929666349841,-0.002797929666349841,0.41309335569108185,179.58695652173913,1.0,521,64.87455197132617,9.18202962213812,0.06818701478357525,0.0001,0.02540913654934783,0.06818701478357525,3.493817909768176,37.029899447015524,9.163622630704875,0.9483030316323514,3.9333082785486826,345.4169113346016,0.001,9.180833403759207
283,0.0,9.185259181698482,1630.8037765485872,0,3.9333082785486826,0.00177576515060629,-0.00177576515060629,0.43171018903803243,177.96785714285716,1.0,522,61.83745583038869,9.18325457876747,0.07965574802547742,0.0001,0.034617283024382585,0.07965574802547742,3.7007431110775597,40.260256488887656,9.163608742153695,0.956540644146834,3.9315325133980763,374.9795782032872,0.001,9.18190255262624
286,0.0,9.184450546670973,1610.065419228928,0,3.9315325133980763,0.0013266592194707272,-0.0013266592194707272,0.4362168047728487,175.73851590106008,1.0,523,61.53846153846154,9.182279074024178,0.08324689826686116,0.0001,0.177170855074205,0.08324689826686116,3.770117421517855,42.38577042113556,9.162294865230622,0.954926261131912,3.9302058541786056,394.4278675619402,0.001,9.180878763626998
279,0.0,9.184832886405374,1652.4679814821875,0,3.9302058541786056,0.0006884435551102186,-0.0006884435551102186,0.4084438141993081,180.30434782608697,1.0,524,65.59139784946237,9.183115521959762,0.06515818553059698,0.0001,0.03300884800898894,0.06515818553059698,3.4382972995645336,37.35020491487784,9.16502124565041,0.945723831229092,3.9295174106234954,348.25159195869753,0.001,9.181958595404264
277,0.0,9.185543498104028,1668.8762815091318,0,3.9295174106234954,0.0009692959021045944,-0.0009692959021045944,0.41993783517633515,182.0912408759124,1.0,525,63.1768953068592,9.183653486551288,0.07220334627525855,0.0001,0.0933025397213567,0.07220334627525855,3.5742624545315387,35.54532004768481,9.164787076642128,0.9469198111671852,3.9285481147213908,331.38249447458895,0.001,9.182399315643368
273,0.0,9.187834493201361,1683.7590213403184,0,3.9285481147213908,0.0003668987997493822,-0.0003668987997493822,0.4168829352074929,183.67037037037036,1.0,526,63.369963369963365,9.186089441469594,0.0697001644694652,0.0001,0.024749941190517096,0.0697001644694652,3.5197724626946933,34.967374368591024,9.167469233389918,0.9516509596962224,3.9281812159216414,325.89634159065304,0.001,9.184874637037092
280,0.0,9.187286261727325,1649.4341657484786,0,3.9281812159216414,0.0016386605943079502,-0.0016386605943079502,0.41405964753376295,179.92418772563178,1.0,527,64.64285714285715,9.185567425987914,0.06838236913956622,0.0001,0.025416591480088138,0.06838236913956622,3.489208824245835,38.269300736397646,9.167130701306158,0.9550770464401989,3.9265425553273334,356.4292186370367,0.001,9.18437447265978
275,0.0,9.189073596156154,1668.251941263891,0,3.9265425553273334,0.0014911829356489825,-0.0014911829356489825,0.4069673698498263,181.93014705882354,1.0,528,65.45454545454545,9.187504444806851,0.06328736137045511,0.0001,0.018285578995611305,0.06328736137045511,3.3947057457420504,35.00901526719045,9.169564364308503,0.9516524635866435,3.9250513723916844,326.6784395682109,0.001,9.18637793094929
276,0.0,9.187405280015282,1668.8906915376954,0,3.9250513723916844,0.0008475958752369728,-0.0008475958752369728,0.4248103944033327,182.06959706959708,1.0,529,62.31884057971014,9.185436674913989,0.07517487794140147,0.0001,0.21652315357793875,0.07517487794140147,3.6321152832527703,34.77597996637233,9.166239904592823,0.9467344737488855,3.9242037765164475,324.4652150948904,0.001,9.184140074924832
281,0.0,9.18477556818363,1634.4072599471926,0,3.9242037765164475,0.00034274941973899686,-0.00034274941973899686,0.4443640755438298,178.39928057553956,1.0,530,59.430604982206404,9.182469170856304,0.0885654946890391,0.0001,0.22377371786450617,0.0885654946890391,3.864621515160397,39.668440596254136,9.161926223581904,0.9572188614476901,3.9238610270967085,368.9597423295537,0.001,9.180995524052904
279,0.0,9.1861529504973,1649.7598309472203,0,3.9238610270967085,9.315794469033634e-05,9.315794469033634e-05,0.4364558730394236,180.0253623188406,1.0,531,60.57347670250897,9.183986556899402,0.0834240670163316,0.0001,0.12365794014644144,0.0834240670163316,3.770858896820608,37.83798521154007,9.163991114312818,0.9569143715182694,3.923954185041399,352.4501117236869,0.001,9.182585673392492
276,0.0,9.183402392008894,1664.4427401973978,0,3.923954185041399,0.0011796473651970452,0.0011796473651970452,0.43518926148906495,181.69230769230768,1.0,532,60.507246376811594,9.181145138562632,0.08360529475476401,0.0001,0.38448408161096875,0.08360529475476401,3.773019313692228,35.353689304255205,9.16119668928155,0.957186481447832,3.925133832406596,329.2983936073948,0.001,9.17974224757261
288,0.0,9.181134655416024,1598.071111420767,0,3.925133832406596,0.001736736566662067,0.001736736566662067,0.48078238369317544,174.56140350877192,1.0,533,53.47222222222222,9.177870707259629,0.11453923260019706,0.0001,0.19638717175675252,0.11453923260019706,4.318007187652874,40.761702676013265,9.154685352873349,0.9638682508723867,3.926870568973258,379.2702563083678,0.001,9.176018040149387
288,0.0,9.182362155788224,1601.4103983938048,0,3.926870568973258,0.0008301558397092457,0.0008301558397092457,0.47883867296622545,174.89122807017543,1.0,534,53.81944444444444,9.179260217369134,0.1120422027095891,0.0001,0.2798130249986347,0.1120422027095891,4.2842042385904,40.44496490554964,9.156249941364804,0.9589010023290955,3.927700724812967,376.55723860640194,0.001,9.177441191522002
295,0.0,9.178027791904054,1559.6072358530882,0,3.927700724812967,0.0026940168055582525,0.0026940168055582525,0.5143385089705134,170.48287671232876,1.0,535,47.79661016949153,9.173892830737765,0.1364948074035161,0.0001,0.03235114310458581,0.1364948074035161,4.711355610965752,42.97892580041296,9.148254274140832,0.9610852002488401,3.9303947416185254,399.4537955354716,0.001,9.171686816270723
287,0.0,9.183226180437883,1603.824748257637,0,3.9303947416185254,0.00012170975845826604,-0.00012170975845826604,0.4603740465439321,175.1161971830986,1.0,536,57.14285714285714,9.18062106112204,0.09877659759808162,0.0001,0.043048496261420315,0.09877659759808162,4.052864528355517,42.71042214947624,9.158951835722561,0.9555420470324081,3.930273031860067,397.18252868050473,0.001,9.178991762801681
290,0.0,9.182581755177718,1583.8434948926804,0,3.930273031860067,0.0012679663805115204,-0.0012679663805115204,0.46637794733061294,172.95818815331012,1.0,537,56.55172413793104,9.179789191179225,0.1036667299889867,0.0001,0.025423796007122988,0.1036667299889867,4.131462195930454,45.8265742427005,9.157676057103158,0.9604743460771377,3.9290050654795556,425.5622126748338,0.001,9.178094831339521
290,0.0,9.180925671543223,1585.6094106366743,0,3.9290050654795556,8.545749569055516e-05,8.545749569055516e-05,0.4590842844422861,173.17421602787456,1.0,538,57.931034482758626,9.17819683378866,0.09876923080353867,0.0001,0.20142230102711126,0.09876923080353867,4.05733558656757,44.126018824242166,9.156576917080386,0.9528771765011034,3.929090522975246,410.21791698221534,0.001,9.176567717896553
297,0.0,9.17952765452437,1551.1691852660988,0,3.929090522975246,0.00018352523722864333,0.00018352523722864333,0.48889768251332555,169.48639455782313,1.0,539,53.198653198653204,9.176016660092625,0.11899294009212556,0.0001,0.025462540472799437,0.11899294009212556,4.418231788033912,46.200592126628926,9.152230625071091,0.9540338593467808,3.929274048212475,429.08201441588653,0.001,9.174075659570978
284,0.0,9.17716509877058,1615.1859737601853,0,3.929274048212475,0.0028463439760124665,0.0028463439760124665,0.48677020981503877,176.51957295373666,1.0,540,51.76056338028169,9.173648385520616,0.11905270277168427,0.0001,0.011211980416582754,0.11905270277168427,4.399809731315625,37.58710606266976,9.15000276919279,0.9623716025106642,3.9321203921884873,349.71542052773316,0.001,9.17172581121985
297,0.0,9.17642655599362,1542.5895983856603,0,3.9321203921884873,0.0011772902310451805,0.0011772902310451805,0.5282751417982409,168.68707482993196,1.0,541,45.45454545454545,9.17180649932187,0.14617213709209892,0.0001,0.014890909927458701,0.14617213709209892,4.878631023126976,43.98844973957367,9.145109269396093,0.9624035662642099,3.9332976824195325,408.49359369182514,0.001,9.16943908530312
290,0.0,9.179563611042088,1581.9634006058136,0,3.9332976824195325,0.0018339858516451812,0.0018339858516451812,0.4925414976043966,172.85714285714286,1.0,542,51.37931034482759,9.176180134266184,0.12125669997526117,0.0001,0.14356885125721805,0.12125669997526117,4.441496879911336,42.02517674369112,9.152187347508727,0.9611822310304005,3.9351316682711777,390.5740106612575,0.001,9.174222995440253
285,0.0,9.1776047646639,1608.923779942025,0,3.9351316682711777,0.0016341725197182022,0.0016341725197182022,0.4827275932072303,175.82624113475177,1.0,543,52.63157894736842,9.174374369264248,0.11503373869904772,0.0001,0.1768986285754116,0.11503373869904772,4.334647622153486,39.945906944461946,9.151070889876904,0.9592581506152644,3.936765840790896,371.3456485299066,0.001,9.172511483644483
280,0.0,9.179770254479156,1644.4724570717613,0,3.936765840790896,0.0016171326788789742,0.0016171326788789742,0.43258977552360717,179.57039711191337,1.0,544,61.42857142857143,9.177637244944247,0.08082936286593766,0.0001,0.2675010326613335,0.08082936286593766,3.7308268766914017,37.57639041271528,9.157891040090998,0.9502230972158836,3.938382973469775,349.8936103120904,0.001,9.176265618351476
290,0.0,9.176576722272927,1587.0218301925747,0,3.938382973469775,0.0014905767642816592,0.0014905767642816592,0.5008157869896943,173.4738675958188,1.0,545,49.6551724137931,9.172858211114612,0.12798714669744504,0.0001,0.005823402939987549,0.12798714669744504,4.550606120554158,40.61511167276939,9.148226890736517,0.9650438647475447,3.9398735502340565,377.81681977545986,0.001,9.170802056450817
282,0.0,9.178939818988601,1636.2711151827016,0,3.9398735502340565,0.0005365632539651166,0.0005365632539651166,0.44356880805508403,178.70967741935485,1.0,546,59.57446808510638,9.17656960243306,0.08885149675729617,0.0001,0.3015756582723178,0.08885149675729617,3.867906115336127,39.17132133727592,9.156051210611562,0.95704073717535,3.9404101134880216,364.55145086835284,0.001,9.17509353062023
278,0.0,9.1796453767611,1648.9071170514394,0,3.9404101134880216,0.001379291942082972,0.001379291942082972,0.4352729488055542,180.06181818181818,1.0,547,60.79136690647482,9.177439467814926,0.08331883603226822,0.0001,0.024602237136920304,0.08331883603226822,3.766859811479266,37.619818234102915,9.157498979982769,0.9566493329069403,3.9417894054301046,350.4243756984781,0.001,9.17604028993676
281,0.0,9.177625082919326,1638.1884252711513,0,3.9417894054301046,0.0023854853175149238,0.0023854853175149238,0.44721990707396775,178.95323741007195,1.0,548,58.718861209964416,9.175244173736642,0.09075833687680326,0.0001,0.02640123773511749,0.09075833687680326,3.902874933580315,39.226165474903354,9.154490657943438,0.9565058147886707,3.9441748907476195,364.57147694053106,0.001,9.173740369317148
289,0.0,9.173269458670275,1590.8097758997699,0,3.9441748907476195,0.0030842971658087137,0.0030842971658087137,0.47591811307549564,173.9020979020979,1.0,549,54.67128027681662,9.170079436185574,0.11123808908333871,0.0001,0.024873965712281076,0.11123808908333871,4.267169824392158,41.57145919227554,9.147229457175085,0.9585096236444526,3.9472591879134282,386.6118881229761,0.001,9.168272745016228
290,0.0,9.172732255075166,1588.6986266144133,0,3.9472591879134282,0.0036768064280394697,0.0036768064280394697,0.5034795779656004,173.73867595818814,1.0,550,48.96551724137931,9.168973895906724,0.1291196322371977,0.0001,0.025576576480303367,0.1291196322371977,4.579764645514724,39.893997203602694,9.144151406142585,0.9602604292909295,3.9509359943414677,370.8847143293251,0.001,9.166891039229657
292,0.0,9.171453697306884,1576.0268801595319,0,3.9509359943414677,0.0038374441521535907,0.0038374441521535907,0.5014432777120535,172.37716262975778,1.0,551,49.65753424657534,9.167824428325218,0.1275571226488473,0.0001,0.028182977227782593,0.1275571226488473,4.549587533417806,42.40331519296781,9.143168924663557,0.9609609171112924,3.9547734384936213,393.3286130344964,0.001,9.165769556347918
291,0.0,9.169055729934765,1575.990778998631,0,3.9547734384936213,0.0037309035312249605,0.0037309035312249605,0.5090621575753167,172.42708333333334,1.0,552,48.10996563573883,9.16510533162912,0.13297304353793574,0.0001,0.30885309798393656,0.13297304353793574,4.649185469521581,40.67769952584927,9.13985839909052,0.9589887372854922,3.9585043420248462,378.0542733839911,0.001,9.162957945694462
291,0.0,9.168274733000231,1579.5887397728256,0,3.9585043420248462,0.003676248594441933,0.003676248594441933,0.5024115409615142,172.81597222222223,1.0,553,49.48453608247423,9.164529667091477,0.12855801306751774,0.0001,0.014024393824707049,0.12855801306751774,4.569847347696712,42.364295047694554,9.139777855929093,0.959191023602892,3.962180590619288,392.9762837282096,0.001,9.162455912122528
297,0.0,9.165113351564655,1543.4369548804884,0,3.962180590619288,0.00415683627393415,0.00415683627393415,0.5201056374893218,168.96938775510205,1.0,554,46.801346801346796,9.160824850275587,0.14105409068943733,0.0001,0.07786065243427034,0.14105409068943733,4.780211373383215,44.836464921980486,9.134748910388693,0.9629933323711299,3.9663374268932223,415.97388046500555,0.001,9.15855319478498
290,0.0,9.166222579217743,1582.014686703779,0,3.9663374268932223,0.004035665797544219,0.004035665797544219,0.4922624298751098,173.10801393728224,1.0,555,51.37931034482759,9.162799522221489,0.1214257316505487,0.0001,0.03728175079516039,0.1214257316505487,4.445817673143853,41.68780817470446,9.138804216615895,0.9576885200127825,3.9703730926907665,386.91651254758887,0.001,9.160838417292306
284,0.0,9.16404971413294,1619.243806917476,0,3.9703730926907665,0.0057527593656350184,0.0057527593656350184,0.4791355382745029,177.2064056939502,1.0,556,52.816901408450704,9.160930438510908,0.11250370363997123,0.0001,0.02232146794105522,0.11250370363997123,4.292684268490282,38.64060282559127,9.137882339455322,0.9546247254815523,3.9761258520564016,358.5566551942203,0.001,9.159104081141265
293,0.0,9.1608540524902,1565.1855410666371,0,3.9761258520564016,0.0037732985486811366,0.0037732985486811366,0.516224649688537,171.42068965517242,1.0,557,46.75767918088737,9.156746204123763,0.1382086039552199,0.0001,0.21817794006627791,0.1382086039552199,4.730924566974983,41.453117509404684,9.130970956698667,0.9616433678536208,3.9798991506050827,384.3823526972044,0.001,9.154521955436849
289,0.0,9.160895082841074,1587.844447172277,0,3.9798991506050827,0.004103441450220124,0.004103441450220124,0.4984139157961843,173.85314685314685,1.0,558,49.82698961937716,9.157300503415941,0.12616934858455392,0.0001,0.020308622546792977,0.12616934858455392,4.520442601668738,42.915506194329076,9.132847992899888,0.9606356000330746,3.984002592055303,397.9522600596154,0.001,9.155272060496381
290,0.0,9.15858117717693,1581.5128164533469,0,3.984002592055303,0.003597122900289129,0.003597122900289129,0.48604195206085943,173.19163763066203,1.0,559,52.41379310344828,9.155291150273753,0.11770495271370093,0.0001,0.020853581958812383,0.11770495271370093,4.375883377335401,42.60950066353181,9.13173815931416,0.9578075128593819,3.987599714955592,395.27633566910197,0.001,9.153392114656363
295,0.0,9.155960220076768,1553.7884304132137,0,3.987599714955592,0.004418024496652073,0.004418024496652073,0.48028708814266186,170.1917808219178,1.0,560,54.57627118644067,9.15268975410958,0.11436015547308175,0.0001,0.028689536417758635,0.11436015547308175,4.3195888699394605,45.60285905908663,9.12951579994667,0.955970392841872,3.992017739452244,422.6912599548504,0.001,9.150835652503439
302,0.0,9.154765773081186,1522.285639815585,0,3.992017739452244,0.0032613558767717876,0.0032613558767717876,0.5224147462845495,166.83277591973246,1.0,561,47.019867549668874,9.150514768811318,0.14281131516860204,0.0001,0.03313499062428341,0.14281131516860204,4.801510203920821,47.88236836233748,9.124280531617758,0.964383105849592,3.995279095329016,443.1266538339431,0.001,9.148223244401551
295,0.0,9.152552335071583,1554.4230781946835,0,3.995279095329016,0.0065436315273741386,0.0065436315273741386,0.5297922838417274,170.41438356164383,1.0,562,44.06779661016949,9.148053887432303,0.14787246837064727,0.0001,0.03158918189511273,0.14787246837064727,4.889408335061589,43.62938793684013,9.121258322519886,0.9643857030142834,4.00182272685639,403.98183718392613,0.001,9.145676652750883
303,0.0,9.149002510101663,1512.381702548337,0,4.00182272685639,0.005583805337794345,0.005583805337794345,0.5363132664633576,165.88666666666666,1.0,563,44.224422442244226,9.144298249342873,0.15217589095255085,0.0001,0.017299684204273563,0.15217589095255085,4.965727310025018,48.519210857373004,9.117006790394846,0.963680006638687,4.007406532194184,448.355453546947,0.001,9.141845496062622
298,0.0,9.145547877944269,1533.3224882513268,0,4.007406532194184,0.005778453981399423,0.005778453981399423,0.5331917338901335,168.25423728813558,1.0,564,43.95973154362416,9.14086457545463,0.15073161744324054,0.0001,0.1663305891629802,0.15073161744324054,4.935554014534216,44.68503454797662,9.113790888464058,0.9647934265785734,4.013184986175584,413.41599635975473,0.001,9.138441326656732
294,0.0,9.144485161982269,1558.8048823889897,0,4.013184986175584,0.006598505666674193,0.006598505666674193,0.5076076836350176,171.00343642611685,1.0,565,48.63945578231292,9.140497067794415,0.1339423021522115,0.0001,0.21734556617923956,0.1339423021522115,4.643997805107076,44.74859119914072,9.115320544387084,0.9630358601876503,4.019783491842258,413.9077001495254,0.001,9.138354416651733
294,0.0,9.142454585121316,1562.1687485556045,0,4.019783491842258,0.005404950955589349,0.005404950955589349,0.5048527103499101,171.41580756013747,1.0,566,48.97959183673469,9.138532083678838,0.13166690870360834,0.0001,0.24422978325937178,0.13166690870360834,4.613484228200726,42.409340834108534,9.113554167189044,0.9587277742614847,4.025188442797847,392.8746663166395,0.001,9.136417845898476
288,0.0,9.142224282312872,1588.6623967146804,0,4.025188442797847,0.005919114396306213,0.005919114396306213,0.4888224449755968,174.29473684210527,1.0,567,51.388888888888886,9.138835215822308,0.12048719644258693,0.0001,0.03514435466407124,0.12048719644258693,4.415516396350053,39.61079252653083,9.115058871427054,0.9586424276744239,4.0311075571941535,367.0372489351611,0.001,9.13690106604195
294,0.0,9.138377740810206,1562.7992448286002,0,4.0311075571941535,0.0065602167397891264,0.0065602167397891264,0.5031460061732876,171.553264604811,1.0,568,49.31972789115646,9.134608815054381,0.1307096631815752,0.0001,0.013680038483570087,0.1307096631815752,4.585255945199713,43.10061450190719,9.10977868838647,0.9623341981169693,4.037667773933943,398.92793619463214,0.001,9.132520931108356
286,0.0,9.137630920179781,1597.8184034646326,0,4.037667773933943,0.004928591456057951,0.004928591456057951,0.49073949866067096,175.3886925795053,1.0,569,50.6993006993007,9.134152041948061,0.12234688376186666,0.0001,0.031107791080192244,0.12234688376186666,4.443259158942589,39.818281745803375,9.110221432691294,0.959998210496977,4.042596365390001,368.4564079120855,0.001,9.13219309013142
287,0.0,9.135898820764298,1596.7429022044964,0,4.042596365390001,0.004526768438842588,0.004526768438842588,0.48088408911363767,175.2887323943662,1.0,570,52.613240418118465,9.132749111246012,0.11441401784321692,0.0001,0.003547127362296238,0.11441401784321692,4.318635262323884,40.746913991143266,9.109555476745179,0.9521501270628177,4.047123133828843,377.29726113464676,0.001,9.130900272584153
287,0.0,9.133092050040043,1592.688456114931,0,4.047123133828843,0.0064592341297755596,0.0064592341297755596,0.5047953559540371,174.95070422535213,1.0,571,47.73519163763066,9.129306642088821,0.1316315000768133,0.0001,0.13470534023646674,0.1316315000768133,4.603458087117263,39.159537802590535,9.104356995584515,0.9603304792178429,4.053582367958619,362.18179777509715,0.001,9.127202078751285
296,0.0,9.130317184218555,1542.6482958632323,0,4.053582367958619,0.005368305131613127,0.005368305131613127,0.5162932697534519,169.51535836177473,1.0,572,46.95945945945946,9.126218154026644,0.13968369075713552,0.0001,0.01936295348884471,0.13968369075713552,4.737830758156191,44.0360998700586,9.10041519002601,0.9627571173138033,4.058950673090232,406.86955727881264,0.001,9.123987590475775
