NormDeltaOmega,ITERATIONS,RewardMean,OmegaBefore,Wins,RewardStd,Omega,Primal,DualBefore,ReturnsStd,DualAfter,Eta,Traj,TimestepsStd,TimestepsMean,Epsilon,WeightMax,WeightMin,WeightMean,DeltaOmega,ReturnsMean,NormDeltaVar,DualReg,WeightMedian,LossReg,ConfortViolation
0.000423668565675106,1906,9.845356534697906,1.7054544207181592,98.41897233201581,0.09101863563272992,1.7058780892838343,9.84690751070502,9.847544563126597,155.96984415785099,9.847438880771964,0.7235741816032516,253,15.614621353078016,199.06,0.001,1.0,1.127967380576265e-06,1.127967380576265e-06,0.000423668565675106,1959.8069697810067,0.035261734793181676,0.0001,0.9192163946146187,0.0,0
0.0004849758516007885,1907,9.845784399201879,1.7058780892838343,98.80952380952381,0.07984428083074988,1.7053931134322335,9.847145035188483,9.847798392704753,141.07124056705194,9.847686794569588,0.7182798968199365,252,14.099719282218265,199.45381526104418,0.001,1.0,1.0052530441963343e-06,1.0052530441963343e-06,-0.0004849758516007885,1963.772592240227,0.05205305290413986,0.0001,0.9056906545250868,0.0,0
0.0026593169376469827,1908,9.843226930192928,1.7053931134322335,96.8503937007874,0.12726808850145005,1.7080524303698805,9.845751877351995,9.846224968772535,157.8572691578402,9.846170706426744,0.791725370200773,254,15.731907979761125,198.49003984063745,0.001,1.0,3.6355813745645406e-06,3.6355813745645406e-06,0.0026593169376469827,1953.7684149221361,0.18628428038274042,0.0001,0.9174797599626257,0.0,0
0.00043960132009357444,1909,9.845391414677676,1.7080524303698805,98.80478087649402,0.07973815398138717,1.708492031689974,9.84673101853087,9.84739551313112,94.21743979090859,9.847280388525984,0.7143898264469446,251,9.332780410601542,199.9959677419355,0.001,1.0,9.288806322908774e-07,9.288806322908774e-07,0.00043960132009357444,1969.033634717212,0.06294598219844814,0.0001,0.9011869779377564,0.0,0
0.0002348916285157543,1910,9.84470423099774,1.708492031689974,98.40637450199203,0.09142475290506508,1.7087269233184899,9.846290667739765,9.846910741621848,131.94519070065465,9.846810287634824,0.729856776745091,251,13.187236615278671,199.5040322580645,0.001,1.0,1.2654418052667871e-06,1.2654418052667871e-06,0.0002348916285157543,1964.0496305448305,0.1305746915928266,0.0001,0.9164998385240042,0.0,0
0.0006783421630733866,1911,9.845195028330515,1.7087269233184899,98.80478087649402,0.08014942861166298,1.7080485811554165,9.846596555165032,9.847228083724143,110.75797865539272,9.847123213622913,0.7261802792456052,251,11.020549312716051,199.83467741935485,0.001,1.0,1.180659289776717e-06,1.180659289776717e-06,-0.0006783421630733866,1967.4255751050162,0.05386692137912163,0.0001,0.9159935534838822,0.0,0
0.00022740861663450573,1912,9.846270831190006,1.7080485811554165,99.6,0.04901022758941858,1.707821172538782,9.847136825967901,9.84787886992131,66.29632922190105,9.84773498194285,0.6827986952070245,250,6.60395248057184,200.57894736842104,0.001,1.0,4.925413887815123e-07,4.925413887815123e-07,-0.00022740861663450573,1974.9503493105426,0.005182311371941871,0.0001,0.9043974667169664,0.0,0
0.00017227754560678044,1913,9.845812797498278,1.707821172538782,99.2,0.06635140450294703,1.7079934500843887,9.84692943730613,9.847624609920809,102.06949195190685,9.847497181219085,0.6981164613697259,250,10.198982452308611,200.14574898785426,0.001,1.0,6.810759596742364e-07,6.810759596742364e-07,0.00017227754560678044,1970.5933141193066,0.053241931187909805,0.0001,0.911145170523584,0.0,0
0.0011732339543035764,1914,9.84457251036796,1.7079934500843887,98.40637450199203,0.09158499267537897,1.7091666840386923,9.846191882738022,9.84679462615616,113.12864178839727,9.846699489527836,0.7364678262611187,251,11.223314981213608,199.6451612903226,0.001,1.0,1.4210476761363746e-06,1.4210476761363746e-06,0.0011732339543035764,1965.407998438846,0.05483904978654518,0.0001,0.9117365602106683,0.0,0
0.0005899258189909773,1915,9.844974959161606,1.7091666840386923,98.80952380952381,0.0795760788300917,1.7097566098576833,9.846303131858974,9.84697269154816,123.7142006543977,9.846855918213608,0.7126619547573289,252,12.346178442216946,199.65060240963857,0.001,1.0,9.075404329440026e-07,9.075404329440026e-07,0.0005899258189909773,1965.5482282667228,0.018396929745593905,0.0001,0.9100588463359687,0.0,0
0.0006949229708099747,1916,9.845296631437332,1.7097566098576833,99.2,0.0661343162560536,1.7104515328284933,9.846393288686018,9.847098261075349,64.8579515529632,9.846967567888967,0.6947384715641466,250,6.398585298247164,200.4331983805668,0.001,1.0,6.298660275656364e-07,6.298660275656364e-07,0.0006949229708099747,1973.3127818128576,0.036531516449919234,0.0001,0.9019768633704751,0.0,0
0.0012257257825121215,1917,9.844822751896395,1.7104515328284933,98.80952380952381,0.07951186279234677,1.7116772586110054,9.846142556468404,9.8468162304922,127.53969807184315,9.84669812096267,0.7112660206098907,252,12.762095545970192,199.64658634538154,0.001,1.0,8.880249925440576e-07,8.880249925440576e-07,0.0012257257825121215,1965.480204241412,0.0032039283130953994,0.0001,0.9145747605464409,0.0,0
0.0005330995621755097,1918,9.844197944987611,1.7116772586110054,97.63779527559055,0.11019656319396279,1.712210358173181,9.846128292977358,9.846737752207632,191.90343913652467,9.846642424767852,0.7326738758336528,254,19.238205164716245,198.08366533864543,0.001,1.0,1.3221945160701439e-06,1.3221945160701439e-06,0.0005330995621755097,1949.9709832364917,0.028373777280107246,0.0001,0.9086618546369076,0.0,0
0.0004669925418903098,1919,9.844009275854052,1.712210358173181,98.4126984126984,0.09125914516196938,1.7126773507150712,9.845579699268068,9.846207049696144,161.0922633455484,9.846104287545637,0.7271705018191612,252,16.150146894745546,198.99196787148594,0.001,1.0,1.1947614304086193e-06,1.1947614304086193e-06,0.0004669925418903098,1958.876654531681,0.04592967004421091,0.0001,0.9084811730287915,0.0,0
0.0005818086852953375,1920,9.845867792059368,1.7126773507150712,100.0,0.020809949031063785,1.7120955420297759,9.84650389184178,9.847282978773256,1.07249306580711,9.84712566272267,0.6715502336782337,249,0.0,201.0,0.001,1.0,0.6579421961497597,0.6579421961497597,-0.0005818086852953375,1979.019776275477,0.004201810163891254,0.0001,0.9017813862487307,0.0,0
3.600502350598056e-05,1921,9.84509924199181,1.7120955420297759,99.2,0.06620998568490911,1.7121315470532819,9.846211268635244,9.846907454554803,51.115979563938936,9.846779576003865,0.6978216382482515,250,5.017555111749906,200.67206477732793,0.001,1.0,6.710450493761958e-07,6.710450493761958e-07,3.600502350598056e-05,1975.6298287039956,3.432467797850762e-05,0.0001,0.9024895521875396,0.0,0
0.0014310515920952227,1922,9.843755580889532,1.7121315470532819,98.4126984126984,0.09130780980689157,1.713562598645377,9.845356206105695,9.8459666391334,111.05953535816312,9.845869065297064,0.7335486009839917,252,11.031629235942296,199.62248995983936,0.001,1.0,1.354154311891368e-06,1.354154311891368e-06,0.0014310515920952227,1965.033946343404,0.004239556124266075,0.0001,0.9152890589780369,0.0,0
0.0009663188826507518,1923,9.843476057806248,1.713562598645377,98.03149606299213,0.10123704878527044,1.7145289175280278,9.845267729759753,9.845862945224514,184.96969012903796,9.845770925237915,0.7388548549572278,254,18.551482139270103,198.43027888446215,0.001,1.0,1.4913435339841704e-06,1.4913435339841704e-06,0.0009663188826507518,1953.231621710176,0.09303034041363599,0.0001,0.9152788402412899,0.0,0
0.0005460176479332723,1924,9.844017942121257,1.7145289175280278,98.80952380952381,0.07979798608908642,1.715074935175961,9.845372937258137,9.846028689230323,152.21879329020726,9.845916262681051,0.7174651335194231,252,15.25946091977486,199.31726907630522,0.001,1.0,1.0011232220895974e-06,1.0011232220895974e-06,0.0005460176479332723,1962.0766087722643,0.0007145850362870035,0.0001,0.9137475444075647,0.0,0
0.00031376096931912123,1925,9.843844746848829,1.715074935175961,98.80952380952381,0.07989632524936253,1.7153886961452802,9.845217273619514,9.84586338080724,150.45441820316313,9.845753937046693,0.7209058516270557,252,15.076243171814212,199.3413654618474,0.001,1.0,1.0662821206707908e-06,1.0662821206707908e-06,0.00031376096931912123,1962.2837912121704,0.03360949803681208,0.0001,0.9116022737222577,0.0,0
