RewardMean,TimestepsMean,Traj,OmegaBefore,NormDeltaVar,WeightMin,DualAfter,ReturnsStd,DeltaOmega,ITERATIONS,Eta,RewardStd,DualReg,TimestepsStd,Omega,NormDeltaOmega,LossReg,ConfortViolation,Epsilon,WeightMax,Primal,ReturnsMean,Wins,WeightMean,DualBefore,WeightMedian
7.083735140881617,37.39730134932534,1337,7.249327397173306,0.11288257933241151,0.5254068061777333,7.1585769375264245,171.01509663819425,-0.021797201667546062,26,11.90612277958203,1.1804042542069404,0.0001,23.48043669227668,7.22753019550576,0.021797201667546062,0.0,0,0.001,1.0,7.172750618058453,264.90048291170444,0.0,0.5254068061777333,7.260833164427324,0.9699208615260282
7.1031369437729,38.54054054054054,1298,7.22753019550576,0.06177169489340582,0.5211842752957339,7.17678598379171,182.5973585861073,-0.021814685579399473,27,11.778471612771941,1.1662388951544058,0.0001,25.004086486423716,7.20571550992636,0.021814685579399473,0.0,0,0.001,1.0,7.19065733603795,273.75462015005724,0.0,0.5211842752957339,7.275842026097459,0.9697484849513701
7.116684615308556,38.525868725868726,1298,7.20571550992636,0.2863021559872542,0.5201195658077253,7.190453771548995,186.27871179291725,-0.020589551903952064,28,11.789181040925762,1.16790052037683,0.0001,25.46980775095874,7.185125958022408,0.020589551903952064,0.0,0,0.001,1.0,7.204350367558249,274.15562348605914,0.0,0.5201195658077253,7.28960650797805,0.968345313269245
7.140208397587851,39.85634477254589,1256,7.185125958022408,0.0584675328571376,0.5167028469302684,7.212610509583475,182.79149422368909,-0.02128875766358007,29,11.641258045748593,1.151653256236583,0.0001,24.940698094395845,7.163837200358828,0.02128875766358007,0.0,0,0.001,1.0,7.2261602558185185,284.5636677019182,0.0,0.5167028469302684,7.308013707753899,0.971095008313397
7.152718437692073,39.37933753943218,1271,7.163837200358828,0.27079661604348265,0.5184763213402865,7.2259462753679555,180.8112618927877,-0.021063777018166974,30,11.726740423418187,1.1619000966851032,0.0001,24.60916160482466,7.142773423340661,0.021063777018166974,0.0,0,0.001,1.0,7.239695772788107,281.66744314080995,0.0,0.5184763213402865,7.32312304535543,0.9712334121931343
7.170987730121916,40.14481094127112,1246,7.142773423340661,0.08329421301590914,0.5142514468963941,7.2434899019756545,196.3988041121308,-0.02013487599587993,31,11.64729241487366,1.15335046009314,0.0001,26.67099288833648,7.122638547344781,0.02013487599587993,0.0,0,0.001,1.0,7.257053847558163,287.8744768206006,0.0,0.5142514468963941,7.338630911273936,0.9687534239830343
7.189285264483213,41.013968775677895,1220,7.122638547344781,0.46740171051969115,0.5117162008588716,7.260810330224051,205.65604327084108,-0.01918671967900476,32,11.540844934762967,1.1416946715615968,0.0001,27.89213232489161,7.1034518276657765,0.01918671967900476,0.0,0,0.001,1.0,7.2741271702910755,294.8444767817612,0.16393442622950818,0.5117162008588716,7.353391574962495,0.9708233809884881
7.2038675238169745,41.50872817955112,1206,7.1034518276657765,0.07195670380628208,0.5094725027030291,7.2751284627667525,194.29986557568373,-0.02025138993582054,33,11.510629708827238,1.138675565185211,0.0001,26.29512561706167,7.083200437729956,0.02025138993582054,0.0,0,0.001,1.0,7.288375653353201,299.01815702743846,0.08291873963515754,0.5094725027030291,7.36690495943606,0.9692922737182252
7.221716935392617,42.51022146507666,1177,7.083200437729956,0.3260645958408638,0.5072696141461286,7.292069243294768,205.88301244087907,-0.019330653124443486,34,11.410555908104515,1.1278143585221343,0.0001,27.817049196773,7.0638697846055125,0.019330653124443486,0.0,0,0.001,1.0,7.305087088666441,306.9944171396251,0.08496176720475786,0.5072696141461286,7.3814521380420715,0.9717932614516459
7.24076846091451,44.09283819628647,1134,7.0638697846055125,0.03671975153321672,0.5008402211458355,7.3096362457086475,216.36613502657113,-0.01735208725712667,35,11.247178487742817,1.1098449917562634,0.0001,29.15647671418754,7.046517697348386,0.01735208725712667,0.0,0,0.001,1.0,7.322283799626144,319.2602582674662,0.08818342151675485,0.5008402211458355,7.395306061476823,0.9696575460404648
7.262004876138744,45.645338208409505,1097,7.046517697348386,0.040882273469304696,0.49481503660510123,7.329497414506817,228.15433375386937,-0.01905893520749835,36,11.09363682028031,1.0931819406864298,0.0001,30.668636374333925,7.0274587621408875,0.01905893520749835,0.0,0,0.001,1.0,7.341801815065959,331.4799530465198,0.27347310847766637,0.49481503660510123,7.411695987905801,0.9681531541865381
7.275640744939246,46.85741088180112,1069,7.0274587621408875,0.29459448232930824,0.49062820838292404,7.342219654380915,231.04701046765123,-0.017895070951990277,37,10.991692120573058,1.081987270613615,0.0001,31.06372930121992,7.009563691188897,0.017895070951990277,0.0,0,0.001,1.0,7.354298893038328,340.91552927740884,0.0,0.49062820838292404,7.422390015315671,0.9669000579818148
7.291006708332664,47.42490494296578,1055,7.009563691188897,0.1097480927453702,0.48960951672339703,7.357055911421032,239.8920636609168,-0.016685140413124522,38,10.930530399195153,1.0756436713602149,0.0001,32.138499404956214,6.992878550775773,0.016685140413124522,0.0,0,0.001,1.0,7.369001438133788,345.7741551598505,0.37914691943127965,0.48960951672339703,7.435797469100621,0.9698113483198648
7.305318961460468,48.38252427184466,1033,6.992878550775773,0.07409005836762082,0.48588521784932204,7.3707629088667925,234.01899978046774,-0.016259804288908164,39,10.861034521594611,1.0683235095768666,0.0001,31.35052817623688,6.9766187464868645,0.016259804288908164,0.0,0,0.001,1.0,7.382556611223892,353.43852787214155,0.0,0.48588521784932204,7.447958244750163,0.9675676200144315
7.320278580216817,48.87866927592955,1025,6.9766187464868645,0.0865713230101986,0.4861378612172186,7.385474152994809,234.01796753876636,-0.017732237885366153,40,10.830839832764422,1.0654704856600026,0.0001,31.280389606957083,6.958886508601498,0.017732237885366153,0.0,0,0.001,1.0,7.397202309047555,357.8114638936487,0.0975609756097561,0.4861378612172186,7.46186113550434,0.9712265996887395
7.330801759629658,48.33107454017425,1036,6.958886508601498,0.05147753979176589,0.4869111349187118,7.396501564713641,239.5036516175879,-0.01712283597761477,41,10.885625580130133,1.0719097147216423,0.0001,31.940723967037602,6.941763672623884,0.01712283597761477,0.0,0,0.001,1.0,7.40834873529383,354.3117132327999,0.3861003861003861,0.4869111349187118,7.473894433326668,0.9704812333642433
7.349574321985031,50.118473895582326,999,6.941763672623884,0.47475058690846617,0.4803614866757347,7.413847346501165,251.53237031587523,-0.01708553858784878,42,10.72272952532288,1.0543984941770976,0.0001,33.48634589689396,6.924678134036035,0.01708553858784878,0.0,0,0.001,1.0,7.425342456311996,368.3228271560213,0.10010010010010009,0.4803614866757347,7.487778711087987,0.968652816023599
7.357529478231509,49.996993987975955,1001,6.924678134036035,0.2619888570829386,0.48198821546847803,7.422157546829406,238.54883316265335,-0.017036779029258042,43,10.761905101729624,1.0589220019402292,0.0001,31.739561915109828,6.907641355006777,0.017036779029258042,0.0,0,0.001,1.0,7.4337369965482845,367.86132323017233,0.0,0.48198821546847803,7.496884672464808,0.9703073925440378
7.375965204114734,51.631469979296064,969,6.907641355006777,0.1932757095043051,0.474766611870009,7.439183680743723,266.05334168306126,-0.0160542152155827,44,10.600433871100371,1.0414969613891316,0.0001,35.30337028868182,6.891587139791194,0.0160542152155827,0.0,0,0.001,1.0,7.4504174045181015,380.8233674025487,0.5159958720330238,0.474766611870009,7.5107006754218055,0.9671981851559868
7.387496248639418,52.07098121085595,961,6.891587139791194,0.08003262077823027,0.4735179604106858,7.4504674660752555,267.3583976568044,-0.015341228114277072,45,10.570458670727342,1.0385679331749265,0.0001,35.45279983227636,6.876245911676917,0.015341228114277072,0.0,0,0.001,1.0,7.461638159659989,384.6652081981228,0.5202913631633715,0.4735179604106858,7.521293692235675,0.9675517640630419
7.394374009071184,51.2299794661191,977,6.876245911676917,0.19894902339744694,0.4776684729767706,7.458178658728948,259.7155182518963,-0.015780143589362083,46,10.663836357354626,1.0491478591270433,0.0001,34.397251761543565,6.860465768087555,0.015780143589362083,0.0,0,0.001,1.0,7.469547763159865,378.81630898514265,0.4094165813715456,0.4776684729767706,7.530702942632962,0.9708365400052013
7.406519532132099,51.333333333333336,975,6.860465768087555,0.01277736312385749,0.47786546034241467,7.470350137308776,257.1123237808881,-0.015544864206050057,47,10.665212338399142,1.0496337529293893,0.0001,34.00589999644034,6.844920903881505,0.015544864206050057,0.0,0,0.001,1.0,7.481722177436959,380.19794408280865,0.3076923076923077,0.47786546034241467,7.54284246665558,0.9722970275137983
7.422175955127785,52.81269841269841,948,6.844920903881505,0.019382610725789867,0.4737215616974113,7.485063304126447,256.7503541948548,-0.016388170895436538,48,10.55589248113799,1.0380165273589392,0.0001,33.88492583050278,6.828532732986068,0.016388170895436538,0.0,0,0.001,1.0,7.496203292073045,391.9889457855477,0.21097046413502107,0.4737215616974113,7.555340226245027,0.9720886875192295
7.439267024747221,54.493449781659386,919,6.828532732986068,0.12721205162339497,0.4677841921236043,7.500848957381169,272.36286870766514,-0.015413694043026283,49,10.403647785283027,1.021828371072081,0.0001,35.872910080151804,6.813119038943042,0.015413694043026283,0.0,0,0.001,1.0,7.511669781331122,405.38217363299117,0.544069640914037,0.4677841921236043,7.568095987885335,0.9710638988165723
7.455067379987166,56.683731513083046,882,6.813119038943042,0.248323752855293,0.45931202251276837,7.515093894863898,289.28597285081986,-0.014772447343855966,50,10.222020759526599,1.002271303175189,0.0001,38.05977092804356,6.798346591599186,0.014772447343855966,0.0,0,0.001,1.0,7.5255400004352415,422.560202459018,0.6802721088435374,0.45931202251276837,7.579108244105731,0.9669682911110202
7.462237519246429,56.554926387315966,886,6.798346591599186,0.19709207373501852,0.4606057395566148,7.52248130117167,292.7465214703821,-0.013776186695682036,51,10.246384469599045,1.0051269083585048,0.0001,38.454339473134624,6.784570404903504,0.013776186695682036,0.0,0,0.001,1.0,7.532977296475106,422.02074603882113,0.7900677200902935,0.4606057395566148,7.586901947031064,0.9687157583513829
7.471522584357428,55.72402234636871,898,6.784570404903504,0.12905055042067393,0.46295958303857404,7.53221961165864,297.1971588948964,-0.014047983286065602,52,10.297878768885534,1.0109965546850306,0.0001,38.98744724957774,6.7705224216174384,0.014047983286065602,0.0,0,0.001,1.0,7.542821436640147,416.31720608306944,1.1135857461024499,0.46295958303857404,7.597538748604578,0.9711737698840199
7.488013431589086,59.651135005973714,840,6.7705224216174384,0.15716333853530387,0.4506321124248376,7.546293007389863,310.5567370878386,-0.01299362172723928,53,10.013202249793068,0.9803692539292335,0.0001,40.74644227965084,6.757528799890199,0.01299362172723928,0.0,0,0.001,1.0,7.556316687403744,446.6655779336473,1.0714285714285714,0.4506321124248376,7.606649149550219,0.966120154840983
7.496437003564856,59.02958579881657,848,6.757528799890199,0.17131513194003958,0.4525352550618326,7.55501068876378,306.87467950438986,-0.012701069071714421,54,10.046680925703392,0.9842549970921558,0.0001,40.17267846552816,6.744827730818485,0.012701069071714421,0.0,0,0.001,1.0,7.565101514737639,442.51881482764105,1.650943396226415,0.4525352550618326,7.615878287891842,0.968657838018998
7.513848052025946,62.54203262233375,800,6.744827730818485,0.32424676219202636,0.4443492639667564,7.570494707483959,323.83868362653635,-0.012693164924319156,55,9.815180131864155,0.9597527617832708,0.0001,42.36244759225397,6.732134565894166,0.012693164924319156,0.0,0,0.001,1.0,7.5801256101766,469.91475122290854,1.125,0.4443492639667564,7.627383974067253,0.9693394218782625
7.528308293708728,65.47568988173455,764,6.732134565894166,0.034384456226518804,0.4350905019150275,7.5830966177115045,335.16914541368953,-0.011152150754043078,56,9.589188496162382,0.9358590270755156,0.0001,43.75132511997806,6.7209824151401225,0.011152150754043078,0.0,0,0.001,1.0,7.592289253324674,492.9081096521456,1.963350785340314,0.4350905019150275,7.636397400077299,0.9675626871120684
7.532820200131821,64.21935483870968,778,6.7209824151401225,0.1679092872174184,0.4357070476358639,7.588227303865445,341.86473999410964,-0.012301749852063892,57,9.663900088415344,0.9439338229785222,0.0001,44.57704761171735,6.708680665288059,0.012301749852063892,0.0,0,0.001,1.0,7.597563700109548,483.7267250837167,2.185089974293059,0.4357070476358639,7.6427167232883395,0.9636575465065598
7.546320419614392,66.62883845126836,752,6.708680665288059,0.03978956574588637,0.4323623060424578,7.600725383978004,332.31568042460077,-0.012338057618797471,58,9.539662759786522,0.931136618766275,0.0001,43.298276452737014,6.696342607669261,0.012338057618797471,0.0,0,0.001,1.0,7.609823387694119,502.7935061835557,1.8617021276595744,0.4323623060424578,7.653137738551042,0.9672151222953751
7.549634766482378,64.27284427284427,780,6.696342607669261,0.02919857753782478,0.43624785045132575,7.605222988032495,333.0134385930211,-0.012699845546908506,59,9.683294171622311,0.9465235236357206,0.0001,43.31418481509061,6.683642762122353,0.012699845546908506,0.0,0,0.001,1.0,7.6145968120460585,485.24962078476904,2.435897435897436,0.43624785045132575,7.659907746913045,0.965135752386236
7.561642988657467,66.3497340425532,755,6.683642762122353,0.05212772401148745,0.4325499089704381,7.61626754065146,345.1090607215318,-0.011936986467847355,60,9.564528193317607,0.9341850001148576,0.0001,44.88026357364565,6.671705775654505,0.011936986467847355,0.0,0,0.001,1.0,7.62541298401536,501.68859488134285,1.8543046357615895,0.4325499089704381,7.66902865917672,0.9672424976587308
7.56704994931109,65.69828722002634,762,6.671705775654505,0.04074117056055304,0.4336497478975535,7.622112867733352,326.5807750368663,-0.010171066866852208,61,9.616696838158786,0.9399906227757074,0.0001,42.43062861613907,6.661534708787653,0.010171066866852208,0.0,0,0.001,1.0,7.631358065613084,497.11513718197335,1.7060367454068242,0.4336497478975535,7.675582393735381,0.9661912396459231
7.573818947600018,65.88522427440633,761,6.661534708787653,0.1722325287649063,0.43599916313668485,7.629204185304341,322.22679857097233,-0.012306190709307607,62,9.655350376221449,0.9442223896272957,0.0001,41.817940225289064,6.6492285180783455,0.012306190709307607,0.0,0,0.001,1.0,7.638523960414278,499.0189484435531,1.0512483574244416,0.43599916313668485,7.68333283955404,0.9691683686685857
7.580794100563796,65.65657894736842,763,6.6492285180783455,0.09944085171959528,0.434297145638217,7.636204756738051,338.29261687574433,-0.010964137968542786,63,9.656900731404987,0.9446929431176136,0.0001,43.880510106922955,6.638264380109803,0.010964137968542786,0.0,0,0.001,1.0,7.645527344462155,497.73306306111306,1.4416775884665793,0.434297145638217,7.690232555177293,0.9658963892907413
7.597744310021417,68.02861035422343,737,6.638264380109803,0.07536525053000068,0.4277865979841559,7.651627443194924,340.50471385577043,-0.013315589387691062,64,9.46810759706145,0.9250776964231103,0.0001,44.05610738979743,6.624948790722112,0.013315589387691062,0.0,0,0.001,1.0,7.660588607159241,516.824141939235,2.03527815468114,0.4277865979841559,7.702623225253376,0.9678167149723262
7.609956795196624,69.14819944598338,725,6.624948790722112,0.04579877947568436,0.42338663931545495,7.663264473051387,343.3817870447929,-0.012345439898100885,65,9.395100744223994,0.9177628411822157,0.0001,44.37549332813491,6.612603350824011,0.012345439898100885,0.0,0,0.001,1.0,7.6720878784933335,526.2201432886242,2.6206896551724137,0.42338663931545495,7.713037454446838,0.9650744798417953
7.621966038602779,71.69396551724138,699,6.612603350824011,0.059698742685251514,0.41721129598957674,7.674023683464109,362.05139875056693,-0.012107654993371852,66,9.239021085556825,0.9014751138877976,0.0001,46.72882479833292,6.600495695830639,0.012107654993371852,0.0,0,0.001,1.0,7.682556174181298,546.4509057751953,2.8612303290414878,0.41721129598957674,7.721574010808508,0.9651577022142621
7.626020531281243,72.372634643377,690,6.600495695830639,0.2132157064442429,0.41544762422208775,7.677648383284472,371.36061154886283,-0.0107130429903739,67,9.185777630270866,0.8957904540670321,0.0001,47.92434912956486,6.589782652840265,0.0107130429903739,0.0,0,0.001,1.0,7.686082734618156,551.9072283937597,3.1884057971014492,0.41544762422208775,7.724578391073749,0.9660525704116559
7.637363112204806,73.50884955752213,681,6.589782652840265,0.1389798254489408,0.412343371415837,7.688567521023081,363.5924601222522,-0.01049559366645525,68,9.130712904719632,0.8903807336826529,0.0001,46.86325187140365,6.57928705917381,0.01049559366645525,0.0,0,0.001,1.0,7.696901003754069,561.3868167880598,3.0837004405286343,0.412343371415837,7.734624477881512,0.9647741075841754
7.647686280751493,76.00914634146342,659,6.57928705917381,0.02357254587566518,0.40756253778155405,7.6978085696370195,375.3692361773691,-0.010735102289035403,69,8.99244177374824,0.8761974725595304,0.0001,48.32470750422426,6.568551956884774,0.010735102289035403,0.0,0,0.001,1.0,7.70589143100664,581.2956485649787,3.490136570561457,0.40756253778155405,7.741910629086156,0.9669138719172214
7.652452507066037,74.7125748502994,671,6.568551956884774,0.004033080671204276,0.40971002921425426,7.703213181702668,388.52576748226477,-0.009891600970326486,70,9.07302107006833,0.8846902842692526,0.0001,50.00076068839404,6.558660355914448,0.009891600970326486,0.0,0,0.001,1.0,7.711441616941465,571.748878583732,3.427719821162444,0.40971002921425426,7.748457635402533,0.9653057699559543
7.663300202124138,75.6236722306525,662,6.558660355914448,0.12020055278104498,0.4063292307568188,7.713627912306989,372.5780880384247,-0.011932822082844297,71,9.015565457418932,0.8791853680951617,0.0001,47.85154506669991,6.5467275338316036,0.011932822082844297,0.0,0,0.001,1.0,7.7217524714430725,579.5277514770331,3.474320241691843,0.4063292307568188,7.757888820889525,0.9634775602065647
7.669407117690357,76.30781010719755,656,6.5467275338316036,0.07354078946586526,0.40630861017551884,7.719554726233062,388.02150086580536,-0.009375587929002727,72,8.991766312357074,0.8768837462846745,0.0001,49.818923724366954,6.537351945902601,0.009375587929002727,0.0,0,0.001,1.0,7.727636433350005,585.2098486419831,3.201219512195122,0.40630861017551884,7.763463270478121,0.9661699374087606
7.676316337004611,77.48442367601245,645,6.537351945902601,0.0442597736575385,0.3999831348908135,7.725621922263986,381.4802871184901,-0.009895498993913066,73,8.884764897342563,0.8656792051606514,0.0001,48.96419863565968,6.527456446908688,0.009895498993913066,0.0,0,0.001,1.0,7.733512228084764,594.7556452152376,4.186046511627907,0.3999831348908135,7.76824538728506,0.9616769539248278
7.691967540592541,80.07085346215781,624,6.527456446908688,0.2662071496691868,0.3921792924932614,7.739934265092938,410.6278251626345,-0.010848856330441414,74,8.708545966535072,0.8480979195873403,0.0001,52.5601087146524,6.516607590578246,0.010848856330441414,0.0,0,0.001,1.0,7.747514598297065,615.8905330225807,5.448717948717949,0.3921792924932614,7.78003368615685,0.9608662458026066
