OmegaBefore,DualAfter,DualReg,Primal,ConfortViolation,WeightMin,WeightMedian,LossReg,NormDeltaVar,WeightMax,Epsilon,WeightMean,RewardStd,Wins,Omega,ReturnsMean,TimestepsMean,NormDeltaOmega,DeltaOmega,ITERATIONS,Traj,ReturnsStd,Eta,TimestepsStd,DualBefore,RewardMean
17.313589891685055,-4.470137598338338,0.0001,-4.440361894389943,0,0.7079244574953161,0.7467239638554348,0.0,0.38642407582243027,1.0,0.001,0.7079244574953161,1.5086689245269425,0.0,17.265571673359965,-47.76267528018215,10.409327503643556,0.048018218325090345,-0.048018218325090345,41,4804,20.914683611657722,17.2559105600924,4.1648635397543945,-2.2832106186779444,-4.588442769627024
17.265571673359965,-4.394907983114913,0.0001,-4.365762618463242,0,0.7046608444111669,0.7480471134225515,0.0,0.1418311040178159,1.0,0.001,0.7046608444111669,1.487281837874076,0.0,17.21689444547216,-46.74278139428724,10.361658031088083,0.048677227887804264,-0.048677227887804264,42,4826,20.453981998614505,17.07231479263315,4.142085448458527,-2.273996711771168,-4.5110973173782885
17.21689444547216,-4.319373292173524,0.0001,-4.2908604099642496,0,0.7070165103380516,0.7493466684327266,0.0,0.2711016132943819,1.0,0.001,0.7070165103380516,1.46569967831049,0.0,17.167855240246734,-45.732123793733855,10.315246544254178,0.049039205225426485,-0.049039205225426485,43,4848,20.24397782427528,16.886069330325807,4.172530031788994,-2.26455683560695,-4.433435772086553
17.167855240246734,-4.242687784546045,0.0001,-4.214828421875926,0,0.7096201837964422,0.7506745509720087,0.0,0.26694929588234345,1.0,0.001,0.7096201837964422,1.4431812533487982,0.0,17.11794322637649,-44.74225012540441,10.274763666255652,0.049912013870244465,-0.049912013870244465,44,4867,19.811745781304673,16.691446617222315,4.153290679026886,-2.255094659163543,-4.354544745880457
17.11794322637649,-4.170038560095365,0.0001,-4.142945394298795,0,0.709579472385953,0.7514863239550805,0.0,0.2576435173992178,1.0,0.001,0.709579472385953,1.4159668951046285,0.0,17.068340761818494,-44.10444663743754,10.30659793814433,0.049602464557995773,-0.049602464557995773,45,4851,19.832588405785277,16.460501974777582,4.23507905611479,-2.251841256535582,-4.279276195338812
17.068340761818494,-4.096703516572379,0.0001,-4.070383658761584,0,0.7112351442685494,0.7523655946078918,0.0,0.22371528712081137,1.0,0.001,0.7112351442685494,1.388224399914652,0.0,17.01845976662294,-43.489712647993564,10.346647350993377,0.049880995195554334,-0.049880995195554334,46,4833,18.93483934687024,16.22365753089565,4.11879589853447,-2.2484762630185693,-4.203286507947208
17.01845976662294,-4.018295645620147,0.0001,-3.9925070933255458,0,0.7090617329816205,0.7540785504728695,0.0,0.4222534152697192,1.0,0.001,0.7090617329816205,1.3699642154042695,0.0,16.968524060331625,-42.220638660713455,10.240065546907005,0.04993570629131483,-0.04993570629131483,47,4883,18.097535839458555,16.059087035461108,4.015451597511697,-2.231896552373997,-4.1230935849107855
16.968524060331625,-3.9443412474059363,0.0001,-3.9192778268373965,0,0.7112396614057246,0.7550793004253387,0.0,0.008344020532162768,1.0,0.001,0.7112396614057246,1.3437641933146072,0.0,16.917720422448298,-41.50082037490918,10.255899856351324,0.05080363788332676,-0.05080363788332676,48,4874,17.87503527764022,15.831728872791778,4.036308962767351,-2.225609867415554,-4.046647668667144
16.917720422448298,-3.8642903755285407,0.0001,-3.8397481263387383,0,0.7132749529224527,0.7569715403935635,0.0,0.29198089373256403,1.0,0.001,0.7132749529224527,1.325612938941317,0.0,16.866694565795715,-40.181486053732385,10.134603689438476,0.051025856652582746,-0.051025856652582746,49,4934,17.213233386328163,15.66628730564611,3.962540571694596,-2.206477558651528,-3.964838376880969
16.866694565795715,-3.79107369037927,0.0001,-3.7673612220713477,0,0.7116856902004434,0.7575939262810981,0.0,0.3032034599250071,1.0,0.001,0.7116856902004434,1.2947313597792527,0.0,16.815126105897328,-39.74843743641609,10.22142711102024,0.05156845989838743,-0.05156845989838743,50,4892,17.13271299837965,15.399216999844363,4.030632918707184,-2.2043405902130617,-3.8887364885651485
16.815126105897328,-3.7145066491294454,0.0001,-3.6914254849894284,0,0.7102130990130728,0.7590959367593932,0.0,0.3291053759778049,1.0,0.001,0.7102130990130728,1.2717025261364785,0.0,16.76404152327347,-38.79556130442149,10.182688391038697,0.051084582623857955,-0.051084582623857955,51,4911,16.44766644457149,15.19274782573082,3.9517231414675607,-2.1912312570427908,-3.8099971750366155
16.76404152327347,-3.6385655616327512,0.0001,-3.6161544351344843,0,0.713594756621114,0.7603383614289823,0.0,0.25034915795382395,1.0,0.001,0.713594756621114,1.2468529369836077,0.0,16.712493852153628,-37.965017781824436,10.173585673585674,0.05154767111984171,-0.05154767111984171,52,4915,16.00683540119309,14.970813357986541,3.9234362410277206,-2.1794993238517435,-3.731736317896205
16.712493852153628,-3.56116208788631,0.0001,-3.5393648215545834,0,0.7175307206856711,0.7619146582406544,0.0,0.13606948318511547,1.0,0.001,0.7175307206856711,1.2241158369237368,0.0,16.660648458039745,-36.97867462928764,10.124949372215472,0.051845394113883,-0.051845394113883,53,4939,15.444883767780585,14.764362409378633,3.8645009255101943,-2.1638236380303786,-3.652210287400866
16.660648458039745,-3.486857180861139,0.0001,-3.4657798758037743,0,0.7046294129991273,0.7628881107136538,0.0,0.30828387933729007,1.0,0.001,0.7046294129991273,1.196638297451801,0.0,16.608521683463323,-36.32721200201943,10.160333265596423,0.05212677457642201,-0.05212677457642201,54,4922,15.664125021459245,14.518459335766543,4.0072200905089534,-2.154194709274867,-3.5753832359315463
16.608521683463323,-3.4055952565996805,0.0001,-3.3850430263233706,0,0.719217147472082,0.7649522119809078,0.0,0.29845070791250955,1.0,0.001,0.719217147472082,1.1772276907407955,0.0,16.555536330773954,-35.04503886767453,10.034925732637495,0.05298535268936888,-0.05298535268936888,55,4983,14.347889220667767,14.336397736678604,3.758782647837125,-2.1304875809032935,-3.492310912871921
16.555536330773954,-3.3321788294495303,0.0001,-3.3123676740460275,0,0.7181717579879364,0.7659053523402988,0.0,0.2459165506078575,1.0,0.001,0.7181717579879364,1.1483568476201127,0.0,16.50347932417856,-34.506027096281606,10.10040404040404,0.05205700659539403,-0.05205700659539403,56,4951,14.30642909352752,14.075747894892222,3.836378216045614,-2.1212191309326256,-3.4162793008550865
16.50347932417856,-3.256497987678444,0.0001,-3.2372894485495554,0,0.7158510615930822,0.7673806272977293,0.0,0.5144980188376391,1.0,0.001,0.7158510615930822,1.1250625745295428,0.0,16.45159075714069,-33.590378139674804,10.06158180720467,0.051888567037870814,-0.051888567037870814,57,4970,13.93699754540212,13.860048987780793,3.8208828689147833,-2.103040056311873,-3.338481796278254
16.45159075714069,-3.179287126031168,0.0001,-3.160691386718694,0,0.7190782319389051,0.7689297863945161,0.0,0.006141688400555563,1.0,0.001,0.7190782319389051,1.1011357409628357,0.0,16.39868305154845,-32.66729779689033,10.023456295108259,0.052907705592240006,-0.052907705592240006,58,4989,13.16936380079756,13.637206642010815,3.697250100090709,-2.0835554674025607,-3.2591104856612594
16.39868305154845,-3.10250472096019,0.0001,-3.0845708674424106,0,0.7225314008086965,0.7703380595414977,0.0,0.1979735134278616,1.0,0.001,0.7225314008086965,1.074837006296058,0.0,16.345250964010848,-31.893963094718,10.029695024077046,0.05343208753760109,-0.05343208753760109,59,4985,13.288935228265517,13.39234904104904,3.8300473453763413,-2.066013082278581,-3.1799777240311915
16.345250964010848,-3.0261435484650057,0.0001,-3.008893205843317,0,0.7145271172274538,0.7714908940047405,0.0,0.17048506255061158,1.0,0.001,0.7145271172274538,1.0472336853763489,0.0,16.291395719546536,-31.192153441549614,10.05814889336016,0.053855244464312335,-0.053855244464312335,60,4971,13.200148365627939,13.134934621862184,3.9038286672886984,-2.0486897836826907,-3.101174415011978
16.291395719546536,-2.9499325584454876,0.0001,-2.9333002176260528,0,0.7172815292101351,0.7730367953511794,0.0,0.2186387220608483,1.0,0.001,0.7172815292101351,1.0222031404023906,0.0,16.237920784327645,-30.368219572861094,10.046623794212218,0.05347493521889035,-0.05347493521889035,61,4977,12.494879070320108,12.897525845250334,3.788924015188791,-2.027468266390748,-3.022753886046938
16.237920784327645,-2.8754058470301236,0.0001,-2.8593441551482393,0,0.7198364566501393,0.7745506648196652,0.0,0.020667371982074172,1.0,0.001,0.7198364566501393,0.9989086606806717,0.0,16.186152731245883,-29.49544503671694,10.011413696435723,0.05176805308176213,-0.05176805308176213,62,4995,12.029240755093072,12.674350932455713,3.743111398742055,-2.003948839163827,-2.946181446667191
16.186152731245883,-2.798861546289893,0.0001,-2.7833654528964566,0,0.7240901728999143,0.7764390253323419,0.0,0.5648319694797671,1.0,0.001,0.7240901728999143,0.9756568698287106,0.0,16.132616723661208,-28.569748733684513,9.96313272220008,0.05353600758467536,-0.05353600758467536,63,5019,11.765551058417829,12.44903936697755,3.760257117511797,-1.9778970620585536,-2.8676040194980152
16.132616723661208,-2.722936234296162,0.0001,-2.708099711940133,0,0.7240285682435454,0.7777421383685753,0.0,0.35105987298776453,1.0,0.001,0.7240285682435454,0.9477899552909288,0.0,16.078120066807774,-27.908360093631433,10.00560336201721,0.05449665685343419,-0.05449665685343419,64,4998,11.613187142574223,12.181290573049393,3.8227132384047,-1.9556760929319696,-2.789280244311207
16.078120066807774,-2.6429239322841007,0.0001,-2.6285570238537783,0,0.7252666655343376,0.7802112964773626,0.0,0.014120945215556778,1.0,0.001,0.7252666655343376,0.9284716649483131,0.0,16.023807351305233,-26.68695900072369,9.85646687697161,0.05431271550254024,-0.05431271550254024,65,5073,10.895552097509977,11.987021288455589,3.69199374335241,-1.920018432669725,-2.7075832053929196
16.023807351305233,-2.5680534414341163,0.0001,-2.5543734700231573,0,0.7262011685789379,0.7812332759722923,0.0,0.014687806285707912,1.0,0.001,0.7262011685789379,0.8985883608249613,0.0,15.969313194439017,-26.162158959639886,9.946876243533625,0.05449415686621606,-0.05449415686621606,66,5027,10.64004178162162,11.697049068134453,3.7159601344546527,-1.897523675439151,-2.6301846357085648
15.969313194439017,-2.493771349143617,0.0001,-2.480698667045969,0,0.7255926247473341,0.7827026219302021,0.0,0.5254600957737195,1.0,0.001,0.7255926247473341,0.8720302547747308,0.0,15.914739164555023,-25.486015052377702,9.980235575963267,0.05457402988399451,-0.05457402988399451,67,5010,10.441818433035582,11.434584500329278,3.768162731853729,-1.870471461330521,-2.5536644686853838
15.914739164555023,-2.4169596080132107,0.0001,-2.4044136080426664,0,0.7239284505319534,0.784633882974875,0.0,0.4902648269319034,1.0,0.001,0.7239284505319534,0.8489545986332245,0.0,15.86032267164201,-24.540663021032795,9.915708052360175,0.054416492913013315,-0.054416492913013315,68,5043,9.864913981037082,11.20190416619823,3.6673234638881835,-1.8360465514797006,-2.474911588221486
15.86032267164201,-2.342178792067276,0.0001,-2.33025313528701,0,0.7282574021676229,0.786095721793489,0.0,0.0036600122253676506,1.0,0.001,0.7282574021676229,0.8209978940134677,0.0,15.805473095884476,-23.927194695885944,9.978642714570858,0.05484957575753313,-0.05484957575753313,69,5011,9.845157129519798,10.921627107719374,3.780470742648298,-1.8066260583511182,-2.397815955798498
15.805473095884476,-2.267961006964575,0.0001,-2.2566876958425928,0,0.7222404777721485,0.7872345167265113,0.0,0.004990962955055814,1.0,0.001,0.7222404777721485,0.7909401071275204,0.0,15.750337594622692,-23.432994789115032,10.095516962843295,0.055135501261784015,-0.055135501261784015,70,4953,9.640583159527171,10.61899759789395,3.8312501196234265,-1.7776929257570977,-2.321140811354036
15.750337594622692,-2.1907852533855015,0.0001,-2.1800102741076346,0,0.726358916680369,0.7893790162793748,0.0,0.47876903082603806,1.0,0.001,0.726358916680369,0.7681580344701953,0.0,15.695279521092468,-22.480851499978794,10.026674689129562,0.055058073530224405,-0.055058073530224405,71,4987,9.101645388338994,10.381594232698967,3.7431432772112263,-1.7377580793935843,-2.242095546658772
15.695279521092468,-2.1136513296691084,0.0001,-2.103390621683721,0,0.7260225585310887,0.7916963353532752,0.0,0.009411422094105776,1.0,0.001,0.7260225585310887,0.7442226934405859,0.0,15.63986801594006,-21.59082280213077,9.981832701137952,0.055411505152408225,-0.055411505152408225,72,5010,8.655667230920193,10.13095675822815,3.6943338736738993,-1.6972163569757215,-2.163017617687027
