NormDeltaVar,Epsilon,Traj,DualBefore,TimestepsMean,WeightMax,WeightMedian,ReturnsStd,Wins,OmegaBefore,DualAfter,Eta,WeightMin,ITERATIONS,DeltaOmega,Omega,RewardStd,Primal,NormDeltaOmega,ConfortViolation,TimestepsStd,RewardMean,ReturnsMean,LossReg,DualReg,WeightMean
0.04658817342458258,0.001,250,9.859099312451102,200.5261044176707,1.0,0.9180497466772938,57.299284866831215,98.4,1.6271299571358446,9.859013788298117,0.7490406552065138,1.7600449630417215e-06,1845,-0.0038638134385506895,1.623266143697294,0.09203606716272937,9.85852811675663,0.0038638134385506895,0,5.672480004614521,9.856845913352368,1976.5482538375272,0.0,0.0001,1.7600449630417215e-06
0.0398809388184693,0.001,250,9.859981659159063,200.5140562248996,1.0,0.9179291383482414,55.9967642901169,98.8,1.623266143697294,9.859879774090865,0.7298169870336407,1.243405675888749e-06,1846,-0.0034834111040820126,1.619782732593212,0.08037479995581935,9.859359893613048,0.0034834111040820126,0,5.534194834183397,9.8579394612641,1976.7338846038263,0.0,0.0001,1.243405675888749e-06
0.10990238617562839,0.001,249,9.861055293715784,200.9959677419355,1.0,0.9165151949596781,2.3545688886120244,99.59839357429718,1.619782732593212,9.860925818610529,0.6979087897564948,6.685607916249148e-07,1847,-0.003604118221229413,1.6161786143719825,0.04986759736134295,9.860357656690645,0.003604118221229413,0,0.063371909860894,9.859411253022252,1981.697368219376,0.0,0.0001,6.685607916249148e-07
0.2577022643698007,0.001,250,9.86173507564831,200.6425702811245,1.0,0.9191024318608316,34.82513671859642,98.8,1.6161786143719825,9.861633046414523,0.7295788793552168,1.2364386443622151e-06,1848,-0.004125177643300226,1.6120534367286823,0.08036419292364966,9.861112716487504,0.004125177643300226,0,3.3372599894267205,9.85969298370702,1978.2687295502376,0.0,0.0001,1.2364386443622151e-06
0.0161585585492162,0.001,249,9.862339115911501,200.95967741935485,1.0,0.9148125407462322,6.788149759999398,99.19678714859438,1.6120534367286823,9.86221819131132,0.7098562381937132,8.450770859344218e-07,1849,-0.003589893394330579,1.6084635433343517,0.06670121176137904,9.861659526191902,0.003589893394330579,0,0.5220801067625651,9.860510192107421,1981.561524978762,0.0,0.0001,8.450770859344218e-07
0.34530317481863215,0.001,249,9.862874041116635,201.0,1.0,0.9090345833697274,1.6084577661482753,100.0,1.6084635433343517,9.862733006662063,0.6877728797289467,0.5354319106770723,1850,-0.003930359178035969,1.6045331841563157,0.022595837417990983,9.86214490753662,0.003930359178035969,0,0.0,9.86142189305524,1982.13978335701,0.0,0.0001,0.5354319106770723
0.13106215833206916,0.001,249,9.86282742399394,200.85887096774192,1.0,0.9169569603337844,15.217299441488388,98.79518072289156,1.6045331841563157,9.862729241462349,0.7344258175360785,1.346402232059176e-06,1851,-0.0041722417834844094,1.6003609423728313,0.08059135701090642,9.862217799642934,0.0041722417834844094,0,1.2795861287033519,9.86077406682059,1980.6375614644808,0.0,0.0001,1.346402232059176e-06
0.8214160204844156,0.001,250,9.863086955440117,200.59036144578315,1.0,0.9125172278925034,43.96254066964476,98.8,1.6003609423728313,9.862994412036695,0.7414786580781394,1.5213180079575605e-06,1852,-0.0031797803453448292,1.5971811620274865,0.08074610520445126,9.862495540027744,0.0031797803453448292,0,4.260690248711043,9.861016865312356,1978.0192410153543,0.0,0.0001,1.5213180079575605e-06
0.0959989550233647,0.001,250,9.864305986696536,200.66265060240963,1.0,0.9191102185923288,33.63784622876083,98.8,1.5971811620274865,9.864191683648677,0.7154617383970792,9.438267097627978e-07,1853,-0.0042535048445098145,1.5929276571829767,0.07988426270851084,9.863644450517407,0.0042535048445098145,0,3.2249421093788677,9.862299799577869,1978.9927784139472,0.0,0.0001,9.438267097627978e-07
0.05664949638064146,0.001,251,9.86402267393952,199.992,1.0,0.9187767676888043,76.86019727683117,97.60956175298804,1.5929276571829767,9.863952542160899,0.7681811970452559,2.428943693993798e-06,1854,-0.0024553212595959106,1.5904723359233808,0.11128122767340866,9.863498338131128,0.0024553212595959106,0,7.5524787983813635,9.861397511770763,1972.1991627090379,0.0,0.0001,2.428943693993798e-06
