DualReg,Primal,Traj,OmegaBefore,DualBefore,ReturnsStd,DeltaOmega,Eta,NormDeltaOmega,TimestepsMean,ReturnsMean,WeightMean,Epsilon,LossReg,WeightMin,ConfortViolation,DualAfter,ITERATIONS,WeightMax,TimestepsStd,WeightMedian,NormDeltaVar,RewardStd,RewardMean,Omega,Wins
0.0001,9.477106916135314,291,3.0694580498499513,9.479693221492207,401.8028252693829,-0.0012929913994899067,4.0391981082811474,0.0012929913994899067,172.37241379310345,1629.8184543330544,0.09206640117872089,0.001,0.0,0.09206640117872089,0,9.475491184088467,478,1.0,41.70279819067569,0.9671428770177601,0.025252107385875338,0.46645291658412225,9.455284843845371,3.0681650584504614,59.450171821305844
0.0001,9.501123637253428,275,3.021892816071016,9.502270959520926,353.3526368247596,-0.0019419491623446916,3.0102007682480503,0.0019419491623446916,181.76277372262774,1724.0109690158288,0.0404868303317564,0.001,0.0,0.0404868303317564,0,9.500252595132602,508,1.0,36.56708564939793,0.9561775910102184,0.04019921813537637,0.382572030239572,9.485056937933424,3.019950866908671,71.63636363636363
0.0001,9.51908652486276,280,2.9553592892161205,9.520646218516475,377.43787793720907,-0.002595532728390193,3.4103823124174997,0.002595532728390193,178.7921146953405,1698.6514561414897,0.05856851551761419,0.001,0.0,0.05856851551761419,0,9.517949098310245,538,1.0,39.04697761824161,0.9599672748390143,0.02485521724781916,0.4170634551433456,9.500771659548816,2.9527637564877303,66.78571428571428
0.0001,9.512801495164057,295,2.9425427155296204,9.515941545940452,427.5637554038537,0.0007980541666166019,4.3310091431794975,0.0007980541666166019,169.7925170068027,1611.2519007649703,0.10727440179827828,0.001,0.0,0.10727440179827828,0,9.510941820487066,568,1.0,44.30262133248983,0.9702307327310906,0.038518810314099844,0.4916387671673483,9.48920381043091,2.943340769696237,55.932203389830505
0.0001,9.511235800267093,289,2.9657151520151674,9.513898498304766,397.4375462508294,-0.0002607923911730481,4.1452408837919785,0.0002607923911730481,173.44097222222223,1645.6935961696736,0.09724378537426201,0.001,0.0,0.09724378537426201,0,9.509535574854231,598,1.0,41.13363201065665,0.9697031694410042,0.009043841701762322,0.4774269802926798,9.488704848128105,2.9654543596239944,57.43944636678201
0.0001,9.50458360547924,295,2.9663856481381745,9.50783614030987,409.01010819252036,0.0003583501826196489,4.354040615561104,0.0003583501826196489,170.00340136054422,1611.73865629987,0.10853731040274407,0.001,0.0,0.10853731040274407,0,9.502703699059122,628,1.0,42.3277219190038,0.968564720444651,0.13069594481679814,0.4926938273359615,9.480880606112462,2.966743998320794,55.59322033898305
0.0001,9.521046255230544,285,2.937919418633992,9.522998588457348,394.6679382309813,-0.0019541032009802173,3.726321760089852,0.0019541032009802173,175.8838028169014,1671.043130872154,0.07471756533440564,0.001,0.0,0.07471756533440564,0,9.51966303750277,658,1.0,40.80523843981472,0.9669754959450346,0.05535675396650486,0.44419697465560154,9.500877182669566,2.9359653154330116,62.807017543859644
0.0001,9.53301602206043,290,2.891197698268303,9.535648164342685,391.7956305668844,-0.001084415531249494,4.161433390247096,0.001084415531249494,172.87543252595157,1644.0629396209324,0.09743377542721277,0.001,0.0,0.09743377542721277,0,9.531302595491436,688,1.0,40.4360966037765,0.9680373577261677,0.04459199032562702,0.48008883896949167,9.510337970408282,2.8901132827370537,57.24137931034483
0.0001,9.564379842970617,274,2.8160216263184283,9.565614710820174,337.42628611137735,-0.0040426156907478195,3.2773565996290865,0.0040426156907478195,182.61904761904762,1743.437378333877,0.05182148268026777,0.001,0.0,0.05182148268026777,0,9.563333467492088,718,1.0,34.676864216844685,0.9640249656550642,0.05129274888207051,0.4115439313666789,9.546580769210165,2.8119790106276805,67.15328467153284
0.0001,9.59936468676761,276,2.7012157051644365,9.600382546426703,347.0329077308063,-0.004685057879521448,3.134248594147342,0.004685057879521448,181.73090909090908,1741.3600899899338,0.044705985905820575,0.001,0.0,0.044705985905820575,0,9.59841583353685,748,1.0,35.51942297200875,0.9607216352994556,0.06759463350525277,0.4028890265428806,9.58222814492154,2.696530647284915,68.84057971014492
0.0001,9.61126976806951,298,2.6087094433510387,9.615109287076164,389.2423602973991,-0.0014545308985018934,4.838098250630804,0.0014545308985018934,168.3030303030303,1613.0871985879392,0.13342186452663896,0.001,0.0,0.13342186452663896,0,9.60894190438136,778,1.0,39.786751736135564,0.9775849817256632,0.2850760366934262,0.5410697385564065,9.584231001386724,2.607254912452537,47.651006711409394
0.0001,9.614109344001545,316,2.574873343065297,9.619468880297621,447.4982292225647,-0.0011418005840613255,5.347784318806575,0.0011418005840613255,158.67301587301588,1520.6975332781722,0.16135258353441442,0.001,0.0,0.16135258353441442,0,9.611258737110452,808,1.0,45.815133031718176,0.9792109981063346,0.050829058601756065,0.5844130686938189,9.58371422991991,2.5737315424812355,42.405063291139236
0.0001,9.61282593337148,320,2.5706347755042875,9.619042843888494,460.86510321862926,-0.000766338272895517,5.598397543888616,0.000766338272895517,156.5485893416928,1499.7986935965105,0.1743814529266689,0.001,0.0,0.1743814529266689,0,9.609701173087018,838,1.0,47.264844307523454,0.9763488957560259,0.06555411713894532,0.6062371399767409,9.580706426911933,2.569868437231392,38.75
0.0001,9.61979458040686,318,2.550425111579564,9.625673161797257,449.2678043105396,-0.0018983346442786875,5.511071181478495,0.0018983346442786875,157.5173501577287,1510.276185758564,0.1700916557552783,0.001,0.0,0.1700916557552783,0,9.616766974533236,868,1.0,46.01532986139276,0.9796763065765967,0.044962070784460344,0.5989041372699682,9.588269864905962,2.5485267769352853,39.937106918238996
0.0001,9.643444657238634,287,2.499496494443808,9.645550875548834,406.98505690023615,-0.00223885199785423,3.9173465161432137,0.00223885199785423,174.14685314685315,1675.612182630958,0.08222897005647335,0.001,0.0,0.08222897005647335,0,9.641930791405668,898,1.0,41.54960941506993,0.969297017411163,0.007239525376233008,0.46428429635821217,9.622045741176649,2.4972576424459536,60.62717770034843
0.0001,9.658302677743045,293,2.446564062867215,9.660825097430706,422.848913786474,-0.0017474673865121026,4.243820666511492,0.0017474673865121026,171.0205479452055,1647.726508586164,0.09971972207865963,0.001,0.0,0.09971972207865963,0,9.656518755776938,928,1.0,43.09816275175159,0.9757051751897408,0.09992691003738331,0.49311982108846325,9.634892849494447,2.444816595480703,56.31399317406144
0.0001,9.687661785807778,272,2.3582955576734124,9.68838947679091,323.1358646359208,-0.0025241482802251802,2.8552952282535173,0.0025241482802251802,184.18081180811808,1781.4010838787044,0.0323101170700595,0.001,0.0,0.0323101170700595,0,9.686883120920536,958,1.0,32.70702669019187,0.9663298692288129,0.030909507506889814,0.38519241776433893,9.67181687024718,2.355771409393187,71.69117647058823
0.0001,9.688602210675713,304,2.298214902969802,9.692720138739379,431.4324843538186,-0.0006487093598197546,4.998292670220676,0.0006487093598197546,164.56435643564356,1589.7911312052158,0.14017757066323772,0.001,0.0,0.14017757066323772,0,9.686114599743357,988,1.0,43.83544442893438,0.9788260095681725,0.016134970032706513,0.5577024995831419,9.660408973677981,2.297566193609982,46.381578947368425
0.0001,9.704079597197042,285,2.26349130736675,9.70608082286523,373.98245941898824,-0.0009767196633880815,3.9772258556958606,0.0009767196633880815,175.9612676056338,1703.650116751898,0.08444740271415128,0.001,0.0,0.08444740271415128,0,9.702517728692582,1018,1.0,37.84450087239228,0.9735747909323972,0.16901168785688042,0.47355865471664876,9.682158819596777,2.262514587703362,58.94736842105262
0.0001,9.729455796726212,268,2.1964252608342716,9.729937272695995,297.83588965432386,-0.0033643419849225253,2.545101775056947,0.0033643419849225253,186.64794007490636,1813.2756774947343,0.0209529911050601,0.001,0.0,0.0209529911050601,0,9.728852763762884,1048,1.0,29.98569611351618,0.9632488834176317,0.29511298578316114,0.36366759260031234,9.715076540171752,2.193060918849349,74.6268656716418
0.0001,9.755778112680293,269,2.0917760523932163,9.756098203046395,303.31972999712906,-0.0040322836063495515,2.4178843268714454,0.0040322836063495515,186.45149253731344,1816.3848317964064,0.016971245300532935,0.001,0.0,0.016971245300532935,0,9.755244741147374,1078,1.0,30.47829968196513,0.9636964415038852,0.2492646933687356,0.36056051051927857,9.741746610802295,2.0877437687868667,75.09293680297398
0.0001,9.766451640019723,282,1.9992578514949408,9.768142826616982,365.902341115776,-0.0035188789241320517,3.9024181740404282,0.0035188789241320517,177.46975088967972,1729.378864933293,0.07940369627927596,0.001,0.0,0.07940369627927596,0,9.764949242603121,1108,1.0,36.78387357870237,0.9744061067385551,0.018719010825437938,0.47214163894648054,9.744777559582246,1.9957389725708088,59.21985815602837
0.0001,9.784288138366277,271,1.9415024054228567,9.78496033249097,288.1847125702212,-0.0016984719306796237,3.0691622799524243,0.0016984719306796237,184.6037037037037,1803.0000031870109,0.0400122095009743,0.001,0.0,0.0400122095009743,0,9.78337786448278,1138,1.0,28.793041616714238,0.9739543888639239,0.08050304446146504,0.4115968022725756,9.766941269224954,1.939803933492177,67.89667896678966
0.0001,9.799599990900392,273,1.8642780544743385,9.80024329920846,321.0398849838176,-0.0027775648353218774,3.0145449885094133,0.0027775648353218774,183.42279411764707,1794.3256462870029,0.037434607193992324,0.001,0.0,0.037434607193992324,0,9.798726916649203,1168,1.0,32.11356106005082,0.9704996297667877,0.06546525888485581,0.40743221387970335,9.782542903441652,1.8615004896390166,68.86446886446886
0.0001,9.821240097461091,270,1.7779733045762367,9.821492802561748,324.1509179966207,-0.003165115769411253,2.475425157400633,0.003165115769411253,185.68773234200742,1820.9456231597399,0.018310017363620697,0.001,0.0,0.018310017363620697,0,9.820678693818802,1198,1.0,32.41252279430258,0.9715232370823489,0.09992324130842885,0.3726791824499227,9.806609809548679,1.7748081888068254,73.70370370370371
0.0001,9.838721797534525,268,1.682187146411569,9.83886389361503,310.79740850866074,-0.0022445005948388275,2.0698117866080032,0.0022445005948388275,187.01123595505618,1837.5707523013152,0.008314886475648669,0.001,0.0,0.008314886475648669,0,9.838367330043631,1228,1.0,30.973527798994933,0.9687149906331304,0.19583681586381968,0.3409258652105753,9.826106515567243,1.6799426458167301,77.98507462686567
0.0001,9.840152280041032,276,1.634842037539539,9.840973810524103,337.18373653339194,-0.000882274567566288,3.307315499368952,0.000882274567566288,181.2581818181818,1780.1963089874705,0.049786356144011085,0.001,0.0,0.049786356144011085,0,9.839083777897836,1258,1.0,33.59224310304709,0.9796026269377335,0.004885904730666298,0.43207709150183476,9.82147731924503,1.6339597629719727,65.57971014492753
0.0001,9.829282243578097,300,1.6390265468317244,9.832673445463218,419.86600633776266,-0.0005693989789312681,4.891365657845279,0.0005693989789312681,166.5953177257525,1632.8535415498275,0.13157498831994893,0.001,0.0,0.13157498831994893,0,9.82690227105096,1288,1.0,42.019347090545956,0.9859301936824529,0.04739316856698702,0.555762411985543,9.801506625281396,1.6384571478527932,47.333333333333336
0.0001,9.81692414376196,320,1.6574748008304825,9.82352083792646,435.50277832883995,0.0006360271617573687,5.928240749164233,0.0006360271617573687,156.41065830721004,1529.9833470448893,0.18752787364607165,0.001,0.0,0.18752787364607165,0,9.813418105866344,1318,1.0,43.69799475187227,0.9872086382264578,0.030532754913499237,0.644948808815734,9.78208206812218,1.6581108279922399,33.125
0.0001,9.800003005730606,352,1.6975958850985777,9.809929535098654,469.42321783476666,0.0010236995484014244,6.6865301600489575,0.0010236995484014244,142.07122507122506,1386.5410158735017,0.22698741759522076,0.001,0.0,0.22698741759522076,0,9.795538399889974,1348,1.0,47.24203363323856,0.9884046682352762,0.005682785731395222,0.7137479955662064,9.759444018743197,1.6986195846469792,25.28409090909091
0.0001,9.798601124615868,346,1.7238729711684082,9.807544758561379,472.39150724607214,0.0004888011499273315,6.499056035643346,0.0004888011499273315,144.9159420289855,1414.3241583790673,0.217579792133362,0.001,0.0,0.217579792133362,0,9.794384622297672,1378,1.0,47.54880215558981,0.9878558259809891,0.04770935634383056,0.6965836429486223,9.75949318456416,1.7243617723183355,27.45664739884393
0.0001,9.804022809943824,331,1.7349863731103534,9.81095354806476,460.4484670287074,-0.0010896742311898855,6.03103139767398,0.0010896742311898855,151.5,1479.9310722195157,0.19353378472421107,0.001,0.0,0.19353378472421107,0,9.800393594868211,1408,1.0,46.29446265729059,0.988140331156136,0.03443688501133919,0.6541075147281262,9.768430668367666,1.7338966988791635,33.23262839879154
0.0001,9.79910038983399,337,1.7351418261033527,9.806894637193254,468.8999443092106,0.000264991767302325,6.219895643998177,0.000264991767302325,148.43154761904762,1449.0388383123975,0.203219575128079,0.001,0.0,0.203219575128079,0,9.795237931527195,1438,1.0,47.16253638303464,0.987282877786727,0.042859129680359605,0.6706970843308762,9.76212613415183,1.735406817870655,31.15727002967359
0.0001,9.786596347003279,369,1.740676069516462,9.798678594901846,456.20173964277586,0.000958582087545734,7.096104390803557,0.000958582087545734,135.63858695652175,1321.499827800239,0.24744702661663934,0.001,0.0,0.24744702661663934,0,9.781567020777805,1468,1.0,45.9721362935704,0.9884942797334878,0.1594905391679717,0.7521437339124041,9.742755724602205,1.7416346516040078,20.59620596205962
0.0001,9.783871832048982,371,1.7499659736811466,9.797021857184122,454.42213941383693,0.001081114209340317,7.300930757429052,0.001081114209340317,134.7945945945946,1312.7113639232941,0.25727613723781356,0.001,0.0,0.25727613723781356,0,9.778547730939897,1498,1.0,45.89283607725747,0.9883485521808609,0.008519229228286724,0.7720830008179024,9.738321296736457,1.751047087890487,16.711590296495956
0.0001,9.782252326640611,372,1.7553377884898835,9.795740656768274,455.51940634765447,0.0001824936519192466,7.351082489313953,0.0001824936519192466,134.6064690026954,1310.5712062222196,0.2596957479664449,0.001,0.0,0.2596957479664449,0,9.77685438871322,1528,1.0,46.015599853203234,0.988436832697755,0.028568482043184837,0.7767962690899781,9.736286070867283,1.7555202821418028,15.86021505376344
0.0001,9.783364971067687,369,1.7592794223828117,9.796227166524417,450.354223164642,0.0012063533979915775,7.254479855142104,0.0012063533979915775,135.70923913043478,1321.5570675349406,0.25492642222970624,0.001,0.0,0.25492642222970624,0,9.778108652062592,1558,1.0,45.47233656740479,0.9876240172595777,0.10603893794646611,0.7676232069656902,9.738201752401105,1.7604857757808032,17.073170731707318
0.0001,9.78712859212245,356,1.7610946963196812,9.798130630189178,472.2305038503961,0.0003383858053045419,6.917755869358492,0.0003383858053045419,140.42816901408452,1368.4349836158926,0.23887135029458476,0.001,0.0,0.23887135029458476,0,9.782349218203308,1588,1.0,47.66777392846637,0.9885455713717292,0.08782490429480547,0.73553124783616,9.744723284099546,1.7614330821249857,21.34831460674157
0.0001,9.788961823406556,355,1.7581831360915887,9.799343239568723,470.54649693737656,-0.0008305004099395941,6.782120980081026,0.0008305004099395941,140.9774011299435,1374.2063000832288,0.2321016436168642,0.001,0.0,0.2321016436168642,0,9.784368486602624,1618,1.0,47.42725083809343,0.9883703854892418,0.17203794037685638,0.7225066840048511,9.747653380568007,1.7573526356816491,23.943661971830984
0.0001,9.781650527945171,379,1.7542042697173466,9.795184418360623,472.727863950178,5.472325161659519e-05,7.355085327115818,5.472325161659519e-05,132.2010582010582,1287.0200945963184,0.2600557444326073,0.001,0.0,0.2600557444326073,0,9.776246588850572,1648,1.0,47.76310367798857,0.9890633171272247,0.04037799731992,0.7771143984526028,9.735653396215659,1.7542589929689631,17.150395778364118
0.0001,9.78878036233443,346,1.7606443799773581,9.798557777178814,456.7887339250616,0.0005841458628117469,6.655375265734986,0.0005841458628117469,144.37391304347827,1407.399527837123,0.22589324648623157,0.001,0.0,0.22589324648623157,0,9.784357187669395,1678,1.0,46.059594830962624,0.9886657024312554,0.015409420054604916,0.71054715278022,9.748476859432541,1.7612285258401699,24.566473988439306
0.0001,9.783025826880474,365,1.7701792111328571,9.794884298445448,458.1825464079399,0.0006976842331196664,7.066306971329626,0.0006976842331196664,137.1098901098901,1335.383104783131,0.24626566134914757,0.001,0.0,0.24626566134914757,0,9.778038638461547,1708,1.0,46.2156794071541,0.9888558107845143,0.08344337779483599,0.7493769643002784,9.739425167748827,1.7708768953659768,20.273972602739725
0.0001,9.784267405432061,362,1.7785771224845888,9.794990760395848,477.7816561527732,0.00012627632958150947,6.854736311099466,0.00012627632958150947,138.27146814404432,1347.0493864822708,0.2358807824812968,0.001,0.0,0.2358807824812968,0,9.779574975051416,1738,1.0,48.177229254287504,0.9885487839424403,0.4008110705371641,0.7293332237065625,9.742378973037033,1.7787033988141703,23.756906077348066
0.0001,9.788597849267504,343,1.7788433369913417,9.797334985968849,468.9851078816349,-6.421534110012672e-05,6.430985285262787,6.421534110012672e-05,145.76023391812865,1421.1209492306234,0.21451263699881223,0.001,0.0,0.21451263699881223,0,9.78446933096885,1768,1.0,47.276291895450925,0.9881697025626642,0.02870653958673713,0.6896528785863145,9.750040086327097,1.7787791216502415,28.279883381924197
0.0001,9.783605295953429,361,1.7826600696735768,9.794429542669336,465.67083289969696,0.00042854022839922123,6.883348336766682,0.00042854022839922123,138.86111111111111,1352.7338814164837,0.23711678530454916,0.001,0.0,0.23711678530454916,0,9.77887325999772,1798,1.0,46.96035726355782,0.9876776059033435,0.17741371397961,0.7321776669401202,9.741480416574824,1.783088609901976,22.99168975069252
0.0001,9.78315235925702,347,1.8014829473498535,9.79249522630955,478.61488046440235,0.0004983176903878839,6.569639949017557,0.0004983176903878839,144.39884393063585,1406.9646150011577,0.22132101729863551,0.001,0.0,0.22132101729863551,0,9.778843286038189,1828,1.0,48.25974278039594,0.9864120702524448,0.039196407795655065,0.7024768305393578,9.743522680697717,1.8019812650402414,26.22478386167147
0.0001,9.776325607877322,355,1.832104545532664,9.785744065687151,509.0130516158001,0.0011739534009220787,6.567251446875067,0.0011739534009220787,141.18926553672316,1374.6709360170805,0.22151344857846664,0.001,0.0,0.22151344857846664,0,9.772018999389028,1858,1.0,51.38077415306146,0.9868587151614752,0.030869499491126596,0.7017764002150811,9.736733253904289,1.8332784989335862,27.887323943661972
0.0001,9.77406387178046,350,1.8620550548799644,9.78227801322542,503.0173585238009,0.00192089552075414,6.322484537898147,0.00192089552075414,143.0974212034384,1393.2106521254082,0.20933285902044402,0.001,0.0,0.20933285902044402,0,9.770074305509718,1888,1.0,50.73812443603696,0.9872507583099648,0.002727637779333772,0.6794592669813301,9.736341030942443,1.8639759504007185,31.428571428571427
0.0001,9.76460528576213,352,1.897489879949661,9.77344361189053,504.2103175957498,0.0007794171421353635,6.429159196174316,0.0007794171421353635,142.30769230769232,1384.1229925456091,0.2149747879325812,0.001,0.0,0.2149747879325812,0,9.760477938048803,1918,1.0,50.897326099474675,0.9870282803307984,0.030428291349665352,0.6884712914418897,9.726099720289763,1.8982692970917963,30.113636363636363
0.0001,9.763316576375875,345,1.9256768378813895,9.770562984592123,511.93934285770655,0.0013064929065202957,6.059816887894401,0.0013064929065202957,145.13662790697674,1411.791426165915,0.19580957142586242,0.001,0.0,0.19580957142586242,0,9.75965258552803,1948,1.0,51.66294437202673,0.9857332225235883,0.004366834265380481,0.654756179860535,9.727590318958944,1.9269833307879098,35.36231884057971
0.0001,9.769191837733809,324,1.9336840888759859,9.77394679497753,517.4151963611924,0.0006098922044954769,5.33916887840769,0.0006098922044954769,154.31578947368422,1502.7758592609239,0.15716638861686275,0.001,0.0,0.15716638861686275,0,9.766350724691337,1978,1.0,52.214898573543756,0.9841365805823219,0.10813954684766912,0.5911720633193586,9.738561869998277,1.9342939810804813,44.135802469135804
